,(35+50)_ln,148_adde_ln,0.627_degree_ln,50_cos_exp,((72/50)-33.6_adde),(148_degree-0_cos),(148_mmnorm-0_radian),((0.627*50)-50),((0+0.627)-(33.6*0.627)),((148/50)-72_radian),(148_degree-6_cos),(72_radian-33.6_recip),((35+0)-6),((72/50)-0_recip),((72+33.6)-0_radian),(33.6_adde-0_cos),(0_radian-0_cos),(33.6_adde-6_cos),((0/0.627)-(72+33.6)),(33.6_adde-0.627),((0/0.627)-6_adde),(6+148)_radian,72_radian_radian,(33.6*50)_radian,(33.6*0.627)_radian,33.6_adde_radian,0_radian_radian,(148/50)_negative,6_adde_negative,148_mmnorm_negative,33.6_adde_negative,(0+0.627)_negative,(148_radian/50),(148_degree/0_cos),((148/50)/(6+148)),((148/50)/50),((35+0)/50),((0+0.627)/0_cos),((148*33.6)/50),(6_adde/0.627_degree),(35_mmnorm/(35+50)),50_cos_recip,(0.627*50)_recip,(72/50)_recip,(33.6*0.627)_recip,148_radian_recip,(0_cos+148_recip),((148*33.6)+33.6),(148_degree+(35+50)),((148/50)+6_cos),(72_radian+(72*0)),(72_radian+(6*50)),(148_recip+72),((72+33.6)+(33.6*50)),((0+33.6)+6_cos),(6_cos+148),((72/50)+148_adde),(148_degree+50),(148_radian+0_recip),(0_radian+(6*50)),((0/0.627)+(72*0)),(148_adde+0_recip),((6+148)+50_cos),(72+33.6)_mmnorm,72_radian_mmnorm,(148/50)_mmnorm,(6*50)_mmnorm,148_mmnorm_mmnorm,1
395,4.2904596,4.5922704,3.9905977,1.3055742,-25.982384,5500.72,-1.5247166,-2.183998,92.6272,1.4841542,5501.385,-23.722616,146.0,-113.5641,78.69287,27.744091,2.3329384,28.408274,41.12204,26.474281,116.10375,1.727876,0.017058576,16.812757,0.40695494,0.4785393,0.035031006,-2.4615386,-5.7182817,-0.48241204,-27.418282,-115.944,0.04296195,-16882.225,0.024864025,0.06311637,3.8205128,-355.86404,60.800007,0.10572336,0.0047045797,3.7503338,0.027162101,1.4358975,23.316801,1.6755161,95.67419,2395.9001,5573.3945,1.471546,6440.9775,117.97739,152.0,1044.0,138.71,95.01001,100.15418,5539.3945,116.675514,119.007126,6561.8223,213.71829,99.26664,0.45567474,0.45901638,0.27212986,0.14643304,0.48241204,0.0
396,4.1271343,4.8957353,2.4185863,0.36789384,-34.01828,7504.7466,0.65829146,-17.688,-6.5267997,4.802628,7504.7466,-33.148083,40.0,3.0,100.3,36.01828,-1.0,36.01828,-100.3,36.82228,-2.7182817,2.2863812,0.020104751,13.170254,0.11733499,0.64609087,0.0,-5.9545455,-2.7182817,-0.65829146,-37.01828,-0.196,0.10392642,7505.7466,0.045454547,0.27066115,1.8181819,0.196,204.2409,0.24205597,0.0065167807,-1.0000392,0.23191096,3.0,6.7228,2.2863812,132.0,4527.5996,7567.7466,6.9545455,1.1519173,1.1519173,197.0,854.89996,35.3,132.0,136.71828,7527.7466,2.2863812,0.0,0.0,133.71828,130.00005,0.5663467,0.5409836,0.6582914,0.0,0.65829146,1.0
397,3.218876,4.4393315,3.1040509,2.6944735,-21.018284,4697.254,0.4120603,-15.275,-7.8189,2.0582695,4699.244,-19.87827,-3.0,2.8,91.1,22.818283,-1.0,24.808275,-91.1,23.429283,-5.7182817,1.4835298,0.021323219,9.206612,0.14325488,0.41570747,0.0,-3.28,-5.7182817,-0.4120603,-23.818283,-0.389,0.0572468,4698.254,0.038588233,0.1312,0.0,0.389,69.208,0.2565626,0.0,1.0088753,0.10282776,2.8,8.2079,1.43117,83.0,1751.3,4723.254,2.2900076,1.2217305,76.22173,152.0,618.6,20.110008,81.01001,87.51829,4723.254,1.43117,75.0,0.0,84.718285,85.9912,0.51439863,0.57377046,0.36261305,0.09386734,0.4120603,0.0
398,4.0253515,5.276676,2.6252685,2.6944735,-34.818283,11057.085,0.9698492,-18.975,-8.1699,6.498269,11059.075,-33.678272,28.0,2.8,104.9,36.618282,-1.0,38.608276,-104.9,37.37728,-5.7182817,3.4208453,0.021323219,15.227999,0.1467979,0.65656286,0.0,-7.72,-5.7182817,-0.9698492,-37.618282,-0.241,0.13473941,11058.085,0.039387755,0.30879998,1.24,0.241,269.428,0.41411972,0.0055916305,1.0088753,0.1659751,2.8,8.4109,3.3684855,194.0,6770.6,11114.085,6.730007,1.2217305,76.22173,263.0,977.4001,33.910007,192.01001,198.51828,11083.085,3.3684855,75.0,0.0,195.71828,196.9912,0.59232074,0.57377046,0.8534673,0.09386734,0.9698492,1.0
399,3.4339871,4.5820885,2.221876,2.4961321,-32.653763,5442.0986,0.47738692,-26.008999,-4.991,1.9475054,5443.7524,-30.88299,-4.0,2.064516,96.0,33.71828,-1.0,35.371925,-96.0,34.55728,-6.7182817,1.727876,0.019495515,17.313665,0.08991936,0.6059483,0.0,-3.064516,-6.7182817,-0.47738692,-34.71828,-0.161,0.053485896,5443.0986,0.030954707,0.098855354,0.0,0.161,98.064514,0.728299,0.0,1.093204,0.20036064,2.064516,5.152,1.6580628,96.0,3072.0,5474.0986,2.4108725,1.1170107,125.11701,159.0,1088.0,31.346355,94.34636,99.7828,5474.0986,1.6580628,124.0,0.0,97.718285,99.91474,0.54206663,0.52459013,0.3387907,0.155194,0.47738692,1.0
400,4.0073333,4.939628,2.1577513,1.0223733,-25.80919,7848.5215,0.68844223,-46.695,-3.5031998,1.4262582,7848.5615,-23.13535,-6.0,1.1090909,85.2,25.918282,-1.0,25.95811,-85.2,26.767282,-8.718282,2.4958208,0.018581664,23.230331,0.06377782,0.46981263,0.0,-2.490909,-8.718282,-0.68844223,-26.918282,-0.151,0.043474566,7849.5215,0.017418945,0.045289256,0.0,0.151,60.280003,1.0077002,0.0,45.194153,0.1204094,1.1090909,3.6541998,2.3911011,138.0,3339.6,7904.5215,3.4510794,1.0646509,331.06464,198.0,1416.2,25.160172,137.96017,140.82736,7904.5215,2.3911011,330.0,0.0,139.71828,143.02213,0.4810841,0.5,0.27537686,0.4130163,0.68844223,0.0
401,4.3307333,4.932445,2.7964635,0.4050713,-35.31828,7791.226,-0.85247266,-24.99,78.276,2.4196377,7791.942,-33.533924,124.0,-85.6,117.46411,36.718906,0.5365165,37.43462,188.69229,37.43228,299.974,2.4609141,0.025587864,21.380283,0.17470746,0.6583082,0.026806332,-3.8857143,-7.7182817,-0.6834171,-37.71828,-88.286,0.06781851,7797.1123,0.027558258,0.11102041,3.6857142,88.34137,136.0,0.471012,0.0054492294,-1.1065714,0.0999001,2.4,10.01,2.3736477,136.99937,4795.0,7868.2256,4.1693764,7393.4663,176.46608,220.0,1344.0,123.28366,136.28366,141.11827,7827.2256,90.37365,176.53589,7699.6924,226.71828,140.09631,0.67193675,0.6885246,0.42957643,0.21902378,0.6834171,1.0
402,4.1431346,4.313725,2.7752612,2.598862,-32.26565,4124.296,0.36180905,-27.36,-8.568001,0.53338003,4126.207,-30.238644,16.0,2.0526316,109.6,33.318283,-1.0,35.229412,-109.6,34.038284,-11.718282,1.4137167,0.023760159,20.957914,0.15442674,0.598967,0.0,-1.8947369,-11.718282,-0.36180905,-34.318283,-0.28,0.0330694,4125.296,0.023391813,0.0498615,0.65789473,0.28,59.873684,0.7304379,0.004008337,1.0470396,0.09398496,2.0526316,8.848001,1.2566371,73.0,2306.8,4188.296,0.98360664,1.3613569,343.36136,150.0,1310.4,30.68887,71.08887,76.77092,4163.296,1.2566371,342.0,0.0,74.718285,81.95507,0.6188594,0.6393443,0.2094684,0.42803505,0.36180905,0.0
403,3.713572,5.1400146,2.0457463,0.37256667,-34.05731,9624.69,0.8442211,-35.465,-4.3065,2.9805503,9625.407,-31.782991,-5.0,1.5609756,96.9,34.618282,-1.0,35.33462,-96.9,35.483284,-7.7182817,3.0194197,0.019495515,23.542746,0.0775188,0.6216563,0.0,-4.097561,-7.7182817,-0.8442211,-35.618282,-0.135,0.07151593,9625.69,0.023685323,0.09994051,0.0,0.135,134.80975,0.9978477,0.0,-1.0128231,0.18066846,1.5609756,4.4415,2.9321532,169.0,5560.1,9666.69,4.381223,1.1170107,206.117,232.0,1445.8,33.183662,168.28366,172.27925,9666.69,2.9321532,205.0,0.0,170.71828,172.01266,0.5471485,0.52459013,0.45299667,0.25657073,0.8442211,1.0
404,4.060443,4.8340435,3.3943005,1.9096488,-42.972126,7047.447,-2.2617028,-12.4800005,143.628,3.893011,7047.7964,-41.26224,195.0,-163.15384,87.22021,44.884617,2.94613,45.234425,227.2077,44.29828,312.58942,2.1816616,0.014621637,19.104374,0.38208744,0.7822265,0.050261874,-4.730769,-4.7182817,-0.61809045,-44.81828,-165.52,0.0825675,-106236.14,0.03784615,0.18195266,7.576923,-2495.1409,199.16537,0.15836453,0.005572971,1.5457878,0.0739645,1.8461539,21.891998,2.146755,122.93366,5220.4,7105.3804,4.3146224,7920.838,52.837757,171.0,1184.7,206.68385,122.583855,127.56444,7073.3804,167.14676,54.87979,8237.308,290.7183,125.64692,0.5087521,0.3934426,0.5229996,0.06508135,0.61809045,0.0
405,3.8286414,4.7682943,3.0700607,0.64909387,-30.053064,6588.014,0.57788944,-28.704,-10.490399,1.2433629,6589.668,-27.643362,-4.0,1.5652174,100.9,30.618282,-1.0,32.271927,-100.9,31.242283,-6.7182817,2.0769417,0.021932455,23.202408,0.18965445,0.5518431,0.0,-2.5,-6.7182817,-0.57788944,-31.618282,-0.376,0.043633234,6589.014,0.021008404,0.054347824,0.0,0.376,72.25,0.31185147,0.0,-2.3138618,0.057816837,1.5652174,10.8664,2.0071287,116.0,3352.4,6635.014,1.8463564,1.2566371,185.25664,187.0,1430.3,28.246357,114.34636,119.2835,6635.014,2.0071287,184.0,0.0,117.718285,118.567825,0.56973463,0.59016395,0.2763819,0.23028786,0.57788944,1.0
406,3.218876,4.6416783,2.9575827,2.6944735,-22.138283,5785.8735,0.50753766,-16.6,-7.0224,2.9578958,5785.8735,-20.817896,0.0,2.48,83.9,23.618282,-1.0,23.618282,-83.9,24.282282,-2.7182817,1.7627826,0.01888628,9.555677,0.12842831,0.42967007,0.0,-4.04,-2.7182817,-0.50753766,-24.618282,-0.336,0.070511304,5786.8735,0.04,0.1616,0.0,0.336,88.476,0.1411993,0.0,1.0088753,0.11904763,2.48,7.3584,1.7627826,102.0,2233.7998,5811.8735,5.04,1.0821041,1.0821041,163.0,631.4,22.9,102.0,106.19829,5811.8735,1.7627826,0.0,0.0,103.718285,101.9912,0.47374365,0.50819665,0.44663313,0.0,0.50753766,0.0
407,3.6635616,5.296908,4.22302,1.3055742,-26.720846,11286.268,0.98994976,7.4489975,-29.6559,3.7597384,11287.413,-24.608456,-8.0,1.8974359,99.9,27.618282,-1.0,28.763783,-99.9,27.427282,-10.718282,3.577925,0.022541689,17.62957,0.53837997,0.49948326,0.0,-5.051282,-10.718282,-0.98994976,-28.618282,-1.191,0.088161506,11287.268,0.0246404,0.12952004,0.0,1.191,130.8282,0.15706913,0.0,3.7503338,0.02152899,1.8974359,30.846899,3.4382987,198.0,5128.1997,11326.268,4.9057817,1.2915436,313.29153,271.0,1110.0,25.7545,196.8545,201.6157,11326.268,3.4382987,312.0,0.0,199.71828,205.26665,0.5640881,0.6065573,0.5584332,0.39048812,0.98994976,1.0
408,4.3438053,5.1631746,3.694405,0.3818964,-42.689713,9854.289,-9.241135,-8.344,549.9372,4.956033,9854.333,-41.213177,627.0,-576.5714,100.29455,44.534122,9.5212965,44.57798,714.3863,44.416283,821.06805,3.0194197,0.020713983,20.72055,0.5194938,0.7874626,0.17637348,-6.142857,-3.7182817,-0.8643216,-45.118282,-579.702,0.10721308,16870.164,0.035507843,0.21938775,22.428572,992.3687,260.45715,0.092444815,0.0064279153,-1.0388467,0.05087505,2.4285715,29.764803,3.0019662,172.58417,7335.2,9931.873,6.6831594,39373.188,29.186825,240.0,1297.6001,621.9403,172.5403,177.14685,9882.873,582.00195,38.105457,40196.785,753.71826,172.0374,0.6233766,0.557377,0.6791098,0.035043806,0.8643216,1.0
409,4.204693,4.6512737,3.6537018,0.3818964,-35.203995,5843.169,0.5125628,-9.127998,-23.387802,2.0720606,5843.209,-34.129204,33.0,3.2142856,125.7,37.41828,-1.0,37.45811,-125.7,37.74428,-8.718282,1.8849555,0.027415568,17.446312,0.41995767,0.6705255,0.0,-3.642857,-8.718282,-0.5125628,-38.41828,-0.674,0.06357985,5844.169,0.033730157,0.13010204,1.3928572,0.674,130.05,0.22576071,0.0058796927,-1.0388467,0.05298855,3.2142856,24.061802,1.7802358,103.0,3677.1,5911.169,4.6030273,1.5707964,169.5708,192.0,1125.3,36.66017,102.96017,107.93257,5872.169,1.7802358,168.0,0.0,104.718285,107.03739,0.7097685,0.7377049,0.4027279,0.21026284,0.5125628,0.0
410,4.0073333,4.7424793,3.4095678,2.6944735,-34.23828,6416.1294,-2.5089655,-11.8,158.3648,3.223363,6416.5864,-33.143364,205.0,-173.12,103.328224,36.12079,2.0742855,36.57798,226.93335,36.590282,329.61505,1.9722221,0.021932455,15.009832,0.31700766,0.6478362,0.053612664,-4.48,-3.7182817,-0.56281406,-37.118282,-176.528,0.07819075,6433.249,0.03964602,0.1792,8.24,176.9715,154.11201,0.12290958,0.005509642,1.0088753,0.07575758,2.88,18.1632,1.9547688,112.9975,3887.2002,6472.127,5.0203023,12673.257,26.256638,184.0,966.4001,210.94029,112.5403,117.59828,6442.127,177.95477,28.07178,13005.333,290.7183,113.9912,0.6007905,0.59016395,0.49527636,0.03128911,0.56281406,0.0
411,3.8066626,4.981675,4.121477,0.36789384,-41.300102,8193.821,-4.6919274,1.671999,265.45358,5.033923,8192.756,-40.933926,332.0,-306.18182,120.98948,45.64363,5.9358683,44.57798,161.7041,44.042282,284.3858,2.5132742,0.025587864,16.280432,0.79626113,0.7874626,0.0944314,-6.5,-3.7182817,-0.71859294,-45.118282,-311.076,0.1134464,-15595.95,0.045138888,0.29545453,15.136364,-592.1336,275.6,0.060312513,0.0051627383,-1.0000392,0.042244002,3.8181818,45.622402,2.4958208,142.47466,6105.6,8238.296,7.0403023,26041.467,23.466076,227.0,1059.2001,352.9403,143.5403,149.53645,8215.296,312.49582,27.41052,26328.104,455.71826,143.00005,0.71372104,0.6885246,0.71859294,0.027534418,0.71859294,0.0
412,3.7612002,4.981675,2.6856492,0.57826144,-25.394472,8193.554,-0.34605795,-15.624,54.5488,5.51798,8192.756,-24.908457,82.0,-57.47619,99.135345,29.176384,1.3227525,28.37798,138.08124,28.662281,234.56296,2.5132742,0.022541689,9.602801,0.11706273,0.5047192,0.018581664,-6.8095236,-3.7182817,-0.71859294,-28.918282,-61.256,0.11884861,-31744.455,0.04728836,0.32426304,3.952381,-237.33286,178.40953,0.253501,0.005167959,-1.8257196,0.1860119,3.5238094,6.7072005,2.4958208,142.7419,3772.8,8236.296,7.349826,4515.2915,22.291544,217.0,650.4,87.740295,143.5403,149.24208,8214.296,63.49582,22.064651,4752.2812,206.71828,143.45227,0.565782,0.6065573,0.7528116,0.026282854,0.71859294,0.0
413,4.0253515,4.9467597,3.4208674,0.57826144,-34.461136,7907.6973,-2.2212324,-9.786,149.0576,5.524231,7905.8174,-33.5528,202.0,-164.14285,91.685295,38.197968,3.7943883,36.31828,218.1341,36.78428,310.0158,2.4085543,0.018277045,12.681561,0.32247397,0.65132684,0.050871108,-6.571429,-2.7182817,-0.6934673,-37.31828,-167.534,0.11469306,-8988.2,0.04761905,0.3129252,9.619047,-190.44693,227.37141,0.088844515,0.006313131,-1.8257196,0.08917425,2.857143,18.476398,2.4085543,137.12032,4809.4,7962.8174,7.571429,10021.047,1.0471976,198.0,821.19995,202.6,139.0,143.57542,7927.8174,169.40855,2.9146998,10332.734,307.71826,137.45227,0.53416145,0.49180326,0.7264896,0.0,0.6934673,1.0
414,4.0073333,5.168882,2.6934311,0.36789384,-34.6001,9913.098,-7.403514,-16.324001,465.0474,6.39756,9913.159,-34.233925,504.0,-470.18182,111.42714,39.346764,9.201344,39.408276,1717.5094,38.160282,1831.4911,3.0717795,0.025587864,13.707816,0.16075529,0.6705255,0.14438866,-7.8636365,-5.7182817,-0.86934674,-38.41828,-474.258,0.13724636,-10675.665,0.044679753,0.35743803,23.045454,-510.78827,280.7318,0.38683277,0.0060606063,-1.0000392,0.17618042,3.8181818,9.2106,3.0194197,172.07152,6211.8003,9967.169,6.873644,39817.465,67.46608,257.0,905.10004,508.71002,172.01001,179.53645,9934.169,477.0194,74.27286,41653.21,649.71826,175.00005,0.6758893,0.6885246,0.8693467,0.08260325,0.86934674,1.0
415,3.7612002,4.6023493,4.1389813,0.36789384,-26.827374,5556.6904,0.4874372,2.0900002,-28.689003,3.2222672,5557.15,-26.013176,20.0,3.090909,95.2,28.918282,-1.0,29.37798,-95.2,28.823282,-3.7182817,1.7104226,0.020713983,10.444051,0.5198289,0.5221725,0.0,-4.409091,-3.7182817,-0.4874372,-29.918282,-1.095,0.07695315,5557.6904,0.044990726,0.20041323,0.95454544,1.095,119.92728,0.059265994,0.0049330518,-1.0000392,0.041511,3.090909,29.784002,1.6929693,98.0,2665.6,5600.6904,4.9493933,1.1868238,23.186825,165.0,693.60004,27.740303,97.5403,102.8092,5579.6904,1.6929693,22.0,0.0,99.718285,97.00004,0.5375494,0.557377,0.48743716,0.027534418,0.4874372,0.0
416,4.2341065,4.9885144,3.4576364,2.1498845,-39.002064,8249.592,0.7236181,-16.501999,-20.775,2.460722,8251.245,-37.06883,28.0,2.2162163,120.5,40.21828,-1.0,41.871925,-120.5,40.66428,-6.7182817,2.5830872,0.024978628,24.862215,0.3722613,0.7193947,0.0,-3.891892,-6.7182817,-0.7236181,-41.21828,-0.554,0.06792633,8250.592,0.026296567,0.10518627,0.8648649,0.554,149.83784,0.21165368,0.0046845265,1.3064824,0.048785243,2.2162163,21.329,2.5132742,145.0,5582.5,8319.592,3.2382483,1.43117,149.43117,226.0,1545.0,37.846355,143.34636,148.9345,8287.592,2.5132742,148.0,0.0,146.71828,148.76541,0.6804065,0.6721311,0.43025938,0.18523154,0.7236181,1.0
417,3.295837,4.451066,3.576622,0.7466649,-18.399763,4754.5493,0.4170854,-10.152,-10.732801,1.8872502,4755.009,-17.013176,-1.0,2.5185184,86.2,19.918282,-1.0,20.37798,-86.2,20.294281,-3.7182817,1.4660766,0.020713983,8.576549,0.19821356,0.36509287,0.0,-3.074074,-3.7182817,-0.4170854,-20.918282,-0.624,0.053652715,4755.5493,0.03659612,0.113854595,0.0,0.624,55.94815,0.10400043,0.0,-3.4230301,0.059354227,2.5185184,11.356801,1.4486233,84.0,1528.8,4782.5493,3.6143763,1.1868238,28.186825,151.0,577.60004,18.740303,83.5403,88.2368,4782.5493,1.4486233,27.0,0.0,85.718285,83.70786,0.48673064,0.557377,0.33984736,0.033792242,0.4170854,0.0
418,4.0430512,4.8806653,2.5295434,0.3818964,-26.832567,7391.481,-1.3588874,-21.868,109.4374,3.4901323,7392.1455,-25.28299,141.0,-112.71429,88.392876,29.444092,2.3329384,30.108274,434.71414,28.899282,519.3959,2.3038347,0.019495515,12.901474,0.10090795,0.5082099,0.035031006,-4.607143,-5.7182817,-0.6482412,-29.118282,-115.219,0.08040981,-22685.49,0.0349026,0.16454081,5.142857,-353.63882,121.62856,0.45572075,0.0051391106,-1.0388467,0.16307893,2.2857144,5.7816,2.2514746,128.6742,3431.9998,7448.1553,3.6171503,7361.117,85.11701,193.0,829.60004,140.41,128.01001,134.004,7419.1553,117.25147,86.007126,7885.1143,246.71828,131.0374,0.5104461,0.52459013,0.50933236,0.10513142,0.6482412,1.0
419,4.204693,4.801709,3.3689828,1.9096488,-44.633663,6817.2593,-2.3690696,-12.817999,147.5399,3.0410333,6817.6567,-43.76411,210.0,-166.61539,130.33295,47.080284,2.029065,47.477978,202.00569,47.51128,331.5874,2.0943952,0.026806332,20.556486,0.40085152,0.83807707,0.05178496,-4.576923,-3.7182817,-0.5979899,-48.01828,-170.507,0.079882376,7268.9077,0.038141023,0.1760355,8.115385,181.7782,207.33461,0.12800051,0.0061812154,1.5457878,0.075861014,3.3846154,22.9671,2.0769417,119.937996,5435.9995,6885.1973,5.117225,14961.536,27.53589,207.0,1311.1,215.8403,119.5403,125.1029,6844.1973,172.07693,28.96706,15295.306,291.7183,120.64692,0.7526821,0.72131145,0.50599146,0.032540675,0.5979899,0.0
420,3.6635616,4.5718026,3.4701924,0.57826144,-25.480186,5384.9785,-0.8540884,-9.219,61.975,3.2893667,5386.2188,-24.813175,92.0,-72.7619,92.67355,27.89395,0.5021189,29.134428,41.472366,28.15728,130.75409,1.6755161,0.020713983,9.529498,0.2545737,0.5012286,0.023150925,-4.4761906,-4.7182817,-0.4723618,-28.71828,-76.561,0.07812426,6533.541,0.046626985,0.21315193,4.4761906,92.87649,116.38095,0.14679065,0.0046620048,-1.8257196,0.08488244,3.2380953,14.5859995,1.6406095,94.82433,2470.0,5424.8027,4.060044,5169.187,43.186825,162.0,640.0,101.583855,93.583855,99.95638,5406.8027,77.64061,43.32645,5303.472,172.71829,95.45227,0.5307736,0.557377,0.49485523,0.05256571,0.4723618,0.0
421,4.204693,4.6512737,3.3470476,0.57826144,-40.27066,5845.027,-0.84879404,-10.584001,58.358406,3.7401323,5843.169,-39.482986,124.0,-74.95238,103.23864,44.176083,2.21916,42.31828,52.658073,42.82228,154.5398,1.7802358,0.019495515,14.880676,0.3514674,0.7560466,0.023760159,-4.857143,-2.7182817,-0.5125628,-43.31828,-78.496,0.08477313,-6812.949,0.04761905,0.23129252,5.904762,-91.50818,197.19998,0.09565115,0.006935022,-1.8257196,0.09600615,3.047619,20.137598,1.7802358,101.1422,4181.8,5911.169,5.857143,4993.117,1.1170107,166.0,957.19995,119.6,103.0,107.76591,5865.169,79.780235,1.3613569,5149.2583,182.71829,101.45227,0.5906267,0.52459013,0.53697056,0.0,0.5125628,0.0
422,3.7612002,4.7682943,3.1831045,0.57826144,-30.470661,6588.014,0.57788944,-12.159,-12.545799,4.35918,6589.43,-29.68299,20.0,3.047619,94.8,32.51828,-1.0,33.934425,-94.8,33.09728,-4.7182817,2.042035,0.019495515,11.28879,0.22631335,0.5850043,0.0,-5.4761906,-4.7182817,-0.57788944,-33.51828,-0.421,0.09557756,6589.014,0.046805046,0.26077098,1.0476191,0.421,168.66667,0.19560464,0.005167959,-1.8257196,0.11310938,3.047619,12.9668,2.0071287,116.0,3572.8,6632.014,5.060044,1.1170107,43.117012,179.0,741.6,30.383852,114.583855,120.76591,6610.014,2.0071287,42.0,0.0,117.718285,116.45227,0.5352908,0.52459013,0.60540795,0.05256571,0.57788944,0.0
423,4.2195077,5.0351214,3.3865783,0.8798853,-43.451614,8652.546,-2.9063973,-17.424002,188.37961,2.833088,8651.808,-41.538643,234.0,-207.83333,117.23481,46.50216,4.549069,45.763783,286.07678,45.102283,396.25848,2.7750735,0.023760159,26.954865,0.38635308,0.79618925,0.06396966,-4.1944447,-10.718282,-0.75879395,-45.618282,-210.516,0.07320687,-9788.305,0.026380155,0.11651235,6.7222223,-238.1733,179.94168,0.36253744,0.0047534164,-7.814717,0.053832907,2.1666667,22.1364,2.6354473,150.11612,6520.8003,8719.662,4.0489445,16381.361,289.36136,229.0,1665.3,252.7545,150.8545,155.88495,8687.662,212.63545,291.6652,16786.977,363.71826,158.87204,0.68266517,0.6393443,0.46370742,0.36045057,0.75879395,1.0
424,4.248495,5.229601,2.7164207,2.4961321,-37.202152,10541.565,-3.9099388,-22.816,267.496,4.574127,10543.076,-35.63864,312.0,-274.48386,110.165436,38.860493,3.9767742,40.371925,934.24243,39.45428,1042.5242,3.281219,0.023760159,20.018927,0.17048375,0.6932148,0.084379025,-5.935484,-6.7182817,-0.92462313,-39.71828,-277.264,0.10359374,12290.248,0.031571724,0.19146723,10.193548,323.23154,219.6129,0.44415206,0.0056277057,1.093204,0.12218964,2.516129,9.768,3.2114058,184.85779,6845.0,10612.423,5.2818403,21607.361,125.36136,262.0,1262.0,313.34634,183.34636,189.2344,10573.423,280.2114,128.83456,22655.242,463.71826,188.91475,0.64935064,0.6393443,0.65618414,0.155194,0.92462313,1.0
425,3.218876,4.5718026,2.6856492,2.6944735,-2.7182817,5384.8027,0.4723618,-18.6,0.256,3.76,5384.8027,0.0,0.0,0.0,0.0,1.7182817,-1.0,1.7182817,0.0,2.4622817,-2.7182817,1.6406095,0.0,0.0,0.0,0.047442965,0.0,-3.76,-2.7182817,-0.4723618,-2.7182817,-0.256,0.06562438,5385.8027,0.04,0.1504,0.0,0.256,0.0,0.18532409,0.0,1.0088753,0.15625,0.0,0.0,1.6406095,95.0,0.0,5410.8027,4.76,0.0,0.0,94.0,0.0,1.0,95.0,96.718285,5410.8027,1.6406095,0.0,0.0,96.718285,94.9912,0.0,0.0,0.41567838,0.0,0.4723618,0.0
426,4.2195077,5.2134037,2.9334853,2.598862,-35.134068,10371.134,-2.232045,-25.536,169.1432,3.6461473,10369.995,-32.982986,209.0,-178.3158,94.958405,37.41674,3.7400527,36.277977,450.68045,36.49028,545.0622,3.1764991,0.019495515,22.615974,0.19521159,0.6426002,0.054831136,-4.763158,-3.7182817,-0.90954775,-36.81828,-180.328,0.08313279,-17328.7,0.026171196,0.12534626,5.5263157,-301.32,162.42368,0.19785446,0.004456328,1.0470396,0.08023106,1.6842105,11.1848,3.159046,180.40154,6206.1997,10438.535,5.30346,11521.117,39.117012,245.0,1393.8999,214.6403,181.5403,185.40248,10408.535,183.15904,41.141594,12068.78,363.71826,182.95508,0.5539243,0.52459013,0.5265802,0.04755945,0.90954775,1.0
427,4.276666,4.92521,2.7894459,1.9096488,-39.702896,7734.046,-1.8523355,-18.616,133.7536,3.551698,7733.9297,-38.95939,191.0,-141.38461,132.06927,42.434418,1.6468639,42.31828,375.96335,43.03428,507.84506,2.3561945,0.028634038,18.423695,0.20124345,0.7560466,0.044169527,-5.1923075,-2.7182817,-0.67839193,-43.31828,-145.284,0.090622865,8751.272,0.038461536,0.19970414,7.3461537,164.37381,210.8077,0.1670527,0.006453423,1.5457878,0.13542795,3.6153846,11.5304,2.3561945,135.88387,5521.6,7806.9297,6.1923075,13631.641,1.6406095,229.0,1190.2,186.6,136.0,141.33366,7760.9297,147.3562,2.5307274,14140.563,282.71826,135.64693,0.7600226,0.7704918,0.5740239,0.0,0.67839193,0.0
428,4.2195077,4.5820885,2.59151,1.7421384,-35.811302,5443.6973,-2.6642058,-32.981,172.078,0.77813244,5442.558,-33.56883,204.0,-178.09302,113.858406,38.316742,3.7400527,37.17798,655.5322,37.48528,768.81396,1.6755161,0.024978628,26.267204,0.1423316,0.6583082,0.054831136,-2.2093024,-3.7182817,-0.47738692,-37.71828,-180.233,0.0385596,-9095.174,0.023013568,0.051379126,4.7674417,-301.1613,77.325584,0.27852473,0.0037136064,1.801434,0.09981036,1.9069767,8.155,1.6580628,94.40154,3360.0,5511.0986,2.7496047,14761.432,44.43117,177.0,1622.0,215.5403,95.5403,99.62526,5486.0986,181.65807,46.141594,15532.532,277.7183,96.555115,0.6606437,0.6721311,0.24424447,0.053817272,0.47738692,1.0
429,3.1354942,4.622207,1.8226029,0.5869398,-24.918282,5671.2817,0.49748743,-20.516,-2.2896001,4.304348,5672.6978,-22.2,-2.0,0.0,22.2,23.918282,-1.0,25.334429,-22.2,24.810282,-4.7182817,1.7627826,0.0,8.911652,0.04184602,0.43490607,0.0,-4.304348,-4.7182817,-0.49748743,-24.918282,-0.108,0.07512504,5672.2817,0.042617306,0.18714556,0.0,0.108,95.556526,0.7624959,0.0,-1.8767605,0.4025765,0.0,2.3976002,1.727876,100.0,2220.0,5695.2817,3.8882012,0.0,46.0,99.0,532.8,21.783854,98.583855,101.718285,5695.2817,1.727876,46.0,0.0,101.718285,100.46717,0.1253529,0.0,0.47585756,0.057571966,0.49748743,0.0
