,16_sin,id_sin,14_sin,15_sin,6_rbfFeature,5_rbfFeature,13_rbfFeature,14_rbfFeature,16_exp,17_square,7_square,3_square,4_square,11_square,16_degree,8_degree,17_degree,2_degree,4_relu,10_relu,2_relu,3_relu,6_tanh,10_tanh,14_tanh,2_tanh,9_recip,14_recip,4_recip,8_recip,8_zscore,6_zscore,2_zscore,9_zscore,Class
646,0.5143272,-0.16729626,0.002879996,0.002879996,-0.30783185,-0.22519311,-0.31165966,-0.22082016,1.7163897,0.008142896,225.0,1764.0,1444.0,0.27071834,30.952496,5545.071,5.170256,2578.31,38.0,10.710426,45.0,42.0,1.0,1.0,0.002879992,1.0,42.763947,0.00288,0.02631579,0.010332741,0.55906844,-0.14087541,0.25660807,0.9112051,1.0
647,0.49624738,0.73922133,0.0,0.0,-0.22825086,-0.18906075,0.3000157,0.30654615,1.680802,0.012842782,81.0,289.0,289.0,4.58798,29.752035,4528.72,6.493101,974.0282,17.0,8.594374,17.0,17.0,1.0,0.99999994,0.0,1.0,21.376694,0.0,0.05882353,0.012651648,0.25563532,-0.7562364,-0.8367242,-0.079252265,0.0
648,0.522492,0.9661022,0.0,0.0,-0.3161884,0.31620803,0.14232737,-0.21664219,1.732856,0.010691147,5041.0,7396.0,7056.0,4.0487765e-05,31.499557,1904.52,5.9242687,5099.324,84.0,4.412719,89.0,86.0,1.0,0.99970615,0.0,1.0,17.404308,0.0,0.011904762,0.030084103,-0.52782404,2.5256886,1.9747018,-0.263216,1.0
649,0.50875753,0.3047532,0.0,0.0,0.3109332,0.29638076,0.31609634,-0.27505332,1.7052999,0.010734617,1369.0,7396.0,6241.0,0.5596716,30.581104,701.0961,5.9363008,5099.324,79.0,1.208255,89.0,86.0,1.0,0.8361553,0.0,1.0,6.122027,0.0,0.012658228,0.08172314,-0.8871082,1.5513672,1.9747018,-0.7857057,1.0
650,0.5230998,-0.6367845,0.0,0.0,0.27363285,-0.16728887,0.28010494,0.0009767355,1.734092,0.014197437,1849.0,4356.0,3969.0,0.003365044,31.54041,755.1879,6.826964,4010.7043,63.0,0.664748,70.0,66.0,1.0,0.58151454,0.0,1.0,3.342555,0.0,0.015873017,0.07586956,-0.870959,1.2436867,1.2327976,-0.9144248,1.0
651,0.4824039,-0.99286544,0.03664979,0.031871602,0.119704895,-0.10202179,-0.2863591,-0.27588874,1.6543314,0.017500382,529.0,2916.0,2601.0,0.18245713,28.842522,1576.9215,7.5796013,3265.8594,51.0,2.527834,57.0,54.0,1.0,0.9873345,0.036641587,1.0,7.875176,0.036658,0.019607844,0.03633394,-0.62562907,0.62832576,0.725179,-0.70451623,1.0
652,0.52779806,-0.4361105,0.005881966,0.005881966,0.24432425,-0.31128982,0.17942502,0.08979754,1.7436942,0.009420449,81.0,576.0,529.0,22.62766,31.856796,10041.065,5.5610704,1375.0986,23.0,25.011717,24.0,24.0,1.0,1.0,0.005881932,1.0,44.1156,0.005882,0.04347826,0.005706145,1.9013553,-0.49983597,-0.5633911,0.9738011,1.0
653,0.4837567,0.52160245,0.0,0.0,-0.2726574,0.30933613,-0.037728556,-0.08552493,1.6568894,0.01400199,196.0,900.0,676.0,0.0011331977,28.931044,2474.7427,6.7798095,2234.5352,26.0,1.361812,39.0,30.0,1.0,0.8768127,0.0,1.0,3.958947,0.0,0.03846154,0.023152215,-0.3575831,-0.49983597,0.022322597,-0.88587934,1.0
654,0.46507382,0.9997565,0.0,0.0,0.18359461,0.31622663,0.25333977,0.11943715,1.6220943,0.008153728,2500.0,3844.0,3721.0,0.0,27.714998,768.33856,5.1736937,3609.6338,61.0,0.396393,63.0,62.0,1.0,0.37685847,0.0,1.0,4.341963,0.0,0.016393442,0.074571006,-0.86703295,1.6026472,0.95946455,-0.8681416,0.0
655,0.496447,0.558739,0.07566062,0.023181923,0.028577168,0.24594015,-0.20842636,0.3144876,1.6811885,0.0110458,961.0,3249.0,3025.0,44.62237,29.765211,3061.7083,6.021729,3265.8594,55.0,16.435701,57.0,57.0,1.0,1.0,0.07558854,1.0,30.787958,0.075733,0.018181818,0.018713662,-0.18234353,0.67960584,0.725179,0.3565894,0.0
656,0.47139335,-0.3959805,0.0,0.0,0.23485495,-0.07197525,-0.28425634,0.31571853,1.6337368,0.011009886,256.0,841.0,676.0,6.6595693,28.124777,10853.535,6.0119314,1776.1691,26.0,13.723796,31.0,29.0,1.0,1.0,0.0,1.0,28.371168,0.0,0.03846154,0.0052789967,2.1439192,-0.49983597,-0.29005805,0.24466632,1.0
657,0.507675,-0.9866374,0.0,0.0,0.26547417,0.27800167,0.19824447,-0.009722533,1.7031577,0.009805951,256.0,841.0,841.0,0.0,30.509085,744.32,5.6737146,1661.5775,29.0,0.252204,29.0,29.0,1.0,0.24698934,0.0,1.0,7.696095,0.0,0.03448276,0.07697734,-0.8742037,-0.34599572,-0.3681532,-0.71280956,0.0
658,0.47084117,-0.67018443,0.0,0.0,0.19350992,0.26373163,0.1535458,-0.2789294,1.6327146,0.01164392,196.0,1369.0,1225.0,0.29661423,28.088911,3462.6624,6.1826153,2291.831,35.0,2.79234,40.0,37.0,1.0,0.9925182,0.0,1.0,8.993919,0.0,0.028571429,0.016546741,-0.062638074,-0.08959534,0.06137018,-0.6527065,1.0
659,0.52148294,0.26243302,0.0,0.0,-0.23208329,-0.27269644,0.20889217,-0.16370861,1.7308074,0.0100262165,900.0,2601.0,2601.0,5.9320802e-05,31.431774,843.4408,5.7370834,2979.3804,51.0,0.375877,52.0,51.0,1.0,0.3591215,0.0,1.0,2.266045,0.0,0.019607844,0.067931004,-0.844611,0.782166,0.5299412,-0.9642787,0.0
660,0.5096888,0.95377076,0.38441125,0.19502015,-0.303801,-0.063363664,-0.3006177,0.17765813,1.707146,0.010335163,324.0,6400.0,4624.0,5.3130803,30.643099,5125.0244,5.8248034,4870.141,68.0,8.282944,85.0,80.0,1.0,0.9999999,0.37529328,1.0,35.30594,0.39457,0.014705882,0.01117961,0.43366292,0.47448552,1.8185114,0.56582,1.0
661,0.54787505,0.7682161,0.0,0.0,0.25391418,0.24644995,-0.22587648,0.039692856,1.7857206,0.008399906,49.0,81.0,81.0,1.9874767,33.22135,11542.535,5.251215,515.662,9.0,11.572752,9.0,9.0,0.99999833,1.0,0.0,0.99999994,21.651281,0.0,0.11111111,0.0049638813,2.3496215,-1.115197,-1.1491048,-0.06653594,0.0
662,0.47419634,-0.12363295,0.0020589987,0.0020589987,-0.25557318,-0.13339593,-0.31164166,-0.28849542,1.6389421,0.008772758,144.0,324.0,289.0,4.331269,28.307035,10027.495,5.366494,1031.324,17.0,18.744942,18.0,18.0,1.0,1.0,0.0020589973,1.0,39.99511,0.002059,0.05882353,0.005713867,1.8973038,-0.7562364,-0.7976766,0.7829785,1.0
663,0.46606505,-0.9018144,0.0,0.0,0.25917107,0.29295465,-0.13928978,-0.2883435,1.623912,0.022191463,49.0,225.0,169.0,5.872301,27.779171,3450.1094,8.535237,1031.324,13.0,6.337267,18.0,15.0,1.0,0.99999374,0.0,1.0,20.613718,0.0,0.07692308,0.016606946,-0.06638577,-0.85879654,-0.7976766,-0.11458616,1.0
664,0.5464362,-0.85087186,0.0,0.0,0.09981491,0.22695367,-0.25918207,-0.2845061,1.7826533,0.017561018,1.0,4.0,4.0,0.0,33.12286,519.44763,7.5927215,114.59155,2.0,0.071435,2.0,2.0,0.9640276,0.07131373,0.0,0.9640276,1.215436,0.0,0.5,0.110301346,-0.9413397,-1.3715973,-1.4224379,-1.012933,0.0
665,0.52436656,-0.017641647,0.0,0.0,-0.3031722,0.20522219,-0.30600122,-0.31436875,1.7366728,0.0073297573,4.0,144.0,81.0,1.4248766,31.625608,6570.571,4.9053206,687.5493,9.0,25.885086,12.0,12.0,0.9999877,1.0,0.0,1.0,59.917324,0.0,0.11111111,0.008720061,0.8652332,-1.166477,-1.0319622,1.705589,0.0
666,0.52468497,0.8318082,0.0,0.0,-0.1879001,-0.31532642,-0.14534031,0.14302042,1.7373222,0.011011354,25.0,100.0,100.0,8.655365e-06,31.647034,1759.5829,6.012332,630.25354,10.0,0.459947,11.0,10.0,0.99999833,0.43004102,0.0,1.0,2.248737,0.0,0.1,0.032562137,-0.5710952,-1.115197,-1.0710098,-0.9650802,0.0
667,0.48497188,0.9164974,0.0045869835,0.0045869835,0.08496839,-0.26787886,-0.14668724,0.31089845,1.6591926,0.011453066,361.0,729.0,729.0,0.005611958,29.01063,613.52124,6.1317368,1546.986,27.0,1.382068,27.0,27.0,1.0,0.8814135,0.0045869676,1.0,4.548286,0.004587,0.037037037,0.093388416,-0.9132539,-0.29471564,-0.44624838,-0.8585866,0.0
668,0.4636435,0.15856314,0.0,0.0,-0.0008916435,0.18539625,0.02212866,-0.31557047,1.6194764,0.010025817,1849.0,2500.0,2500.0,0.0041859606,27.622465,761.693,5.736969,2864.7888,50.0,0.851867,50.0,50.0,1.0,0.69204354,0.0,1.0,2.737373,0.0,0.02,0.07522161,-0.86901695,0.9360062,0.451846,-0.9424512,1.0
669,0.49055803,-0.74515337,0.040797677,0.0047089825,-0.2640307,0.23278405,-0.16614129,0.30562097,1.6698436,0.010091007,1369.0,6241.0,4900.0,20.222038,29.377264,2554.7656,5.75559,5213.9155,70.0,11.891257,91.0,79.0,1.0,1.0,0.040786363,1.0,21.404577,0.040809,0.014285714,0.022427019,-0.33369213,1.448807,2.0527968,-0.07796096,1.0
670,0.47128487,-0.96377933,0.08051576,0.0596316,0.11422239,0.3101864,-0.04530366,-0.299766,1.633536,0.011177988,256.0,784.0,576.0,57.97807,28.117731,12777.756,6.0576534,1776.1691,24.0,32.893208,31.0,28.0,1.0,1.0,0.080428906,1.0,70.16513,0.080603,0.041666668,0.0044840253,2.7183983,-0.55111605,-0.29005805,2.1801715,1.0
671,0.5158401,-0.296311,0.0,0.0,0.19774012,-0.22247046,-0.2233023,0.28155774,1.7194217,0.007670257,2116.0,2500.0,2500.0,0.0015286534,31.053623,470.16647,5.0179644,2979.3804,50.0,0.727229,52.0,50.0,1.0,0.62136716,0.0,1.0,3.374966,0.0,0.02,0.12186274,-0.95605266,1.0385664,0.5299412,-0.9129239,1.0
672,0.5111601,0.6435843,0.0,0.0,0.24986115,0.054286063,-0.038509227,-0.18015678,1.7100695,0.010320325,16.0,25.0,25.0,1.052676e-06,30.741133,3014.4275,5.8206205,286.47888,5.0,1.596688,5.0,5.0,0.9999092,0.9211685,0.0,0.9999092,6.844414,0.0,0.2,0.019007184,-0.19645931,-1.2177571,-1.3052951,-0.7522515,0.0
673,0.45197487,0.99177116,0.0039089904,0.0039089904,0.015207672,-0.08515942,-0.032479238,-0.012490036,1.5983597,0.006266305,324.0,1521.0,1369.0,1108.77,26.870459,18061.545,4.5355334,2234.5352,37.0,106.07009,39.0,39.0,1.0,1.0,0.00390898,1.0,162.6952,0.003909,0.027027028,0.003172252,4.2958827,-0.038315263,0.022322597,6.4652987,0.0
674,0.4861625,0.42812818,0.0,0.0,-0.15605603,-0.31350473,-0.30749938,0.26370317,1.6614538,0.011325429,16.0,16.0,16.0,0.0,29.088665,4449.0845,6.097474,286.47888,4.0,0.322423,5.0,4.0,0.9993293,0.31169617,0.0,0.9999092,2.038849,0.0,0.25,0.012878105,0.23185992,-1.2690371,-1.3052951,-0.9748003,1.0
675,0.48489317,-0.52913386,0.0,0.0,-0.004453215,-0.23717722,-0.26757815,0.3161476,1.6590432,0.010263312,64.0,225.0,196.0,2.352969,29.005472,3807.1611,5.8045206,916.7324,14.0,13.601814,16.0,15.0,1.0,1.0,0.0,1.0,30.704367,0.0,0.071428575,0.015049474,0.04021267,-0.9613567,-0.8757718,0.35271823,1.0
676,0.5419595,-0.9999127,0.0,0.0,0.15516037,0.14527455,-0.16856809,-0.15564412,1.7731668,0.008696681,25.0,64.0,64.0,0.26465365,32.81713,2196.926,5.343175,458.3662,8.0,2.410309,8.0,8.0,0.99999976,0.98400533,0.0,0.99999976,10.552277,0.0,0.125,0.026079975,-0.44052574,-1.0639169,-1.1881524,-0.580538,0.0
677,0.49433705,-0.5513764,0.0,0.0,-0.025715524,0.29524145,-0.011078716,0.2975299,1.67711,0.016526645,625.0,3136.0,3136.0,1.2332857,29.626043,3035.1077,7.3657155,3208.5635,56.0,8.145465,56.0,56.0,1.0,0.9999998,0.0,1.0,21.61127,0.0,0.017857144,0.018877674,-0.19028518,1.0385664,0.6861315,-0.06838885,0.0
678,0.5167933,0.40409282,0.5025943,0.12232486,-0.15501122,0.26484618,0.15547772,0.14354068,1.7213365,0.013084614,81.0,1296.0,676.0,8.481224,31.117393,9152.611,6.553949,2406.4226,26.0,10.21556,42.0,36.0,1.0,1.0,0.4827755,1.0,27.651985,0.526597,0.03846154,0.006260047,1.6361057,-0.6536762,0.13946533,0.2113605,1.0
679,0.51970446,0.9880409,0.0,0.0,0.12837456,-0.29248407,-0.11526149,0.22785057,1.7272058,0.010505021,16.0,16.0,16.0,0.05969715,31.312428,4961.3623,5.8724732,229.1831,4.0,2.090261,4.0,4.0,0.9993293,0.9698795,0.0,0.9993293,8.963588,0.0,0.25,0.011548396,0.38480127,-1.2690371,-1.3443427,-0.6541112,1.0
680,0.5168746,0.66358876,0.035815336,0.018688912,0.29057887,0.28931892,0.29870713,-0.27300045,1.7214999,0.009324799,2809.0,4225.0,4225.0,0.016711507,31.122837,636.1805,5.532767,3781.5212,65.0,0.397164,66.0,65.0,1.0,0.37751976,0.035807684,1.0,4.009015,0.035823,0.015384615,0.09006214,-0.9064889,1.7564875,1.0766072,-0.8835606,1.0
681,0.5508005,-0.27096385,0.0,0.0,-0.2371958,0.00057839433,0.2465351,0.24669574,1.7919832,0.010548318,961.0,2601.0,2304.0,12.116755,33.421944,3081.975,5.884563,2922.0845,48.0,15.347303,51.0,51.0,1.0,1.0,0.0,1.0,29.425802,0.0,0.020833334,0.018590603,-0.17629285,0.67960584,0.4908936,0.2935071,0.0
682,0.50629157,-0.95639354,0.36586213,0.25749415,-0.30026513,-0.099006034,0.27258635,-0.09893114,1.7004262,0.016552623,169.0,1600.0,1444.0,236.44124,30.417126,1920.9379,7.3715024,2349.127,38.0,19.59433,41.0,40.0,1.0,1.0,0.35797295,1.0,24.008112,0.374559,0.02631579,0.029826982,-0.52292246,-0.4485559,0.100417756,0.0426104,1.0
683,0.4912071,-0.7625194,0.13152878,0.0,0.07106262,-0.31365564,0.2634221,-0.2593802,1.6710881,0.008659046,25.0,100.0,81.0,11.112682,29.419949,1680.2675,5.331601,572.95776,9.0,5.825565,10.0,10.0,0.9999877,0.9999826,0.13115117,1.0,7.69584,0.131911,0.11111111,0.034099203,-0.594775,-1.166477,-1.1100572,-0.7128214,1.0
684,0.48628226,0.13241151,0.0,0.0,-0.29636395,-0.098146185,0.3159548,-0.20210175,1.6616814,0.020219702,1024.0,2704.0,2601.0,0.006858656,29.096516,1262.4595,8.14723,2979.3804,51.0,1.39383,52.0,52.0,1.0,0.8840107,0.0,1.0,7.656689,0.0,0.019607844,0.045384247,-0.7195123,0.8847261,0.5299412,-0.7146345,1.0
685,0.52061236,0.90560395,0.0,0.0,-0.2372391,-0.10107921,-0.08266175,-0.25377667,1.7290429,0.012025315,49.0,225.0,196.0,0.1905925,31.373335,3126.7568,6.283055,859.43665,14.0,4.813643,15.0,15.0,1.0,0.9998682,0.0,1.0,26.503485,0.0,0.071428575,0.018324347,-0.16292319,-0.9100766,-0.91481936,0.15817271,0.0
686,0.5358414,0.8461883,0.25086042,0.017594093,0.3096858,-0.31406042,0.30613774,0.31545135,1.7603347,0.008484805,196.0,1600.0,1369.0,22.127249,32.400993,6434.6094,5.277686,2578.31,37.0,23.638826,45.0,40.0,1.0,1.0,0.24827062,1.0,58.150063,0.253569,0.027027028,0.008904314,0.8246416,-0.3972758,0.25660807,1.623746,1.0
687,0.4679476,0.008791023,0.0,0.0,-0.0038783401,0.11534236,-0.016029062,-0.23068969,1.6273729,0.0168182,1600.0,4489.0,4489.0,6.7192674,27.901152,2701.746,7.4304028,3838.817,67.0,7.776464,67.0,67.0,1.0,0.99999964,0.0,1.0,26.187092,0.0,0.014925373,0.021206943,-0.28981087,1.3975269,1.1156548,0.14352036,1.0
688,0.50224066,-0.83668864,0.0,0.0,-0.30357498,0.3079509,-0.108518735,0.015903957,1.6924683,0.013828113,1024.0,2304.0,2209.0,0.022992564,30.148352,1398.4026,6.737582,2750.1973,47.0,1.655585,48.0,48.0,1.0,0.92962,0.0,1.0,10.569442,0.0,0.021276595,0.040972304,-0.6789262,0.62832576,0.37375084,-0.579743,0.0
689,0.48659503,-0.91292065,0.0,0.0,-0.18622898,0.30023313,0.3158319,-0.29105464,1.6622765,0.012136988,100.0,784.0,576.0,0.20047648,29.117027,3984.1223,6.3121614,1661.5775,24.0,3.094804,29.0,28.0,1.0,0.9959071,0.0,1.0,15.381034,0.0,0.041666668,0.014381029,0.093044706,-0.49983597,-0.3681532,-0.35691515,1.0
690,0.49990404,-0.1498176,0.14214294,0.014574484,0.30346522,-0.23475815,-0.016985709,0.24330287,1.6879047,0.00957658,25.0,529.0,484.0,1.1745185,29.99365,1654.3,5.6069646,1317.8029,22.0,3.104465,23.0,23.0,0.99999994,0.99598527,0.1416667,1.0,11.024912,0.142626,0.045454547,0.034634452,-0.6025276,-1.0126368,-0.6024387,-0.55864996,1.0
691,0.5062148,0.75102705,0.0030709952,0.0,0.31319585,-0.005539841,-0.20099202,0.12392792,1.7002748,0.009657583,1156.0,2116.0,2025.0,74.09899,30.412024,6776.8823,5.630628,2750.1973,45.0,31.319826,48.0,46.0,1.0,1.0,0.0030709906,1.0,72.20435,0.003071,0.022222223,0.008454592,0.9268278,0.5770457,0.37375084,2.2746093,0.0
692,0.46865624,0.9613809,0.0010169997,0.0,0.30824095,-0.103247225,0.3068877,-0.2973319,1.6286786,0.012732865,576.0,1936.0,1681.0,7.093806,27.947104,7899.8115,6.4652553,2692.9014,41.0,10.652664,47.0,44.0,1.0,1.0,0.0010169996,1.0,24.437387,0.001017,0.024390243,0.0072528026,1.2620803,0.26936522,0.33470327,0.062490422,1.0
693,0.5195994,0.28784558,0.0,0.0,-0.30095205,-0.3159787,-0.23398286,-0.25201356,1.7269936,0.011780063,400.0,1089.0,841.0,40.049896,31.305382,7237.8135,6.218654,1890.7606,29.0,18.773643,33.0,33.0,1.0,1.0,0.0,1.0,32.682983,0.0,0.03448276,0.007916172,1.0644397,-0.1921555,-0.2119629,0.44434926,0.0
694,0.5138735,-0.65033364,0.0,0.0,-0.3147224,-0.30082825,0.10565765,0.29444537,1.7154819,0.01535567,196.0,900.0,900.0,0.0,30.922188,72.153435,7.099978,1718.8733,30.0,0.001549,30.0,30.0,1.0,0.0015489989,0.0,1.0,0.003098,0.0,0.033333335,0.79408246,-1.0748801,-0.24343556,-0.32910562,-1.0690773,0.0
695,0.4691226,-0.9905991,0.0,0.0,-0.2948036,0.26777202,-0.08294945,0.12822454,1.6295387,0.0076221633,36.0,81.0,81.0,0.016361224,27.977354,3395.0876,5.0022078,515.662,9.0,3.628217,9.0,9.0,0.99999833,0.99858975,0.0,0.99999994,22.68194,0.0,0.11111111,0.016876081,-0.082812555,-1.115197,-1.1491048,-0.018805474,0.0
696,0.49690878,-0.42011234,0.0,0.0,-0.2639236,0.30704644,-0.28959808,0.3150748,1.6820832,0.01662604,144.0,400.0,400.0,1.744037,29.795694,4450.886,7.3878317,1203.2113,20.0,13.868592,21.0,20.0,1.0,1.0,0.0,1.0,46.599174,0.0,0.05,0.0128728915,0.23239787,-0.7049563,-0.6805339,1.088817,1.0
697,0.53860366,0.53662384,0.45440933,0.09786112,-0.10679865,-0.16944943,-0.25418267,0.29489288,1.7661093,0.011275467,529.0,2500.0,2025.0,60.451183,32.588634,6025.841,6.0840096,3208.5635,45.0,30.940866,56.0,50.0,1.0,1.0,0.43957916,1.0,55.35948,0.471709,0.022222223,0.009508345,0.70260316,0.11552497,0.6861315,1.4945124,1.0
698,0.4940571,0.99999046,0.030055474,0.020729516,0.26441914,0.13406503,-0.30957246,0.30309165,1.6765697,0.010960625,49.0,225.0,225.0,2.130082,29.607592,6069.7856,5.998467,859.43665,15.0,6.726256,15.0,15.0,0.99999994,0.99999714,0.03005095,1.0,14.925467,0.03006,0.06666667,0.009439506,0.715723,-1.0126368,-0.91481936,-0.37801275,0.0
699,0.48228392,0.5439705,0.0020609987,0.0020609987,-0.022386951,0.26298603,0.20297422,-0.08363618,1.654105,0.015043269,64.0,256.0,169.0,59.563297,28.834673,13407.285,7.0273843,916.7324,13.0,30.163858,16.0,16.0,1.0,1.0,0.002060997,1.0,50.1209,0.002061,0.07692308,0.0042734807,2.9063456,-0.9100766,-0.8757718,1.2519103,1.0
700,0.5292684,-0.41217342,0.014740466,0.007369933,-0.30612332,0.2991797,0.056892052,0.3162136,1.746717,0.013171235,196.0,676.0,625.0,0.55884147,31.956032,4339.832,6.5756073,1546.986,25.0,5.127609,27.0,26.0,1.0,0.99992967,0.0147399325,1.0,21.878147,0.014741,0.04,0.013202303,0.19924243,-0.6536762,-0.44624838,-0.05602964,1.0
701,0.4574914,-0.989367,0.0,0.0,-0.3090411,-0.309664,-0.10439899,0.050894495,1.6082908,0.010072732,225.0,961.0,841.0,1.2639762,27.22535,3859.7761,5.750376,1776.1691,29.0,17.651705,31.0,31.0,1.0,1.0,0.0,1.0,43.7197,0.0,0.03448276,0.014844326,0.055920955,-0.49983597,-0.29005805,0.9554667,0.0
702,0.4666064,-0.6569411,0.0,0.0,0.07302348,0.043679316,-0.063043505,-0.23323154,1.6249061,0.01841069,324.0,2601.0,2209.0,0.0,27.814234,871.6862,7.7742343,3208.5635,47.0,0.084804,56.0,51.0,1.0,0.08460129,0.0,1.0,7.694015,0.0,0.021276595,0.06572982,-0.83617824,-0.038315263,0.6861315,-0.7129059,1.0
703,0.4978353,0.2794734,0.0015469994,0.0,-0.24985334,-0.15296496,0.23713215,0.10454967,1.6838804,0.015707359,529.0,1600.0,1600.0,0.0007756782,29.856886,1038.4739,7.1808224,2463.7183,40.0,0.280057,43.0,40.0,1.0,0.27295786,0.0015469989,1.0,8.723542,0.001547,0.025,0.05517305,-0.78638357,0.37192538,0.17851292,-0.66522783,1.0
704,0.49772513,0.9589414,0.03391749,0.0,0.14743954,0.157434,0.30858633,-0.09616014,1.6836666,0.010046253,1764.0,3136.0,2916.0,1.7586209,29.84961,2251.707,5.742813,3495.0425,54.0,5.582081,61.0,56.0,1.0,0.9999716,0.03391099,1.0,19.292105,0.033924,0.018518519,0.025445485,-0.4241708,1.0385664,0.88136935,-0.17579092,1.0
705,0.46868008,0.7567631,0.0,0.0,-0.22079766,0.045079954,-0.31597406,0.20349652,1.6287225,0.015535628,1225.0,2401.0,2401.0,3.495505,27.94865,3093.3052,7.14146,2864.7888,49.0,14.046053,50.0,49.0,1.0,1.0,0.0,1.0,31.846746,0.0,0.020408163,0.01852251,-0.17291026,0.782166,0.451846,0.40562257,0.0
706,0.50516057,-0.1411797,0.14736634,0.021127427,0.01505315,-0.16792102,0.3145595,0.07246715,1.6981986,0.022777751,1089.0,4761.0,4225.0,34.573917,30.34201,2019.9974,8.64725,4297.183,65.0,14.737629,75.0,69.0,1.0,1.0,0.14683583,1.0,27.110294,0.147905,0.015384615,0.028364282,-0.49334806,1.0898464,1.4280356,0.18627444,1.0
707,0.5061889,-0.9093225,0.0,0.0,0.18165046,0.16062297,-0.075139284,0.29550815,1.7002239,0.010801237,81.0,361.0,361.0,0.06877558,30.410305,1993.0443,5.954693,1088.6198,19.0,1.742513,19.0,19.0,1.0,0.94051737,0.0,1.0,11.253488,0.0,0.05263158,0.02874787,-0.5013949,-0.9100766,-0.7586291,-0.5480645,1.0
708,0.49436224,-0.8414384,0.0,0.0,0.30665448,0.10951247,0.25567952,-0.14724658,1.6771584,0.0071520847,676.0,1089.0,1024.0,0.0,29.627703,354.88666,4.845504,2005.3522,32.0,0.108061,35.0,33.0,1.0,0.107642345,0.0,1.0,1.625616,0.0,0.03125,0.16144809,-0.99046963,0.11552497,-0.13386773,-0.9939374,1.0
709,0.48586977,6.0288705e-05,0.0038269907,0.0038269907,0.13344139,0.2838379,0.12437816,-0.05645206,1.6608974,0.012532578,16.0,81.0,81.0,0.78334355,29.069471,5342.757,6.4142046,515.662,9.0,14.203166,9.0,9.0,0.9999877,1.0,0.0038269812,0.99999994,35.40649,0.003827,0.11111111,0.01072401,0.4986673,-1.166477,-1.1491048,0.5704766,0.0
710,0.5058741,0.84150356,0.0,0.0,0.29817763,-0.29047966,0.1420534,-0.2414633,1.6996033,0.018680057,225.0,729.0,676.0,0.0004076765,30.38939,583.0446,7.8309,1604.2817,26.0,0.357218,28.0,27.0,1.0,0.34276122,0.0,1.0,3.087604,0.0,0.03846154,0.09826998,-0.92235273,-0.1921555,-0.40720078,-0.92623174,1.0
711,0.48322532,0.9092723,0.0,0.0,0.30335554,-0.22567561,-0.2493432,-0.03971115,1.6558839,0.021265222,256.0,289.0,289.0,0.0,28.896265,719.5917,8.355214,974.0282,17.0,0.06228,17.0,17.0,1.0,0.0621996,0.0,1.0,6.9647,0.0,0.05882353,0.07962262,-0.8815864,-0.60239613,-0.8367242,-0.7466809,0.0
712,0.5236834,0.14106032,0.0070899404,0.0,-0.3120826,-0.28940904,0.017103488,-0.16080591,1.7352802,0.010464677,4.0,25.0,25.0,1.1010431,31.579655,4301.4214,5.861186,286.47888,5.0,5.785361,5.0,5.0,0.9993293,0.9999811,0.007089881,0.9999092,17.442175,0.00709,0.2,0.013320196,0.18777482,-1.2690371,-1.3052951,-0.26146236,0.0
713,0.46759674,-0.7568419,0.0,0.0,-0.20538384,-0.2554322,0.029126903,-0.24034359,1.626727,0.006676197,1936.0,3481.0,3136.0,0.005688629,27.878407,1531.1338,4.6815233,3380.4507,56.0,2.523529,59.0,59.0,1.0,0.9872257,0.0,1.0,14.492224,0.0,0.017857144,0.03742049,-0.6392991,1.2436867,0.8032742,-0.3980765,1.0
714,0.5240557,-0.9589072,0.0019769985,0.0019769985,0.111972705,-0.055034745,-0.10560474,0.31610993,1.7360389,0.010563728,400.0,900.0,841.0,0.004126392,31.604694,1302.2848,5.8888597,1718.8733,29.0,1.164179,30.0,30.0,1.0,0.8223971,0.0019769974,1.0,5.918733,0.001977,0.03448276,0.04399635,-0.70762235,-0.1921555,-0.32910562,-0.7951203,0.0
715,0.4742122,-0.2793576,0.10614467,0.06845742,0.29378703,-0.05182555,0.27302712,0.31184402,1.6389717,0.014806753,324.0,841.0,784.0,22.057693,28.308067,10871.997,6.971922,1661.5775,28.0,22.668861,29.0,29.0,1.0,1.0,0.10594591,1.0,46.437984,0.106345,0.035714287,0.0052700327,2.1494312,-0.24343556,-0.3681532,1.0813521,1.0
716,0.47684515,0.657032,0.0,0.0,-0.11024271,0.23753902,-0.09030528,-0.26863798,1.6438844,0.014559801,841.0,1764.0,1764.0,6.539052,28.479553,3812.3857,6.9135375,2463.7183,42.0,12.812085,43.0,42.0,1.0,1.0,0.0,1.0,31.860046,0.0,0.023809524,0.01502885,0.04177248,0.42320547,0.17851292,0.4062385,0.0
717,0.48991913,0.9893495,0.2140713,0.058233038,0.084970884,-0.21485697,-0.2893963,0.21894072,1.6686201,0.010477364,961.0,2304.0,2304.0,124.86786,29.335264,5026.7915,5.864738,2750.1973,48.0,25.024359,48.0,48.0,1.0,1.0,0.21245499,1.0,48.93537,0.215741,0.020833334,0.011398081,0.40433538,0.5257656,0.37375084,1.1970078,0.0
