,(16_exp/8_recip),((2_degree*4_recip)-18),((4_relu-2_relu)-6_rbfFeature),((2_degree/4)-(8_recip+18)),((17_square*2_tanh)-(8_recip+18)),((17_square-6)/(2_degree-7)),((10_relu+0)/7),(id_sin_exp/(9_zscore-13)),((4_relu*6_zscore)+(9_zscore-13)),((4_relu-2_relu)+id_sin),(17_square_sigmoid+1),((3_relu*12)+(9_recip-8)),((4_relu-2_relu)+(5_rbfFeature+14_tanh)),((4_relu-2_relu)*16)
572,112.04948,70.93763,-10.150002,70.92263,-0.0057609715,-0.0067391098,0.48881376,-3.5028584,-19.57203,-9.057466,0.50230926,22.367126000000006,-9.32136,-5.19109
573,16.114466,66.07798000000001,-6.752703,65.974655,-1.0927664,-0.011751331,0.035933357,-2.4797719,5.9501066,-6.209604,1.5026393,-5.784596400000001,-6.683849,-3.56881
574,27.511793,61.115498,-2.6885514,61.05461500000001,-0.04729047,-0.012838121,0.05760848,-1.1617388000000002,13.641109,-3.0884287,1.5033972,-10.351885,-2.6837892999999995,-1.547268
575,149.45096,73.442764,-30.920872,73.431465,-0.0019543646,-0.007705771,0.6197934,-0.26668054,186.02669,-31.885952000000003,1.5023375,536.3924,-30.185032,-16.255717999999998
576,349.41824,73.14748,-15.30234,73.14267,-0.9975348,-0.0077056656999999985,1.530057,0.39250636,1.7297169999999995,-15.868935999999998,1.5018173,-141.08116,-15.186757,-7.7703147
577,8.980293,56.295776,0.30805957,56.107067,-1.1747319,-0.015652253999999997,0.119856596,-0.95316845,-12.761125,-0.053023383,0.5034945,-3.695445,0.29893622,0.0
578,120.32814,56.295776,-0.29807025,56.281242000000006,-1.0021956,-0.017482866,6.083426,624.33826,-3.9573455,0.81163865,1.5030999,-45.62267,-0.2911179,0.0
579,109.67441,56.295776,-0.08650006,56.28083,-1.0022533000000002,-0.014877175,0.62650937,-12.018367,-12.630753,0.9300838,1.5031736,-45.020992,-0.04457356,0.0
580,108.53271,60.090687,-2.3116505000000003,60.07594,-0.0026616175,-0.013908277,0.4932522,2.539117,11.521851,-1.8065858,1.5030224,-29.301218,-1.6939563999999998,-0.941282
581,122.56064,62.840527,-3.2783300000000004,62.826683,-0.00530227,-0.015571432,0.6365995,5.637253,2.0778441,-3.7210793,1.5021359,-45.49197,-3.2909408,-1.586529
582,63.045155,57.295776,0.30642462,57.268677,-0.018319016,-0.016213793,0.13243183,-0.75797623,37.04515,-0.9726161,1.5021955,-24.507223,0.23331618,0.0
583,184.70354,57.295776,-0.009758898,57.286873,0.00035121012000000003,-0.014784074,2.1356456,0.41148034,-10.672568,-0.3299339000000001,1.5023133999999998,-51.411705,-0.26659185,0.0
584,90.301796,57.295776,0.2529221,57.277657,-0.005474343,-0.016914273,0.3495307,-9.790703,35.790512,0.616088,1.5031617,28.67244,0.17958514,0.0
585,30.040678000000003,61.437637,-6.0140114,61.37845,-0.04799912,-0.0146735525,0.086653665,-1.6333051,190.95007,-5.004318700000002,1.5027981,96.098015,-5.7172523,-3.45345
586,54.96336,59.90013,-1.9970968,59.86963299999999,-0.018197939,-0.014980255,0.17945191,-3.493371,22.680304,-1.54015,1.5030756,-18.626225,-1.8328233,-1.033296
587,116.26643,74.92525,-3.9507043,74.91025,-0.0073602096999999984,-0.010333059,1.6044691999999998,1.5016063,-12.093217,-4.4987655,1.50191,-32.316246,-4.246900599999999,-2.224676
588,51.653984,64.283066,-10.3091135,64.2497,-0.021762319,-0.013601365,0.0559561,-0.70571387,177.1498,-10.998818,1.5029008,-17.616827,-10.03697,-5.44347
589,78.86771,67.850266,-14.295098,67.8287,-0.012736275,-0.01094942,0.19326329,-0.4008287,104.81598,-14.580563,1.5022073,141.87946000000005,-13.557882,-7.435442
590,433.40222,56.295776,0.2727035,56.29200400000001,-0.9892228,-0.013173185,10.770775,0.59514374,-6.8956814,0.37146005,1.5036374,-189.36435,-0.048129864,0.0
591,62.664513,59.144024,-2.294673,59.11629,-0.0063095930000000005,-0.015770739,0.07230174,-6.302064,89.40241,-1.0180364,1.5053568000000002,-22.111567,-1.6922661,-1.105656
592,73.6527,58.628235,-1.3149623,58.604393,-0.0048115756,-0.01442693,0.14224160000000002,57.928955,16.027195000000006,-0.3103457000000001,1.5047574,-16.525833,-1.312476,-0.563045
593,181.17006,95.49815,-26.098064,95.489105,-0.9955124,-0.007123622,1.2698971,0.5238035,-3.8465705,-26.23672,1.5033818,-21.226284,-25.877897,-12.826814
594,37.323627,70.59659,-12.695231,70.549706,-0.0337533,-0.007873866,0.6819504,-0.07003393,0.9220476,-13.945455,1.5032796999999998,513.7878400000002,-12.143867,-7.270861
595,119.82893,94.492966,-40.235867,94.47891,-1.0036211,-0.00560083,0.29819494,7.3681774,10.07021,-40.784943,1.5026058999999998,-37.38523,-40.280735,-20.82336
596,26.60838,58.235046,-1.0812131,58.16916,-0.05564145,-0.017123599,0.03595047,-1.7275056,97.12349,-0.9027581,1.5025620000000002,-5.865204,-1.1764195,-0.561448
597,342.13199999999995,65.89014399999999,-3.1041675,65.88498,0.009384815,-0.011440999,2.6366472,6.3542614,-13.715889,-2.1099768,1.5036367,-123.96529,-2.9946349,-1.7064121
598,66.13897,59.31134399999999,-0.96445286,59.286877,-1.0146940999999998,-0.013219879,0.48097423,-19.60524,-13.515253,-0.13547885,1.5024436,-20.234375,-1.0986047,-0.4813850000000001
599,23.154861,61.488148,-3.2927413,61.41571800000001,-0.06225387,-0.015269133999999997,0.063216,-1.3076851,18.654654,-2.9558175,1.5025446000000002,-7.9764996,-3.1247175,-1.5513121
600,130.59439,57.29578000000001,0.009409543,57.282883,-0.004349225,-0.016667275,0.39274302,0.46285394,54.96008000000001,-0.8167774,1.5021356,-30.542454,0.23301964,0.0
601,105.82834,56.295776,0.19780861,56.279358,-1.0046751,-0.017693453,1.189373,-1.2784950000000002,-4.2705503,-0.92679584,1.50295,-44.504498,0.15656309,0.0
602,91.69219,58.541336,-1.2481298,58.52286,-0.009253002,-0.014261331,0.32397145,4.361219,22.016954,-1.1847225,1.5023048,-11.715471,-0.80684054,-0.526942
603,7.131389,56.295776,-0.15696394,56.063213,-1.216072,-0.01435066,0.09003817,-2.0420258,-13.933592,0.7271839,1.5041231000000002,-3.0930052000000003,0.022770721,0.0
604,30.873665000000006,66.11050999999999,-10.27248,66.05635,-0.044962484,-0.011499694,0.047973976,-3.5509276,66.763535,-9.029478999999998,0.50229985,-9.283401,-10.067705,-5.1412396
605,207.85982,57.29578000000001,0.26326314,57.2879,0.0045978883,-0.012147846,5.2035203,0.9840193000000002,-11.762593,0.32156533,1.5031188999999998,-62.611637,-0.049844954,0.0
606,110.7883,56.295776,-0.11085214,56.27979000000001,-1.0089554,-0.01769482,1.362534,-57.407585,-10.020185,-0.6230358,1.5017576,-38.06269,-0.3007745,0.0
607,192.06105,74.38918000000002,-12.182705,74.3802,-1.0030226,-0.009468972,2.269651,0.22816329,-1.7838988000000002,-12.994821,1.5014899,15.340328,-11.425661,-6.5436
608,53.25316,57.295776,0.27688932,57.264187,-0.022168934,-0.017662544,0.40492812,-1.8750845,-10.350226,-0.451972,1.5023547,-15.897958,0.3144329,0.0
609,118.01373999999998,57.295776,-0.25187397,57.2809,-0.0038778791,-0.014726608,0.440271,-2.0119228,-8.131294,0.50641763,1.5027494,-61.869247,0.20543128,0.0
610,19.028484,61.27802,-2.0450037,61.1863,-1.0830657,-0.014094348,0.08604886,-3.7358747,-11.043827,-1.0007908,0.502164,-3.5137482,-1.8990104,-1.113882
611,32.25938,57.295776,-0.18004988,57.24098000000001,-0.041094672,-0.0134570375,0.14301518,-2.9678404,-5.3875623,0.5733325,1.5034257,-8.069364,0.07367682,0.0
612,14.179560999999998,56.295776,-0.24425499,56.1759,-1.1074992,-0.014124397,0.08068099999999999,-0.68030727,-14.079087,-0.37966353,1.5030940000000002,-6.9674244000000005,0.06259838,0.0
613,30.852411,57.295776,0.019347984,57.238712,-0.04707648,-0.016321167,0.03844893,-0.4540467000000001,46.912693,-0.98359865,1.5024958000000002,-12.222158,-0.20131847,0.0
614,157.91907,56.29578000000001,0.30929938,56.28497,-1.0008065000000002,-0.016392546,2.0206335,3.9979649,-11.217235,-0.6832176999999999,1.5025003,-63.40626,-0.03862387,0.0
615,43.471558,60.31134399999999,-2.7256784,60.273922,-0.030744292000000006,-0.01591434,0.07830065,-3.2104833,73.41502,-2.7546895,1.501669,-12.231104,-2.7205095,-1.45971
616,19.171934,58.88733000000001,-1.316139,58.80134200000001,-0.07342472,-0.014307367,0.064442456,-3.0911665,1.4777521999999998,-0.051698744000000005,1.5031409,-6.573245,-1.1701151,-0.499905
617,69.68227399999999,58.235046,-0.7693539,58.21201,-0.011000666,-0.014822626,0.2833228,8.759577,72.98569499999998,-0.2205717,0.50300974,-3.8860435,-0.9611725,-0.4734140000000001
618,239.53416,62.661976,-2.2251809,62.65499000000001,-0.9991241,-0.013221571,2.7100067,0.5836701,-11.148305,-2.1060474,1.5019637,-81.2033,-1.8047425,-1.027762
619,17.977342999999994,58.271492,-0.72013676,58.179928,-1.0705698,-0.011732526,0.08867269,-0.49356046,-13.836806,-1.8940237,1.5052485,-5.727344,-1.1619303,-0.498399
620,194.85783,62.661976,-1.8727177,62.653576,-0.99042606,-0.010529806,1.2507576,1.2359118,-15.115962,-2.8600388,1.5044923,-88.5492,-1.864657,-0.984548
621,38.355293,66.67145,-8.848310000000003,66.62677,-0.031668756,-0.012097866,0.07630723,-1.3739902,42.316593,-9.035338,1.5032516000000002,-14.374475,-9.296914,-4.8470580000000005
622,130.03569,58.514835,-1.1918683,58.50211700000001,0.00012370758,-0.015078803,0.25444153,2.1343136,30.597092,-0.1781478,1.5032103,-32.45704,-0.7484878,-0.5030140000000001
623,171.09986999999995,61.070427,-1.2821405,61.060585,-1.0017431,-0.014897307,2.9164402000000003,3.1814806,-10.129487,-0.07656467,1.5020237,-52.788326,-0.86181056,-0.520729
624,237.23338,70.51788,-2.7118137000000004,70.51108599999998,0.0010722759,-0.0076690638,4.2274637,1.4213432,-13.658595000000002,-2.8239837000000003,1.5019665,-103.27787,-2.8732898,-1.43175
625,80.41141,57.295776,0.31524962,57.274426,-0.012015692,-0.014069117,0.53007877,-1.2017795,-11.038872,-0.7332313,1.502334,-32.31590300000001,0.31041333,0.0
626,57.326614,60.388336,-1.020058,60.360092,-1.0163109,-0.015254302,0.6225376,-2.2542272,-11.473673,-1.9683495,1.5029821,-15.698022,-1.288922,-0.481729
627,110.7227,62.667255,-6.278497,62.652275,-0.004710298,-0.0145970415,0.3967767,2.0507522,96.36208,-6.313171400000001,1.5025676,3.3708954,-6.1040096,-3.0363
628,209.25592,67.75494,-3.721721,67.74716,-0.99676013,-0.011729889,3.664503,1.2742344,-11.6001,-3.3700652,1.5027514,-33.844112,-4.2159104,-1.941912
629,24.476578,58.587605,-1.0459015,58.51678,-1.0558012,-0.013561179,0.10425219,-3.0334985,-12.104519,-0.0061179996,1.503756,-10.262619,-0.9639114,-0.550185
630,252.53241,68.03873399999999,-2.6969984,68.03234,0.0071790972999999985,-0.0073633455,2.467628,-3.532353,-17.464025,-2.5559413,0.5033924,-126.15214,-2.575413,-1.435833
631,371.2156700000001,68.75138000000001,-4.8229055,68.74698000000001,-0.995661,-0.009420872,6.667337400000001,0.12718938,-11.511713,-5.51403,1.5021845,-77.00185,-4.813521,-2.452295
632,72.02815,56.295776,0.15054062,56.272446,-1.0112557,-0.013684052,0.77554977,-1.0907483,-10.374207,-0.99952203,1.5030186,-26.930174,0.24309175,0.0
633,68.657364,79.21409,-1.9359004,79.1888,-1.0131587,-0.010043232,0.5655955,-1.7473243000000005,-6.6701164,-2.5660580000000004,1.5030324,-22.364424,-1.8553557,-1.103416
634,385.78458,56.29578000000001,0.18097092,56.291214,-0.9949046,-0.01769391,2.5933146,2.6954203,-7.259603,0.38783723,1.5024147,-183.22812,-0.3019996,0.0
635,30.451294,57.29578000000001,0.3159941,57.24081999999999,-0.042729963,-0.015630605,0.07089616,-3.9545238,-8.339865,0.9851566,1.5030556000000002,-9.733652,-0.007469608000000002,0.0
636,28.92437,59.20564,-0.78994,59.148003,-0.0463272,-0.014840768999999997,0.067704365,-2.6797266,-4.9604526,-0.32327247,1.502826,-10.117249,-1.3044043,-0.510996
637,24.393847,66.65019000000001,-7.6909943,66.58176999999999,-0.059298385,-0.009865022,0.08694161,-0.7168175,7.091186500000001,-8.253881,0.5022800000000001,4.0864077000000005,-7.9960666,-4.0977440000000005
638,79.89399999999998,57.295776,0.3003738,57.27453000000001,-0.009436401,-0.014680871000000003,0.9036345,-1.4667369,-7.569934,-0.9510733,1.5029529,-29.557606,-0.12512618,0.0
639,258.72678,62.025356,-3.9717414,62.01886700000001,-0.9998018,-0.013602693,1.690277,0.21050029,12.9657345,-4.7738523,1.5016704,-69.31473000000001,-4.128872,-2.0688560000000003
640,127.108955,64.45775,-1.8480355,64.44406,-0.006002431,-0.0097741205,0.5902621,23.726444,-15.334431,-1.8851553,1.5019205,-48.72306,-1.9476749,-1.10707
641,179.9876,62.070427,-1.3159709,62.06139399999999,0.0028364668,-0.009445399,3.4064812999999994,2.9578938,-12.552524,-0.102045774,1.5029669,-69.1747,-0.75557464,-0.485798
642,65.19429000000001,57.295776,0.1881525,57.269527,-0.0163123,-0.010510665,0.971076,-8.00902,-6.8953204,0.8554888,1.5024844,-21.247284,0.17206907,0.0
643,79.48037,64.171265,-5.7970905,64.15079,-0.01282653,-0.0138577605,0.36609682,62.233437,39.124798,-5.9735093,1.5019152,-16.170528,-5.693405,-2.925318
644,81.36811999999998,60.66611999999999,-3.145973,60.6461,-0.005387714,-0.01402472,0.45213944,-4.423946400000001,37.176304,-3.826862600000001,1.5036571,43.937378,-2.970135,-1.463373
645,174.31018,74.303024,-11.126232,74.29321999999998,-0.9962142,-0.009146025,1.4899962,-2.4467645,-8.683119999999999,-11.920002,1.5033952,75.68351,-10.245235,-5.8848677
646,166.11176,67.850266,-6.692168,67.839935,-0.0021898448,-0.010139958,0.7806951,0.93330115,-4.446861,-7.1672964000000015,1.5020356,-53.53196,-7.2223130000000015,-3.781561
647,132.85242,56.295776,0.22825086,56.283123,-0.9998089,-0.014494038999999997,1.0660415,-15.824907,-12.98836,0.73922133,1.5032107,-50.18388,-0.18906075,0.0
648,57.600388,60.70624,-4.6838117,60.67616,-0.019392956,-0.01551,0.07623547,-9.982989,211.89464,-4.0338980000000015,1.5026727,-15.835838,-4.683792,-2.748855
649,20.866793,64.54841,-10.310933,64.46668000000001,-0.07098852,-0.011652606,0.05968257,-1.7262064,121.7723,-9.695247,1.5026836,40.53371,-9.703619,-5.33741
650,22.856228,63.661976,-7.273633,63.5861,-0.06167212,-0.013354272,0.03871507,-0.57849556,77.43784000000002,-7.636784599999999,1.5035493,-9.837961,-7.167289,-3.853388
651,45.53129600000001,64.03645999999999,-6.1197047,64.00013,-0.018833559,-0.012637766000000002,0.15338409,-0.49353287,31.293875,-6.9928656,1.504375,-12.675845,-6.06538,-3.020382
652,305.58182,58.7869,-1.2443242,58.78119,-0.99628574,-0.013901324,2.8901908,0.66797554,-10.528308,-1.4361104999999998,1.5023551000000002,-130.96935,-1.3054079,-0.556006
653,71.56505,85.943665,-12.727343,85.9205,-0.009150226,-0.00855019,0.16870086,-1.9017546000000003,-13.881615,-12.478397,1.5035005,-39.233463,-12.690664,-6.564246000000002
654,21.752346,59.17432,-2.1835947,59.099754,-0.06641728,-0.016853377,0.02792786,-3.1303878,96.89333,-1.0002434,1.5020385,-9.068075,-1.6837734,-0.967436
655,89.83749399999998,59.37926,-2.028577,59.360546,-0.007667863,-0.012980148,0.562442,-7.5779243,37.14759,-1.441261,1.5027614,94.69771,-1.6784713,-1.039002
656,309.47867,67.31419,-5.2348550000000005,67.308914,-0.9942691,-0.010788163,0.92023724,2.7743290000000003,-12.753147,-5.3959804,1.5027525,-160.30557,-5.071975,-2.45435
657,22.12544,57.295776,-0.26547417,57.2188,-0.067171395,-0.013363208,0.07826275,-0.5230405,-10.746686,-0.9866374,1.5024514,-5.29474,0.27800167,0.0
658,98.67288,65.48089,-5.19351,65.46434,-0.004902821,-0.011848269,0.27088144,-0.7838350000000001,-3.7885432,-5.6701846,1.502911,-51.139614,-4.7362685,-2.45122
659,25.478903,58.419224,-0.7679166999999999,58.35129000000001,-0.057904787,-0.014914988999999997,0.045862567,-1.3482506,38.926186,-0.73756695,1.5025065,-12.454775,-1.2726965,-0.548588
660,152.70175,70.61972,-16.6962,70.60854,-1.0008444,-0.007829464,0.5157191,-13.098155,32.06686,-16.046228,1.5025837,45.30506,-16.68807,-9.091991
661,359.7428,57.295776,-0.25391418,57.290813,0.0034360234000000004,-0.013745081,1.7961074,-32.40229,-10.103309,0.7682161,1.5021,-179.77618,0.24644995,0.0
662,286.83588,60.66611500000001,-0.74442685,60.6604,0.0030588908,-0.013725987,1.6454118000000002,1.1316198999999998,-12.075099,-1.1236329,1.5021931999999998,-132.25722,-1.1313369,-0.494051
663,97.78511,78.33261999999998,-5.259171,78.316,-0.99441546,-0.01169338,1.0481809000000002,-3.2257538,-11.290166,-5.9018145,0.5055476,-35.13301,-4.7070456,-2.4241900000000003
664,16.161665,57.295776,-0.09981491,57.185474,-0.09337204,-0.017452346,1.071435,-0.42159003,-3.7561276,-0.85087186,1.5043902,-7.8506365,0.22695367,0.0
665,199.15833,75.39437,-2.696828,75.38565,-1.0013903,-0.008741413,13.442543,0.5780559000000001,-8.798608,-3.0176415,1.5018325,-54.57184,-2.7947779,-1.6559131
666,53.35406,62.025356,-0.81209993,61.99279,-1.0215508,-0.011177848,0.2919894,-2.378182,-12.1180315,-0.16819179,1.5027528,-28.451970000000006,-1.3153264999999998,-0.552345
667,17.766579,56.295776,-0.08496839,56.20239,-1.0819354,-0.015044998,0.12537201,-2.8866642,-8.823553,0.9164974,0.5028632000000001,-5.9120089999999985,-0.2632919,0.0
668,21.529404,56.295776,0.0008916435000000002,56.22055400000001,-1.0651958,-0.016652549,0.043066673,-1.2433809999999998,45.857857,0.15856314,1.5025065,-10.556678,0.18539625,0.0
669,74.45678000000002,74.484505,-20.73597,74.462074,-0.012336012,-0.011008468,0.34841236,-0.5289944999999999,100.519196,-21.745153,1.5025227,145.08084,-20.726429,-10.76733
670,364.30124,73.00705,-7.1142225,73.00255600000001,-0.99330604,-0.01021994,2.1183255,0.18962082,-11.215147,-7.963779400000001,1.5027945,-126.32318,-6.6093845,-3.435229
671,14.109495,58.587605,-2.19774,58.465744,-1.1141925,-0.016701663000000002,0.037548456,-0.8144776999999999,51.015392,-2.296311,1.5019176,-4.830988,-2.2224705,-1.083976
672,89.96964,57.295776,-0.24986115,57.276768,-0.008687795,-0.017663903999999998,0.649172,-2.5301254,-6.841037299999999,0.6435843000000001,1.50258,-45.767273,0.054286063,0.0
673,503.85645,59.392845,-2.0152078,59.38966800000001,-0.996906,-0.0126295015,5.9483385,0.41724855,5.043725,-1.0082288,1.5015666,-151.8522,-2.0812504,-0.937956
674,129.01384,71.61972,-0.84394395,71.60684,-0.001553704,-0.014120257,0.33060575,-1.5740483,-6.0509486,-0.5718718,1.5028313,-75.61233,-1.3135047,-0.5076930000000001
675,110.23928,64.48089,-1.9955468,64.465836,-1.0047860999999998,-0.010993045,1.8252268,1.6848792,-13.109345,-2.5291338,1.5025659,-34.330975,-2.2371771000000003,-1.012482
676,67.989586,57.295776,-0.15516037,57.269695,-0.017383296,-0.017626597,0.6820618,-0.63262546,-9.092898,-0.9999127,1.5021741000000002,-27.43059,0.14527455,0.0
677,88.84092,57.29578000000001,0.025715524,57.276897,-0.0023510288,-0.015386366,0.3658186,-8.424710000000001,58.091324,-0.5513764,1.5041316,-29.019491,0.29524145,0.0
678,274.9718,91.55472,-15.844989000000002,91.548454,-0.99317545,-0.0066683763,1.2461733999999998,-2.648168,-17.561234,-15.595907,1.5032711,-87.49848,-15.252378,-8.689616000000001
679,149.5624,56.295776,-0.12837456,56.28423000000001,-1.0010504999999998,-0.01771667,0.77256525,-4.0933256,-5.7323309999999985,0.9880409,1.5026262,-77.616104,-0.29248407,0.0
680,19.114578,58.17725,-1.2905788,58.08719,-0.080737345,-0.016894278999999998,0.026361585,-2.0733752,113.23517,-0.33641124,1.5023313,-2.13376,-0.6748734000000001,-0.543196
681,96.391884,60.876762,-2.7628043,60.85817,-0.008042285,-0.0145237725,0.52733237,5.5001370000000005,32.75974,-3.270964,1.502637,11.172754,-2.9994216,-1.749969
682,57.009663,61.81913,-2.699735,61.789303,-0.013274359,-0.008554094,1.5841792,-0.25196072,-18.570267,-3.9563935,1.504138,528.02075,-2.7410330000000003,-1.5926371
683,49.00666,63.661976,-1.0710626,63.627872,-0.025440156,-0.01054892,1.365113,-0.28981490000000004,-12.107905,-1.7625194,1.5021648,3.565689,-1.1825044,-0.513475
684,36.613617,58.419224,-0.70363605,58.37384,-0.025164545,-0.01560022,0.07480718,-1.5974292,44.4064,-0.8675885,1.5050547,-14.377388,-1.0981462,-0.50783
685,94.35768,61.388336,-0.7627609000000001,61.370007,-0.006299032,-0.012890078,0.83052045,15.637498,-12.5829,-0.094396055,1.5030062,-28.053194,-1.1010792,-0.547568
686,197.6946,69.68406,-8.309686,69.675156,-0.00041950867,-0.008186029000000001,1.7599162,2.8913279,-13.893088,-7.1538115000000015,1.5021212,4.3831024,-8.06579,-4.524032
687,76.73774,57.295773,0.0038783401,57.27457,-0.004388744,-0.014737004,0.21941161,10.216167,93.73305,0.008791023,1.5042045,5.8234806,0.11534236,0.0
688,41.307617,58.514835,-0.696425,58.47386,-0.02714419,-0.015078439,0.08298703,-0.7471283000000001,28.951569,-1.8366886,1.503457,-13.614473,-0.6920491,-0.526188
689,115.58815,68.2324,-4.8137712,68.21802,-1.0022441,-0.011496805,0.4094804,-1.1244978,-12.352979,-5.9129205,1.5030342,-54.098434,-4.699767,-2.54094
690,48.734848,59.90013,-1.3034652,59.865498,-0.025057873,-0.006848266,0.820893,-0.9400799,-23.193745,-1.1498176000000002,1.5023942,-5.1095676,-1.0930915,-0.5234880000000001
691,201.10667,61.115498,-3.313196,61.10704000000001,0.0012029912,-0.014722913999999997,0.95058304,1.174226,27.7718,-2.248973,1.5024145,36.072235,-3.0024688,-1.5923698999999998
692,224.55852,64.68052,-6.3082410000000015,64.67326,-0.99451995,-0.012734553,0.48552766,-38.67046,10.976343,-5.0386190000000015,1.5031831,-102.123856,-6.1022300000000005,-2.926614
693,218.16019,64.19864,-3.699048,64.19072,-0.9961361,-0.013357252,0.98868215,4.6335034,-5.2847032999999985,-3.7121544,1.502945,-53.449936,-4.3159785,-2.185528
694,2.1603322,57.29578000000001,0.3147224,56.50169399999999,-0.7787268,-0.014068285,0.00011064286,-0.48815146,-8.372144,-0.65033364,1.5038388,-1.256217,-0.30082825,0.0
695,96.55907,57.295776,0.29480359999999994,57.2789,-0.009253918,-0.013719638,0.77136946,-19.74713,-10.055578,-0.9905991,1.5019053999999998,-36.573524,0.26777202,0.0
696,130.66863999999998,59.160564,-0.7360764,59.14769,-0.9962469,-0.012578267,1.2390493,0.6033824000000001,-13.010309,-1.4201124,1.5041563999999998,-29.856411,-0.6929536000000001,-0.520033
697,185.74309,71.30141400000002,-10.893202,71.2919,0.0017671222,-0.009727863,1.3887333,2.7202902,5.8273153,-10.463376,1.5028188,52.035065,-10.72987,-6.256569
698,177.61203,56.29578000000001,-0.26441914,56.28634,-0.99847883,-0.010545111,1.1037508,-6.323868,-15.619392,0.99999046,1.5027401000000002,-88.835495,0.16411598,0.0
699,387.06268,70.51788,-2.9776130000000003,70.5136,0.010769788,-0.01208822,3.8954823,1.3784332,-10.581146,-2.4560294,1.5037608,-181.37378,-2.734953,-1.50978
700,132.30396000000002,60.879436,-1.6938767,60.866238,-1.0000311,-0.010428555,0.43768635,-8.361902,-16.421098999999998,-2.4121735,1.5032928,-52.114204,-1.6860803,-1.115476
701,108.3438,60.24720799999999,-1.6909589,60.232365,-1.0047716,-0.010782569,1.243447,0.38914174,-13.539777,-2.989367,0.5025182,-19.560617,-2.309664,-0.950344
702,24.720987,68.2673,-9.073024,68.201584,-0.04731913,-0.008770108,0.060266893,-0.72721344,-2.5137234,-9.656941,0.50460255,-7.5197806,-8.956321,-4.36905
703,30.519981,61.592957,-2.7501466,61.537785,-0.039465692,-0.014743321,0.05565465,-1.9787343,14.208692999999998,-2.7205267,0.50392675,-9.091808,-3.151418,-1.563303
704,66.16759499999999,64.72301,-7.147439500000001,64.69756,-0.0153992325,-0.014187475,0.15671621,-10.574302,55.83586,-6.0410585,1.5025115,-9.818005,-6.808655,-3.646818
705,87.93205999999998,58.465076,-0.77920234,58.446552,-0.0029868819,-0.015543373,0.42988724,5.2947335,38.72868,-0.2432369,1.5038838,-18.899384,-0.95492005,-0.487796
706,59.87102,66.11050999999999,-10.015053,66.082146,-0.005586531,-0.011720234,0.47689784,-1.6180727,70.30337,-10.14118,1.5056942,288.1240200000001,-10.021085,-5.29568
707,59.142605,57.295776,-0.18165046,57.26703000000001,-0.017946633,-0.010178768,0.30472365,-0.7246708000000001,-17.84729,-0.9093225,1.5027003,-22.719698,0.16062297,0.0
708,10.388221,62.667255,-3.3066545,62.50580600000001,-0.15429601,-0.015658077,0.04261773,-0.4337195,2.7028618,-3.8414383,1.501788,-4.568325,-2.8904874,-1.5513028999999998
709,154.87653,56.295776,-0.13344139,56.28505300000001,-0.9981915,-0.011701997,3.8007915,1.7648654,-9.9316435,6.0288705e-05,1.503133,-57.764713,0.2876649000000001,0.0
710,17.295244,61.703148,-2.2981777,61.604874,-0.07958992,-0.015718621999999998,0.0904812,-2.5046134,-5.9222746,-1.1584964,1.5046699,-7.088444,-2.2904797,-1.06079
711,20.796652,56.295776,-0.30335554,56.216152,-1.0583573999999998,-0.017722584,0.066392496,-3.324734,-10.987415,0.9092723,1.505316,-5.594545,-0.22567561,0.0
712,130.27437,57.295776,0.31208259999999993,57.28245500000001,-0.0028564697,-0.014024013,3.3926804,-3.7257183,-6.6542520000000005,0.14106032,1.5026162,-57.039276,-0.28231916,0.0
713,43.471558,60.36519200000001,-2.7946162,60.32777,-0.030744292000000006,-0.015883144,0.0800802,-1.1785313999999998,69.248375,-3.756842,1.501669,-12.231104,-3.2554321,-1.45971
714,39.458706,59.271492,-1.1119727,59.227497,-0.03343262,-0.014709418,0.10820894,-0.47616145,-6.3775125,-1.9589071,1.502641,-16.395346,-1.0530578000000002,-0.551606
715,310.99838,58.34205600000001,-1.293787,58.336784,-0.99046326,-0.014593284,1.3149368,0.952461,-6.0221795999999985,-1.2793577,1.5037017,-122.14128999999998,-0.94587964,-0.494069
716,109.38191,58.659958,-0.8897573000000001,58.644928,-0.00046904944,-0.01519085,0.4762788,4.822037,18.17468,-0.342968,1.5036399,-24.15298,-0.76246095,-0.497062
717,146.39484,56.295776,-0.08497088400000001,56.284378,-1.0009208,-0.014338614,0.8394954,-16.764515,25.076320000000006,0.9893495,1.5026193,137.47256000000002,-0.0024019778,0.0
718,130.43108,57.295776,0.21876079,57.28285,-0.0048439866,-0.011708921,1.143303,-10.965707,-12.904698,0.41206354,1.5020211,-57.103455,0.2562162,0.0
719,94.2509,57.29578000000001,-0.28710786,57.278133,-0.006219559300000001,-0.013804451,0.5159476,1.1067028,1.0041211,-0.5440716999999999,1.5028571000000002,-16.365444,0.16693297,0.0
720,23.260483,60.090687,-2.3158464,60.01708000000001,-0.06521545,-0.012288024,0.08212378,-0.42351666,1.7654014,-2.99999,1.5020992,-9.253477,-1.7096673999999998,-1.075624
721,23.667173,59.7869,-2.1794057,59.71344000000001,-0.06331838,-0.015803952,0.047635302,-0.6783533,32.758697999999995,-2.5365222000000003,1.5025342,-9.14036,-1.8705285,-1.10602
