,14_tanh_exp,6_rbfFeature_exp,id_sin_exp,6_tanh_sigmoid,2_tanh_sigmoid,5_rbfFeature_sigmoid,4_recip_sigmoid,14_tanh_sigmoid,17_square_sigmoid,(11_square/3_relu),(5_rbfFeature/3),(id_sin/16_degree),(15_sin/17_degree),(7_square/2_tanh),(9_zscore/3),(4_recip/3),(15_sin/16),(4_square/7),(16_sin/16_exp),(9_recip/16),(2_relu/8_recip),(10_tanh/4),(16_exp/8_recip),(2_tanh/4),(13_rbfFeature/2),(14_sin/3_relu),(5_rbfFeature/3_square),(9_recip/6),(8_zscore/6),(2_degree/4),(2_tanh/2_zscore),(14_rbfFeature/4_square),(8_degree/17),(2_degree/7),(10_relu/2),(5_rbfFeature/2_tanh),(14_tanh/3),(5_rbfFeature*16_degree),(4_relu*6_zscore),(17_degree*3),(17_square*2_tanh),(11_square*2_degree),(5_rbfFeature*5),(5_rbfFeature*2_degree),(8_recip*10),(2_zscore*9),(14_sin*2),(16_sin*4_relu),(17_square*id),(3_relu*2),(16_degree*2_tanh),(2_relu*10_tanh),(17_degree*2_tanh),(6_rbfFeature*10_relu),(3_relu*14),(14_tanh*id),(13_rbfFeature*9_recip),(14_sin*4_square),(14_sin*8_degree),(3_relu*12),(16_sin*8_zscore),(9_zscore*16),(14_rbfFeature*10_relu),(16_exp*2_zscore),(11_square*3),(13_rbfFeature*16_exp),(2_degree*4_recip),(14_sin*11),(id_sin*11_square),(6_tanh*6),(3_relu*9),(14_sin*8_recip),(6_tanh-11),(14_sin-9),(4_relu-2_relu),(id_sin-16_exp),(2_tanh-6),(4_square-3),(7_square-8),(3_relu-13),(16_exp-14),(6_rbfFeature-17_degree),(7_square-6_zscore),(5_rbfFeature-14),(14_sin-7),(10_tanh-10),(7_square-5),(14_tanh-6),(16_exp-18),(17_square-4_recip),(9_recip-8),(17_square-6),(17_square-4_relu),(3_square-5),(2_degree-15),(7_square-12),(5_rbfFeature-11),(14_sin-16),(2_tanh-7),(9_zscore-13),(4_relu-8_recip),(15_sin-11_square),(id_sin-10_relu),(9_zscore-1),(14_tanh-7),(2_degree-7),(5_rbfFeature-13),(16_sin+2),(17_square+8_recip),(3_relu+10),(5_rbfFeature+14_tanh),(2_zscore+7),(7_square+2_relu),(4_square+12),(17_square+17),(16_sin+4_relu),(8_recip+18),(6_tanh+14_recip),(8_degree+9),(6_tanh+9_recip),(14_recip+13),(2_degree+0),(10_relu+0),(14_recip+17),id_sin_zscore,3_square_zscore,10_relu_zscore,7_square_zscore,2_zscore_zscore,4_square_zscore,8_recip_radian,2_degree_radian,3_square_radian,4_square_radian,11_square_radian,6_rbfFeature_radian,Class
808,1.0114365,0.7926222,0.3681722,0.7310586,0.7310586,0.5474433,0.5080638,0.50284284,0.5030019,0.641896,0.005438451,-0.03141449,0.000658598,144.0,0.06380268,0.00092165894,0.007448564,80.083336,0.3025293,128.45053,8673.287,0.032258064,408.3907,0.032258064,-0.0015185408,0.00032490728,0.00015538432,2.9711626,0.1213913,68.385284,-17.929962,0.00020670783,122566.92,176.66199,1.027016,0.1903458,0.0003249003,6.0543513,-7.5465026,219.7465,0.012007777,47627.42,4.948991,403.5224,0.16210519,-3.9770246,0.42075494,16.338905,9.714292,1295.0,31.80712,37.0,6.2784715,-8.83143,0.39802,9.199552,-4.0065064,10.928257,152.73273,5.752985,1.5355362,1.2396775,7.5484757,-0.097166024,786.32263,-0.097886324,68.385284,0.05390063,-22.448486,24.0,2495.7764,4.851159e-05,-3.739869,-71.296524,-6.0,-2.7413876,-23.0,926.0,-90.41316,34.985527,1.7308112,-6.51088,144.24344,0.1789738,-11.988628,-36.99959,118.0,-23.988628,0.7421832,-0.020250287,-163.10526,-23.987991,-30.987991,1199.0,2119.9397,143.83563,-4.5495234,-0.5437673,-11.0,2.218621,30.995733,-22.462225,-38.998795,1.233094,-11.988628,2107.9438,0.17587279,37.52706,0.016273748,72.99959,0.2017173,11.944227,181.0,961.16437,0.12158778,31.527061,1.004266,1.011372,13502.191,72.3079,0.025844999,2120.9438,38.99959,0.120952,-1.413966,-0.3181387,2.533606,-0.6278217,-0.05577257,-0.4036103,7.445525e-05,37.0,21.380283,16.772614,0.39211196,-0.004056295,1.0
809,1.018778,1.3402183,0.6027133,0.7310586,0.7310586,0.5554306,0.50287354,0.50465083,0.50195277,0.0017764871,0.0025299722,-0.016041638,0.0027557146,2209.0,-0.0048365863,0.0001306165,0.02533188,161.04256,0.3017293,25.228281,3601.332,0.011475503,70.19602,0.011494253,-0.0014049498,0.00021141962,2.8749684e-05,0.19573912,-0.0056936294,58.612923,0.5064056,1.4737364e-05,26232.328,108.49626,0.039948147,0.22263755,0.00021140742,7.02699,188.50534,445.6195,0.0078112013,797.18176,17.588366,1135.301,0.08786451,27.443373,1.6558385,45.538223,6.327073,7832.0,31.562466,88.85482,5.063858,1.0411321,1.6373279,15.06912,-1.7377479,140.8207,43.134396,16.237232,-0.21159449,-0.23446064,0.39659292,3.4256332,13.757116,-0.2169153,58.612923,0.007356146,-0.07915246,71.0,1222.978,0.00045978502,0.604613,-13.878872,-2.0,-2.2410736,-70.0,7481.0,2168.5356,87.96899,1.7161539,-4.7710257,2206.8333,0.20403156,-46.981396,-2.5570164,2130.0,-70.9814,1.7347598,-0.0036830516,-26.566929,-70.99219,-86.99219,7665.0,5099.31,2208.8154,-0.17274944,-0.53226405,-46.0,-0.4566306,86.97529,-0.14237632,-4.061699,-1.4256196,-46.981396,5052.324,0.19162655,89.52343,0.03252428,91.55538,0.2412414,48.9747,2298.0,7569.1846,0.0961922,87.52343,0.024713079,1.018606,2332.337,14.897477,0.049617,5100.324,4.555385,0.106987,-0.717102,2.5707781,-0.44533595,1.8126451,1.9747018,2.9574924,0.0004313246,89.0,135.1583,132.10397,0.0027284883,0.00511089,1.0
810,1.0,0.7402468,1.5715771,0.7310586,0.7310586,0.56529564,0.5192213,0.5,0.5034013,0.06799025,0.01751218,0.016027149,0.0,25.0,0.03732932,0.0051282053,0.0,33.8,0.28889686,71.457375,1567.6045,0.07692308,150.86684,0.07692308,-0.01649759,0.0,0.0011674787,3.9087741,0.053437132,74.92525,-1.1951369,-0.0018642554,45295.52,194.80563,0.84021115,0.2626827,0.0,7.40952,-13.164278,100.246414,0.013605356,993.3663,2.626827,255.86037,0.15489942,-29.435093,0.0,6.1445823,11.033944,255.0,28.207111,17.0,6.683094,-4.296098,0.0,0.0,-9.866259,0.0,0.0,0.0,0.22731845,0.27566227,-4.5001755,-1.3689531,15.297806,-0.45885518,74.92525,0.0,0.461055,8.999999,527.6845,0.0,-0.009878099,-35.178967,-4.0,-1.1840068,-8.0,154.0,-67.21203,15.0,1.6360863,-6.9838657,26.012636,0.2626827,-5.0,-13.283589,15.0,-9.0,1.6360863,-0.06331772,-57.033062,-8.986395,-12.986395,215.0,974.0282,25.0,-0.74719536,-0.492307,-4.0,0.5599398,12.989156,-1.0198537,-13.83151,-0.4400602,-5.0,969.0282,0.2626827,17.47266,0.02444993,29.283588,0.2626827,4.1632757,42.0,169.0,0.13024735,13.47266,0.010844572,0.99999994,5318.539,36.178967,0.0,975.0282,15.283589,0.116642,0.6379038,-0.76129204,0.48250365,-0.7684587,-0.8367242,-0.80645424,0.00018927349,16.999998,3.9269907,2.9496064,0.017799806,-0.005249455,1.0
811,1.0153191,1.0022346,2.7042725,0.7310586,0.7310586,0.57013935,0.5054346,0.50380063,0.5028318,0.0406791,0.0056483936,0.036946014,0.0022439482,729.0,0.008891473,0.00043478262,0.029116524,78.37037,0.2830437,69.55464,2906.9739,0.02173913,89.44136,0.02173913,0.005077944,0.0003040683,0.00011296787,0.7972641,-0.0034183674,64.76914,1.8870018,-0.00014681902,30095.137,110.34742,0.17479151,0.28241968,0.0003040566,7.60462,28.902985,304.89948,0.011327345,6059.926,12.144047,841.43567,0.16258703,17.322626,0.79057753,20.831087,9.197804,2600.0,26.926664,52.0,6.0979896,0.020287825,0.7602,12.344698,8.631323,32.170425,48.696922,4.40925,-0.06346828,0.20893137,-2.8237202,0.8478681,101.697754,0.42246613,64.76914,0.021682622,2.0234456,41.0,1634.3914,0.00027195894,-0.42616796,-32.672626,-6.0,-0.6050957,-40.0,2066.0,673.0967,49.978714,1.5847247,-6.0957575,728.3717,0.26721567,-26.984797,-8.089159,686.0,-40.9848,1.5999286,-0.010411786,-23.215515,-40.988674,-45.988674,2457.0,2979.3667,728.9118,-1.1437483,-0.45475557,-26.0,0.4232876,45.982113,-2.0202715,-8.094326,-0.55542636,-26.984797,2952.3804,0.26113367,52.45285,0.029215362,59.089157,0.2976225,27.529942,781.0,2116.0881,0.11775735,46.45285,0.017888017,1.015204,3235.7131,33.687828,0.03649,2980.3804,10.089159,0.121634,1.4052651,0.24688186,0.033258088,0.063545376,0.5299412,0.18387055,0.0003122048,51.999996,43.633232,36.931168,0.03549921,3.8957325e-05,1.0
812,1.0,1.3717201,1.864404,0.7310586,0.7310586,0.57796365,0.5042372,0.5,0.50338984,0.0011845927,0.0052403267,0.020495828,0.0,1369.0,-0.009351694,0.00028248588,0.0,94.08108,0.2976577,20.68357,1515.9739,0.016220506,42.241684,0.016949153,-0.004420696,0.0,8.7338776e-05,0.21513672,-0.013162923,59.238007,1.1345981,3.397913e-05,12228.126,94.46061,0.031296752,0.3144196,0.0,9.556335,67.32646,400.31183,0.013559672,248.41212,17.921917,1098.9098,0.07681875,9.670361,0.0,29.850285,11.0240135,3660.0,30.393576,58.377605,6.671864,0.60340106,0.0,0.0,-2.9587288,0.0,0.0,7.9060802,-0.3396401,-0.29764643,0.22581115,1.4980879,4.264534,-0.4583527,59.238007,0.0,0.04427592,51.0,658.31836,0.0,0.7334,-10.971972,-2.0,-1.0767862,-50.0,3421.0,1344.148,60.0,1.6997277,-6.3557987,1367.8589,0.3144196,-37.0,-0.95209205,1312.0,-51.0,1.6997277,-0.0033894805,-13.880057,-50.98644,-58.98644,3543.0,3495.0425,1368.8683,0.047819585,-0.530468,-36.0,-0.5611016,58.959763,-0.071075566,-1.2861605,-1.5611017,-37.0,3458.0425,0.3144196,61.505936,0.053797834,61.909103,0.3144196,37.88137,1430.0,3481.1318,0.13000567,59.505936,0.04023816,1.0,1434.8883,11.971972,0.0,3496.0425,2.909102,0.116446,0.87947357,0.73435056,-0.5877164,0.8199128,0.88136935,0.87816614,0.0007022884,61.0,62.831852,60.75491,0.0012405027,0.005516382,0.0
813,1.0009855,0.74389017,0.72493047,0.7310586,0.7310586,0.5780149,0.5119025,0.5002463,0.50205195,0.1323571,0.014982368,-0.010792977,0.0,121.0,0.057972953,0.0022675737,0.0,40.090908,0.29544666,94.92048,2091.614,0.04761905,167.56242,0.04761905,-0.012542273,4.690476e-05,0.0007134461,3.29176,0.04048816,57.295776,-1.4694345,-0.00066326367,62989.918,109.38284,0.49279758,0.31462973,4.6904748e-05,9.377388,-14.804082,109.00733,0.008207817,3344.325,5.6633353,378.56604,0.10390241,-33.602314,0.020684998,10.437891,6.681163,441.0,29.80452,21.0,5.1908255,-3.0618,0.020685,0.80178976,-13.005138,0.43438497,5.621097,1.964571,0.30186498,0.6332923,-3.0270016,-1.1448909,58.369484,-0.44310832,57.295776,0.0016421751,-0.89410794,15.0,1036.9044,9.889492e-06,-0.66718304,-49.375416,0.0,-2.004022,-14.0,420.0,21.39933,20.978334,1.6813573,-5.486687,121.704956,0.31364474,-10.999015,-9.348749,103.0,-14.999015,0.6823423,-0.039411232,-50.22427,-14.991792,-20.991793,423.0,1203.2113,120.90645,-1.3525534,-0.519202,-10.0,1.195767,20.98996,-2.7794993,-10.670428,0.21743202,-10.999015,1192.2113,0.29296473,21.497042,0.01824791,31.34875,0.31561473,10.319466,142.0,441.09354,0.09880482,21.497042,1.01004,1.000985,5756.074,50.3764,0.02265,1204.2113,11.348749,0.091582,-0.4560605,-0.6655709,0.14219502,-0.6550036,-0.6805339,-0.6681038,0.00017523268,20.999998,7.696902,7.696902,0.048511412,-0.005163763,0.0
814,1.9908998,0.7730922,0.37887466,0.7310586,0.7310586,0.44576883,0.50490177,0.66565245,0.50439626,1.2837168,-0.00375485,-0.035531133,0.046535045,289.0,0.003644748,0.00033806628,0.74163944,153.0,0.284879,58.003204,6062.024,0.019607844,137.53304,0.019607844,-0.0044014887,0.012899063,-6.473879e-05,0.9535427,0.01255441,79.76471,0.7862592,-0.00010364821,36889.746,239.29411,0.20101807,-0.2177813,0.0118721835,-5.9488,0.66120553,440.68356,0.01758541,302885.28,-8.493471,-885.9343,0.16716067,35.170002,53.11834,23.403368,14.332109,4118.0,27.315475,71.0,7.5979924,-3.6730697,49.025253,561.1981,-8.641638,1945.9268,3659.8904,410.87247,0.16707155,0.100781694,-3.8476505,2.048717,4318.4233,-0.50339127,79.76471,6.455572,-72.26285,29.0,1603.8589,0.008762476,-7.628764,-26.904593,-20.0,-2.5813725,-28.0,2543.0,203.61938,56.40969,0.7655597,-7.855349,288.98703,-1.0630443,-16.251854,-13.272283,250.0,-28.311413,0.6108227,-0.002022434,-57.727882,-28.982414,-50.982414,3325.0,4067.6387,281.916,-8.846545,0.27140063,-16.0,-1.3789126,50.98829,-74.102,-15.242832,-0.7886046,-16.311413,4051.0,-1.8080893,71.45889,0.029297668,72.272285,0.47080535,18.271845,360.0,2608.084,0.1501954,51.45889,1.0117123,1.845263,4919.602,28.652739,2.435571,4069.0,15.272283,0.97787297,-1.3734533,0.62976635,0.48152578,-0.45645723,1.2718452,0.43056163,0.00020441749,70.99999,58.712875,45.396015,1.2994949,-0.0044917245,1.0
815,1.1412522,0.84630126,0.48330802,0.7310586,0.7310586,0.51355666,0.5039682,0.53298354,0.5025225,0.0035308641,0.0008344615,-0.024538646,0.0061745076,1444.0,-0.01162259,0.00024420026,0.068715274,104.447365,0.29477412,13.100399,1124.3466,0.011256594,28.146433,0.015873017,0.003248943,0.0020386477,1.2837869e-05,0.13284215,-0.015869904,60.9336,0.8963346,-9.240617e-06,9571.897,101.0215,0.013216463,0.054239996,0.0020327074,1.6071775,71.89097,374.09845,0.010090203,881.03217,3.2543998,208.2174,0.052767273,7.5585055,8.87831,31.147835,8.233605,4355.0,29.630856,47.514084,5.7553606,-0.1477726,8.638695,107.814804,1.4747657,525.9405,127.409996,17.679155,-0.40015826,-0.390695,-0.032476716,1.8712327,14.917901,0.36510256,60.933605,0.06348231,-0.16687419,51.0,440.37177,0.007896418,0.52093196,-6.642438,-4.0,-2.4043517,-50.0,3904.0,1427.2188,64.83155,1.5443476,-5.9222403,1442.8589,-0.078663,-37.86749,-0.17633754,1384.0,-50.867874,1.6772506,-0.0057828138,-10.006342,-50.98991,-62.98991,4165.0,3838.7812,1443.728,-0.42482802,-0.3846439,-37.0,-0.9239154,62.94041,-0.19396965,-1.6126041,-0.75546837,-37.867874,3800.817,-0.11420701,67.49441,0.06968037,65.885506,0.18636599,39.115654,1511.0,3969.272,0.110540204,63.49441,0.05959017,1.132903,968.2721,7.77495,0.30135,3839.817,1.885503,0.23335299,-1.029258,1.0113214,-0.6762434,0.9085496,1.1156548,1.1263831,0.0010400446,66.99999,73.74016,69.27212,0.0040056384,-0.0029126026,1.0
816,1.0,1.0975282,1.2030272,0.7310586,0.7310586,0.42993218,0.5124974,0.5,0.50351816,0.0030374734,-0.01226643,0.0063703726,0.0,256.0,0.0049550943,0.0021739132,0.0,25.0,0.29231486,50.4501,1168.7037,0.049999993,77.571075,0.05,0.009646055,0.0,-0.00053332304,1.4193856,-0.01648664,71.61972,-1.9071466,0.00050622795,22578.555,89.52465,0.3327439,-0.2821279,0.0,-8.186146,-11.022321,156.32964,0.01407284,100.06978,-5.36043,-404.1184,0.17794496,-13.396422,0.0,9.7009945,11.49751,575.0,29.015728,24.999996,6.796941,0.77413315,0.0,0.0,6.161163,0.0,0.0,0.0,-0.14394312,0.057715252,1.6844426,-0.87006426,1.6068234,0.40015215,71.61972,0.0,0.012913341,18.0,587.6256,0.0,0.735686,-25.54894,-5.0,-1.474499,-17.0,377.0,209.25185,23.0,1.65934,-6.7038803,256.55112,-0.2821279,-16.0,-7.318598,237.0,-18.0,0.65934,-0.03592716,-21.19921,-17.985928,-19.985928,510.0,1432.3944,256.0,-0.5464419,-0.50642,-15.0,0.113967165,19.97861,-0.06986189,-8.133757,0.113967165,-16.0,1416.3944,-0.2821279,25.48505,0.03546406,31.318598,-0.2821279,15.4756565,281.0,400.0,0.13270184,20.48505,1.0213913,1.0,2704.0203,26.54894,0.0,1433.3944,9.318598,0.118629,0.26007372,-0.62657344,-0.03338468,-0.4954574,-0.52434355,-0.6889581,0.00037334723,24.999998,9.232792,6.981317,0.00121932,0.0016242126,1.0
817,1.0,1.1530135,2.5265155,0.7239275,0.73092675,0.5783196,0.5621765,0.5,0.5023573,0.01350581,0.078969754,0.030327074,0.0,4.0026846,-0.15971343,0.0625,0.0,8.0,0.29826838,17.422318,159.9817,0.20568554,68.18087,0.24983233,0.0038645687,0.0,0.019742439,4.646523,-0.20613495,57.295776,-0.743359,-0.018238515,23599.121,114.59155,0.2913115,0.316091,0.0,9.653739,-5.486389,22.254597,0.009422863,12.381214,1.2635161,72.394135,0.029134482,-12.493038,0.0,2.0338523,7.7130747,16.0,30.541012,3.2909687,5.559918,0.16590644,0.0,0.0,0.14365445,0.0,0.0,0.31404,-0.20962402,-0.34076393,-0.3400377,-2.2917235,0.21609296,0.026351979,57.295776,0.0,0.05007096,1.9280552,37.172184,0.0,0.7315986,-9.293046,0.0,-0.77787554,-1.0006707,12.0,-35.995426,4.0,1.7047167,-5.4212704,5.3715973,0.31587902,-2.0,-0.34250385,0.0,-2.0,0.7047167,-0.24057081,-30.702381,-1.9905708,-3.9905708,12.0,229.1831,3.92149,0.08345002,-0.533399,-1.0006707,-0.6388537,3.974997,-0.05402324,-0.23840487,-1.6388538,-2.0,227.1831,0.31587902,4.508463,0.034432046,5.165246,0.31587902,0.6556573,8.0,16.07851,0.106533185,4.508463,1.0250028,0.9640276,2300.862,10.257073,0.0,230.1831,2.165246,0.097104,1.3091363,-0.8539111,-0.65204954,-0.793277,-1.3443427,-0.8842764,0.00043638222,3.9999998,0.27925268,0.27925268,0.0009428834,0.0024849805,0.0
818,1.0019158,0.8602829,2.2630372,0.73105824,0.7310586,0.47543567,0.5249792,0.5004785,0.5017322,0.00057329686,-0.0089396825,0.026050081,0.00040132133,9.0,-0.009518963,0.009090909,0.0034978944,33.333332,0.30102488,38.062023,536.2332,0.09982256,84.25602,0.1,0.023333829,0.0001739999,-0.00081269845,2.9752867,-0.037506055,63.025352,-0.9336983,-0.0005483114,33554.97,210.08452,0.31938782,-0.09833651,0.0001739998,-3.082992,-11.15197,52.46167,0.0069287308,3.9745462,-0.8850286,-61.976933,0.07206925,-22.305927,0.021053987,5.2028613,5.6746306,121.0,31.351448,10.980481,4.769243,-0.5287253,0.021054,1.5675641,5.345712,0.19139989,5.3459554,0.03157,-0.13659717,-0.05729508,-0.19263639,-1.8511146,0.06936892,0.44362763,63.025356,0.00015199448,0.0051503764,6.9999886,229.09708,3.9262744e-05,0.92058635,-20.825094,-1.0,-0.9116748,-6.0,89.0,-39.748478,10.998086,1.7264686,-4.919737,10.115197,-0.10025051,-2.998086,-2.5150404,0.0,-6.998086,0.7283826,-0.09307127,-27.92147,-6.993071,-9.993072,112.0,630.25165,8.99713,-0.1777485,-0.545272,-2.0,-0.1066226,9.979486,-0.0043922667,-2.6965582,-1.1047086,-2.998086,627.25354,-0.10025051,11.520287,0.027442193,14.513266,-0.096422516,1.9289902,20.0,100.00287,0.09016773,10.520287,1.0205134,1.0019124,2813.9087,21.827005,0.003828,631.25354,4.513266,0.085153,1.1534263,-0.80737996,-0.44897866,-0.78736794,-1.0710098,-0.8415505,0.00035802744,10.999999,2.1118484,1.7453293,0.0001100651,-0.002626615,0.0
819,1.0,1.2950053,0.9566641,0.7239275,0.7239275,0.48701176,0.62245935,0.5,0.50366426,0.00015740703,-0.025982369,-0.0014867723,0.0,4.149259,-0.3023167,0.25,0.0,2.0,0.29542178,19.289518,350.49088,0.49953315,294.7895,0.4820138,0.07549168,0.0,-0.012991184,5.0159883,0.95064145,57.295776,-0.6777291,0.06258924,82935.4,57.295776,1.917264,-0.05390379,0.0,-1.5484475,-2.7431946,13.87337,0.0141301965,0.036075033,-0.103929475,-5.95472,0.0218809,-14.269864,0.0,0.99388874,12.019118,4.0,28.726137,1.9981326,6.6871557,0.9912823,0.0,0.0,1.5146616,0.0,0.0,0.0,0.94483185,-0.3144541,0.9600008,-2.392757,0.00062962814,0.253977,57.295776,0.0,-1.3947179e-05,1.9280552,20.063953,0.0,0.9462846,-10.031977,0.0,-1.7264551,-1.0359724,2.0,-171.24544,2.0,1.6821522,-6.67817,5.3715973,-0.051964737,-2.0,-2.8354616,2.0,-2.0,0.68215215,-0.48534253,-165.21346,-1.9853425,-1.9853425,2.0,114.59155,4.0,-0.06970774,-0.520074,-1.0359724,-0.6046334,1.9942937,-0.00031481407,-3.878831,-1.6046333,-2.0,112.59155,-0.051964737,2.4969444,0.020363744,5.834528,-0.051964737,0.5775621,6.0,4.0,0.13572547,2.4969444,1.0057063,0.9640276,10050.855,10.996004,0.0,115.59155,4.834528,0.121068,-0.063896954,-0.8592289,-0.42119402,-0.793277,-1.4224379,-0.8903801,9.9593424e-05,1.9999999,0.06981317,0.06981317,5.494542e-06,0.0045119347,0.0
820,1.0010325,0.8696453,0.42122766,0.7310586,0.7310586,0.5095199,0.51086783,0.50025797,0.5022033,0.21491474,0.0014105255,-0.030507246,0.0,169.0,0.00644281,0.001610306,0.0,40.692307,0.28947404,54.271465,4080.806,0.04347826,223.06929,0.04347826,0.0056185643,3.822221e-05,5.224169e-05,1.9174497,0.087887116,74.73362,-3.0385382,-0.0003696082,83019.25,132.22102,0.3535429,0.03808419,3.8222206e-05,1.079314,-17.393436,145.22949,0.008813267,9974.103,0.7235996,65.4619,0.077972,-8.834608,0.030959992,10.918239,7.235692,810.0,28.34021,30.0,5.37887,-1.4813782,0.027863998,0.8472717,4.524792,0.5459278,8.043162,1.3648499,0.5840876,0.0860438,-2.0737703,-0.5396975,156.67285,0.27641508,74.73362,0.0024859626,-5.016907,14.0,724.79596,7.5867347e-06,-1.408879,-26.843264,-7.0,-2.5044732,-13.0,502.0,32.973145,26.995872,1.6388595,-5.51854,169.75624,0.03705219,-12.998968,-9.606287,150.0,-13.998968,1.6398915,-0.034664996,-109.182556,-13.991187,-22.991186,710.0,1718.8733,168.94945,-2.3707948,-0.493598,-12.0,0.16982888,22.99265,-5.802698,-11.470869,-0.82604414,-12.998968,1705.8733,0.03395719,30.474707,0.016164755,37.606285,0.03911619,12.670895,199.0,529.05054,0.10269227,23.474707,0.0073514893,1.001032,7820.6084,27.844296,0.005159,1719.8733,11.606287,0.094911,-1.2236323,-0.53794277,0.16446844,-0.59827614,-0.32910562,-0.62334335,0.00012830769,29.999998,12.72345,9.232792,0.10127619,-0.0024376982,1.0
821,1.0,1.3606567,0.41066885,0.7310586,0.7310586,0.5783935,0.5059521,0.5,0.50249577,0.017142527,0.007528144,-0.028979026,0.0,676.0,0.011402245,0.00056689343,0.0,67.84615,0.29880378,62.366932,2164.8699,0.023809493,88.098015,0.023809524,-0.0013256661,0.0,0.00017924153,0.8797085,-0.0056503676,57.295776,7.170241,0.00014807681,29557.662,92.55472,0.16930877,0.31618205,0.0,9.710193,19.928392,240.44012,0.009983208,1732.591,13.279646,760.8676,0.1379578,4.662176,0.0,21.449589,8.206197,1764.0,30.710766,41.999947,5.724765,2.1899474,0.0,0.0,-1.8612549,0.0,0.0,11.169103,-0.109655395,0.25668925,1.8574381,0.23836906,30.239418,-0.095162764,57.295776,0.0,-0.6407647,38.0,1404.0149,0.0,0.15148002,-33.428925,0.0,-2.5991316,-37.0,1722.0,624.4555,42.0,1.7091635,-5.416797,675.5255,0.31618205,-26.0,-6.1109695,634.0,-38.0,1.7091635,-0.013826316,-18.115597,-37.990017,-41.990017,1722.0,2406.4226,675.7341,-0.5323379,-0.536004,-25.0,0.47889426,41.9806,-0.71998614,-8.0009365,-0.52110577,-26.0,2380.4226,0.31618205,42.510704,0.029383913,49.11097,0.31618205,26.139465,718.0,1764.266,0.10989921,42.510704,0.019400705,1.0,2986.7124,34.428925,0.0,2407.4226,8.110968,0.099916,-1.2595243,-0.07927902,-0.13782777,0.0009087006,0.13946533,0.004828779,0.00033860616,41.999996,30.787607,30.787607,0.012566129,0.0053750477,0.0
822,1.0101225,0.91042215,0.9074453,0.7310586,0.7310586,0.55682915,0.51784956,0.50251794,0.50233746,0.13681038,0.016307367,-0.0034145948,0.0012726706,121.0,0.015503745,0.005102041,0.014203381,17.818182,0.28991663,55.9496,1555.4927,0.071428575,182.5305,0.071428575,0.020472003,0.0007194164,0.0011648119,2.5249903,0.07310367,57.295776,-1.0483643,0.0006598504,65834.58,72.9219,0.75917804,0.22830313,0.0007194043,6.493665,-12.741073,77.56381,0.009350115,1536.3767,2.9679408,183.13127,0.0956603,-26.493553,0.14100562,6.6680164,7.695145,196.0,28.44317,14.0,5.540272,-0.99745107,0.141008,8.288977,7.9605074,1.9740787,64.11666,1.8049921,0.3830015,0.107750684,1.3745902,-1.5670516,26.814835,0.4708514,57.29578,0.01393901,-0.18602198,11.0,388.8485,9.065013e-05,-0.38396,-27.76482,0.0,-1.7399628,-10.0,182.0,9.893379,13.950645,1.6327689,-5.634119,121.91008,0.21823114,-10.989928,-9.628492,108.0,-10.989928,1.6428409,-0.06207846,-83.331726,-10.99065,-13.99065,183.0,802.1338,120.87107,-1.1556568,-0.48635516,-10.0,0.16769743,13.990999,-1.9082943,-10.725615,-0.78294754,-10.989928,791.14087,0.17894813,14.476287,0.018350478,24.628492,0.2383748,10.046133,135.0,196.12892,0.10604611,14.476287,0.009000364,1.010072,6393.715,28.774893,0.059427,803.14087,11.628492,0.106768,-0.13857408,-0.7741435,0.16638888,-0.6550036,-0.95386696,-0.7927209,0.00015708597,13.999999,3.4208453,3.4208453,0.033429082,-0.0016379374,0.0
823,1.0,0.74289185,2.1924458,0.7310586,0.7310586,0.45811066,0.5041666,0.5,0.5020518,1.8937623e-06,-0.0027532945,0.025277091,0.0,2916.0,-0.006666041,0.00027322405,0.0,66.666664,0.30001786,26.395857,1402.8993,0.015277705,39.545834,0.016666668,-0.0051821927,0.0,-4.5135977e-05,0.2384593,-0.011716962,58.25071,1.1345981,-7.0057395e-05,14545.364,64.72301,0.025700329,-0.16795097,0.0,-5.2159677,96.15883,316.6264,0.008207092,0.40374556,-10.077059,-586.9958,0.068166636,12.610243,0.0,30.952978,6.762644,3721.0,31.05649,55.9164,5.1905966,-0.46593392,0.0,0.0,-4.5228157,0.0,0.0,0.0,-0.36267486,-0.2204081,-0.39538938,1.5155213,0.0070466893,-0.54355997,58.25071,0.0,9.068485e-05,60.0,872.76105,0.0,0.989252,-14.307558,-1.0,-0.93448985,-59.0,3539.0,2893.0017,61.0,1.7195076,-5.4878016,2914.3975,-0.16795097,-54.0,-0.6510577,2856.0,-60.0,1.7195076,-0.0084595755,-8.69079,-59.991795,-59.991795,3661.0,3495.0425,2916.0,-0.17869897,-0.542038,-53.0,-0.4066285,59.95652,-0.0001155195,-0.7827023,-1.4066285,-54.0,3441.0425,-0.16795097,61.515884,0.051688477,62.56772,-0.16795097,54.88137,2977.0,3600.0,0.09880009,60.515884,0.043481383,1.0,1332.0159,15.307558,0.0,3496.0425,2.56772,0.090593,1.108622,0.78797215,-0.6172412,2.6481946,0.88136935,0.9386944,0.0007588933,61.0,64.9437,62.831852,2.0161956e-06,-0.0051872022,0.0
