,INDUS_square_negative,NOX_exp_negative,LSTAT_tanh_negative,LSTAT_recip_negative,PTRATIO_zscore_negative,RM_zscore_abs,RM_negative_abs,NOX_exp_relu,ZN_tanh_relu,RM_relu_relu,LSTAT_square_relu,ZN_recip_relu,NOX_tanh_sigmoid,PTRATIO_radian_sigmoid,LSTAT_recip_sigmoid,CRIM_radian_sigmoid,NOX_tanh_cos,RM_negative_cos,RM_tanh_cos,LSTAT_radian_cos,RM_relu_cos,RM_zscore_tanh,LSTAT_recip_tanh,RM_adde_tanh,NOX_exp_tanh,RM_tanh_tanh,INDUS_square_mmnorm,PTRATIO_relu_mmnorm,NOX_exp_mmnorm,RM_relu_mmnorm,NOX_tanh_mmnorm,LSTAT_square_mmnorm,RM_zscore_recip,LSTAT_radian_recip,LSTAT_adde_recip,ZN_recip_recip,LSTAT_square_recip,NOX_tanh_adde,RM_negative_adde,LSTAT_adde_adde,LSTAT_square_adde,RM_adde_adde,MEDV
259,-15.7609005,-1.9098029,-0.999998,-0.14492753,2.522434,0.7940557,6.842,1.9098029,1.0,6.842,47.61,20.0,0.6386817,0.5564811,0.53616863,0.50286514,0.84209144,0.8478841,0.5403042,0.9927573,0.8478841,0.66070044,0.1439213,1.0,0.95706886,0.76159316,0.020212378,0.042553186,0.47862995,0.62866443,0.6050805,0.031011492,1.2593575,8.303736,0.103968665,20.0,0.021003991,3.2879286,-4.1237183,12.336564,50.32828,12.2785635,30.1
260,-15.7609005,-1.9098029,-1.0,-0.104275286,2.522434,1.3083576,7.203,1.9098029,1.0,7.203,91.9681,20.0,0.6386817,0.5564811,0.52604526,0.50235665,0.84209144,0.6059675,0.54030323,0.98602515,0.6059675,0.86385924,0.10389899,1.0,0.95706886,0.7615937,0.020212378,0.042553186,0.47862995,0.6978348,0.6050805,0.061842963,0.76431704,5.974534,0.08124611,20.0,0.010873335,3.2879286,-4.4847183,15.026564,94.686386,12.639564,33.8
261,-15.7609005,-1.9098029,-0.999999,-0.13774104,2.522434,1.7599744,7.52,1.9098029,1.0,7.52,52.707603,20.0,0.6386817,0.5564811,0.5343809,0.50233054,0.84209144,0.32780725,0.5403028,0.99198294,0.32780725,0.9425001,0.13687651,1.0,0.95706886,0.7615939,0.020212378,0.042553186,0.47862995,0.7585744,0.6050805,0.034554623,0.5681901,7.8919806,0.100217655,20.0,0.018972594,3.2879286,-4.801718,12.696564,55.425884,12.956563,43.1
262,-15.7609005,-1.9098029,-0.9999853,-0.16920474,2.522434,3.0108242,8.398,1.9098029,1.0,8.398,34.928097,20.0,0.6386817,0.5564811,0.54220057,0.5022695,0.84209144,-0.51757824,0.5403024,0.9946849,-0.51757824,0.9951604,0.16760823,1.0,0.95706886,0.7615941,0.020212378,0.042553186,0.47862995,0.9268058,0.6050805,0.022196826,0.33213496,9.694718,0.11589793,20.0,0.028630245,3.2879286,-5.679718,11.346563,37.646378,13.834563,48.8
263,-15.7609005,-1.9098029,-1.0,-0.08888889,2.522434,1.4850154,7.327,1.9098029,1.0,7.327,126.5625,20.0,0.6386817,0.5564811,0.5222076,0.50360084,0.84209144,0.50292665,0.54030305,0.98078525,0.50292665,0.9024034,0.08865552,1.0,0.95706886,0.7615939,0.020212378,0.042553186,0.47862995,0.72159415,0.6050805,0.08588809,0.67339367,5.092958,0.07159077,20.0,0.007901235,3.2879286,-4.6087184,16.686563,129.28078,12.763564,31.0
264,-15.7609005,-1.9098029,-0.9999998,-0.12345678,2.522434,1.3126312,7.206,1.9098029,1.0,7.206,65.61001,20.0,0.6386817,0.5564811,0.530825,0.5024001,0.84209144,0.6035785,0.54030323,0.9900237,0.6035785,0.8649397,0.12283335,1.0,0.95706886,0.7615937,0.020212378,0.042553186,0.47862995,0.6984096,0.6050805,0.043522548,0.7618286,7.0735526,0.09243612,20.0,0.015241577,3.2879286,-4.487718,13.536564,68.32829,12.642564,36.5
265,-15.7609005,-1.9098029,-1.0,-0.09569378,2.522434,1.0323567,5.56,1.9098029,1.0,5.56,109.2025,20.0,0.6386817,0.5564811,0.5239052,0.50332314,0.84209144,0.74970156,0.54032725,0.9834136,0.74970156,-0.77485186,0.09540275,0.9999999,0.95706886,0.7615817,0.020212378,0.042553186,0.47862995,0.38302356,0.6050805,0.07382187,-0.96865743,5.4828496,0.07594005,20.0,0.0091573,3.2879286,-2.8417182,15.886563,111.920784,10.996564,22.8
266,-15.7609005,-1.9098029,-1.0,-0.06761325,2.522434,1.039097,7.014,1.9098029,1.0,7.014,218.7441,20.0,0.6386817,0.5564811,0.5168969,0.5034282,0.84209144,0.7446309,0.54030365,0.966868,0.7446309,0.7775312,0.06751041,1.0,0.95706886,0.7615935,0.020212378,0.042553186,0.47862995,0.6616209,0.6050805,0.14995967,0.9623741,3.873954,0.057115827,20.0,0.004571552,3.2879286,-4.295718,20.226562,221.46237,12.450563,30.7
267,-15.7609005,-1.7771305,-0.9999993,-0.13440861,2.522434,2.866934,8.297,1.7771305,1.0,8.297,55.3536,20.0,0.626919,0.5564811,0.53355163,0.5025235,0.8683048,-0.42866832,0.5403024,0.991581,-0.42866832,0.9935518,0.13360502,1.0,0.9443857,0.7615941,0.020212378,0.042553186,0.33437133,0.9074535,0.45388842,0.036393743,0.34880468,7.701045,0.09844185,20.0,0.018065672,3.2373035,-5.578718,12.876563,58.07188,13.733563,50.0
268,-15.7609005,-1.7771305,-0.99640656,-0.3164557,2.522434,1.6887411,7.47,1.7771305,1.0,7.47,9.9856,20.0,0.626919,0.5564811,0.5784602,0.5023584,0.8683048,0.3746153,0.5403029,0.9984795,0.3746153,0.93398666,0.3062986,1.0,0.9443857,0.7615939,0.020212378,0.042553186,0.33437133,0.74899405,0.45388842,0.004860335,0.59215707,18.131575,0.17011775,20.0,0.1001442,3.2373035,-4.751718,8.596563,12.703882,12.906564,43.5
269,-48.4416,-1.5904229,-1.0,-0.07326008,-0.06679591,0.5194794,5.92,1.5904229,1.0,5.92,186.3225,20.0,0.6066707,0.5804525,0.5183068,0.50039554,0.9075689,0.93477,0.54031444,0.97175545,0.93477,-0.47729808,0.07312929,0.99999994,0.9202142,0.76158804,0.06269369,0.6382979,0.13135874,0.45200223,0.1979959,0.12742476,-1.9250041,4.197493,0.061093766,20.0,0.0053670383,3.1516204,-3.2017183,19.086563,189.04077,11.356564,20.7
270,-48.4416,-1.5904229,-1.0,-0.07692308,-0.06679591,0.61065775,5.856,1.5904229,1.0,5.856,169.0,20.0,0.6066707,0.5804525,0.5192213,0.50130534,0.9075689,0.9101355,0.5403161,0.97437006,0.9101355,-0.54459,0.076771714,0.99999994,0.9202142,0.76158726,0.06269369,0.6382979,0.13135874,0.4397394,0.1979959,0.11538462,-1.6375785,4.4073677,0.06362019,20.0,0.00591716,3.1516204,-3.1377182,18.436563,171.71828,11.292563,21.1
271,-48.4416,-1.5904229,-0.99999624,-0.15174507,-0.06679591,0.063589096,6.24,1.5904229,1.0,6.24,43.4281,20.0,0.6066707,0.5804525,0.5378636,0.5007073,0.9075689,0.99906766,0.5403087,0.9933928,0.99906766,-0.063503526,0.15059097,0.99999994,0.9202142,0.76159096,0.06269369,0.6382979,0.13135874,0.5133167,0.1979959,0.028104823,-15.725966,8.694352,0.10743121,20.0,0.023026565,3.1516204,-3.521718,12.026564,46.14638,11.676563,25.2
272,-48.4416,-1.5904229,-0.99999964,-0.1293661,-0.06679591,0.36095968,6.538,1.5904229,1.0,6.538,59.7529,20.0,0.6066707,0.5804525,0.5322965,0.5005,0.9075689,0.96771,0.5403058,0.9909129,0.96771,0.34605905,0.12864922,1.0,0.9202142,0.76159245,0.06269369,0.6382979,0.13135874,0.5704158,0.1979959,0.039451513,2.7703924,7.412132,0.09570951,20.0,0.01673559,3.1516204,-3.8197184,13.166564,62.47118,11.974564,24.4
273,-48.4416,-1.5904229,-0.9999961,-0.15197569,-0.06679591,2.003591,7.691,1.5904229,1.0,7.691,43.2964,20.0,0.6066707,0.5804525,0.53792095,0.5009681,0.9075689,0.16226105,0.54030263,0.99341285,0.16226105,0.9642804,0.15081637,1.0,0.9202142,0.76159394,0.06269369,0.6382979,0.13135874,0.79133934,0.1979959,0.028013285,0.49910384,8.707565,0.107546754,20.0,0.02309661,3.1516204,-4.9727182,12.016563,46.01468,13.127563,35.2
274,-41.088097,-1.5636142,-0.9982839,-0.28328612,0.39556652,0.6743843,6.758,1.5636142,1.0,6.758,12.460899,40.0,0.60334677,0.5761963,0.57035166,0.5002463,0.91332126,0.8893775,0.54030454,0.9981027,0.8893775,0.5878565,0.27594373,1.0,0.91600406,0.761593,0.053134944,0.53191495,0.10220885,0.6125694,0.15645707,0.006580812,1.4828341,16.2311,0.160044,40.0,0.08025103,3.1377115,-4.039718,8.966563,15.179181,12.194564,32.4
275,-41.088097,-1.5636142,-0.99485344,-0.33557045,0.39556652,0.81115174,6.854,1.5636142,1.0,6.854,8.8804,40.0,0.60334677,0.5761963,0.58311415,0.5004191,0.91332126,0.841461,0.5403042,0.99864775,0.841461,0.67022514,0.32351717,1.0,0.91600406,0.7615932,0.053134944,0.53191495,0.10220885,0.63096374,0.15645707,0.004092156,1.2328149,19.226772,0.1754915,40.0,0.112607546,3.1377115,-4.1357183,8.416563,11.598681,12.290564,32.0
276,-41.088097,-1.5636142,-0.99998885,-0.16528925,0.39556652,1.3995359,7.267,1.5636142,1.0,7.267,36.6025,40.0,0.60334677,0.5761963,0.5412285,0.5004568,0.91332126,0.55385023,0.5403031,0.9944303,0.55385023,0.8852513,0.16380025,1.0,0.91600406,0.7615937,0.053134944,0.53191495,0.10220885,0.71009773,0.15645707,0.023360636,0.7145226,9.470377,0.11404743,40.0,0.027320538,3.1377115,-4.5487185,11.486564,39.32078,12.703564,33.2
277,-41.088097,-1.5636142,-0.9995129,-0.24038462,0.39556652,0.77126145,6.826,1.5636142,1.0,6.826,17.3056,40.0,0.60334677,0.5761963,0.5598085,0.5002673,0.91332126,0.85625803,0.5403043,0.99736536,0.85625803,0.64766234,0.235859,1.0,0.91600406,0.76159316,0.053134944,0.53191495,0.10220885,0.6255987,0.15645707,0.009948161,1.2965772,13.773025,0.14538515,40.0,0.057784766,3.1377115,-4.1077185,9.596563,20.02388,12.262564,33.1
278,-41.088097,-1.5636142,-0.99999887,-0.13908206,0.39556652,0.28117844,6.482,1.5636142,1.0,6.482,51.696102,40.0,0.60334677,0.5761963,0.5347146,0.50034815,0.91332126,0.9803014,0.54030627,0.99213654,0.9803014,0.2739954,0.13819215,1.0,0.91600406,0.7615921,0.053134944,0.53191495,0.10220885,0.55968577,0.15645707,0.03385157,3.5564604,7.968815,0.10092568,40.0,0.019343818,3.1377115,-3.7637181,12.626563,54.414383,11.918563,29.1
279,-11.0889,-1.5572165,-0.99987745,-0.20618556,1.6439455,0.75131565,6.812,1.5572165,1.0,6.812,23.5225,20.0,0.60253656,0.5646496,0.55136454,0.5009179,0.91469437,0.86340576,0.54030436,0.9964194,0.86340576,0.63593316,0.2033126,1.0,0.9149684,0.76159316,0.014139292,0.24468076,0.095252514,0.62291616,0.14634919,0.014269269,1.3309985,11.813563,0.13213038,20.0,0.04251249,3.1343272,-4.093718,10.286564,26.24078,12.248563,35.1
280,-11.0889,-1.5572165,-0.9989163,-0.26595744,1.6439455,2.1873722,7.82,1.5572165,1.0,7.82,14.1376,20.0,0.60253656,0.5646496,0.56610024,0.5001561,0.91469437,0.033974923,0.5403026,0.9978475,0.033974923,0.97513044,0.25985923,1.0,0.9149684,0.7615941,0.014139292,0.24468076,0.095252514,0.81605667,0.14634919,0.007746217,0.45716956,15.238239,0.15436192,20.0,0.07073336,3.1343272,-5.1017184,9.196564,16.85588,13.256564,45.4
281,-11.0889,-1.5572165,-0.9997939,-0.21786492,1.6439455,0.9735626,6.968,1.5572165,1.0,6.968,21.068102,20.0,0.60253656,0.5646496,0.55425185,0.50016165,0.91469437,0.7745363,0.5403038,0.99679285,0.7745363,0.7502656,0.21448214,1.0,0.9149684,0.76159334,0.014139292,0.24468076,0.095252514,0.65280706,0.14634919,0.012563321,1.0271553,12.48274,0.13683106,20.0,0.04746512,3.1343272,-4.249718,10.026564,23.786385,12.404563,35.4
282,-11.0889,-1.5572165,-0.9951524,-0.33222592,1.6439455,1.9380567,7.645,1.5572165,1.0,7.645,9.0601,20.0,0.60253656,0.5646496,0.5823009,0.5002674,0.91469437,0.20746382,0.5403027,0.9986204,0.20746382,0.9593796,0.32051945,1.0,0.9149684,0.7615939,0.014139292,0.24468076,0.095252514,0.78252536,0.14634919,0.004217058,0.5159808,19.035143,0.17457241,20.0,0.11037406,3.1343272,-4.926718,8.446564,11.778381,13.081563,46.0
283,-1.4641001,-1.4933172,-0.99640656,-0.3164557,2.2450163,2.3341117,7.923,1.4933172,1.0,7.923,9.9856,90.0,0.5940671,0.55906415,0.5784602,0.5000655,0.928366,-0.068963446,0.5403025,0.9984795,-0.068963446,0.9813968,0.3062986,1.0,0.9039333,0.7615941,0.0016281123,0.106382966,0.02577293,0.83579224,0.041101694,0.004860335,0.4284285,18.131575,0.17011775,90.0,0.1001442,3.099086,-5.204718,8.596563,12.703882,13.359563,50.0
284,-8.8209,-1.4918246,-0.9999997,-0.12738854,1.4590002,1.1445215,7.088,1.4918246,1.0,7.088,61.622498,90.0,0.5938608,0.56636494,0.53180414,0.5000395,0.9286836,0.69324493,0.54030347,0.990629,0.69324493,0.815931,0.1267039,1.0,0.90365994,0.7615935,0.011191142,0.28723407,0.024149895,0.6757999,0.038547397,0.040750995,0.8737276,7.2988257,0.09462277,90.0,0.01622784,3.0982308,-4.369718,13.286563,64.34078,12.524564,32.2
285,-5.0625,-1.4755045,-0.9999999,-0.12150669,1.4590002,0.23986363,6.453,1.4755045,1.0,6.453,67.732895,55.0,0.59157926,0.56636494,0.53033936,0.5000478,0.9321472,0.9856161,0.54030645,0.9897014,0.9856161,0.23536694,0.12091223,1.0,0.9006223,0.76159203,0.006305636,0.28723407,0.0064046383,0.5541292,0.010321379,0.044998076,4.1690354,6.96182,0.09133854,55.0,0.014763875,3.0887794,-3.7347183,13.666563,70.45118,11.889564,22.0
286,-3.0976,-1.4696143,-1.0,-0.077339515,0.11814889,0.07783533,6.23,1.4696143,1.0,6.23,167.1849,80.0,0.59074396,0.5787514,0.51932526,0.5000857,0.933393,0.998586,0.54030883,0.9746442,0.998586,-0.077678524,0.077185676,0.99999994,0.8995038,0.76159096,0.0037514819,0.5957447,0.0,0.51140064,0.0,0.11412303,-12.847636,4.4312277,0.06390478,80.0,0.005981401,3.0853236,-3.5117183,18.366564,169.90318,11.666564,20.1
287,-28.302402,-1.4993024,-0.99999875,-0.14005603,0.857929,0.10775303,6.209,1.4993024,1.0,6.209,50.9796,52.5,0.59489024,0.57192874,0.53495693,0.5001689,0.9270915,0.99724954,0.54030913,0.99224544,0.99724954,-0.10733792,0.1391474,0.99999994,0.90502214,0.7615908,0.03651495,0.42553186,0.032280684,0.50737685,0.05129981,0.03335356,-9.280481,8.024619,0.101437554,52.5,0.01961569,3.1025007,-3.4907184,12.576564,53.69788,11.645564,23.2
288,-28.302402,-1.4993024,-0.9999995,-0.13157895,0.857929,0.043260712,6.315,1.4993024,1.0,6.315,57.76,52.5,0.59489024,0.57192874,0.5328474,0.5002003,0.9270915,0.99949396,0.5403078,0.9912155,0.99949396,0.043233745,0.13082483,1.0,0.90502214,0.7615914,0.03651495,0.42553186,0.032280684,0.52768725,0.05129981,0.03806633,23.115662,7.538918,0.096915364,52.5,0.01731302,3.1025007,-3.5967183,13.036563,60.47828,11.751563,22.3
289,-28.302402,-1.4993024,-1.0,-0.105152465,0.857929,0.3994254,6.565,1.4993024,1.0,6.565,90.4401,52.5,0.59489024,0.57192874,0.52626395,0.50018746,0.9270915,0.96055233,0.5403057,0.9862568,0.96055233,0.37945718,0.104766615,1.0,0.90502214,0.76159245,0.03651495,0.42553186,0.032280684,0.5755891,0.05129981,0.060780913,2.5035965,6.0247927,0.08177764,52.5,0.011057042,3.1025007,-3.8467183,14.946564,93.15839,12.001563,24.8
290,-24.502499,-1.5083253,-0.997441,-0.3003003,-0.34421355,0.8211243,6.861,1.5083253,1.0,6.861,11.0889,80.0,0.59611934,0.5830006,0.57451594,0.5001528,0.9251668,0.8376582,0.5403042,0.9983115,0.8376582,0.67568135,0.29158738,1.0,0.9066414,0.7615932,0.031575494,0.7021278,0.042091608,0.63230497,0.066538334,0.005627192,1.2178423,17.20594,0.16533622,80.0,0.09018027,3.1076033,-4.1427183,8.766563,13.807181,12.297564,28.5
291,-24.502499,-1.5083253,-0.99838376,-0.28089887,-0.34421355,1.230001,7.148,1.5083253,1.0,7.148,12.673599,80.0,0.59611934,0.5830006,0.5697666,0.5003441,0.9251668,0.6487813,0.54030335,0.9980703,0.6487813,0.8425796,0.2737368,1.0,0.9066414,0.7615936,0.031575494,0.7021278,0.042091608,0.68729633,0.066538334,0.006728651,0.8130075,16.09432,0.15927926,80.0,0.07890418,3.1076033,-4.429718,8.996563,15.391881,12.584563,37.3
292,-24.502499,-1.5083253,-0.99983454,-0.21276596,-0.34421355,0.49202827,6.63,1.5083253,1.0,6.63,22.089998,80.0,0.59611934,0.5830006,0.55299175,0.5001578,0.9251668,0.94046015,0.5403052,0.9966374,0.94046015,0.4558248,0.20961246,1.0,0.9066414,0.76159275,0.031575494,0.7021278,0.042091608,0.58804363,0.066538334,0.013273598,2.0324035,12.190593,0.1348021,80.0,0.045269355,3.1076033,-3.9117184,10.136563,24.80828,12.066564,27.9
293,-193.7664,-1.5480561,-0.99999994,-0.11655012,1.1353465,0.22457539,6.127,1.5480561,0.0,6.127,73.6164,0.0,0.60136473,0.569363,0.5291046,0.5003606,0.91665995,0.98782784,0.5403103,0.9888085,0.98782784,-0.2208746,0.11602523,0.99999994,0.9134642,0.7615902,0.25159994,0.36170208,0.0852921,0.49166507,0.13174331,0.049087457,-4.452848,6.6778297,0.08850903,0.0,0.013583929,3.1294365,-3.408718,14.016563,76.33469,11.563563,23.9
294,-193.7664,-1.5480561,-1.0,-0.09615385,1.1353465,0.39268515,6.009,1.5480561,0.0,6.009,108.15999,0.0,0.60136473,0.569363,0.52401996,0.50035775,0.91665995,0.96264607,0.5403124,0.98357147,0.96264607,-0.37367272,0.09585861,0.99999994,0.9134642,0.7615891,0.25159994,0.36170208,0.0852921,0.46905535,0.13174331,0.073097266,-2.5465693,5.5092096,0.0762295,0.0,0.009245563,3.1294365,-3.290718,15.836563,110.87827,11.445563,21.7
295,-193.7664,-1.5480561,-0.99999285,-0.15948963,1.1353465,0.5604117,6.678,1.5480561,0.0,6.678,39.3129,0.0,0.60136473,0.569363,0.53978807,0.5005643,0.91665995,0.92306787,0.54030496,0.99401826,0.92306787,0.50828284,0.15815094,1.0,0.9134642,0.7615928,0.25159994,0.36170208,0.0852921,0.59724087,0.13174331,0.02524452,1.7844025,9.1380825,0.11125597,0.0,0.025436943,3.1294365,-3.9597182,11.706563,42.03118,12.114564,28.6
296,-193.7664,-1.5480561,-0.9999992,-0.135318,1.1353465,0.37663046,6.549,1.5480561,0.0,6.549,54.6121,0.0,0.60136473,0.569363,0.53377795,0.5002344,0.91665995,0.96487886,0.5403058,0.9916936,0.96487886,0.35977763,0.13449806,1.0,0.9134642,0.76159245,0.25159994,0.36170208,0.0852921,0.5725234,0.13174331,0.035878357,2.6551225,7.75315,0.09892878,0.0,0.01831096,3.1294365,-3.830718,12.826564,57.33038,11.985563,27.1
297,-193.7664,-1.5480561,-1.0,-0.06313131,1.1353465,0.7046852,5.79,1.5480561,0.0,5.79,250.90561,0.0,0.60136473,0.569363,0.5157776,0.50061536,0.91665995,0.8808293,0.5403181,0.96202767,0.8808293,-0.60733324,0.06304757,0.99999994,0.9134642,0.7615863,0.25159994,0.36170208,0.0852921,0.42709333,0.13174331,0.1723138,-1.4190733,3.617158,0.0538843,0.0,0.0039855624,3.1294365,-3.0717182,21.276562,253.62389,11.226563,20.3
298,-5.0176,-1.4918246,-0.9999036,-0.20120725,1.6901814,0.08600009,6.345,1.4918246,1.0,6.345,24.700897,70.0,0.5938608,0.5642205,0.5501328,0.5002821,0.9286836,0.9980901,0.54030746,0.9962402,0.9980901,0.085788704,0.19853526,1.0,0.90365994,0.7615916,0.006247271,0.23404253,0.024149895,0.5334354,0.038547397,0.015088324,11.627894,11.528326,0.13006808,70.0,0.040484358,3.0982308,-3.626718,10.406563,27.419178,11.781564,22.5
299,-5.0176,-1.4918246,-0.9998473,-0.21097048,1.6901814,1.0775626,7.041,1.4918246,1.0,7.041,22.467598,70.0,0.5938608,0.5642205,0.5525479,0.50024265,0.9286836,0.7263399,0.5403036,0.99657995,0.7263399,0.7922935,0.20789523,1.0,0.90365994,0.7615935,0.006247271,0.23404253,0.024149895,0.66679436,0.038547397,0.013536052,0.92802036,12.087718,0.13407914,70.0,0.04450854,3.0982308,-4.322718,10.176563,25.185879,12.477563,29.0
300,-5.0176,-1.4918246,-0.99998933,-0.16474465,1.6901814,0.83537054,6.871,1.4918246,1.0,6.871,36.844902,70.0,0.5938608,0.5642205,0.5410933,0.5001927,0.9286836,0.83215463,0.5403041,0.99439347,0.83215463,0.6833492,0.16327022,1.0,0.90365994,0.7615932,0.006247271,0.23404253,0.024149895,0.634221,0.038547397,0.023529116,1.1970736,9.439173,0.113787875,70.0,0.027140796,3.0982308,-4.152718,11.506564,39.563183,12.307563,24.8
301,-37.0881,-1.5418762,-1.0,-0.10526316,1.0891101,0.435042,6.59,1.5418762,1.0,6.59,90.25,34.0,0.6005663,0.5697909,0.52629155,0.5001543,0.91798544,0.9533004,0.5403055,0.9862856,0.9533004,0.40952638,0.104876086,1.0,0.9124351,0.7615926,0.04793539,0.37234044,0.07857251,0.5803794,0.1218003,0.060648777,2.2986286,6.0311346,0.08184457,34.0,0.011080332,3.1261072,-3.8717184,14.9365635,92.968285,12.026564,22.0
302,-37.0881,-1.5418762,-0.99999994,-0.115340255,1.0891101,0.29969904,6.495,1.5418762,1.0,6.495,75.1689,34.0,0.6005663,0.5697909,0.5288031,0.5004043,0.91798544,0.97765106,0.54030615,0.98857296,0.97765106,0.29103717,0.114831485,1.0,0.9124351,0.76159227,0.04793539,0.37234044,0.07857251,0.56217664,0.1218003,0.050166532,3.3366807,6.60851,0.087809555,34.0,0.013303374,3.1261072,-3.7767181,14.106564,77.887184,11.931563,26.4
303,-37.0881,-1.5418762,-0.9998799,-0.20576131,1.0891101,0.99350774,6.982,1.5418762,1.0,6.982,23.619602,34.0,0.6005663,0.5697909,0.55125964,0.5004363,0.91798544,0.76560533,0.54030377,0.9964047,0.76560533,0.75885403,0.20290585,1.0,0.9124351,0.76159346,0.04793539,0.37234044,0.07857251,0.6554895,0.1218003,0.014336762,1.0065347,11.789254,0.13195603,34.0,0.042337716,3.1261072,-4.263718,10.296564,26.337883,12.418563,33.1
304,-4.7524004,-1.6031973,-0.9999981,-0.14430015,0.025676932,1.3553714,7.236,1.6031973,1.0,7.236,48.0249,33.0,0.6082147,0.5796022,0.5360126,0.5002406,0.90483093,0.57939124,0.5403032,0.9926943,0.57939124,0.8753152,0.14330685,1.0,0.9221484,0.7615937,0.0059025404,0.6170212,0.14524877,0.7041579,0.21733403,0.03129987,0.7378052,8.26779,0.10364541,33.0,0.020822532,3.1580956,-4.5177183,12.366563,50.74318,12.672564,36.1
305,-4.7524004,-1.6031973,-0.99999994,-0.11198208,0.025676932,0.47208315,6.616,1.6031973,1.0,6.616,79.7449,33.0,0.6082147,0.5796022,0.52796626,0.5002391,0.90483093,0.9451265,0.5403053,0.98787874,0.9451265,0.4398809,0.11151632,1.0,0.9221484,0.7615926,0.0059025404,0.6170212,0.14524877,0.5853612,0.21733403,0.053347126,2.1182709,6.4161005,0.08584957,33.0,0.0125399865,3.1580956,-3.8977184,14.366564,82.46319,12.052564,28.4
306,-4.7524004,-1.6031973,-0.9999952,-0.15455951,0.025676932,1.6175086,7.42,1.6031973,1.0,7.42,41.860897,33.0,0.6082147,0.5796022,0.53856313,0.5003274,0.90483093,0.4204866,0.54030293,0.993631,0.4204866,0.924262,0.15334041,1.0,0.9221484,0.7615939,0.0059025404,0.6170212,0.14524877,0.7394137,0.21733403,0.027015526,0.6182347,8.855608,0.108834274,33.0,0.023888642,3.1580956,-4.7017183,11.906564,44.579178,12.856564,33.4
307,-4.7524004,-1.6031973,-0.9999994,-0.13280211,0.025676932,0.8040283,6.849,1.6031973,1.0,6.849,56.700905,33.0,0.6082147,0.5796022,0.53315187,0.50021523,0.90483093,0.84415215,0.5403042,0.9913764,0.84415215,0.6662827,0.13202687,1.0,0.9221484,0.76159316,0.0059025404,0.6170212,0.14524877,0.63000566,0.21733403,0.0373302,1.2437373,7.609001,0.09757733,33.0,0.017636403,3.1580956,-4.130718,12.966563,59.419186,12.285563,28.2
308,-98.009995,-1.7228848,-0.9997722,-0.22026432,0.025676932,0.49915174,6.635,1.7228848,0.0,6.635,20.611599,0.0,0.6215212,0.5796022,0.55484456,0.5021511,0.8794885,0.93874884,0.5403052,0.9968623,0.93874884,0.46144977,0.21676996,1.0,0.9382095,0.76159275,0.12712714,0.6170212,0.27538836,0.5890017,0.38516343,0.012246024,2.003399,12.620216,0.13777365,0.0,0.04851637,3.2142916,-3.9167185,9.976563,23.32988,12.071564,22.8
309,-98.009995,-1.7228848,-1.0,-0.1003009,0.025676932,0.4453971,5.972,1.7228848,0.0,5.972,99.4009,0.0,0.6215212,0.5796022,0.5250542,0.5015245,0.8794885,0.95197135,0.54031324,0.98489857,0.95197135,-0.41810814,0.0999659,0.99999994,0.9382095,0.76158875,0.12712714,0.6170212,0.27538836,0.46196586,0.38516343,0.06700919,-2.2451875,5.7468185,0.078812875,0.0,0.010060271,3.2142916,-3.2537184,15.406564,102.11919,11.408564,20.3
310,-98.009995,-1.7228848,-1.0,-0.07911392,0.025676932,1.8686311,4.973,1.7228848,0.0,4.973,159.7696,0.0,0.6215212,0.5796022,0.5197682,0.51149744,0.8794885,0.25767103,0.540383,0.9757642,0.25767103,-0.9534699,0.07894927,0.9999996,0.9382095,0.76155394,0.12712714,0.6170212,0.27538836,0.2705499,0.38516343,0.108968966,-0.5351511,4.5328937,0.06511145,0.0,0.0062590125,3.2142916,-2.2547183,18.076565,162.48788,10.409563,16.1
311,-98.009995,-1.7228848,-0.9999872,-0.16722408,0.025676932,0.23169817,6.122,1.7228848,0.0,6.122,35.7604,0.0,0.6215212,0.5796022,0.5417089,0.5034487,0.8794885,0.9870378,0.54031044,0.99455833,0.9870378,-0.22763914,0.16568257,0.99999994,0.9382095,0.7615901,0.12712714,0.6170212,0.27538836,0.4907071,0.38516343,0.022775326,-4.31596,9.581234,0.11496523,0.0,0.027963893,3.2142916,-3.4037185,11.416564,38.47868,11.558564,22.1
312,-98.009995,-1.7228848,-1.0,-0.08532423,0.025676932,0.37274003,6.023,1.7228848,0.0,6.023,137.35841,0.0,0.6215212,0.5796022,0.52131814,0.50114185,0.8794885,0.9663423,0.5403122,0.97915196,0.9663423,-0.3563861,0.085117765,0.99999994,0.9382095,0.7615893,0.12712714,0.6170212,0.27538836,0.4717378,0.38516343,0.09339188,-2.682835,4.888718,0.069260314,0.0,0.007280224,3.2142916,-3.304718,17.156563,140.07669,11.459563,19.4
313,-98.009995,-1.7228848,-0.9999997,-0.12658228,0.025676932,0.026547937,6.266,1.7228848,0.0,6.266,62.41,0.0,0.6215212,0.5796022,0.5316034,0.5011754,0.8794885,0.99985236,0.54030836,0.99050945,0.99985236,-0.026541702,0.1259105,0.99999994,0.9382095,0.76159114,0.12712714,0.6170212,0.27538836,0.51829845,0.38516343,0.041298352,-37.66771,7.25263,0.094177194,0.0,0.016023073,3.2142916,-3.547718,13.336564,65.12828,11.702563,21.6
