,(NOX_tanh_sigmoid-LSTAT_recip),((RM_negative_abs/NOX_tanh)-DIS),((PTRATIO_radian_sigmoid-CRIM_radian_sigmoid)-(LSTAT_radian_cos*LSTAT_square_mmnorm)),((LSTAT_recip_tanh-RM_negative)-PTRATIO_relu_mmnorm_square),((RM_zscore_recip-RAD)-(NOX_tanh_mmnorm*LSTAT_square)),((LSTAT_recip_tanh*RM_relu)-RM_negative_adde),((LSTAT_recip_tanh*RM_relu)-PTRATIO_relu_mmnorm),((PTRATIO_radian_sigmoid*LSTAT_radian_recip)/TAX),((NOX_tanh_mmnorm*LSTAT_square)/NOX_tanh_cos_recip),((RM_zscore_abs*RM_tanh_tanh)/LSTAT_adde_adde),((RM_adde_tanh*AGE_relu)/LSTAT_square_recip),((NOX_tanh_sigmoid-LSTAT_recip)/RM_negative_abs),((NOX_exp_negative-RM)/LSTAT_recip),((LSTAT_tanh_negative*RM_relu)/LSTAT_recip_sigmoid_recip),(RM_relu_relu_square/LSTAT_adde),((LSTAT_recip_tanh*LSTAT_recip)+RM_relu_mmnorm),((NOX_tanh_sigmoid*TAX)+LSTAT_recip),((PTRATIO_radian_sigmoid-LSTAT_tanh)+(NOX_tanh_sigmoid-LSTAT_recip)),((RM_zscore_tanh/RM_negative)+CRIM_radian),((LSTAT_recip_tanh*RM_relu)+NOX_tanh_cos_square),((NOX_tanh_mmnorm*LSTAT_square)+RM_negative),((ZN_recip_relu*RM_zscore_tanh)+LSTAT_recip_sigmoid_sigmoid),((LSTAT_recip_sigmoid/AGE_relu)+LSTAT_recip_tanh),(LSTAT_adde_recip_degree*NOX_exp),((LSTAT_square_relu-ZN_tanh)*TAX),((NOX_exp_negative-RM)*LSTAT_adde_recip_degree),((NOX_tanh_cos*PTRATIO_relu_mmnorm)*LSTAT_square_mmnorm),((RM_negative_abs*LSTAT_recip_tanh)*LSTAT_adde_adde),((NOX_exp_mmnorm-PTRATIO)*(RM_negative_cos/DIS)),((LSTAT_square_relu-ZN_tanh)*LSTAT_recip_tanh_square),((RM_negative_cos*RM_adde)*(LSTAT_square_relu/RM_relu)),((PTRATIO_radian_sigmoid*LSTAT_radian_recip)*(RM_zscore_abs/DIS)),((LSTAT_adde_recip*LSTAT_radian)*PTRATIO_radian_sigmoid),((RM_zscore_abs-NOX_tanh_cos)*LSTAT_recip_tanh_square)
259,0.49375418,10.000248,0.022829102,6.984111,-32.548522999999996,5.108428,0.9421564,0.017503303,24.25887,0.049020734,4761.0,0.07216518,-60.387440000000005,-3.6684582000000003,4.8670816,0.6495226,168.7569,0.050237328,-0.08510469,1.6938276,21.965881,13.844929,0.14928299,11.37663,12305.04,-52.134186,0.0011112557,12.147933,-5.280087,0.9654488000000001,56.405613,1.8248519,0.0069675380000000006,-0.0009949807000000001
260,0.5344064000000001,10.532575,-0.0068542436,7.305088499999999,-59.883784999999996,5.233103,0.7058312,0.012593618999999999,46.860786,0.066311695,7522.9907,0.0741922,-87.39178000000001,-3.789104,4.2153087,0.7086689,168.71625,0.09088755,-0.11050378,1.4575023999999999,48.445103,17.905746,0.11032986,8.890245,24015.577999999998,-42.420629999999996,0.0022160606,11.245646,-3.5924169999999997,0.9820005999999999,76.761055,2.0595222,0.007567439699999999,0.0050333426
261,0.5009407,11.061358,0.019872986000000002,7.655066000000001,-36.32415,5.8310294,0.9867581,0.016635373000000002,26.856265999999998,0.10557074,4712.06,0.06661445,-68.46037,-4.0185404,5.667348400000001,0.7774279000000001,168.74971000000002,0.057422817,-0.11601031,1.7384293000000002,24.372341,19.480507,0.14285393,10.966181,13650.808,-54.146384999999995,0.0012382191,13.068716,-1.9182146,0.96875113,23.52345,3.6121817000000003,0.00706657,0.017196700000000002
262,0.46947697,12.453964,0.032132767,8.563797000000001,-25.802174,7.0872917,1.3650208000000001,0.020435333,17.79702,0.2020899,3195.921,0.055903427,-60.919109999999996,-4.5533333,8.173863,0.9551659,168.78117,0.025972812999999997,-0.10942154400000001,2.116692,12.736310000000001,20.535532,0.17353392,12.681973,8957.018,-68.44856999999999,0.00079539383,15.971127,2.8318934,0.95312566,-23.929554,7.097740700000001,0.0066525927,0.060925163
263,0.5497928000000001,10.783553,-0.031357482,7.413844999999999,-80.907104,5.2582974,0.6070258000000001,0.01073536,64.48778,0.0677778,11960.156,0.07503655599999999,-103.91403000000001,-3.8262153,3.8433453999999996,0.72947466,168.70085,0.10627395,-0.10875787,1.3586969,69.25349399999999,18.675734,0.09418152,7.8337226,33148.5,-37.887966,0.0030776858,10.839241000000001,-3.0293107000000004,0.9868963,87.26612,2.024598,0.007822352,0.0050532543
264,0.51522493,10.719841,0.010992668999999998,7.327022599999999,-43.937508,5.372855,0.8425838999999999,0.014910221999999999,33.43047,0.07385121,6009.8765,0.07149944,-73.83800500000001,-3.8251242999999997,4.799878,0.71357423,168.73543,0.071706235,-0.11042996,1.5942551,32.493336,17.928469,0.12862839,10.114696499999999,17057.043,-48.279109999999996,0.0015595729,11.981714,-3.9156675,0.9748379,54.53919200000001,2.677016,0.0072720116,0.007099519499999999
265,0.54298794,7.773931500000001,-0.019439444,5.653592,-72.04496,3.3721576,0.48788607,0.011557206499999998,55.642284,0.049489874,6857.9155,0.0976597,-78.05944000000001,-2.912913,2.3475804,0.39215302,168.70766,0.099469066,0.15265462,1.2395573,60.5163,-14.868977,0.103745185,8.309637,28565.459,-32.501442,0.002645309,8.426857,-4.7255425,0.98482496,121.89516,1.5856158999999999,0.0077075255,0.0017317346
266,0.57106847,10.179988999999999,-0.0919383,7.0797,-136.39542,4.769236,0.43096483,0.008165842,111.45735,0.03912526,18505.75,0.08141837,-131.98305,-3.6255147000000005,2.8098812,0.6661855,168.67958000000002,0.12754959,-0.09714112400000001,1.182636,125.34378999999998,16.177046,0.073620304,6.249822,57484.44,-29.203108,0.0053736059999999995,9.577641499999999,-4.3714185,0.9924026,226.00928,1.0502446,0.008204506,0.00089788326
267,0.49251038,13.56424,0.017870296,8.428794,-29.775553000000002,6.687239,1.0659677,0.016232902,21.8156,0.169567,3708.6912,0.059360057,-74.95152,-4.4268746,6.7767577,0.92541116,165.64102,0.048992217000000005,-0.10965438,1.8624741000000002,16.827358,20.501348,0.14156848,10.023553,14349.351,-56.821135999999996,0.0013447173000000001,14.273939000000002,2.242052,0.9702280999999999,-31.502264,5.0735903,0.007113454,0.035676133
268,0.31046328,11.520458,0.049269803,7.774488000000001,-8.940191,7.039768700000001,2.2454975,0.03821924,3.9354593999999996,0.14961036,525.2426,0.04156135,-29.220932,-4.3055699999999995,9.492722500000001,0.845924,165.82306,-0.12946215,-0.11559817,3.0420039,-2.9376516,19.320446,0.31729597,17.321741,2372.1985,-90.13204,0.00017958517,19.669373,-1.6520678,0.84301865,5.1019955,5.932867,0.005221130300000001,0.07697239
269,0.5334106,9.743867999999999,-0.04376874,5.585705,-41.816093,3.6346437999999996,-0.20537251,0.010925764,33.481204999999996,0.020728158,11458.833,0.09010314,-102.51726500000001,-3.0683762999999997,2.1411166,0.45735967,135.36082,0.11386311,0.082206815,1.2566066,30.971090000000004,-8.919209500000001,0.08155704,5.567139599999999,41326.918,-26.289595000000002,0.07381708,8.263058000000001,-4.4068747,0.9910849,254.14156,0.3230844,0.008448384,-0.0020754610000000002
270,0.5297476,9.084678,-0.033280164,5.525347,-38.098884999999996,3.5872934,-0.18872276,0.011472052,30.368440000000003,0.025225373,7114.899,0.090462364,-96.80349,-3.0405599999999997,2.1817102000000004,0.44564492,135.36449,0.11020011,0.098218255,1.2732564,27.605309000000002,-10.264834,0.089104764,5.7973585,37464.0,-27.143461,0.066842236,8.288621000000001,-3.7952057999999997,0.99017453,225.2109,0.35272658,0.00837881,-0.0017499632999999999
271,0.45492559999999993,9.97082,0.051826045,5.983166000000001,-27.324554,4.4614058,0.3013897,0.022630755,7.8038087,0.004026826,707.8779,0.07290474,-51.602486,-3.3562562000000007,4.183113,0.5361680999999999,135.43932,0.035381854,0.013006201,1.7633688000000003,2.3585863,-0.63875526,0.18358874,9.789617,9461.466999999999,-48.199024,0.016281106,11.301213,-4.166047,0.96216923,62.28821,0.07245709,0.0071723247,-0.01913947
272,0.47730458,11.170003999999999,0.040859465,6.259225,-12.060436,4.660826999999999,0.2028107,0.019293232,10.737291,0.02087896,3507.4954,0.07300468,-62.83271,-3.480153,4.0911455000000005,0.58705866,135.41693,0.057757437,-0.05093027,1.6647898999999997,5.292828599999999,7.5512,0.1377173,8.721482,13101.896,-44.574245,0.022854235,11.074511,-4.562167,0.97239697,81.86454,0.39642364,0.0074951209999999996,-0.009046721
273,0.45469499999999996,13.381739999999999,0.051655646,7.434392,-11.073406,6.132647,0.52163076,0.022665149,7.780142999999999,0.12698495,2242.7534,0.059120398,-61.07176,-4.137134,6.36155,0.81425977,135.43954,0.035151362,-0.12150524,1.9836098999999998,0.8815098,19.916937,0.16120094,9.800146,9432.097,-57.191894999999995,0.016228078,13.938356,-0.6863028,0.9620559000000001,9.508325,2.3192046000000004,0.007169143,0.024929654
274,0.32006064,12.034748,0.0693817,6.751010000000001,-4.4667616,5.904546,1.3329127,0.036820076,1.7806072,0.057280183,409.9636,0.04736026,-29.375297999999997,-3.8478220000000003,7.3093,0.6907404,153.53336000000002,-0.10202697,-0.08600169,2.6989834,-4.808404,24.153103,0.29327965,14.338101000000002,2911.0684,-76.30791500000001,0.0031970192,16.721094,-3.8164954,0.8726895,15.5401535,1.5467540000000002,0.0056814859999999995,-0.018193841000000002
275,0.26777629999999997,12.073931,0.07169061,6.8945837,-4.1565866,6.353105,1.6854718000000002,0.04361573,1.2689698,0.073399045,380.0811,0.039068617,-25.084492,-3.9760953999999997,8.24412,0.73952657,153.58565,-0.15088081,-0.09610977,3.0515425,-5.4645987,27.450788,0.33714134,15.722017999999998,2001.6216,-84.63844,0.0019880072,18.662775,-3.4503572,0.82478917,10.436091000000001,2.1058418999999997,0.005259206,-0.010693405
276,0.4380575,12.538701,0.05250898,7.1478667,-9.012197500000001,5.7390547,0.6584215,0.02148345,5.2303348,0.092793435,1793.5226,0.06028038,-53.425217,-3.9330637000000004,6.0227637000000005,0.7371721,153.41536000000002,0.014264971000000001,-0.11999079,2.0244923,-1.5402803,36.04215,0.17484574,10.217338,9043.035,-57.70308299999999,0.011348813000000001,13.672875,-2.0243893,0.95523375,27.855328000000004,1.5952921,0.00693887,0.013045393999999998
277,0.36296213,11.411673,0.06600703,6.7789254,-5.4110059999999995,5.717692400000001,1.0780587,0.031243961,2.4728932,0.061208103,477.63455,0.05317347,-34.900795,-3.8193915,6.774116499999999,0.6822956,153.49046,-0.06035447,-0.09381232,2.4441295,-4.118417,26.542902,0.25614193,13.024837,4141.622,-69.88511,0.0048329085,15.450214,-3.0810692000000004,0.9070718000000001,20.718975,1.2586792,0.0060822065,-0.007902712
278,0.4642647,11.314012,0.04226278,6.3372583,-8.53176,4.659479599999999,0.36384654,0.018077172,7.3871436,0.016959744,1659.4448,0.07162368,-57.847965,-3.4660157999999996,4.2405257,0.5789058000000001,153.38916,0.040462136,-0.04087777,1.7299172999999999,1.6062207,11.590398,0.15484992,9.0417795,12876.81,-46.524693,0.016445406,11.310389,-4.142963,0.968147,71.92990999999999,0.31182750000000004,0.0072975719999999996,-0.012072073999999999
279,0.39635098,12.272514,0.049513493,6.955443400000001,-7.111500299999999,5.4786835,1.1402847,0.030882053,3.1488342,0.055625655,757.42444,0.058184232999999995,-40.5907,-3.7554347999999997,6.1312914,0.6648363,130.3541,-0.03887689,-0.08968302,2.2216313,-3.369501,13.353114999999999,0.22043572,11.788928,4864.86,-63.35925699999999,0.0031935782,14.246535,-3.1171517000000004,0.93099034,28.413809000000004,1.2221496,0.0063153993999999995,-0.006753425
280,0.33657909999999996,14.101328,0.056763935999999994,8.019991000000001,-6.6118565,7.1338177,1.7874185,0.039834562999999996,1.8925266,0.18114264,911.8752400000001,0.04304081,-35.258334999999995,-4.4221067000000005,9.439602,0.8851681999999998,130.41386,-0.09768763,-0.12407251,2.8687650000000002,-5.7509737,20.140472,0.268636,13.772469000000001,2837.7217,-82.934784,0.0017336661999999999,18.68833,-0.10714000000000001,0.8871404,0.6472875,4.0089315999999995,0.0057198466,0.08593989999999999
281,0.38467163,11.503475,0.051964905,7.1226134000000005,-7.056144000000001,5.74423,1.2498308,0.032631363999999996,2.8202767000000004,0.07394944,783.7334,0.055205457,-39.130745000000005,-3.8612309000000002,6.643561999999999,0.6995352,130.36577,-0.050472677,-0.10702637599999999,2.3311775000000003,-3.8847002999999996,15.640432999999998,0.22938138,12.208331,4334.71,-66.83635,0.002811773,14.984816,-2.1863623,0.92318463,22.683817,1.3083749,0.006189475,0.0027080909999999997
282,0.27031064,13.1635,0.060170956,7.9056505999999995,-5.809957499999999,7.3770895,2.2056904,0.049760118,1.2128282,0.17474705,450.28695999999997,0.035357833,-27.69867,-4.4301105000000005,10.203064,0.88901025,130.48013,-0.16019219,-0.12442142,3.2870371,-6.319061799999999,19.829187,0.33223575,15.575687,1740.9816,-92.04298,0.0009438118,20.697218,-0.58931464,0.82803595,2.5479746,3.9967365,0.0051784343,0.1051328
283,0.2776114,14.920963,0.0541457,8.217981,-0.98199654,7.631522,2.3204207,0.05119552,0.38102470000000005,0.20678562,247.6429,0.035038672,-29.755562,-4.5666709999999995,10.678958999999999,0.9327222,117.94173400000001,-0.15973099999999998,-0.12360484,3.2886672,-7.5125747,88.96643,0.32962359999999996,14.555406,1779.1489,-91.78110500000001,0.000480018,20.862173000000002,0.15906975,0.84301865,-0.9249056,4.020428,0.005245365,0.13188544
284,0.46647227,11.347836000000001,0.025956307,7.132200200000001,-2.5016594,5.2677955999999995,0.6108432,0.014504558,2.2059827000000003,0.065604635,1281.7479,0.06581155,-67.35162,-3.7694267999999997,4.7538233,0.69194055,169.37773,0.03283751,-0.11495630400000001,1.7605305,-4.712613,74.0637,0.1522714,8.087905000000001,17277.412,-46.515390000000004,0.0108703105,11.932360000000001,-1.4492228,0.97322625,59.10261,0.6474651,0.0073424163,0.0034650357000000002
285,0.47007257,10.109808000000001,0.021782483999999998,6.491409,2.4699385,4.514965,0.49301255,0.013143104,0.65166116,0.013366801999999999,2160.6794,0.07284558599999999,-65.25159000000001,-3.4222796000000004,3.8034470000000002,0.56882083,177.59528,0.03643763,-0.036282744,1.649145,-5.7539034000000004,13.574744,0.13753729,7.7217765,20019.87,-41.492344,0.012047984,10.66329,-2.0628157,0.97561944,94.88024,0.12942752,0.007430664,-0.010121025
286,0.5134044,7.884342999999999,-0.03256367,5.952274,-13.847635999999998,3.992585,-0.11487797,0.010641407,0.0,0.0032275326,5266.3240000000005,0.08240841,-99.55601999999999,-3.2353964,2.4803298,0.51737016,142.44664,0.092155814,0.01281142,1.3520893,-6.23,-5.587292,0.09367219,5.3809543,40050.562000000005,-28.191936,0.0634597,8.83187,-1.9995452,0.99006796,239.7917,0.021961765,0.00834644,-0.005097095
287,0.45483422,8.842855,0.038664903,6.16707,-17.895725,4.354685,0.43843436,0.015663859,2.42457,0.00652513,1595.6614,0.07325402,-55.037277,-3.3215437000000003,3.9105883,0.5268653,174.4429,0.026764213999999998,0.017963088999999998,1.7234648000000001,-3.5937563999999997,-5.0046024000000005,0.15623868,8.7138605,14644.021999999999,-44.80022,0.0131582115,10.865725999999999,-2.2579882000000002,0.96770495,73.09671,0.06758509,0.0072296327,-0.01586403
288,0.46331128,9.118739999999999,0.03399653,6.2647476,14.152584,4.4228773,0.40062696,0.014715780500000001,2.7470434,0.0025272754,2633.8557,0.07336679,-59.388695,-3.36493,3.86491,0.5449010999999999,174.43442,0.035240499999999994,-0.0060450930000000005,1.6856575,-3.351923,2.8999186000000003,0.14251009,8.325388,16630.68,-43.39158,0.015017433,10.770271000000001,-2.2630699,0.9714550999999999,82.58089,0.02549175,0.0073523386,-0.015126885
289,0.48973778,9.769411,0.011795696000000001,6.4886894,-8.135963,4.534511,0.26226097,0.011760246,4.301296700000001,0.020352461999999998,2071.0784,0.07459829,-76.69152,-3.4549230000000004,3.5245526,0.5866056,174.40798999999998,0.06166652,-0.057050057,1.5472915,-1.9254398000000001,20.550112,0.12774757,7.0250015,26205.95,-37.785396999999996,0.023978492,10.28014,-2.1748979999999998,0.98169845,122.84257,0.18809393,0.0077630854000000004,-0.005791686
290,0.29581904,12.5062685,0.07723008,6.659603999999999,-3.5199945,6.143299,1.2984532,0.040943157,0.68262213,0.07133499,309.3803,0.043116025999999995,-27.869853999999997,-3.931667,7.782925,0.7198687,146.34953000000002,-0.11862135,-0.09787025,2.8565147,-6.123163,54.694313,0.31217936,14.288467,2471.7805,-79.28319,0.0036553412,17.538221,-3.1363535,0.8577905,12.968831,1.6097795,0.0056021996,-0.008846024000000001
291,0.31522048,13.243447,0.07594083,6.9287534,-4.030273,6.386389,1.2545428,0.03829795,0.7801748000000001,0.10412429999999999,351.05872,0.044099115,-30.816519,-4.066109,8.138198,0.7641886999999999,146.33014,-0.100162685,-0.11649991,2.8126042,-6.304719400000001,68.04508,0.29430598,13.765020000000002,2860.0317,-78.99788000000001,0.004370833,17.603312,-2.4291617999999997,0.87472427,11.349254,2.2555742000000003,0.005769731,0.022841785
292,0.38335338,11.912929,0.06961386,6.346629,-3.4374282,5.301449,0.68760276,0.029008664,1.3598393999999998,0.036967672,516.90594,0.05782102,-38.25013,-3.6657288,5.925483,0.63264203,146.26201,-0.033480555,-0.06812091,2.2456641,-5.1601685999999996,37.100815000000004,0.23324458,11.649689,5167.05,-62.8571,0.008622334,14.087091000000001,-3.5212635999999997,0.9266393,29.292358,0.6834298000000001,0.0064467504,-0.019030971
293,0.4848146,9.399233,0.020464293999999997,6.112197,-18.151318,4.119604600000001,0.34918449999999995,0.013156087,8.890197,0.012202306999999999,1354.5416,0.07912757,-65.85198000000001,-3.2418237000000003,3.3226404,0.5051878,173.91095,0.05417767,0.037491903,1.551152,3.5714684,0.62927425,0.14478092,7.8504925000000005,21275.14,-38.921696000000004,0.01627533,9.964186999999999,-2.8569598,0.9910133,104.98316000000001,0.15517113,0.007546429,-0.0093167415
294,0.5052109,9.112236,-0.0028911382,5.97403,-20.795925,3.8667326,0.21431231,0.010853772,13.061813,0.018884446000000003,4575.167,0.084075704,-78.59338000000001,-3.148836,2.7525005,0.47827253,173.89056000000002,0.074573874,0.06361651,1.4162798,8.2403555,0.6280873,0.10824679,6.761333500000001,31258.236,-33.006409999999995,0.02423597,9.122088,-2.7841299,0.99386847,151.22028999999998,0.2238449,0.007878127,-0.004814738
295,0.4418751,10.281661999999999,0.04370521,6.7053227,-7.3948092,5.01585,0.6944299,0.018003067,4.7475758,0.036458652,1222.6312,0.06616878,-51.577374,-3.604679,4.9615364,0.6224643,173.95389,0.011245251000000001,-0.07385598,1.8963974,-1.4987883999999998,0.6317630999999999,0.17550747,9.86808,11361.428999999998,-52.436974,0.008370018,12.363675,-2.4646595000000002,0.9832833000000001,51.059709999999995,0.48918834,0.006931983,-0.008910382
296,0.46604675,9.967911,0.033548236,6.5526695,-8.539657,4.711546,0.5191257,0.015274591,6.595165700000001,0.02236288,2785.217,0.07116304,-59.83724,-3.4957087,4.2429957,0.5907234,173.92972,0.035410523,-0.05399868,1.7210932,0.64577913,0.6303638,0.1449643,8.774694,15782.896,-45.89574,0.01189575,11.297994000000001,-2.5762975,0.9879180000000001,74.56569,0.27893785,0.007264968,-0.009768987
297,0.5382334,7.7622895000000005,-0.097022995,5.722219,-38.474213,3.4367638,0.0033433735,0.0071262140000000005,30.300320000000003,0.025223935,14552.525,0.092959136,-116.23482,-2.9863522000000002,1.8064227,0.4310736,173.85753,0.1075964,0.107354924,1.205311,27.265137,0.6261599,0.07194029,4.7793803,72511.72,-22.655096,0.057131983,7.7669125,-2.2180603,0.9973489,324.76215,0.22963326,0.008481721,-0.0008425988499999999
298,0.39265355,8.87181,0.048906785,6.4887595000000005,5.6757393,4.886424,1.0256637,0.018169044,0.88425094,0.0062938123,496.48807,0.061883934,-38.949017,-3.4902562999999995,5.2364135,0.57338214,212.80337999999998,-0.043029577,-0.012392148,2.1221595,-5.3928447,6.6393756999999995,0.22590506,11.117600999999999,8484.921,-58.40277,0.0032794691999999998,13.109212,-1.884007,0.93420047,35.215702,0.07146186,0.006365805,-0.033215422
299,0.38289034,10.703635,0.05048808,7.194119500000001,-4.938047,5.7865085999999994,1.2297478000000002,0.019050665,0.8043026,0.08064261,224.676,0.054380107999999996,-40.445586999999996,-3.8898954,6.6470647,0.71065414,212.81314,-0.05273646,-0.11155513,2.3262433999999996,-6.1749325,56.095271999999994,0.26315004,11.460448,7685.4,-65.5506,0.0029420806,14.896354999999998,-1.371048,0.92783874,22.619343,0.9388494000000001,0.0062584355,0.0064346134
300,0.42911616,10.256207,0.040630586,6.979494,-5.2232018,5.274547599999999,0.8877870999999999,0.014876465,1.318986,0.05529127,1746.4485,0.062453233,-50.762344,-3.7178120000000003,5.3719983000000004,0.6611189000000001,212.76692000000003,-0.006652683,-0.0986832,1.9842827,-5.4507246,48.466507,0.17468569,9.7260475,12832.475,-54.521972999999996,0.0051140874,12.908403999999999,-1.5707853,0.95552343,42.79052,0.56835836,0.0068015973,-0.0024874610000000003
301,0.49530315,10.667176,0.009819567,6.556238700000001,-15.693848999999998,4.5628519999999995,0.318793,0.010445245,10.090935,0.02218213,3646.1003,0.07515981,-77.25282,-3.4682614999999997,3.5543542,0.59141904,197.69159,0.065094054,-0.061526284,1.5338306000000002,4.4024773,14.552515,0.117903106,7.230394400000001,29363.25,-38.133198,0.02072994,10.323158,-2.7811484,0.9816601,121.52373,0.27223182,0.0077322580000000005,-0.0053118914
302,0.48522606,10.434232000000002,0.019793323999999998,6.471194000000001,-12.818914,4.5225487,0.37349004,0.0114451945,8.404703,0.016180303,1383.1078,0.074707635,-69.67971,-3.4345760000000003,3.7042483999999996,0.57542133,197.70166,0.055017024000000005,-0.043192197,1.5885277,2.6605950000000003,10.524467,0.14357078,7.7573586,24401.568,-40.434459999999994,0.017147077,10.521105,-2.8521886000000003,0.9780112,104.24549,0.20549327,0.007571009,-0.008152890999999999
303,0.394805,11.628371000000001,0.055069375999999996,7.0462679999999995,-8.870339999999999,5.6804065999999995,1.0443481,0.020417658999999998,2.6409292,0.07348558,418.06699999999995,0.05654612,-41.42604,-3.8484325,6.432634999999999,0.6972397,197.79208,-0.035283983,-0.10694187,2.2593857999999996,-4.1051254,26.435465,0.23405045,11.657391,7441.849,-64.44496,0.00490035,14.587025,-2.2335687,0.9312666999999999,25.12361,1.2152518,0.0063776164,0.0031093124
304,0.46391450000000006,12.430414,0.048290357,6.9985914000000005,-16.699638,5.5546865,0.41994715,0.021585716,9.444123,0.08347043,1973.8232,0.06411201,-61.25563399999999,-3.8785799,5.4268417,0.72483706,135.16795,0.043518602999999996,-0.12000417,1.8556873999999999,3.2014446,29.516284999999996,0.15634853,9.520498,10439.527,-52.491077000000004,0.017474715,12.823734,-2.6296976,0.9657434000000001,38.278046,1.6148628999999999,0.0072659208,0.009252682
305,0.4962326,11.672725999999999,0.026662618,6.3468013,-22.21301,4.6355104,0.12077081,0.016751288,15.68188,0.02502582,4633.1787,0.07500493,-73.39744,-3.4930248,3.7577608000000002,0.597849,135.13564,0.07583484,-0.06553117,1.556511,10.7152815,15.145079,0.12060352,7.885835,17481.37,-40.42873,0.029783694,10.599536,-5.119599299999999,0.97926295,106.3355,0.5209425,0.0077552707,-0.0053816037
306,0.45365518,13.771571,0.052431307999999996,7.192625,-15.479563,5.8395042,0.5207647,0.023120402999999998,8.231969,0.10346266,3009.7986,0.061139513,-58.380085,-3.996119,5.9920235,0.7631139,135.1782,0.033262192999999995,-0.12325409,1.956505,1.6777973000000002,31.132122,0.16083086,9.9971285,9071.119,-56.266346,0.015082765,13.547120000000001,-2.476729,0.96077377,24.050335,2.6788316,0.0071232356000000005,0.016757391
307,0.47541255,12.389795,0.04237867,6.6003112999999995,-18.0793,5.0349703,0.2872308,0.019865736000000002,11.150265,0.047224727,3986.0737,0.06941342,-63.64505,-3.6515547999999995,4.5772357,0.6475390999999999,135.15645,0.055015325999999996,-0.09642096,1.7229709999999998,5.474036,22.617548,0.13961081,8.963106,12365.601,-47.254284000000006,0.020841446,11.72504,-4.841734400000001,0.97092766,66.860886,1.1141233,0.0074327807,-0.0017571006
308,0.40125686,10.059249000000001,0.06524351,6.471055000000001,-9.935435,5.354987,0.8212476000000001,0.024061528999999998,6.9821134,0.038104337,1700.4569,0.060475785,-37.9448,-3.6805550000000005,6.065241,0.63674843,189.1627,-0.01891315,-0.060943693,2.2117689,1.303834,0.6352588,0.22349535,13.60019,6265.9263,-65.975876,0.0066454653,14.34898,-5.1286983,0.9685229,27.276218,1.1005719999999999,0.0063274596,-0.017871728
309,0.52122027,8.937582,0.012080423500000001,5.691251,-44.530777,3.8507147000000006,-0.020024836,0.010956803999999999,33.671738,0.022017203,7624.048000000001,0.08727734,-76.718,-3.135624,2.8108444,0.47199252,189.04273999999998,0.10082245,0.07610959,1.3704965,32.313590000000005,0.62832886,0.10681146,7.779936,30217.875,-34.747368,0.036363415,9.197662,-5.5613575,0.99333125,137.69821000000002,0.47818184,0.0079487655,-0.0043379543
310,0.5424073,7.50661,-0.038223274,4.671233999999999,-66.07256,2.6473331,-0.22440648,0.008642351999999999,54.121444999999994,0.07872421,6039.2886,0.109070435,-84.63599,-2.5848072,1.6102537000000001,0.27679590000000004,189.02156000000002,0.122009456,0.23772710000000002,1.1661148000000001,56.564409999999995,0.62709355,0.09269975,6.427413,48569.96,-24.979742,0.059133437000000004,7.097125500000001,-1.8536903000000002,0.995842,63.670759999999994,1.9486417,0.008325529,0.0061653135
311,0.45429709999999995,9.702196,0.053502068,5.9069676,-22.089558,4.4180269999999995,0.3972875,0.018267447,12.113721,0.015456405500000001,1888.1489,0.0742073,-46.912409999999994,-3.3162992,4.308768700000001,0.5184132,189.10966000000002,0.033912092000000005,0.05097904,1.7878087999999999,7.6515975,0.63220984,0.17594221,11.348680499999999,10871.161,-51.67443,0.012359328999999999,11.57992,-6.7756224000000005,0.9816485,50.96933,0.48732737,0.0069546469999999996,-0.017782308
312,0.53619695,9.308902999999999,-0.012984507,5.727402,-59.588271999999996,3.8173823,-0.104356945,0.009320762,46.529724,0.016546136,12417.198999999999,0.08902489999999999,-90.78177,-3.139899,2.512524,0.47900042,189.02777,0.11579913,0.06373822,1.2861643,46.88244,0.62745595,0.09088456,6.836964,41756.957,-30.738174,0.05068033,8.795557,-6.180161,0.99516636,192.64091000000002,0.37267578,0.008211442,-0.00367141
313,0.4949389,9.370011,0.03752037,6.0111947,-65.70576,4.3366733,0.17193401,0.013827764,21.141188,0.0015160332,5167.548,0.078988016,-63.112186,-3.3310258000000004,3.6976557,0.5342365,189.06903,0.07454139,0.008937396,1.5624552999999999,17.772049,0.629857,0.13233083,9.296610000000001,18972.64,-43.107665999999995,0.022411091,10.521952,-5.5541053,0.98941416,89.47114599999999,0.034203133999999996,0.007526277,-0.013522056000000001
314,0.51376253,9.637355,0.02097036,6.293628,-34.68379,4.5536427,0.08790332,0.011771481,29.17233,0.020817986,7518.1357,0.07823398,-76.93012,-3.4602413,3.5943055,0.58753955,189.0502,0.093364716,-0.051709644000000006,1.4784245,26.602655,0.62876296,0.11337913,8.227346,26179.992000000002,-39.586952000000004,0.031353485,10.374066000000001,-4.830115,0.99230945,116.89411000000001,0.39962006,0.007824135,-0.005498755699999999
