,NOX_exp,ZN_negative,RM_negative,PTRATIO_negative,RM_zscore,PTRATIO_zscore,INDUS_zscore,ZN_recip,LSTAT_recip,DIS_recip,AGE_relu,RM_relu,PTRATIO_relu,LSTAT_tanh,NOX_tanh,ZN_tanh,RM_tanh,CRIM_radian,PTRATIO_radian,LSTAT_radian,CRIM_square,LSTAT_square,INDUS_square,RM_adde,LSTAT_adde,TAX_adde,MEDV
188,1.5480561,-45.0,-6.556,-15.2,0.3866037,-1.5052366,-1.123032,45.0,0.21929824,0.2189765,29.1,6.556,15.2,0.99978113,0.41115472,1.0,0.99999595,0.0021954495,0.26529005,0.07958701,0.015823124,20.7936,11.8336,9.274282,7.2782817,400.7183,29.8
189,1.5480561,-45.0,-7.185,-15.2,1.2827135,-1.5052366,-1.123032,45.0,0.18552876,0.2189765,38.9,7.185,15.2,0.9999584,0.41115472,1.0,0.99999887,0.0014608406,0.26529005,0.09407324,0.00700569,29.0521,11.8336,9.903282,8.108282,400.7183,34.9
190,1.5480561,-45.0,-6.951,-15.2,0.9493438,-1.5052366,-1.123032,45.0,0.19607843,0.15432574,21.5,6.951,15.2,0.9999257,0.41115472,1.0,0.99999815,0.0015826646,0.26529005,0.08901179,0.008222863,26.009998,11.8336,9.669282,7.8182817,400.7183,37.0
191,1.5480561,-45.0,-6.739,-15.2,0.6473157,-1.5052366,-1.123032,45.0,0.21321961,0.15432574,30.8,6.739,15.2,0.9998312,0.41115472,1.0,0.9999972,0.001206197,0.26529005,0.081855945,0.004776192,21.996101,11.8336,9.457281,7.408282,400.7183,30.5
192,1.5480561,-45.0,-7.178,-15.2,1.272741,-1.5052366,-1.123032,45.0,0.34843206,0.15432574,26.3,7.178,15.2,0.99359107,0.41115472,1.0,0.9999988,0.0015121533,0.26529005,0.050090946,0.0075064898,8.236899,11.8336,9.896282,5.5882816,400.7183,36.4
193,1.4933172,-60.0,-6.8,-15.6,0.7342203,-1.3202914,-1.1974456,60.0,0.19880715,0.16078204,9.9,6.8,15.6,0.99991447,0.38080427,1.0,0.9999975,0.00038170352,0.27227136,0.087790065,0.00047829692,25.300901,8.584901,9.518282,7.748282,267.7183,31.1
194,1.4933172,-60.0,-6.604,-15.6,0.4549871,-1.3202914,-1.1974456,60.0,0.2283105,0.16078204,18.8,6.604,15.6,0.9996863,0.38080427,1.0,0.9999963,0.00025115287,0.27227136,0.07644542,0.00020707211,19.1844,8.584901,9.322282,7.098282,267.7183,29.1
195,1.5250084,-80.0,-7.875,-14.4,2.2657282,-1.8751267,-1.5578418,80.0,0.33670032,0.17704129,32.0,7.875,14.4,0.9947498,0.39861396,1.0,0.9999997,0.00024102998,0.2513274,0.05183628,0.0001907161,8.8209,0.2116,10.593282,5.688282,257.7183,50.0
196,1.4978039,-80.0,-7.287,-12.6,1.4280292,-2.7073789,-1.4031779,80.0,0.24509804,0.13681762,34.1,7.287,12.6,0.99942845,0.3833663,1.0,0.99999905,0.00070005155,0.21991149,0.07120943,0.001608812,16.646399,2.3104,10.005281,6.7982817,331.7183,33.3
197,1.4978039,-80.0,-7.107,-12.6,1.1715901,-2.7073789,-1.4031779,80.0,0.116144024,0.13681762,36.6,7.107,12.6,0.99999994,0.3833663,1.0,0.9999986,0.0008143706,0.21991149,0.15027285,0.0021771556,74.132095,2.3104,9.825281,11.328281,331.7183,30.3
198,1.4978039,-80.0,-7.274,-12.6,1.4095085,-2.7073789,-1.4031779,80.0,0.1510574,0.13681762,38.3,7.274,12.6,0.9999964,0.3833663,1.0,0.99999905,0.00065764005,0.21991149,0.115540795,0.0014197824,43.824398,2.3104,9.992282,9.338282,331.7183,34.6
199,1.4963068,-95.0,-6.975,-17.0,0.9835352,-0.6729842,-1.4104733,95.0,0.21929824,0.13066088,15.3,6.975,17.0,0.99978113,0.38251293,1.0,0.9999983,0.0005497787,0.29670596,0.07958701,0.00099225,20.7936,2.1609,9.693281,7.2782817,404.7183,34.9
200,1.4963068,-95.0,-7.135,-17.0,1.211481,-0.6729842,-1.4104733,95.0,0.2247191,0.13066088,13.9,7.135,17.0,0.99972725,0.38251293,1.0,0.99999875,0.00031031953,0.29670596,0.07766715,0.00031612843,19.802498,2.1609,9.853282,7.1682816,404.7183,32.9
201,1.5143708,-82.5,-6.162,-14.7,-0.17471188,-1.7364178,-1.3287642,82.5,0.13458951,0.15948963,38.4,6.162,14.7,0.9999993,0.39270988,1.0,0.9999911,0.00060126587,0.2565634,0.12967797,0.0011868024,55.2049,4.1208997,8.880281,10.148281,350.7183,24.1
202,1.5143708,-82.5,-7.61,-14.7,1.8881938,-1.7364178,-1.3287642,82.5,0.32154343,0.15948963,15.7,7.61,14.7,0.99602944,0.39270988,1.0,0.9999995,0.0003799582,0.2565634,0.054279737,0.00047393292,9.672099,4.1208997,10.328281,5.8282814,350.7183,42.3
203,1.5160375,-95.0,-7.853,-14.7,2.234386,-1.7364178,-1.233923,95.0,0.2624672,0.19538882,33.2,7.853,14.7,0.9990194,0.39363983,1.0,0.9999997,0.0006126106,0.2565634,0.06649704,0.0012320101,14.5161,7.1824,10.571281,6.5282817,226.71828,48.5
204,1.5160375,-95.0,-8.034,-14.7,2.4922495,-1.7364178,-1.233923,95.0,0.3472222,0.19538882,31.9,8.034,14.7,0.99371755,0.39363983,1.0,0.99999976,0.00035063666,0.2565634,0.050265484,0.00040360814,8.2944,7.1824,10.752282,5.598282,226.71828,50.0
205,1.6306846,-0.0,-5.891,-18.6,-0.5607949,0.06679591,-0.07978011,0.0,0.09199632,0.25345972,22.3,5.891,18.6,1.0,0.45342234,0.0,0.99998474,0.002380978,0.32463124,0.1897173,0.018610416,118.1569,112.1481,8.609282,13.588282,279.7183,22.6
206,1.6306846,-0.0,-6.326,-18.6,0.05893218,0.06679591,-0.07978011,0.0,0.0911577,0.2296264,52.5,6.326,18.6,1.0,0.45342234,0.0,0.9999936,0.004008847,0.32463124,0.19146262,0.052757498,120.340904,112.1481,9.044282,13.688282,279.7183,24.4
207,1.6306846,-0.0,-5.783,-18.6,-0.7146578,0.06679591,-0.07978011,0.0,0.055370986,0.2296264,72.7,5.783,18.6,1.0,0.45342234,0.0,0.99998105,0.004398055,0.32463124,0.31520644,0.06349896,326.16357,112.1481,8.501282,20.778282,279.7183,22.5
208,1.6306846,-0.0,-6.064,-18.6,-0.3143285,0.06679591,-0.07978011,0.0,0.06821282,0.23589356,59.1,6.064,18.6,1.0,0.45342234,0.0,0.9999892,0.0023713787,0.32463124,0.25586528,0.018460656,214.91559,112.1481,8.782282,17.37828,279.7183,24.4
209,1.6306846,-0.0,-5.344,-18.6,-1.3400831,0.06679591,-0.07978011,0.0,0.04330879,0.2580645,100.0,5.344,18.6,1.0,0.45342234,0.0,0.99995434,0.0076045743,0.32463124,0.4029965,0.18984322,533.14813,112.1481,8.062282,25.80828,279.7183,20.0
210,1.6306846,-0.0,-5.96,-18.6,-0.46249312,0.06679591,-0.07978011,0.0,0.05790388,0.25792474,92.1,5.96,18.6,1.0,0.45342234,0.0,0.9999867,0.0030449012,0.32463124,0.30141836,0.030436289,298.25293,112.1481,8.678282,19.988281,279.7183,21.7
211,1.6306846,-0.0,-5.404,-18.6,-1.2546037,0.06679591,-0.07978011,0.0,0.041701417,0.2728513,88.6,5.404,18.6,1.0,0.45342234,0.0,0.9999595,0.006558598,0.32463124,0.41852996,0.1412106,575.0404,112.1481,8.122282,26.69828,279.7183,19.3
212,1.6306846,-0.0,-5.807,-18.6,-0.6804657,0.06679591,-0.07978011,0.0,0.06238303,0.27377757,53.8,5.807,18.6,1.0,0.45342234,0.0,0.99998194,0.0037906806,0.32463124,0.27977628,0.047171496,256.9609,112.1481,8.525282,18.748283,279.7183,22.4
213,1.6306846,-0.0,-6.375,-18.6,0.12874015,0.06679591,-0.07978011,0.0,0.10660981,0.25345972,32.3,6.375,18.6,1.0,0.45342234,0.0,0.9999942,0.0024525367,0.32463124,0.16371189,0.019745871,87.984406,112.1481,9.093282,12.098282,279.7183,28.1
214,1.6306846,-0.0,-5.412,-18.6,-1.2432059,0.06679591,-0.07978011,0.0,0.033840947,0.27874565,9.8,5.412,18.6,1.0,0.45342234,0.0,0.9999602,0.0050536008,0.32463124,0.5157448,0.08383921,873.20245,112.1481,8.130281,32.26828,279.7183,23.7
215,1.6306846,-0.0,-6.182,-18.6,-0.14621875,0.06679591,-0.07978011,0.0,0.10559662,0.25345972,42.4,6.182,18.6,1.0,0.45342234,0.0,0.9999915,0.0034561008,0.32463124,0.16528268,0.039211918,89.68091,112.1481,8.900282,12.188282,279.7183,25.0
216,1.733253,-0.0,-5.888,-16.4,-0.5650686,-0.9504018,0.40172076,0.0,0.074019246,0.32132643,56.0,5.888,16.4,1.0,0.5005202,0.0,0.9999846,0.00079587015,0.286234,0.23579398,0.00207936,182.52011,192.93211,8.606281,16.228283,278.7183,23.3
217,1.733253,-0.0,-6.642,-16.4,0.5091243,-0.9504018,0.40172076,0.0,0.10319918,0.29230365,85.1,6.642,16.4,1.0,0.5005202,0.0,0.9999966,0.0012239993,0.286234,0.1691224,0.0049182167,93.896095,192.93211,9.360282,12.408281,278.7183,28.7
218,1.733253,-0.0,-5.951,-16.4,-0.4753148,-0.9504018,0.40172076,0.0,0.05580357,0.3461046,93.8,5.951,16.4,1.0,0.5005202,0.0,0.99998647,0.0019319049,0.286234,0.312763,0.012252276,321.1264,192.93211,8.669282,20.638283,278.7183,21.5
219,1.733253,-0.0,-6.373,-16.4,0.12589104,-0.9504018,0.40172076,0.0,0.0952381,0.297327,92.4,6.373,16.4,1.0,0.5005202,0.0,0.99999416,0.0019940387,0.286234,0.18325958,0.013053061,110.25,192.93211,9.091282,13.218282,278.7183,23.0
220,1.6603028,-0.0,-6.951,-17.4,0.9493438,-0.48803937,-0.7203222,0.0,0.10298661,0.34944263,88.5,6.951,17.4,1.0,0.46760452,0.0,0.99999815,0.0062498497,0.30368727,0.16947147,0.12822846,94.2841,38.44,9.669282,12.428282,309.7183,26.7
221,1.6603028,-0.0,-6.164,-17.4,-0.17186278,-0.48803937,-0.7203222,0.0,0.046598323,0.328084,91.3,6.164,17.4,1.0,0.46760452,0.0,0.9999911,0.0071158814,0.30368727,0.37454763,0.16622743,460.53156,38.44,8.882282,24.17828,309.7183,21.7
222,1.6603028,-0.0,-6.879,-17.4,0.8467683,-0.48803937,-0.7203222,0.0,0.10070493,0.30561414,77.7,6.879,17.4,1.0,0.46760452,0.0,0.99999785,0.010883175,0.30368727,0.1733112,0.3888271,98.604904,38.44,9.597282,12.648282,309.7183,27.5
223,1.6603028,-0.0,-6.618,-17.4,0.47493225,-0.48803937,-0.7203222,0.0,0.13157895,0.30561414,80.8,6.618,17.4,0.9999995,0.46760452,0.0,0.9999964,0.010728539,0.30368727,0.13264503,0.3778561,57.76,38.44,9.336282,10.318281,309.7183,30.1
224,1.6553293,-0.0,-8.266,-17.4,2.8227694,-0.48803937,-0.7203222,0.0,0.2415459,0.34549478,78.3,8.266,17.4,0.99949306,0.4652571,0.0,0.9999999,0.0055035464,0.30368727,0.072256625,0.099433005,17.139599,38.44,10.984282,6.8582816,309.7183,44.8
225,1.6553293,-0.0,-8.725,-17.4,3.4766886,-0.48803937,-0.7203222,0.0,0.21598272,0.34549478,83.0,8.725,17.4,0.9998097,0.4652571,0.0,0.99999994,0.009196663,0.30368727,0.080808744,0.27765518,21.436901,38.44,11.443282,7.348282,309.7183,50.0
226,1.6553293,-0.0,-8.04,-17.4,2.5007968,-0.48803937,-0.7203222,0.0,0.3194888,0.3109743,86.5,8.04,17.4,0.9961848,0.4652571,0.0,0.9999998,0.0066696014,0.30368727,0.054628808,0.14603099,9.796901,38.44,10.758282,5.848282,309.7183,37.6
227,1.6553293,-0.0,-7.163,-17.4,1.2513713,-0.48803937,-0.7203222,0.0,0.1572327,0.3109743,79.9,7.163,17.4,0.99999404,0.4652571,0.0,0.9999988,0.007197389,0.30368727,0.111002944,0.17005727,40.4496,38.44,9.881282,9.078281,309.7183,31.6
228,1.6553293,-0.0,-7.686,-17.4,1.9964675,-0.48803937,-0.7203222,0.0,0.25510204,0.29628754,17.0,7.686,17.4,0.999213,0.4652571,0.0,0.9999996,0.0052043973,0.30368727,0.06841691,0.08891728,15.366401,38.44,10.404282,6.638282,309.7183,46.7
229,1.6553293,-0.0,-6.552,-17.4,0.3809048,-0.48803937,-0.7203222,0.0,0.26595744,0.29628754,21.4,6.552,17.4,0.9989163,0.4652571,0.0,0.99999595,0.0077105155,0.30368727,0.06562438,0.19516957,14.1376,38.44,9.270282,6.478282,309.7183,31.5
230,1.6553293,-0.0,-5.981,-17.4,-0.43257543,-0.48803937,-0.7203222,0.0,0.08583691,0.27236825,68.1,5.981,17.4,1.0,0.4652571,0.0,0.99998724,0.009372418,0.30368727,0.20333084,0.288369,135.72249,38.44,8.699282,14.368281,309.7183,24.3
231,1.6553293,-0.0,-7.412,-17.4,1.6061115,-0.48803937,-0.7203222,0.0,0.1904762,0.27236825,76.9,7.412,17.4,0.9999449,0.4652571,0.0,0.9999993,0.008080176,0.30368727,0.09162979,0.21433197,27.5625,38.44,10.130281,7.9682817,309.7183,31.7
232,1.6603028,-0.0,-8.337,-17.4,2.9239204,-0.48803937,-0.7203222,0.0,0.4048583,0.26052523,73.3,8.337,17.4,0.98579246,0.46760452,0.0,0.9999999,0.010040705,0.30368727,0.043109633,0.3309586,6.1009,38.44,11.055282,5.188282,309.7183,41.7
233,1.6603028,-0.0,-8.247,-17.4,2.7957008,-0.48803937,-0.7203222,0.0,0.25316456,0.27383006,70.4,8.247,17.4,0.9992588,0.46760452,0.0,0.9999999,0.005785243,0.30368727,0.068940505,0.10987237,15.6025,38.44,10.9652815,6.6682816,309.7183,48.3
234,1.6603028,-0.0,-6.726,-17.4,0.6287951,-0.48803937,-0.7203222,0.0,0.1242236,0.27383006,66.5,6.726,17.4,0.9999998,0.46760452,0.0,0.99999714,0.007817504,0.30368727,0.14049901,0.20062338,64.802505,38.44,9.444282,10.768282,309.7183,29.0
235,1.6603028,-0.0,-6.086,-17.4,-0.28298622,-0.48803937,-0.7203222,0.0,0.09191176,0.27383006,61.5,6.086,17.4,1.0,0.46760452,0.0,0.9999896,0.0057674404,0.30368727,0.18989183,0.1091972,118.374405,38.44,8.804281,13.598282,309.7183,24.0
236,1.6603028,-0.0,-6.631,-17.4,0.49345285,-0.48803937,-0.7203222,0.0,0.1048218,0.24108005,76.5,6.631,17.4,1.0,0.46760452,0.0,0.99999654,0.009085835,0.30368727,0.16650441,0.27100354,91.0116,38.44,9.349281,12.258282,309.7183,25.1
237,1.6603028,-0.0,-7.358,-17.4,1.5291793,-0.48803937,-0.7203222,0.0,0.21141648,0.24108005,71.6,7.358,17.4,0.9998442,0.46760452,0.0,0.99999917,0.008933119,0.30368727,0.08255407,0.26196992,22.3729,38.44,10.076282,7.448282,309.7183,31.5
238,1.5341861,-30.0,-6.481,-16.6,0.2797539,-0.857929,-0.9056271,30.0,0.1572327,0.1615535,18.5,6.481,16.6,0.99999404,0.40364856,1.0,0.9999953,0.0014388494,0.28972465,0.111002944,0.006796353,40.4496,24.3049,9.199282,9.078281,302.7183,23.7
239,1.5341861,-30.0,-6.606,-16.6,0.45783624,-0.857929,-0.9056271,30.0,0.1356852,0.1615535,42.2,6.606,16.6,0.9999992,0.40364856,1.0,0.99999636,0.0016147785,0.28972465,0.12863076,0.00855995,54.3169,24.3049,9.324282,10.088282,302.7183,23.3
240,1.5341861,-30.0,-6.897,-16.6,0.8724117,-0.857929,-0.9056271,30.0,0.08787346,0.15782578,54.3,6.897,16.6,1.0,0.40364856,1.0,0.999998,0.0019772835,0.28972465,0.19861847,0.012834623,129.50441,24.3049,9.615282,14.098282,302.7183,22.0
241,1.5341861,-30.0,-6.095,-16.6,-0.27016455,-0.857929,-0.9056271,30.0,0.08064517,0.15782578,65.1,6.095,16.6,1.0,0.40364856,1.0,0.99998987,0.0018521433,0.28972465,0.21642081,0.011261454,153.76,24.3049,8.813282,15.118281,302.7183,20.1
242,1.5341861,-30.0,-6.358,-16.6,0.10452067,-0.857929,-0.9056271,30.0,0.08912656,0.1421363,52.9,6.358,16.6,1.0,0.40364856,1.0,0.999994,0.0017959437,0.28972465,0.19582595,0.010588409,125.888405,24.3049,9.076282,13.938282,302.7183,22.2
243,1.5341861,-30.0,-6.393,-16.6,0.15438418,-0.857929,-0.9056271,30.0,0.19267823,0.1421363,7.8,6.393,16.6,0.9999379,0.40364856,1.0,0.9999944,0.0022265166,0.28972465,0.09058259,0.016274106,26.9361,24.3049,9.111282,7.908282,302.7183,23.7
244,1.5387955,-22.0,-5.593,-19.1,-0.98534304,0.29797715,-0.7699313,22.0,0.08,0.12570868,76.5,5.593,19.1,1.0,0.4061567,1.0,0.9999723,0.0035967745,0.3333579,0.21816616,0.04246897,156.25,34.339603,8.311281,15.218282,332.7183,17.6
245,1.5387955,-22.0,-5.605,-19.1,-0.968247,0.29797715,-0.7699313,22.0,0.054171182,0.12570868,70.2,5.605,19.1,1.0,0.4061567,1.0,0.99997294,0.0033393383,0.3333579,0.32218775,0.03660717,340.77158,34.339603,8.323282,21.17828,332.7183,18.5
246,1.5387955,-22.0,-6.108,-19.1,-0.251644,0.29797715,-0.7699313,22.0,0.10917031,0.12413879,34.9,6.108,19.1,1.0,0.4061567,1.0,0.9999901,0.0059311525,0.3333579,0.15987216,0.11548444,83.905594,34.339603,8.826282,11.878282,332.7183,24.3
247,1.5387955,-22.0,-6.226,-19.1,-0.083534226,0.29797715,-0.7699313,22.0,0.09852217,0.12413879,79.2,6.226,19.1,1.0,0.4061567,1.0,0.9999922,0.0034307935,0.3333579,0.1771509,0.03863976,103.02249,34.339603,8.944282,12.868281,332.7183,20.5
248,1.5387955,-22.0,-6.433,-19.1,0.21137048,0.29797715,-0.7699313,22.0,0.10504201,0.12777103,49.1,6.433,19.1,1.0,0.4061567,1.0,0.9999948,0.0028691466,0.3333579,0.16615535,0.027024072,90.63041,34.339603,9.151281,12.238282,332.7183,24.5
249,1.5387955,-22.0,-6.718,-19.1,0.61739796,0.29797715,-0.7699313,22.0,0.15243903,0.12777103,17.5,6.718,19.1,0.999996,0.4061567,1.0,0.9999971,0.0033288666,0.3333579,0.11449359,0.036377937,43.0336,34.339603,9.436281,9.278282,332.7183,26.2
250,1.5387955,-22.0,-6.487,-19.1,0.28830191,0.29797715,-0.7699313,22.0,0.16949153,0.13519543,13.0,6.487,19.1,0.999985,0.4061567,1.0,0.99999535,0.002448697,0.3333579,0.10297443,0.019684091,34.81,34.339603,9.205282,8.618282,332.7183,24.4
251,1.5387955,-22.0,-6.438,-19.1,0.21849394,0.29797715,-0.7699313,22.0,0.27855155,0.13519543,8.9,6.438,19.1,0.9984778,0.4061567,1.0,0.9999949,0.0037365754,0.3333579,0.06265732,0.04583453,12.8881,34.339603,9.156282,6.308282,332.7183,24.8
252,1.5387955,-22.0,-6.957,-19.1,0.9578911,0.29797715,-0.7699313,22.0,0.28328612,0.11227503,6.8,6.957,19.1,0.9982839,0.4061567,1.0,0.9999982,0.0014348351,0.3333579,0.06161012,0.0067584836,12.460899,34.339603,9.675282,6.2482815,332.7183,29.6
253,1.5387955,-22.0,-8.259,-19.1,2.8127968,0.29797715,-0.7699313,22.0,0.28248587,0.11227503,8.4,8.259,19.1,0.9983179,0.4061567,1.0,0.9999999,0.006439218,0.3333579,0.061784655,0.13611671,12.5316,34.339603,10.977282,6.2582817,332.7183,42.8
254,1.4799377,-80.0,-6.108,-16.4,-0.251644,-0.9504018,-1.09385,80.0,0.152207,0.10845634,32.0,6.108,16.4,0.99999607,0.3730831,1.0,0.9999901,0.00084107416,0.286234,0.11466813,0.0023222761,43.1649,13.2496,8.826282,9.288282,317.7183,21.9
255,1.4799377,-80.0,-5.876,-16.4,-0.5821646,-0.9504018,-1.09385,80.0,0.10810811,0.10845634,19.1,5.876,16.4,1.0,0.3730831,1.0,0.99998426,0.00061924284,0.286234,0.16144295,0.0012588304,85.5625,13.2496,8.594282,11.968282,317.7183,20.9
256,1.4829004,-90.0,-7.454,-15.9,1.6659468,-1.1815829,-1.0778,90.0,0.32154343,0.15782578,34.2,7.454,15.9,0.99602944,0.37480345,1.0,0.99999934,0.00026843164,0.27750733,0.054279737,0.0002365444,9.672099,14.0625,10.172281,5.8282814,246.71828,44.0
257,1.9098029,-20.0,-8.704,-13.0,3.446771,-2.522434,-1.0457,20.0,0.1953125,0.55524707,86.9,8.704,13.0,0.9999286,0.56964695,1.0,0.99999994,0.010673387,0.2268928,0.089360856,0.3739812,26.2144,15.7609005,11.422282,7.8382816,266.7183,50.0
258,1.9098029,-20.0,-7.333,-13.0,1.4935634,-2.522434,-1.0457,20.0,0.1283697,0.5278159,100.0,7.333,13.0,0.99999964,0.56964695,1.0,0.99999917,0.011580435,0.2268928,0.13596115,0.44024554,60.6841,15.7609005,10.051282,10.508282,266.7183,36.0
259,1.9098029,-20.0,-6.842,-13.0,0.7940557,-2.522434,-1.0457,20.0,0.14492753,0.49733925,100.0,6.842,13.0,0.999998,0.56964695,1.0,0.99999774,0.011460705,0.2268928,0.12042772,0.43118924,47.61,15.7609005,9.560282,9.618282,266.7183,30.1
260,1.9098029,-20.0,-7.203,-13.0,1.3083576,-2.522434,-1.0457,20.0,0.104275286,0.47346246,81.8,7.203,13.0,1.0,0.56964695,1.0,0.99999887,0.009426697,0.2268928,0.16737707,0.2917188,91.9681,15.7609005,9.921282,12.308282,266.7183,33.8
261,1.9098029,-20.0,-7.52,-13.0,1.7599744,-2.522434,-1.0457,20.0,0.13774104,0.46733338,89.4,7.52,13.0,0.999999,0.56964695,1.0,0.9999994,0.0093221525,0.2268928,0.1267109,0.2852842,52.707603,15.7609005,10.238281,9.978282,266.7183,43.1
262,1.9098029,-20.0,-8.398,-13.0,3.0108242,-2.522434,-1.0457,20.0,0.16920474,0.43696743,91.5,8.398,13.0,0.9999853,0.56964695,1.0,0.9999999,0.009078155,0.2268928,0.10314895,0.2705456,34.928097,15.7609005,11.1162815,8.628282,266.7183,48.8
263,1.9098029,-20.0,-7.327,-13.0,1.4850154,-2.522434,-1.0457,20.0,0.08888889,0.48104677,94.5,7.327,13.0,1.0,0.56964695,1.0,0.9999991,0.014403503,0.2268928,0.19634955,0.68105406,126.5625,15.7609005,10.045282,13.968282,266.7183,31.0
264,1.9098029,-20.0,-7.206,-13.0,1.3126312,-2.522434,-1.0457,20.0,0.12345678,0.5181079,91.6,7.206,13.0,0.9999998,0.56964695,1.0,0.9999989,0.009600532,0.2268928,0.14137168,0.302577,65.61001,15.7609005,9.924282,10.818282,266.7183,36.5
265,1.9098029,-20.0,-5.56,-13.0,-1.0323567,-2.522434,-1.0457,20.0,0.09569378,0.50339794,62.8,5.56,13.0,1.0,0.56964695,1.0,0.9999704,0.013292776,0.2268928,0.1823869,0.580065,109.2025,15.7609005,8.278282,13.168282,266.7183,22.8
266,1.9098029,-20.0,-7.014,-13.0,1.039097,-2.522434,-1.0457,20.0,0.06761325,0.46884525,84.6,7.014,13.0,1.0,0.56964695,1.0,0.9999984,0.0137130525,0.2268928,0.2581342,0.61732453,218.7441,15.7609005,9.732282,17.508282,266.7183,30.7
267,1.7771305,-20.0,-8.297,-13.0,2.866934,-2.522434,-1.0457,20.0,0.13440861,0.4129501,67.0,8.297,13.0,0.9999993,0.5190218,1.0,0.9999999,0.010093937,0.2268928,0.1298525,0.33447716,55.3536,15.7609005,11.015282,10.158281,266.7183,50.0
268,1.7771305,-20.0,-7.47,-13.0,1.6887411,-2.522434,-1.0457,20.0,0.3164557,0.3481894,52.6,7.47,13.0,0.99640656,0.5190218,1.0,0.99999934,0.009433504,0.2268928,0.055152405,0.29214025,9.9856,15.7609005,10.188282,5.8782816,266.7183,43.5
269,1.5904229,-20.0,-5.92,-18.6,-0.5194794,0.06679591,-0.6094311,20.0,0.07326008,0.25526485,61.5,5.92,18.6,1.0,0.43333873,1.0,0.9999856,0.0015821409,0.32463124,0.23823744,0.008217422,186.3225,48.4416,8.638282,16.368282,225.71828,20.7
270,1.5904229,-20.0,-5.856,-18.6,-0.61065775,0.06679591,-0.6094311,20.0,0.07692308,0.2257846,42.1,5.856,18.6,1.0,0.43333873,1.0,0.9999836,0.005221327,0.32463124,0.2268928,0.08949671,169.0,48.4416,8.574282,15.718282,225.71828,21.1
271,1.5904229,-20.0,-6.24,-18.6,-0.063589096,0.06679591,-0.6094311,20.0,0.15174507,0.2257846,16.3,6.24,18.6,0.99999624,0.43333873,1.0,0.9999924,0.0028293533,0.32463124,0.1150172,0.026279652,43.4281,48.4416,8.9582815,9.308282,225.71828,25.2
272,1.5904229,-20.0,-6.538,-18.6,0.36095968,0.06679591,-0.6094311,20.0,0.1293661,0.25526485,58.7,6.538,18.6,0.99999964,0.43333873,1.0,0.9999958,0.0020001472,0.32463124,0.13491395,0.013133161,59.7529,48.4416,9.256282,10.448282,225.71828,24.4
273,1.5904229,-20.0,-7.691,-18.6,2.003591,0.06679591,-0.6094311,20.0,0.15197569,0.22901638,51.8,7.691,18.6,0.9999961,0.43333873,1.0,0.9999996,0.0038725366,0.32463124,0.11484266,0.049230736,43.2964,48.4416,10.409282,9.298282,225.71828,35.2
274,1.5636142,-40.0,-6.758,-17.6,0.6743843,-0.39556652,-0.68968123,40.0,0.28328612,0.2452423,32.9,6.758,17.6,0.9982839,0.41942987,1.0,0.9999973,0.0009850638,0.30717796,0.06161012,0.0031854736,12.460899,41.088097,9.476282,6.2482815,256.7183,32.4
275,1.5636142,-40.0,-6.854,-17.6,0.81115174,-0.39556652,-0.68968123,40.0,0.33557045,0.2343402,42.8,6.854,17.6,0.99485344,0.41942987,1.0,0.9999978,0.0016762143,0.30717796,0.052010812,0.009223682,8.8804,41.088097,9.572282,5.698282,256.7183,32.0
276,1.5636142,-40.0,-7.267,-17.6,1.3995359,-0.39556652,-0.68968123,40.0,0.16528925,0.20889038,49.0,7.267,17.6,0.99998885,0.41942987,1.0,0.99999905,0.0018271852,0.30717796,0.10559242,0.010959996,36.6025,41.088097,9.985282,8.768282,256.7183,33.2
277,1.5636142,-40.0,-6.826,-17.6,0.77126145,-0.39556652,-0.68968123,40.0,0.24038462,0.20564283,27.6,6.826,17.6,0.9995129,0.41942987,1.0,0.9999976,0.0010693632,0.30717796,0.07260569,0.0037540128,17.3056,41.088097,9.544282,6.8782816,256.7183,33.1
278,1.5636142,-40.0,-6.482,-17.6,0.28117844,-0.39556652,-0.68968123,40.0,0.13908206,0.2415284,32.1,6.482,17.6,0.99999887,0.41942987,1.0,0.9999953,0.0013924236,0.30717796,0.12548918,0.006364848,51.696102,41.088097,9.200281,9.908281,256.7183,29.1
279,1.5572165,-20.0,-6.812,-14.9,0.75131565,-1.6439455,-1.139082,20.0,0.20618556,0.24386081,32.2,6.812,14.9,0.99987745,0.41604534,1.0,0.99999756,0.0036718238,0.26005405,0.08464847,0.044259746,23.5225,11.0889,9.530281,7.5682817,218.71828,35.1
280,1.5572165,-20.0,-7.82,-14.9,2.1873722,-1.6439455,-1.139082,20.0,0.26595744,0.21300617,64.5,7.82,14.9,0.9989163,0.41604534,1.0,0.9999997,0.00062447885,0.26005405,0.06562438,0.0012802085,14.1376,11.0889,10.538282,6.478282,218.71828,45.4
281,1.5572165,-20.0,-6.968,-14.9,0.9735626,-1.6439455,-1.139082,20.0,0.21786492,0.19066867,37.2,6.968,14.9,0.9997939,0.41604534,1.0,0.9999982,0.0006466445,0.26005405,0.08011062,0.0013727027,21.068102,11.0889,9.686281,7.308282,218.71828,35.4
