,oz13_mmnorm,oz2_mmnorm,oz42_mmnorm,oz1_mmnorm,oz11_mmnorm,oz35_mmnorm,oz1_negative,oz49_negative,oz22_negative,oz50_negative,oz37_negative,oz4_negative,oz6_adde,oz36_adde,oz23_adde,oz19_adde,oz2_adde,oz31_adde,oz47_sin,oz49_sin,oz42_sin,oz46_sin,oz25_sin,oz2_sin,(oz2-oz28),(oz27-oz34),(oz12-oz30),(oz9-oz13),(oz17-oz44),(oz47-oz48),(oz28-oz37),(oz29-oz38),(oz7-oz23),(oz9-oz24),(oz2-oz25),(oz1-oz10),(oz23-oz34),(oz21-oz38),(oz23-oz32),(oz5-oz36),oz10_abs,oz34_abs,oz6_abs,oz5_abs,oz2_abs,oz1_abs,oz3_abs,(oz40+oz46),(oz20+oz41),(oz16+oz36),(oz1+oz37),(oz24+oz45),(oz5+oz21),(oz13+oz28),(oz2+oz42),(oz13+oz33),(oz30+oz32),(oz4+oz40),(oz20+oz39),(oz4+oz14),(oz24+oz32),(oz39+oz42),(oz9+oz18),(oz2+oz10),(oz31+oz50),oz5_square,oz2_square,oz36_square,oz7_square,oz42_square,oz35_square,oz51
265,0.105393514,0.14208232,0.020705454,0.20284674,0.7115058,0.33604264,1.1876963,0.4688654,1.3357563,-0.6002467,-1.332808,0.31614453,3.9678884,3.9066925,3.4019723,3.4267974,1.5085326,4.1810074,0.9867618,-0.4518744,-0.99962324,-0.8090085,-0.99713165,-0.9355274,-0.76593614,0.88793004,-0.67174363,-0.053862095,1.6132574,0.6477234,-1.776621,0.31474578,-0.6038009,-0.39889413,0.43680644,-2.7156658,2.0473723,-0.4591868,1.4265746,-2.3127453,1.5279694,1.3636819,1.2496065,1.1243345,1.2097491,1.1876963,0.45539522,-1.9603155,-0.27145973,0.8243253,0.14511168,-1.2553047,-2.4859254,-1.7824991,-2.807996,-2.034254,-0.08822888,-1.3339968,0.6819148,-0.40136272,-1.7365382,-0.72964257,-1.8831921,0.31822026,2.0629725,1.264128,1.4634929,1.4123204,0.006382339,2.5543933,0.35720688,-0.2896102
266,0.5651116,0.7383852,0.5606723,0.8085101,0.53239053,0.9736585,-1.3708655,-1.4287357,-0.9137209,-1.0732619,-1.5918078,0.10522635,3.5717776,1.9740486,3.0391273,1.5471389,3.5422735,1.35469,-0.17034838,0.98992634,0.27925384,0.9882832,0.31834856,0.7338633,0.8086765,-0.5082849,0.46466118,-1.6486468,0.41690266,-1.5154755,-1.5764924,1.8828025,-1.0897137,-1.763244,0.50000495,0.88030887,0.81570476,-1.0985014,-1.321622,1.0304953,0.49055663,0.4948592,0.8534958,0.2862622,0.82399184,1.3708655,1.362213,0.03625226,-2.9074082,0.37661546,2.9626732,0.22905193,-1.0245843,0.25715163,1.1070088,1.5506546,2.160149,-1.4865402,-0.63042986,0.65570986,1.9989011,1.0187228,-0.44450605,1.3145485,-0.29032993,0.08194605,0.6789625,0.55388284,0.59115815,0.08009859,2.6112986,-1.1291656
267,0.6434605,0.23469664,0.68250114,0.34852892,0.3774707,0.6502736,0.57227725,-0.7213697,0.06310879,1.0610737,-0.697369,-0.0013581997,1.9111826,1.8123363,3.5380368,1.8070455,1.8244016,2.1722617,0.7400312,0.6604138,0.64991546,0.03601816,-0.25435922,-0.7795081,-2.2521675,0.49408257,1.8881704,-1.0033202,-0.51107085,-0.39166123,0.66091824,1.653629,-1.461309,-0.52565384,-0.63669515,-0.69930035,2.5441892,1.5207435,0.22304821,2.2457151,0.12702309,1.724434,0.80709916,1.3397698,0.8938802,0.57227725,0.13681819,1.0449181,-1.3929121,0.38762653,0.12509173,-0.95768285,1.4629948,1.8694892,-0.18640703,2.219512,0.073557615,1.0102502,-2.5062654,-0.2581209,0.6302426,-0.9107659,-2.0814328,-0.7668571,-1.6070938,1.7949833,0.7990218,0.8207371,0.41159123,0.50051826,0.24329737,0.73468924
268,0.7065145,0.13351214,0.103617564,0.36217907,0.13850245,0.31194505,0.51461357,0.66784847,1.6676317,-0.27378687,-0.024952449,1.5833898,3.901441,3.932604,3.3215015,1.0192002,1.4793034,3.1840792,-0.08389545,-0.61929816,-0.9660244,0.033465717,0.40280107,-0.9454517,-1.8497655,2.3065777,0.10962224,0.6206329,-1.1684347,0.51984787,0.58583474,-0.8414367,-0.06756717,1.1176674,-1.6535535,0.5734367,1.1927154,-1.1739818,1.621695,-1.749835,1.0880502,0.58949566,1.1831594,0.53551275,1.2389784,0.51461357,1.4943633,1.1758068,0.6043941,0.934456,-0.48966113,0.987019,-0.5585092,1.3387702,-2.5483565,1.7146726,0.29118717,-0.44105494,1.3781657,-2.5926828,-0.7875268,-0.050119877,0.813428,-2.3270288,0.7395842,0.2867739,1.5350674,1.4745787,0.28692374,1.7144711,0.46420753,0.18964972
269,0.57908285,0.12892854,0.6429355,0.06652404,0.8257676,0.9919594,1.7635773,-0.82523435,0.082375795,0.44056112,0.57981145,0.43738046,2.223917,2.0796459,4.4840407,3.0887227,1.4636706,1.1767724,-0.47320026,0.73470676,0.53931636,0.7679893,-0.9785383,-0.95042855,-1.4240582,1.6746335,-1.9591061,1.1359626,-1.110155,1.0686276,0.7492586,0.4411757,-2.8063626,2.2200124,0.5237372,-1.3186542,2.033578,-1.7842009,1.3307801,-1.0802245,0.44492316,0.26781884,0.4943647,1.7188605,1.2546111,1.7635773,1.2141426,1.4117243,1.9855515,0.380567,-2.3433888,0.45386028,-2.3424273,0.45931703,-0.68498605,1.7560905,1.934063,0.09864822,0.87120664,0.5689753,-0.3592011,0.16994944,2.7213268,-1.6995343,-1.9820704,2.9544814,1.5740491,0.40785587,1.0828562,0.32447273,2.8206754,-0.4420081
270,0.7903125,0.94657886,0.99298185,0.77951354,0.04780404,0.42135566,-1.2483722,0.66148794,-1.3843081,-0.68738395,1.2030079,-0.90683097,2.1425104,4.023526,4.1119776,3.3870864,4.2523355,4.3978553,-0.9951509,-0.6142916,0.97624475,0.5033859,-0.9614854,0.99932504,0.9983153,1.5554881,0.018336535,-0.9973451,2.0250614,-2.471552,1.7387462,-0.44330788,-2.735436,0.23715085,2.8264098,0.7307328,1.7535689,-0.6716843,2.6842782,-1.0266563,0.5176394,0.35987335,0.5757712,0.2785881,1.5340536,1.2483722,0.33494958,0.25303155,0.0044294596,0.014954329,0.04536426,-1.6967819,1.1272082,1.5518212,3.3232527,2.5614414,-2.9391918,0.6323496,0.0037828088,0.6560726,-1.5089958,1.0528946,-1.1528614,2.051693,2.3669574,0.07761132,2.3533204,1.7036628,1.8002672,3.2012334,0.09089357,0.5343276
271,0.6895442,0.3626622,0.8172769,0.54410285,0.49153167,0.4995081,-0.25390437,1.1303208,1.3768958,0.2711961,1.3317399,0.9925954,2.8272238,1.764519,1.1797324,3.0312037,2.2608387,1.594764,0.9939082,-0.904549,0.9234731,0.017668,-0.93676805,-0.4416554,-1.268436,0.6244051,1.4486881,-0.34911475,0.537214,1.9709295,2.142733,-0.6751833,0.71584666,-0.91890264,0.75583476,-0.26477453,-2.1807687,1.153369,-1.3845289,1.4934549,0.5186789,0.64221936,0.10894194,0.5396923,0.45744294,0.25390437,1.7372555,-0.42366073,-2.163001,-2.4020827,-1.0778356,0.1871587,0.9121143,1.4806321,0.7195937,0.122151315,-0.99955475,-1.433925,-0.28956723,-2.0934968,1.0854064,2.2835765,1.161851,0.061235964,-1.3947139,0.29126775,0.20925404,0.9096633,0.67683965,1.3854153,0.0009097879,0.9710557
272,0.9869684,0.84777695,0.26536787,0.82286495,0.15171461,0.042978745,-1.4315057,-1.0674312,1.6167074,1.0161391,-1.0204054,1.2958604,3.2715542,4.2549725,1.7384819,2.1562593,3.9153633,3.8380365,-0.9960329,0.8759643,-0.6785849,0.82953084,0.998896,0.9309776,-0.14312911,-1.9126549,1.9864593,-2.622219,-2.1398675,-1.17714,0.31980515,0.5933385,2.0606494,0.72220826,-0.32672107,1.3327744,-1.742569,1.5340992,0.41651547,0.05957067,0.09873131,0.76276916,0.55327255,1.5962613,1.1970814,1.4315057,1.0569761,2.6235986,-2.5703368,1.3027177,2.451911,-1.8365667,2.8765798,3.0324013,0.45124716,2.5959501,-2.4596925,0.3494711,0.0041139126,-2.8572721,-3.048552,0.9174977,-0.03468722,1.2958127,0.10361564,2.54805,1.433004,2.361418,1.168236,0.5562688,2.6085532,-0.26204196
273,0.25109142,0.17743242,0.84038925,0.18056865,0.21809638,0.1551137,1.2818078,-1.5894243,0.38920292,-1.3370057,1.1180011,-0.15127861,1.5119828,1.1166404,1.1893173,2.3844893,1.6290971,1.588997,0.1745863,0.9998265,0.9513416,-0.032705847,-0.1533032,-0.88624954,-1.2454731,-2.4329507,-1.0655456,0.010920763,0.4234562,-0.37040627,1.2742896,1.9437647,2.2531357,-0.23265088,-0.9352745,-1.1405735,-2.2345896,2.970428,-3.1051798,0.20749247,0.14123428,0.70562524,1.206299,1.3941488,1.0891846,1.2818078,0.5364028,0.68503046,0.46941036,-0.8821592,-2.399809,-1.9754671,0.04427564,-0.68148446,0.16837645,-1.8855788,1.3996115,0.86902076,0.5837939,1.325545,0.98201394,0.7146671,0.7299552,-1.2304189,0.207721,1.943651,1.1863232,2.565255,0.5244242,1.5814599,1.5025886,-0.35245177
274,0.937754,0.26665616,0.92722756,0.26347825,0.7492259,0.15309645,0.93156487,1.4515415,0.2980608,1.542749,-0.22957517,0.066967495,3.7831037,1.2696944,1.7912306,4.1659975,1.9334021,2.8951528,0.9854926,-0.99289757,0.9999429,0.99811333,0.87282735,-0.70674,0.060679317,-0.81680703,-2.508819,-0.40338016,0.22440565,1.6367589,-1.0751342,0.3934099,1.3641741,1.2466862,-1.8458457,0.13736778,-0.48146176,0.3770157,-0.16233426,0.5996975,1.0689327,0.44558942,1.064822,0.8488898,0.7848796,0.93156487,0.65020007,2.5572977,-1.0984942,-0.92498505,-0.7019897,1.1229178,-1.602013,0.6774315,0.77522916,2.092546,0.9216365,0.8580973,-1.6700237,0.83286077,-0.89179283,0.060438275,1.8021228,-1.8538122,-1.3658779,0.72061396,0.616036,2.0984051,0.19107652,2.4339395,1.519807,0.31996983
275,0.1011304,0.5539692,0.1579789,0.37698027,0.9157403,0.42017767,0.45208746,1.225279,-0.4515166,0.65254855,-0.4846801,-0.90002507,2.47323,4.433966,2.9972425,3.855614,2.9133074,3.1579092,0.09085698,-0.9409004,-0.9000923,0.72853297,-0.3234322,0.19379167,-1.4062965,-0.175426,1.8638408,2.1199348,-0.37959853,-0.093587376,1.116642,-0.8923848,0.65767074,2.4845855,0.52438,1.1622038,-1.4526253,0.8406102,-0.3061202,-0.86462826,1.6142913,1.7315859,0.24505198,0.8510563,0.19502562,0.45208746,1.6772099,-0.83099174,1.0678945,2.5542026,0.032592624,-0.5454538,1.9199262,0.24797928,-0.92495567,0.03870058,0.3695328,-0.7471445,0.11279186,1.1645628,-1.1329129,-1.147967,2.256246,-1.4192657,-0.21292105,0.7242968,0.038034994,2.9435735,0.8772783,1.254358,0.0933762,1.902317
276,0.61909336,0.57155466,0.9018409,0.6941491,0.52863467,0.07317783,-0.88775915,-1.5036162,1.6469964,1.5398943,0.9256079,-0.3740714,2.744452,1.0983659,3.8153472,3.8586135,2.973284,1.7006036,0.79688007,0.99774426,0.9950901,-0.76536685,0.79946524,0.25224766,-0.81330293,-1.4182415,0.68500894,-2.1040072,-0.13073868,2.3567271,1.9939132,-0.06308317,-1.4052489,-0.84796965,-0.67140216,1.7579849,0.05918908,0.648722,0.564763,1.632716,0.8702257,1.0378762,0.026170297,0.012800148,0.25500232,0.88775915,1.2930142,0.25092757,2.6009035,0.00048244,-0.03784877,-2.1503253,-0.37397373,1.4957323,1.7266631,1.2690399,1.1762216,1.49661,1.2972244,-0.062546015,-0.2963081,1.502461,-0.2244842,-0.6152234,-2.5575724,0.00016384378,0.06502619,2.6241274,0.0949771,2.1657856,2.2808824,-0.5035437
277,0.52764577,0.98687243,0.6014765,0.8035582,0.7219499,0.97094315,-1.3499464,1.3548898,-1.1791164,-1.1773317,0.14299132,-1.5268565,4.174596,3.0063443,1.6621007,1.7090745,4.38976,2.2404773,0.8356934,-0.97678256,0.41248512,0.52459365,-0.27362108,0.99493587,3.3692555,-0.73079723,-2.0630846,0.1695151,-0.11980735,1.8720803,-1.554786,-2.4254496,0.20362228,0.5528909,1.9486339,1.0853817,-0.64691144,-0.42993975,-2.341057,0.47200444,0.2645647,0.40926963,1.4563142,0.7600669,1.6714782,1.3499464,0.3530495,0.30793387,-0.46231216,-1.277195,1.2069551,-1.2722884,1.4850073,-1.5847495,2.0966585,1.6136132,1.6692419,1.2825527,-0.17324883,2.1309967,1.014528,-0.21926871,0.51736337,1.9360428,0.69952726,0.57770175,2.7938392,0.08297999,0.72685647,0.18077838,2.5809205,1.4435962
278,0.94433343,0.6952592,0.6890231,0.73975414,0.33722487,0.9548782,-1.0804127,0.07516318,0.52848774,0.06950778,-0.6029358,1.7818449,1.0795939,2.714742,1.4392655,3.5752947,3.3951888,4.0413227,0.15831205,-0.07509243,0.66701555,-0.06275355,-0.35777766,0.6263849,-0.8363575,0.6901792,-0.2155084,-2.039948,2.0116608,-0.39617866,0.9103286,1.3124747,-0.35590422,-1.4550396,1.0427939,0.16246164,0.208902,-1.7547138,0.2718867,0.4496391,0.9179511,1.4879183,1.6386878,0.44609925,0.67690694,1.0804127,1.374291,-1.1497883,1.1066332,0.67074794,1.6833485,0.6548141,-0.9514469,3.058875,1.4071028,0.98293173,-0.8787798,-2.8688383,-0.05214238,-2.5185566,-0.5902007,-0.13925296,0.03184125,1.594858,1.2535334,0.19900455,0.45820302,1.2530693e-05,2.672965,0.53318596,2.40483,-2.0776026
279,0.1406342,0.9237901,0.9427584,0.8235988,0.8250209,0.086887754,-1.434606,-1.2644114,-0.5211787,-1.2520994,-1.3837229,0.76094306,2.9544666,3.8076591,1.7024839,1.7066189,4.1746125,4.0810623,0.99420667,0.9534302,0.9990574,-0.6964761,-0.92368203,0.99345595,3.2618346,-0.20104223,-2.2431564,0.93037486,-1.2832191,0.09791303,-3.1892266,-1.4266266,2.7521095,-0.30162615,2.633912,1.3370613,-2.1556349,-2.3955889,-1.4717789,-1.2288054,0.09754464,1.139837,0.2361848,0.1394279,1.4563307,1.434606,0.23960336,-1.6340624,0.8707385,2.6499982,2.8183289,-0.81005484,-1.1076912,-3.0230317,3.0705495,-1.73344,1.498503,-1.6245306,0.4330542,0.5917827,0.47045437,2.8517287,-0.23687279,1.5538753,2.61488,0.019440139,2.120899,1.1867434,3.0147786,2.6057024,2.1393805,-0.12205559
280,0.7812907,0.6430483,0.1708078,0.7249129,0.43064794,0.034915794,-1.0177175,-0.14814828,1.0387166,1.2363398,-1.0228361,0.94904786,1.3152994,3.883017,2.107378,2.7852,3.217119,3.2811136,0.2825238,0.14760695,-0.8797257,-0.6647708,0.13366912,0.4784047,-0.80826044,-0.15592384,0.11579865,-0.41984236,0.48087803,1.3396919,0.28426147,1.1848953,2.0900507,2.1498852,0.36476672,2.6881285,0.18670243,0.60322547,-2.0856702,-0.23750335,1.6704111,0.7976062,1.4029824,0.92723197,0.49883714,1.0177175,1.0762562,-2.4978597,-1.0446699,2.307279,2.0405536,-2.9835405,-0.093054235,2.2921634,-0.57644784,-0.3537289,0.48789942,-2.7197206,-2.302591,0.6851602,-0.10989547,-2.5667796,-0.64378655,-1.171574,-0.67350805,0.8597591,0.2488385,1.3566084,2.1878753,1.1562377,2.6997573,-1.6187369
281,0.03769947,0.82419354,0.7661957,0.77264374,0.6118045,0.21411392,-1.2193515,0.51671135,0.25133374,-1.5236199,-0.05790469,1.4293731,2.7407305,3.9483128,3.7576902,3.5491757,3.83493,2.041101,0.84624064,-0.4940235,0.8409671,-0.31157425,0.61030275,0.89863515,0.72918725,1.6406667,-1.0317442,2.2493763,0.5015832,1.8052981,0.32955635,1.4809029,-0.8846089,0.36799845,0.4602056,-0.5381237,1.4343203,0.7836013,0.692473,-2.4321117,1.7574753,0.39491192,0.022448719,1.2020806,1.1166483,1.2193515,0.14104594,-1.5619762,-1.204853,-0.014757752,1.2772563,-0.5157827,-0.47558188,-1.1839589,2.1157165,-2.4079304,1.6294174,-2.6745,-2.9722044,-3.0084286,0.65689325,-0.59174323,0.07517302,2.8741236,0.84643924,1.4449978,1.2469034,1.5129766,0.023962887,0.9981372,1.0423785,-1.7390307
282,0.18373792,0.41194096,0.50045866,0.5813672,0.013647121,0.6380252,-0.41132367,-0.18500178,0.37394336,0.9946647,-0.8657795,0.827666,1.1961665,2.6036818,2.0815973,3.8822236,2.428908,3.9558027,-0.96974283,0.18394828,0.07316518,0.9757095,0.30231854,-0.285352,1.4041069,0.38947964,1.2243849,0.82968163,0.7023945,-0.28737867,-2.55926,2.5167308,0.3503405,1.1098237,-0.5964978,0.85193896,-1.865032,0.7314626,-0.15465534,-0.21393251,0.4406153,1.2283475,1.5221152,0.32853255,0.28937367,0.41132367,1.6220607,0.47074854,-0.5088597,-1.5283762,1.2771032,-0.03721094,-0.7341409,-2.7628164,-0.21614304,-1.2805923,-0.72222865,-1.7068543,0.67721385,-0.22126186,-1.8315072,0.44568956,0.7016263,-0.72998893,0.2428562,0.10793363,0.08373712,0.013133169,0.08199285,0.005362723,0.20315649,0.85766906
283,0.572279,0.046770453,0.6726017,0.097875886,0.4968748,0.04017301,1.6311347,1.1796073,-0.93309826,-1.0801353,-1.0922328,-1.7032675,3.7368956,2.7779977,3.6378326,2.801239,1.1834636,4.2999077,-0.9869958,-0.92445636,0.6233215,-0.9984431,0.48097342,-0.9993529,-0.105297446,-0.3434118,0.5997412,1.2292732,-1.4467113,-1.1988763,-2.5217535,1.8289871,-0.5864681,2.512778,-2.036583,-1.6761507,1.0694443,0.21159673,0.8495048,-1.168239,0.045015935,0.14989333,1.0186139,1.108523,1.5348182,1.6311347,0.56443965,-1.8202357,-1.4522698,-0.8596589,-0.5389019,-0.85539556,-1.9322431,-1.1630427,-0.861835,1.7330776,0.032579884,1.5096366,-0.6796901,1.2253878,-0.9469807,0.7979245,0.49966538,-1.4898022,2.6617613,1.2288233,2.3556669,0.0035659927,0.11094419,0.45290634,2.6401124,0.08212952
284,0.9682756,0.06861414,0.7177993,0.1581166,0.19626881,0.36539206,1.3766541,1.4399244,-0.5274303,1.4895585,-0.27440515,-1.4669503,2.317286,2.1503167,1.8931987,3.5502455,1.2579633,1.3534467,-0.13270675,-0.99144846,0.7382372,-0.9959116,-0.7642243,-0.9939035,0.116203904,-2.0578492,-0.6302378,-1.2649887,2.4054122,0.041614935,-1.8509275,-1.3535447,0.6472807,-0.91945297,-0.59048074,-1.978642,-2.52897,-2.25926,-1.0702273,1.8116639,0.6019879,1.703887,0.40099582,1.2436987,1.4603184,1.3766541,0.185071,-3.0236044,0.817173,-0.20785579,-1.102249,2.6646028,-0.4073422,0.051402092,-0.62986517,0.49134278,-0.40932912,0.10459876,0.9996526,0.84834194,1.527533,2.1970515,1.1971273,-0.85833055,-2.8543935,1.5467865,2.13253,0.32258433,0.031613663,0.6896526,0.24579296,0.48014858
285,0.24330768,0.0904788,0.6716901,0.41705912,0.51840043,0.80447686,0.28277856,0.5438001,-1.1176311,-1.6725335,-0.2446065,1.3810114,1.2445556,4.3553476,1.7772795,2.758077,1.3325346,1.6107227,-0.9974059,-0.5173917,0.6208347,-0.91447246,-0.48263037,-0.9829272,-0.40539974,-1.8860329,-0.9097388,0.89243555,-0.36300752,-0.032570004,-1.2249539,0.9407168,1.0093741,0.7132091,-0.88209164,-0.93640476,-2.5132551,0.9500961,-1.6041048,-0.3154273,0.6536262,1.5722528,1.4737262,1.3216383,1.3857472,0.28277856,1.6178787,-0.8604604,0.45155895,0.72037005,-0.038172066,-0.8145549,2.9332967,-1.844881,-0.7159402,-2.110952,1.7491198,-1.0872695,0.6962579,-0.5482222,-0.022204757,1.6135561,-1.0729094,-0.732121,0.5649744,1.746728,1.9202952,2.6799839,0.0046747196,0.44864145,1.0580206,0.11592835
286,0.08747186,0.8918103,0.3999252,0.805699,0.18635756,0.16710696,-1.3589901,0.29004097,-0.32142687,-1.0303655,-1.3414177,0.91926104,4.1894484,3.1349003,1.0511028,3.1457694,4.0655427,1.2474179,0.90144086,-0.2859915,-0.27350166,0.4834367,0.81452054,0.9751198,2.9111829,-0.33880058,0.6130191,0.6752652,-1.758853,1.8340261,-2.9053397,1.3422836,3.0444217,-1.0512819,0.39535868,0.49316132,-1.3527144,-0.10257146,-0.69727546,-0.8248563,0.86582875,0.3144646,1.4711668,0.40823776,1.347261,1.3589901,0.36067265,-0.84537816,0.9178827,1.0581682,2.7004077,2.0541825,-0.36407587,-2.9642234,1.0702293,-2.9380302,-2.5499458,-2.2692156,-0.48329803,-2.4563725,-0.6436577,-1.0084683,-2.4298873,2.2130897,-0.44049835,0.16665806,1.8151121,0.17357099,1.8967971,0.07674652,1.4022444,-0.380329
287,0.5063776,0.7704451,0.101151384,0.82469434,0.0065111336,0.5688428,-1.4392339,0.28234014,-1.3588848,0.47242504,1.3813471,-1.451488,2.821841,2.4079819,2.8120065,3.2555294,3.6516166,1.4016968,-0.99529725,-0.27860388,-0.9682094,-0.13185698,-0.06724,0.8036091,2.3779187,1.6661011,2.6345177,0.904421,-1.9187727,-2.0709457,-0.06323695,-2.6745696,-1.1772295,2.0262144,1.0006255,0.6852154,0.4708948,0.05288732,-1.7486775,-1.0134751,0.7540185,0.37717006,0.10355927,1.323775,0.9333347,1.4392339,1.56542,-0.70526254,-0.72311836,0.59539294,0.05788684,-0.91021717,0.11028409,-1.4046767,-0.3846357,1.2462149,0.25983298,0.87846756,0.30205473,2.806332,0.76051617,-1.5928513,-0.22511846,1.6873531,-1.78901,1.7523804,0.87111366,0.096286066,1.1739826,1.737046,0.044330228,-0.31337866
288,0.9203963,0.924812,0.62847036,0.75040644,0.119627886,0.22708087,-1.1254125,1.5199305,0.70463365,-0.41379955,-0.0845659,0.6288955,2.2167618,1.5849851,4.4372144,1.3951323,4.1780977,1.8789456,-0.9506993,-0.99870664,0.49620998,0.3570941,-0.21930332,0.993848,1.865334,0.336586,0.09896189,0.07105839,-0.3139969,-0.7372144,-0.49008384,2.3262825,-3.1053982,2.5215476,1.6809164,1.4288883,1.5384029,1.7102433,1.0792377,0.82713306,0.30347586,0.18052964,0.50152,0.30616352,1.4598161,1.1254125,0.4399069,0.11454797,-0.47611415,-1.9069722,1.2099783,0.49176544,0.59472156,1.0577965,1.979044,0.83479685,-0.37611026,-0.8795026,1.0349513,0.13726419,-0.34748006,0.5165353,3.0043828,1.1563402,-0.42553666,0.0937361,2.131063,1.2843612,1.9222871,0.26959765,0.952482,-0.4033985
289,0.299284,0.20351765,0.14296895,0.26615572,0.0971782,0.8700338,0.9202541,0.67745614,-0.6319637,0.72815436,0.675396,0.9474887,4.2662673,4.0687585,2.0505822,1.6070161,1.718063,1.1123596,0.02559334,-0.62681293,-0.9216364,-0.9848991,0.96282184,-0.84158915,0.23414147,0.5191815,-0.33509827,0.7285081,1.7307953,1.6092248,-0.5589642,-2.3997257,0.2509965,-0.060081366,-2.2974796,-1.5367846,-1.868884,-0.8807188,0.99735606,-0.37008458,0.6165306,1.2011844,1.5479856,0.98039216,1.0002187,0.9202541,0.2639381,-3.1304126,0.3448035,0.7649268,-1.5956502,0.92876464,1.5363436,-1.9064457,-2.1724954,0.46981734,-0.47460127,-2.3330986,-1.725491,-0.8696449,-1.5485518,-2.3157306,1.0218285,-0.38368815,-2.3340764,0.96116877,1.0004375,1.8237875,0.17364146,1.3742322,1.5780288,0.003226613
290,0.39213678,0.0033662298,0.54640937,0.20685193,0.8728422,0.09858067,1.1707768,-0.86585724,-1.3312175,0.19223937,0.28576842,0.9901088,2.8177407,1.567935,1.2365113,2.315135,1.0354298,3.5408242,-0.99972993,0.76165104,0.23121329,-0.29608798,0.9296374,-0.99372834,-1.8277966,-2.0397863,2.0356092,1.160076,1.9019378,-3.0633755,0.43071312,-1.0791078,2.2584002,0.26836962,-2.8762794,-0.1210618,-2.9417272,-1.1456046,-1.0095665,1.4673201,1.049715,1.4599566,0.09945889,0.31697336,1.6828519,1.1707768,0.5742384,0.491533,-1.4413049,-0.3237188,-1.4565452,-0.7409244,-1.1259253,-0.20791075,-1.4495274,-1.1421032,-0.8645052,-0.19798142,-0.917858,-0.16130155,0.06664705,0.26170018,0.9107822,-2.7325668,0.630303,0.10047211,2.8319905,1.3232976,0.60315394,0.054440357,2.0222764,-0.9265923
291,0.40148273,0.96515584,0.011645471,0.7317136,0.13224521,0.805475,-1.0464464,1.5298659,1.1062763,-1.6049284,0.6552205,0.72807366,1.7935839,1.2399759,3.3366985,3.8358464,4.315694,2.6163955,0.7448008,-0.9991625,-0.99825907,0.3920232,-0.9999963,0.9996458,2.6391487,-1.146176,1.8863943,0.98322034,1.5426562,-0.20114565,-0.38651633,-1.4881065,-2.3450508,-0.21921897,3.1709356,0.06159538,0.7426217,-1.6342297,-1.0314934,0.8445464,0.98485106,0.12420485,0.9246978,0.63375944,1.597412,1.0464464,1.0344759,0.99074876,-0.09554991,-2.5490975,0.39122593,-0.2898879,-1.8020744,-1.3624606,-0.03240025,1.1957219,0.23666406,-0.14015466,-0.9179007,-2.1700163,2.5316257,-2.8047843,-1.0204859,2.582263,1.5030421,0.40165102,2.5517251,2.185388,2.9812646,2.656288,1.0651612,0.0027713268
292,0.9713765,0.67771703,0.21902256,0.5757456,0.7857641,0.56608754,-0.38757583,0.3568839,1.4692354,-0.36080322,-0.71882796,-0.87546706,2.617857,4.00098,3.8528538,1.1574135,3.3353596,1.4578861,0.86771446,-0.3493562,-0.7878456,0.8590508,0.47785383,0.57865447,-0.8250908,1.2933158,2.2457604,-0.70464545,2.9008536,-0.019763708,0.72334075,-2.825898,-0.73518753,0.806734,0.11886796,0.44025335,1.9458284,0.35140824,1.9025464,0.24583066,0.0526775,0.81125635,0.10042488,1.5285288,0.6170779,0.38757583,0.20569271,2.465685,0.100012064,1.2240825,1.1064038,1.3848716,2.9477007,3.080754,-0.2902251,3.2794147,-1.7048258,2.3077397,1.1758401,-0.52986264,-0.64076835,-0.918608,1.2126108,0.5644004,-0.8995924,2.3364003,0.3807851,1.6453146,0.15950805,0.8231987,0.040393744,-0.5670542
293,0.1899639,0.21524787,0.6048697,0.38990086,0.7093301,0.47027856,0.3975057,0.38283724,-1.3421938,-1.2994637,-1.4105479,-0.28525427,4.055253,1.812267,1.678241,2.735854,1.7580699,1.7017936,-0.47257856,-0.3735538,0.4232255,0.9998998,0.3112886,-0.81931305,0.6001228,2.4846158,1.9020476,1.2616901,1.7521479,-1.1663257,-2.9708824,1.3958572,0.7727076,-0.4302371,-1.2767606,0.1870256,0.521111,2.9040427,0.3398409,1.5624524,0.5845313,1.5611517,1.3369715,0.65643764,0.9602119,0.3975057,0.6953255,1.6555248,1.0392709,-1.7094228,1.0130422,1.1926708,2.242788,-2.6082656,-0.52320945,-1.5440962,-2.8144875,0.35582706,-0.20671237,-0.31373867,-0.7358853,-0.9505329,1.57246,-1.5447432,0.28297555,0.43091038,0.92200685,0.8208628,0.07146701,0.19097112,0.017328918,0.73887795
