,oz42_sin_exp,oz2_sin_exp,oz2_adde_ln,oz10_abs_ln,oz6_adde_ln,oz3_abs_ln,oz1_mmnorm_relu,oz47_sin_relu,oz36_adde_relu,oz3_abs_relu,oz2_adde_relu,(oz2+oz10)_relu,(oz23-oz32)_relu,(oz2-oz28)_relu,(oz27-oz34)_mmnorm,oz6_adde_mmnorm,oz2_mmnorm_mmnorm,(oz5+oz21)_mmnorm,oz42_sin_mmnorm,oz2_adde_mmnorm,(oz2-oz25)_mmnorm,oz1_negative_mmnorm,((oz2+oz10)+(oz31+oz50)),(oz6_adde+oz4),((oz40+oz46)+oz37),(oz34_abs+oz14),((oz24+oz32)+oz1),(oz19_adde+(oz23-oz32)),((oz28-oz37)+oz23),(oz49_negative+oz50_negative),(oz2_mmnorm+oz29),(oz23_adde+oz5),((oz27-oz34)+oz37),(oz1_abs+oz15),((oz20+oz41)+oz17),(oz1_negative+(oz39+oz42)),(oz31_adde+oz19),(oz1_negative+oz4),((oz47-oz48)+oz7_square),(oz13_mmnorm+oz17),(oz2_abs+oz2),(oz46_sin+(oz24+oz45)),((oz16+oz36)+oz16),(oz47_sin+oz47),(oz4_negative+(oz4+oz14)),(oz11_mmnorm+oz47_sin),(oz34_abs+oz39),(oz6_abs+(oz4+oz14)),((oz1+oz37)+oz48),((oz20+oz41)+(oz4+oz40)),(oz1_mmnorm+oz41),((oz9-oz13)+oz26),(oz3_abs+oz22),(oz2_sin+oz23),(oz2_mmnorm+oz2),(oz23_adde+oz49),((oz40+oz46)+oz41),(oz1_negative+(oz1-oz10)),(oz47_sin+oz41),(oz36_adde+oz24),(oz2_square+oz17),oz2_mmnorm_zscore,oz4_negative_zscore,(oz31+oz50)_zscore,oz42_sin_zscore,(oz2+oz10)_zscore,(oz13+oz33)_zscore,(oz39+oz42)_zscore,oz19_adde_zscore,(oz20+oz41)_adde,oz6_adde_adde,oz50_negative_adde,oz1_abs_adde,oz1_mmnorm_adde,oz49_sin_adde,oz2_abs_adde,oz42_sin_adde,oz2_adde_tanh,(oz39+oz42)_tanh,oz31_adde_tanh,(oz30+oz32)_tanh,oz6_abs_tanh,oz2_abs_tanh,oz3_abs_tanh,oz25_sin_tanh,oz51
291,0.36852044,2.7173193,1.4622581,-0.015264855,0.58421576,0.033894945,0.7317136,0.7448008,1.2399759,1.0344759,4.315694,2.582263,-0.0,2.6391487,0.3213606,0.21831445,0.96515584,0.2367541,0.0008700511,0.9651559,1.0,0.2682864,4.085305,1.0655103,0.33552825,-1.3177378,3.578072,2.804353,0.23190051,-0.07506251,-0.057036042,2.702939,-1.8013965,1.5445278,0.2443001,-3.8512306,3.7339602,-1.7745202,2.780119,0.74133277,3.194824,0.1021353,-3.6198893,1.5850371,-1.4419427,0.877046,-1.0507672,-1.2453184,1.4326079,-0.23570457,0.3790923,0.6168181,-0.07180035,1.6180627,2.5625677,1.8068327,0.63812745,-0.98485106,0.39217952,2.1216915,2.891575,1.5990118,0.7288028,1.0540861,-1.341799,1.8495852,0.82661104,-2.0283852,1.1186839,2.622732,4.5118656,1.1133534,3.764728,3.4499953,1.7191193,4.315694,1.7200227,0.9996432,-0.9927014,0.98937947,0.23234235,0.7281123,0.92127806,0.7756973,-0.7615926,0.0027713268
292,0.4548236,1.7836369,1.2045805,-2.9435668,0.96235603,-1.5813719,0.5757456,0.86771446,4.00098,0.20569271,3.3353596,0.5644004,1.9025464,-0.0,0.67698157,0.47028697,0.67771703,0.9812458,0.10607703,0.67771703,0.526677,0.42425442,-0.33519202,3.493324,3.1845129,-0.59407336,-0.2531925,3.05996,1.8579129,-0.0039193034,-1.0804172,5.3813825,2.0121436,1.5456947,1.4753749,-1.3061838,-0.10298216,0.48789123,0.13974434,2.3467393,1.2341558,2.2439225,1.1654668,1.9183002,-1.4053297,1.6534786,0.7999513,-0.42943776,2.176753,2.4077518,-0.5113876,0.745686,-1.2635427,1.7132266,1.2947949,3.4959698,1.3785517,0.052677512,-0.2194187,4.1281857,1.756148,0.61769587,-0.87634385,-0.6308857,-1.0556749,0.40426037,2.2670827,-0.6643259,-1.5624315,2.8182938,5.3361387,2.3574786,3.1058576,3.2940273,2.3689256,3.3353596,1.9304361,0.99746823,-0.72523826,0.89724123,-0.93600965,0.100088626,0.54909027,0.20284006,0.44452322,-0.5670542
293,1.5268786,0.44073433,0.56421655,-0.5369449,1.4000131,-0.36337522,0.38990086,-0.0,1.812267,0.6953255,1.7580699,-0.0,0.3398409,0.6001228,0.8506453,0.90968543,0.21524787,0.87075603,0.7116141,0.21524787,0.31023914,0.61009914,-1.2617676,4.3405075,3.0660727,0.9621588,-1.133391,3.0756948,-4.0109234,-0.9166265,0.29341263,2.3346786,3.8951635,-1.3675506,2.6016994,-0.5530272,1.7193657,0.68276,-1.0948586,1.7523925,0.0,2.1925707,-2.5128307,-0.96479297,-0.59899294,0.23675153,0.17361641,1.0232328,1.6871536,1.395098,0.24834883,0.6237166,2.0375195,-1.8593538,-0.744964,1.2954037,1.5139728,0.5845313,-0.6141306,2.4562633,2.4844356,-0.96117353,-0.28553995,0.19845125,0.5911617,-1.1064458,-1.0674447,-0.68741363,0.017589761,3.7575526,6.773535,1.418818,3.1157875,3.1081827,2.344728,3.6784935,3.1415071,0.942287,-0.7400242,0.9356329,-0.9928412,0.87094295,0.7443714,0.60139227,0.30160892,0.73887795
294,2.2096841,0.6161098,0.79420644,0.32752585,1.0318629,0.09788614,0.27059713,-0.0,1.3334415,1.1028372,2.2126844,0.88193357,0.8469052,-0.0,0.35114175,0.5278888,0.3485431,0.7341516,0.89642656,0.3485431,0.43782565,0.7294029,1.6655626,3.701168,1.149429,-0.8805656,-2.4521503,4.5345592,-0.47921592,0.41814423,1.4360731,3.941329,-0.27095097,-0.55213314,0.5006223,1.8158076,3.3621619,1.7963712,-0.2217474,0.47430396,0.0,-2.0252354,-3.8766856,-1.9675429,-0.9527274,-0.2224682,0.07100654,0.030158803,1.117909,2.984094,1.4578562,2.8434691,2.7850096,-0.11284706,-0.15705425,1.5624994,1.665756,-1.387531,0.30351645,0.25820506,0.25118387,-0.50610363,-0.89577544,0.54956037,1.0937833,0.63169837,0.84606206,0.6612217,0.9703431,3.2233489,5.5245705,1.6091605,3.6197736,2.988879,1.719229,3.223879,3.5111313,0.9763436,0.7231971,0.9834397,0.15609634,0.087780446,0.46650782,0.8015158,-0.051468164,1.6757329
295,0.5339551,2.3582938,1.3216292,-0.14827421,0.41253564,-1.5435576,0.7034204,0.7841147,3.0807428,0.21361977,3.749525,0.16904855,-0.0,1.6806884,0.6100929,0.1318222,0.7991524,0.93284494,0.18627828,0.7991524,0.43143585,0.29657963,-0.425815,2.0913892,-0.9951961,-0.26116574,2.5347466,2.5442867,-0.5315471,0.29427826,1.9669625,3.9442637,0.83882093,0.7189663,1.1264666,-1.2188103,3.7418714,-0.34617877,0.2744931,1.4183311,2.0624864,-1.2462258,2.89598,1.6853831,-1.6122749,1.1786544,1.7374892,0.17610943,2.4250522,1.3042479,1.193495,-0.4166206,1.066019,0.98018485,1.8303956,3.7999213,-0.50947,0.86219466,1.2741894,4.0275416,1.922822,1.032276,-0.58132756,-0.41717884,-0.8375572,0.121083595,-0.48944637,-0.21108805,0.36514717,2.9853888,4.228925,3.971953,3.6452065,3.4217021,3.537125,3.749525,2.0908382,0.9988934,-0.2838694,0.9976707,0.32746556,0.8359697,0.77440643,0.21042861,0.76118195,-1.3529311
296,2.6663826,1.8100117,1.2099972,-2.6808772,1.0877023,0.26711553,0.48955142,0.9904735,3.6804986,1.3061913,3.3534753,0.7036966,1.0768083,-0.0,0.7282569,0.5771537,0.68302864,0.8935578,0.99036336,0.68302864,0.6856194,0.5104486,0.8396561,1.7254494,-1.1800691,1.0877517,-0.55185384,4.7802877,3.1143522,-2.2243881,1.7369139,5.7004366,1.6254377,-0.82661813,-0.9489641,1.227913,2.4393623,-1.2654562,4.423726,-0.5487283,1.2703872,-2.174838,-2.4440436,2.4231277,0.20529127,1.5477386,0.36636472,-0.7875409,-0.84922963,-1.4270219,-1.003571,-2.2842708,1.1033483,2.3415432,1.3182223,5.290803,-2.6535745,-0.06850303,-0.50264895,2.4337854,-0.65593636,0.6358297,1.2432424,0.09534864,1.3492566,0.5040334,-0.2368068,0.9049757,0.9861845,2.8287249,5.68573,1.318205,2.7417395,3.2078333,3.452362,3.3534753,3.6990044,0.99755824,0.84866756,0.8965133,0.5587429,0.24413486,0.56161803,0.86330855,-0.4517699,-0.43262312
297,1.296316,0.3854701,0.3745447,0.32149807,1.4227626,0.31747723,0.08214653,-0.0,3.375483,1.373658,1.4543291,0.11523974,-0.0,-0.0,0.72431177,0.93821025,0.12618957,0.9737368,0.6297643,0.12618957,0.4991418,0.9178535,-0.26518595,4.558181,0.8710366,1.0067221,-2.0625234,-0.48383224,-1.4350471,-1.0323775,-0.46606958,3.6149473,2.32768,1.9784542,2.602341,0.9103682,0.523147,2.1071968,0.40082347,2.08424,0.0,-0.896386,-2.7704558,-2.667094,0.4397243,-0.067607105,-0.4827475,2.2796233,-2.1475358,1.09531,1.0455066,-0.12528709,1.837387,-1.6097372,-1.137763,2.7217946,1.1247087,-1.3791924,-0.031499565,1.9071629,2.7784047,-1.2652185,-0.41002524,-0.2667932,0.36856073,0.08254222,0.5165195,-0.5693031,-1.4437344,4.1397943,6.8668475,2.3458626,4.4158635,2.8004284,3.3313656,3.9822345,2.9778082,0.8965456,-0.6568277,0.96150255,0.9414924,0.89172477,0.85215014,0.87952316,-0.73242337,0.22752291
298,2.716856,0.96170086,0.9855257,0.4137057,0.18667655,0.027367786,0.6037439,-0.0,2.747503,1.0277457,2.67922,-0.0,0.61394405,0.24020772,0.4750443,0.038462475,0.48533365,0.6095035,0.99973965,0.48533362,0.2658946,0.3962561,-0.3444755,2.9451852,0.48202538,0.9287911,2.0710797,3.4234753,1.5107262,1.3224976,-0.028807193,4.7323103,-0.8906579,0.98757523,-0.5659183,1.1089197,4.2925787,1.2340959,-0.5753722,0.62046367,0.0,1.4194784,0.5322397,-2.6443503,0.7605424,-0.42685097,0.24461865,4.0135345,-0.014973462,1.738256,0.12537616,0.25032955,2.4474077,0.95222116,0.4462719,2.663106,0.8023804,1.512412,-1.4754448,3.9354022,0.049275696,-0.03910084,-1.7416904,0.84647,1.3747568,-1.1112667,0.38572797,1.1677828,0.09134085,2.1046135,3.9235191,2.9943306,3.2241335,3.3220258,1.8526311,2.7573435,3.7177572,0.99062765,0.92386204,0.99955153,0.92694616,0.9074778,0.039041914,0.7730026,0.7611269,1.0139422
299,2.0122268,1.5389222,1.1518286,-0.08037026,1.282088,0.22687992,0.7209047,-0.0,2.4631305,1.2546792,3.1639736,-0.0,2.220407,1.1820039,0.83653194,0.7717897,0.62746584,0.1487589,0.8496226,0.6274658,0.85586476,0.2790953,-2.344076,4.8978806,3.0597553,0.37894556,-0.58809066,4.4077373,-0.5759344,1.227435,0.10428172,3.4710622,3.9803205,0.9306896,-1.5139557,1.0355852,1.3370085,0.29293787,-1.9428219,-1.044448,0.8913838,-1.1447436,-1.8278564,-2.2702072,-0.27677464,-0.23053491,1.9177542,1.9028244,3.8975186,2.2155256,0.9401303,-0.9101003,2.5681448,2.1839795,1.0731578,4.260415,1.6864614,0.92277455,-0.74572533,1.3417643,-0.965971,0.44613838,-1.2950189,-1.3093256,0.9664939,-0.34171775,0.2912324,1.4726778,-0.53148323,2.3689384,6.322439,3.734953,3.719067,3.4391866,2.509075,3.1639736,3.4175236,0.996435,0.9665091,0.95340884,0.23945291,0.70935076,0.41835132,0.84959054,-0.75079966,-1.0157388
300,1.3391601,1.3091797,1.0956253,0.43865845,0.3641614,0.51359916,0.43067217,-0.0,1.5051048,1.6712956,2.9910524,1.8233963,-0.0,0.25238347,0.63011146,0.1100152,0.57676446,0.29467106,0.64602244,0.57676446,0.5196625,0.56932783,1.8413432,2.5074549,1.2651355,1.6695108,2.3253682,2.798669,0.69316757,-0.16564965,-0.932235,2.5294404,1.0310462,0.7648789,2.6106186,-0.32370526,1.5664403,1.29342,-1.0121934,2.3572474,0.54554147,2.6700518,-0.5332558,-0.5974881,1.3459873,0.41797644,-0.5218153,3.693111,1.1087934,2.840818,1.8730453,-1.2953668,0.12810993,1.0014312,0.8495352,2.0900176,2.6482584,-1.5506256,1.1458915,3.0479457,1.6897544,0.2730439,-1.0692182,0.012586151,0.41277686,1.3060354,-0.24245477,-0.39701328,0.35651255,3.71355,4.157588,1.1923375,2.9435534,3.148954,1.7403555,2.9910524,3.0103245,0.9949657,-0.49975306,0.83676475,0.96069133,0.85621166,0.2662011,0.93172276,0.19527952,1.390775
301,0.7519901,1.2557415,1.081135,-1.6347619,1.302762,-0.5900805,0.45450616,-0.0,3.3192456,0.55428267,2.9480236,0.034743086,-0.0,-0.0,0.6972437,0.7948046,0.5641482,0.44593537,0.35748437,0.5641482,0.3963875,0.54549384,-0.7645635,4.041509,-0.038154185,1.3170583,-0.062388025,2.5474448,0.20685263,0.74262726,1.6018724,2.7266626,2.0030677,0.25016877,0.54163295,-1.7752423,2.9545467,0.48665097,1.2291157,1.7338164,0.45948374,-0.6887981,-0.46556902,-1.9273953,1.060842,-0.7563672,-1.3545736,2.3840694,0.4069845,-1.3030906,-0.38546395,-1.1000359,1.3588283,0.05215393,0.79389006,2.1052775,-1.4488821,0.19499879,-1.7106936,2.6558042,1.4205598,0.22997193,-0.3624262,-0.5605551,-0.37194,0.024885265,0.42951807,-1.3739333,0.7311077,1.8921363,6.397727,3.023477,2.842869,3.172788,2.2946672,2.9480236,2.4332495,0.9945145,-0.9562229,0.9768746,0.97339976,0.74479556,0.22578341,0.5037231,0.67179024,0.73081994
302,0.5115231,0.40965778,0.47968912,0.30303094,0.9784441,-0.87222385,0.3218883,-0.0,2.5366404,0.4180209,1.6155721,-0.0,-0.0,-0.0,0.64623946,0.48326564,0.17346682,0.080914386,0.16481872,0.17346682,0.12745778,0.67811173,-4.3130894,1.817906,4.045745,-0.37997055,1.1612439,2.9097226,0.32727474,2.0650012,0.49714798,0.9015752,2.146698,1.6542726,-0.055834055,1.0811586,3.9264379,-0.15759009,-0.36314005,-1.0579894,0.0,2.1034148,-2.5643468,-1.3442612,-1.7848674,-0.5837914,2.535935,-2.5693073,0.7684026,1.6848055,1.6868666,3.2460086,0.40608683,-1.0489781,-0.92924285,1.9903517,4.346456,1.3539563,0.72074175,3.1597245,-0.036989808,-1.103814,0.84325147,-1.301913,-0.89591926,-1.7596244,0.04455007,0.28662878,1.5725367,3.9154062,5.3785954,4.211898,3.4030995,3.04017,2.177484,3.8209915,2.0479193,0.9239792,0.37681374,0.98216796,0.9872983,0.057903107,0.8014702,0.39526185,0.7514605,-0.45139292
303,0.7100394,2.0736213,1.2628759,-2.045623,1.4081544,-1.0349222,0.69368315,-0.0,1.1899177,0.355254,3.535575,0.6879935,0.9982172,1.7781537,0.35517934,0.91981894,0.7364211,0.70678073,0.32878295,0.73642117,0.6023996,0.30631685,-0.050702035,5.134182,-3.672101,1.8717523,-0.16291547,1.9871517,0.27241457,-0.37151182,-1.0267715,3.7445312,-1.5315776,2.4743392,1.836751,-2.208008,-0.30287755,0.15998864,-0.96028423,-0.334275,1.6345862,-3.1057131,-2.4035459,-2.2488146,0.846961,-0.6791116,0.052081108,3.2628613,0.9401559,2.4213586,2.4139671,-2.0354223,-0.97635597,1.3451799,1.5537143,3.1525605,-1.3344256,0.12929964,0.7598882,0.52354515,-0.66265845,0.81811154,-1.0468268,-0.51804847,-0.44999728,0.49278584,1.3029898,-0.9562111,-1.7310792,5.885659,6.8066845,2.1651652,3.6040726,3.411965,2.5376737,3.535575,2.3758469,0.99830294,-0.86733425,0.89094085,-0.7837341,0.8787197,0.6735938,0.34102678,0.2056354,-1.4527106
304,2.7132318,0.3685335,0.18821943,0.25831226,1.2503042,0.24326652,0.078391366,0.51387525,1.9004135,1.2754085,1.2070984,-0.0,0.82284695,-0.0,0.77356696,0.73732233,0.053700294,0.6783926,0.99907225,0.053700294,0.33056605,0.9216086,-0.096990585,2.2968795,0.004700169,1.1581217,-1.0868881,5.040668,3.0451813,2.6243749,0.46799028,5.8757486,2.1607022,2.5480912,2.3590536,5.007164,5.9634013,0.5189198,1.30676,2.1190953,0.0,-1.2834349,-1.4219317,1.0535712,-0.12840748,1.1819845,2.9484591,-0.54980975,-2.1954648,0.51756865,1.8111105,1.022841,0.57001823,0.69370735,-1.457483,3.4119682,1.5325902,-1.2947432,2.2465944,1.6578864,3.7732077,-1.5126969,1.1957215,0.08377031,1.3729416,-0.15502867,-0.8009147,2.3819766,1.5010412,3.5878031,6.2096863,4.3444123,4.431727,2.796673,1.8777606,4.229465,3.7164223,0.83580697,0.99724865,0.9997347,0.29946318,0.6487417,0.90714884,0.8552568,-0.34293142,-0.15583774
305,1.6257346,1.7489939,1.1974043,-1.4079417,1.1089203,0.4576552,0.40655953,-0.0,2.8818407,1.580364,3.31151,0.3485821,0.040978193,0.80567247,0.21740638,0.5966066,0.6707243,0.8195372,0.74298126,0.6707242,0.6904087,0.5934405,1.0587162,4.5493784,1.2212702,-0.41970563,-2.1674972,3.6560233,-3.0948868,-1.9264042,-0.40422797,1.5220801,-0.6554502,0.099156216,-0.5825044,2.5704668,3.8323672,1.8454274,2.6807928,-0.7894878,1.1864568,-0.45014137,1.7678976,-0.2868719,-1.8445383,0.12183192,3.1607056,-0.013441622,-0.770051,2.6016223,1.6419132,-2.8169804,1.49523,-1.1195703,1.2639527,2.4732633,1.2527921,0.24464631,1.0921648,2.7610657,-1.29393,0.5938226,-1.519815,0.4980183,0.67646885,0.24967723,-0.2518809,1.6223512,0.89766145,3.7816274,5.749366,2.2254698,3.0454147,3.1248412,3.708884,3.31151,3.2042415,0.99734473,0.97773445,0.9943769,-0.9651619,0.30298427,0.53221357,0.91865873,-0.4999222,1.6169835
306,1.7674811,0.6705584,0.83601415,0.53718483,1.4063997,0.12794812,0.48143986,-0.0,2.2549515,1.136494,2.3071527,-0.0,-0.0,-0.0,0.50002986,0.917628,0.37624168,0.4097593,0.7847792,0.37624168,0.48704562,0.5185601,-2.2756321,3.4154048,0.15199697,1.9068244,-1.2653319,2.3692155,0.12660813,1.8031431,1.3209146,2.2120051,-1.0441973,-1.0470054,1.4899257,1.9384638,4.136047,-0.6550218,0.71842486,-0.018315256,0.0,-1.0729339,2.1044054,-2.1966538,0.44965956,-0.3882177,2.7788548,1.1467825,-2.9039283,0.8770926,0.8766116,0.2091906,0.78999776,-1.0705398,-0.034887344,1.9277991,1.670827,1.7111828,-0.55325305,1.4347278,-0.08031723,-0.41154075,0.66649747,-0.10752381,0.7901438,-1.5201381,-1.2505865,1.3940562,-0.11258303,4.457552,6.799517,4.4018373,2.7290905,3.1997216,2.5989792,3.1294107,3.287837,0.9803763,0.9585434,0.99959195,-0.96742374,0.8770763,0.38943085,0.81323016,-0.26456863,0.91643137
307,0.4300091,2.6897283,1.4894222,-1.5979776,0.39271548,0.16101292,0.90973866,-0.0,1.6930947,1.1747001,4.4345326,1.5139457,1.8702917,1.8924553,0.20677376,0.12275958,1.0,0.8496565,0.07802532,1.0,0.5605966,0.09026132,-0.99300086,2.9463108,2.90441,1.6038712,1.5073168,2.9729419,-0.04719016,3.2070723,0.91290903,3.528179,-1.7536784,0.9538407,-1.7310313,-2.4866765,0.27239466,-0.33318102,-1.1677254,0.24670959,3.4325018,1.0042701,-3.4197068,-2.2769332,0.48518467,-0.911279,1.4351076,3.1877832,2.3084424,1.3880416,0.8103731,-2.8433783,1.6812947,1.2969956,2.716251,1.495456,2.6265032,0.20230532,-1.0657037,2.964653,2.459713,1.7179698,-1.4667813,-1.758126,-1.1319652,1.0843867,-0.35769665,-0.49768442,-1.6172495,1.4730545,4.199279,4.394973,4.5167766,3.6280203,1.7190983,4.4345326,1.8743329,0.99971867,-0.59681255,0.95520055,-0.9639665,0.8446794,0.93741,0.8257731,0.7537573,1.5552205
308,0.36824045,0.36807975,0.16592295,0.20801146,0.39045987,-0.29776806,0.112365454,-0.0,1.4485552,0.74247354,1.1804821,-0.0,0.2769054,-0.0,0.44172823,0.12173955,0.045896288,0.56776744,0.00048998115,0.045896288,0.18406886,0.8876345,-0.43471265,0.012367368,-1.4669198,-0.34118864,-0.6957521,1.8160008,2.7136297,2.0241947,-1.6606154,2.9533296,-1.648125,-0.11446428,3.8985,-0.25120664,2.4408174,0.10463226,0.34126362,1.6889946,0.0,1.25174,-0.80661815,-2.398191,-0.7773453,-0.28759903,0.14152798,-1.0020165,-4.643633,-0.14023542,1.6248841,-0.17272669,-0.5818812,-0.7002514,-1.4919033,2.0231538,1.3732469,-1.2312272,0.5252684,2.3004293,3.5182981,-1.5393397,1.4667603,-0.08986504,-1.3428326,-0.21958709,-0.79591304,-1.3170198,-1.1803674,5.463311,4.195942,3.7481441,4.288207,2.8306472,1.8798865,4.2560816,1.7192626,0.8276036,-0.9489511,0.9985664,0.57909477,0.8456328,0.9117499,0.6306373,0.4814279,-1.0072244
309,0.5134223,2.7169476,1.4633516,-0.5454055,1.3079687,-0.0488903,0.7463094,0.31781104,1.9207458,0.9522856,4.3204155,2.1817408,-0.0,2.5908551,0.18187253,0.8006762,0.96654034,0.22846521,0.16667168,0.9665403,0.9506619,0.2536906,2.3702776,2.6558173,-1.6585698,2.598868,1.7166413,1.5769768,-2.5287933,0.8016744,2.4720964,0.32832038,-2.0567968,-0.20874,-0.59534824,-2.526568,1.8820918,-2.150941,0.108665586,-0.6759182,3.204268,2.7640975,1.57007,0.64123094,0.895484,1.2260584,1.0146353,0.83301955,2.508614,-2.4747005,0.48639667,1.3570272,0.91036296,-0.49432248,2.5686743,-0.18091643,-1.9647231,-0.5796067,0.057898313,3.3028436,1.5494521,1.6037384,1.0438803,0.13222125,-0.89087987,1.562705,0.14465237,-1.0258148,-0.42145625,3.1403146,6.416935,2.1145895,3.8263865,3.464591,1.7319341,4.3204155,2.0516253,0.9996466,-0.8892778,0.98021924,-0.95088613,0.7532267,0.92198914,0.74081606,-0.7394174,-0.188848
310,0.47568706,0.4563291,0.5968158,-0.98587793,0.2636916,-3.001646,0.28048646,0.17515871,1.2344693,0.04970519,1.8163261,-0.0,-0.0,-0.0,0.4743258,0.06795835,0.2323289,0.8114646,0.12850235,0.23232889,0.53244746,0.71951354,-1.5549498,0.08803904,2.405687,0.07501136,2.0359263,-1.1839632,-1.7312979,-0.12981775,0.7700289,3.0218232,0.18244481,0.022895217,0.363253,0.76179636,1.3695418,-0.3539722,-0.7155706,1.8904033,0.0,3.4831421,0.35280812,0.35122567,0.044695616,0.4534326,0.76993084,0.247563,0.5260276,-1.1486517,0.6840373,-0.35461473,-1.6214004,-1.815511,-0.66962665,1.9440813,2.5299294,0.37311152,0.5787096,2.4546454,1.9574144,-0.90285885,1.2149031,-0.19628216,-0.99468637,-0.9132862,1.5553799,-0.07081388,-1.1970068,1.9376441,4.0200086,2.8452334,3.5779972,2.9987683,2.972239,3.6202374,1.9752867,0.94847083,-0.097607344,0.9882447,0.98056626,0.88887805,0.71724874,0.049664296,-0.7020806,0.17800802
311,1.2758268,1.9093343,1.2301092,-0.14886706,0.66799897,-0.8093938,0.71804583,0.9174485,1.0193574,0.44512782,3.4216032,-0.0,-0.0,0.77596104,0.27764687,0.2662305,0.7030041,0.44722602,0.6217983,0.70300406,0.6029578,0.28195417,-2.640453,0.9649507,3.187827,1.807122,3.3732476,0.9870143,-1.4985318,2.3507187,1.470577,2.8757687,-0.49975502,2.458785,1.1609393,-2.1658103,2.0437915,-1.9740884,2.68121,1.8729477,1.4066432,1.108736,-1.6782563,2.0790677,1.4016861,1.4632232,-1.0177361,1.184257,0.47792518,-0.4130525,-0.102641344,-2.098194,-0.28611884,0.16715097,1.4063257,1.4090959,1.4208513,0.86168367,0.096761346,1.8657684,1.6772062,0.704026,0.9863669,-1.7406948,0.34689608,-0.113429256,0.45432445,-0.85126543,0.2867511,2.6966763,4.6686125,4.2394185,3.7069902,3.4363275,1.9806325,3.4216032,2.9618762,0.9978689,-0.8265356,0.94220376,0.9210879,0.64573646,0.60647184,0.41788584,0.092187606,-1.9836053
312,1.038181,1.7980176,1.2075386,-0.27782357,0.11795712,0.42253157,0.45458466,-0.0,4.0430117,1.5258194,3.3452406,-0.0,-0.0,1.2801836,0.11336956,0.013994534,0.6806142,0.8504448,0.5187359,0.6806142,0.6823723,0.54541534,0.882103,0.31727374,-1.2688875,-0.3952936,0.4463597,2.0065775,-0.22304949,-1.0720472,-0.35348123,4.2759614,-3.052431,1.7670761,0.14702398,0.9568459,5.3191648,-0.6836663,0.108863354,0.7082362,1.2539178,-0.7290725,-0.1026299,-0.12280878,-1.6542771,0.74738795,2.0540946,-0.8691133,1.0105026,-2.0412192,1.7578657,1.339386,2.1462479,0.53738356,1.3075731,4.179839,0.5138698,0.75743043,1.241896,2.8017273,0.8141619,0.6275867,0.80873126,0.7101203,0.066604525,-0.093452215,-1.2320987,0.6021188,1.1506482,2.4442213,3.8434777,3.157093,2.8425376,3.1728663,3.716486,3.3452406,2.7557518,0.9975177,0.6818643,0.99952227,0.90022635,0.92062116,0.55595464,0.9097065,-0.4428633,0.10445961
313,1.8280629,0.39147297,0.40675214,-0.11687659,0.84794706,-1.6763237,0.26215166,0.043253187,4.4196887,0.18706042,1.5019318,-0.0,0.28357592,-0.0,0.4812842,0.38377398,0.14014691,0.27673012,0.80162996,0.14014691,0.55840605,0.73784834,0.19488311,2.5369449,0.52166826,1.2402244,-0.46806943,1.3072343,-0.10126802,-1.3236682,-0.8852441,1.0237415,0.67495805,1.6588585,0.82766557,2.0487108,0.69018257,1.1392651,3.210764,1.6999869,0.0,3.34885,4.824668,0.08651987,0.2895291,1.0372797,1.4146588,0.8750583,-0.7573927,-1.3951862,0.78020334,2.3740263,1.4856048,-1.4028041,-1.0762031,2.7219706,0.31563133,-0.889695,0.56130487,5.6373296,2.680338,-1.2175682,-0.20229858,0.36575556,0.83597165,-0.2339716,0.38066787,0.8038533,-1.6963205,2.3451166,5.05313,1.8632678,3.6554506,2.9804335,3.169968,3.9346318,3.3215387,0.9054967,0.80460674,0.9831754,0.62986076,0.36568516,0.8385742,0.18490866,-0.7613925,-0.27811542
314,0.8112417,0.6864499,0.84696907,-0.41231847,1.2695949,-2.2985828,0.38804808,-0.0,1.6174314,0.10040103,2.3325663,-0.0,-0.0,-0.0,0.29338327,0.75811106,0.3836931,0.5782529,0.3954059,0.38369304,0.30303413,0.6119519,-1.3689585,2.682397,-1.3282781,2.039389,1.8488626,-0.33994544,0.88064295,0.32774985,1.0420638,3.0997572,-1.5609288,-0.6816335,-0.83027524,-0.8583238,0.16894841,-0.47168103,-2.0451226,-1.281577,0.0,1.2253814,-2.8120506,-1.6980021,0.66722876,-0.7393907,0.3192495,0.6313439,0.82789737,-0.48335904,1.090427,-0.3021458,-0.0051023588,-0.8343216,-0.0020222664,1.2026379,-0.40306532,0.66211337,-0.086553454,2.769908,-1.5373302,-0.3861016,0.87789196,-0.2252089,-0.26880747,-0.7505232,-0.9419646,-0.9138606,-1.4999098,3.574113,6.2776923,1.9884874,3.1236143,3.10633,1.8471295,3.1039972,2.5090926,0.98133975,-0.852069,0.93120146,0.98933643,0.68640643,0.36766064,0.10006502,0.6674242,0.45590138
