,(duration_negative/age),(((job_kterm-purpose)*checking_status_'<0')+(duration+num_dependents)),(((personal_status_kterm+housing_own)-(savings_status_kterm+own_telephone_yes))+(checking_status_kterm_mmnorm*employment_'>=7')),(((savings_status_kterm*checking_status_'no checking')-job_kterm_mmnorm)+((job_kterm-purpose)/checking_status_kterm)),(((savings_status_'<100'*job_skilled)-(credit_amount*other_parties_none))+((credit_amount+other_parties_kterm)*(credit_history_kterm-job_skilled))),(((employment_kterm*property_magnitude_car)+(credit_history_kterm-job_skilled))+((credit_amount+personal_status_kterm)/other_parties_kterm)),(((duration+job_skilled)*(installment_commitment*savings_status_'<100'))+((checking_status_kterm*employment_kterm)*checking_status_'<0')),((existing_credits_tanh-checking_status_'<0'_degree)+(duration_negative/age)),(((savings_status_kterm+own_telephone_yes)-(age-other_payment_plans_none))+((age-employment_kterm)+duration)),(checking_status_'no checking'_negative_exp+((checking_status_kterm-savings_status_'<100')*other_payment_plans_kterm)),(((installment_commitment-purpose)/own_telephone_kterm)+(checking_status_kterm+savings_status_'<100')),(((existing_credits+foreign_worker_yes)-(residence_since-foreign_worker_kterm))*(duration_sigmoid/checking_status_kterm)),(((residence_since*housing_own)-duration)*(credit_amount+residence_since)_zscore),(((duration+job_skilled)+(own_telephone_kterm*foreign_worker_kterm))*(duration+num_dependents)),(((duration+num_dependents)-own_telephone_yes)*((checking_status_kterm*employment_kterm)+job_kterm_mmnorm)),((checking_status_'<0'_degree-age)*((checking_status_kterm-savings_status_'<100')*other_payment_plans_kterm)),(((housing_kterm+property_magnitude_'real estate')-credit_history_'critical/other existing credit')*((age+other_parties_none)*purpose)),(((personal_status_kterm+credit_history_'existing paid')-(duration*credit_amount))*(residence_since_ln*purpose_kterm_degree)),(((credit_amount+personal_status_kterm)+employment_kterm)*(checking_status_kterm+savings_status_'<100')_zscore),(((savings_status_kterm+own_telephone_yes)-(age-other_payment_plans_none))*((duration+num_dependents)-own_telephone_yes)),(((age*credit_history_kterm)+(checking_status_kterm-other_parties_kterm))*((credit_amount+personal_status_kterm)/other_parties_kterm)),((credit_amount+other_parties_kterm)*(credit_history_kterm-job_skilled))_degree,((existing_credits_tanh+credit_amount)/duration),(((residence_since*housing_own)-duration)/(duration*credit_amount)),((credit_history_kterm_mmnorm*(installment_commitment-purpose))/(other_payment_plans_kterm_ln/(credit_amount+other_parties_kterm))),((credit_history_kterm_mmnorm*(installment_commitment-purpose))/((installment_commitment+checking_status_'<0')*(age-employment_kterm))),(((credit_amount*other_parties_none)+(job_kterm-purpose))-(own_telephone_kterm_ln*(credit_history_kterm+checking_status_'no checking'))),(((credit_amount+other_parties_kterm)*(credit_history_kterm-job_skilled))-(employment_kterm*property_magnitude_car)),(((duration+job_skilled)*checking_status_'no checking')-duration_sigmoid),(((residence_since*housing_own)+(checking_status_'<0'*other_parties_none))-(credit_history_kterm*employment_kterm)),(((savings_status_kterm*checking_status_'no checking')-job_kterm_mmnorm)-(installment_commitment-purpose))
441,-0.4,638.0,-292.0,1.2810218,878670.0,576.0732,92912.0,-56.934185,277.0,222223.0,274.99496,3.5109272000000002,5.266943,7461493.0,1207531.0,6065722.0,106950.0,-217940460.0,-850.0802,7462.0,759431.44,50344024.0,135.06346000000002,-0.00046296295,-743.51373,0.0032362455999999998,-2761.8276,878669.0,-0.9999938,-179667.0,2.0
442,-0.6896551999999999,21.0,-55.0,1.3197026,305004.0,429.50275,42.0,0.2743724,285.0,37253.0,269.9901,3.5799255,3.8689716,8170533.0,1823840.0,-1080308.0,128340.0,-39302380.0,-1521.5277,11500.0,6704.276,17626014.0,131.4982,-0.00032331684,-280.78668,0.0006319947400000001,2724.8755,307293.0,-1.0,-29829.0,3.0
443,-0.29268292,14.0,-53.0,603.20465,861061.0,784.3969,48.0,0.46891126,362.0,54627.367,395.0,2.4390712000000003,7.233689999999999,8035440.0,1395552.0,-2239707.0,119784.0,-32085270.0,1549.8102,7868.0,29638.3,49376356.0,59.980132999999995,-0.0009272137,0.0,-0.0,-2478.2178,861527.0,11.000005999999999,-134086.0,602.7072
444,-1.6,49.0,-293.0,0.32436168,1753783.0,637.9603,96.0,-0.83840585,314.0,218153.0,269.99258,3.5762080000000003,-29.106686,19065900.0,4377178.0,-6544560.0,110360.0,-2783335400.0,-2486.114,27600.0,48588.434,100776340.0,106.18253,-0.00018396782,-1387.4335,0.0025064392999999997,3480.5854,1758540.0,-1.0,-99324.0,2.7927632
445,-0.21951220000000002,10.0,128.0,183.2047,628999.0,294.71335,0.0,0.7445154,-60.0,320716.38,394.0,2.441323,6.4631753,5739570.0,996822.9,-13149356.0,29904.0,-43233104.0,1821.4435,1430.0,19703.418,36110260.0,138.32933,-0.0008038585,0.0,-0.0,-438.7307,630243.0,8.000123,-74129.0,182.70723
446,-1.0588236,666.0,-293.0,1.2956204,1452380.0,703.3727,47276.0,-57.593006,469.0,222223.0,275.00742,3.5072992,16.197627999999998,14396293.0,1696644.0,5176834.0,24955.0,-1226717200.0,-870.6859,20556.0,41253.387,83320720.0,51.18782,-0.00048256727,1230.5353,-0.004347826,-709.7497599999999,1454049.0,-1.0,-91155.0,-4.0
447,-0.2,8.0,-54.0,1.3159851999999999,1390213.0,589.0769,16.0,0.5615941999999999,272.0,218153.0,269.9916,3.5766644,1.2336315,4591648.0,729536.0,-7635320.0,174930.0,-194411540.0,-1498.5923,4552.0,1127463.6,79653270.0,368.1088,-0.00027728482,-1960.6201,0.008223684,-2763.8276,1390212.0,-0.9990889999999999,-179668.0,4.0
448,-0.21818182,13.0,127.0,2.0626043999999997,1234006.0,531.9118,0.0,0.5434123000000001,-56.0,51283.0,62.99505,15.253874,5.234652,5057832.0,191270.48,-2820510.0,199920.0,-241196460.0,-5638.799,1560.0,54115.332,70784920.0,118.73013,-0.00046816480000000003,-695.6173,0.003367003,-1613.7498,1235430.0,-0.9999938,-134086.0,1.7927631000000002
449,-0.24590164,16.0,45.0,1.3122675,208941.0,88.76847,0.0,0.71812594,-276.0,12644.0,268.9916,3.5799242999999996,7.481942999999999,9183424.0,1459072.0,-771223.0,353648.0,-31280056.0,-863.3969,-208.0,8364.851,12058068.0,100.864265,-0.00052910054,-307.7327,0.0005872852599999999,1571.6588,210453.0,-0.99999964,-29829.0,4.0
450,-1.2,37.0,365.0,183.16333,3493519.0,644.7916,0.0,-0.43840587,-118.0,320716.38,394.00494,2.4441624,-93.77915,14396256.0,4808383.5,-9621480.0,44144.0,-1625581600.0,12036.445,5580.0,105876.24,200797230.0,307.07672,-8.5439155e-05,1842.9774,-0.00083547976,9435.584,3504234.0,35.0,-99325.0,180.79277
451,-0.20689656,7.0,-292.0,603.5812400000001,753308.0,529.9129,21.0,0.55469763,271.0,319902.38,394.9933,2.440651,4.882584,4017685.0,934969.0,-9277158.0,149940.0,-0.0,1189.8872,4025.0,13562.95,43190988.0,86.460266,-0.0016087516,-850.4974,0.004301075,-2252.2178,753825.0,6.0024724,-179669.0,606.0
452,-0.3529412,13.0,-53.0,603.5863,140216.0,42.646088,26.0,0.61108637,363.0,319902.38,394.99496,2.4416094,1.4492401000000001,7461493.0,1295879.0,-10876668.0,124775.0,-468102560.0,3629.8186,7410.0,3088.2349,8191806.5,229.99701000000002,-0.00024163345,-0.0,0.0,3122.0,142974.0,12.000005999999999,-10116.0,605.0
453,-0.6857143,25.0,-54.0,603.1633,1893140.0,786.548,96.0,0.07587987,376.0,319902.38,395.00494,2.4390862,4.254002,9726900.0,2392373.0,-11196570.0,51336.0,-519757760.0,3539.073,13680.0,63994.56,108621900.0,111.28173000000001,-0.00031210986,1067.4487,-0.0022935779,-370.75122000000005,1895557.0,23.0,-134086.0,600.7928
454,-0.7741935000000001,654.0,-55.0,1.2956204,2569883.0,659.85364,47726.0,-57.308376,455.0,222223.0,275.00247,3.5109489999999997,-11.50646,9726925.0,1144248.0,5843500.0,22103.0,-1694741800.0,-2075.1848,13776.0,2180414.5,147243400.0,200.74007,-0.00018164832999999998,724.8625,-0.0023310021,-2551.7498,2569882.0,-1.0,-92217.0,-2.0
455,-0.82758623,25.0,-293.0,603.1633,1897901.0,533.2955,96.0,-0.06599206,457.0,319902.38,395.00494,2.4467006000000002,4.84319,9726900.0,1626437.0,-9277158.0,42780.0,-0.0,3222.9934,13824.0,48960.94,108895210.0,111.65673000000001,-0.00035772053999999997,1070.1345,-0.0034965032000000003,-361.75122000000005,1900580.0,23.0,-91159.0,600.7928
456,-0.30555555,642.0,-55.0,1.2956204,1401200.0,296.9096,92910.0,-56.637306,276.0,222223.0,275.00167999999996,3.5181897000000006,-2.4675592999999996,7461480.0,1207531.0,4732390.0,6623.0,-394095500.0,-1795.3214,7384.0,48678.605,80506530.0,355.08765,-0.00025608196,370.72182999999995,-0.0005680158999999999,2661.6594,1405104.0,-0.9999833,-99326.0,-2.0
457,-0.34285715,641.0,-55.362536999999996,1.2919707,2267612.0,533.3374,69361.0,-56.87704,364.0,222223.0,275.00247,3.5072775000000003,-0.49294147,5057845.0,831876.0,4954612.0,7776.0,-327925730.0,-1568.6583,6840.0,77712.766,130118536.0,282.23013,-0.00029533374,640.5588,-0.0011467889,833.2502400000001,2270997.0,-0.9999938,-134089.0,-2.0
458,-0.22222222,637.0,-292.0,1.2992702,660908.0,529.72,47156.0,-56.75640500000001,438.0,222223.0,275.0067,3.509549,5.1927185,4017685.0,329903.0,6732388.0,0.0,-0.0,-309.086,4039.0,9846.837,37886830.0,57.2936,-0.0024295433,746.0503,-0.005517241,-2413.8276,661250.0,-0.9975274,-91158.0,-5.0
459,-0.5625,19.0,-55.0,603.5812400000001,2905436.0,706.66925,57.0,0.19909418,451.0,319902.38,394.9901,2.4441624,-7.496516000000001,7392349.0,1219842.0,-10236864.0,164703.0,-913432900.0,5418.218000000001,10314.0,93241.98,166732370.0,255.26453999999998,-0.00019348909,-3283.2183,0.009523809,2030.2488,2909857.0,18.0,-91158.0,606.0
460,-0.972973,663.0,-54.0,1.2810218,1942489.0,609.1539,92923.0,-57.50715600000001,301.0,222223.0,274.9933,3.5145986000000002,-4.192485,21811430.0,3529706.0,4510168.0,131905.0,-932833800.0,-1688.5463,21546.0,1589611.1,111296360.0,100.576706,-0.00026089625,-2191.5974,0.006622516,-2761.8276,1942488.0,-1.0,-179668.0,3.0
461,-0.41666666,645.0,-54.0,1.2956204,1388492.0,531.50165,47160.0,-56.95085,447.0,222223.0,275.00167999999996,3.5109477,6.5930100000000005,9183424.0,754064.0,4732390.0,26418.0,-372151200.0,-914.5199,9088.0,46148.008,79653270.0,114.7841,-0.00046484603,392.12402000000003,-0.0024509802,-1036.8276,1390212.0,-0.99999964,-91156.0,-2.0
462,-0.3529412,13.0,-293.0,0.32436168,2076703.0,533.66815,36.0,0.40865300000000004,444.0,218153.0,269.99664,3.5836208,1.0892756000000001,7461480.0,601486.7,-7417168.0,31500.0,-0.0,-1514.171,7410.0,63759.55,119159176.0,251.48012000000003,-0.00033145508000000004,-1171.0005,0.004830918,-226.82764,2079720.0,-0.9999938,-91160.0,1.7927631000000002
463,-0.31578946,13.0,366.62234,1.3085501,877915.0,530.4355,0.0,0.6482380999999999,-57.0,218967.0,268.9916,3.576186,7.134447,7461493.0,884754.0,-8320708.0,250263.0,-6075589.5,-690.9841299999999,1898.0,27995.154,50344024.0,62.913669999999996,-0.0008841733,-1239.1895,0.005813953,-2011.8276,878669.0,-0.9999938,-134086.0,4.0
464,-0.5294118,19.0,-55.0,603.5914,1509404.0,705.75415,76.0,0.43461579999999994,448.0,18471.367,395.00247,2.4492385,7.972316,7392349.0,1234026.0,-628014.0,74865.0,-0.0,2724.403,10260.0,48216.633,86594140.0,108.38689,-0.00048433050000000005,742.0494,-0.0017857142000000002,-609.7512,1511179.0,18.0,-92219.0,601.0
465,-0.3809524,654.0,-55.0,1.2919707,1574305.0,595.7692,92961.0,-56.915133999999995,289.0,37948.0,275.00247,3.5072992,2.4534502000000002,10116002.0,2322175.0,-216458.17,89838.0,-569630140.0,-1427.79,13525.0,2244247.5,90200970.0,121.86506000000001,-0.00028499772,603.10376,-0.0009057970599999999,-2552.7498,1574304.0,-1.0,-179666.0,-2.0
466,-0.82758623,218.0,-294.0,0.41161640000000005,224149.0,262.1709,47224.0,-57.36176999999999,457.0,222223.0,274.99258,3.5145986000000002,13.721932,9726900.0,1131079.0,6287944.0,37590.0,-439308030.0,-802.125,13824.0,4165.9434,12937845.0,69.15673000000001,-0.00060277275,-112.51778999999999,0.00041101754,1323.8755,225636.0,-1.0,-15135.0,2.7072368
467,-1.5,50.0,367.0,183.58122,701377.0,348.58435,0.0,-0.5359724,-22.0,54766.367,393.9933,2.4441624,-63.271094999999995,28699850.0,4984150.0,-1752512.0,164703.0,-6113633000.0,8103.2563,7550.0,19769.744,40600650.0,150.81175,-0.00012952473,-646.7782,0.0005910056,7292.2686,708362.0,48.0,-22261.0,186.0
468,-1.2692306999999998,34.0,-293.0,603.5914,316614.0,429.3892,68.0,-0.30520314,299.0,319902.38,394.99753,2.4467006000000002,5.582841999999999,13228924.0,4407711.0,-8317452.0,57753.0,-350181540.0,3479.9355,19107.0,6015.8213,18298954.0,83.78679,-0.00033986754999999996,-53.657157999999995,0.00015648431,2856.8740000000003,319038.0,33.0,-29830.0,603.0
469,-0.6857143,25.0,-55.0,603.2098,486889.0,267.76294,72.0,0.27831328,455.0,319902.38,395.00247,2.4441624,-10.479295,9726900.0,1645351.0,-11196570.0,51336.0,-724509440.0,5506.9243,13680.0,14793.505,28164770.0,194.99849,-0.00018700577,81.64774,-0.00023491411,4342.874,491394.0,23.0,-15309.0,601.7072
470,-1.0909091,25.0,-12.0,1.3159851999999999,2112379.0,704.5105,0.0,-0.32931495,-43.0,218967.0,268.9901,3.5799255,1.532054,9726925.0,1110456.0,-4817252.0,28819.0,-824161300.0,-1491.2815,1992.0,38692.445,121207550.0,128.86507,-0.00032341527,-2386.7642,0.008888888000000001,534.2502400000001,2115299.0,-1.0,-91160.0,3.0
471,-0.26086956,633.0,-292.0,1.2846715,716348.0,529.8357,47156.0,-56.79505,438.0,222223.0,275.0,3.4986272000000005,2.0005286,4017685.0,329903.0,7621276.0,68448.0,-9440114.0,-348.42422,4067.0,9658.44,41069330.0,74.7936,-0.0007440476299999999,0.0,-0.0,-2312.8276,716795.0,-0.9975274,-91155.0,-1.0
472,-0.32142857,209.0,-54.0,0.43351419999999996,826676.0,870.32526,92922.0,-56.855614,274.0,222223.0,275.00504,3.5105157,5.565625700000001,5739570.0,928862.9,6510166.0,20677.0,-78610424.0,-577.3352,5760.0,18827.8,47402516.0,72.75129,-0.001019368,698.7507,-0.0019292603,-2533.8276,826991.0,-0.9998766,-179666.0,-3.2927632000000004
473,-0.16666667,8.0,365.0,183.14557,1135612.0,531.9691,0.0,0.5949274999999999,129.0,320716.38,393.9876,2.4330554,1.4405143999999999,3112464.0,170997.45,-11545776.0,237429.0,-4917517.0,1862.7712,1043.0,36560.816,65136704.0,206.46027,-0.00026925147,-1600.2778,0.04807692,-1809.7512,1136850.0,5.0024724,-32856.0,187.79277
474,-0.54545456,19.0,-510.0,1.3159851999999999,627140.0,632.47406,76.0,0.21613961,283.0,218153.0,269.99496,3.5799255,11.495761,10905373.0,1732648.0,-7199016.0,169456.0,-248176900.0,-725.2788,10849.0,13312.511,36003748.0,69.20898000000001,-0.00071396696,-497.3774,0.0012655061,-4.340576,628045.0,-1.0,-99325.0,2.0
475,-0.6923077,644.0,-293.0,1.2810218,153706.0,42.775079999999996,47147.0,-57.226490000000005,450.0,222223.0,274.9933,3.5072992,0.9959228000000001,10905373.0,895451.0,6954610.0,24165.0,-801381250.0,-1347.2404,10982.0,1536.4586,8985066.0,173.0423,-0.00032113038,-0.0,0.0,3483.3904,156819.0,-1.0,-6879.0,3.0
476,-1.625,40.0,486.0,63.59391,1836235.0,871.4366,0.0,-0.8634058000000001,-236.0,320716.38,394.00336,2.4390862,8.697447,22959520.0,5342680.0,-7697184.0,35650.0,-815187900.0,3483.6243,1600.0,41950.63,105355704.0,65.89132,-0.00034933277999999997,1037.3083,-0.0015873015,-196.21777,1838465.0,39.0,-179666.0,60.0
477,-0.96,25.0,-54.0,8.888889,3200060.0,709.2844,100.0,-0.1984058,453.0,8619.0,63.994965,15.285715,-14.658807000000001,14349325.0,274075.0,-215450.0,129766.0,-1368865000.0,-16601.254,14450.0,77964.94,183645060.0,214.69841,-0.00017792443,-3683.6748,0.005033557,2388.1724,3205037.0,-1.0,-92218.0,2.0
478,-0.30769232,13.0,446.0,0.43957886,1029283.0,531.7475,0.0,0.45390186,-58.0,218967.0,269.0,3.5724685,6.3319964,7461480.0,608481.8,-8539674.0,85680.0,-91646150.0,-781.63416,845.0,35006.305,59032984.0,86.48013,-0.0006428801,0.0,-0.0,-2152.8276,1030320.0,-0.9999938,-92216.0,-0.29276314
479,-0.34090909999999996,642.0,-54.362536999999996,1.2810218,694943.0,547.23376,69386.0,-56.672656999999994,367.0,222223.0,274.99753,3.5109477,6.987109700000001,6614156.0,1109168.0,2954614.0,160200.0,-310851170.0,-853.82666,8976.0,27383.39,39901924.0,98.5976,-0.000496166,-183.74306,0.00049409235,344.58545,696167.0,-0.99999964,-74124.0,0.0
480,-0.5217391,13.0,-292.0,0.424709,1309067.0,297.28116,12.0,0.23985505,277.0,218153.0,269.98992999999996,3.5836208,-1.1692482,7461480.0,1185486.8,-5017496.0,119784.0,-0.0,-1827.0449,7553.0,26119.275,75208730.0,297.81345,-0.0002565538,-2070.8652,0.009803668,1893.6594,1312640.0,-0.9999938,-99326.0,5.707237
481,-0.9230769,25.0,-54.0,1.33829,1113932.0,530.92834,100.0,-0.16148275,456.0,218153.0,270.00504,3.5836432,16.892,14349325.0,1156725.0,-5671952.0,19251.0,-0.0,-831.3011,14450.0,25342.182,63892350.0,50.0734,-0.0007979462,943.6044,-0.005136986,-1556.8276,1115132.0,-1.0,-91159.0,-4.0
482,-0.5263158,656.0,261.63745,1.2810218,2392219.0,533.33514,69322.0,-56.858067000000005,-173.0,223037.0,273.99753,3.5109489999999997,-3.7417839999999996,12061573.0,2079690.0,65968.78,51910.0,-1557691800.0,-1616.5339,-210.0,128221.34,137271570.0,120.76547,-0.00027609055,-675.7724,0.0010204081,1066.2502,2395841.0,-1.0,-134089.0,0.0
483,-0.5,16.0,263.0,48.586296000000004,161469.0,88.40021999999999,0.0,0.46402758,-110.0,320716.38,393.99664,2.4466996,10.653503,9183424.0,1096912.0,-9621480.0,110515.0,-101283250.0,1455.5420000000001,304.0,2978.2690000000002,9306496.0,64.06427,-0.0009027777699999999,-54.577994999999994,0.00045351475,1016.26855,162429.0,15.0,-15310.0,49.0
484,-0.27272728,13.0,485.0,63.596447,603277.0,293.88644,0.0,0.4888669,-262.0,320716.38,394.00742,2.4390712000000003,5.974721400000001,5057845.0,1602804.0,-14111504.0,32085.0,-249205660.0,2066.3857,252.0,23352.227000000003,34631860.0,96.98013,-0.00057323015,478.42532,-0.0013126945,27.584106,604440.0,12.000005999999999,-99323.0,59.0
485,-0.12765957,7.0,-55.0,0.33923155,184999.0,89.93715999999999,24.0,0.6339345999999999,549.0,218153.0,270.00742,3.5636574999999997,1.461072,2723406.0,100069.24,-10253144.0,34224.0,-124640010.0,-787.1612,3348.0,6776.17,10668932.0,201.62694,-0.00027570995999999997,92.785515,-0.004897959,827.8755,186208.0,-0.9975274,-5452.0,-3.2072368
486,-0.23076923,13.0,-55.0,603.5812400000001,2104460.0,871.9967,26.0,0.53082496,278.0,319902.38,394.9876,2.4390712000000003,0.5475464,5057845.0,1602804.0,-16634904.0,264523.0,-808982400.0,4041.7417,6636.0,108098.54,120752910.0,256.48013,-0.00021666125,-2972.2644,0.008710800999999999,513.2488,2107197.0,12.000005999999999,-179666.0,607.0
487,-0.38709676,25.0,-293.0,603.59644,2009143.0,628.1951,100.0,0.37449740000000004,376.0,319902.38,395.00742,2.4390862,-4.1418104,9726925.0,2392392.0,-19833924.0,6696.0,-1670112900.0,4404.7236,13032.0,3294567.5,115115350.0,156.5734,-0.0002661698,1700.0994,-0.0039267014000000005,-2557.7512,2009142.0,24.0,-134090.0,599.0
488,-0.2857143,11.0,445.0,103.21231,1230832.0,532.1676,0.0,0.47587988,-225.0,320716.38,394.00336,0.09136641,6.57167,242682.0,1469229.2,-11225060.0,6480.0,-126675220.0,2323.424,759.0,39096.74,70602720.0,141.87616,-0.00070521864,693.8268,-0.0021929822,-1776.2178,1232250.0,9.000046000000001,-179670.0,100.70724
489,-0.23076923,7.0,-55.0,603.59644,1888531.0,607.1923,14.0,0.53082496,271.0,319902.38,395.00167999999996,2.4355874,-0.52506006,4017685.0,934969.0,-8317452.0,4654.0,-302820260.0,4491.3906,4046.0,1104231.8,108204790.0,586.46027,-0.00028425243,532.67993,-0.001597444,-2764.2178,1888530.0,6.0024724,-179670.0,601.0
490,-0.46153846,13.0,-53.0,603.5812400000001,827639.0,294.73648,26.0,0.5024890999999999,363.0,319902.38,394.9916,2.4466853,4.742763500000001,7461493.0,1295879.0,-8317452.0,134568.0,-251979950.0,2788.6387,7514.0,19442.79,47530972.0,161.247,-0.0004308859,-1094.3689,0.005686415,678.2693,829572.0,12.000005999999999,-74127.0,607.0
491,-0.64285713,28.0,-293.37766,0.33179665,360682.0,49.512679999999996,54.0,0.32117045,379.0,218153.0,269.99753,3.5762080000000003,-48.30768,10894212.0,1837544.8,-9162384.0,13932.0,-1727955700.0,-3843.199,15201.0,9912.212,21142142.0,308.10977,-0.00012022121000000001,-0.0,0.0,8222.943000000001,369000.0,-1.0,-10120.0,0.7927632
492,-0.22222222,7.0,208.0,103.581215,624811.0,293.70563,0.0,0.7418054000000001,-229.0,320716.38,393.98992999999996,2.4431827,3.6083748,4017685.0,934969.0,-8659332.0,139552.0,-0.0,1901.075,539.0,12618.198,35869908.0,206.32733000000002,-0.0006736728999999999,-991.0569,0.009929356,-18.730713,626048.0,6.0024724,-99326.0,108.0
493,-0.15789473,7.0,366.62234,1.3159851999999999,674107.0,530.00995,0.0,0.60369945,-63.0,218967.0,268.99496,3.5636574999999997,2.0572388,4017685.0,476406.0,-8320708.0,194649.0,-36896270.0,-519.4601,1022.0,19695.516,38644570.0,61.460266000000004,-0.0009057971000000001,-570.72845,0.0034883718,-2395.8276,674475.0,-0.9975274,-134086.0,2.0
494,-0.30769232,213.0,-55.0,0.43351419999999996,885375.0,295.94376,92922.0,-56.639442,277.0,222223.0,275.00336,0.13503566,4.8917007,308896.0,1300408.0,4065724.0,7160.0,-231548640.0,-1127.3209,7910.0,31775.06,50849828.0,176.91368,-0.00047125353,466.71502999999996,-0.0008605441499999999,448.65942,887497.0,-0.9999938,-99326.0,-2.2927632
495,-1.2,650.0,-90.0,1.2810218,2061691.0,871.4046,92886.0,-57.734184,-131.0,223037.0,273.99496,3.5072992,1.9430577000000002,14349325.0,2322175.0,8318301.0,74865.0,-1032399040.0,-1323.7423,4100.0,33933.953,118297850.0,124.86506000000001,-0.00027814865000000004,-1747.1006,0.0031347959999999996,234.17236,2064348.0,-1.0,-179665.0,2.0
496,-1.2413793,37.0,444.0,0.32436168,4809750.0,763.70734,0.0,-0.47978508,-31.0,218967.0,268.99753,3.5836432,-73.50799,14396256.0,1665655.5,-6350014.0,25955.0,-0.0,-4334.3145,2736.0,3645366.8,275578370.0,250.9656,-0.00011069294,-1354.0813,0.0017482516000000001,-3037.7498,4809750.0,-1.0,-91160.0,0.7927632
497,-0.6,25.0,-54.0,603.5863,726080.0,294.3517,100.0,0.36402756,454.0,319902.38,394.99832000000004,2.4441624,12.550044999999999,14349325.0,1713925.0,-12796080.0,145960.0,-427153760.0,2352.2449,14100.0,26355.602000000003,41692070.0,66.08183000000001,-0.0005520505000000001,-191.98645,0.0009632957000000001,331.2693,727664.0,24.0,-50979.0,603.0
498,-0.5625,19.0,-509.37765999999993,0.424709,717090.0,556.78845,72.0,0.19909418,369.0,218153.0,269.99496,3.5799255,11.178183,10905354.0,1293088.5,-6980864.0,159936.0,-259374770.0,-712.2965,10868.0,460145.4,41086228.0,72.32009000000001,-0.0006832351,-605.6436,0.003393665,-3193.8276,717090.0,-1.0,-134088.0,2.7072368
499,-0.21428572,8.0,-53.0,8.984127,649837.0,546.5138,0.0,0.74974185,-142.0,51283.0,63.002476,15.232085999999999,1.3802598,3112472.0,111580.0,-1435896.0,20648.0,-146609070.0,-4614.3364,539.0,11141.433,37308716.0,220.66066,-0.00025195265,171.80168,-0.0011473922,193.58545,650907.0,-0.9975274,-74125.0,-2.0
500,-0.8888889000000001,654.0,-292.0,1.2956204,2128748.0,532.78503,47228.0,-57.423072999999995,456.0,222223.0,275.00504,3.5182480000000003,1.2236553,14349325.0,1178225.0,6732388.0,19964.0,-0.0,-1350.6122,14425.0,51767.52,122147144.0,130.15672,-0.00030686305,1803.9496,-0.004137931,365.17236,2131870.0,-1.0,-91158.0,-4.0
501,-0.85714287,666.0,-54.362536999999996,1.2919707,3380108.0,535.6604,69396.0,-57.391327000000004,387.0,222223.0,275.0,3.5072992,-28.363753999999997,21811430.0,2634274.0,3399058.0,9288.0,-1613318000.0,-2358.0452,21356.0,144044.88,193980580.0,152.60449,-0.00018204988999999999,0.0,-0.0,2734.1724,3385600.0,-1.0,-134089.0,-1.0
502,-0.18367347,10.0,-52.0,8.888889,1074331.0,530.2966,0.0,0.5779207,-140.0,51283.0,62.991609999999994,15.252085999999998,3.7997723,5739580.0,159400.0,-2512818.0,249900.0,-224246600.0,-4055.281,550.0,32577.922000000002,61619144.0,125.19573000000001,-0.00049338856,-1516.7202,0.012254901,-1637.8276,1075457.0,-0.9998766,-134086.0,4.0
503,-0.6315789,26.0,446.0,1.3159851999999999,618700.0,293.9449,0.0,0.33244866,-45.0,37392.0,268.99496,3.5762080000000003,14.561098000000001,14923298.0,1202994.0,-1420858.0,194376.0,-636866560.0,-860.2864,1690.0,20413.389,35518570.0,50.706833,-0.000685307,-666.4304,0.0028898872,-33.340576,619916.0,-1.0,-50392.0,2.0
504,-1.0,654.0,-293.0,1.2956204,1117100.0,530.67255,47228.0,-57.534183999999996,456.0,222223.0,275.00504,3.5072992,17.549877,14349325.0,1178225.0,7399054.0,4475.0,-532628800.0,-632.7833,14500.0,20216.074,64074212.0,50.3234,-0.00082850043,946.29016,-0.0040540537,-1550.8276,1118306.0,-1.0,-91159.0,-4.0
505,-0.37037036,11.0,366.0,183.21231,721330.0,565.71155,0.0,0.39122382,-145.0,320716.38,394.00504,2.4389756,4.1705523,6313538.0,1469229.2,-8659332.0,19251.0,-233091310.0,2213.5527,1727.0,523245.5,41329164.0,130.97617,-0.00045836516,609.2247,-0.002403846,-3194.2178,721330.0,9.000046000000001,-179666.0,179.70723
506,-0.41666666,16.0,485.0,8.968254,951604.0,634.2062,0.0,0.34492752,-259.0,51283.0,63.0,15.285707999999998,4.202707299999999,6225088.0,320370.0,-1846152.0,52688.0,-142565020.0,-9214.483,435.0,31112.713,54658108.0,157.3841,-0.00036723163999999997,0.0,-0.0,1229.5854,953625.0,-0.99999964,-99325.0,-1.0
507,-0.44117647,17.0,445.0,0.33923155,373243.0,57.15656,0.0,0.3204177,58.0,218967.0,269.0,3.5799242999999996,-16.485916,6614139.0,266851.3,-7444844.0,24955.0,-949780700.0,-3314.9463,1136.0,8384.943000000001,21777724.0,456.71744,-0.00012652068000000002,0.0,-0.0,6702.9307,380093.0,-0.99999964,-3036.0,-0.20723684
508,-0.85714287,25.0,-510.0,603.5812400000001,1225868.0,530.6593,100.0,-0.09554869,289.0,319902.38,394.99496,2.4441624,14.496663,14349325.0,3339175.0,-8957256.0,144739.0,-376068400.0,1880.1644,14400.0,23773.025,70317960.0,58.906734,-0.0006487379,-1038.502,0.0024115753,-1357.2178,1227280.0,24.0,-179668.0,605.0
