,atemp_tanh,workingday_tanh,casual_tanh,registered_tanh,weather_sigmoid,humidity_sigmoid,casual_sigmoid,temp_ln,season_ln,(weather/atemp),(workingday/atemp),(season/atemp),windspeed_sin,registered_sin,workingday_sin,workingday_adde,weather_adde,registered_adde,(casual+datetime),(casual+registered),(workingday+temp),(workingday+atemp),(temp+datetime),humidity_mmnorm,weather_mmnorm,registered_mmnorm,workingday_zscore,registered_zscore,atemp_zscore,windspeed_zscore,count
5292,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2672849,1.0986123,0.06599571,0.032997854,0.09899356,-0.999983,-0.7271425,0.841471,3.7182817,4.7182817,108.718285,3670.0,140.0,27.24,31.305,3662.24,0.76,0.33333334,0.11963883,0.6859943,-0.32959223,0.78198063,-0.21800892,140.0
5293,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2980566,1.0986123,0.06599571,0.032997854,0.09899356,0.41835144,-0.6896979,0.841471,3.7182817,4.7182817,119.718285,8411.0,175.0,28.06,31.305,8380.06,0.83,0.33333334,0.13205418,0.6859943,-0.25694856,0.78198063,0.025939684,175.0
5294,1.0,0.0,0.99999976,1.0,0.7310586,1.0,0.99966466,3.168845,1.0986123,0.03666361,0.0,0.109990835,0.41384864,-0.6636339,0.0,2.7182817,3.7182817,31.71828,3827.0,37.0,23.78,27.275,3842.78,1.0,0.0,0.032731377,-1.4577379,-0.8380979,0.4238962,-0.46277606,37.0
5295,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.5392187,1.0986123,0.0249066,0.0,0.0747198,0.9127412,-0.21078107,0.0,2.7182817,3.7182817,184.71828,2947.0,376.0,34.44,40.15,2787.44,0.53,0.0,0.20541762,-1.4577379,0.17230944,1.9454594,0.88139695,376.0
5296,1.0,0.7615942,0.99999833,1.0,0.7310586,1.0,0.999089,2.3664985,0.0,0.09429515,0.09429515,0.09429515,-0.98762727,0.9765844,0.841471,3.7182817,3.7182817,186.71828,5878.0,191.0,11.66,11.605,5881.66,0.52,0.0,0.20767495,0.6859943,0.18551739,-1.5461586,2.1035957,191.0
5297,1.0,0.0,1.0,1.0,0.880797,1.0,0.9999546,2.5741377,0.0,0.1320132,0.0,0.0660066,-0.9608175,-0.7391807,0.0,2.7182817,4.7182817,64.718285,6317.0,72.0,13.12,15.15,6320.12,0.39,0.33333334,0.069977425,-1.4577379,-0.6201669,-1.009032,0.5146555,72.0
5298,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.356897,1.0986123,0.031426776,0.031426776,0.094280325,0.0,0.053053487,0.841471,3.7182817,3.7182817,225.71828,9424.0,283.0,29.7,32.82,9392.7,0.42,0.0,0.251693,0.6859943,0.44307217,0.9610227,-1.562182,283.0
5299,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.9370432,1.3862944,0.0440044,0.0440044,0.1760176,0.76430285,-0.98195785,0.841471,3.7182817,3.7182817,239.71828,4651.0,290.0,19.86,23.725,4616.86,0.35999998,0.0,0.26749435,0.6859943,0.5355277,-0.11382113,1.6148801,290.0
5300,1.0,0.7615942,0.0,1.0,0.95257413,1.0,0.5,3.0596457,0.6931472,0.12,0.04,0.08,0.41384864,-0.6435381,0.841471,3.7182817,5.7182817,39.71828,8109.0,37.0,22.32,26.0,8130.32,0.88,0.6666666,0.041760724,0.6859943,-0.7852661,0.15503754,-0.46277606,37.0
5301,1.0,0.7615942,1.0,1.0,0.95257413,1.0,1.0,3.2672849,0.6931472,0.104202844,0.034734283,0.069468565,-0.9608175,-0.99388534,0.841471,3.7182817,5.7182817,277.7183,2690.0,328.0,27.24,29.79,2663.24,0.83,0.6666666,0.31038377,0.6859943,0.7864786,0.60293853,0.5146555,328.0
5302,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.5392187,1.0986123,0.0249066,0.0,0.0747198,0.41384864,-0.65700936,0.0,2.7182817,3.7182817,364.7183,8466.0,584.0,34.44,40.15,8278.44,0.53,0.0,0.4085779,-1.4577379,1.3610239,1.9454594,-0.46277606,584.0
5303,1.0,0.0,0.9993293,1.0,0.880797,1.0,0.98201376,2.4406064,0.0,0.13893713,0.0,0.069468565,0.6581168,0.65028787,0.0,2.7182817,4.7182817,17.71828,977.0,19.0,11.48,14.395,984.48,0.81,0.33333334,0.016930023,-1.4577379,-0.93055344,-1.0982575,-0.7067247,19.0
5304,1.0,0.7615942,0.99999833,1.0,0.880797,1.0,0.999089,2.9796028,1.3862944,0.08516074,0.04258037,0.17032148,-0.27634147,-0.873312,0.841471,3.7182817,4.7182817,157.71828,9740.0,162.0,20.68,24.485,9752.68,0.77,0.33333334,0.17494357,0.6859943,-0.005997725,-0.024004566,-0.828699,162.0
5305,1.0,0.0,0.9950548,0.99999976,0.7310586,1.0,0.95257413,2.5095992,0.6931472,0.060005996,0.0,0.12001199,0.0,0.98935825,0.0,2.7182817,3.7182817,10.718282,1377.0,11.0,12.3,16.665,1386.3,0.61,0.0,0.009029346,-1.4577379,-0.97678125,-0.82998973,-1.562182,11.0
5306,1.0,0.7615942,0.0,1.0,0.7310586,1.0,0.5,2.5741377,0.6931472,0.0660066,0.0660066,0.1320132,-0.011651149,-0.8462204,0.841471,3.7182817,3.7182817,25.71828,6909.0,23.0,14.12,16.15,6922.12,0.53,0.0,0.025959369,0.6859943,-0.87772167,-1.009032,1.1261642,23.0
5307,1.0,0.0,0.9640276,1.0,0.7310586,1.0,0.880797,1.9987737,0.0,0.10152284,0.0,0.10152284,-0.999983,0.43616477,0.0,2.7182817,3.7182817,59.71828,336.0,59.0,7.38,9.85,341.38,0.59,0.0,0.06433409,-1.4577379,-0.65318674,-1.6353841,-0.21800892,59.0
5308,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2672849,0.0,0.0643915,0.03219575,0.03219575,0.41835144,-0.8732973,0.841471,3.7182817,4.7182817,202.71828,6835.0,260.0,27.24,32.059998,6801.24,0.57,0.33333334,0.22573364,0.6859943,0.2911809,0.87120616,0.025939684,260.0
5309,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.0204248,1.3862944,0.041254126,0.041254126,0.1650165,0.15106326,0.5805867,0.841471,3.7182817,3.7182817,237.71828,10902.0,286.0,21.5,25.24,10871.5,0.42,0.0,0.26523703,0.6859943,0.5223198,0.065220974,0.7594226,286.0
5310,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,2.6347623,0.0,0.1320132,0.0660066,0.0660066,0.9127412,0.07075223,0.841471,3.7182817,4.7182817,178.71828,1102.0,194.0,14.94,16.15,1097.94,0.76,0.33333334,0.1986456,0.6859943,0.13268563,-1.009032,0.88139695,194.0
5311,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.168845,1.0986123,0.07332722,0.03666361,0.109990835,0.41384864,-0.7210168,0.841471,3.7182817,4.7182817,485.7183,4133.0,568.0,24.78,28.275,4071.78,0.64,0.33333334,0.54514676,0.6859943,2.1601043,0.4238962,-0.46277606,568.0
5312,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2027464,0.6931472,0.032997854,0.0,0.06599571,0.76430285,-0.99717104,0.0,2.7182817,3.7182817,189.71828,7060.0,276.0,24.6,30.305,6995.6,0.22999999,0.0,0.21106096,-1.4577379,0.2053293,0.78198063,1.6148801,276.0
5313,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.9370432,1.3862944,0.0440044,0.0440044,0.1760176,0.0,-0.8011346,0.841471,3.7182817,3.7182817,177.71828,9846.0,251.0,19.86,23.725,9788.86,0.35999998,0.0,0.19751693,0.6859943,0.12608166,-0.11382113,-1.562182,251.0
5314,1.0,0.7615942,0.9950548,1.0,0.95257413,1.0,0.95257413,2.4406064,1.3862944,0.220022,0.07334067,0.29336268,0.6492998,-0.6435381,0.841471,3.7182817,5.7182817,39.71828,10145.0,40.0,12.48,14.635,10153.48,0.65,0.6666666,0.041760724,0.6859943,-0.7852661,-1.1880741,0.27070683,40.0
5315,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2355363,1.3862944,0.069468565,0.034734283,0.13893713,0.41835144,-0.84620434,0.841471,3.7182817,4.7182817,334.7183,9606.0,362.0,26.42,29.79,9601.42,0.83,0.33333334,0.37471783,0.6859943,1.1629049,0.60293853,0.025939684,362.0
5316,1.0,0.0,0.9993293,1.0,0.880797,1.0,0.98201376,2.5741377,1.3862944,0.1257071,0.0,0.2514142,0.41835144,-0.96139747,0.0,2.7182817,4.7182817,19.71828,10033.0,21.0,13.12,15.91,10042.12,0.48999998,0.33333334,0.01918736,-1.4577379,-0.9173455,-0.9192155,0.025939684,21.0
5317,0.99999946,0.7615942,0.99999994,1.0,0.880797,1.0,0.9998766,1.9987737,0.0,0.2640264,0.1320132,0.1320132,-0.011651149,-0.629888,0.841471,3.7182817,4.7182817,83.718285,5517.0,90.0,8.38,8.575,5515.38,0.37,0.33333334,0.091422126,0.6859943,-0.49469146,-1.904243,1.1261642,90.0
5318,1.0,0.7615942,0.9640276,1.0,0.880797,1.0,0.880797,2.6919208,0.0,0.110011,0.0550055,0.0550055,-0.27634147,-0.99975514,0.841471,3.7182817,4.7182817,57.71828,6211.0,57.0,15.76,19.18,6223.76,0.5,0.33333334,0.06207675,0.6859943,-0.66639465,-0.65094763,-0.828699,57.0
5319,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4651108,1.0986123,0.028694406,0.028694406,0.08608322,0.41384864,-0.9092849,0.841471,3.7182817,3.7182817,359.7183,8233.0,395.0,32.98,35.85,8226.98,0.42999998,0.0,0.40293455,0.6859943,1.328004,1.3191069,-0.46277606,395.0
5320,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.0204248,0.6931472,0.08250825,0.0,0.08250825,-0.999983,0.99646664,0.0,2.7182817,4.7182817,211.71828,1914.0,332.0,20.5,24.24,1811.5,0.63,0.33333334,0.23589166,-1.4577379,0.3506166,0.065220974,-0.21800892,332.0
5321,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.5857387,1.0986123,0.0498132,0.0249066,0.0747198,-0.9608175,-0.91295755,0.841471,3.7182817,4.7182817,377.7183,8394.0,503.0,37.08,41.15,8302.08,0.39,0.33333334,0.4232506,0.6859943,1.4468755,1.9454594,0.5146555,503.0
5322,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.0204248,0.6931472,0.041254126,0.0,0.08250825,0.41835144,0.7331903,0.0,2.7182817,3.7182817,86.718285,1605.0,131.0,20.5,24.24,1578.5,0.77,0.0,0.09480813,-1.4577379,-0.47487956,0.065220974,0.025939684,131.0
5323,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.0204248,1.3862944,0.041254126,0.0,0.1650165,0.41835144,-0.41209102,0.0,2.7182817,3.7182817,366.7183,10073.0,615.0,20.5,24.24,9842.5,0.35999998,0.0,0.41083524,-1.4577379,1.3742318,0.065220974,0.025939684,615.0
5324,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.356897,0.6931472,0.031426776,0.031426776,0.06285355,0.27157956,-0.9482917,0.841471,3.7182817,3.7182817,264.7183,2602.0,326.0,29.7,32.82,2566.7,0.37,0.0,0.29571107,0.6859943,0.70062697,0.9610227,1.8588285,326.0
5325,1.0,0.7615942,1.0,1.0,0.880797,1.0,0.99999774,2.5095992,1.3862944,0.1257071,0.06285355,0.2514142,0.6581168,0.8064006,0.841471,3.7182817,4.7182817,155.71828,5256.0,166.0,13.3,16.91,5255.3,0.52,0.33333334,0.17268623,0.6859943,-0.019205663,-0.9192155,-0.7067247,166.0
5326,1.0,0.0,0.9950548,1.0,0.7310586,1.0,0.95257413,1.8809906,0.0,0.10152284,0.0,0.10152284,-0.27634147,0.7625584,0.0,2.7182817,3.7182817,28.71828,5782.0,29.0,6.56,9.85,5785.56,0.42999998,0.0,0.029345373,-1.4577379,-0.8579098,-1.6353841,-0.828699,29.0
5327,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.356897,0.6931472,0.031426776,0.031426776,0.06285355,-0.90583307,0.87332666,0.841471,3.7182817,3.7182817,512.71826,2616.0,586.0,29.7,32.82,2568.7,0.37,0.0,0.5756208,0.6859943,2.3384113,0.9610227,1.3701127,586.0
5328,1.0,0.0,0.99999833,1.0,0.7310586,1.0,0.999089,2.8925915,0.6931472,0.045516614,0.0,0.09103323,0.6492998,-0.13235176,0.0,2.7182817,3.7182817,27.71828,6961.0,32.0,18.04,21.97,6972.04,0.24,0.0,0.028216705,-1.4577379,-0.86451375,-0.20304689,0.27070683,32.0
5329,1.0,0.7615942,1.0,1.0,0.880797,1.0,0.99999774,3.0596457,0.6931472,0.08,0.04,0.08,-0.9608175,-0.22805226,0.841471,3.7182817,4.7182817,140.71828,2182.0,151.0,22.32,26.0,2190.32,0.94,0.33333334,0.1557562,0.6859943,-0.1182652,0.15503754,0.5146555,151.0
5330,1.0,0.7615942,0.0,1.0,0.7310586,1.0,0.5,3.1337535,0.6931472,0.037714504,0.037714504,0.07542901,0.6492998,0.9906074,0.841471,3.7182817,3.7182817,16.71828,7314.0,14.0,23.96,27.515,7336.96,0.88,0.0,0.015801355,0.6859943,-0.9371574,0.33407962,0.27070683,14.0
5331,1.0,0.7615942,0.99999994,1.0,0.880797,1.0,0.9998766,2.104134,0.0,0.20304568,0.10152284,0.10152284,-0.9608175,-0.07954854,0.841471,3.7182817,4.7182817,159.71828,645.0,166.0,9.2,10.85,644.2,0.34,0.33333334,0.17720091,0.6859943,0.007210213,-1.6353841,0.5146555,166.0
5332,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.097386,0.6931472,0.038819876,0.038819876,0.07763975,0.15106326,-0.80115265,0.841471,3.7182817,3.7182817,182.71828,2260.0,209.0,23.14,26.76,2253.14,0.77,0.0,0.20316027,0.6859943,0.15910152,0.2448541,0.7594226,209.0
5333,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.2864556,0.0,0.08798944,0.08798944,0.08798944,0.41835144,-0.44411266,0.841471,3.7182817,3.7182817,81.718285,99.0,97.0,10.84,12.365,90.84,0.56,0.0,0.089164786,0.6859943,-0.5078994,-1.456342,0.025939684,97.0
5334,1.0,0.7615942,1.0,1.0,0.95257413,1.0,1.0,3.2980566,0.6931472,0.09899356,0.032997854,0.06599571,-0.9608175,0.56610763,0.841471,3.7182817,5.7182817,78.718285,7990.0,95.0,28.06,31.305,7998.06,0.83,0.6666666,0.08577878,0.6859943,-0.52771133,0.78198063,0.5146555,95.0
5335,1.0,0.7615942,0.9999092,1.0,0.7310586,1.0,0.9933072,2.6347623,1.3862944,0.060005996,0.060005996,0.24002399,-0.999983,-0.99920684,0.841471,3.7182817,3.7182817,101.718285,5305.0,104.0,14.94,17.665,5313.94,0.65999997,0.0,0.11173815,0.6859943,-0.37582,-0.82998973,-0.21800892,104.0
5336,1.0,0.7615942,0.7615942,0.9999877,0.7310586,1.0,0.7310586,2.8925915,0.0,0.045516614,0.045516614,0.045516614,0.15106326,-0.2794155,0.841471,3.7182817,3.7182817,8.718282,5878.0,7.0,19.04,22.97,5895.04,0.44,0.0,0.006772009,0.6859943,-0.98998916,-0.20304689,0.7594226,7.0
5337,1.0,0.7615942,0.9999092,1.0,0.7310586,1.0,0.9933072,3.385068,1.0986123,0.028694406,0.028694406,0.08608322,0.41835144,-0.53657293,0.841471,3.7182817,3.7182817,14.718282,3152.0,17.0,30.52,35.85,3176.52,0.74,0.0,0.013544018,0.6859943,-0.95036536,1.3191069,0.025939684,17.0
5338,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2672849,1.3862944,0.03219575,0.03219575,0.128783,-0.9608175,-0.34667772,0.841471,3.7182817,3.7182817,527.71826,4234.0,591.0,27.24,32.059998,4194.24,0.47,0.0,0.5925508,0.6859943,2.437471,0.87120616,0.5146555,591.0
5339,1.0,0.7615942,0.9640276,0.9640276,0.7310586,1.0,0.880797,3.2027464,1.0986123,0.035676062,0.035676062,0.10702818,-0.27634147,0.9092974,0.841471,3.7182817,3.7182817,4.7182817,3632.0,4.0,25.6,29.03,3654.6,0.83,0.0,0.0022573364,0.6859943,-1.016405,0.51312196,-0.828699,4.0
5340,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.8925915,1.3862944,0.045516614,0.045516614,0.18206646,0.27157956,0.21945468,0.841471,3.7182817,3.7182817,197.71828,10188.0,228.0,19.04,22.97,10173.04,0.17999999,0.0,0.2200903,0.6859943,0.25816104,-0.20304689,1.8588285,228.0
5341,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,2.9370432,1.3862944,0.0440044,0.0,0.1760176,-0.27634147,0.97262305,0.0,2.7182817,3.7182817,230.71828,10264.0,283.0,18.86,22.725,10227.86,0.51,0.0,0.25733635,-1.4577379,0.476092,-0.11382113,-0.828699,283.0
5342,1.0,0.7615942,0.9950548,1.0,0.95257413,1.0,0.95257413,2.4406064,1.3862944,0.220022,0.07334067,0.29336268,-0.999983,-0.9983471,0.841471,3.7182817,5.7182817,214.71828,10584.0,215.0,12.48,14.635,10592.48,0.81,0.6666666,0.23927766,0.6859943,0.37042853,-1.1880741,-0.21800892,215.0
5343,1.0,0.7615942,1.0,1.0,0.880797,1.0,0.99999774,2.5741377,1.3862944,0.1320132,0.0660066,0.2640264,0.15106326,0.14114985,0.841471,3.7182817,4.7182817,354.7183,5356.0,365.0,14.12,16.15,5356.12,0.45,0.33333334,0.3972912,0.6859943,1.2949842,-1.009032,0.7594226,365.0
5344,1.0,0.0,1.0,1.0,0.880797,1.0,0.99999774,3.356897,1.0986123,0.061396774,0.0,0.09209517,0.6581168,-0.9705353,0.0,2.7182817,4.7182817,107.718285,8477.0,118.0,28.7,32.575,8492.7,0.51,0.33333334,0.118510164,-1.4577379,-0.33619618,1.0502485,-0.7067247,118.0
5345,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,2.7459881,0.0,0.10154862,0.05077431,0.05077431,0.0,0.9866276,0.841471,3.7182817,4.7182817,54.71828,1223.0,79.0,16.58,20.695,1211.58,0.34,0.33333334,0.058690745,0.6859943,-0.6862066,-0.47190553,-1.562182,79.0
5346,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4904284,1.0986123,0.028085943,0.028085943,0.08425783,0.41835144,-0.6502649,0.841471,3.7182817,3.7182817,372.7183,8500.0,439.0,33.8,36.605,8463.8,0.35999998,0.0,0.41760725,0.6859943,1.4138557,1.4083327,0.025939684,439.0
5347,0.9999891,0.7615942,0.0,0.7615942,0.7310586,1.0,0.5,1.5933086,0.0,0.1650165,0.1650165,0.1650165,0.6492998,0.841471,0.841471,3.7182817,3.7182817,3.7182817,212.0,1.0,5.92,7.06,216.92,0.5,0.0,0.0011286682,0.6859943,-1.0230091,-2.083285,0.27070683,1.0
5348,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.1337535,0.6931472,0.037714504,0.037714504,0.07542901,0.15106326,0.6767941,0.841471,3.7182817,3.7182817,430.7183,2219.0,453.0,23.96,27.515,2216.96,0.88,0.0,0.48307,0.6859943,1.7968858,0.33407962,0.7594226,453.0
5349,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.0204248,0.0,0.041254126,0.0,0.041254126,0.9127412,-0.11481476,0.0,2.7182817,3.7182817,288.7183,6785.0,487.0,20.5,24.24,6604.5,0.29,0.0,0.32279912,-1.4577379,0.8591222,0.065220974,0.88139695,487.0
5350,1.0,0.7615942,0.0,1.0,0.7310586,1.0,0.5,2.104134,0.0,0.110011,0.110011,0.110011,0.9127412,0.90178835,0.841471,3.7182817,3.7182817,48.71828,883.0,46.0,9.2,10.09,891.2,0.59,0.0,0.051918738,0.6859943,-0.7258304,-1.7252007,0.88139695,46.0
5351,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,2.8925915,0.6931472,0.045516614,0.0,0.09103323,0.9127412,-0.3383334,0.0,2.7182817,3.7182817,150.71828,1603.0,367.0,18.04,21.97,1402.04,0.32999998,0.0,0.1670429,-1.4577379,-0.052225508,-0.20304689,0.88139695,367.0
5352,1.0,0.0,1.0,1.0,0.7310586,1.0,0.9999938,2.8925915,0.6931472,0.045516614,0.0,0.09103323,-0.9608175,0.8509035,0.0,2.7182817,3.7182817,47.71828,1573.0,57.0,18.04,21.97,1579.04,0.94,0.0,0.050790068,-1.4577379,-0.7324344,-0.20304689,0.5146555,57.0
5353,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2980566,1.3862944,0.03219575,0.0,0.128783,0.0,0.99881667,0.0,2.7182817,3.7182817,236.71828,4500.0,496.0,27.06,31.06,4265.06,0.39,0.0,0.26410836,-1.4577379,0.51571584,0.87120616,-1.562182,496.0
5354,1.0,0.7615942,0.99999976,1.0,0.7310586,1.0,0.99966466,2.6919208,0.0,0.06285355,0.06285355,0.06285355,-0.42890647,-0.42818266,0.841471,3.7182817,3.7182817,37.71828,764.0,43.0,15.76,16.91,770.76,0.5,0.0,0.039503388,0.6859943,-0.7984741,-0.9192155,2.7142859,43.0
5355,1.0,0.7615942,0.9999877,1.0,0.880797,1.0,0.9975274,3.2980566,1.0986123,0.06599571,0.032997854,0.09899356,0.41384864,0.29636857,0.841471,3.7182817,4.7182817,40.71828,8397.0,44.0,28.06,31.305,8418.06,0.83,0.33333334,0.04288939,0.6859943,-0.77866215,0.78198063,-0.46277606,44.0
5356,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2355363,1.0986123,0.03219575,0.0,0.096587256,0.41384864,-0.83179146,0.0,2.7182817,3.7182817,314.7183,9533.0,403.0,25.42,31.06,9467.42,0.5,0.0,0.35214448,-1.4577379,1.0308254,0.87120616,-0.46277606,403.0
5357,1.0,0.7615942,0.7615942,1.0,0.95257413,1.0,0.7310586,2.5741377,0.0,0.1980198,0.0660066,0.0660066,0.6492998,-0.7794661,0.841471,3.7182817,5.7182817,94.718285,5680.0,93.0,14.12,16.15,5692.12,0.93,0.6666666,0.103837475,0.6859943,-0.4220478,-1.009032,0.27070683,93.0
5358,1.0,0.7615942,0.9950548,1.0,0.7310586,1.0,0.95257413,2.8925915,1.3862944,0.045516614,0.045516614,0.18206646,0.41384864,-0.6636339,0.841471,3.7182817,3.7182817,31.71828,4159.0,32.0,19.04,22.97,4174.04,0.82,0.0,0.032731377,0.6859943,-0.8380979,-0.20304689,-0.46277606,32.0
5359,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2027464,0.6931472,0.03219575,0.03219575,0.0643915,-0.999983,-0.97845656,0.841471,3.7182817,3.7182817,195.71828,7896.0,228.0,25.6,32.059998,7885.6,0.45999998,0.0,0.21783297,0.6859943,0.24495311,0.87120616,-0.21800892,228.0
5360,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2027464,0.6931472,0.03219575,0.03219575,0.0643915,0.0,0.99646664,0.841471,3.7182817,3.7182817,211.71828,7717.0,258.0,25.6,32.059998,7692.6,0.39999998,0.0,0.23589166,0.6859943,0.3506166,0.87120616,-1.562182,258.0
5361,0.99999946,0.7615942,0.7615942,0.0,0.7310586,1.0,0.7310586,2.104134,0.0,0.1320132,0.1320132,0.1320132,-0.42890647,0.0,0.841471,3.7182817,3.7182817,2.7182817,1024.0,1.0,9.2,8.575,1031.2,0.79999995,0.0,0.0,0.6859943,-1.029613,-1.904243,2.7142859,1.0
5362,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2980566,0.6931472,0.03219575,0.03219575,0.0643915,0.15106326,-0.7024078,0.841471,3.7182817,3.7182817,163.71828,2569.0,196.0,28.06,32.059998,2561.06,0.41,0.0,0.18171558,0.6859943,0.03362609,0.87120616,0.7594226,196.0
5363,0.9999976,0.0,0.7615942,0.9950548,0.95257413,1.0,0.7310586,1.8809906,0.0,0.4398827,0.0,0.14662756,0.15106326,0.14112,0.0,2.7182817,5.7182817,5.7182817,396.0,4.0,6.56,6.82,401.56,0.85999995,0.6666666,0.0033860046,-1.4577379,-1.009801,-1.9934685,0.7594226,4.0
5364,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.1337535,0.6931472,0.037714504,0.037714504,0.07542901,-0.9608175,-0.9300949,0.841471,3.7182817,3.7182817,227.71828,6965.0,345.0,23.96,27.515,6867.96,0.19,0.0,0.25395036,0.6859943,0.4562801,0.33407962,0.5146555,345.0
5365,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.356897,1.0986123,0.059997004,0.0,0.0899955,0.41384864,-0.3216224,0.0,2.7182817,4.7182817,106.718285,9150.0,121.0,28.7,33.335,9161.7,0.84,0.33333334,0.11738149,-1.4577379,-0.34280014,1.1400648,-0.46277606,121.0
5366,1.0,0.7615942,1.0,1.0,0.7310586,1.0,0.9999546,2.5095992,0.6931472,0.0660066,0.0660066,0.1320132,-0.999983,0.92002606,0.841471,3.7182817,3.7182817,66.718285,1355.0,74.0,13.3,16.15,1357.3,0.56,0.0,0.072234765,0.6859943,-0.6069589,-1.009032,-0.21800892,74.0
5367,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.385068,0.6931472,0.030698387,0.030698387,0.061396774,0.9999419,0.6960585,0.841471,3.7182817,3.7182817,218.71828,8063.0,281.0,30.52,33.575,8027.52,0.32,0.0,0.24379233,0.6859943,0.39684442,1.0502485,2.469519,281.0
5368,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.385068,1.0986123,0.029334115,0.0,0.08800235,-0.999983,-0.061890252,0.0,2.7182817,3.7182817,203.71828,3852.0,388.0,29.52,34.09,3694.52,0.7,0.0,0.22686231,-1.4577379,0.29778486,1.2292906,-0.21800892,388.0
5369,1.0,0.0,0.9640276,1.0,0.95257413,1.0,0.880797,2.6347623,0.0,0.1980198,0.0,0.0660066,0.9127412,-0.8462204,0.0,2.7182817,5.7182817,25.71828,1015.0,25.0,13.94,15.15,1026.94,1.0,0.6666666,0.025959369,-1.4577379,-0.87772167,-1.009032,0.88139695,25.0
5370,1.0,0.7615942,1.0,1.0,0.95257413,1.0,1.0,3.4391353,1.0986123,0.08608322,0.028694406,0.08608322,0.9999419,0.63676125,0.841471,3.7182817,5.7182817,298.7183,8299.0,376.0,32.16,35.85,8250.16,0.55,0.6666666,0.3340858,0.6859943,0.9251619,1.3191069,2.469519,376.0
5371,1.0,0.7615942,0.9999092,1.0,0.7310586,1.0,0.9933072,3.2980566,1.0986123,0.03219575,0.03219575,0.096587256,0.41384864,0.8366556,0.841471,3.7182817,3.7182817,23.71828,2940.0,26.0,28.06,32.059998,2962.06,0.74,0.0,0.023702033,0.6859943,-0.89092964,0.87120616,-0.46277606,26.0
5372,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.356897,0.6931472,0.06285355,0.0,0.06285355,0.41835144,0.5140043,0.0,2.7182817,4.7182817,279.7183,8258.0,461.0,28.7,31.82,8102.7,0.42,0.33333334,0.31264108,-1.4577379,0.7996865,0.9610227,0.025939684,461.0
5373,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.7459881,1.3862944,0.05077431,0.05077431,0.20309724,0.6492998,0.3466212,0.841471,3.7182817,3.7182817,187.71828,10378.0,218.0,16.58,20.695,10360.58,0.42999998,0.0,0.20880362,0.6859943,0.19212136,-0.47190553,0.27070683,218.0
5374,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.6082115,0.6931472,0.023571009,0.023571009,0.047142018,0.6492998,0.3132288,0.841471,3.7182817,3.7182817,84.718285,2473.0,118.0,37.9,43.425,2473.9,0.42,0.0,0.09255079,0.6859943,-0.4880875,2.2143178,0.27070683,118.0
