,weather_sigmoid_adde_zscore,workingday_sin_adde_zscore,(casual+registered)_negative_zscore,workingday_zscore_degree_zscore,casual_sigmoid_radian_zscore,(casual+registered)_degree_zscore,(casual+registered)_radian_ln,(casual+registered)_adde_ln,workingday_zscore_abs_ln,season_ln_adde_ln,(workingday+atemp)_radian_ln,(casual+registered)_recip_sigmoid,casual_sigmoid_radian_sigmoid,(casual+registered)_adde_sigmoid,(casual+datetime)_ln_sigmoid,workingday_zscore_abs_sigmoid,workingday_tanh_radian_negative,(casual+registered)_ln_negative,casual_sigmoid_radian_negative,season_ln_negative_negative,(casual+registered)_degree_negative,(casual+registered)_negative_abs,workingday_zscore_degree_abs,humidity_sigmoid_zscore_abs,(casual+registered)_recip_tanh,humidity_sigmoid_zscore_tanh,workingday_tanh_radian_tanh,workingday_sin_adde_recip,workingday_tanh_radian_recip,(casual+registered)_negative_recip,humidity_sigmoid_zscore_mmnorm,(casual+registered)_adde_mmnorm,workingday_sin_adde_mmnorm,weather_sigmoid_adde_mmnorm,workingday_tanh_radian_mmnorm,count
3945,-0.7005614,-1.4577379,-1.9542159,-1.4577379,0.46024832,1.9542158,2.2562218,6.309406,0.3768859,1.339437,-0.33685246,0.50045705,0.5043632,1.0,0.9998814,0.81118643,-0.0,-6.3044486,-0.017453292,1.0986123,-31340.79,547.0,83.522224,0.04476791,0.0018281515,0.044738024,0.0,0.36787945,0.0,-0.0018281536,1.0,0.5594262,0.0,0.0,0.0,547.0
3946,-0.7005614,0.6859944,-3.5401692,0.6859943,0.46024832,3.5401692,2.6792047,6.730682,-0.37688592,1.339437,-0.49031073,0.5002994,0.5043632,1.0,0.99989223,0.66507524,-0.013292326,-6.727432,-0.017453292,1.0986123,-47841.973,835.0,39.304577,0.04476791,0.0011976042,0.044738024,0.013291542,0.2809184,0.013292326,-0.0011976048,1.0,0.85450816,1.0,0.0,0.99999994,835.0
3947,-0.7005614,0.6859944,1.0304599,0.6859943,-1.3177699,-1.0304599,-2.4387891,2.0435917,-0.37688592,1.0,-1.4740893,0.549834,0.5031898,0.9995555,0.99982196,0.66507524,-0.013292326,-1.609438,-0.012759379,0.0,-286.47888,5.0,39.304577,0.04476791,0.19737533,0.044738024,0.013291542,0.2809184,0.013292326,-0.2,1.0,0.0040983604,1.0,0.0,0.99999994,5.0
3948,2.043696,-1.4577379,0.4522478,-1.4577379,0.46024832,-0.4522478,0.6522534,4.7248917,0.3768859,1.339437,-0.47574085,0.5022727,0.5043632,1.0,0.9998779,0.81118643,-0.0,-4.7004805,-0.017453292,1.0986123,-6302.535,110.0,83.522224,0.04476791,0.009090658,0.044738024,0.0,0.36787945,0.0,-0.009090909,1.0,0.11168033,0.0,0.8826904,0.0,110.0
3949,-0.7005614,0.6859944,0.99191236,0.6859943,-1.3177699,-0.9919124,-1.5633203,2.6890905,-0.37688592,1.339437,-0.5571889,0.5208213,0.5031898,0.99999964,0.9998826,0.66507524,-0.013292326,-2.4849067,-0.012759379,1.0986123,-687.5493,12.0,39.304577,0.04476791,0.08314097,0.044738024,0.013291542,0.2809184,0.013292326,-0.083333336,1.0,0.011270491,1.0,0.0,0.99999994,12.0
3950,-0.7005614,0.6859944,0.37515286,0.6859943,0.4594327,-0.37515283,0.77205455,4.8419666,-0.37688592,1.4121025,-1.3648111,0.5020161,0.50436264,1.0,0.9998061,0.66507524,-0.013292326,-4.8202815,-0.01745114,1.3862944,-7104.6763,124.0,39.304577,0.04476791,0.008064342,0.044738024,0.013291542,0.2809184,0.013292326,-0.008064516,1.0,0.12602457,1.0,0.0,0.99999994,124.0
3951,2.043696,0.6859944,1.052487,0.6859943,-2.845338,-1.052487,-4.048227,1.3132616,-0.37688592,1.0,-1.3648111,0.7310586,0.50218165,0.9762997,0.9983334,0.66507524,-0.013292326,-0.0,-0.008726646,0.0,-57.295776,1.0,39.304577,0.04476791,0.7615942,0.044738024,0.013291542,0.2809184,0.013292326,-1.0,1.0,0.0,1.0,0.8826904,0.99999994,1.0
3952,1.1544789,0.6859944,-0.9299545,0.6859943,0.4602476,0.9299545,1.840651,5.8963795,-0.37688592,1.0,-1.5333571,0.50069255,0.5043632,1.0,0.9998301,0.66507524,-0.013292326,-5.888878,-0.01745329,0.0,-20683.775,361.0,39.304577,0.04476791,0.002770076,0.044738024,0.013291542,0.2809184,0.013292326,-0.002770083,1.0,0.36885244,1.0,0.59667397,0.99999994,361.0
3953,1.1544789,-1.4577379,-0.24711354,-1.4577379,0.46024832,0.24711351,1.4198332,5.4794645,0.3768859,1.0,-1.2812791,0.5010548,0.5043632,1.0,0.999843,0.81118643,-0.0,-5.46806,-0.017453292,0.0,-13579.099,237.0,83.522224,0.04476791,0.004219384,0.044738024,0.0,0.36787945,0.0,-0.004219409,1.0,0.24180326,0.0,0.59667397,0.0,237.0
3954,1.1544789,0.6859944,0.94235134,0.6859943,-0.3278231,-0.9423514,-1.0037045,3.1662462,-0.37688592,1.2271312,-0.629026,0.5119025,0.5038431,1.0,0.999554,0.66507524,-0.013292326,-3.0445225,-0.015372808,0.6931472,-1203.2113,21.0,39.304577,0.04476791,0.04758309,0.044738024,0.013291542,0.2809184,0.013292326,-0.04761905,1.0,0.020491801,1.0,0.59667397,0.99999994,21.0
3955,-0.7005614,0.6859944,-0.9079274,0.6859943,0.46024832,0.90792733,1.8295088,5.885321,-0.37688592,1.339437,-1.4740893,0.50070024,0.5043632,1.0,0.9998902,0.66507524,-0.013292326,-5.8777356,-0.017453292,1.0986123,-20454.592,357.0,39.304577,0.04476791,0.002801113,0.044738024,0.013291542,0.2809184,0.013292326,-0.0028011205,1.0,0.36475408,1.0,0.0,0.99999994,357.0
3956,-0.7005614,0.6859944,-2.455333,0.6859943,0.46024832,2.4553332,2.4101112,6.4625897,-0.37688592,1.2271312,-1.1345186,0.50039184,0.5043632,1.0,0.9998554,0.66507524,-0.013292326,-6.4583383,-0.017453292,0.6931472,-36554.707,638.0,39.304577,0.04476791,0.0015673968,0.044738024,0.013291542,0.2809184,0.013292326,-0.0015673981,1.0,0.6526639,1.0,0.0,0.99999994,638.0
3957,1.1544789,0.6859944,0.55136985,0.6859943,0.4594327,-0.55136985,0.47356158,4.550907,-0.37688592,1.2271312,-0.7334957,0.5027173,0.50436264,1.0,0.9993781,0.66507524,-0.013292326,-4.5217886,-0.01745114,0.6931472,-5271.2114,92.0,39.304577,0.04476791,0.010869137,0.044738024,0.013291542,0.2809184,0.013292326,-0.010869565,1.0,0.093237706,1.0,0.59667397,0.99999994,92.0
3958,-0.7005614,-1.4577379,-0.14799146,-1.4577379,0.46024832,0.1479915,1.3408448,5.4014077,0.3768859,1.4121025,-1.381346,0.50114155,0.5043632,1.0,0.99981517,0.81118643,-0.0,-5.389072,-0.017453292,1.3862944,-12547.775,219.0,83.522224,0.04476791,0.004566178,0.044738024,0.0,0.36787945,0.0,-0.00456621,1.0,0.22336063,0.0,0.0,0.0,219.0
3959,1.1544789,0.6859944,-2.2736092,0.6859943,0.46024832,2.2736092,2.3570015,6.4097114,-0.37688592,1.339437,-0.5120617,0.50041324,0.5043632,1.0,0.9998859,0.66507524,-0.013292326,-6.4052286,-0.017453292,1.0986123,-34663.945,605.0,39.304577,0.04476791,0.001652891,0.044738024,0.013291542,0.2809184,0.013292326,-0.0016528926,1.0,0.61885244,1.0,0.59667397,0.99999994,605.0
3960,-0.7005614,0.6859944,-1.3044157,0.6859943,0.46024832,1.3044157,2.0132298,6.0677733,-0.37688592,1.339437,-0.6540542,0.50058275,0.5043632,1.0,0.999747,0.66507524,-0.013292326,-6.061457,-0.017453292,1.0986123,-24579.889,429.0,39.304577,0.04476791,0.0023309982,0.044738024,0.013291542,0.2809184,0.013292326,-0.0023310024,1.0,0.43852457,1.0,0.0,0.99999994,429.0
3961,-0.7005614,-1.4577379,0.7771479,-1.4577379,0.4542257,-0.7771479,-0.11640136,3.9837534,0.3768859,1.4121025,-0.99375427,0.50490177,0.50435925,1.0,0.99989843,0.81118643,-0.0,-3.9318256,-0.017437393,1.3862944,-2922.0845,51.0,83.522224,0.04476791,0.01960533,0.044738024,0.0,0.36787945,0.0,-0.019607844,1.0,0.051229507,0.0,0.0,0.0,51.0
3962,-0.7005614,-1.4577379,-2.6756043,-1.4577379,0.46024832,2.675604,2.4709203,6.5231485,0.3768859,1.2271312,-0.5881319,0.5003687,0.5043632,1.0,0.9998754,0.81118643,-0.0,-6.5191474,-0.017453292,0.6931472,-38846.535,678.0,83.522224,0.04476791,0.0014749252,0.044738024,0.0,0.36787945,0.0,-0.0014749262,1.0,0.6936475,0.0,0.0,0.0,678.0
3963,2.043696,0.6859944,0.55136985,0.6859943,-1.3177699,-0.55136985,0.47356158,4.550907,-0.37688592,1.2271312,-0.7334957,0.5027173,0.5031898,1.0,0.99986815,0.66507524,-0.013292326,-4.5217886,-0.012759379,0.6931472,-5271.2114,92.0,39.304577,0.04476791,0.010869137,0.044738024,0.013291542,0.2809184,0.013292326,-0.010869565,1.0,0.093237706,1.0,0.8826904,0.99999994,92.0
3964,1.1544789,0.6859944,-0.1039372,0.6859943,0.46024832,0.10393724,1.3036312,5.364659,-0.37688592,1.339437,-0.5344452,0.5011848,0.5043632,1.0,0.999882,0.66507524,-0.013292326,-5.351858,-0.017453292,1.0986123,-12089.409,211.0,39.304577,0.04476791,0.0047393013,0.044738024,0.013291542,0.2809184,0.013292326,-0.0047393367,1.0,0.21516392,1.0,0.59667397,0.99999994,211.0
3965,-0.7005614,0.6859944,-0.0048151305,0.6859943,0.46024832,0.0048151417,1.2144632,5.276676,-0.37688592,1.2271312,-0.58061796,0.5012953,0.5043632,1.0,0.9995165,0.66507524,-0.013292326,-5.26269,-0.017453292,0.6931472,-11058.085,193.0,39.304577,0.04476791,0.005181301,0.044738024,0.013291542,0.2809184,0.013292326,-0.005181347,1.0,0.19672129,1.0,0.0,0.99999994,193.0
3966,2.043696,-1.4577379,0.6945462,-1.4577379,0.45803145,-0.6945462,0.1414278,4.2300153,0.3768859,1.4121025,-1.1479049,0.5037878,0.50436175,1.0,0.9997551,0.81118643,-0.0,-4.189655,-0.01744744,1.3862944,-3781.5212,66.0,83.522224,0.04476791,0.015150356,0.044738024,0.0,0.36787945,0.0,-0.015151516,1.0,0.06659836,0.0,0.8826904,0.0,66.0
3967,-0.7005614,-1.4577379,-1.1612394,-1.4577379,0.46024832,1.1612393,1.9507096,6.005659,0.3768859,1.4121025,-1.0678623,0.50062037,0.5043632,1.0,0.9999045,0.81118643,-0.0,-5.9989367,-0.017453292,1.3862944,-23090.197,403.0,83.522224,0.04476791,0.0024813844,0.044738024,0.0,0.36787945,0.0,-0.0024813896,1.0,0.41188523,0.0,0.0,0.0,403.0
3968,-0.7005614,0.6859944,-1.1722529,0.6859943,0.44390202,1.1722529,1.9556601,6.0105767,-0.37688592,1.0,-1.2203218,0.50061727,0.50435245,1.0,0.99983835,0.66507524,-0.013292326,-6.003887,-0.017410139,0.0,-23204.79,405.0,39.304577,0.04476791,0.0024691308,0.044738024,0.013291542,0.2809184,0.013292326,-0.002469136,1.0,0.4139344,1.0,0.0,0.99999994,405.0
3969,-0.7005614,0.6859944,1.0139395,0.6859943,0.34133822,-1.0139395,-1.9687854,2.3719509,-0.37688592,1.2271312,-0.7334957,0.5312094,0.50428474,0.9999778,0.99957687,0.66507524,-0.013292326,-2.0794415,-0.017139373,0.6931472,-458.3662,8.0,39.304577,0.04476791,0.12435301,0.044738024,0.013291542,0.2809184,0.013292326,-0.125,1.0,0.007172131,1.0,0.0,0.99999994,8.0
3970,-0.7005614,-1.4577379,-0.24711354,-1.4577379,0.46024832,0.24711351,1.4198332,5.4794645,0.3768859,1.4121025,-1.4925512,0.5010548,0.5043632,1.0,0.9998147,0.81118643,-0.0,-5.46806,-0.017453292,1.3862944,-13579.099,237.0,83.522224,0.04476791,0.004219384,0.044738024,0.0,0.36787945,0.0,-0.004219409,1.0,0.24180326,0.0,0.0,0.0,237.0
3971,1.1544789,-1.4577379,0.94235134,-1.4577379,0.14670785,-0.9423514,-1.0037045,3.1662462,0.3768859,1.2271312,-1.0299996,0.5119025,0.5041563,1.0,0.9994093,0.81118643,-0.0,-3.0445225,-0.016625555,0.6931472,-1203.2113,21.0,83.522224,0.04476791,0.04758309,0.044738024,0.0,0.36787945,0.0,-0.04761905,1.0,0.020491801,0.0,0.59667397,0.0,21.0
3972,2.043696,0.6859944,0.40268674,0.6859943,0.46024832,-0.40268674,0.7308965,4.801709,-0.37688592,1.2271312,-0.8197969,0.5021008,0.5043632,1.0,0.9995285,0.66507524,-0.013292326,-4.7791233,-0.017453292,0.6931472,-6818.1973,119.0,39.304577,0.04476791,0.008403164,0.044738024,0.013291542,0.2809184,0.013292326,-0.008403362,1.0,0.12090164,1.0,0.8826904,0.99999994,119.0
3973,-0.7005614,0.6859944,-0.61606795,0.6859943,0.46024832,0.61606795,1.6688007,5.7259297,-0.37688592,1.4121025,-0.5344452,0.50082237,0.5043632,1.0,0.9998971,0.66507524,-0.013292326,-5.7170277,-0.017453292,1.3862944,-17417.916,304.0,39.304577,0.04476791,0.0032894618,0.044738024,0.013291542,0.2809184,0.013292326,-0.0032894737,1.0,0.31045082,1.0,0.0,0.99999994,304.0
3974,1.1544789,0.6859944,0.4192071,0.6859943,0.45803145,-0.41920707,0.7053632,4.7767534,-0.37688592,1.0,-0.94768435,0.5021552,0.50436175,1.0,0.9988166,0.66507524,-0.013292326,-4.75359,-0.01744744,0.0,-6646.31,116.0,39.304577,0.04476791,0.008620475,0.044738024,0.013291542,0.2809184,0.013292326,-0.00862069,1.0,0.11782787,1.0,0.59667397,0.99999994,116.0
3975,2.043696,0.6859944,0.47427493,0.6859943,0.46013826,-0.47427487,0.61521214,4.68876,-0.37688592,1.339437,-0.76131874,0.5023585,0.5043631,1.0,0.99973327,0.66507524,-0.013292326,-4.6634393,-0.017453002,1.0986123,-6073.3525,106.0,39.304577,0.04476791,0.009433683,0.044738024,0.013291542,0.2809184,0.013292326,-0.009433962,1.0,0.107581966,1.0,0.8826904,0.99999994,106.0
3976,1.1544789,-1.4577379,0.749614,-1.4577379,0.4602462,-0.749614,-0.022875266,4.072751,0.3768859,1.0,-0.9247613,0.50446415,0.5043632,1.0,0.99985194,0.81118643,-0.0,-4.0253515,-0.017453287,0.0,-3208.5635,56.0,83.522224,0.04476791,0.017855246,0.044738024,0.0,0.36787945,0.0,-0.017857144,1.0,0.05635245,0.0,0.59667397,0.0,56.0
3977,-0.7005614,-1.4577379,-0.5059323,-1.4577379,0.46024832,0.5059323,1.6007473,5.6585,0.3768859,1.2271312,-0.6623124,0.50088024,0.5043632,1.0,0.99986494,0.81118643,-0.0,-5.6489744,-0.017453292,0.6931472,-16272.0,284.0,83.522224,0.04476791,0.003521112,0.044738024,0.0,0.36787945,0.0,-0.0035211267,1.0,0.289959,0.0,0.0,0.0,284.0
3978,-0.7005614,0.6859944,-0.1645118,0.6859943,0.46024832,0.16451178,1.3544505,5.4148474,-0.37688592,1.339437,-0.629026,0.5011261,0.5043632,1.0,0.9997178,0.66507524,-0.013292326,-5.4026775,-0.017453292,1.0986123,-12719.662,222.0,39.304577,0.04476791,0.0045044743,0.044738024,0.013291542,0.2809184,0.013292326,-0.0045045046,1.0,0.22643441,1.0,0.0,0.99999994,222.0
3979,-0.7005614,0.6859944,-1.722931,0.6859943,0.46024832,1.722931,2.1763315,6.2299266,-0.37688592,1.339437,-0.5120617,0.500495,0.5043632,1.0,0.99974114,0.66507524,-0.013292326,-6.2245584,-0.017453292,1.0986123,-28934.367,505.0,39.304577,0.04476791,0.0019801955,0.044738024,0.013291542,0.2809184,0.013292326,-0.001980198,1.0,0.5163934,1.0,0.0,0.99999994,505.0
3980,-0.7005614,-1.4577379,0.99191236,-1.4577379,-1.3177699,-0.9919124,-1.5633203,2.6890905,0.3768859,1.2271312,-0.8602228,0.5208213,0.5031898,0.99999964,0.99987054,0.81118643,-0.0,-2.4849067,-0.012759379,0.6931472,-687.5493,12.0,83.522224,0.04476791,0.08314097,0.044738024,0.0,0.36787945,0.0,-0.083333336,1.0,0.011270491,0.0,0.0,0.0,12.0
3981,1.1544789,-1.4577379,1.0469803,-1.4577379,-2.845338,-1.0469801,-3.35508,1.5514446,0.3768859,1.0,-1.2349162,0.62245935,0.50218165,0.9911485,0.99982125,0.81118643,-0.0,-0.6931472,-0.008726646,0.0,-114.59155,2.0,83.522224,0.04476791,0.46211717,0.044738024,0.0,0.36787945,0.0,-0.5,1.0,0.0010245903,0.0,0.59667397,0.0,2.0
3982,-0.7005614,0.6859944,-0.52245265,0.6859943,0.46024832,0.5224527,1.6112552,5.668909,-0.37688592,1.2271312,-0.8816976,0.50087106,0.5043632,1.0,0.9998579,0.66507524,-0.013292326,-5.659482,-0.017453292,0.6931472,-16443.889,287.0,39.304577,0.04476791,0.0034843066,0.044738024,0.013291542,0.2809184,0.013292326,-0.0034843206,1.0,0.29303277,1.0,0.0,0.99999994,287.0
3983,-0.7005614,0.6859944,-0.3242085,0.6859943,0.46024832,0.32420853,1.477226,5.5362244,-0.37688592,1.2271312,-0.7334957,0.500996,0.5043632,1.0,0.99987054,0.66507524,-0.013292326,-5.525453,-0.017453292,0.6931472,-14381.24,251.0,39.304577,0.04476791,0.003984043,0.044738024,0.013291542,0.2809184,0.013292326,-0.003984064,1.0,0.2561475,1.0,0.0,0.99999994,251.0
3984,-0.7005614,-1.4577379,-0.71519005,-1.4577379,0.46024832,0.71519005,1.7263246,5.782958,0.3768859,1.4121025,-0.63691425,0.5007764,0.5043632,1.0,0.9997739,0.81118643,-0.0,-5.7745514,-0.017453292,1.3862944,-18449.24,322.0,83.522224,0.04476791,0.00310558,0.044738024,0.0,0.36787945,0.0,-0.0031055901,1.0,0.32889342,0.0,0.0,0.0,322.0
3985,-0.7005614,0.6859944,1.0304599,0.6859943,-1.3177699,-1.0304599,-2.4387891,2.0435917,-0.37688592,1.339437,-0.49031073,0.549834,0.5031898,0.9995555,0.9996803,0.66507524,-0.013292326,-1.609438,-0.012759379,1.0986123,-286.47888,5.0,39.304577,0.04476791,0.19737533,0.044738024,0.013291542,0.2809184,0.013292326,-0.2,1.0,0.0040983604,1.0,0.0,0.99999994,5.0
3986,1.1544789,-1.4577379,0.7936682,-1.4577379,-1.3177699,-0.79366827,-0.17702593,3.9262865,0.3768859,1.4121025,-1.4925512,0.50520813,0.5031898,1.0,0.99990714,0.81118643,-0.0,-3.871201,-0.012759379,1.3862944,-2750.1973,48.0,83.522224,0.04476791,0.02083032,0.044738024,0.0,0.36787945,0.0,-0.020833334,1.0,0.048155732,0.0,0.59667397,0.0,48.0
3987,-0.7005614,0.6859944,-0.74272394,0.6859943,0.46024832,0.7427239,1.7417332,5.7982388,-0.37688592,1.2271312,-0.58061796,0.50076455,0.5043632,1.0,0.99987054,0.66507524,-0.013292326,-5.7899604,-0.017453292,0.6931472,-18735.719,327.0,39.304577,0.04476791,0.0030580945,0.044738024,0.013291542,0.2809184,0.013292326,-0.003058104,1.0,0.33401638,1.0,0.0,0.99999994,327.0
3988,-0.7005614,-1.4577379,0.9864056,-1.4577379,0.14670785,-0.9864057,-1.4832777,2.7548244,0.3768859,1.339437,-0.5416192,0.5192213,0.5041563,0.9999999,0.99969697,0.81118643,-0.0,-2.5649493,-0.016625555,1.0986123,-744.8451,13.0,83.522224,0.04476791,0.076771714,0.044738024,0.0,0.36787945,0.0,-0.07692308,1.0,0.012295082,0.0,0.0,0.0,13.0
3989,-0.7005614,0.6859944,0.0777866,0.6859943,0.46024832,-0.07778658,1.1335566,5.1969395,-0.37688592,1.0,-0.94768435,0.5014045,0.5043632,1.0,0.9998481,0.66507524,-0.013292326,-5.1817837,-0.017453292,0.0,-10198.648,178.0,39.304577,0.04476791,0.0056179184,0.044738024,0.013291542,0.2809184,0.013292326,-0.0056179776,1.0,0.18135244,1.0,0.0,0.99999994,178.0
3990,-0.7005614,-1.4577379,0.09430695,-1.4577379,0.46024832,-0.09430696,1.1165589,5.1801996,0.3768859,1.4121025,-0.7705164,0.50142854,0.5043632,1.0,0.99976856,0.81118643,-0.0,-5.164786,-0.017453292,1.3862944,-10026.761,175.0,83.522224,0.04476791,0.0057142233,0.044738024,0.0,0.36787945,0.0,-0.0057142857,1.0,0.17827867,0.0,0.0,0.0,175.0
3991,-0.7005614,0.6859944,-1.7119175,0.6859943,0.46024832,1.7119174,2.1723633,6.22598,-0.37688592,1.2271312,-0.629026,0.500497,0.5043632,1.0,0.9998745,0.66507524,-0.013292326,-6.22059,-0.017453292,0.6931472,-28819.775,503.0,39.304577,0.04476791,0.001988069,0.044738024,0.013291542,0.2809184,0.013292326,-0.0019880715,1.0,0.5143443,1.0,0.0,0.99999994,503.0
3992,2.043696,0.6859944,0.9588717,0.6859943,-1.3177699,-0.95887166,-1.1578552,3.0310163,-0.37688592,1.0,-1.1766417,0.5138853,0.5031898,1.0,0.99908423,0.66507524,-0.013292326,-2.8903718,-0.012759379,0.0,-1031.324,18.0,39.304577,0.04476791,0.05549847,0.044738024,0.013291542,0.2809184,0.013292326,-0.055555556,1.0,0.01741803,1.0,0.8826904,0.99999994,18.0
3993,-0.7005614,-1.4577379,1.0304599,-1.4577379,-2.845338,-1.0304599,-2.4387891,2.0435917,0.3768859,1.339437,-0.6123062,0.549834,0.50218165,0.9995555,0.99965644,0.81118643,-0.0,-1.609438,-0.008726646,1.0986123,-286.47888,5.0,83.522224,0.04476791,0.19737533,0.044738024,0.0,0.36787945,0.0,-0.2,1.0,0.0040983604,0.0,0.0,0.0,5.0
3994,-0.7005614,-1.4577379,0.9974192,-1.4577379,0.14670785,-0.9974191,-1.6503317,2.6187294,0.3768859,1.339437,-0.63691425,0.52271163,0.5041563,0.9999989,0.9996326,0.81118643,-0.0,-2.3978953,-0.016625555,1.0986123,-630.25354,11.0,83.522224,0.04476791,0.090659484,0.044738024,0.0,0.36787945,0.0,-0.09090909,1.0,0.0102459015,0.0,0.0,0.0,11.0
3995,1.1544789,0.6859944,0.43022066,0.6859943,0.4602476,-0.4302206,0.6879715,4.7597632,-0.37688592,1.0,-1.1345186,0.502193,0.5043632,1.0,0.99834716,0.66507524,-0.013292326,-4.7361984,-0.01745329,0.0,-6531.7188,114.0,39.304577,0.04476791,0.0087717045,0.044738024,0.013291542,0.2809184,0.013292326,-0.00877193,1.0,0.115778685,1.0,0.59667397,0.99999994,114.0
3996,-0.7005614,0.6859944,0.17690867,0.6859943,0.14670785,-0.17690869,1.0269468,5.0920205,-0.37688592,1.0,-1.7366822,0.50156254,0.5041563,1.0,0.998494,0.66507524,-0.013292326,-5.075174,-0.016625555,0.0,-9167.324,160.0,39.304577,0.04476791,0.0062499186,0.044738024,0.013291542,0.2809184,0.013292326,-0.00625,1.0,0.16290982,1.0,0.0,0.99999994,160.0
3997,-0.7005614,-1.4577379,1.052487,-1.4577379,-2.845338,-1.052487,-4.048227,1.3132616,0.3768859,1.0,-1.381346,0.7310586,0.50218165,0.9762997,0.8,0.81118643,-0.0,-0.0,-0.008726646,0.0,-57.295776,1.0,83.522224,0.04476791,0.7615942,0.044738024,0.0,0.36787945,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0
3998,1.1544789,0.6859944,-0.7592443,0.6859943,0.46024832,0.7592442,1.7508657,5.8072963,-0.37688592,1.0,-0.706249,0.5007576,0.5043632,1.0,0.9998517,0.66507524,-0.013292326,-5.799093,-0.017453292,0.0,-18907.605,330.0,39.304577,0.04476791,0.0030302936,0.044738024,0.013291542,0.2809184,0.013292326,-0.003030303,1.0,0.33709016,1.0,0.59667397,0.99999994,330.0
3999,-0.7005614,0.6859944,-3.8100014,0.6859943,0.46024832,3.8100014,2.7362301,6.787527,-0.37688592,1.4121025,-0.79013044,0.5002828,0.5043632,1.0,0.9999001,0.66507524,-0.013292326,-6.784457,-0.017453292,1.3862944,-50649.465,884.0,39.304577,0.04476791,0.0011312213,0.044738024,0.013291542,0.2809184,0.013292326,-0.0011312218,1.0,0.9047131,1.0,0.0,0.99999994,884.0
4000,-0.7005614,0.6859944,-0.8583664,0.6859943,0.46024832,0.8583663,1.8039756,5.8599834,-0.37688592,1.339437,-0.44804215,0.50071836,0.5043632,1.0,0.9998833,0.66507524,-0.013292326,-5.8522024,-0.017453292,1.0986123,-19938.93,348.0,39.304577,0.04476791,0.0028735553,0.044738024,0.013291542,0.2809184,0.013292326,-0.0028735632,1.0,0.35553277,1.0,0.0,0.99999994,348.0
4001,1.1544789,0.6859944,-0.48390514,0.6859943,0.46024832,0.48390517,1.5865626,5.644451,-0.37688592,1.2271312,-0.58061796,0.5008929,0.5043632,1.0,0.9998667,0.66507524,-0.013292326,-5.6347895,-0.017453292,0.6931472,-16042.817,280.0,39.304577,0.04476791,0.0035714132,0.044738024,0.013291542,0.2809184,0.013292326,-0.0035714286,1.0,0.28586066,1.0,0.59667397,0.99999994,280.0
4002,1.1544789,0.6859944,0.6615055,0.6859943,-2.845338,-0.66150546,0.22843918,4.313725,-0.37688592,1.339437,-0.76131874,0.50347215,0.50218165,1.0,0.9997317,0.66507524,-0.013292326,-4.276666,-0.008726646,1.0986123,-4125.296,72.0,39.304577,0.04476791,0.013887995,0.044738024,0.013291542,0.2809184,0.013292326,-0.013888889,1.0,0.072745904,1.0,0.59667397,0.99999994,72.0
4003,-0.7005614,-1.4577379,0.94785815,-1.4577379,0.4160008,-0.9478582,-1.0524948,3.12317,0.3768859,1.4121025,-1.0299996,0.5124974,0.50433403,1.0,0.99977285,0.81118643,-0.0,-2.9957323,-0.01733648,1.3862944,-1145.9155,20.0,83.522224,0.04476791,0.049958378,0.044738024,0.0,0.36787945,0.0,-0.05,1.0,0.01946721,0.0,0.0,0.0,20.0
4004,-0.7005614,-1.4577379,-0.9299545,-1.4577379,0.46024832,0.9299545,1.840651,5.8963795,0.3768859,1.339437,-0.41380367,0.50069255,0.5043632,1.0,0.99974316,0.81118643,-0.0,-5.888878,-0.017453292,1.0986123,-20683.775,361.0,83.522224,0.04476791,0.002770076,0.044738024,0.0,0.36787945,0.0,-0.002770083,1.0,0.36885244,0.0,0.0,0.0,361.0
4005,1.1544789,0.6859944,1.052487,0.6859943,-2.845338,-1.052487,-4.048227,1.3132616,-0.37688592,1.0,-1.6640618,0.7310586,0.50218165,0.9762997,0.99872607,0.66507524,-0.013292326,-0.0,-0.008726646,0.0,-57.295776,1.0,39.304577,0.04476791,0.7615942,0.044738024,0.013291542,0.2809184,0.013292326,-1.0,1.0,0.0,1.0,0.59667397,0.99999994,1.0
4006,-0.7005614,-1.4577379,0.28704432,-1.4577379,0.46024832,-0.28704432,0.89341545,4.9608727,0.3768859,1.0,-0.95854914,0.5017857,0.5043632,1.0,0.9992674,0.81118643,-0.0,-4.9416423,-0.017453292,0.0,-8021.4087,140.0,83.522224,0.04476791,0.007142735,0.044738024,0.0,0.36787945,0.0,-0.007142857,1.0,0.14241801,0.0,0.0,0.0,140.0
4007,-0.7005614,0.6859944,1.0249531,0.6859943,-0.3278231,-1.0249531,-2.2564676,2.1654222,-0.37688592,1.2271312,-0.629026,0.5415705,0.5038431,0.99983644,0.9998741,0.66507524,-0.013292326,-1.7917595,-0.015372808,0.6931472,-343.77466,6.0,39.304577,0.04476791,0.16514042,0.044738024,0.013291542,0.2809184,0.013292326,-0.16666667,1.0,0.0051229503,1.0,0.0,0.99999994,6.0
4008,1.1544789,-1.4577379,0.5789038,-1.4577379,-0.3278231,-0.5789038,0.41768116,4.4966745,0.3768859,1.0,-2.0233736,0.50287354,0.5038431,1.0,0.99983704,0.81118643,-0.0,-4.465908,-0.015372808,0.0,-4984.7324,87.0,83.522224,0.04476791,0.011493746,0.044738024,0.0,0.36787945,0.0,-0.011494253,1.0,0.08811475,0.0,0.59667397,0.0,87.0
