,weather_adde_ln,(casual+registered)_ln,(casual+datetime)_ln,season_ln_adde,weather_sigmoid_adde,(weather/atemp)_adde,(casual+registered)_adde,workingday_sin_adde,registered_sin_abs,workingday_zscore_abs,(casual+registered)_radian,(weather/atemp)_radian,workingday_tanh_radian,(workingday+atemp)_radian,casual_sigmoid_radian,season_ln_degree,windspeed_zscore_degree,workingday_zscore_degree,(casual+registered)_degree,atemp_zscore_degree,windspeed_sin_exp,registered_sin_exp,registered_tanh_negative,(casual+registered)_negative,windspeed_zscore_negative,registered_sin_negative,season_ln_negative,humidity_sigmoid_zscore,(casual+registered)_zscore,(casual+registered)_recip,casual_tanh_recip,(season/atemp)_recip,count
5932,1.5514446,3.4339871,7.684784,3.411429,3.5990787,2.7937107,33.71828,3.5597527,0.75098723,0.6859943,0.54105204,0.0013164845,0.013292326,0.48022732,0.017453253,39.714405,-89.506424,39.304577,1776.1691,19.141352,1.0,0.47190046,-1.0,-31.0,1.562182,0.75098723,-0.6931472,0.04476791,-0.8872835,0.032258064,1.0,13.257499,31.0
5933,1.3132616,4.905275,8.4857025,4.104576,3.4493403,2.7671695,137.71828,2.7182817,0.37960774,1.4577379,2.3561945,0.0008532531,0.0,0.3570071,0.017453292,79.42881,43.511707,-83.522224,7734.9297,-21.892086,1.1630702,1.4617109,-1.0,-135.0,-0.7594226,-0.37960774,-1.3862944,0.04476791,-0.31457824,0.0074074073,1.0,5.11375,135.0
5934,1.3132616,5.5174527,8.979038,3.411429,3.4493403,2.7504776,251.71828,3.5597527,0.99717104,0.6859943,4.34587,0.00056192186,0.013292326,0.5595525,0.017453292,39.714405,29.487585,39.304577,14266.648,49.916435,0.38257998,0.36892164,-1.0,-249.0,-0.5146555,0.99717104,-0.6931472,0.04476791,0.31319493,0.004016064,1.0,15.53,249.0
5935,1.3132616,6.059123,9.20944,4.104576,3.4493403,2.7571015,430.7183,2.7182817,0.9995211,1.4577379,7.4700093,0.0006775346,0.0,0.44959682,0.017453292,79.42881,1.4862343,-83.522224,24522.592,14.029105,1.5194545,2.7169802,-1.0,-428.0,-0.025939684,-0.9995211,-1.3862944,0.04476791,1.298909,0.0023364485,1.0,6.44,428.0
5936,1.3132616,1.9459102,9.060679,3.816894,3.4493403,2.753016,9.718282,3.5597527,0.6569866,0.6859943,0.12217305,0.0006062276,0.013292326,0.5199336,0.008726646,62.945847,-40.49234,39.304577,401.07043,34.54583,1.9311522,1.9289708,-0.99999833,-7.0,0.7067247,-0.6569866,-1.0986123,0.04476791,-1.0194463,0.14285715,0.0,9.596667,7.0
5937,1.3132616,5.739793,7.9298463,3.411429,3.4493403,2.7476158,313.7183,2.7182817,0.22808161,1.4577379,5.4279737,0.0005119769,0.0,0.59498274,0.017453292,39.714405,-26.515114,-83.522224,17818.986,70.43316,1.5126282,0.7960593,-1.0,-311.0,0.46277606,0.22808161,-0.6931472,0.04476791,0.6546154,0.003215434,1.0,17.045,311.0
5938,1.3132616,4.9904327,6.20859,2.7182817,3.4493403,2.812577,149.71828,3.5597527,0.46774516,0.6859943,2.565634,0.0016457608,0.013292326,0.20254545,0.015372808,0.0,-12.490991,39.304577,8422.4795,-88.588356,0.36788568,1.5963905,-1.0,-147.0,0.21800892,-0.46774516,-0.0,0.04476791,-0.24849683,0.006802721,0.9640276,10.605,147.0
5939,1.3132616,5.488938,9.042158,3.816894,3.4493403,2.7457807,244.71828,3.5597527,0.9765909,0.6859943,4.2236967,0.0004799475,0.013292326,0.6521423,0.017453292,62.945847,-12.490991,39.304577,13865.578,85.83763,0.36788568,2.655388,-1.0,-242.0,0.21800892,-0.9765909,-1.0986123,0.04476791,0.27464744,0.004132231,1.0,12.121667,242.0
5940,1.5514446,6.4281054,9.254931,4.104576,3.5990787,2.812577,621.71826,3.5597527,0.9956814,0.6859943,10.803588,0.0016457608,0.013292326,0.38763762,0.017453292,79.42881,1.4862343,39.304577,35466.086,-16.779839,1.5194545,2.706568,-1.0,-619.0,-0.025939684,-0.9956814,-1.3862944,0.04476791,2.3507042,0.0016155089,1.0,5.3025,619.0
5941,1.3132616,2.944439,8.970432,3.411429,3.4493403,2.7559962,21.71828,3.5597527,0.96139747,0.6859943,0.33161256,0.00065824226,0.013292326,0.48022732,0.015372808,39.714405,-89.506424,39.304577,1088.6198,19.141352,1.0,0.38235813,-1.0,-19.0,1.562182,0.96139747,-0.6931472,0.04476791,-0.9533649,0.05263158,0.9640276,13.257499,19.0
5942,1.3132616,5.676754,9.012986,3.411429,3.4493403,2.74898,294.7183,3.5597527,0.86895084,0.6859943,5.096361,0.0005357879,0.013292326,0.5859943,0.017453292,39.714405,-47.480953,39.304577,16730.367,60.174805,0.75855386,2.384408,-1.0,-292.0,0.828699,-0.86895084,-0.6931472,0.04476791,0.54998654,0.0034246575,1.0,16.2875,292.0
5943,1.7436683,4.1743875,9.060563,3.816894,3.670856,2.8198218,67.718285,3.5597527,0.7391807,0.6859943,1.134464,0.0017722077,0.013292326,0.5331108,0.016625555,62.945847,15.510358,39.304577,3724.2256,39.658077,1.9142001,0.47750497,-1.0,-65.0,-0.27070683,0.7391807,-1.0986123,0.04476791,-0.700053,0.015384615,0.9950548,9.848333,65.0
5944,1.3132616,5.488938,6.809039,2.7182817,3.4493403,2.7756705,244.71828,3.5597527,0.6160642,0.6859943,4.2236967,0.0010016237,0.013292326,0.3215769,0.017453184,0.0,-47.480953,39.304577,13865.578,-42.40881,0.75855386,0.5400659,-1.0,-242.0,0.828699,0.6160642,-0.0,0.04476791,0.27464744,0.004132231,1.0,17.425,242.0
5945,1.3132616,4.919981,7.167809,2.7182817,3.4493403,2.7654293,139.71828,3.5597527,0.8899956,0.6859943,2.3911011,0.0008228804,0.013292326,0.38763762,0.017453292,0.0,15.510358,39.304577,7849.5215,-16.779839,1.9142001,0.41065758,-1.0,-137.0,-0.27070683,0.8899956,-0.0,0.04476791,-0.30356467,0.00729927,1.0,21.21,137.0
5946,1.5514446,6.052089,9.125545,3.816894,3.5990787,2.7811353,427.7183,2.7182817,0.89794093,1.4577379,7.4176493,0.0010970015,0.0,0.5553638,0.017453292,62.945847,-89.506424,-83.522224,24350.705,55.062542,1.0,0.40740767,-1.0,-425.0,1.562182,0.89794093,-1.0986123,0.04476791,1.2823886,0.002352941,1.0,10.606667,425.0
5947,1.3132616,5.627621,9.0766945,3.816894,3.4493403,2.744681,280.7183,2.7182817,0.22808161,1.4577379,4.8520155,0.00046075217,0.0,0.6611307,0.017453292,62.945847,15.510358,-83.522224,15928.226,96.095985,1.9142001,0.7960593,-1.0,-278.0,-0.27070683,0.22808161,-1.0986123,0.04476791,0.4728916,0.0035971224,1.0,12.626667,278.0
5948,1.3132616,1.9459102,8.530307,4.104576,3.4493403,2.7811353,9.718282,3.5597527,0.6569866,0.6859943,0.12217305,0.0010970015,0.013292326,0.29513517,0.008726646,79.42881,-40.49234,39.304577,401.07043,-52.667164,1.9311522,1.9289708,-0.99999833,-7.0,0.7067247,-0.6569866,-1.3862944,0.04476791,-1.0194463,0.14285715,0.0,3.9775,7.0
5949,1.5514446,6.4264884,9.099855,3.816894,3.5990787,2.785975,620.71826,3.5597527,0.37146005,0.6859943,10.786135,0.0011814717,0.013292326,0.5331108,0.017453292,62.945847,-47.480953,39.304577,35408.79,39.658077,0.75855386,1.44985,-1.0,-618.0,0.828699,-0.37146005,-1.0986123,0.04476791,2.3451974,0.001618123,1.0,9.848333,618.0
5950,1.3132616,3.6888795,6.8112445,2.7182817,3.4493403,2.812577,42.71828,3.5597527,0.96379536,0.6859943,0.6981317,0.0016457608,0.013292326,0.20254545,0.012759379,0.0,29.487585,39.304577,2291.831,-88.588356,0.38257998,2.6216276,-1.0,-40.0,-0.5146555,-0.96379536,-0.0,0.04476791,-0.8377225,0.025,0.7615942,10.605,40.0
5951,1.3132616,3.0910425,8.487352,4.104576,3.4493403,2.7559962,24.71828,3.5597527,0.65028787,0.6859943,0.38397244,0.00065824226,0.013292326,0.48022732,0.017437393,79.42881,78.50167,39.304577,1260.5071,19.141352,0.40420502,1.9160923,-1.0,-22.0,-1.3701127,-0.65028787,-1.3862944,0.04476791,-0.9368446,0.045454547,0.99999833,6.6287494,22.0
5952,1.3132616,5.2040067,6.4216223,2.7182817,3.4493403,2.7756705,184.71828,2.7182817,0.930106,1.4577379,3.1764991,0.0010016237,0.0,0.3041236,0.017453292,0.0,-47.480953,-83.522224,10427.831,-42.40881,0.75855386,0.39451188,-1.0,-182.0,0.828699,0.930106,-0.0,0.04476791,-0.05575947,0.0054945056,1.0,17.425,182.0
5953,1.7436683,4.1271343,9.127394,3.816894,3.670856,2.8082771,64.718285,3.5597527,0.9866276,0.6859943,1.0821041,0.0015707178,0.013292326,0.5992588,0.017452499,62.945847,-12.490991,39.304577,3552.3381,65.3209,0.36788568,2.6821737,-1.0,-62.0,0.21800892,-0.9866276,-1.0986123,0.04476791,-0.7165733,0.016129032,1.0,11.111667,62.0
5954,1.3132616,5.4380794,8.399085,4.104576,3.4493403,2.7504776,232.71828,3.5597527,0.6019999,0.6859943,4.0142574,0.00056192186,0.013292326,0.5595525,0.017453292,79.42881,43.511707,39.304577,13178.028,49.916435,1.1630702,0.5477152,-1.0,-230.0,-0.7594226,0.6019999,-1.3862944,0.04476791,0.20856607,0.004347826,1.0,7.765,230.0
5955,1.5514446,5.31812,7.98105,3.816894,3.5990787,2.7842774,206.71828,3.5597527,0.7958241,0.6859943,3.5604715,0.0011518424,0.013292326,0.54637533,0.017453292,62.945847,29.487585,39.304577,11688.338,44.804188,0.38257998,2.2162666,-1.0,-204.0,-0.5146555,-0.7958241,-1.0986123,0.04476791,0.06538973,0.004901961,1.0,10.101667,204.0
5956,1.5514446,6.4661446,9.0641575,3.816894,3.5990787,2.7744536,645.71826,3.5597527,0.9300838,0.6859943,11.222467,0.0009803844,0.013292326,0.63887775,0.017453292,62.945847,-26.515114,39.304577,36841.184,80.69151,1.5126282,2.5347216,-1.0,-643.0,0.46277606,-0.9300838,-1.0986123,0.04476791,2.482867,0.00155521,1.0,11.868333,643.0
5957,1.5514446,5.811141,8.9981365,3.411429,3.5990787,2.7811353,336.7183,3.5597527,0.7849617,0.6859943,5.8293996,0.0010970015,0.013292326,0.572817,0.017453292,39.714405,106.50302,39.304577,19136.79,55.062542,1.3120353,2.192323,-1.0,-334.0,-1.8588285,-0.7849617,-0.6931472,0.04476791,0.7812714,0.002994012,1.0,15.91,334.0
5958,1.3132616,5.0998664,8.727454,2.7182817,3.4493403,2.8382578,166.71828,2.7182817,0.3383334,1.4577379,2.86234,0.0020939764,0.0,0.1454732,0.01745329,0.0,127.51576,-83.522224,9396.508,-103.95896,0.6681691,0.71295756,-1.0,-164.0,-2.22557,0.3383334,-0.0,0.04476791,-0.15488155,0.0060975607,1.0,8.335,164.0
5959,1.7436683,3.610918,3.218876,2.7182817,3.670856,2.8597245,39.71828,2.7182817,0.40403765,1.4577379,0.6457718,0.0024686411,0.0,0.3701843,0.017410139,0.0,29.487585,-83.522224,2119.9438,-16.779839,0.38257998,0.667619,-1.0,-37.0,-0.5146555,0.40403765,-0.0,0.04476791,-0.85424286,0.027027028,0.9999877,21.21,37.0
5960,1.3132616,2.8903718,8.679312,2.7182817,3.4493403,2.7671695,20.71828,3.5597527,0.75098723,0.6859943,0.31415927,0.0008532531,0.013292326,0.3744604,0.008726646,0.0,-12.490991,39.304577,1031.324,-21.892086,0.36788568,0.47190046,-1.0,-18.0,0.21800892,0.75098723,-0.0,0.04476791,-0.9588717,0.055555556,0.0,20.455,18.0
5961,1.3132616,6.2672005,7.6610565,3.411429,3.4493403,2.7512796,529.71826,3.5597527,0.9268298,0.6859943,9.1978855,0.0005759212,0.013292326,0.54637533,0.017453292,39.714405,15.510358,39.304577,30194.875,44.804188,1.9142001,0.3958065,-1.0,-527.0,-0.27070683,0.9268298,-0.6931472,0.04476791,1.8440802,0.0018975332,1.0,15.1525,527.0
5962,1.3132616,3.218876,7.4506607,3.411429,3.4493403,2.7671695,27.71828,2.7182817,0.42016706,1.4577379,0.43633232,0.0008532531,0.0,0.3570071,0.017453184,39.714405,-26.515114,-83.522224,1432.3944,-21.892086,1.5126282,1.5222158,-1.0,-25.0,0.46277606,-0.42016706,-0.6931472,0.04476791,-0.9203242,0.04,1.0,10.2275,25.0
5963,1.5514446,4.804021,4.8598123,2.7182817,3.5990787,2.8832982,124.718285,3.5597527,0.23666139,0.6859943,2.1293018,0.0028800813,0.013292326,0.22898719,0.017410139,0.0,-89.506424,39.304577,6990.085,-78.329994,1.0,1.267012,-1.0,-122.0,1.562182,-0.23666139,-0.0,0.04476791,-0.3861664,0.008196721,0.9999877,12.12,122.0
5964,1.5514446,4.836282,8.711114,2.7182817,3.5990787,2.857219,128.71828,3.5597527,0.8645514,0.6859943,2.1991148,0.0024249104,0.013292326,0.26869345,0.017453287,0.0,-40.49234,39.304577,7219.2676,-62.925518,1.9311522,0.42124048,-1.0,-126.0,0.7067247,0.8645514,-0.0,0.04476791,-0.3641393,0.007936508,1.0,14.395,126.0
5965,1.7436683,3.713572,9.275754,4.104576,3.670856,2.9163015,43.71828,3.5597527,0.7451132,0.6859943,0.715585,0.0034560976,0.013292326,0.28187066,0.012759379,79.42881,64.52445,39.304577,2349.127,-57.81327,0.9884165,2.10668,-1.0,-41.0,-1.1261642,-0.7451132,-1.3862944,0.04476791,-0.8322157,0.024390243,0.7615942,3.7875,41.0
5966,1.5514446,4.553877,6.75227,2.7182817,3.5990787,2.809315,97.718285,3.5597527,0.5139784,0.6859943,1.6580628,0.0015888296,0.013292326,0.40090212,0.017453292,0.0,15.510358,39.304577,5443.0986,-11.633729,1.9142001,1.6719296,-1.0,-95.0,-0.27070683,-0.5139784,-0.0,0.04476791,-0.5348495,0.010526316,1.0,21.97,95.0
5967,1.3132616,6.2934194,8.85109,2.7182817,3.4493403,2.7571015,543.71826,2.7182817,0.83179146,1.4577379,9.442231,0.0006775346,0.0,0.44959682,0.017453292,0.0,-47.480953,-83.522224,30997.016,14.029105,0.75855386,0.43526882,-1.0,-541.0,0.828699,0.83179146,-0.0,0.04476791,1.9211752,0.0018484289,1.0,25.76,541.0
5968,1.3132616,5.4026775,8.593413,4.104576,3.4493403,2.7916224,224.71828,2.7182817,0.35493836,1.4577379,3.874631,0.0012800362,0.0,0.23797564,0.017453292,79.42881,15.510358,-83.522224,12719.662,-68.07163,1.9142001,0.7012167,-1.0,-222.0,-0.27070683,0.35493836,-1.3862944,0.04476791,0.1645118,0.0045045046,1.0,3.4087498,222.0
5969,1.5514446,4.983607,7.793999,3.411429,3.5990787,2.7732797,148.71828,3.5597527,0.8899956,0.6859943,2.5481806,0.000959895,0.013292326,0.6521423,0.017453292,39.714405,43.511707,39.304577,8365.184,85.83763,1.1630702,0.41065758,-1.0,-146.0,-0.7594226,0.8899956,-0.6931472,0.04476791,-0.2540036,0.006849315,1.0,18.1825,146.0
5970,1.3132616,2.8903718,8.711279,2.7182817,3.4493403,2.8282928,20.71828,3.5597527,0.75098723,0.6859943,0.31415927,0.0019200541,0.013292326,0.17610373,0.008726646,0.0,43.511707,39.304577,1031.324,-98.84671,1.1630702,0.47190046,-1.0,-18.0,-0.7594226,0.75098723,-0.0,0.04476791,-0.9588717,0.055555556,0.0,9.09,18.0
5971,1.5514446,5.814131,8.968268,3.411429,3.5990787,2.7982817,337.7183,3.5597527,0.7738716,0.6859943,5.846853,0.0013962634,0.013292326,0.4537856,0.017453292,39.714405,29.487585,39.304577,19194.086,8.882996,0.38257998,2.1681442,-1.0,-335.0,-0.5146555,-0.7738716,-0.6931472,0.04476791,0.7867782,0.0029850747,1.0,12.5,335.0
5972,1.3132616,6.4723463,9.159152,3.816894,3.4493403,2.74898,649.71826,2.7182817,0.3048393,1.4577379,11.29228,0.0005357879,0.0,0.568541,0.017453292,62.945847,43.511707,-83.522224,37070.367,60.174805,1.1630702,1.356407,-1.0,-647.0,-0.7594226,-0.3048393,-1.0986123,0.04476791,2.504894,0.001545595,1.0,10.858334,647.0
5973,1.5514446,1.3862944,8.491876,4.104576,3.5990787,2.809315,6.7182817,3.5597527,0.14112,0.6859943,0.06981317,0.0015888296,0.013292326,0.40090212,0.012759379,79.42881,15.510358,39.304577,229.1831,-11.633729,1.9142001,1.1515628,-0.9950548,-4.0,-0.27070683,-0.14112,-1.3862944,0.04476791,-1.0359666,0.25,0.7615942,5.4925,4.0
5974,1.3132616,1.0986123,8.607217,2.7182817,3.4493403,2.8382578,5.7182817,3.5597527,0.14112,0.6859943,0.05235988,0.0020939764,0.013292326,0.16292648,0.008726646,0.0,29.487585,39.304577,171.88733,-103.95896,0.38257998,1.1515628,-0.9950548,-3.0,-0.5146555,-0.14112,-0.0,0.04476791,-1.0414734,0.33333334,0.0,8.335,3.0
5975,1.3132616,6.3261495,8.951699,3.411429,3.4493403,2.7504776,561.71826,2.7182817,0.90931,1.4577379,9.756391,0.00056192186,0.0,0.54209924,0.017453292,39.714405,-12.490991,-83.522224,32028.34,49.916435,0.36788568,2.4826088,-1.0,-559.0,0.21800892,-0.90931,-0.6931472,0.04476791,2.0202973,0.0017889087,1.0,15.53,559.0
5976,1.3132616,2.7080503,7.7030077,3.411429,3.4493403,2.7595358,17.71828,3.5597527,0.53657293,0.6859943,0.2617994,0.0007200203,0.013292326,0.4405211,0.016625555,39.714405,-89.506424,39.304577,859.43665,3.7368863,1.0,0.5847488,-1.0,-15.0,1.562182,0.53657293,-0.6931472,0.04476791,-0.97539204,0.06666667,0.9950548,12.12,15.0
5977,1.3132616,1.0986123,6.753438,2.7182817,3.4493403,2.7671695,5.7182817,2.7182817,0.14112,1.4577379,0.05235988,0.0008532531,0.0,0.3570071,0.008726646,0.0,64.52445,-83.522224,171.88733,-21.892086,0.9884165,1.1515628,-0.9950548,-3.0,-1.1261642,-0.14112,-0.0,0.0447519,-1.0414734,0.33333334,0.0,20.455,3.0
5978,1.7436683,2.7080503,9.224638,4.104576,3.670856,2.9383037,17.71828,3.5597527,0.9906074,0.6859943,0.2617994,0.0038401082,0.013292326,0.25542894,0.012759379,79.42881,15.510358,39.304577,859.43665,-68.07163,1.9142001,2.69287,-1.0,-15.0,-0.27070683,-0.9906074,-1.3862944,0.04476791,-0.97539204,0.06666667,0.7615942,3.4087498,15.0
5979,1.5514446,4.204693,8.31189,4.104576,3.5990787,2.8160574,69.718285,2.7182817,0.99287266,1.4577379,1.1693705,0.0017065062,0.0,0.3570071,0.01745114,79.42881,64.52445,-83.522224,3838.817,-21.892086,0.9884165,2.6989768,-1.0,-67.0,-1.1261642,-0.99287266,-1.3862944,0.04476791,-0.6890394,0.014925373,0.99999994,5.11375,67.0
5980,1.3132616,2.3025851,8.343554,4.104576,3.4493403,2.7671695,12.718282,3.5597527,0.41211846,0.6859943,0.17453292,0.0008532531,0.013292326,0.3744604,0.012759379,79.42881,-89.506424,39.304577,572.95776,-21.892086,1.0,1.5100132,-0.99999994,-10.0,1.562182,-0.41211846,-1.3862944,0.04476791,-1.002926,0.1,0.7615942,5.11375,10.0
5981,1.5514446,5.5333896,7.140453,2.7182817,3.5990787,2.843989,255.71828,3.5597527,0.72105855,0.6859943,4.415683,0.002194003,0.013292326,0.29513517,0.017453292,0.0,-89.506424,39.304577,14495.831,-52.667164,1.0,2.056609,-1.0,-253.0,1.562182,-0.72105855,-0.0,0.04476791,0.33522207,0.0039525693,1.0,15.91,253.0
5982,1.3132616,5.560682,7.9218984,3.816894,3.4493403,2.74898,262.7183,3.5597527,0.8064184,0.6859943,4.537856,0.0005357879,0.013292326,0.5859943,0.017453292,62.945847,-12.490991,39.304577,14896.902,60.174805,0.36788568,2.2398713,-1.0,-260.0,0.21800892,-0.8064184,-1.0986123,0.04476791,0.37376952,0.0038461538,1.0,10.858334,260.0
5983,1.3132616,4.7184987,9.237177,4.104576,3.4493403,2.7582817,114.718285,2.7182817,0.50636566,1.4577379,1.9547688,0.0006981317,0.0,0.43633232,0.017453184,79.42881,29.487585,-83.522224,6417.127,8.882996,0.38257998,0.60268193,-1.0,-112.0,-0.5146555,0.50636566,-1.3862944,0.04476791,-0.44123423,0.008928572,1.0,6.25,112.0
5984,1.3132616,3.4011974,8.482602,4.104576,3.4493403,2.7622862,32.71828,3.5597527,0.008851309,0.6859943,0.5235988,0.0007680216,0.013292326,0.41407937,0.01744744,79.42881,43.511707,39.304577,1718.8733,-6.5214696,1.1630702,0.99118775,-1.0,-30.0,-0.7594226,0.008851309,-1.3862944,0.04476791,-0.8927903,0.033333335,0.99999976,5.68125,30.0
5985,1.3132616,2.3025851,8.062748,3.816894,3.4493403,2.7504776,12.718282,3.5597527,0.54402107,0.6859943,0.17453292,0.00056192186,0.013292326,0.5595525,0.008726646,62.945847,-40.49234,39.304577,572.95776,49.916435,1.9311522,0.5804097,-1.0,-10.0,0.7067247,0.54402107,-1.0986123,0.04476791,-1.002926,0.1,0.0,10.3533325,10.0
5986,1.3132616,4.4998097,8.157944,3.816894,3.4493403,2.7549453,92.718285,3.5597527,0.8218178,0.6859943,1.5707964,0.00063990074,0.013292326,0.49349183,0.016625555,62.945847,29.487585,39.304577,5156.62,24.287462,0.38257998,0.43963176,-1.0,-90.0,-0.5146555,0.8218178,-1.0986123,0.04476791,-0.5623834,0.011111111,0.9950548,9.091666,90.0
5987,1.5514446,4.5108595,8.327726,4.104576,3.5990787,2.8160574,93.718285,3.5597527,0.44411266,0.6859943,1.5882496,0.0017065062,0.013292326,0.3744604,0.017453184,79.42881,-89.506424,39.304577,5213.9155,-21.892086,1.0,0.6413931,-1.0,-91.0,1.562182,0.44411266,-1.3862944,0.04476791,-0.55687666,0.010989011,1.0,5.11375,91.0
5988,1.3132616,5.3423343,8.507749,4.104576,3.4493403,2.7782876,211.71828,3.5597527,0.9977993,0.6859943,3.6477382,0.0010473022,0.013292326,0.30831242,0.017453292,79.42881,-26.515114,39.304577,11974.817,-47.554905,1.5126282,2.7123063,-1.0,-209.0,0.46277606,-0.9977993,-1.3862944,0.04476791,0.09292364,0.004784689,1.0,4.16625,209.0
5989,1.5514446,2.4849067,8.823501,3.411429,3.5990787,2.8330593,14.718282,2.7182817,0.41211846,1.4577379,0.20943952,0.0020032474,0.0,0.3041236,0.016625555,39.714405,-47.480953,-83.522224,687.5493,-42.40881,0.75855386,1.5100132,-0.99999994,-12.0,0.828699,-0.41211846,-0.6931472,0.04476791,-0.99191236,0.083333336,0.9950548,8.7125,12.0
5990,1.3132616,1.0986123,8.794371,2.7182817,3.4493403,2.7782876,5.7182817,3.5597527,0.14112,0.6859943,0.05235988,0.0010473022,0.013292326,0.30831242,0.008726646,0.0,1.4862343,39.304577,171.88733,-47.554905,1.5194545,1.1515628,-0.9950548,-3.0,-0.025939684,-0.14112,-0.0,0.04476791,-1.0414734,0.33333334,0.0,16.665,3.0
5991,1.3132616,5.655992,8.763271,2.7182817,3.4493403,2.7782876,288.7183,2.7182817,0.9765844,1.4577379,4.9916415,0.0010473022,0.0,0.29085913,0.017453292,0.0,-26.515114,-83.522224,16386.592,-47.554905,1.5126282,2.655371,-1.0,-286.0,0.46277606,-0.9765844,-0.0,0.04476791,0.51694584,0.0034965035,1.0,16.665,286.0
5992,1.3132616,3.4965076,5.620401,2.7182817,3.4493403,2.8832982,35.71828,3.5597527,0.5514267,0.6859943,0.57595867,0.0028800813,0.013292326,0.12322024,0.012759379,0.0,120.52715,39.304577,1890.7606,-119.363434,0.37245938,1.7357275,-1.0,-33.0,-2.1035957,-0.5514267,-0.0,0.04476791,-0.87627,0.030303031,0.7615942,6.06,33.0
5993,1.3132616,5.9322453,9.006142,3.411429,3.4493403,2.74898,379.7183,3.5597527,0.17604594,0.6859943,6.579891,0.0005357879,0.013292326,0.5859943,0.017453292,39.714405,1.4862343,39.304577,21600.508,60.174805,1.5194545,0.8385795,-1.0,-377.0,-0.025939684,0.17604594,-0.6931472,0.04476791,1.0180631,0.0026525198,1.0,16.2875,377.0
5994,1.3132616,6.2106,7.875119,3.411429,3.4493403,2.7549453,500.7183,3.5597527,0.8939831,0.6859943,8.69174,0.00063990074,0.013292326,0.49349183,0.017453292,39.714405,-26.515114,39.304577,28533.297,24.287462,1.5126282,0.40902334,-1.0,-498.0,0.46277606,0.8939831,-0.6931472,0.04476791,1.6843836,0.002008032,1.0,13.637501,498.0
5995,1.3132616,6.2878585,8.3551445,4.104576,3.4493403,2.7571015,540.71826,3.5597527,0.9956898,0.6859943,9.389872,0.0006775346,0.013292326,0.4670501,0.017453292,79.42881,-47.480953,39.304577,30825.127,14.029105,0.75855386,2.706591,-1.0,-538.0,0.828699,-0.9956898,-1.3862944,0.04476791,1.9046549,0.001858736,1.0,6.44,538.0
5996,1.3132616,5.2311087,8.3320675,4.104576,3.4493403,2.7622862,189.71828,3.5597527,0.9971733,0.6859943,3.2637656,0.0007680216,0.013292326,0.41407937,0.017453292,79.42881,29.487585,39.304577,10714.311,-6.5214696,0.38257998,0.3689208,-1.0,-187.0,-0.5146555,0.9971733,-1.3862944,0.04476791,-0.028225562,0.0053475937,1.0,5.68125,187.0
5997,1.3132616,5.370638,7.9028573,3.411429,3.4493403,2.7469761,217.71828,3.5597527,0.587795,0.6859943,3.7524579,0.00050081185,0.013292326,0.62570053,0.017453292,39.714405,1.4862343,39.304577,12318.592,75.579254,1.5194545,0.5555509,-1.0,-215.0,-0.025939684,0.587795,-0.6931472,0.04476791,0.12596433,0.004651163,1.0,17.425,215.0
5998,1.3132616,5.8406415,9.132271,3.816894,3.4493403,2.7482803,346.7183,3.5597527,0.017671784,0.6859943,6.0039325,0.0005235726,0.013292326,0.5992588,0.017453292,62.945847,-26.515114,39.304577,19709.746,65.3209,1.5126282,1.0178288,-1.0,-344.0,0.46277606,-0.017671784,-1.0986123,0.04476791,0.83633924,0.0029069767,1.0,11.111667,344.0
5999,1.3132616,0.0,5.7960577,2.7182817,3.4493403,2.806271,3.7182817,2.7182817,0.841471,1.4577379,0.017453292,0.0015357054,0.0,0.19835666,0.008726646,0.0,-89.506424,-83.522224,57.295776,-83.442245,1.0,2.319777,-0.7615942,-1.0,1.562182,-0.841471,-0.0,0.04476791,-1.052487,1.0,0.0,11.365,1.0
6000,1.3132616,4.0253515,8.924656,3.411429,3.4493403,2.7622862,58.71828,2.7182817,0.90178835,1.4577379,0.9773844,0.0007680216,0.0,0.39662609,0.017452499,39.714405,-26.515114,-83.522224,3208.5635,-6.5214696,1.5126282,2.4640057,-1.0,-56.0,0.46277606,-0.90178835,-0.6931472,0.04476791,-0.749614,0.017857144,1.0,11.3625,56.0
6001,1.3132616,6.5861716,9.126959,3.816894,3.4493403,2.7469761,727.71826,3.5597527,0.75102705,0.6859943,12.653637,0.00050081185,0.013292326,0.62570053,0.017453292,62.945847,1.4862343,39.304577,41539.438,75.579254,1.5194545,2.1191754,-1.0,-725.0,-0.025939684,-0.75102705,-1.0986123,0.04476791,2.9344232,0.0013793104,1.0,11.616666,725.0
6002,1.3132616,5.192957,8.132413,3.816894,3.4493403,2.7476158,182.71828,3.5597527,0.3383334,0.6859943,3.1415927,0.0005119769,0.013292326,0.61243606,0.017453292,62.945847,15.510358,39.304577,10313.24,70.43316,1.9142001,0.71295756,-1.0,-180.0,-0.27070683,0.3383334,-1.0986123,0.04476791,-0.066773035,0.0055555557,1.0,11.363334,180.0
6003,1.3132616,4.465908,8.344743,4.104576,3.4493403,2.7654293,89.718285,3.5597527,0.7331903,0.6859943,1.5184364,0.0008228804,0.013292326,0.38763762,0.016625555,79.42881,-89.506424,39.304577,4984.7324,-16.779839,1.0,2.0817113,-1.0,-87.0,1.562182,-0.7331903,-1.3862944,0.04476791,-0.5789038,0.011494253,0.9950548,5.3025,87.0
