,(volatile acidity_sin-alcohol_cos),((volatile acidity_sin-alcohol_cos)/density),((volatile acidity_radian-total sulfur dioxide)/free sulfur dioxide),(total sulfur dioxide_radian_relu+(chlorides_ln*citric acid_cos)),((alcohol_recip*sulphates_recip)+(chlorides_tanh*volatile acidity_radian)),(volatile acidity_ln_abs+alcohol),((residual sugar_rbfFeature-chlorides_exp)*(volatile acidity_sin-density)),((pH_recip*total sulfur dioxide_radian)*(sulphates_recip-density))
488,0.5088963,0.5087944999999999,-1.9141261999999999,-0.9732845999999999,0.10109552,11.939434,0.5382319000000001,0.030557367999999998
489,1.0944542,1.0962081,-2.5993192,-1.9569032,0.13121498,11.141608,0.66193706,0.045505375
490,1.0850539,1.0867928,-2.3327695999999998,-1.4812398,0.14185831,10.854892999999999,0.30122542,0.14590999999999998
491,-0.34413972,-0.34579957,-2.082737,-2.1090276,0.095567815,14.191598,0.7650785,0.035353735
492,-0.282775,-0.284196,-2.076386,-2.1090402999999998,0.08328145,14.316289999999999,0.7194033000000001,0.016480751000000002
493,0.06824726,0.06823361,-3.5212157,-0.92274606,0.11752894,11.971064,0.24132769,0.14265187
494,-0.5130179,-0.51549226,-3.249757,-1.3093132,0.15060979,13.041609,0.86707824,0.37997106
495,0.33847209999999994,0.33942246,-3.1987784,-2.0151756,0.14028706,12.049822,0.95377344,0.047983725
496,1.4080104,1.4102668999999999,-2.7136376,-1.7719483,0.1716737,9.653927000000001,0.38704842,0.10442636
497,0.22925068,0.2300328,-2.627769,-0.31348515,0.11457072,12.17881,0.8247549999999999,0.15992987
498,0.33847209999999994,0.33942246,-3.1987784,-2.0151756,0.14028706,12.049822,0.95377344,0.047983725
499,0.06824726,0.06823361,-3.5212157,-0.92274606,0.11752894,11.971064,0.24132769,0.14265187
500,1.4080104,1.4102668999999999,-2.7136376,-1.7719483,0.1716737,9.653927000000001,0.38704842,0.10442636
501,-0.41791448,-0.41833282,-1.9997977999999998,-0.6137530999999999,0.09860645,12.82098,0.77704555,0.07426050000000001
502,-0.41791448,-0.41833282,-1.9997977999999998,-0.6137530999999999,0.09860645,12.82098,0.77704555,0.07426050000000001
503,0.3525098,0.35335785,-3.9992437000000005,-1.8555532,0.08856778,12.247073,0.85436,-0.0047501307
504,0.43203235,0.43307170000000006,-3.6659687000000005,-1.9571418999999999,0.08850533,12.227117,1.08376,-0.005408988000000001
505,-0.5271723,-0.5288647,-2.5991447,-1.6722069,0.10317879,13.21335,0.36747440000000003,0.040962957
506,0.43203235,0.43307170000000006,-3.4993019999999997,-1.9544960999999998,0.09109062,12.227117,0.789409,-0.0019406185999999998
507,1.6181581,1.6181581,-2.1647177,-1.8847578999999999,0.14923793,9.900477,0.5339755,0.029234867999999997
508,1.2706268,1.2713896,-2.3842194,-1.2110633,0.15654208,10.7276325,0.56394756,0.20005368
509,-0.10753831,-0.107689075,-1.8693451,-1.0618566999999999,0.12942313,12.637874,0.8231082000000001,0.11652077
510,1.4049326000000002,1.4080303,-2.262772,-1.5588343,0.17309673,10.3675,0.80046386,0.15942833
511,1.2706268,1.2713896,-2.3842194,-1.2110633,0.15654208,10.7276325,0.56394756,0.20005368
512,1.3517833000000001,1.3544922,-3.2662013,-0.98924273,0.12814318,10.61629,0.62036365,0.06677079
513,-0.2322554,-0.23288418,-2.4985162999999995,-1.5308256000000002,0.12935147,12.473345,0.44950032,0.043874823
514,-0.2322554,-0.23288418,-2.4985162999999995,-1.5308256000000002,0.12935147,12.473345,0.44950032,0.043874823
515,1.6013846,1.5997847,-4.4408402,0.77925336,0.09570963,9.723121,0.6082405,-0.09857614
516,-0.22142756,-0.22120634,-2.7979054,-1.7873003,0.11460266,12.410825,0.43687806,0.02634061
517,1.0921557,1.0928113000000002,-3.1978707,-1.1408074,0.19106585,8.894296,0.597016,0.05195351
518,-0.43913627,-0.4403693,-2.9087577000000002,-1.5859326999999999,0.12601301,13.260648000000002,0.52659976,0.08210865
519,0.3525236,0.35372627,-2.7177854,-0.294389,0.11710928400000001,12.007858,0.6988420999999999,0.15717232
520,1.0864755,1.0884346999999999,-2.1997092,-1.5684793,0.1114941,11.386294,0.52727884,0.019015253
521,1.346331,1.3490291,-2.6870527,-1.3939464,0.17233138,9.991598,0.9064683000000001,0.12173921
522,1.3106146,1.3133726000000001,-2.8296425,0.28077364,0.10374320000000001,10.741609,0.921609,0.008379266
523,1.3891114,1.3921742,-3.7366580000000003,0.30332518,0.19401559,10.316289999999999,0.49203235,0.6314309
524,1.414043,1.4174448,-5.043152,-0.14014053,0.16511752,10.34397,0.38531986,0.35408244
525,1.4863868,1.4866841,-1.8272009999999999,-1.2641721000000001,0.15192991,10.346287,0.29620552,0.14067717
526,0.3525236,0.35372627,-2.7177854,-0.294389,0.11710928400000001,12.007858,0.6988420999999999,0.15717232
527,-0.022570043999999997,-0.022656137000000003,-2.5755567999999998,-0.57499194,0.11456248,12.367583,0.4229049,0.13238041
528,1.1564069,1.1577963,-1.7185209,-1.2255530000000001,0.15387103,9.5675,0.7682535,0.096146405
529,1.5888379,1.5929796999999999,-5.4981675,-1.9145031000000003,0.18748179,9.862035,0.5466864,0.14109793
530,0.8590559000000001,0.8599158000000001,-27.996159999999996,-1.989236,0.11189358,11.814128,1.0140091,0.021557666
531,1.0117468,1.0113423000000001,-3.499447,-1.3164334999999998,0.15980752,11.267584,0.9573096999999999,0.14821854
532,1.0117468,1.0113423000000001,-3.499447,-1.3164334999999998,0.15980752,11.267584,0.9573096999999999,0.14821854
533,-0.70610106,-0.70922166,-2.1996857999999997,-1.9797182,0.118709914,14.109333,1.0719312,0.09293174
534,1.3008506000000002,1.3008506000000002,-2.4608939999999997,-1.6588479999999999,0.17942299,10.733969,0.39852634,0.13378829999999997
535,0.8590559000000001,0.8599158000000001,-27.996159999999996,-1.989236,0.11189358,11.814128,1.0140091,0.021557666
536,1.5888379,1.5929796999999999,-5.4981675,-1.9145031000000003,0.18748179,9.862035,0.5466864,0.14109793
537,1.0258373,1.0287178,-2.5971203,-2.1790515999999998,0.122580625,10.892372,0.3975719,0.020299248
538,-0.5009562,-0.5002558,-6.9987783,-1.7874042,0.12666522,13.049822,0.5140002,0.09807279
539,0.2764209,0.27653152,-3.3982549,-1.4036806999999998,0.14487898,11.8931465,0.7667495,0.056512646
540,1.5410488000000002,1.5429003000000001,-2.3494852,-1.4066185,0.15650915,10.127633,0.34382814,0.124237746
541,0.43952242,0.44005048,-3.3983943,-2.128714,0.12504613,11.776527999999999,0.45067608,0.03429801
542,1.5448087,1.5500791,-3.997504,-2.2339745,0.17207569,10.235472999999999,0.25023246,0.07812757
543,0.60869116,0.6091175,-3.31178,-1.4694247,0.12723939,11.415516,0.5789178,0.117770985
544,0.8243469000000001,0.8236879,-2.4990982999999996,-1.6510314999999998,0.15109822,9.571182,0.48166433,0.02425972
545,1.4006081,1.4031337,-2.7892577999999997,-0.23619223,0.18702324,9.855023,0.52016854,0.41849267
546,1.5198593999999999,1.5224476,-2.79904,-1.989236,0.1357,10.097837,0.70890754,0.040193345
547,0.5963480999999999,0.59712434,-3.4990980000000005,-2.0184816999999997,0.10903399,11.871182000000001,0.5691646,0.018448578
548,0.9038824000000001,0.904425,-2.5553293,-1.035355,0.12868671,11.449821,0.7120727,0.12889369
549,1.5052264,1.5089989,-4.165125,-1.1219484,0.17596488,10.034877999999999,0.79052424,0.08564445400000001
550,1.4853493999999998,1.4916142,-2.7767887000000004,-2.1672277,0.1886274,10.173345,0.7313944,0.10350303
551,1.2559423,1.2584592,-3.2137496,-1.532182,0.13767481,10.84397,0.7810463000000001,0.09155503
552,1.2830197,1.2855908,-3.1422837,-1.5496353999999999,0.1358717,10.776527999999999,0.3728553,0.08697256
553,0.37909946,0.38161814,-2.9994327999999997,-1.2343524,0.14115927,11.539221000000001,0.12587108,0.2775368
554,0.496962,0.49540150000000005,-2.2988744,-1.6754786,0.12280961,11.538506,0.27062005,0.047868837000000004
555,0.496962,0.49540150000000005,-2.2988744,-1.6754786,0.12280961,11.538506,0.27062005,0.047868837000000004
556,-0.14206284,-0.14203443,-1.699075,-1.5889018,0.15371165,12.334878,0.7616238000000001,0.07591751
557,0.496962,0.49540150000000005,-2.2988744,-1.6754786,0.12280961,11.538506,0.27077702,0.047868837000000004
558,-0.14206284,-0.14203443,-1.699075,-1.5889018,0.15371165,12.334878,0.7616238000000001,0.07591751
559,-0.5381986,-0.53707075,-7.831966400000001,-1.3547376,0.11648993,13.455023,0.8040058000000001,0.116455495
560,0.17115197,0.17125471,-3.7979057000000003,-1.9538653000000001,0.15467744,11.910825,0.4859547000000001,0.07973338
561,1.4007831,1.4038715,-4.653550599999999,-0.13902378,0.1880041,10.020980999999999,0.74233913,0.47489652
562,1.4889796,1.4916645,-2.682697,-0.16637910000000003,0.17907292,9.816186,0.735345,0.3996456
563,1.0665202,1.0696222,-2.3997973999999997,-1.0580194,0.16277565,11.337874000000001,0.73540425,0.20318931
564,-0.5381986,-0.53707075,-7.831966400000001,-1.3547376,0.11648993,13.455023,0.8040058000000001,0.116455495
565,0.17115197,0.17125471,-3.7979057000000003,-1.9538653000000001,0.15467744,11.910825,0.4859547000000001,0.07973338
566,1.5553479,1.556749,-2.9975563999999997,-1.1827941000000002,0.18790022,9.356675,0.29525557,0.052641124000000004
567,1.5553479,1.556749,-2.9975563999999997,-1.1827941000000002,0.18790022,9.356675,0.29525557,0.052641124000000004
568,0.7707149999999999,0.77148646,-3.9982547999999993,-0.8741072,0.120438516,11.3931465,0.5878953,0.028138583999999998
569,-0.29532194,-0.29692534,-2.2101955,-1.5533732,0.15054263,12.721651,0.7833943,0.15600903
570,0.33847209999999994,0.33837056,-3.6993892,-1.7005808,0.10032701,12.049822,0.81210554,0.019178836
571,-0.29532194,-0.29692534,-2.2101955,-1.5533732,0.15054263,12.721651,0.7833943,0.15600903
572,0.79868716,0.8004481999999999,-2.7995810000000003,-1.7967857,0.15794282,11.827116,1.1395354,0.09984638
573,1.5410488000000002,1.542437,-3.3564074,-1.5260478000000002,0.18673155,10.127633,0.40622818,0.19553436
574,1.1725584999999998,1.1734973,-3.8997032999999997,-0.8895153,0.14331907,11.07881,0.74975383,0.18323755
575,0.9809972,0.9816844000000001,-1.6426889,-1.4367807,0.12292053,11.509333,1.081024,0.06289840000000001
576,1.3184971,1.3214042,-2.3318790000000003,-1.9635305,0.19320337,10.693147999999999,0.5247915,0.06769096
577,1.4231117,1.4256779,-6.1662397,-0.2587359,0.17607453,10.32098,0.60410786,0.39243358
578,1.3833125,1.3858069,-6.4701056,-0.25518024,0.1707636,10.555023,0.38723546,0.39008018
579,1.2354848,1.2384571000000002,-2.2219217,-1.7411839,0.20042044,10.971183,0.98463476,0.21414949
580,1.4641133999999998,1.4638206,-2.7982544999999996,-1.8901218999999998,0.23751704,10.293148,0.43304858,0.09747244
581,1.4641133999999998,1.4638206,-2.7982544999999996,-1.8901218999999998,0.23751704,10.293148,0.43304858,0.09747244
582,1.4454695,1.4454695,-2.9982896,-1.934252,0.25348878,9.91335,0.40618178,0.10878884
583,1.1655469999999999,1.168351,-2.0995114,-1.9308021,0.15340659,11.172965,0.64125067,0.06365521
584,0.6153325,0.6152094,-1.4813749,-0.6994145,0.12350508,11.808662,0.507476,0.13352908
585,1.4728651000000001,1.4758167,-4.7488875,-1.6649709,0.15863605,10.273344999999999,0.3574063,0.09884376
586,0.6903964,0.69136435,-2.937162,-1.2659365,0.09299692,11.771183,0.49991253,-0.0047871745000000005
587,1.659095,1.6645881999999999,-5.665959,-0.38159752,0.18361965,9.614711,0.37675327,0.38128465
588,0.2710232,0.27329153,-2.6311932000000002,-1.8601078999999998,0.09696439999999999,14.8675,0.69019157,0.084369645
589,0.76148915,0.7633211,-2.5989877999999997,-2.2703016,0.12899841,11.737874,0.7821996999999999,0.026315946
590,1.3973303999999998,1.3991493,-3.5710547,-0.87648726,0.18152271,10.4985075,0.7230223000000001,0.29528078
591,-0.10311636,-0.10392699400000001,-6.477965,0.25418806,0.17438875,12.441608,0.8275464,0.84000796
592,1.3973303999999998,1.3991493,-3.5710547,-0.87648726,0.18152271,10.4985075,0.7230223000000001,0.29528078
593,1.3817561999999999,1.3812038,-4.7768273,-1.2272913,0.19237243,9.71335,0.8033074,0.16509403
594,1.6565568,1.6602093,-1.8993717,-1.6464014,0.19981241,9.828503999999999,0.30076465,0.1734124
595,1.5527341000000001,1.5530447,-3.6329873,-0.3476627,0.18953453,9.819194,0.6172284,0.43900028
596,1.3816437,1.3824731000000001,-3.9988365,-2.0511779999999997,0.17962287,10.216289999999999,0.69530493,0.0919421
597,1.3870955,1.3898752,-3.5979754999999995,-1.8983474999999999,0.15944768,10.544727,0.51194537,0.059914097
598,1.4826255,1.4875344,-5.997958000000001,-1.9862322000000001,0.21337983,10.3361435,0.56976455,0.17779998
599,1.5485864,1.5485864,-1.9990637999999998,-1.8680782,0.15445232,9.827633,0.661829,0.05485321
600,1.6316341,1.6378579,-3.2834327000000005,-1.9409406999999999,0.21416768,10.088830999999999,0.14638467,0.13932422
601,1.3550783000000002,1.3542658,-2.9159975,-1.6845819,0.19898178,9.776527999999999,0.38478053,0.15470937
602,1.7335218000000001,1.7378665,-2.3309045,-2.26896,0.20796034,9.480324000000001,0.3301103,0.068533674
603,1.3550783000000002,1.3542658,-2.9159975,-1.6845819,0.19898178,9.776527999999999,0.38478053,0.15470937
604,1.4957457,1.4981427,-4.4992766,-1.2240758,0.17821093,9.644728,0.6807734999999999,0.21314876
605,1.5394860000000001,1.5419532,-3.9982547999999993,-2.0254242,0.18511789999999997,9.710825,0.3169205,0.08814371
606,-0.5350243,-0.53647274,-1.9992843999999996,-1.9846968999999997,0.1042703,13.091598,0.8970331,0.028063507999999997
607,0.9373161,0.9390063,-1.9996778000000002,-1.2806486000000001,0.18046310000000002,11.233969,0.8097536999999999,0.24364380000000002
608,1.1661709999999998,1.1631468999999999,-5.9080596,-0.9234388000000001,0.1514833,10.830783,0.35885563,0.19132122
609,-0.63881063,-0.6416338,-2.5995812000000003,-1.8629749,0.15189373,13.721651000000001,0.7283884,0.17733528
610,1.2125462,1.214611,-2.2798324,-1.1399261,0.20163512,10.627116000000001,0.7197802,0.25048539999999997
611,1.3706136,1.3697917,-3.1986737,-1.8634025,0.19754155,10.367583,0.92539746,0.07976992
612,1.4362669,1.4413115,-1.6104906,-2.0578043000000004,0.16752507,10.446287,0.39839256,0.10216922
613,1.3106146,1.3156139,-2.8993192000000003,-2.1380527000000003,0.13828734,10.741609,0.5060150999999999,0.05514057
614,1.3995545,1.4039066,-10.298682000000001,-0.08198655,0.074023776,10.481036999999999,0.2950856,-0.16386275
615,1.5270073,1.5274656,-2.53534,-0.98839056,0.1816901,10.210825,0.5645147,0.26719844
616,1.5270073,1.5274656,-2.53534,-0.98839056,0.1816901,10.210825,0.5645147,0.26719844
617,1.2354848,1.2377127,-1.9996135,-1.7266017,0.110147856,10.971183,1.0394738000000001,0.012430017
618,1.1582139,1.1575193000000001,-4.247993,-1.5494945,0.14103068,10.976528,0.5707448,0.040569227
619,1.3538408000000002,1.3554674,-2.6655905,-1.9497348,0.1349754,10.294252,0.8800249,0.022701709
620,1.513829,1.5174708000000001,-6.999411,-0.5483905,0.17511323,10.016186,0.69934857,0.38362738
621,1.5308793,1.5345621999999999,-7.427873,-0.6687257,0.17234628,9.979818,0.42548594,0.340507
622,1.545196,1.549224,-3.5544309999999997,-1.9063468000000001,0.19219565,10.044727,0.3084138,0.14645718
623,-0.40502906,-0.4060849,-2.1424334,-1.6988447,0.086772196,12.773344999999999,0.7097401999999999,0.0099619
624,1.3508029,1.3512082,-2.7613312999999997,-1.0751826999999998,0.13765126,10.571064,0.52304333,0.11386483
625,1.3508029,1.3512082,-2.7613312999999997,-1.0751826999999998,0.13765126,10.571064,0.52304333,0.11386483
626,1.5123641,1.5141813,-2.9979055,-1.9639978,0.22528850000000003,9.610826,0.29383096,0.08119025
627,1.5123641,1.5141813,-2.9979055,-1.9639978,0.22528850000000003,9.610826,0.29383096,0.08119025
628,1.5063613999999999,1.5099853,-4.427225,-1.7135785,0.18012279999999997,9.916186,0.7380109,0.11070332
629,1.6248984,1.6307693,-4.1994023,-0.6742611,0.17759521,9.678336999999999,0.29849684,0.29364657
630,1.5063613999999999,1.5099853,-4.427225,-1.7135785,0.18012279999999997,9.916186,0.7380109,0.11070332
631,1.2735279,1.2750579,-3.7990227,-1.6014868999999998,0.16759562,10.772965,0.8672572000000001,0.06004755
632,0.8741462,0.8773045,-2.0472782,-1.6674647,0.16770537,11.391598,0.9063439,0.171344
633,0.5048536,0.50434923,-7.816698,-0.69848955,0.13998155,11.3672085,0.13610274,0.24571484
634,1.34007,1.3449117,-2.2172585,-0.7795603,0.18193336,10.549822,0.56003904,0.39619118
635,1.707008,1.7148966,-1.3743892,-2.1574093999999997,0.18839301,9.874353,0.34160364,0.14491995
636,1.770432,1.7741578000000002,-4.899488,0.20777297,0.20204024,9.527833,0.15116183,0.7038805
637,1.773608,1.7775185000000002,-4.6769214,0.14352632,0.20201705,9.522167,0.26328403,0.6943821
638,1.5068283000000002,1.5122725000000001,-3.2834327000000005,-1.5294983,0.15309781,10.288831,0.15377544,0.06495447
639,0.9267785,0.9295671999999998,-2.2797976,-1.5443455,0.07172639,11.537874,1.0127745000000001,-0.08187259
640,1.513829,1.5151926000000002,-2.4994109,-1.6836189,0.17225349,10.016186,0.6678147,0.12640573
641,1.5535332,1.554777,-3.2376049,-1.2063124,0.16781427,10.027633,0.5982943000000001,0.20172632
642,1.513829,1.5151926000000002,-2.4994109,-1.6836189,0.17225349,10.016186,0.6678147,0.12640573
643,1.5535332,1.554777,-3.2376049,-1.2063124,0.16781427,10.027633,0.5982943000000001,0.20172632
644,1.513829,1.5151926000000002,-2.4994109,-1.6836189,0.17225349,10.016186,0.6678147,0.12640573
645,1.3777633999999999,1.3799714,-2.1977658,-1.9600319,0.14477152,10.546288,0.30728844,0.025686014
646,1.4015539,1.4054891999999999,-3.3313843999999997,-1.8830676,0.15840504,10.500478,0.5448101,0.060583618
647,0.7435454,0.74600726,-2.7970505,-2.4147809,0.15777051,11.168419,0.16324294,0.05353815
648,0.25877452,0.25970948,-2.7991624,-2.1080083999999997,0.13381438,11.9339695,0.79230046,0.07281033
649,0.10801491,0.10857953,-6.1663613,-0.007767439,0.15575309,12.167500500000001,0.6339816,0.62091035
650,1.4015586000000002,1.4035236,-3.9990617999999993,-1.517283,0.20912588,10.443971000000001,0.41009864,0.193525
651,0.56773424,0.56716704,-4.428132499999999,0.5122585,0.13485385,11.327833,0.1677784,0.3899519
652,1.0432462,1.045756,-3.226987,-0.6263647,0.08049907,15.921651,0.9197848,0.08020436
653,-0.5198109000000001,-0.5210615,-3.3326933,-1.5855843,0.15477505,13.108663,0.6681026,0.14336064
654,1.4500585,1.4531100000000001,-4.141685,-1.8152220000000001,0.22943887,10.255023,0.62393224,0.19325767
655,1.5223803999999999,1.5217717,-2.6495202,-1.4816232,0.17523135,9.997836999999999,0.3371897,0.18822901
656,1.4015586000000002,1.4035236,-3.9990617999999993,-1.517283,0.20912588,10.443971000000001,0.41009864,0.193525
657,0.9549625,0.9568761999999998,-1.8257074,-1.4417792999999999,0.14069195,11.193147999999999,0.77894914,0.11863878
658,1.4815679,1.4855789,-3.998185,-2.248248,0.1292712,10.253927000000001,0.42962414,0.024946416000000003
659,0.7402174,0.74244475,-2.5970678,-2.1160457000000004,0.16089275,11.174354,0.23353589,0.05039455
660,1.4815679,1.4855789,-3.998185,-2.248248,0.1292712,10.253927000000001,0.42962414,0.024946416000000003
661,1.3188906999999999,1.3217987,-2.7995112,-1.6722978,0.1741963,9.8675,0.5951069999999999,0.12505944
662,1.5243198999999998,1.5286,-2.9988947,-2.101146,0.14956415,10.162119,0.46846133,0.0604997
663,0.99062145,0.9932038000000001,-2.5990226,-2.4574406000000004,0.124344416,11.472965,0.9481033999999999,0.020033946
664,1.1036841,1.1036841,-3.5995345000000003,-1.1281101999999998,0.14918475,11.11629,0.72812116,0.16023724
665,1.5187258999999997,1.5216169,-1.9195881999999997,-1.6149461,0.18495720000000002,10.2276325,0.64815557,0.21013701
666,1.4677981000000002,1.4707396000000001,-2.6652412,-1.1293448999999998,0.17730658,10.21335,0.7488245,0.058719162000000005
667,1.3083307,1.3099025,-2.499011,-1.9902513,0.16517590000000001,10.27881,0.44015688,0.045979764000000006
668,0.66244394,0.66470397,-2.0658174,-2.031519,0.16024047,11.314711,0.40787244,0.13015924
669,1.3083307,1.3099025,-2.499011,-1.9902513,0.16517590000000001,10.27881,0.44015688,0.045979764000000006
670,1.2284899,1.2335473999999997,-1.4997673,-1.6321793,0.17299193,10.91629,0.401289,0.17544688
671,1.6640418000000001,1.6693838,-2.5974517,-2.3195968,0.20337027,9.814711,0.47639263,0.06567674
672,1.9429561999999998,1.9468497999999999,-4.718074,0.24244595,0.20031592,9.715112,0.07869616,0.7436081999999999
673,1.6640418000000001,1.6693838,-2.5974517,-2.3195968,0.20337027,9.814711,0.47639263,0.06567674
674,1.3816437,1.3838578000000001,-2.4275742,-1.9749458,0.16107292,10.216289999999999,0.7483088000000001,0.047601778
675,1.1128751000000001,1.1146586,-2.582737,-2.0014045,0.15128691,11.091598,0.88720316,0.08963235
676,1.3816437,1.3838578000000001,-2.4275742,-1.9749458,0.16107292,10.216289999999999,0.7483088000000001,0.047601778
677,1.6065473999999997,1.6099281,-2.5821697999999995,-1.9209161,0.21160786,10.123142999999999,0.352387,0.17272823
678,1.5423508999999997,1.5449773,-1.9330308,-0.98231363,0.18977955,10.248462,0.30381805,0.387678
679,1.2417684,1.2452551,-2.449773,-1.6781163000000001,0.19317317,10.947074,1.0951806999999998,0.23351689
680,1.328001,1.3274701,-2.6661665,-1.52624,0.22728185,9.84397,0.5426183000000001,0.23736851
681,1.1492313,1.153615,-1.8120091,-1.7960501,0.20081614,10.9985075,0.6124626999999999,0.16471271
682,1.3743743,1.3771285,-1.8122491000000003,-1.4171562,0.18958943,10.576528999999999,0.72508764,0.2595635
683,0.40353385,0.4047481,-2.9972773,-2.4938886,0.15883008,11.548461999999999,0.25682393,0.061271492000000004
684,1.8301903999999998,1.8338581000000003,-4.3423685999999995,0.23135686,0.22296266,9.420202,0.19667648,0.88593286
685,0.40353385,0.4047481,-2.9972773,-2.4938886,0.15883008,11.548461999999999,0.25682393,0.061271492000000004
686,1.5529082,1.5575809999999999,-3.0760503,-1.9181646,0.183943,9.530783999999999,0.53211874,0.13590567
687,1.5595603,1.5598723,-2.9222178,-1.6286671,0.17579152,10.146287,0.3047627,0.14055423
688,1.6128098999999998,1.6189619,-2.2471201,-3.084519,0.22679578,9.8155155,0.25092570000000003,0.052273307000000005
689,1.3706136,1.3739108999999998,-3.3986735,-1.3455734,0.10234992,10.367583,0.97559744,-0.0040656812
690,1.2177886,1.2219433000000002,-2.7958636,-2.0886981,0.17507017,10.869742,0.08751619,0.05756954
691,1.7260276999999997,1.726373,-7.748661500000001,-0.7487029000000001,0.19035792,9.883382000000001,0.28479716,0.39741758
692,1.3817561999999999,1.3846638999999998,-3.8744655,0.32914376,0.09837575,9.71335,0.6311323,-0.05114072
693,1.4614723,1.4638143999999997,-5.809125,-0.22189593,0.17228752,10.133968,0.42370695,0.39411536
694,1.4525793,1.4549072,-5.2079916,-0.17721009,0.17508575,10.155023,0.456945,0.42245420000000006
695,-0.5199462,-0.5240865,-2.4439888,-2.6127737,0.12628686,13.555023,0.67676246,0.12224170599999999
696,1.6023586,1.6068578000000002,-3.123582,-2.2812247,0.15785685,9.930783,0.5858355,0.062285777
697,1.6023586,1.6068578000000002,-3.123582,-2.2812247,0.15785685,9.930783,0.5858355,0.062285777
698,1.5393233999999998,1.5391695,-3.9994037000000002,-1.0901136,0.19544618,10.186132,0.4939093,0.33663166
699,0.5652501999999999,0.56604266,-3.7986736000000003,-1.9233790000000002,0.149813,11.767584,0.8665391,0.065501824
700,1.6326758999999997,1.6352924,-3.3839307,-0.8065351,0.17505194,10.119803,0.21144836,0.37698412
701,1.6023586,1.6068578000000002,-3.123582,-2.2812247,0.15785685,9.930783,0.5858355,0.062285777
702,1.5968885,1.6016936000000002,-2.5543146,-2.3010964,0.15952784,9.846287,0.40832654,0.057326052
703,1.3556082,1.3594146,-3.8178803999999995,-0.85545135,0.14929281,10.567584,0.8264054,0.19048904
704,1.654902,1.6582183999999998,-3.4966621,-2.3046596,0.19195189,9.967879,0.202258,0.063415006
705,1.7490537,1.7508044999999999,-4.907449,-1.6454287,0.20745940000000002,9.934401,0.12974094,0.2913616
706,1.5423508999999997,1.5491673000000001,-1.8986386999999998,-2.0359466,0.21402839,10.248462,0.43952563,0.11041327599999999
707,0.9461628000000001,0.94939077,-2.3119655,-1.8720379,0.18739858,11.21335,0.7851670999999999,0.18476056
708,-0.049871802,-0.050072093,-3.1809533,-2.0580502,0.14196860000000003,12.20697,0.33337957,0.11766366
709,1.1441301000000001,1.1460785,-2.5380453999999997,-1.9031546000000001,0.15185018,11.171183000000001,0.78552675,0.091035195
710,1.635282,1.6377386999999999,-3.9991480999999998,-0.8297243000000001,0.1751297,10.124692999999999,0.10591848,0.36215255
711,1.5325879999999998,1.5328945,-6.9993834,-0.28442037,0.17347701,10.07093,0.57656705,0.3698701
712,1.6362302,1.6375403,-2.5375352,-1.9009798,0.23741587,9.771063,0.3365553,0.20964593
713,1.4165638999999999,1.4199718000000001,-4.7992496,-1.5864646,0.23182917,10.24397,0.78664744,0.29504958
714,1.6047142,1.6079299999999999,-3.6660516000000003,-1.1077936000000002,0.20108539,10.101106,0.4584328,0.39447844
715,1.4454695,1.4502553999999999,-2.6147267999999997,-2.0370407,0.22703846,9.91335,0.6895081000000001,0.19599432
716,1.4165638999999999,1.4199718000000001,-4.7992496,-1.5864646,0.23182917,10.24397,0.78664744,0.29504958
717,1.2830197,1.2871385,-4.082664,-1.6677548999999998,0.17607154,10.776527999999999,0.6195079000000001,0.20183678
718,1.515874,1.5195208999999998,-2.1990228,-2.115063,0.23754210000000003,10.179819,0.70498997,0.15205394
719,1.6102891000000001,1.614163,-2.6463811,-1.6680098,0.19591999,9.915516,0.29186565,0.19390978
720,1.515874,1.5195208999999998,-2.1990228,-2.115063,0.23754210000000003,10.179819,0.70498997,0.15205394
721,1.4366226999999998,1.4392133,-3.028332,-0.4466412,0.20587134,9.9339695,0.6477765,0.5303032
722,1.2468318999999999,1.2508346000000001,-3.1995112999999997,-1.6312585,0.17010584,10.8675,0.7553845,0.1821968
723,1.3022308,1.3068046999999998,-3.5276275000000004,-0.5896975999999999,0.06526375,10.671183000000001,1.0117996,-0.28590417
724,0.6949061,0.697837,-2.3961080000000003,-2.2317116,0.150479,11.308854,0.08435415,0.039690953
725,1.1741013999999999,1.1769258999999999,-2.597696,-2.3000972,0.17571041,10.8155155,0.5268686,0.056590907
726,0.5551483,0.55548155,-2.7215242,-1.6117024,0.12617822,11.428504,0.26528925,0.09711231
727,1.5368042,1.5414286,-2.7475127999999995,-2.5105357,0.15546429999999997,10.062119000000001,0.6262559,0.026278155
728,1.5368042,1.5414286,-2.7475127999999995,-2.5105357,0.15546429999999997,10.062119000000001,0.6262559,0.026278155
729,-0.22998959,-0.2311453,-2.147589,-1.6315941999999999,0.16176429999999997,12.845025999999999,0.15281211,0.2932605
730,1.507375,1.5100931999999998,-3.0825336,-0.10419196,0.15901257,10.197838,0.90198946,0.10070317
731,0.28423873,0.28440937,-3.4961822,-2.1655642999999998,0.16856454,11.633532,0.18648985,0.06560955
732,1.7259843000000001,1.7318727999999999,-1.8985425999999999,-2.0532806,0.22296819,9.780324,0.38346640000000004,0.11064117400000001
733,1.4321377,1.4350076999999999,-4.4995093,-1.1012263,0.17608118,10.298508,0.8170310000000001,0.23669614
