,alcohol_rbfFeature,residual sugar_rbfFeature,sulphates_rbfFeature,pH_rbfFeature,alcohol_sin,total sulfur dioxide_sin,volatile acidity_sin,chlorides_exp,volatile acidity_ln,alcohol_ln,chlorides_ln,chlorides_tanh,sulphates_tanh,total sulfur dioxide_tanh,residual sugar_tanh,citric acid_square,alcohol_square,free sulfur dioxide_square,alcohol_recip,sulphates_recip,fixed acidity_recip,pH_recip,total sulfur dioxide_radian,volatile acidity_radian,citric acid_radian,sulphates_radian,fixed acidity_cos,chlorides_cos,alcohol_cos,citric acid_cos,quality
847,-0.06700886,-0.37481394,0.13463804,-0.16495849,-0.45753556,0.96379536,0.628793,1.0811226,-0.38566247,2.2925348,-2.5510464,0.0778422,0.60436773,1.0,0.946806,0.0256,98.009995,144.0,0.10101011,1.4285715,0.13513513,0.2857143,0.6806784,0.011868239,0.0027925267,0.012217305,0.43854725,0.99695957,-0.8891913,0.98722726,3.0
848,0.3365018,-0.42579502,-0.0822461,-0.42177227,-0.3664793,-0.40403765,0.59719545,1.0843709,-0.44628716,2.2823825,-2.5133061,0.08082332,0.5783635,1.0,0.946806,0.044099998,96.04,196.0,0.10204081,1.5151515,0.15625,0.27855155,0.54105204,0.011170107,0.0036651914,0.011519173,0.9931849,0.99672127,-0.9304262,0.9780309,2.0
849,-0.4000712,0.3401389,-0.36681184,-0.35908237,-0.3664793,0.5514267,0.58914477,1.0832871,-0.46203548,2.2823825,-2.5257287,0.07982977,0.5783635,1.0,0.9216685,0.044099998,96.04,144.0,0.10204081,1.5151515,0.15625,0.27932963,0.55850536,0.010995574,0.0036651914,0.011519173,0.9931849,0.99680173,-0.9304262,0.9780309,2.0
850,-0.19537805,-0.35510987,0.07049981,-0.38458717,-0.075151116,-0.008851309,0.4168708,1.0887171,-0.84397006,2.2512918,-2.465104,0.084795885,0.5005202,1.0,0.95623744,0.1936,90.25,81.0,0.10526316,1.8181818,0.107526876,0.30487806,0.38397244,0.007504916,0.0076794485,0.009599311,-0.99222535,0.9963897,-0.9971722,0.90475166,2.0
851,-0.19537805,-0.35510987,0.07049981,-0.38458717,-0.075151116,-0.008851309,0.4168708,1.0887171,-0.84397006,2.2512918,-2.465104,0.084795885,0.5005202,1.0,0.95623744,0.1936,90.25,81.0,0.10526316,1.8181818,0.107526876,0.30487806,0.38397244,0.007504916,0.0076794485,0.009599311,-0.99222535,0.9963897,-0.9971722,0.90475166,2.0
852,0.21772012,0.4260607,-0.06755097,0.41613144,-0.27176043,0.49871317,0.40776044,1.0832871,-0.8675006,2.272126,-2.5257287,0.07982977,0.78946126,1.0,0.9866143,0.1024,94.09,676.0,0.10309278,0.9345794,0.125,0.310559,2.1293018,0.0073303827,0.0055850535,0.018675024,-0.14550003,0.99680173,-0.9623649,0.94923544,2.0
853,-0.03847678,-0.054499663,-0.26957086,0.3093247,-0.9954362,-0.99975514,0.35227424,1.0832871,-1.0216513,2.3887627,-2.5257287,0.07982977,0.62306535,1.0,0.90514827,0.15209998,118.80999,1681.0,0.09174312,1.369863,0.107526876,0.28818443,0.9599311,0.0062831854,0.006806784,0.0127409035,-0.99222535,0.99680173,-0.095429234,0.92490906,3.0
854,-0.03847678,-0.054499663,-0.26957086,0.3093247,-0.9954362,-0.99975514,0.35227424,1.0832871,-1.0216513,2.3887627,-2.5257287,0.07982977,0.62306535,1.0,0.90514827,0.15209998,118.80999,1681.0,0.09174312,1.369863,0.107526876,0.28818443,0.9599311,0.0062831854,0.006806784,0.0127409035,-0.99222535,0.99680173,-0.095429234,0.92490906,3.0
855,-0.4059184,0.25102845,-0.42469168,0.23400185,-0.7619837,0.9906074,0.6705872,1.0735812,-0.30788478,2.4595888,-2.6450753,0.070880935,0.6106768,1.0,0.9866143,0.0004,136.89,100.0,0.08547009,1.4084507,0.13157895,0.28490028,0.2443461,0.01282817,0.00034906584,0.012391837,0.25125992,0.9974806,0.6475962,0.9998,4.0
856,-0.03847678,-0.054499663,-0.26957086,0.3093247,-0.9954362,-0.99975514,0.35227424,1.0832871,-1.0216513,2.3887627,-2.5257287,0.07982977,0.62306535,1.0,0.90514827,0.15209998,118.80999,1681.0,0.09174312,1.369863,0.107526876,0.28818443,0.9599311,0.0062831854,0.006806784,0.0127409035,-0.99222535,0.99680173,-0.095429234,0.92490906,3.0
857,0.16830465,0.4047559,0.27361155,0.2784337,-0.9540192,0.123573124,0.25708055,1.0757306,-1.3470737,2.4248028,-2.6172957,0.072870605,0.65270674,1.0,0.9866143,0.115600005,127.69,256.0,0.088495575,1.2820513,0.12195122,0.29411763,0.82030475,0.0045378557,0.0059341197,0.013613568,-0.3391547,0.9973367,0.29974553,0.9427547,4.0
858,0.38732654,0.41163316,0.36797467,-0.20957285,-0.92277557,0.5514267,0.27635565,1.0554847,-1.2729657,2.3608541,-2.9187713,0.053947575,0.58497995,1.0,0.93540907,0.2209,112.36001,289.0,0.09433962,1.4925373,0.08547009,0.3174603,0.55850536,0.004886922,0.008203047,0.011693706,0.6475962,0.99854237,-0.38533783,0.8915683,4.0
859,0.25617394,0.28881866,0.13050729,0.42331192,-0.9791778,-0.9055784,0.5311862,1.0768068,-0.5798185,2.4159138,-2.6036901,0.07386523,0.6750699,1.0,0.946806,0.0484,125.439995,225.0,0.08928572,1.2195122,0.14705881,0.29411763,0.41887903,0.009773844,0.0038397242,0.014311699,0.8693974,0.99726325,0.20300467,0.97589743,3.0
860,0.15770306,-0.16395094,0.19605984,0.36942002,-0.075151116,-0.17607561,0.5810352,1.0800421,-0.4780358,2.2512918,-2.5639498,0.07684818,0.492988,1.0,0.99100745,0.0036,90.25,225.0,0.10526316,1.8518518,0.1388889,0.28490028,1.4835298,0.010821042,0.0010471975,0.009424779,0.60835147,0.997037,-0.9971722,0.99820054,2.0
861,0.21625313,-0.4241252,-0.4082626,0.3948443,-0.87545216,0.0353983,0.84683186,1.0397705,0.009950322,2.442347,-3.2441936,0.03898024,0.5370496,1.0,0.9640276,0.43560004,132.25,225.0,0.08695652,1.6666666,0.17241378,0.27322403,1.5358897,0.017627826,0.011519173,0.010471975,0.8855196,0.9992396,0.48330477,0.7899922,3.0
862,0.30454516,-0.2449299,-0.08728506,0.20769258,-0.82782626,-0.13235176,0.40776044,1.0692954,-0.8675006,2.3418057,-2.7030625,0.066899925,0.41364446,1.0,0.99100745,0.1024,108.15999,49.0,0.09615385,2.2727273,0.13333334,0.30864197,0.43633232,0.0073303827,0.0055850535,0.0076794485,0.3466353,0.99775636,-0.56098455,0.94923544,2.0
863,-0.40096077,0.42500773,0.3431141,0.0996019,-0.27176043,0.7331903,0.5810352,1.0811226,-0.4780358,2.272126,-2.5510464,0.0778422,0.4853811,1.0,0.9866143,0.0036,94.09,289.0,0.10309278,1.8867925,0.1388889,0.28490028,1.4660766,0.010821042,0.0010471975,0.009250244,0.60835147,0.99695957,-0.9623649,0.99820054,2.0
864,0.15770306,-0.16395094,0.19605984,0.36942002,-0.075151116,-0.17607561,0.5810352,1.0800421,-0.4780358,2.2512918,-2.5639498,0.07684818,0.492988,1.0,0.99100745,0.0036,90.25,225.0,0.10526316,1.8518518,0.1388889,0.28490028,1.4835298,0.010821042,0.0010471975,0.009424779,0.60835147,0.997037,-0.9971722,0.99820054,2.0
865,-0.28455612,-0.16794515,0.14372712,0.12188951,-0.27176043,-0.92345846,0.5931775,1.0800421,-0.4541303,2.272126,-2.5639498,0.07684818,0.492988,1.0,0.9890274,0.0049,94.09,256.0,0.10309278,1.8518518,0.1388889,0.28490028,1.5009831,0.01108284,0.0012217305,0.009424779,0.60835147,0.997037,-0.9623649,0.997551,2.0
866,0.39526445,0.3844389,-0.4130517,0.0010067889,-0.9540192,-0.9055784,0.4706259,1.0735812,-0.7133499,2.4248028,-2.6450753,0.070880935,0.68047595,1.0,0.9800964,0.0484,127.69,169.0,0.088495575,1.2048193,0.14705881,0.29325512,0.41887903,0.008552114,0.0038397242,0.014486233,0.8693974,0.9974806,0.29974553,0.97589743,3.0
867,-0.20886482,-0.36894894,0.2709123,-0.09017468,-0.9791778,-0.008851309,0.48817724,1.0746554,-0.67334455,2.4159138,-2.6310892,0.07187584,0.6858091,1.0,0.9640276,0.0529,125.439995,169.0,0.08928572,1.1904762,0.14492753,0.29411763,0.38397244,0.008901179,0.0040142573,0.014660765,0.815725,0.9974091,0.20300467,0.97366637,3.0
868,0.25617394,0.28881866,0.13050729,0.42331192,-0.9791778,-0.9055784,0.5311862,1.0768068,-0.5798185,2.4159138,-2.6036901,0.07386523,0.6750699,1.0,0.946806,0.0484,125.439995,225.0,0.08928572,1.2195122,0.14705881,0.29411763,0.41887903,0.009773844,0.0038397242,0.014311699,0.8693974,0.99726325,0.20300467,0.97589743,3.0
869,-0.30058557,-0.07836785,0.373552,0.41640377,-0.9954362,-0.8317747,0.58914477,1.0832871,-0.46203548,2.3887627,-2.5257287,0.07982977,0.56489956,1.0,0.9640276,0.0009,118.80999,729.0,0.09174312,1.5625,0.13157895,0.29069766,0.75049156,0.010995574,0.00052359875,0.011170107,0.25125992,0.99680173,-0.095429234,0.99955004,3.0
870,-0.4204301,0.07371145,0.09740073,0.15171197,-0.69352496,-0.8317747,0.6556174,1.0660925,-0.3354728,2.4680996,-2.748872,0.063912764,0.5153593,1.0,0.97045195,1e-04,139.24,961.0,0.084745765,1.754386,0.12987013,0.29325512,0.75049156,0.012479103,0.00017453292,0.009948377,0.15337405,0.9979527,0.72043264,0.99995,3.0
871,-0.3222034,-0.27752748,-0.37447456,0.21833755,-0.92277557,0.90178835,0.5311862,1.0898064,-0.5798185,2.3608541,-2.453408,0.08578861,0.5153593,1.0,0.90514827,0.0009,112.36001,1296.0,0.09433962,1.754386,0.14492753,0.28328612,0.80285144,0.009773844,0.00052359875,0.009948377,0.815725,0.9963043,-0.38533783,0.99955004,2.0
872,0.14991517,0.15415254,0.23498452,-0.4139092,-0.54402107,-0.76825464,0.3428978,1.0692954,-1.0498221,2.3025851,-2.7030625,0.066899925,0.492988,1.0,0.9640276,0.0576,100.0,784.0,0.1,1.8518518,0.1369863,0.29154518,0.83775806,0.0061086523,0.00418879,0.009424779,0.52607733,0.99775636,-0.8390715,0.971338,1.0
873,0.36367443,-0.332664,0.3306975,-0.4086986,-0.99455255,-0.54402107,0.2084599,1.0692954,-1.5606477,2.4069452,-2.7030625,0.066899925,0.5226654,1.0,0.9216685,0.13690001,123.21001,36.0,0.09009009,1.724138,0.1098901,0.30959752,0.17453292,0.0036651914,0.006457718,0.010122909,-0.9477217,0.99775636,0.10423641,0.93232733,4.0
874,0.23294246,-0.42338833,-0.39780575,0.019113177,-0.69352496,-0.54402107,0.37092048,1.1096004,-0.967584,2.4680996,-2.2633643,0.10362667,0.57167,1.0,0.97045195,0.2116,139.24,36.0,0.084745765,1.5384616,0.09615385,0.32051283,0.17453292,0.006632251,0.008028515,0.01134464,-0.56098455,0.9945969,0.72043264,0.8960525,4.0
875,0.2457091,-0.25967133,-0.30002934,-0.3024969,-0.69352496,-0.28790334,0.30505863,1.1151624,-1.171183,2.4680996,-2.2164075,0.10857037,0.6584091,1.0,0.9926315,0.16000001,139.24,49.0,0.084745765,1.2658228,0.11363636,0.3021148,0.27925268,0.005410521,0.006981317,0.013788101,-0.81109315,0.9940654,0.72043264,0.921061,4.0
876,0.016013227,-0.023798404,-0.17596407,-0.18177128,-0.9954362,0.9906074,0.45288628,1.0692954,-0.7550226,2.3887627,-2.7030625,0.066899925,0.5226654,1.0,0.9757431,0.0,118.80999,49.0,0.09174312,1.724138,0.14084508,0.29411763,0.2443461,0.008203047,0.0,0.010122909,0.6845467,0.99775636,-0.095429234,1.0,1.0
877,-0.4204301,0.07371145,0.09740073,0.15171197,-0.69352496,-0.8317747,0.6556174,1.0660925,-0.3354728,2.4680996,-2.748872,0.063912764,0.5153593,1.0,0.97045195,1e-04,139.24,961.0,0.084745765,1.754386,0.12987013,0.29325512,0.75049156,0.012479103,0.00017453292,0.009948377,0.15337405,0.9979527,0.72043264,0.99995,3.0
878,0.3451362,-0.3039081,-0.06938338,-0.26236856,-0.54402107,-0.114784814,0.57286745,1.0985597,-0.4942963,2.3025851,-2.3644605,0.09372411,0.46211717,1.0,0.9993293,0.0361,100.0,900.0,0.1,2.0,0.11363636,0.310559,1.2042772,0.010646509,0.0033161256,0.008726646,-0.81109315,0.99558526,-0.8390715,0.9820042,3.0
879,0.24360041,-0.26444045,0.3774939,-0.40475708,-0.075151116,0.0353983,0.5646425,1.0789626,-0.5108256,2.2512918,-2.577022,0.07585401,0.5005202,1.0,0.9866143,0.0016,90.25,324.0,0.10526316,1.8181818,0.1388889,0.28328612,1.5358897,0.010471975,0.0006981317,0.009599311,0.60835147,0.9971134,-0.9971722,0.9992001,2.0
880,0.2194324,0.039193302,0.23859401,-0.42489466,-0.45753556,0.8366556,0.5311862,1.0811226,-0.5798185,2.2925348,-2.5510464,0.0778422,0.45421645,1.0,0.9216685,0.0324,98.009995,100.0,0.10101011,2.0408163,0.108695656,0.3174603,0.36651915,0.009773844,0.0031415927,0.008552114,-0.97484356,0.99695957,-0.8891913,0.9838437,2.0
881,-0.323328,0.40803868,0.14282228,0.21257827,-0.9193287,-0.42818266,0.6556174,1.0703653,-0.3354728,2.4336133,-2.6882474,0.06789538,0.57167,1.0,0.97045195,0.0,129.95999,900.0,0.0877193,1.5384616,0.13157895,0.28735632,0.61086524,0.012479103,0.0,0.01134464,0.25125992,0.9976889,0.39349052,1.0,3.0
882,-0.4151016,-0.067366466,-0.3625606,-0.28495115,-0.53657293,0.7625584,0.30505863,1.2140963,-1.171183,2.4849067,-1.6398971,0.19160232,0.65270674,1.0,0.9959494,0.08409999,144.0,196.0,0.083333336,1.2820513,0.11904763,0.310559,0.4537856,0.005410521,0.0050614546,0.013613568,-0.5192883,0.9812409,0.84385395,0.9582439,3.0
883,0.24360041,-0.26444045,0.3774939,-0.40475708,-0.075151116,0.0353983,0.5646425,1.0789626,-0.5108256,2.2512918,-2.577022,0.07585401,0.5005202,1.0,0.9866143,0.0016,90.25,324.0,0.10526316,1.8181818,0.1388889,0.28328612,1.5358897,0.010471975,0.0006981317,0.009599311,0.60835147,0.9971134,-0.9971722,0.9992001,2.0
884,0.3451362,-0.3039081,-0.06938338,-0.26236856,-0.54402107,-0.114784814,0.57286745,1.0985597,-0.4942963,2.3025851,-2.3644605,0.09372411,0.46211717,1.0,0.9993293,0.0361,100.0,900.0,0.1,2.0,0.11363636,0.310559,1.2042772,0.010646509,0.0033161256,0.008726646,-0.81109315,0.99558526,-0.8390715,0.9820042,3.0
885,-0.2672901,-0.31965128,-0.07735402,-0.17390609,-0.8796958,-0.9880316,0.6816388,1.0898064,-0.2876821,2.3513753,-2.453408,0.08578861,0.56489956,1.0,0.9866143,0.0196,110.25,81.0,0.0952381,1.5625,0.11235955,0.2994012,0.5235988,0.01308997,0.002443461,0.011170107,-0.865435,0.9963043,-0.47553694,0.990216,2.0
886,-0.42165378,-0.048864733,-0.37601647,-0.42285648,-0.82782626,0.2709058,0.7173561,1.0865418,-0.22314353,2.3418057,-2.4889147,0.082809925,0.57167,1.0,0.9836749,0.0144,108.15999,64.0,0.09615385,1.5384616,0.11111111,0.3003003,0.4886922,0.013962634,0.002094395,0.01134464,-0.91113025,0.9965575,-0.56098455,0.99280864,3.0
887,0.37061313,-0.12749936,0.4237828,-0.3920751,-0.44964713,-0.521551,0.4968801,1.0682267,-0.6539265,2.4932055,-2.7181005,0.065904334,0.6584091,1.0,0.9890274,0.1444,146.41,841.0,0.08264463,1.2658228,0.093457945,0.3174603,0.9773844,0.0090757115,0.006632251,0.013788101,-0.29128948,0.99782276,0.8932063,0.9286646,4.0
888,-0.3135893,0.3218982,-0.3709407,-0.27376845,-0.9791778,0.92002606,0.539632,1.0746554,-0.56211895,2.4159138,-2.6310892,0.07187584,0.5079775,1.0,0.9866143,0.0,125.439995,1024.0,0.08928572,1.7857143,0.14705881,0.29154518,1.1170107,0.009948377,0.0,0.009773844,0.8693974,0.9974091,0.20300467,1.0,3.0
889,-0.2461118,-0.2244709,0.39463392,0.41859496,0.12445424,-0.99920684,0.7833269,1.1185129,-0.105360545,2.2300143,-2.1892564,0.11153404,0.5915195,1.0,0.9999963,0.115600005,86.490005,529.0,0.107526876,1.4705882,0.093457945,0.310559,1.727876,0.015707962,0.0059341197,0.011868239,-0.29128948,0.99373454,-0.99222535,0.9427547,2.0
890,-0.41937432,-0.3946993,0.09969824,0.3731279,-0.6250709,0.9866276,0.3334871,1.0735812,-1.0788096,2.3125355,-2.6450753,0.070880935,0.5226654,1.0,0.9640276,0.0576,102.01001,900.0,0.099009894,1.724138,0.1388889,0.29069766,0.9075712,0.0059341197,0.00418879,0.010122909,0.60835147,0.9974806,-0.78056794,0.971338,2.0
891,-0.36413324,0.016327064,0.12288631,-0.02380497,-0.27176043,-0.92345846,0.61311686,1.0811226,-0.41551542,2.272126,-2.5510464,0.0778422,0.5153593,1.0,0.9800964,0.0009,94.09,256.0,0.10309278,1.754386,0.1388889,0.28328612,1.5009831,0.011519173,0.00052359875,0.009948377,0.60835147,0.99695957,-0.9623649,0.99955004,2.0
892,0.2547138,0.34565434,0.30230957,-0.42609918,0.12445424,-0.75098723,0.43496552,1.0854559,-0.79850775,2.2300143,-2.501036,0.0818167,0.57167,1.0,0.95623744,0.0529,86.490005,100.0,0.107526876,1.5384616,0.099009894,0.310559,0.31415927,0.007853981,0.0040142573,0.01134464,-0.78056794,0.9966399,-0.99222535,0.97366637,3.0
893,-0.36413324,0.016327064,0.12288631,-0.02380497,-0.27176043,-0.92345846,0.61311686,1.0811226,-0.41551542,2.272126,-2.5510464,0.0778422,0.5153593,1.0,0.9800964,0.0009,94.09,256.0,0.10309278,1.754386,0.1388889,0.28328612,1.5009831,0.011519173,0.00052359875,0.009948377,0.60835147,0.99695957,-0.9623649,0.99955004,2.0
894,-0.08476854,-0.4122345,-0.4115997,-0.4068187,-0.3664793,0.0353983,0.58914477,1.0832871,-0.46203548,2.2823825,-2.5257287,0.07982977,0.5226654,1.0,0.9757431,0.0009,96.04,289.0,0.10204081,1.724138,0.1388889,0.28328612,1.5358897,0.010995574,0.00052359875,0.010122909,0.60835147,0.99680173,-0.9304262,0.99955004,3.0
895,-0.29636282,-0.329086,0.32821617,0.42632875,-0.95663494,-0.8317747,0.556361,1.0832871,-0.5276328,2.3702438,-2.5257287,0.07982977,0.5226654,1.0,0.9800964,1e-04,114.49,729.0,0.093457945,1.724138,0.14084508,0.29239765,0.75049156,0.010297442,0.00017453292,0.010122909,0.6845467,0.99680173,-0.29128948,0.99995,3.0
896,-0.15555711,0.037108213,-0.3087776,0.12670095,-0.066321895,-0.8317747,0.30505863,1.0811226,-1.171183,2.5257287,-2.5510464,0.0778422,0.64692944,1.0,0.9836749,0.15209998,156.25,289.0,0.08,1.2987013,0.12048192,0.3021148,0.75049156,0.005410521,0.006806784,0.013439035,-0.43137702,0.99695957,0.99779826,0.92490906,4.0
897,-0.29636282,-0.329086,0.32821617,0.42632875,-0.95663494,-0.8317747,0.556361,1.0832871,-0.5276328,2.3702438,-2.5257287,0.07982977,0.5226654,1.0,0.9800964,1e-04,114.49,729.0,0.093457945,1.724138,0.14084508,0.29239765,0.75049156,0.010297442,0.00017453292,0.010122909,0.6845467,0.99680173,-0.29128948,0.99995,3.0
898,-0.15555711,0.037108213,-0.3087776,0.12670095,-0.066321895,-0.8317747,0.30505863,1.0811226,-1.171183,2.5257287,-2.5510464,0.0778422,0.64692944,1.0,0.9836749,0.15209998,156.25,289.0,0.08,1.2987013,0.12048192,0.3021148,0.75049156,0.005410521,0.006806784,0.013439035,-0.43137702,0.99695957,0.99779826,0.92490906,4.0
899,-0.2646185,0.104311325,0.34719998,0.08546563,-0.9999902,-0.9999902,0.852108,1.087629,0.019802611,2.3978953,-2.4769385,0.08380298,0.45421645,1.0,0.9977749,0.0004,121.0,36.0,0.09090909,2.0408163,0.12048192,0.28735632,0.19198622,0.017802358,0.00034906584,0.008552114,-0.43137702,0.9964741,0.004425698,0.9998,0.0
900,-0.4264004,-0.39337525,-0.24783021,0.4054941,-0.69352496,0.96379536,0.30505863,1.0575978,-1.171183,2.4680996,-2.8824036,0.055941533,0.597982,1.0,0.9890274,0.1296,139.24,100.0,0.084745765,1.4492754,0.11235955,0.29411763,0.6806784,0.005410521,0.0062831854,0.012042772,-0.865435,0.9984324,0.72043264,0.9358968,2.0
901,0.37713566,-0.08465165,-0.25740185,-0.41245273,-0.9809363,0.99991184,0.5931775,1.0832871,-0.4541303,2.3795462,-2.5257287,0.07982977,0.597982,1.0,0.9836749,0.010000001,116.64001,256.0,0.09259259,1.4492754,0.13513513,0.27932963,0.57595867,0.01108284,0.0017453292,0.012042772,0.43854725,0.99680173,-0.19432972,0.9950042,4.0
902,0.37713566,-0.08465165,-0.25740185,-0.41245273,-0.9809363,0.99991184,0.5931775,1.0832871,-0.4541303,2.3795462,-2.5257287,0.07982977,0.597982,1.0,0.9836749,0.010000001,116.64001,256.0,0.09259259,1.4492754,0.13513513,0.27932963,0.57595867,0.01108284,0.0017453292,0.012042772,0.43854725,0.99680173,-0.19432972,0.9950042,4.0
903,-0.26440334,-0.41434067,0.40724862,-0.07991754,-0.9809363,-0.75098723,0.556361,1.0618366,-0.5276328,2.3795462,-2.8134108,0.059928104,0.5298956,1.0,0.9999877,0.0036,116.64001,121.0,0.09259259,1.6949153,0.14705881,0.29325512,0.31415927,0.010297442,0.0010471975,0.010297442,0.8693974,0.99820054,-0.19432972,0.99820054,4.0
904,-0.26440334,-0.41434067,0.40724862,-0.07991754,-0.9809363,-0.75098723,0.556361,1.0618366,-0.5276328,2.3795462,-2.8134108,0.059928104,0.5298956,1.0,0.9999877,0.0036,116.64001,121.0,0.09259259,1.6949153,0.14705881,0.29325512,0.31415927,0.010297442,0.0010471975,0.010297442,0.8693974,0.99820054,-0.19432972,0.99820054,4.0
905,-0.3542082,0.16637336,-0.34284362,-0.40248373,-0.075151116,0.94543535,0.54802394,1.0843709,-0.5447272,2.2512918,-2.5133061,0.08082332,0.5298956,1.0,0.9950548,0.040000003,90.25,225.0,0.10526316,1.6949153,0.108695656,0.30959752,2.0071287,0.010122909,0.0034906585,0.010297442,-0.97484356,0.99672127,-0.9971722,0.9800666,2.0
906,-0.16387136,0.39979213,0.22998287,0.025450317,-0.9999902,0.5139784,0.514136,1.087629,-0.6161861,2.3978953,-2.4769385,0.08380298,0.6106768,1.0,0.9890274,0.072900005,121.0,144.0,0.09090909,1.4084507,0.1388889,0.29498523,1.3613569,0.009424779,0.0047123893,0.012391837,0.60835147,0.9964741,0.004425698,0.96377087,2.0
907,0.23733684,0.40822014,0.069925,-0.050751172,-0.87545216,0.41211846,0.5311862,1.0822042,-0.5798185,2.442347,-2.5383074,0.07883607,0.492988,0.99999994,0.9757431,0.0,132.25,36.0,0.08695652,1.8518518,0.16393442,0.27855155,0.15707964,0.009773844,0.0,0.009424779,0.98326844,0.9968811,0.48330477,1.0,3.0
908,-0.41838193,0.047659233,-0.22363159,-0.42152664,-0.9809363,-0.96611774,0.4968801,1.0811226,-0.6539265,2.3795462,-2.5510464,0.0778422,0.5298956,1.0,0.9836749,0.0169,116.64001,1156.0,0.09259259,1.6949153,0.13513513,0.29154518,1.0646509,0.0090757115,0.0022689279,0.010297442,0.43854725,0.99695957,-0.19432972,0.9915619,3.0
909,-0.007859424,-0.06792113,-0.42601782,-0.39241058,-0.87545216,-0.9999902,0.30029318,1.0607752,-1.1874435,2.442347,-2.8302178,0.058931634,0.4777,1.0,0.83365464,0.15209998,132.25,49.0,0.08695652,1.923077,0.1369863,0.30395138,0.19198622,0.0053232545,0.006806784,0.0090757115,0.52607733,0.99826,0.48330477,0.92490906,3.0
910,0.09898247,-0.1939395,0.2592546,-0.42635295,0.5920734,-0.9999902,0.37092048,1.1411084,-0.967584,2.580217,-2.0249534,0.13123865,0.5153593,1.0,0.9989996,0.2304,174.23999,9.0,0.07575758,1.754386,0.107526876,0.30959752,0.19198622,0.006632251,0.00837758,0.009948377,-0.99222535,0.99130064,0.80588406,0.8869949,3.0
911,-0.3455332,0.2908494,-0.22831772,0.38535076,-0.9954362,0.41211846,0.27635565,1.1207521,-1.2729657,2.3887627,-2.171557,0.11350871,0.5370496,0.99999994,0.99999994,0.2116,118.80999,9.0,0.09174312,1.6666666,0.1098901,0.3144654,0.15707964,0.004886922,0.008028515,0.010471975,-0.9477217,0.99350905,-0.095429234,0.8960525,3.0
912,0.20024991,0.017187668,-0.36640686,0.1849303,-0.35822946,0.98935825,0.44394812,1.067159,-0.7765288,2.501436,-2.7333682,0.064908616,0.551128,0.99999976,0.9939632,0.1936,148.84,16.0,0.08196721,1.6129032,0.1,0.3003003,0.13962634,0.008028515,0.0076794485,0.010821042,-0.8390715,0.99788827,0.93363357,0.90475166,3.0
913,-0.32178834,0.31546423,-0.029408265,-0.3953562,-0.35822946,-0.54402107,0.3848082,1.0985597,-0.9288695,2.501436,-2.3644605,0.09372411,0.56489956,1.0,0.99979794,0.2116,148.84,9.0,0.08196721,1.5625,0.10638298,0.3058104,0.17453292,0.0068940506,0.008028515,0.011170107,-0.99969304,0.99558526,0.93363357,0.8960525,4.0
914,-0.007859424,-0.06792113,-0.42601782,-0.39241058,-0.87545216,-0.9999902,0.30029318,1.0607752,-1.1874435,2.442347,-2.8302178,0.058931634,0.4777,1.0,0.83365464,0.15209998,132.25,49.0,0.08695652,1.923077,0.1369863,0.30395138,0.19198622,0.0053232545,0.006806784,0.0090757115,0.52607733,0.99826,0.48330477,0.92490906,3.0
915,-0.3169898,0.42638737,-0.26544037,0.07179629,-0.6181374,-0.2794155,0.30981648,1.0822042,-1.1551826,2.4765384,-2.5383074,0.07883607,0.58497995,0.9999877,0.9757431,0.16000001,141.60999,9.0,0.084033616,1.4925373,0.116279066,0.3058104,0.10471976,0.005497787,0.006981317,0.011693706,-0.67872036,0.9968811,0.78607005,0.921061,3.0
916,0.41137713,-0.39318022,0.41789505,0.23684616,-0.9999902,-0.7391807,0.6556174,1.174685,-0.3354728,2.3978953,-1.8263509,0.15962318,0.5441271,1.0,0.90514827,0.0361,121.0,49.0,0.09090909,1.6393442,0.18867923,0.2762431,1.0821041,0.012479103,0.0033161256,0.010646509,0.5543745,0.98706746,0.004425698,0.9820042,2.0
917,0.01624602,0.41389328,-0.40233135,0.10771859,-0.6250709,0.8509035,0.3986093,1.087629,-0.8915981,2.3125355,-2.4769385,0.08380298,0.56489956,1.0,0.99999994,0.0961,102.01001,676.0,0.099009894,1.5625,0.14705881,0.29585797,0.7853982,0.0071558496,0.005410521,0.011170107,0.8693974,0.9964741,-0.78056794,0.95233357,3.0
918,-0.2708509,0.36808154,0.31456214,0.035910305,-0.9999902,-0.44411266,0.35227424,1.0843709,-1.0216513,2.3978953,-2.5133061,0.08082332,0.6169093,1.0,0.9757431,0.1024,121.0,1024.0,0.09090909,1.3888888,0.11904763,0.3030303,1.37881,0.0062831854,0.0055850535,0.012566371,-0.5192883,0.99672127,0.004425698,0.94923544,3.0
919,0.27188548,-0.026229698,-0.11940319,0.21951291,-0.69352496,0.90178835,0.5810352,1.0746554,-0.4780358,2.4680996,-2.6310892,0.07187584,0.71139365,1.0,0.946806,0.0144,139.24,1444.0,0.084745765,1.1235955,0.11904763,0.29585797,0.80285144,0.010821042,0.002094395,0.01553343,-0.5192883,0.9974091,0.72043264,0.99280864,3.0
