,alcohol_rbfFeature_abs,alcohol_sin_abs,volatile acidity_ln_abs,alcohol_recip_exp,alcohol_cos_exp,sulphates_radian_exp,volatile acidity_sin_exp,volatile acidity_sin_ln,alcohol_square_ln,alcohol_recip_ln,sulphates_recip_ln,sulphates_rbfFeature_relu,total sulfur dioxide_radian_relu,chlorides_exp_relu,sulphates_recip_relu,alcohol_ln_relu,free sulfur dioxide_square_tanh,total sulfur dioxide_sin_tanh,volatile acidity_radian_tanh,fixed acidity_recip_tanh,alcohol_ln_tanh,sulphates_recip_tanh,pH_rbfFeature_square,volatile acidity_ln_square,residual sugar_tanh_square,alcohol_square_square,sulphates_radian_square,alcohol_recip_square,(citric acid_cos*total sulfur dioxide),(citric acid_radian*alcohol),(alcohol_cos*residual sugar),(pH_rbfFeature*chlorides_cos),(sulphates_rbfFeature*citric acid_square),(pH_recip*total sulfur dioxide_radian),(citric acid_radian*chlorides_cos),(fixed acidity_recip*alcohol),(citric acid_cos*volatile acidity),(pH_recip*chlorides_cos),(total sulfur dioxide_sin*volatile acidity),(chlorides_ln*sulphates),(total sulfur dioxide_radian*alcohol),(alcohol_rbfFeature*sulphates_tanh),(sulphates_recip*volatile acidity_radian),(alcohol_recip*sulphates_recip),(alcohol_recip*alcohol_cos),(sulphates_radian*citric acid),(chlorides_tanh*volatile acidity_radian),(chlorides_ln*citric acid_cos),(fixed acidity_recip*total sulfur dioxide),(volatile acidity_ln*total sulfur dioxide),(alcohol_sin*chlorides),(pH_rbfFeature*citric acid_cos),(sulphates_tanh*residual sugar_tanh),(volatile acidity_ln*alcohol_ln),(chlorides_cos*alcohol_cos),(volatile acidity_radian-alcohol),(volatile acidity_sin-alcohol_cos),(alcohol_sin-volatile acidity_radian),(total sulfur dioxide_sin-sulphates_radian),(fixed acidity_recip-sulphates),(total sulfur dioxide_tanh-fixed acidity_recip),(fixed acidity_cos-citric acid),(pH_recip-density),(alcohol_sin-total sulfur dioxide),(residual sugar_rbfFeature-chlorides_exp),(pH_rbfFeature-total sulfur dioxide),(total sulfur dioxide_tanh-pH),(sulphates_recip-density),(total sulfur dioxide_tanh-volatile acidity),(sulphates_rbfFeature-sulphates_recip),(chlorides_ln-alcohol_recip),(volatile acidity_ln-citric acid_radian),(citric acid_cos-alcohol),(volatile acidity_sin-density),(pH_rbfFeature-fixed acidity_recip),(volatile acidity_radian-total sulfur dioxide),(alcohol_sin-residual sugar),(pH_rbfFeature-residual sugar),(citric acid_square-alcohol_square),(alcohol_recip-free sulfur dioxide),(alcohol_square-pH),(alcohol_rbfFeature-sulphates_rbfFeature),quality
603,0.42637417,0.41211846,0.7765288,1.1175191,0.40206954,1.0098218,1.5588495,-0.8120476,4.394449,-2.1972246,0.5798185,0.08123797,0.61086524,1.0735812,1.7857143,2.1972246,1.0,-0.40380144,0.008028342,0.07561298,0.9756098,0.9453064,0.18059674,0.60299695,0.95207465,6561.0,9.552803e-05,0.012345679,30.373672,0.0816814,-2.0044866,-0.42389607,0.021966746,0.19705331,0.009052846,0.6818182,0.39919683,0.32176796,-0.19696403,-1.4812422,5.497787,0.21658848,0.0143366335,0.1984127,-0.10123669,0.0050823987,0.00056906865,-2.295447,2.6515152,-27.178507,0.029260412,-0.3687943,0.49565554,-1.7062081,-0.9088347,-8.991971,1.3550783,0.40408996,-0.4379565,-0.48424244,0.92424244,0.28588408,-0.6780193,-34.587883,-0.6912409,-35.424965,-2.1,0.7851143,0.53999996,-1.7044764,-2.7561865,-0.7856045,-8.132181,-0.55665183,-0.5007243,-34.99197,-1.7878816,-2.6249669,-80.7296,-11.888889,77.9,0.3451362,3.0
604,0.0534338,0.319098,0.5447272,1.1161554,0.38762313,1.0108799,1.7298315,-0.6014363,4.4165487,-2.2082744,0.4780358,0.42239726,1.0995574,1.100759,1.6129032,2.2082744,1.0,0.16581059,0.010122564,0.11990231,0.9761365,0.9235879,0.11312791,0.29672772,0.9879628,6857.497,0.00011709494,0.012075835,62.4684,0.020647245,-2.748393,0.33479625,0.0071385135,0.3468635,0.0022584808,1.0963856,0.5751059,0.3140049,0.097066306,-1.4529124,10.005973,-0.029448861,0.016327273,0.1772421,-0.10414524,0.0014067354,0.0009688249,-2.3236332,7.590361,-34.317814,0.030633409,0.33350682,0.5478009,-1.2029071,-0.94335794,-9.089877,1.4957457,0.3089751,0.15653466,-0.4995181,0.8795181,-0.56137705,-0.68294257,-62.6809,-1.5115669,-62.663654,-2.17,0.61450326,0.42000002,-1.190506,-2.4532971,-0.5469961,-8.1084385,-0.45037603,0.215863,-62.989876,-2.580902,-2.5636551,-82.793106,-13.89011,79.64001,-0.47583106,3.0
605,0.42610672,0.2228901,0.5108256,1.114823,0.37725136,1.0103506,1.7588187,-0.5715625,4.438407,-2.2192035,0.5276328,-0.0,0.41887903,1.0887171,1.6949153,2.2192035,1.0,-0.7190033,0.010471594,0.11990231,0.9766464,0.9347704,0.025675494,0.26094276,0.97817516,7163.9297,0.00010603731,0.011814746,23.797485,0.020874135,-2.534593,-0.15965724,-0.0014502504,0.12654956,0.0022607364,1.1084337,0.59493715,0.30102408,-0.54334706,-1.4544114,3.853687,0.22579208,0.017749112,0.18422993,-0.10596126,0.0013386674,0.0008879804,-2.4443033,2.8915663,-12.259813,0.018945659,-0.15888366,0.5240813,-1.1336259,-0.9713241,-9.1895275,1.539486,0.21241812,-0.9158758,-0.46951807,0.8795181,-0.56137705,-0.6962851,-23.77711,-0.7306398,-24.160236,-2.31,0.6965153,0.39999998,-1.7807289,-2.5737998,-0.5130945,-8.208438,-0.43375748,-0.28071767,-23.989529,-2.3771098,-2.7602355,-84.6231,-5.8913045,81.33,0.51192033,3.0
606,0.41759655,0.35822946,0.8915981,1.0854201,2.543735,1.0138836,1.4897516,-0.9197735,5.002872,-2.501436,0.23572232,0.37807664,0.34906584,1.0746554,1.2658228,2.501436,1.0,0.7225429,0.007155727,0.10598346,0.98665243,0.8526615,0.008989988,0.7949472,0.99959594,22153.344,0.00019011174,0.006718624,17.739899,0.102206476,4.2947145,0.094569884,0.08710886,0.10451073,0.008355875,1.2978723,0.3636679,0.29862547,0.37430754,-2.0785606,4.258603,0.27494937,0.009058038,0.103755966,0.07652734,0.0066182883,0.0005143327,-2.3337626,2.1276596,-17.831963,-0.02579252,0.0841009,0.6582761,-2.2302756,0.93121463,-12.192844,-0.5350243,-0.3653853,0.89915717,-0.68361706,0.89361703,-1.479693,-0.69789886,-20.358229,-1.4983246,-19.905184,-2.34,0.26852274,0.59000003,-0.8877461,-2.7130563,-0.89997566,-11.3130045,-0.59869075,-0.011567436,-19.992844,-4.9582295,-4.505184,-148.6096,-9.918033,145.5,0.039519906,4.0
607,0.1946826,0.8796958,0.7339692,1.0999206,0.6215513,1.0092932,1.5868948,-0.7726685,4.7027507,-2.3513753,0.63487834,0.31483737,0.9075712,1.0963649,1.8867925,2.3513753,1.0,0.75592065,0.008377384,0.11314974,0.98202246,0.9550924,0.0015245588,0.53871083,0.99457335,12155.0625,8.5567015e-05,0.009070295,47.69028,0.07513642,-1.5692719,0.038880475,0.05292416,0.2741907,0.0071255877,1.1931818,0.44021797,0.30083716,0.47358122,-1.2645624,9.529497,0.09449525,0.015806755,0.17969453,-0.045289233,0.0037926,0.00076857023,-2.1882198,5.9090905,-38.166397,-0.08093201,0.03580953,0.4840623,-1.7258371,-0.47352588,-10.491622,0.9373161,-0.8880733,0.97737736,-0.4163636,0.8863636,-1.2210932,-0.6960852,-52.879696,-1.5095494,-51.960953,-2.31,0.88859254,0.52,-1.5719552,-2.481205,-0.74112505,-9.582879,-0.5364208,-0.07459076,-51.991623,-4.1796956,-3.2609544,-110.0819,-25.904762,106.94,-0.12015477,3.0
608,0.1092021,0.82782626,0.43078297,1.1009284,0.57064694,1.0112327,1.8315936,-0.5022188,4.6836114,-2.341806,0.44628713,-0.0,1.134464,1.116278,1.5625,2.3418057,1.0,0.67876947,0.0113441525,0.09868763,0.98167825,0.91582453,0.0009981267,0.18557397,0.99985135,11698.583,0.0001247713,0.009245562,60.601276,0.06716026,-2.8610213,0.031402197,-0.056044087,0.34170604,0.006418688,1.0297029,0.60601276,0.2993844,0.53743863,-1.412656,11.798426,0.06168822,0.017725999,0.15024039,-0.05394082,0.0041329395,0.0012429013,-2.0579028,6.435643,-28.000893,-0.09106089,0.029455151,0.5648576,-1.00881,-0.557594,-10.388655,1.166171,-0.8391709,0.81565857,-0.5409901,0.9009901,-1.150568,-0.70139515,-65.82783,-0.9029778,-64.96841,-2.32,0.55990005,0.35000002,-1.9718797,-2.3034286,-0.4372407,-9.467672,-0.39741355,-0.06741675,-64.988655,-5.927826,-5.0684066,-108.02309,-10.903846,104.83999,0.5185818,3.0
609,0.07495701,0.13323185,1.0216513,1.0819231,2.6941557,1.009117,1.4222984,-1.0433453,5.083204,-2.5416021,0.6539265,0.20138945,0.6806784,1.0778842,1.923077,2.541602,1.0,0.74596506,0.006283103,0.15741037,0.9876764,0.9581701,0.0051854663,1.0437713,0.99337584,26014.463,8.236854e-05,0.0062000123,38.298164,0.042114794,3.1714716,0.07180775,0.007270159,0.1912018,0.0033068033,2.015873,0.35352153,0.2801092,0.34696636,-1.3469388,8.644616,0.035806965,0.012083049,0.15142338,0.07803818,0.0017243852,0.00047035734,-2.5436532,6.190476,-39.8444,0.009992389,0.0707143,0.47611517,-2.5966308,0.9882987,-12.693717,-0.63881063,0.12694867,0.95471966,-0.36126983,0.84126985,0.8098586,-0.7147011,-38.866768,-1.1322234,-38.92799,-2.56,0.927477,0.64,-1.7216876,-2.6690073,-1.0249674,-11.717996,-0.64332575,-0.08671997,-38.993717,-3.0667682,-3.1279898,-161.25389,-14.92126,157.73,-0.12643243,3.0
610,0.41977394,0.2228901,1.4271164,1.114823,0.37725136,1.0094693,1.2683319,-1.4367349,4.438407,-2.2192035,0.61618614,-0.0,0.99483764,1.0865418,1.8518518,2.2192035,1.0,0.41046038,0.0041887653,0.11314974,0.9766464,0.95192003,0.017803812,2.0366611,0.97340775,7163.9297,8.8826455e-05,0.011814746,48.889397,0.086707965,-2.437109,0.13297158,-0.014539395,0.29346243,0.009392333,1.0454545,0.20585008,0.29396975,0.10467954,-1.344014,9.152506,-0.20694351,0.0077570183,0.20128825,-0.10596126,0.005089381,0.0003468734,-2.1347637,6.4772725,-81.345634,0.018499877,0.11444487,0.48638898,-3.1670616,-0.97148764,-9.195811,1.2125462,0.2187013,0.42674,-0.42636365,0.8863636,-1.3510932,-0.7033148,-56.77711,-0.9463353,-56.86657,-2.39,0.8535518,0.76,-1.9017125,-2.5976105,-1.4365412,-8.342291,-0.7605974,0.019794568,-56.99581,-2.2771099,-2.366569,-84.3484,-24.891304,81.25,-0.3699132,2.0
611,0.27584076,0.024775807,0.967584,1.1122478,0.36799237,1.0094693,1.4490677,-0.9917675,4.4814196,-2.2407098,0.61618614,0.014733869,0.27925268,1.0843709,1.8518518,2.2407095,1.0,-0.2802039,0.006632154,0.07561298,0.97761863,0.95192003,0.0003384274,0.9362188,0.9820958,7807.4883,8.8826455e-05,0.011317339,13.640392,0.09023352,-2.6991713,-0.01833608,0.0044569955,0.09370895,0.009567838,0.7121212,0.32395932,0.3344702,-0.10940327,-1.3571854,2.624975,0.13598618,0.012281947,0.19700551,-0.106350325,0.0051836283,0.0005360405,-2.1426551,1.2121212,-15.481344,0.0020068404,-0.015683379,0.48855478,-2.1680748,-0.9964153,-9.393368,1.3706136,0.018143555,-0.2973281,-0.46424246,0.92424244,0.25588405,-0.6650295,-15.9752245,-1.4696325,-16.018396,-1.98,0.85125184,0.62,-1.8371179,-2.6196892,-0.97718334,-8.547475,-0.6296795,-0.09415397,-15.993368,-2.6752243,-2.7183964,-88.057495,-4.893617,85.37999,0.26110688,2.0
612,0.41998935,0.54402107,0.44628716,1.105171,0.43211156,1.010527,1.8170158,-0.5155108,4.6051702,-2.3025851,0.51082563,-0.0,0.5061455,1.0800421,1.6666666,2.3025851,1.0,-0.5807767,0.011169642,0.1325488,0.980198,0.9311096,0.16133401,0.19917223,0.96761626,10000.0,0.00010966227,0.010000001,29.0,0.0,-2.0137718,-0.40047392,-0.0,0.15245347,0.0,1.3333334,0.64,0.30031237,-0.42472568,-1.53837,5.061455,-0.2255551,0.018616844,0.16666667,-0.08390715,0.0,0.0008584024,-2.5639498,3.8666668,-12.9423275,-0.041889623,-0.40166405,0.52828217,-1.0276141,-0.83658534,-9.98883,1.4362669,-0.55519116,-0.6741059,-0.4666667,0.8666667,0.3466353,-0.6952952,-29.544022,-0.997716,-29.401665,-2.32,0.6701666,0.36,-1.9853277,-2.6639497,-0.44628716,-9.0,-0.39930457,-0.5349974,-28.98883,-2.9440212,-2.801664,-100.0,-17.9,96.68,-0.10132831,3.0
613,0.3912303,0.3664793,0.94160855,1.1074288,0.39438558,1.0129992,1.4625599,-0.96708834,4.564765,-2.2823825,0.30110514,-0.0,0.5061455,1.059715,1.3513514,2.2823825,1.0,-0.5807767,0.0068066786,0.121350236,0.97938997,0.8743719,0.16028865,0.88662666,0.8192934,9223.682,0.00016680849,0.010412327,26.931274,0.06499606,-1.3956393,0.39968744,-0.04700358,0.15525936,0.006621099,1.195122,0.3621792,0.3062327,-0.2588172,-2.107011,4.9602256,-0.24614066,0.009198356,0.13789299,-0.094941445,0.0049078655,0.00039435131,-2.6441982,3.5365853,-27.306648,-0.021255799,0.37180078,0.5694697,-2.1491108,-0.9288617,-9.793194,1.3106146,-0.3732861,-0.6765493,-0.6180488,0.8780488,-0.7191547,-0.6894516,-29.36648,-0.8214376,-28.59964,-2.26,0.35515136,0.61,-1.6768609,-2.949353,-0.9482408,-8.871336,-0.6160116,0.27840942,-28.993193,-1.8664793,-1.0996394,-95.8956,-9.897959,92.78,-0.06572074,2.0
614,0.12141071,0.6998745,0.28103754,1.103006,0.48955142,1.0240204,1.9843446,-0.37791508,4.6447754,-2.3223877,-0.30748475,-0.0,1.7976891,1.159513,0.7352941,2.3223877,1.0,0.5532055,0.013176473,0.1082696,0.98095965,0.6262936,0.18181401,0.0789821,0.95207465,10824.32,0.0005634204,0.009611689,101.3359,0.032044247,-1.5713847,-0.42173517,-0.0014748691,0.6263725,0.0031072488,1.1086956,0.74280196,0.344623,0.47035643,-2.5983384,18.336428,-0.10640351,0.009689144,0.07208766,-0.070026055,0.004272566,0.0019361152,-1.8796756,11.195653,-28.946867,-0.10358143,-0.41950756,0.8551345,-0.65267813,-0.7064574,-10.186823,1.3995545,-0.71305174,0.59925216,-1.2513044,0.8913044,-1.1548436,-0.64846796,-103.699875,-0.94696677,-103.4264,-1.8699999,-0.26160592,0.245,-0.78081477,-2.008582,-0.28417912,-9.216156,-0.31161135,-0.53509223,-102.986824,-2.8998747,-2.6263967,-104.00759,-9.90196,101.16999,-0.075890064,3.0
615,0.2606729,0.27176043,0.5108256,1.1085943,0.38198847,1.009998,1.7588187,-0.5715625,4.544252,-2.272126,0.5621189,0.4035135,1.2391838,1.0822042,1.754386,2.272126,1.0,0.7402601,0.010471594,0.103791535,0.9789673,0.94187266,0.0038672148,0.26094276,0.96058893,8852.928,9.8970195e-05,0.010628122,62.30836,0.08464847,-2.2134392,-0.06199298,0.10087837,0.3540525,0.008699429,1.0104166,0.5265496,0.28482318,0.5706328,-1.4468352,12.020082,-0.1343402,0.018371886,0.18086453,-0.09921288,0.0049741883,0.0008255694,-2.2275743,7.395833,-36.268616,-0.021469075,-0.05457417,0.5051018,-1.16066,-0.9593634,-9.6895275,1.5270073,-0.2822324,0.94110626,-0.46583334,0.8958333,-1.4846878,-0.7139857,-71.27176,-1.2975633,-71.06219,-2.5,0.75468594,0.39999998,-1.3508725,-2.6414,-0.51955223,-8.822417,-0.43505752,-0.1663536,-70.989525,-2.5717604,-2.362187,-93.84,-27.896908,90.59,-0.66418636,2.0
616,0.2606729,0.27176043,0.5108256,1.1085943,0.38198847,1.009998,1.7588187,-0.5715625,4.544252,-2.272126,0.5621189,0.4035135,1.2391838,1.0822042,1.754386,2.272126,1.0,0.7402601,0.010471594,0.103791535,0.9789673,0.94187266,0.0038672148,0.26094276,0.96058893,8852.928,9.8970195e-05,0.010628122,62.30836,0.08464847,-2.2134392,-0.06199298,0.10087837,0.3540525,0.008699429,1.0104166,0.5265496,0.28482318,0.5706328,-1.4468352,12.020082,-0.1343402,0.018371886,0.18086453,-0.09921288,0.0049741883,0.0008255694,-2.2275743,7.395833,-36.268616,-0.021469075,-0.05457417,0.5051018,-1.16066,-0.9593634,-9.6895275,1.5270073,-0.2822324,0.94110626,-0.46583334,0.8958333,-1.4846878,-0.7139857,-71.27176,-1.2975633,-71.06219,-2.5,0.75468594,0.39999998,-1.3508725,-2.6414,-0.51955223,-8.822417,-0.43505752,-0.1663536,-70.989525,-2.5717604,-2.362187,-93.84,-27.896908,90.59,-0.66418636,2.0
617,0.07221288,0.3664793,1.171183,1.1074288,0.39438558,1.016364,1.3567046,-1.1872513,4.564765,-2.2823825,0.072570734,-0.0,0.4886922,1.0822042,1.0752689,2.2823825,1.0,0.26446748,0.0054104677,0.08673801,0.97938997,0.79143804,0.026037904,1.3716697,0.95207465,9223.682,0.00026346365,0.010412327,24.436846,0.087231554,-2.0469377,-0.16085938,-0.096657135,0.16128455,0.008873417,0.8521739,0.2705508,0.32900366,0.0839808,-2.360626,4.7891836,-0.0527583,0.0058177644,0.10972131,-0.094941445,0.008278097,0.0004265442,-2.215294,2.4347827,-32.793125,-0.028951867,-0.14082837,0.712872,-2.6730876,-0.9275243,-9.79459,1.2354848,-0.37188983,0.25467423,-0.8430435,0.9130435,-0.026695222,-0.668167,-28.36648,-1.4996563,-28.161362,-2.03,0.077068865,0.69,-1.4468842,-2.6403482,-1.1800842,-8.927256,-0.69314134,-0.24831918,-27.994589,-2.5664794,-2.3613627,-95.7799,-13.897959,93.01,0.29940245,3.0
618,0.37188554,0.6998745,0.7765288,1.103006,0.48955142,1.0122923,1.5588495,-0.8120476,4.6447754,-2.3223877,0.35667497,-0.0,0.29670596,1.1297541,1.4285715,2.3223877,1.0,-0.7448995,0.008028342,0.087495,0.98095965,0.89137346,0.088464275,0.60299695,0.9820958,10824.32,0.00014926253,0.009611689,14.918903,0.08901179,-1.9285176,-0.29521874,-0.073872395,0.09479423,0.008661783,0.8947368,0.40368798,0.3171141,-0.44224283,-1.4726139,3.0264008,0.22475561,0.011469307,0.14005603,-0.070026055,0.0061086523,0.00097464805,-1.8462005,1.4912281,-13.200989,-0.08538469,-0.2610189,0.5989329,-1.8034009,-0.7089568,-10.191971,1.1582139,-0.707903,-0.97361475,-0.61228067,0.9122807,-0.10650948,-0.6811112,-17.699875,-1.0253174,-17.29743,-2.13,0.42797148,0.53999996,-1.724061,-2.2017734,-0.78525543,-9.322417,-0.55665183,-0.38514873,-16.991972,-3.3998747,-2.9974294,-103.78999,-3.9019608,100.909996,0.6673751,2.0
619,0.4175436,0.12445424,0.99425226,1.1135207,0.37075076,1.0140606,1.4356467,-1.017174,4.4600286,-2.2300146,0.22314355,-0.0,0.27925268,1.0919881,1.25,2.2300143,1.0,-0.2802039,0.0064576287,0.088265285,0.97714025,0.84828365,0.18083718,0.98853755,0.96058893,7480.521,0.00019495515,0.011562029,14.673933,0.066549405,-2.2821183,0.42360404,-0.0049780956,0.09037304,0.0071281604,0.82300884,0.3393347,0.32237235,-0.10652424,-1.9443349,2.59705,-0.2772643,0.008072147,0.1344086,-0.10669089,0.0057246797,0.00056681683,-2.2289875,1.4159292,-15.908036,0.010951973,0.3900052,0.65082,-2.2171967,-0.988386,-9.293543,1.3538408,0.11799652,-0.30186597,-0.71150446,0.91150445,-0.11025447,-0.67517537,-15.8755455,-1.3811147,-15.574751,-2.09,0.25120002,0.63,-1.2796139,-2.5379453,-1.0014081,-8.382879,-0.6371845,0.33675396,-15.993543,-2.1755457,-1.8747504,-86.32191,-5.892473,83.40001,-0.3879297,2.0
620,0.4197403,0.024775807,0.6161861,1.1122478,0.36799237,1.0107033,1.6721932,-0.6652674,4.4814196,-2.2407098,0.4942963,-0.0,1.9547688,1.0789626,1.6393442,2.2407095,1.0,-0.7113915,0.0094245,0.11990231,0.97761863,0.92738086,0.09252864,0.37968528,0.99555475,7807.4883,0.00011334816,0.011317339,108.789856,0.039374623,-3.3989563,-0.30330715,-0.014786187,0.59778863,0.0041766986,1.13253,0.52452254,0.30492765,-0.48059762,-1.5719835,18.374826,0.22839206,0.015450456,0.17439832,-0.106350325,0.0025551622,0.00071490725,-2.5031593,13.493976,-69.01284,0.0018829613,-0.29546666,0.54291636,-1.380694,-0.99680734,-9.390574,1.513829,0.015351028,-0.9006421,-0.4895181,0.8795181,-0.671377,-0.6917896,-111.97523,-1.446537,-112.304184,-2.27,0.6417442,0.45999998,-1.8960488,-2.6834052,-0.62037486,-8.428661,-0.483464,-0.42466712,-111.99058,-3.3752244,-3.7041852,-88.30239,-15.893617,85.09,0.6764449,2.0
621,0.41434088,0.024775807,0.5798185,1.1122478,0.36799237,1.0108799,1.7009488,-0.6326426,4.4814196,-2.2407098,0.4780358,-0.0,1.8151424,1.0811226,1.6129032,2.2407095,1.0,-0.31097317,0.009773533,0.121350236,0.97761863,0.9235879,0.019615887,0.33618948,0.99555475,7807.4883,0.00011709494,0.011317339,101.2613,0.037734017,-3.3989563,0.1396309,-0.021250514,0.55339706,0.0040020524,1.1463414,0.54525316,0.30395108,-0.18010855,-1.5816487,17.062338,-0.22835486,0.015764264,0.17158546,-0.106350325,0.0024888397,0.0007608175,-2.4838681,12.682927,-60.301125,0.001932513,0.13636853,0.54990166,-1.2992048,-0.99665356,-9.390225,1.5308793,0.015001963,-0.33244345,-0.49804878,0.8780488,-0.5691547,-0.69272196,-103.97523,-0.9122499,-103.85994,-2.28,0.6153032,0.44,-2.0146143,-2.6574295,-0.58383274,-8.426333,-0.4664138,0.018105507,-103.99023,-3.3752244,-3.2599435,-88.30709,-13.893617,85.079994,-0.012629837,2.0
622,0.18083423,0.075151116,0.5447272,1.1110029,0.3689212,1.0096456,1.7298315,-0.6014363,4.5025835,-2.2512918,0.597837,-0.0,0.55850536,1.0832871,1.8181818,2.2512918,1.0,0.5015887,0.010122564,0.099667996,0.9780822,0.9486568,0.17833868,0.29672772,0.91439,8145.0625,9.214678e-05,0.011080333,31.228718,0.03647738,-1.8946271,0.420951,-0.018822849,0.1784362,0.0038274438,0.95,0.5660205,0.318467,0.31982747,-1.3891509,5.305801,0.090511195,0.018405288,0.19138755,-0.10496549,0.0021118484,0.0008081095,-2.464852,3.2,-17.43127,-0.006012089,0.41212308,0.47861618,-1.2263398,-0.993983,-9.489877,1.545196,-0.085274026,0.5418274,-0.45000002,0.9,-1.0590715,-0.67791116,-32.07515,-0.68631566,-31.577698,-2.13,0.82078177,0.42000002,-2.2070837,-2.630992,-0.54856694,-8.524102,-0.44937605,0.32230166,-31.989878,-1.9751511,-1.4776983,-90.2016,-8.894737,87.12,0.56973606,2.0
623,0.35874915,0.44964713,0.67334455,1.0861558,2.4429498,1.0168964,1.6293436,-0.7170767,4.986411,-2.4932055,0.04082207,-0.0,0.7853982,1.0800421,1.0416667,2.4932055,1.0,0.69154114,0.008900944,0.1259105,0.9864324,0.7785454,0.08580668,0.4533929,0.9879628,21435.889,0.00028073537,0.0068301344,43.60106,0.05279621,2.5902984,-0.29205984,-0.009636287,0.22504245,0.0043503945,1.5316457,0.49414533,0.28568393,0.4339608,-2.4613917,9.503319,0.2670087,0.009272062,0.08608816,0.0738187,0.00418879,0.0006840394,-2.484243,5.6962028,-30.300505,-0.03462283,-0.28382134,0.7397838,-1.6787864,0.89055973,-12.091099,-0.40502906,-0.4585483,0.83414835,-0.8334177,0.87341774,-0.2960022,-0.71086705,-45.449646,-1.3937716,-45.292927,-2.49,0.04426676,0.49,-1.1958473,-2.6465945,-0.67770785,-11.131088,-0.50922275,-0.41951007,-44.9911,-3.3496473,-3.1929278,-146.3475,-20.917355,142.92,0.51292974,3.0
624,0.3741172,0.6998745,0.3710637,1.103006,0.48955142,1.0126457,1.8899252,-0.45171243,4.6447754,-2.3223877,0.32850403,0.17375596,1.012291,1.1320158,1.3888888,2.3223877,1.0,0.75858456,0.01204219,0.14600779,0.98095965,0.88292617,0.029532509,0.13768828,0.9999453,10824.32,0.00015791367,0.009611689,58.0,0.0,-3.9998882,0.17053075,0.0,0.29256964,0.0,1.4999999,0.69,0.28679824,0.68508214,-1.5029811,10.325368,0.23079638,0.016726071,0.13616557,-0.070026055,0.0,0.0014856968,-2.0874736,8.529411,-21.521694,-0.08678444,0.17185025,0.61689246,-0.8617538,-0.70878154,-10.187957,1.3508029,-0.7119173,0.98030627,-0.5729412,0.85294116,0.8693974,-0.71068263,-58.699875,-1.4402448,-57.828148,-2.46,0.38918883,0.31,-1.2151328,-2.1855128,-0.3710637,-9.2,-0.36316282,0.024791434,-57.987957,-6.2998743,-5.4281497,-104.03999,-20.90196,100.579994,0.20036124,2.0
625,0.3741172,0.6998745,0.3710637,1.103006,0.48955142,1.0126457,1.8899252,-0.45171243,4.6447754,-2.3223877,0.32850403,0.17375596,1.012291,1.1320158,1.3888888,2.3223877,1.0,0.75858456,0.01204219,0.14600779,0.98095965,0.88292617,0.029532509,0.13768828,0.9999453,10824.32,0.00015791367,0.009611689,58.0,0.0,-3.9998882,0.17053075,0.0,0.29256964,0.0,1.4999999,0.69,0.28679824,0.68508214,-1.5029811,10.325368,0.23079638,0.016726071,0.13616557,-0.070026055,0.0,0.0014856968,-2.0874736,8.529411,-21.521694,-0.08678444,0.17185025,0.61689246,-0.8617538,-0.70878154,-10.187957,1.3508029,-0.7119173,0.98030627,-0.5729412,0.85294116,0.8693974,-0.71068263,-58.699875,-1.4402448,-57.828148,-2.46,0.38918883,0.31,-1.2151328,-2.1855128,-0.3710637,-9.2,-0.36316282,0.024791434,-57.987957,-6.2998743,-5.4281497,-104.03999,-20.90196,100.579994,0.20036124,2.0
626,0.40275863,0.319098,0.5108256,1.1161554,0.38762313,1.0085888,1.7588187,-0.5715625,4.4165487,-2.2082744,0.7133499,-0.0,0.2617994,1.1029627,2.0408163,2.2082744,1.0,0.5718638,0.010471594,0.11314974,0.9761365,0.96680063,0.07343992,0.26094276,0.95207465,6857.497,7.3138646e-05,0.012075835,14.373658,0.04605924,-2.0849879,0.2696977,-0.024103463,0.07791649,0.005037169,1.0340909,0.57494634,0.296191,0.39017275,-1.1381661,2.3823745,-0.18293959,0.021371378,0.22426552,-0.10414524,0.002480113,0.0010229808,-2.2257972,1.7045454,-7.6623836,0.031271603,0.25968218,0.44319856,-1.128043,-0.94317436,-9.089528,1.5123641,0.30862603,0.64173573,-0.37636364,0.8863636,-1.1010932,-0.70118093,-14.6809025,-0.6767843,-14.729002,-2.36,1.0420163,0.39999998,-2.3274212,-2.4326777,-0.515887,-8.141756,-0.4341575,0.15736164,-14.989528,-1.880902,-1.929002,-82.72591,-4.89011,79.450005,-0.11615381,2.0
