,sulphates_rbfFeature_exp,volatile acidity_sin_exp,alcohol_sigmoid_exp,volatile acidity_square_sigmoid,chlorides_cos_sigmoid,alcohol_sigmoid_sigmoid,density_sigmoid_sigmoid,chlorides_exp_tanh,density_sigmoid_tanh,alcohol_zscore_tanh,volatile acidity_tanh_tanh,free sulfur dioxide_tanh_rbfFeature,free sulfur dioxide_rbfFeature_rbfFeature,sulphates_rbfFeature_rbfFeature,density_sigmoid_rbfFeature,density_cos_rbfFeature,volatile acidity_sin_ln,sulphates_degree_ln,alcohol_square_ln,chlorides_sigmoid_ln,sulphates_rbfFeature_sin,volatile acidity_sin_sin,density_cos_sin,residual sugar_tanh_sin,chlorides_cos_sin,pH_zscore_zscore,alcohol_square_zscore,chlorides_exp_zscore,volatile acidity_tanh_zscore,free sulfur dioxide_rbfFeature_zscore,chlorides_cos_negative,volatile acidity_tanh_negative,residual sugar_tanh_negative,free sulfur dioxide_rbfFeature_negative,alcohol_cos_negative,chlorides_exp_radian,volatile acidity_sin_radian,volatile acidity_square_radian,pH_zscore_radian,alcohol_degree_radian,citric acid_degree_radian,quality
2830,1.5256673,1.2438726,2.7182264,0.51209766,0.7308128,0.7310546,0.6748328,0.78230006,0.6231421,0.2281242,0.21319686,0.19427983,-0.18624797,0.03358152,-0.10747505,-0.0034459566,-1.5222075,3.1319363,4.7590923,-0.6684596,0.40997976,0.21650158,0.5178064,0.841471,0.8407951,0.21017532,0.1716523,0.17238626,-0.58872104,-1.3813802,-0.99875027,-0.21651806,-1.0,0.40960428,0.1943299,0.01834814,0.0038088255,0.0008447393,0.0036682512,10.8,0.33999997,5
2831,1.4311934,1.5449097,2.718057,0.5504527,0.73065585,0.7310423,0.6748389,0.7879845,0.6231591,-0.7189866,0.39852905,-0.07090229,0.27026346,-0.051198546,-0.2453851,-0.21074222,-0.83248854,3.2272463,4.4814196,-0.66165906,0.35087806,0.42137912,0.51770586,0.84147036,0.8403631,-0.4521413,-0.8891547,0.7842643,1.738754,-0.74864125,-0.9979527,-0.421899,-0.99999887,0.21829803,0.99969304,0.018606821,0.0075915805,0.0035342916,-0.007891354,9.4,0.43,5
2832,0.6770835,1.1843361,2.7182364,0.5072245,0.73096406,0.7310553,0.67464626,0.77450347,0.6226219,0.3754445,0.16680758,-0.08509767,0.2720842,-0.1206949,-0.2412588,0.23474713,-1.7767782,3.5034997,4.7957907,-0.6777673,-0.38015202,0.16837643,0.52089185,0.7177037,0.8412113,-0.12098299,0.33519965,-0.6444338,-1.1342326,-1.4164164,-0.9995195,-0.16838105,-0.800499,0.42019734,-0.004425698,0.01800282,0.002952789,0.0005044001,-0.0021115516,11.0,0.3,6
2833,0.8375827,1.531028,2.7182481,0.5482494,0.73083204,0.7310561,0.67468655,0.7814837,0.62273425,0.5639117,0.39156273,0.2137644,0.20585036,-0.25159547,0.004661968,-0.05841819,-0.85345805,3.0539746,4.8496056,-0.66943514,-0.17630886,0.4131765,0.5202274,0.8402667,0.8408481,0.14394367,0.5861474,0.085671134,1.6452094,1.3740181,-0.9988482,-0.41364443,-0.9977749,-0.42347994,-0.29974535,0.018311482,0.007434046,0.0033789573,0.0025122908,11.3,0.28,7
2834,1.1823591,1.1611816,2.7182448,0.5056248,0.7308933,0.7310559,0.6746441,0.7786184,0.6226159,0.5059582,0.14779459,-0.14587475,-0.24592137,-0.2365184,-0.2170531,-0.011274961,-1.9008728,3.080643,4.8318276,-0.67285734,0.16672933,0.14888255,0.52092755,0.7741377,0.84101665,0.6075653,0.50174797,-0.21646366,-1.355171,-0.6306843,-0.99915963,-0.14888503,-0.88535166,0.1826342,-0.20300487,0.01818375,0.0026081873,0.0003926991,0.010604015,11.2,0.26999998,6
2835,0.6555489,1.2806964,2.718207,0.51561993,0.73083204,0.7310531,0.674716,0.7814837,0.6228165,-0.01159404,0.24013622,-0.15821436,0.24027973,-0.09205516,0.18622427,0.27188435,-1.3967328,3.35508,4.7027507,-0.66943514,-0.40984344,0.2448878,0.51974106,0.83999985,0.8408481,-0.18721466,-0.06804205,0.085671134,-0.26687184,-0.6440465,-0.9988482,-0.24491866,-0.997283,0.1866742,0.47553694,0.018311482,0.004318014,0.0010908308,-0.0032675122,10.5,0.21999998,6
2836,0.8333282,1.2438726,2.7179782,0.51209766,0.7307824,0.7310366,0.67486054,0.78352255,0.6232194,-0.817538,0.21319686,0.27148667,0.022052111,-0.05745724,0.2721337,-0.27065125,-1.5222075,3.3142579,4.4165487,-0.66699827,-0.18131915,0.21650158,0.51734686,0.84147084,0.8407115,0.276407,-1.0973401,0.30278376,-0.58872104,-0.32177186,-0.99859583,-0.21651806,-0.99999976,0.08923569,0.9477216,0.01840327,0.0038088255,0.0008447393,0.0048242123,9.1,0.45,6
2837,0.6652506,1.2931494,2.718199,0.51689357,0.7308128,0.73105264,0.6748566,0.78230006,0.6232084,-0.09259666,0.24895227,0.26658264,0.26484776,0.2534514,0.14872707,0.18612075,-1.3583658,3.35508,4.683612,-0.6684596,-0.3963993,0.25425813,0.51741153,0.841471,0.8407951,0.14394367,-0.1464396,0.17238626,-0.16060866,-1.3859451,-0.99875027,-0.25429553,-1.0,0.41098446,0.56098425,0.01834814,0.004486902,0.0011798425,0.0025122908,10.4,0.3,6
2838,0.89361477,1.1611816,2.7182448,0.5056248,0.73095155,0.7310559,0.6746623,0.7753284,0.62266666,0.5059582,0.14779459,0.26124415,0.16216919,0.15455803,-0.27210057,0.24681862,-1.9008728,3.5034997,4.8318276,-0.6767834,-0.1122435,0.14888255,0.52062756,0.8305511,0.8411767,-0.5846046,0.50174797,-0.55918527,-1.355171,0.879169,-0.9994556,-0.14888503,-0.9800964,-0.2738642,-0.20300487,0.01803886,0.0026081873,0.0003926991,-0.010203276,11.2,0.29,7
2839,0.8602887,1.2438726,2.7182407,0.51209766,0.730945,0.7310556,0.67457736,0.77574056,0.62242955,0.44304577,0.21319686,0.050522517,-0.2721403,0.22620957,0.26327166,0.26895744,-1.5222075,3.0265758,4.8138905,-0.67629164,-0.14991996,0.21650158,0.5220262,0.6565969,0.84115857,-0.31967798,0.41809863,-0.51649207,-0.58872104,1.2805281,-0.9994221,-0.21651806,-0.71629786,-0.3952136,-0.10423603,0.018056909,0.0038088255,0.0008447393,-0.0055794334,11.1,0.29,7
2840,1.1815612,1.4356467,2.7182448,0.53417164,0.7309312,0.7310559,0.674664,0.7765641,0.6226715,0.5059582,0.33991084,0.2615771,0.26558205,-0.06376828,-0.20999001,0.26630613,-1.017174,3.080643,4.8318276,-0.6753091,0.16606376,0.35378563,0.520599,0.8404851,0.8411208,-0.05475133,0.50174797,-0.43098268,0.9691963,0.34796926,-0.9993521,-0.35399172,-0.9981779,-0.113258004,-0.20300487,0.018093059,0.00631138,0.0023893556,-0.000955591,11.2,0.33,6
2841,0.9449068,1.4423482,2.718207,0.53509843,0.7309312,0.7310531,0.67466664,0.7765641,0.6226787,-0.01159404,0.34376636,0.25956717,0.25972238,-0.032664094,0.26786506,0.22291951,-1.0043776,3.1066184,4.7027507,-0.6753091,-0.056638688,0.35813773,0.52055615,0.80484194,0.8411208,0.67379695,-0.06804205,-0.43098268,1.0186703,1.3790426,-0.9993521,-0.3583574,-0.93540907,-0.42499912,0.47553694,0.018093059,0.0063926615,0.0024543693,0.011759975,10.5,0.38,6
2842,1.5203943,1.2197787,2.7181585,0.5099987,0.7308414,0.73104966,0.6747056,0.7810752,0.6227875,-0.39518946,0.1948516,0.1330248,0.2242013,0.0058030407,0.08441094,0.19990882,-1.6161135,3.2497191,4.6051702,-0.6699233,0.4068195,0.19736502,0.5199128,0.75896573,0.84087384,0.077712,-0.45252836,0.042382475,-0.8056556,0.09778468,-0.9988957,-0.19737533,-0.8617232,-0.037615642,0.8390715,0.018293181,0.0034674339,0.0006981317,0.0013563302,10.0,0.4,6
2843,0.92122656,1.2438726,2.7181585,0.51209766,0.7308506,0.73104966,0.6747056,0.78066635,0.6227875,-0.39518946,0.21319686,0.26490626,-0.00030938344,-0.23999287,-0.18925555,-0.10145459,-1.5222075,3.2932043,4.6051702,-0.67041165,-0.081957206,0.21650158,0.5199128,0.75896573,0.840899,0.077712,-0.45252836,-0.0008668171,-0.58872104,-0.6804261,-0.9989422,-0.21651806,-0.8617232,0.19767345,0.8390715,0.018274896,0.0038088255,0.0008447393,0.0013563302,10.0,0.38,6
2844,0.8438148,1.2438726,2.7182314,0.51209766,0.73082256,0.7310549,0.67473507,0.781892,0.6228696,0.30359772,0.21319686,-0.13125455,-0.25256878,0.26673383,-0.10713466,-0.26440454,-1.5222075,3.1807265,4.7775254,-0.6689473,-0.16900714,0.21650158,0.51942617,0.84145623,0.84082186,-0.5846046,0.2530508,0.12900901,-0.58872104,-1.3147453,-0.99879974,-0.21651806,-0.99997264,0.38945746,0.095428854,0.018329803,0.0038088255,0.0008447393,-0.010203276,10.9,0.31,5
2845,1.5270845,1.2438726,2.7182314,0.51209766,0.7309815,0.7310549,0.67473984,0.7732641,0.62288284,0.30359772,0.21319686,0.25775132,0.20253733,0.24465859,-0.25268134,-0.14830387,-1.5222075,3.4684086,4.7775254,-0.6792452,0.41082644,0.21650158,0.5193474,0.8414706,0.8412592,-0.2534463,0.2530508,-0.7719965,-0.58872104,-1.436893,-0.99960804,-0.21651806,-0.9999992,0.42638835,0.095428854,0.01794889,0.0038088255,0.0008447393,-0.0044234726,10.9,0.29,7
2846,0.89361477,1.1611816,2.7182448,0.5056248,0.73095155,0.7310559,0.6746623,0.7753284,0.62266666,0.5059582,0.14779459,0.26124415,0.16216919,0.15455803,-0.27210057,0.24681862,-1.9008728,3.5034997,4.8318276,-0.6767834,-0.1122435,0.14888255,0.52062756,0.8305511,0.8411767,-0.5846046,0.50174797,-0.55918527,-1.355171,0.879169,-0.9994556,-0.14888503,-0.9800964,-0.2738642,-0.20300487,0.01803886,0.0026081873,0.0003926991,-0.010203276,11.2,0.29,7
2847,0.9101956,1.2197787,2.718259,0.5099987,0.73093814,0.7310569,0.6746021,0.77615243,0.6224986,0.7458885,0.1948516,-0.2591936,-0.22341527,0.2718157,-0.23572877,0.25374964,-1.6161135,3.1807265,4.9191775,-0.67580026,-0.09395698,0.19736502,0.5216198,0.6900761,0.8411399,2.064662,0.93124723,-0.47375953,-0.8056556,-1.399313,-0.99938756,-0.19737533,-0.7615942,0.4150262,-0.64759636,0.018074974,0.0034674339,0.0006981317,0.03603515,11.7,0.33999997,5
2848,1.3972576,1.3567046,2.7181585,0.52400655,0.73095155,0.73104966,0.6746952,0.7753284,0.62275845,-0.39518946,0.29171255,0.058045756,-0.023015684,-0.18214767,0.11636083,0.21134399,-1.1872513,3.1807265,4.6051702,-0.6767834,0.32830775,0.3003491,0.5200844,0.7865167,0.8411767,-0.18721466,-0.45252836,-0.55918527,0.3622896,1.3211197,-0.9994556,-0.3004371,-0.90514827,-0.40748632,0.8390715,0.01803886,0.0053242776,0.0016772614,-0.0032675122,10.0,0.07,5
2849,0.8281163,1.5172063,2.7180784,0.5460937,0.7282483,0.7310438,0.6749409,0.8287464,0.62344325,-0.67739034,0.38449287,-0.22987466,-0.19116187,-0.14999647,-0.26507837,-0.21166186,-0.87497896,3.60194,4.5025835,-0.6122131,-0.18748556,0.40490124,0.51600957,0.841471,0.83368844,-1.114458,-0.8182592,5.6568913,1.5508877,0.60108376,-0.9857535,-0.4053213,-1.0,-0.18978621,0.9971722,0.020666795,0.007275768,0.0032271137,-0.01945096,9.499999,0.37,5
2850,0.8721301,1.2683319,2.7179463,0.514396,0.7307824,0.73103434,0.674968,0.78352255,0.62351906,-0.84275794,0.23123682,-0.057150524,0.14962116,-0.13655454,0.09699478,-0.22690861,-1.4367349,3.3943005,4.394449,-0.66699827,-0.13639025,0.23547047,0.515556,0.841471,0.8407115,-1.0482262,-1.1652346,0.30278376,-0.3736568,-1.4366598,-0.99859583,-0.23549575,-1.0,0.42631784,0.91113025,0.01840327,0.0041486933,0.0010053096,-0.018295,8.999999,0.29,5
2851,1.5291064,1.2560571,2.7181585,0.5132219,0.73079276,0.73104966,0.67485356,0.7831153,0.6232001,-0.39518946,0.22225624,0.14615677,0.19887662,-0.18759082,-0.035595357,-0.12982811,-1.4785082,3.4684086,4.6051702,-0.6674851,0.41203249,0.22600785,0.5174618,0.841471,0.8407399,-0.9819946,-0.45252836,0.25927362,-0.48094586,0.9971105,-0.9986483,-0.22602835,-1.0,-0.30952337,0.8390715,0.018384874,0.0039789584,0.0009232792,-0.01713904,10.0,0.33999997,5
2852,1.528796,1.2197787,2.7182636,0.5099987,0.7308933,0.7310573,0.67464536,0.7786184,0.62261957,0.8097006,0.1948516,0.08569901,0.1791401,0.074297205,0.25257227,-0.14663413,-1.6161135,3.204257,4.953077,-0.67285734,0.41184738,0.19736502,0.52090615,0.6900761,0.84101665,-0.71706796,1.1082985,-0.21646366,-0.8056556,1.3174691,-0.99915963,-0.19737533,-0.7615942,-0.4063826,-0.7860703,0.01818375,0.0034674339,0.0006981317,-0.012515197,11.9,0.39,5
2853,0.9567453,1.172711,2.718214,0.50639963,0.7309815,0.7310537,0.6746727,0.7732641,0.6226957,0.069561034,0.15733075,0.2680937,0.06925706,-0.27141854,-0.2505552,0.022126887,-1.8368518,3.5205941,4.721708,-0.6792452,-0.04420356,0.1586451,0.5204561,0.6900761,0.8412592,2.5282836,0.011105886,-0.7719965,-1.2445265,-0.32079944,-0.99960804,-0.1586485,-0.7615942,0.088941686,0.3853382,0.01794889,0.0027806272,0.00044680428,0.044126872,10.6,0.39,6
2854,1.1645125,1.2317796,2.7182364,0.5110232,0.7308414,0.7310553,0.67472553,0.7810752,0.622843,0.3754445,0.2040611,-0.12587081,-0.21828102,-0.2710049,0.12300055,-0.26703733,-1.5680085,3.1319363,4.7957907,-0.6699233,0.15171453,0.20695339,0.51958364,0.84146285,0.84087384,-0.2534463,0.33519965,0.042382475,-0.69696385,-1.4167413,-0.9988957,-0.2069665,-0.999985,0.42029554,-0.004425698,0.018293181,0.0036383115,0.0007696902,-0.0044234726,11.0,0.28,6
2855,1.1123484,1.3827069,2.7182448,0.52719814,0.73098695,0.7310559,0.6747091,0.7728505,0.62279713,0.5059582,0.3081688,0.06804429,0.06533805,0.21966259,-0.035935163,-0.2713567,-1.126879,3.204257,4.8318276,-0.67973834,0.106272414,0.31840178,0.5198555,0.84142196,0.841274,0.4088703,0.50174797,-0.81442887,0.56722265,-0.25103462,-0.9996355,-0.31852078,-0.9999092,0.06784855,-0.20300487,0.017930951,0.005655618,0.0019006636,0.007136133,11.2,0.26,7
2856,0.80542964,1.1960561,2.7182653,0.50809926,0.730945,0.7310574,0.67459816,0.77574056,0.6224876,0.835906,0.17622197,-0.27200094,-0.16445783,0.10214826,-0.242938,-0.24777663,-1.7202044,3.5374014,4.9698133,-0.67629164,-0.21469487,0.17807473,0.52168393,0.7501465,0.84115857,2.1308935,1.1979494,-0.51649207,-1.0243096,0.7182782,-0.9994221,-0.17808087,-0.84828365,-0.22521952,-0.84385395,0.018056909,0.0031246555,0.00056548667,0.037191108,12.0,0.58,7
2857,1.3317827,1.3310288,2.7182724,0.5210126,0.73098695,0.7310579,0.6746203,0.7728505,0.6225494,0.9347856,0.27487975,0.003419209,0.056154978,0.16880862,-0.04793983,-0.027557958,-1.2519306,3.5374014,5.067394,-0.67973834,0.28261435,0.2820711,0.52132016,0.84102815,0.841274,0.34263864,1.7516094,-0.81442887,0.1548793,-0.66964257,-0.9996355,-0.2821348,-0.99918085,0.19441308,-0.9994346,0.017930951,0.0049908077,0.0014678219,0.005980172,12.599999,0.31,8
2858,1.1123484,1.3827069,2.7182448,0.52719814,0.73098695,0.7310559,0.6747091,0.7728505,0.62279713,0.5059582,0.3081688,0.06804429,0.06533805,0.21966259,-0.035935163,-0.2713567,-1.126879,3.204257,4.8318276,-0.67973834,0.106272414,0.31840178,0.5198555,0.84142196,0.841274,0.4088703,0.50174797,-0.81442887,0.56722265,-0.25103462,-0.9996355,-0.31852078,-0.9999092,0.06784855,-0.20300487,0.017930951,0.005655618,0.0019006636,0.007136133,11.2,0.26,7
2859,1.4534701,1.2317796,2.718207,0.5110232,0.730945,0.7310531,0.6746766,0.77574056,0.6227065,-0.01159404,0.2040611,-0.13034423,-0.20109233,0.071296364,-0.061237164,0.06975329,-1.5680085,3.6625645,4.7027507,-0.67629164,0.365299,0.20695339,0.52039176,0.6163009,0.84115857,0.34263864,-0.06804205,-0.51649207,-0.69696385,-0.9064202,-0.9994221,-0.2069665,-0.66403675,0.2660019,0.47553694,0.018056909,0.0036383115,0.0007696902,0.005980172,10.5,0.35999998,6
2860,0.73646617,1.2317796,2.718181,0.5110232,0.73092395,0.73105127,0.67470473,0.7769754,0.6227851,-0.24998695,0.2040611,-0.10554014,-0.20547587,0.05449766,0.20264558,0.23891413,-1.5680085,3.3943005,4.6447754,-0.6748182,-0.30114383,0.20695339,0.5199271,0.6900761,0.841101,-0.51837295,-0.30098444,-0.3881665,-0.69696385,1.348101,-0.99931556,-0.2069665,-0.7615942,-0.41564402,0.71426564,0.01811116,0.0036383115,0.0007696902,-0.0090473145,10.2,0.33,6
2861,1.1645125,1.2317796,2.7182364,0.5110232,0.7308414,0.7310553,0.67472553,0.7810752,0.622843,0.3754445,0.2040611,-0.12587081,-0.21828102,-0.2710049,0.12300055,-0.26703733,-1.5680085,3.1319363,4.7957907,-0.6699233,0.15171453,0.20695339,0.51958364,0.84146285,0.84087384,-0.2534463,0.33519965,0.042382475,-0.69696385,-1.4167413,-0.9988957,-0.2069665,-0.999985,0.42029554,-0.004425698,0.018293181,0.0036383115,0.0007696902,-0.0044234726,11.0,0.28,6
2862,1.4222262,1.1160307,2.7182684,0.503025,0.7309815,0.7310576,0.6746086,0.7732641,0.62251675,0.8786838,0.10912222,0.037615024,0.25661728,-0.26818466,-0.1068444,-0.25576282,-2.2092924,3.3943005,5.002872,-0.6792452,0.34498557,0.10955794,0.5215128,0.79661137,0.8412592,2.5282836,1.3795018,-0.7719965,-1.8008384,0.6402382,-0.99960804,-0.10955847,-0.9216685,-0.20162441,-0.9336336,0.01794889,0.0019159928,0.00021118483,0.044126872,12.2,0.32000002,6
2863,0.7435627,1.1611816,2.7182698,0.5056248,0.7309312,0.7310577,0.6745895,0.7765641,0.6224634,0.89593613,0.14779459,0.008218361,0.2561928,0.257148,0.19125582,0.026177505,-1.9008728,3.1566288,5.0191984,-0.6753091,-0.2919855,0.14888255,0.52182657,0.75896573,0.8411208,-0.05475133,1.4714032,-0.43098268,-1.355171,-1.4061708,-0.9993521,-0.14888503,-0.8617232,0.41709962,-0.96473265,0.018093059,0.0026081873,0.0003926991,-0.000955591,12.3,0.32000002,6
2864,0.9567453,1.172711,2.718214,0.50639963,0.7309815,0.7310537,0.6746727,0.7732641,0.6226957,0.069561034,0.15733075,0.2680937,0.06925706,-0.27141854,-0.2505552,0.022126887,-1.8368518,3.5205941,4.721708,-0.6792452,-0.04420356,0.1586451,0.5204561,0.6900761,0.8412592,2.5282836,0.011105886,-0.7719965,-1.2445265,-0.32079944,-0.99960804,-0.1586485,-0.7615942,0.088941686,0.3853382,0.01794889,0.0027806272,0.00044680428,0.044126872,10.6,0.39,6
2865,0.7115508,1.2078706,2.718199,0.509024,0.730958,0.73105264,0.6746441,0.77491605,0.6226159,-0.09259666,0.18557094,0.2690333,0.20437892,-0.09874045,0.20448247,0.21025874,-1.6667552,3.35508,4.683612,-0.6772752,-0.33377782,0.18773821,0.52092755,0.7177037,0.8411943,1.1374186,-0.1464396,-0.60182923,-0.91477734,0.8198126,-0.99948806,-0.18774621,-0.800499,-0.25591806,0.56098425,0.018020831,0.0032962095,0.0006300639,0.0198517,10.4,0.45999998,6
2866,0.80542964,1.1960561,2.7182653,0.50809926,0.730945,0.7310574,0.67459816,0.77574056,0.6224876,0.835906,0.17622197,-0.27200094,-0.16445783,0.10214826,-0.242938,-0.24777663,-1.7202044,3.5374014,4.9698133,-0.67629164,-0.21469487,0.17807473,0.52168393,0.7501465,0.84115857,2.1308935,1.1979494,-0.51649207,-1.0243096,0.7182782,-0.9994221,-0.17808087,-0.84828365,-0.22521952,-0.84385395,0.018056909,0.0031246555,0.00056548667,0.037191108,12.0,0.58,7
2867,0.65727687,1.5868948,2.7182736,0.5573465,0.7310152,0.73105794,0.6745574,0.7703638,0.62237394,0.94429624,0.4188064,0.2690849,-0.089933924,0.22115526,-0.21044609,-0.20155102,-0.7726685,3.4133487,5.083204,-0.6827023,-0.40744078,0.44554165,0.522354,0.7741377,0.84135187,-0.2534463,1.8465118,-1.0681518,2.014639,1.3281268,-0.9997795,-0.4462436,-0.88535166,-0.4096049,-0.9910849,0.017823687,0.008059567,0.0040212385,-0.0044234726,12.7,0.32000002,7
2868,0.7324307,1.2560571,2.718214,0.5132219,0.73102677,0.7310537,0.67468226,0.76911724,0.6227223,0.069561034,0.22225624,0.19909331,0.25492957,-0.15395808,-0.14042151,-0.0963887,-1.4785082,2.7752614,4.721708,-0.6841877,-0.3063788,0.22600785,0.52029884,0.7403928,0.84138346,-0.91576296,0.011105886,-1.1944399,-0.48094586,-1.4168353,-0.999838,-0.22602835,-0.8336546,0.420324,0.3853382,0.017770296,0.0039789584,0.0009232792,-0.015983079,10.6,0.22999999,5
2869,1.4852564,1.1843361,2.7182698,0.5072245,0.7309815,0.7310577,0.67463803,0.7732641,0.622599,0.89593613,0.16680758,-0.23460221,-0.2133469,-0.06284537,0.15340132,0.13028637,-1.7767782,2.9694173,5.0191984,-0.6792452,0.38535035,0.16837643,0.5210275,0.84142196,0.8412592,-0.31967798,1.4714032,-0.7719965,-1.1342326,-1.099732,-0.99960804,-0.16838105,-0.9999092,0.32444903,-0.96473265,0.01794889,0.002952789,0.0005044001,-0.0055794334,12.3,0.29,6
2870,0.65727687,1.5868948,2.7182736,0.5573465,0.7310152,0.73105794,0.6745574,0.7703638,0.62237394,0.94429624,0.4188064,0.2690849,-0.089933924,0.22115526,-0.21044609,-0.20155102,-0.7726685,3.4133487,5.083204,-0.6827023,-0.40744078,0.44554165,0.522354,0.7741377,0.84135187,-0.2534463,1.8465118,-1.0681518,2.014639,1.3281268,-0.9997795,-0.4462436,-0.88535166,-0.4096049,-0.9910849,0.017823687,0.008059567,0.0040212385,-0.0044234726,12.7,0.32000002,7
2871,0.7745132,1.1611816,2.7182515,0.5056248,0.73092395,0.7310564,0.67462504,0.7769754,0.62256265,0.6167968,0.14779459,-0.17821488,-0.19739357,0.26940054,0.13737538,0.00023336665,-1.9008728,3.4133487,4.8672266,-0.6748182,-0.25274906,0.14888255,0.5212416,0.80484194,0.841101,-0.6508363,0.67129725,-0.3881665,-1.355171,1.3353133,-0.99931556,-0.14888503,-0.93540907,-0.41177773,-0.39349088,0.01811116,0.0026081873,0.0003926991,-0.011359236,11.4,0.38,6
2872,0.8401428,1.1843361,2.7182653,0.5072245,0.7309759,0.7310574,0.67460465,0.7736774,0.6225058,0.835906,0.16680758,0.10220029,0.24030071,0.10107775,-0.14539474,0.23691918,-1.7767782,3.931693,4.9698133,-0.67875236,-0.17330396,0.16837643,0.521577,0.8115535,0.84124374,3.058137,1.1979494,-0.7295199,-1.1342326,0.8062064,-0.99957955,-0.16838105,-0.946806,-0.25180426,-0.84385395,0.017966848,0.002952789,0.0005044001,0.05337456,12.0,0.35999998,7
2873,1.237599,1.2317796,2.7182708,0.5110232,0.7308595,0.73105776,0.6745817,0.7802573,0.6224417,0.91085136,0.2040611,-0.039102525,-0.09306639,-0.10952921,0.25402975,0.27110803,-1.5680085,3.9863515,5.0353928,-0.6709003,0.21156238,0.20695339,0.5219549,0.79661137,0.8409236,0.276407,1.5640551,-0.044071816,-0.69696385,1.3038667,-0.9989877,-0.2069665,-0.9216685,-0.40226996,-0.9861923,0.01825663,0.0036383115,0.0007696902,0.0048242123,12.4,0.32000002,8
2874,0.6577057,1.2560571,2.7182667,0.5132219,0.73097014,0.7310575,0.6745947,0.7740906,0.622478,0.85878444,0.22225624,-0.19844253,-0.26363733,0.18063842,0.2701976,0.21597962,-1.4785082,4.0381765,4.986411,-0.6782596,-0.40684503,0.22600785,0.52174103,0.7865167,0.8412278,0.34263864,1.2883507,-0.68699896,-0.48094586,1.1645678,-0.99955004,-0.22602835,-0.90514827,-0.36015347,-0.8932061,0.017984824,0.0039789584,0.0009232792,0.005980172,12.099999,0.35999998,7
2875,0.7745132,1.1611816,2.7182515,0.5056248,0.73092395,0.7310564,0.67462504,0.7769754,0.62256265,0.6167968,0.14779459,-0.17821488,-0.19739357,0.26940054,0.13737538,0.00023336665,-1.9008728,3.4133487,4.8672266,-0.6748182,-0.25274906,0.14888255,0.5212416,0.80484194,0.841101,-0.6508363,0.67129725,-0.3881665,-1.355171,1.3353133,-0.99931556,-0.14888503,-0.93540907,-0.41177773,-0.39349088,0.01811116,0.0026081873,0.0003926991,-0.011359236,11.4,0.38,6
2876,1.4440676,1.2438726,2.7182207,0.51209766,0.7309013,0.7310541,0.67489594,0.778208,0.623318,0.1498057,0.21319686,0.2671829,0.010232786,0.10509163,-0.24604608,0.17197806,-1.5222075,3.080643,4.7404876,-0.6733471,0.3592498,0.21650158,0.51675767,0.841471,0.8410385,0.14394367,0.09100391,-0.2594521,-0.58872104,-0.90083694,-0.9992001,-0.21651806,-1.0,0.26431385,0.29128927,0.018165575,0.0038088255,0.0008447393,0.0025122908,10.7,0.31,5
2877,1.2041771,1.1611816,2.7180333,0.5056248,0.7308595,0.7310406,0.6748138,0.7802573,0.62308913,-0.75599957,0.14779459,0.07966908,0.18556906,0.22694986,-0.27204278,-0.057893425,-1.9008728,3.1319363,4.4600286,-0.6709003,0.1847294,0.14888255,0.518122,0.84146285,0.8409236,-1.4456162,-0.9593001,-0.044071816,-1.355171,0.15971695,-0.9989877,-0.14888503,-0.999985,-0.05634063,0.99222535,0.01825663,0.0026081873,0.0003926991,-0.025230763,9.3,0.55,5
2878,0.7736797,1.3696655,2.7182736,0.52557766,0.73098695,0.73105794,0.6745812,0.7728505,0.6224405,0.94429624,0.29998848,-0.10291149,-0.18395106,0.15460591,-0.25629753,0.057240706,-1.1565596,3.1807265,5.083204,-0.67973834,-0.25379077,0.3094043,0.52196205,0.82514113,0.841274,1.2036502,1.8465118,-0.81442887,0.46507326,-1.0812968,-0.9996355,-0.30950692,-0.97045195,0.3188752,-0.9910849,0.017930951,0.005490222,0.0017872171,0.021007659,12.7,0.33,6
2879,1.4875666,1.4356467,2.718259,0.53417164,0.7309759,0.7310569,0.67455435,0.7736774,0.6223655,0.7458885,0.33991084,0.2711911,-0.100050196,0.04055251,0.16761781,0.073193125,-1.017174,3.1066184,4.9191775,-0.67875236,0.38678408,0.35378563,0.5224039,0.7177037,0.84124374,-0.05475133,0.93124723,-0.7295199,0.9691963,-0.66756606,-0.99957955,-0.35399172,-0.800499,0.19378525,-0.64759636,0.017966848,0.00631138,0.0023893556,-0.000955591,11.7,0.3,6
2880,0.71712,1.2806964,2.7182207,0.51561993,0.73090905,0.7310541,0.6747619,0.7777974,0.6229445,0.1498057,0.24013622,0.24681166,-0.24883951,0.20626163,0.271651,-0.271567,-1.3967328,3.334877,4.7404876,-0.6738373,-0.3264185,0.2448878,0.51898223,0.84146935,0.8410599,-1.7105429,0.09100391,-0.30240119,-0.26687184,-0.37200072,-0.9992396,-0.24491866,-0.99999696,0.1044222,0.29128927,0.018147418,0.004318014,0.0010908308,-0.029854605,10.7,0.35,5
