,205382_s_at_sigmoid,37892_at_sigmoid,220988_s_at_sigmoid,223122_s_at_sigmoid,206488_s_at_sigmoid,209612_s_at_radian,212354_at_radian,221541_at_radian,205913_at_radian,209613_s_at_radian,204589_at_radian,(202766_s_at*211161_s_at),(200665_s_at*207175_at),(212489_at*221729_at),(207175_at*229554_at),(212354_at*223122_s_at),(206488_s_at*209687_at),(209596_at*227061_at),(203325_s_at*211161_s_at),(204589_at*205913_at),(201125_s_at*207175_at),(201150_s_at*212489_at),(213069_at*223122_s_at),(209613_s_at*223122_s_at),(203666_at*203980_at),(221730_at*228481_at),(203325_s_at*221729_at),(200665_s_at*221729_at),(204589_at*223121_s_at),(204589_at*211161_s_at),(204589_at*212667_at),201744_s_at_recip,223122_s_at_recip,228766_at_recip,209612_s_at_recip,209613_s_at_recip,225241_at_recip,232458_at_square,205382_s_at_square,212489_at_square,209613_s_at_square,209612_s_at_square,209596_at_square,207175_at_ln,226997_at_ln,201147_s_at_ln,207175_at_mmnorm,201852_x_at_mmnorm,209687_at_mmnorm,207175_at_zscore,229554_at_zscore,209612_s_at_degree,221730_at_degree,Tissue
86,1.0,1.0,1.0,1.0,1.0,161.7763,64.73601,57.602844,37.688637,177.36385,44.151592,131165544.0,83797890.0,37372804.0,4833956.0,33350742.0,11981367.0,52450692.0,124866936.0,5462634.0,21111220.0,18979376.0,35241676.0,91374430.0,35041050.0,8539564.0,46560704.0,286553500.0,9228851.0,81045770.0,22760216.0,3.3441014e-05,0.00011121492,0.0005912262,0.000107885346,9.8403885e-05,0.0007338911,9489480.0,2204631.2,9786886.0,103270310.0,85916210.0,407151680.0,8.158659,6.653379,7.2189097,0.29609782,0.33199832,0.29415748,1.9356453,0.96598077,531080.25,451324.56,1.0
87,1.0,1.0,1.0,1.0,1.0,0.67718774,20.816542,20.381956,0.8604473,0.996583,26.494099,35808144.0,3263143.2,846185.75,43318.863,210273.0,291905.28,143755.53,18467672.0,74837.4,376597.12,502801.4,422837.9,10066.7295,96304.07,60906.54,1247604.6,24478214.0,16242.6,23699320.0,11344469.0,0.00021342895,0.00567215,0.0018597731,0.025773196,0.017513135,0.0028868362,939542.44,153193.95,643685.25,3260.41,1505.44,488880.66,4.945919,6.4853983,5.939118,0.011794733,0.13650857,0.045964785,-0.27938858,-0.35603282,2223.0762,64984.867,1.0
88,1.0,1.0,1.0,1.0,1.0,16.03085,214.37704,80.27817,0.70511305,15.500269,43.429028,209813090.0,1617436.1,80121770.0,57363.95,147965950.0,1355378.2,16573293.0,231434510.0,100527.33,226867.55,64278284.0,49960450.0,10698496.0,656942.7,4600380.0,103830800.0,408947650.0,15592683.0,83437680.0,28869010.0,3.927005e-05,8.301166e-05,0.005402485,0.0010887316,0.0011259994,0.0008208833,14074503.0,337096.34,28365210.0,788721.56,843642.25,58997760.0,4.085976,7.016161,8.644936,0.004918005,0.36325002,0.50699335,-0.33296588,0.45025292,52626.17,445165.28,1.0
89,1.0,1.0,1.0,1.0,1.0,0.8290314,140.97374,34.674454,0.16231562,0.010471975,38.814377,39189770.0,1243810.0,18086238.0,9733.36,3419886.5,188936.55,22179228.0,53859020.0,20682.27,213493.3,25992526.0,1383120.8,254.04001,27337.23,417502.9,21981044.0,122031760.0,439665.0,38920252.0,12643094.0,0.00013665495,0.002361833,0.018248176,0.021052632,1.6666666,0.0013904338,3524255.5,268945.94,6412036.5,0.36,2256.25,88239710.0,4.287716,6.3424735,7.243084,0.0060457545,0.21136719,0.11943984,-0.32417947,-0.5703869,2721.5493,165315.5,1.0
90,1.0,1.0,1.0,1.0,1.0,0.6161012,18.47431,3.291691,0.29670596,0.82728606,11.360349,876960.5,577894.7,182853.62,8687.61,81822.055,14451.351,113280.836,2058880.2,11065.301,388046.6,369997.97,94661.58,3664.0203,11813.25,31953.63,606457.4,2371703.8,12041.65,1054718.4,434150.3,0.0019331143,0.01293661,0.0058788946,0.028328612,0.021097045,0.0137551585,9006.011,10322.56,146765.61,2246.7603,1246.09,2275270.8,4.756173,5.218191,6.4586515,0.009734258,0.006632127,0.0015607453,-0.29544196,-0.6429034,2022.5409,15796.446,1.0
91,1.0,1.0,1.0,1.0,1.0,0.41364303,32.911674,6.57291,1.8675023,2.1572268,20.84272,7868368.0,1604187.9,461631.8,27761.85,56571.0,118078.65,75881.086,4118492.2,127779.4,416702.78,457073.0,18264.0,3708.0,3601.9001,112142.0,566349.0,9733380.0,21137.34,9057649.0,2215838.0,0.00066835986,0.033333335,0.0036563072,0.04219409,0.008090615,0.004705882,121104.0,81168.01,195894.77,15276.96,561.69006,5766242.0,5.146913,5.4689035,6.051383,0.014448759,0.048119754,0.021455951,-0.2587108,-0.53621805,1357.9099,53858.03,1.0
92,1.0,1.0,1.0,1.0,1.0,0.30892327,88.1496,46.67883,0.3211406,2.1327922,20.40988,86982160.0,2507017.8,5793035.0,84929.0,26295444.0,834562.1,2653399.0,38054220.0,21516.96,380887.78,7981150.0,13920351.0,636222.06,86936.55,1061259.6,9180255.0,82713550.0,2733472.5,22230294.0,5654166.0,6.231384e-05,0.0001920713,0.009107468,0.05649717,0.008183306,0.0016463614,932962.9,407299.25,1595674.1,14932.839,313.29004,21183928.0,4.934474,5.8174086,7.448974,0.011659063,0.30383053,0.27087495,-0.2804456,0.0162598,1014.1353,163017.94,1.0
93,1.0,1.0,1.0,1.0,1.0,2.7838001,86.13374,9.829695,0.2617994,0.14486232,16.64346,180177070.0,3513329.2,30159408.0,167740.23,1568868.2,1466371.4,9232780.0,226157000.0,14304.0,438757.4,11554933.0,917205.06,2638.57,40491.363,15732249.0,109072664.0,643378000.0,104037.76,33637476.0,6367759.5,2.696486e-05,0.0031456433,0.00079821196,0.0062695923,0.12048192,0.0016832184,3805620.8,69484.96,3142820.0,68.89,25440.25,71551300.0,4.5315237,6.7597194,7.41722,0.0077500977,0.3591662,0.05676137,-0.31090075,1.4845357,9138.677,777933.4,1.0
94,1.0,1.0,1.0,1.0,1.0,0.034906585,172.70383,28.78746,0.7784168,0.3926991,20.296434,50624240.0,837404.44,17656210.0,38237.12,19226374.0,353961.62,4217333.0,48679900.0,51865.34,137900.48,9253429.0,3456597.0,43717.5,61988.7,1402916.4,20151492.0,109976824.0,938692.94,22431294.0,4725793.0,6.160784e-05,0.00051466806,0.010141988,0.5,0.044444446,0.0016843523,819387.06,630118.44,4889405.0,506.25,4.0,51847200.0,4.1075897,6.632529,6.969227,0.005028236,0.21532312,0.19528174,-0.33210707,0.038260616,114.59155,209708.28,1.0
95,1.0,1.0,1.0,1.0,1.0,0.37524578,19.596558,9.801768,0.3543018,0.8098328,18.210766,59571452.0,1634226.8,21114170.0,21037.67,1462671.6,86486.4,923428.8,94134900.0,21181.02,380963.22,899788.1,2637707.0,60445.28,2223314.5,931269.9,31180284.0,144178060.0,643151.8,22205222.0,8227209.0,0.00011229016,0.00076763646,0.004810005,0.046511628,0.021551723,0.005428882,8101992.5,87971.56,8971822.0,2152.9602,462.25,20980980.0,4.380776,6.1870313,5.085124,0.006647786,0.2592423,0.02094142,-0.31948897,-0.41109625,1231.8591,236620.1,1.0
96,1.0,1.0,1.0,1.0,1.0,0.43807766,18.41846,6.06851,0.5026548,0.07853982,7.106981,5673073.0,1171070.6,544297.9,20751.5,67117.08,102537.6,875972.4,2803007.8,11727.36,520262.4,210747.75,49601.64,286.19998,28142.66,150839.81,487187.34,9948296.0,4560.64,3413232.0,518691.4,0.0004082966,0.015723271,0.0064102565,0.03984064,0.22222222,0.004935834,59780.25,6955.56,139576.97,20.25,630.01,7723397.5,5.144583,5.3062854,4.5736794,0.014414842,0.054080054,0.028496452,-0.25897506,-0.5859963,1438.124,42014.992,1.0
97,1.0,1.0,1.0,1.0,1.0,6.8085294,130.29233,22.25993,0.43982297,3.319616,15.749851,64596370.0,1126280.2,1563401.0,15043.75,6426044.0,63150.746,3841437.2,17717654.0,22740.48,317419.5,574097.94,1611245.5,163724.16,158790.61,366671.4,3140966.8,37296188.0,544147.2,12220752.0,2925761.2,0.00015928893,0.00116171,0.007987221,0.0025634451,0.0052576237,0.00091315864,1498665.5,191581.3,424061.47,36176.04,152178.02,17457356.0,4.2835865,5.1817837,6.3263283,0.0060203164,0.25311983,0.13732837,-0.32437766,-0.47967967,22351.082,125575.15,1.0
98,1.0,0.99999964,1.0,1.0,1.0,0.37175512,7.7422805,20.097466,0.6684611,1.2269665,7.672467,2554297.5,226655.0,145777.88,1490.0,82687.04,36408.418,285960.1,2364539.8,16836.68,188870.0,61518.824,203194.62,13103.92,13556.4,26770.8,341136.62,2859479.5,9011.8,1922063.0,469316.97,0.002153316,0.005364807,0.008410429,0.04694836,0.01422475,0.0064020487,102528.05,15055.289,53407.21,4942.0903,453.68997,6087569.5,3.912023,5.189618,5.750984,0.0041124695,0.024508381,0.02467177,-0.3392419,-0.6980897,1220.4,36520.33,1.0
99,1.0,1.0,1.0,1.0,1.0,1.3439035,18.629644,10.314896,6.166248,0.60737455,9.419542,5958170.0,1015512.8,868976.94,11398.59,1148309.0,38255.36,2066708.1,6196797.5,190676.0,223430.61,281124.34,1531939.2,37437.84,29098.66,61640.402,1437793.5,11931608.0,197152.4,3118332.8,1087981.2,0.0013616558,0.0009295408,0.009689922,0.012987013,0.028735632,0.0031715827,165893.28,33233.293,420163.25,1211.0399,5929.0,170234660.0,4.7370753,5.8072414,5.1197886,0.009547713,0.08034724,0.02216772,-0.29689535,-0.61193025,4411.775,47469.55,1.0
100,1.0,1.0,1.0,1.0,1.0,1.5166911,60.013145,7.3495817,0.23387411,0.567232,13.192945,27219900.0,650923.3,3401455.0,19316.92,7020729.5,62169.24,2403800.0,20788252.0,10129.06,183066.53,1301683.1,1352080.0,66358.5,70349.5,1803601.8,3683438.2,33238690.0,743276.5,11589233.0,2016363.4,0.0001210771,0.0004897639,0.010152284,0.0115074795,0.03076923,0.0037341302,653187.25,2025.0,1567754.4,1056.25,7551.6104,109419976.0,3.9740584,6.8914227,5.8607864,0.004383808,0.19627461,0.03594858,-0.33712786,-0.28843263,4979.003,172030.56,1.0
101,1.0,1.0,1.0,1.0,1.0,0.20943952,12.025318,15.479325,0.63704515,0.1308997,6.1330867,9730258.0,1264326.4,493272.97,29069.89,218137.4,282535.88,1001510.1,5533148.5,12826.1,941306.7,260370.48,624208.56,2374.5,40334.0,220188.06,1275231.2,13933452.0,3373.4402,2874979.0,771639.2,0.00030497104,0.0031585596,0.008460237,0.083333336,0.13333334,0.009803922,1004605.25,778.41,68434.56,56.25,144.0,55198956.0,5.142248,6.016645,6.262064,0.014380925,0.12295429,0.077797115,-0.25923932,-0.5258936,687.5493,70995.195,1.0
102,1.0,1.0,1.0,1.0,1.0,0.28972465,3.8659043,6.1837015,0.30368727,0.65624374,7.3617983,8870702.0,1053475.9,805744.6,8813.28,157132.11,79328.266,4082.4,8398298.0,7339.32,267195.12,445747.3,440111.78,26673.44,3191.58,102390.24,1188070.4,8613594.0,165219.06,2515910.5,724019.7,0.0050150454,0.0014096419,0.0055309734,0.06024096,0.026595745,0.011494253,291492.03,101251.25,911834.06,1413.7599,275.56,151165.44,4.6366687,6.6878567,5.4214196,0.008623467,0.1023212,0.016507877,-0.30409625,-0.6297521,951.1099,29977.15,1.0
103,1.0,1.0,1.0,0.9999994,1.0,0.91804314,2.0193458,6.780604,0.61086524,0.031415924,15.694001,1798226.5,434968.66,292133.75,5137.15,1654.51,100302.93,98642.88,3612136.2,31472.0,182803.8,329962.56,7670.5205,25.74,3290.5598,44386.4,404726.97,2935867.2,7823.04,3439619.8,1148638.1,0.002314279,0.06993007,0.0043346337,0.019011408,0.5555556,0.006265664,29790.762,648347.06,464578.53,3.2399998,2766.7598,27240050.0,4.15104,5.70877,5.1304903,0.0052571776,0.041665547,0.020735608,-0.33032334,-0.635283,3013.7578,25897.691,1.0
104,1.0,0.99183744,1.0,1.0,1.0,0.05061455,7.0476394,7.389724,0.25307274,0.51138145,15.165166,92731930.0,1124784.8,21830900.0,16313.46,462472.16,769258.4,20478114.0,17436222.0,12599.051,97560.664,8972385.0,2796937.2,33557.29,21641.4,526177.06,36304612.0,139672380.0,571736.2,3015952.0,5192633.5,0.00026616274,0.00087313366,0.009478673,0.34482756,0.034129694,0.0006303183,76176.0,1458539.1,9124628.0,858.4899,8.410001,138956940.0,4.063885,7.5303726,7.345236,0.004807774,0.042631127,0.33752388,-0.3338247,-0.39020166,166.15776,214727.38,0.0
105,1.0,1.0,1.0,1.0,1.0,192.90251,167.50624,93.729416,24.502678,145.18347,49.696503,477752640.0,72352140.0,107526260.0,6835588.0,261510930.0,20296224.0,45849156.0,258809170.0,3997464.8,13854469.0,62465950.0,109880690.0,226660600.0,37753652.0,25693452.0,134123656.0,617440100.0,46189380.0,114590760.0,44814656.0,2.4739984e-05,3.6699807e-05,0.00066041475,9.047727e-05,0.00012021542,0.00039114448,55151416.0,3955723.2,26581244.0,69195784.0,122157760.0,120266300.0,7.8013506,7.489971,8.084932,0.20709887,0.46107876,0.5070276,1.2422457,2.7030594,633261.56,667025.94,0.0
106,1.0,1.0,1.0,1.0,1.0,51.40518,55.356606,29.45243,35.604717,126.46481,22.603758,43928000.0,22431096.0,3660628.2,810445.0,9229013.0,4988386.5,2208070.2,25899250.0,2642004.0,3493216.5,5632627.0,3913972.0,21084120.0,20238072.0,1157506.0,4013577.8,39267468.0,1230345.0,26406960.0,2882245.0,8.059706e-05,0.00034366624,0.0004397731,0.00033952398,0.00013800908,0.0008170602,158085.77,6171249.5,1342122.2,52503064.0,8674792.0,5002826.5,7.498316,6.326686,7.168503,0.15292451,0.16493766,0.23308264,0.82016784,-0.18285345,168753.25,103447.52,0.0
107,1.0,1.0,1.0,1.0,1.0,35.445892,227.5281,71.12392,8.792969,42.51273,46.207592,343375100.0,16256631.0,58506530.0,341273.6,132232120.0,1414110.2,13982264.0,312302880.0,1333810.5,3289928.0,30927914.0,45574860.0,24707050.0,6827345.5,20179608.0,92931150.0,396515400.0,8151123.0,118552670.0,26405372.0,3.31454e-05,9.858725e-05,0.001356116,0.0004923925,0.00041054274,0.0010869565,10434838.0,342459.06,19279122.0,5933122.0,4124555.0,106529230.0,6.3031683,6.9454365,7.8244457,0.04619533,0.41950682,0.10968947,-0.011370091,0.033098403,116361.99,465087.0,0.0
108,1.0,1.0,1.0,1.0,1.0,59.718185,140.46759,76.42274,15.763814,51.180035,78.155846,760135600.0,88004030.0,178865660.0,669759.2,11346353.0,81598270.0,258924600.0,1009752260.0,4044529.8,10378761.0,227979300.0,5908472.0,4134097.5,265040220.0,38216610.0,188955920.0,876541440.0,2901296.2,426830430.0,62530790.0,4.0932442e-05,0.0007093204,8.557028e-05,0.00029226093,0.0003410176,0.000200634,20756224.0,4528384.0,100558780.0,8598969.0,11707347.0,498557470.0,7.490418,6.730899,8.559026,0.15172045,0.8138724,0.6121635,0.81078684,-0.2750355,196043.23,868391.94,0.0
109,1.0,1.0,1.0,1.0,1.0,5.2953286,107.524506,26.4365,3.0351274,1.2723451,10.772172,21004374.0,2970578.5,2085011.1,48369.64,22547546.0,167165.27,587422.75,16675409.0,107331.08,769806.06,1688419.1,5588301.5,266806.72,616934.0,626301.9,2952618.0,31483522.0,864018.3,8574575.0,1580217.2,0.00015052306,0.0002732315,0.0033829499,0.003295979,0.01371742,0.0031725888,119854.445,94987.25,718425.7,5314.41,92051.555,3234961.8,5.4471684,6.122054,7.1181784,0.019553311,0.24738842,0.065945745,-0.21894073,-0.4785735,17383.54,115198.88,0.0
110,1.0,1.0,1.0,1.0,1.0,14.322171,45.720646,28.295277,5.7543507,13.88933,16.7028,21052944.0,2817366.2,2637940.0,260644.86,22187228.0,473761.5,1575835.8,11524593.0,315522.9,919495.8,7481898.5,15468214.0,6740187.5,699917.06,527076.06,4156351.8,40611500.0,2628113.2,9260315.0,3372659.2,5.4947774e-05,0.00011806793,0.005988024,0.0012186206,0.0012565971,0.0021070375,518112.03,457517.0,571384.9,633297.6,673384.3,10805027.0,5.489351,6.224162,7.792803,0.020401243,0.14690943,0.12756942,-0.21233441,0.588526,47016.914,97763.79,0.0
111,1.0,1.0,1.0,1.0,1.0,7.911577,340.6708,242.46288,2.8745573,12.477359,153.23119,749511300.0,10403353.0,154841440.0,2156999.0,454533100.0,22461872.0,231678930.0,275426270.0,1445983.6,3460040.8,101075570.0,261185940.0,16647662.0,40093324.0,35921070.0,200525980.0,675727360.0,97078450.0,293955230.0,212021400.0,3.682075e-05,4.2942967e-05,0.0007276961,0.0022060447,0.001398797,0.00088628905,77125270.0,3529889.5,40347904.0,511082.03,205480.88,484889180.0,5.927726,7.477265,8.351068,0.031695694,0.32368797,0.99999994,-0.12433822,6.3293786,25972.174,1081005.1,0.0
112,1.0,1.0,1.0,1.0,1.0,7.8871427,32.922146,43.22308,1.293289,9.246754,25.930355,101421416.0,4238345.5,3926871.0,46113.36,46214.35,2483673.8,1002066.6,30558492.0,110090.37,562995.6,3929164.8,54674.203,12980.1,810108.75,614491.7,4991018.5,68226000.0,21691.22,31145470.0,14694761.0,0.00016350823,0.040816326,0.0015588464,0.002212879,0.0018875047,0.0013950893,1646602.1,1726596.0,1315379.6,280688.03,204213.61,2126930.8,5.359883,6.214208,6.6756973,0.017908322,0.15034643,0.32190785,-0.23175701,-0.46824914,25891.96,93191.58,1.0
113,1.0,1.0,1.0,1.0,1.0,0.89709926,9.033824,22.10634,0.30194193,0.2984513,5.9393554,3431501.8,666191.25,222646.89,7283.76,106056.234,5031.3203,316023.03,2549262.2,5887.1895,433438.25,90897.6,229426.52,3503.79,2340.24,16908.56,466007.1,4163207.0,4866.29,1586818.9,372186.1,0.002253775,0.0048804297,0.010309278,0.019455252,0.058479533,0.025062656,117854.88,115056.65,68225.445,292.41,2641.9602,7028861.0,4.9155917,5.219274,5.2105784,0.011438601,0.022007318,0.017202495,-0.28216326,-0.6690831,2945.003,40198.715,1.0
114,1.0,1.0,1.0,1.0,1.0,2.3684118,154.30283,24.15012,0.18325958,3.8728855,18.57554,16082923.0,1485516.1,3510440.8,33006.5,53836664.0,307327.97,2229578.5,11504155.0,11175.15,406571.72,5119014.0,11769176.0,1351260.0,292860.0,258182.66,3812901.8,39684176.0,2437779.2,11280516.0,3581689.0,7.633821e-05,0.0001642171,0.0036023054,0.007369197,0.0045065344,0.0029095141,457787.53,199272.95,998600.44,49239.605,18414.488,44454220.0,4.879007,6.0217514,7.1221404,0.011023114,0.14296369,0.09601151,-0.28540036,-0.4262141,7775.0366,105813.84,1.0
115,1.0,1.0,1.0,1.0,1.0,1.4137167,6.806784,18.73262,0.30543262,0.2565634,8.229227,41943316.0,1177215.6,1237390.6,19565.758,46956.0,1054750.8,83957.12,23103996.0,8251.25,163402.94,651859.56,50363.32,1769.88,1973102.0,319763.75,2283224.0,21897584.0,9005.65,6097013.5,2095110.2,0.00019825142,0.008305647,0.0025753283,0.012345679,0.06802721,0.002611648,467992.78,154213.3,937604.9,216.09,6561.0,125386.81,4.229749,6.5806394,5.876054,0.005698102,0.15538284,0.16546465,-0.32688805,-0.38467073,4640.958,66938.66,1.0
116,1.0,1.0,1.0,1.0,1.0,1.808161,8.709193,13.2243595,1.0541788,1.0594149,9.346238,61918256.0,1022412.56,482728.38,35414.28,32634.602,259653.9,305966.88,4603009.0,32344.201,318761.06,285777.8,22366.8,3969.78,133444.86,17159.8,482011.9,5631443.0,9103.5,4579917.0,883360.8,0.00081632653,0.015290519,0.0019462827,0.009652509,0.016474465,0.0037750094,107584.0,778.41,290521.0,3684.49,10732.96,1460230.6,5.0912933,5.7356043,5.297317,0.013660183,0.040598027,0.021859001,-0.26485467,-0.46702003,5935.8423,19090.953,1.0
117,1.0,1.0,1.0,1.0,1.0,2.0263271,86.42172,37.041122,0.41538835,1.1047934,25.008823,96160720.0,2950173.5,20059362.0,85478.85,14218024.0,152312.08,4602207.5,145197330.0,34103.02,812888.56,5569952.0,7042970.0,181759.61,40196.8,7758792.0,30052584.0,138805260.0,1229285.0,60096260.0,7425144.5,4.528801e-05,0.0003482622,0.0077220076,0.008613264,0.015797788,0.0024813896,977132.25,81510.25,5339797.0,4006.89,13479.21,105435940.0,5.2176495,7.1088166,7.01652,0.015517154,0.3999644,0.07060225,-0.25038683,-0.16527742,6652.0396,376255.62,1.0
118,1.0,1.0,1.0,1.0,1.0,0.10995574,132.64677,21.277308,1.3229597,0.48694685,30.0057,98113200.0,1791858.1,18415248.0,65459.156,9126960.0,562410.25,2648969.8,52051036.0,130315.36,280393.2,14402053.0,3637646.5,33505.11,85365.5,1962857.8,23669634.0,205363360.0,791691.56,36916724.0,10855028.0,5.0389004e-05,0.0008327088,0.008190008,0.15873015,0.035842296,0.0035637917,6823067.0,119785.21,3556619.0,778.41,39.690002,53106196.0,4.4450016,6.5572042,7.6750817,0.00709719,0.27300602,0.15990773,-0.31598765,0.2095963,360.9634,326454.16,1.0
119,1.0,1.0,1.0,1.0,1.0,0.38048175,15.196582,0.91978854,10.49641,0.39618975,0.77318084,4558494.5,1636654.6,90170.625,2492.4001,607052.06,41277.598,14960.641,4802879.5,26642.021,93666.0,8522.18,473329.1,15826.44,1342.4799,19896.98,939796.7,12944636.0,1678.9701,143966.14,83447.91,0.003241491,0.0014343086,0.020080322,0.04587156,0.04405286,0.008257639,1584.0399,113569.0,20107.24,515.29004,475.23996,21345.21,4.3870144,5.60175,7.481274,0.0066901827,0.0937366,0.02528921,-0.31915867,-0.69661486,1249.0479,1988.1635,1.0
120,1.0,1.0,1.0,1.0,1.0,36.8247,169.2376,54.07379,11.243411,33.01465,32.559116,178413230.0,22228784.0,38520870.0,776078.75,109096440.0,3033123.8,9713401.0,136365570.0,1201755.1,4368384.0,27429416.0,31060636.0,21282392.0,16951368.0,9385570.0,52810336.0,305282140.0,10217717.0,57423076.0,14400541.0,3.999376e-05,8.888099e-05,0.001480604,0.00047395614,0.000528653,0.0014206563,14274795.0,701741.3,10441945.0,3578150.5,4451677.5,68245770.0,6.766192,6.998692,7.6994348,0.0734733,0.37059754,0.26933137,0.20115533,0.36421633,120888.35,380575.72,1.0
121,1.0,1.0,1.0,1.0,1.0,0.26005405,109.96272,35.849064,0.30892327,0.09599311,33.731976,46005616.0,1269936.2,7362021.0,48151.402,27886832.0,103976.59,4892755.5,25138122.0,34208.79,327961.0,872263.8,9101596.0,24344.102,67983.305,1333778.1,13094524.0,151242020.0,1229777.0,38001132.0,9442979.0,4.329229e-05,0.00022592742,0.00578369,0.06711409,0.18181819,0.002683123,2304627.5,82656.25,516673.44,30.25,222.01,107636470.0,4.454347,6.0695825,6.462093,0.0071650245,0.150592,0.04045073,-0.31545913,-0.046546884,853.70703,211748.0,1.0
122,1.0,1.0,1.0,1.0,1.0,4.3825216,45.294785,28.455849,0.35953784,4.37205,27.354546,195318600.0,4143327.2,11258845.0,37654.89,663852.1,1393063.8,3581678.8,93375064.0,32286.38,485940.94,3547152.0,623819.44,64077.902,175598.6,606579.6,17271240.0,201702620.0,30875.812,48798516.0,12437779.0,9.2447925e-05,0.0039093043,0.0024515814,0.003982477,0.003992016,0.0008992806,2884223.0,1149398.4,3822025.0,62750.25,63051.215,16486847.0,4.773224,6.3375335,6.6780906,0.009903844,0.54830647,0.15717213,-0.2941207,-0.34349608,14386.97,207737.3,1.0
123,1.0,1.0,1.0,1.0,1.0,0.78365284,17.645279,16.046558,0.15009832,0.5131268,7.1436324,5613852.0,446218.06,556326.94,4509.12,171566.7,251416.7,860132.1,4863238.5,3519.98,142053.11,1255750.9,158618.6,4989.1797,9203.16,58020.297,1003399.4,10362738.0,4133.93,2432510.8,1083458.0,0.0004080134,0.005892752,0.0033079723,0.022271713,0.034013607,0.0042211907,136234.81,40280.49,205843.7,864.36,2016.0101,12822844.0,3.9665112,5.6315703,7.1151757,0.0043498906,0.059047893,0.038701322,-0.33739212,-0.6297521,2572.5806,38880.914,1.0
124,1.0,1.0,1.0,1.0,1.0,0.66147983,27.745499,7.766715,0.72431165,0.13962634,14.837044,1926036.9,1124483.8,59770.48,20670.0,36404.13,82963.77,71186.67,3021683.8,35279.15,528417.5,207312.42,42884.83,183.2,98656.78,26231.682,190496.23,1887748.6,15641.839,3678552.8,996317.2,0.0009340557,0.043668125,0.0047125355,0.026385223,0.125,0.0041876044,55979.562,1197.1599,48004.812,64.0,1436.4102,2832152.5,5.090678,5.6869755,6.570743,0.0136517035,0.057594888,0.0759448,-0.26492074,-0.578376,2171.51,13814.012,1.0
125,1.0,1.0,1.0,1.0,1.0,0.6702064,2.268928,5.4070296,0.6457718,0.006981317,8.4404125,9428326.0,15199.949,3158331.2,283.8,15704.0,1385.67,98841.09,17036466.0,17893.201,5163.9004,406430.72,125982.33,48.320004,2372499.5,11769.13,3417353.5,23269096.0,10977.721,5536108.0,1536639.0,0.00019422756,0.008278145,0.015748031,0.026041666,2.5,0.05,174807.61,905923.2,1891725.2,0.16000001,1474.56,2914190.2,0.4054651,5.804834,4.3845234,0.0,0.11612848,0.0,-0.37128258,-0.5021721,2200.158,48512.336,1.0
126,1.0,1.0,1.0,1.0,1.0,12.063716,272.7496,206.41835,0.18151423,11.18407,95.44682,928773500.0,3332701.5,367200320.0,368355.7,204497040.0,1905168.2,93523256.0,812824000.0,56874.48,583628.1,350479170.0,66750664.0,8385380.5,1998729.9,36245304.0,431192420.0,1593248000.0,26439526.0,333645400.0,169962820.0,1.7606997e-05,7.641871e-05,0.0032237265,0.0014467592,0.0015605494,0.0008691118,113205336.0,262656.25,128722630.0,410624.62,477757.47,547045300.0,4.215086,7.68073,9.086771,0.005613309,0.61816025,0.7271698,-0.3275487,5.9527845,39602.84,914927.6,1.0
127,1.0,1.0,1.0,1.0,1.0,2.3369958,50.553463,34.545303,0.49392816,1.9128808,28.32495,14947888.0,3761208.8,2742867.2,109586.23,4993566.0,357997.72,677510.7,13324974.0,45928.07,850154.9,1755660.5,3472998.0,188950.39,52852.2,1190289.2,3938750.2,39872570.0,1284363.1,16308522.0,5038780.0,8.988764e-05,0.0005800464,0.004361099,0.0074682604,0.009124088,0.0017298046,1013847.7,540960.25,852667.6,12012.159,17929.209,7469289.0,5.635504,6.6523466,6.2709885,0.023631863,0.13670872,0.07814013,-0.18716432,-0.25401798,7671.9043,159305.17,1.0
128,1.0,1.0,1.0,1.0,1.0,19.320795,77.16973,42.84434,0.2565634,18.662806,16.250761,167917570.0,4783821.0,22605520.0,284300.62,15914747.0,536699.5,13820104.0,113941400.0,13687.17,1008820.8,51544220.0,7478473.0,3848838.5,1251456.4,5257875.0,26412538.0,221458700.0,1837060.2,34808988.0,6222262.0,2.8353914e-05,0.0002778241,0.0027292578,0.0009033424,0.00093519123,0.0012485953,1798817.2,704424.5,6804272.0,1143402.6,1225449.0,61547170.0,5.2321777,7.4879017,8.232599,0.015746096,0.4311114,0.058768045,-0.24860314,1.1319084,63426.426,290982.34,1.0
129,1.0,1.0,1.0,1.0,1.0,3.2515485,25.164158,5.269149,0.4066617,1.3543755,11.040953,1809553.2,775147.0,24684.799,60841.95,348194.72,143320.0,12527.76,1067172.4,14739.579,465069.94,19723.52,219088.8,18740.4,20602.578,173275.52,272669.6,2756983.8,14613.06,2010402.8,478751.66,0.0004914971,0.004140787,0.0064808815,0.0053676865,0.012886598,0.009191176,20078.889,17902.441,924.16,6021.76,34707.69,556068.5,5.4306607,5.4705887,5.891368,0.019231096,0.01557257,0.056641307,-0.22145115,-0.40716314,10674.203,38067.316,1.0
