,207175_at_zscore_abs,209613_s_at_radian_tanh,204589_at_radian_tanh,205913_at_radian_tanh,229554_at_zscore_tanh,209612_s_at_radian_tanh,209613_s_at_recip_tanh,205913_at_radian_square,(202766_s_at*211161_s_at)_square,209613_s_at_radian_square,207175_at_zscore_negative,(207175_at*229554_at)_negative,(204589_at*211161_s_at)_negative,(201125_s_at*207175_at)_relu,(206488_s_at*209687_at)_relu,209613_s_at_square_relu,209596_at_square_relu,209612_s_at_recip_relu,(204589_at*212667_at)_relu,(204589_at*205913_at)_relu,(226997_at_ln*223121_s_at),(223122_s_at_recip*201852_x_at_mmnorm),((204589_at*223121_s_at)*201150_s_at),(207175_at_zscore*212488_at),(201744_s_at_recip*212489_at),((213069_at*223122_s_at)*226875_at),((200665_s_at*221729_at)*209596_at),(209687_at_mmnorm*207175_at_zscore),(209612_s_at_radian*215076_s_at),(209612_s_at_square*213069_at),((200665_s_at*207175_at)*37892_at),((203325_s_at*221729_at)*203325_s_at),((212354_at*223122_s_at)*207175_at_zscore),(221730_at_degree*37892_at),(209687_at_mmnorm*220988_s_at),(212489_at_square*209612_s_at_degree),(209613_s_at_recip*212489_at_square),(212354_at_radian*225241_at_recip),(205382_s_at_sigmoid*(201150_s_at*212489_at)),((221730_at*228481_at)*206488_s_at),(209613_s_at_radian*(201125_s_at*207175_at)),(209613_s_at_recip*203666_at),(220988_s_at_sigmoid*(204589_at*212667_at)),((209596_at*227061_at)*201125_s_at),(204589_at_radian*(203325_s_at*221729_at)),((200665_s_at*207175_at)*(204589_at*212667_at)),(223122_s_at_recip*212667_at),(207175_at_mmnorm*209612_s_at),(212354_at_radian*200665_s_at),(209613_s_at_radian*201744_s_at),(209613_s_at_radian*212667_at),((207175_at*229554_at)*212354_at),(229554_at_zscore*201125_s_at),((204589_at*212667_at)*228766_at_recip),(229554_at_zscore*223122_s_at),(205382_s_at_sigmoid*204589_at),((203666_at*203980_at)*205382_s_at),(209612_s_at_recip*207175_at_zscore),(205913_at_radian*(203325_s_at*221729_at)),(229554_at_zscore*212354_at),((201125_s_at*207175_at)*212488_at),((213069_at*223122_s_at)*37892_at),((204589_at*211161_s_at)*205422_s_at),((204589_at*212667_at)*225241_at_recip),(212354_at_radian*205913_at),((212489_at*221729_at)*(203325_s_at*211161_s_at)),(204589_at_radian*(213069_at*223122_s_at)),((212489_at*221729_at)-(200665_s_at*221729_at)),((201125_s_at*207175_at)-209955_s_at),((203325_s_at*221729_at)-228766_at_recip),(37892_at_sigmoid-(213069_at*223122_s_at)),(209612_s_at_recip-205382_s_at),(204589_at_radian-209687_at_mmnorm),((200665_s_at*207175_at)-(212354_at*223122_s_at)),((213069_at*223122_s_at)-209612_s_at_degree),(205382_s_at_sigmoid-221729_at),((203325_s_at*211161_s_at)-212354_at),(209613_s_at_radian-212354_at),((206488_s_at*209687_at)-211719_x_at),(207175_at_mmnorm-203325_s_at),((212489_at*221729_at)-207175_at_ln),(223122_s_at_recip-209687_at_mmnorm),((200665_s_at*207175_at)-201147_s_at_ln),(201147_s_at_ln-37892_at),((212489_at*221729_at)-209612_s_at_recip),((200665_s_at*207175_at)-209955_s_at),(209613_s_at_recip-215076_s_at),(205913_at_radian-221730_at_degree),(37892_at_sigmoid-232458_at),(201147_s_at_ln-226237_at),(209612_s_at_radian-(213069_at*223122_s_at)),((202766_s_at*211161_s_at)-223122_s_at_recip),(212489_at_square-201852_x_at_mmnorm),((201125_s_at*207175_at)-201744_s_at),(209687_at_mmnorm-212489_at),(221541_at_radian-209687_at),(206488_s_at_sigmoid-226237_at),(207175_at_ln-205913_at),((200665_s_at*207175_at)-203666_at),(220988_s_at_sigmoid-209613_s_at),((212489_at*221729_at)-232458_at),((201150_s_at*212489_at)-(213069_at*223122_s_at)),(209612_s_at_recip-209613_s_at),(201147_s_at_ln-223121_s_at),(221730_at_degree-203666_at),(205382_s_at_sigmoid-202766_s_at),(207175_at_zscore-213247_at),(209612_s_at_degree-212354_at),(229554_at_zscore-221730_at),(205382_s_at_square-212489_at),(207175_at_mmnorm-209687_at),(209613_s_at_recip-226997_at),(209613_s_at_radian-(212354_at*223122_s_at)),(209612_s_at_radian-206488_s_at),(203666_at*203980_at)_recip,209613_s_at_radian_recip,209687_at_mmnorm_recip,(223122_s_at_sigmoid/201744_s_at),(209687_at_mmnorm/228481_at),(229554_at_zscore/203980_at),(221541_at_radian/209613_s_at_recip),(204589_at_radian/223122_s_at),(205382_s_at_square/206488_s_at),(209612_s_at_square/201744_s_at),(207175_at_zscore/228766_at),(209613_s_at_recip/223121_s_at),((201125_s_at*207175_at)/201744_s_at_recip),((204589_at*205913_at)/202766_s_at),((204589_at*212667_at)/228766_at_recip),(228766_at_recip/205913_at),((221730_at*228481_at)/201125_s_at),(221730_at_degree/220988_s_at),(205913_at_radian/209613_s_at),((213069_at*223122_s_at)/201852_x_at),(207175_at_ln/209612_s_at),(206488_s_at_sigmoid/212489_at),((204589_at*205913_at)/205382_s_at),(221541_at_radian/201150_s_at),Tissue
221,0.29431888,0.94782233,0.99999446,0.6627016,-0.51951265,0.7861075,0.009642903,0.6361904,21975750000000.0,3.2757611,0.29431888,-15269.199,-2732330.8,332170.0,7030.0005,10753.689,6246500.5,0.016447369,486492.1,16749.05,87.848015,0.0025761235,1655319.2,-237.51534,0.34789437,1891428.9,13788933000.0,-0.0011080088,12340.763,2605022.2,95757000.0,340934700.0,-1389.8208,6361550.5,2.3958259,905014400.0,2505.247,0.06811229,140371.38,11473952.0,601196.6,1.5959499,486492.1,568470850.0,3771763.5,310566800000.0,99.05971,0.6006071,33274.42,2651.6938,2402.4697,5380865.5,-1620.5166,4143.885,-7.714004,366.5,1796760.8,-0.004840771,470312.66,-202.8668,268061180.0,1416446.9,180333820.0,5387.5093,281.0797,2240614200000.0,60403.26,-4997326.0,332015.2,589648.4,-9441.9795,-135.18355,6.392867,633657.8,5959.3965,-1018.8,4310244.5,-350.5901,4554.2,-578.1901,519787.28,0.07086222,638375.0,-145.00957,519792.03,638225.2,-11629.49,-42409.54,-263.2,-288.90955,-9441.918,4687830.0,259794.08,330704.9,-509.69626,-97.03294,-292.9,-40.929317,638214.5,-102.7,519527.88,130928.4,-103.68355,-11.409567,42244.836,-627.8,-40.99432,3131.1833,-740.7757,17769.34,-99.99012,-211.99036,-4720.3496,-69.238846,7.524653e-05,0.5525148,0.003764654,0.00068254623,1.707326e-05,-0.0071690157,307.68408,0.47736058,260.01477,2.5231316,-0.002506975,0.0005880001,486662270.0,26.636532,57114172.0,0.00018638703,57.980145,66.64101,0.007691567,2.0078201,0.07846521,0.0019619383,123.883514,0.010773637,1.0
222,0.30502114,0.10951474,0.9996846,0.7182789,-0.5351284,0.7556992,0.15741037,0.8173616,92979130000.0,0.012090266,0.30502114,-11381.24,-216214.67,302020.25,3249.64,39.690002,1367262.6,0.017699115,171145.92,12991.44,60.040897,9.041151e-06,1894558.2,-73.266075,0.15207717,42679304.0,2630255600.0,-8.370298e-05,2287.4817,1737541.6,53310580.0,1658561.1,-44612.047,5061239.5,0.079580925,66661468.0,3268.6108,0.1583733,66914.05,5900968.5,33208.86,29.047617,171145.92,586968260.0,150622.33,54897046000.0,3.2557254,0.48051876,38374.52,103.754234,75.0338,7941829.5,-1772.0815,1522.6505,-125.194916,250.8,86688.92,-0.005398604,31109.393,-416.7987,72545260.0,18960974.0,25426846.0,2225.5645,630.8674,4256905200.0,499383.9,-2146982.8,301895.25,34409.973,-114084.28,-37.2823,4.377012,174502.75,110848.07,-712.9,40855.418,-697.69,-11264.86,-48.191498,102440.03,0.0044965753,320755.8,-160.38736,102444.64,320636.62,-2319.5413,-30451.8,-71.0,-166.48737,-114084.3,304924.78,20592.248,301076.66,-143.49973,-55.135643,-171.3,-47.17699,320578.62,-5.3,102372.66,-47171.234,-6.282301,-10.387363,30269.705,-352.7,-44.00502,2539.4114,-532.0973,1247.7899,-59.291496,-40.54127,-146258.77,-53.81389,0.0004302741,9.094568,0.000274417,0.0010597712,1.3544767e-06,-0.047031812,26.235443,0.020883998,25.388502,3.3830543,-0.0027137112,0.009798157,284986270.0,36.73011,19236802.0,0.00017175284,36.29564,105.00933,0.14350484,96.4862,0.081823185,0.006968641,348.296,0.008930637,1.0
223,0.31288266,1.0,1.0,0.6447142,0.028665764,1.0,0.00018838423,0.5870618,5310047400000000.0,8583.523,0.31288266,-55836.89,-35740736.0,266544.5,1403079.0,28178046.0,14234774.0,0.00017762935,7754521.0,58417.73,7760.119,5.938788e-05,6377109000.0,-955.5123,0.044342183,25671487000.0,239565820000.0,-0.1326111,6294301.5,113475490000.0,2909555500.0,23822553000.0,-3075629.2,225789170.0,391.6673,324560980000.0,189.55402,0.024534672,3932553.0,643441660.0,24694630.0,0.32808998,7754521.0,24222749000.0,225359890.0,11199905000000.0,1.1541005,42.198647,545881.5,2095849.0,539892.94,108703260.0,85.01442,36996.76,144.78171,1330.7,455347620.0,-5.5577144e-05,7434658.5,55.821808,814000200.0,36419162000.0,9928776000.0,5599.3364,1491.6373,261424740000000.0,419875170.0,-59531916.0,265022.6,9703292.0,-18078512.0,-786.7998,22.80126,-8385670.5,17755954.0,-3951.3,65938604.0,-1854.1527,1365175.2,-2455.0925,3964547.5,-0.42363846,1444299.6,-2007.5802,3964552.0,1442784.6,-64059.7,-112081.23,-539.8,-3772.2803,-18078414.0,72870070.0,1006209.25,243922.7,-1002.67615,-4951.1406,-3778.2,-39.401302,1442564.9,-5307.3,3964011.2,-14145959.0,-5308.3,-1215.4802,110340.39,-2712.1,-433.0129,320611.22,-1956.1713,618051.1,-4998.4927,-571.4998,-9829884.0,-182.4432,1.7279107e-06,0.010793622,0.4238365,4.4205146e-05,0.00036169693,8.628836e-05,251398.47,0.0045996667,2205.3945,1401.0168,-0.0014927607,1.5411014e-07,6029716500.0,21.531727,1625347600.0,0.000108678636,773.1375,121.287735,0.00014433992,542.28265,0.00079910085,0.0009969096,74.247246,0.0120802745,1.0
224,0.26386374,0.9947555,1.0,0.29149255,-0.4729384,0.9646492,0.0058753733,0.09011803,713423260000000.0,8.824169,0.26386374,-29488.771,-7850524.5,555757.5,603812.75,28968.04,874973.2,0.008688098,4162857.8,13206.16,174.64699,0.00039322866,13782586.0,-543.5329,0.15826812,219531760.0,23986920000.0,-0.042761803,52629.285,19409658.0,1297797200.0,1448983700.0,-47025.44,44818930.0,54.792545,2253030000.0,2007.2871,0.021095362,355668.25,83699450.0,1650905.6,3.9083433,4162857.8,1081210900.0,21333010.0,10015842000000.0,18.819159,1.5869266,158297.67,10970.54,16105.7295,18241754.0,-1740.2509,22014.053,-148.03976,767.8,8969723.0,-0.002292474,477895.0,-317.8667,1144804900.0,227678220.0,2486261200.0,8133.759,185.70163,9513969000000.0,5656346.5,-24621198.0,555534.1,1591939.9,-422094.3,-32.49131,13.238578,2227782.8,415500.56,-1748.0,9305903.0,-615.62946,586798.94,-910.1862,1022285.4,-0.15858915,2405995.8,-533.6311,1022290.5,2405778.0,-26198.395,-83090.04,-788.6,-1980.331,-422093.3,26709984.0,341640.12,552064.4,-584.33795,-1923.3905,-1985.1,-12.0995245,2405336.2,-169.2,1021500.9,-66427.06,-170.19131,-23.731054,82425.13,-2611.3,-106.063866,5976.1436,-1450.7137,471.75,-1945.8862,-372.4941,-178215.69,-308.2911,3.6233005e-06,0.33663797,0.16206017,0.00027077523,0.00087129127,-0.0012384877,3831.1184,0.04651384,3.403964,3.5872328,-0.0013953662,0.00019916748,2052468100.0,5.0553765,787196500.0,0.00030745388,79.64603,245.75668,0.0017637876,31.968683,0.044313435,0.001710864,406.34338,0.0369918,1.0
225,0.31598765,0.5544805,0.9981883,0.7000654,-0.57998884,0.95191467,0.027925698,0.75243247,8812211000000.0,0.39040986,0.31598765,-5009.76,-671080.56,134914.19,54957.12,1281.6399,1128906.2,0.009425071,187754.84,9974.79,84.83869,0.00038540753,3894029.8,-235.69519,1.530303,75878470.0,27379137000.0,-0.0044629727,12420.725,6986224.0,46522610.0,603897200.0,-8376.485,6065762.0,2.6510527,558114370.0,2564.4973,0.05617229,411110.4,38196630.0,84298.14,6.1508384,187754.84,720601340.0,5299040.0,108777640000.0,14.663011,0.7530118,49312.53,123.71592,584.5265,2081555.1,-1048.9832,1351.7268,-42.264053,200.7,6877396.0,-0.002978206,1312218.8,-275.2463,100632500.0,3179420.5,24024684.0,1454.3364,360.4166,1532647800000.0,138693.84,-24620382.0,134775.89,1512768.5,-39593.277,-387.49057,3.488752,552851.1,33515.195,-3788.5,1334389.5,-414.87518,51485.62,-399.1929,1148214.0,0.0015500989,579354.3,-74.60023,1148218.5,579221.7,-6707.372,-75537.88,-233.7,-39.200226,-39592.426,2968536.8,91808.98,134716.19,-302.98587,-207.37144,-43.9,-45.254997,579139.8,-34.8,1147983.8,371516.12,-35.790573,-8.600225,75318.55,-886.8,-39.21599,5663.5815,-1319.0625,149853.25,-220.79291,-377.1721,-26508.275,-247.0482,5.6343997e-05,1.6004407,0.014123883,0.005050505,0.0001213392,-0.008218933,480.74252,0.05490401,603.2794,56.854595,-0.002274929,0.0019533539,26713010.0,11.235402,26079146.0,0.00014485764,96.91302,402.44406,0.02422985,10.90331,0.041894455,0.0033003301,25.741394,0.009897231,1.0
226,0.31545913,0.9999998,1.0,0.2559778,-0.23434046,0.9999995,0.00214638,0.06853893,388851900000000.0,66.12111,0.31545913,-34701.0,-5963075.5,362111.6,236037.06,217062.8,6943752.5,0.0022972664,2287589.8,8362.5,299.7599,0.00022379386,84282020.0,-405.68045,0.029200878,1223554700.0,33987447000.0,-0.023405613,238271.73,405841280.0,82802920.0,1226960000.0,-833368.2,7089269.5,18.444975,4534670000.0,390.24887,0.076061316,1172045.6,51759296.0,2944506.2,1.0725478,2287589.8,6324351000.0,12739920.0,1816098800000.0,6.4874306,3.118935,672935.6,118738.44,33365.938,144935680.0,-1005.39545,36253.406,-151.0266,557.5,17968642.0,-0.00072469364,342778.12,-997.3009,465675520.0,141294020.0,790107500.0,2386.884,1093.4575,5971550700000.0,13181404.0,-12302206.0,361537.7,1309316.0,-1354687.5,-454.59772,9.656014,-1847871.0,1329747.6,-1396.2,10019138.0,-4168.569,222846.56,-937.09283,595761.6,-0.072614364,793885.1,-97.600136,595766.06,793317.94,-31362.197,-67969.72,-739.0,-2196.6,-1354680.9,19719328.0,181816.81,347509.28,-426.3258,-911.0008,-2202.3,-10.545652,793392.1,-464.9,595026.06,-182642.88,-465.8977,-48.30013,67470.28,-1842.6,-84.51546,20764.152,-1186.5388,206234.77,-921.29285,-232.79785,-2641754.5,-248.6026,2.529963e-05,0.12297871,0.07419539,6.848236e-05,0.00043567465,-0.0030186756,4798.3916,0.015383732,806.63995,12.976455,-0.0049993526,3.902515e-05,5287662000.0,4.535962,144346900.0,0.0010565241,47.98055,273.41104,0.00056192186,83.34955,0.010232822,0.0023452158,18.395292,0.0037469305,1.0
227,0.2575217,0.12844099,0.9994231,0.6964881,-0.5472949,0.13701384,0.1343185,0.74036956,266347400000.0,0.016680852,0.2575217,-16987.86,-260048.94,685732.9,187175.11,54.760002,1452748.2,0.12658228,190465.95,11511.55,455.15756,2.8064234e-05,4199215.0,-73.393684,0.04695826,101001610.0,2217535200.0,-0.009789759,437.13794,73088.35,89050856.0,319876.6,-275951.0,2592579.8,7.7018957,809898.1,241.79593,2.0990922,7584.39,25940446.0,88565.4,47.12162,190465.95,411115700.0,53868.06,111439930000.0,3.2317753,0.11535096,249591.55,116.342255,105.35122,72121960.0,-2425.9678,1526.1694,-155.10265,233.5,2556033.8,-0.032597683,11373.428,-2608.9077,195433870.0,44988132.0,39423420.0,5395.636,3653.029,622695360.0,1204613.0,-1816715.9,685572.5,13218.033,-295584.62,-314.47342,4.0373282,-486473.06,295133.0,-545.2,22706.04,-4245.3706,180998.31,-24.1854,23099.102,-0.034053314,585085.75,-146.88483,23104.133,584930.7,-3170.2646,-17033.172,-148.1,-114.88482,-295585.5,516088.56,1789.2828,684832.06,-42.261986,-496.18683,-119.2,-44.14267,584742.4,-6.4,22955.16,-288001.25,-7.273418,-94.984825,16685.334,-462.4,-35.05752,-3792.8633,-297.9145,98930.87,-499.3854,-93.36487,-1071564.0,-374.6621,0.00012308132,7.7426724,0.03801528,0.0011101244,0.00016329587,-0.026373876,23.77732,0.01614637,264.06927,0.06928286,-0.002063475,0.0013473093,617708160.0,24.841497,23770152.0,0.00016253185,17.531647,84.07716,0.11627666,169.65254,0.65282655,0.023640662,36.59107,0.017920531,1.0
228,0.32259396,0.7323381,1.0,0.49641892,-0.479685,0.8734368,0.018689413,0.2965268,3638336000000000.0,0.87189126,0.32259396,-12979.52,-20769454.0,288963.5,587940.3,2862.25,6050616.5,0.012953368,4549213.0,26379.602,130.90634,0.0073899115,20317536.0,-638.51025,0.21542703,51628500.0,142845130000.0,-0.018208517,54055.7,8864665.0,734633660.0,8592427000.0,-1550.2544,78166184.0,32.918182,8088835600.0,34181.594,0.16348946,1532832.1,314797440.0,269820.0,2.6971962,4549213.0,1432927500.0,81909800.0,5540459000000.0,237.02643,0.48244268,59839.77,5861.436,5024.0483,2747764.2,-2008.047,5224.7764,-11.862454,845.5,4216229.5,-0.004178678,3022573.5,-110.62914,571945500.0,20366434.0,4932745000.0,201292.61,115.27969,184386620000000.0,498246.9,-53222904.0,288786.1,5550663.5,-33762.98,-322.48706,14.7003145,1213088.4,29340.746,-3584.7,38025944.0,-210.76625,548301.8,-1547.9938,4848937.5,-0.01239121,1217888.8,-597.8898,4848942.0,1217716.6,-40118.68,-129585.305,-1243.3,-2424.6897,-33762.633,60318620.0,1828715.2,282686.2,-1352.2437,-700.35657,-2429.0,-26.879848,1217749.8,-52.5,4847697.5,1499068.1,-53.487045,-15.889755,129441.555,-2454.5,-22.822594,4211.5337,-2262.2224,102653.95,-714.29376,-480.48132,-4804.6567,-821.75256,7.649014e-05,1.0709491,0.05644407,0.00015930417,0.00033379107,-0.005767937,745.9738,0.65007746,126.35919,0.94942725,-0.00037049953,0.00088167866,1813910500.0,10.743067,3961000000.0,3.6810936e-05,99.52986,222.19795,0.010178369,1.7695451,0.05596051,0.00073948083,81.79721,0.012301222,1.0
229,0.27734065,0.5385696,1.0,0.4818141,-0.18238752,0.9485272,0.028977392,0.27598646,5.6245754e+16,0.36257088,0.27734065,-64334.492,-52635252.0,478535.38,481208.4,1190.25,4090506.2,0.009606148,19475580.0,67661.79,267.9118,0.0021164306,107268430.0,-1950.6754,0.34680676,81931330.0,411398140000.0,-0.0224991,93833.164,13234996.0,7439367000.0,69014570000.0,-57422.234,396559680.0,29.423828,33496293000.0,162781.23,0.032840304,2848499.8,1022592300.0,288144.62,11.046377,19475580.0,4193963800.0,781410600.0,99040260000000.0,58.65877,1.2551953,865820.9,4114.5337,5216.8687,90184100.0,-614.24115,72615.88,-27.24345,2247.9,5613611.0,-0.0026641754,10463304.0,-258.56378,3365778700.0,263886700.0,36786780000.0,26141.719,736.4274,1105188640000000.0,7077130.5,-189789330.0,476954.97,19917048.0,-180385.02,-262.0904,39.15213,4878310.0,174421.53,-5746.9,81134960.0,-1401.1979,427058.5,-3465.0881,13621368.0,-0.07435393,5085349.5,-1456.3656,13621373.0,5083775.5,-51644.973,-271077.25,-1307.0,-2983.2656,-180384.2,237161870.0,5615952.0,471702.2,-2369.719,-985.42163,-2988.8,-25.132273,5084975.0,-33.5,13620065.0,2668113.8,-34.490395,-33.16563,270696.7,-10127.5,-211.27734,4562.6904,-4731.385,66326.62,-1002.0879,-852.671,-207045.25,-478.38312,4.6690093e-05,1.6607473,0.08112442,0.00014634432,0.00018023643,-0.0032820506,575.4036,0.26562798,143.05792,1.5859054,-0.0010340814,0.00073011353,3269928000.0,6.6803365,5223351000.0,0.00012387245,639.47424,747.3884,0.015227366,5.196722,0.047720727,0.00042197653,258.15256,0.013875512,1.0
230,0.3532473,0.3463438,1.0,0.29627627,0.07450346,0.19973661,0.04827163,0.093289085,7212844000000000.0,0.13052551,0.3532473,-18964.799,-21525994.0,75168.0,35002.52,428.49002,20306738.0,0.08620689,4226319.0,14484.75,14673.379,5.4438002e-05,6066966000.0,-1112.623,0.09271974,2451302700.0,517370120000.0,-0.007536847,9648.085,142458.67,1332187400.0,59180130000.0,-6322081.5,572105700.0,8.751984,1807046300.0,131346.44,0.2693538,5698928.0,162340750.0,27156.932,25.067633,4226319.0,4310568400.0,312300100.0,1769572500000.0,1.0325158,0.026852306,918289.4,6424.951,1844.7479,68633610.0,194.81502,76149.89,369.12595,827.7,17276300.0,-0.030452352,6602937.5,270.12857,236756640.0,16658072000.0,11701530000.0,18022.684,1105.3606,927056800000000.0,75633784.0,-101788880.0,73866.2,21618312.0,-5235587.5,-281.1138,14.424755,-17478336.0,5234924.0,-7896.1,71190540.0,-3618.6387,-9095.379,-2737.4978,13021526.0,-0.021133682,418696.12,-3174.8022,13021529.0,417401.22,-47654.652,-179811.03,-843.4,-2196.0022,-5235588.5,84928460.0,2718871.0,57384.3,-1648.8787,-276.86652,-2201.9,-14.139625,418184.12,-19.7,13020685.0,463339.5,-20.613794,-2113.9023,179292.44,-3264.6,-145.95325,-2954.369,-3138.2253,77424.55,-304.89767,-1011.0517,-17897040.0,-114.59754,1.6276634e-05,2.7679121,0.021335894,5.623127e-05,4.7349964e-05,0.00063042034,580.293,0.002921176,688.793,0.0075664804,-0.0063648163,2.2778751e-05,1336765000.0,4.4355555,234560700.0,0.0010296011,541.8077,438.3504,0.014755199,174.34702,0.2896875,0.0006064649,51.51049,0.008111069,1.0
231,0.31321296,0.6395861,1.0,0.88146544,-0.38627043,0.27866492,0.023037396,1.9107553,45009756000000.0,0.5737652,0.31321296,-23807.219,-7258654.5,356741.75,303297.62,1883.5602,92673360.0,0.06097561,1947092.5,84498.48,339.30786,0.00034476785,55746944.0,-524.5691,0.10798193,315343740.0,194051500000.0,-0.027453236,6893.144,465919.4,319329920.0,1352974200.0,-744880.6,23559332.0,64.00231,388497630.0,9526.475,0.50531876,609756.9,58810950.0,270222.22,13.281106,1947092.5,18481160000.0,30143124.0,1811669200000.0,5.909974,0.12223447,1398948.8,4510.5244,1382.3881,183348910.0,-1625.7246,13474.689,-125.80788,1066.9,11776912.0,-0.019098353,2237637.2,-3137.6194,597471100.0,183589440.0,101621160.0,7319.897,10645.65,7081585300000.0,9960967.0,-18912272.0,356262.34,1618777.5,-534933.25,-334.33902,18.533268,-1447743.8,533994.6,-1935.8,5678663.5,-7700.6426,281179.72,-835.79254,1245357.9,-0.08441204,930442.3,-337.09143,1245362.4,929969.06,-24082.176,-68644.69,-1070.4,-1493.1915,-534933.94,6708931.0,413448.9,350787.06,-642.91235,-1070.1453,-1498.3,-74.70688,929872.06,-42.4,1244291.0,74822.625,-43.339027,-48.991417,68069.67,-985.1,-86.01321,-6761.749,-1198.5073,111180.36,-1078.1925,-472.47696,-2378191.5,-281.01376,2.839454e-05,1.3201792,0.08765038,0.00016793457,0.00050229445,-0.0066679046,349.57373,0.060300905,397.5235,0.04516768,-0.0021675637,0.00041817556,2124290000.0,85.68956,281354850.0,8.737898e-05,52.392857,94.00996,0.031850245,42.90836,0.27397078,0.00155521,252.68684,0.008493825,1.0
232,0.33098397,0.48448986,1.0,0.20810033,-0.23027079,0.5885485,0.032991324,0.044599038,26799822000000.0,0.27966622,0.33098397,-25437.5,-3802768.0,199350.0,38545.46,918.08997,1016064.0,0.025839793,919104.75,6797.7803,40.230347,0.009332845,5345836.0,-494.0929,0.035167336,2261387.2,94992540000.0,-0.0019300847,11832.198,993717.4,5546847.5,17790056000.0,-2798.218,5391072.0,2.9104288,641320600.0,9545.506,0.08964745,701022.3,399499700.0,105423.21,2.8382838,919104.75,363629700.0,138749710.0,480956000000.0,158.83495,0.20017128,119943.04,8087.2583,865.17365,20879100.0,-747.88275,4586.3516,-2.4150968,561.8,24085728.0,-0.008552557,2988379.5,-192.45741,297589700.0,72440.94,1500952600.0,5751.594,173.34053,51512416000000.0,67009.64,-88185370.0,197855.7,14150539.0,-6833.0503,-81.47416,9.799428,514833.22,4616.7036,-11254.6,8509040.0,-820.2712,32890.062,-1257.1948,6053257.5,0.09125602,523281.88,-5.0214033,6053261.5,521793.16,-17517.666,-508591.44,-274.40002,-110.8214,-6833.375,5176854.5,289228.72,184057.4,-537.7941,-115.8411,-115.4,-7.9648337,523201.47,-29.3,6052986.0,694188.25,-30.27416,-1.7214031,508505.66,-763.8,-13.630984,1396.5466,-8876.834,6104.45,-124.094826,-247.36699,-8453.711,-309.92456,3.3837466e-06,1.8909498,0.005831354,6.538891e-05,4.024399e-05,-6.823286e-05,250.2446,0.95196694,21.385221,0.09793561,-0.0016516167,0.0045209997,3048579800.0,8.888311,184188580.0,0.00041239837,403.2541,1019.0175,0.006969797,0.6020394,0.106851846,0.0018594273,83.40835,0.00633594,1.0
233,0.30099127,0.46283215,0.9999996,0.33709478,-0.45636314,0.21143737,0.034829114,0.12306849,31720353000000.0,0.25091034,0.30099127,-21245.51,-3234859.5,248903.73,169647.11,823.69006,9835750.0,0.08130081,482666.5,8880.18,1971.0479,0.00019341234,89214700.0,-302.37582,0.07681008,439109340.0,54220186000.0,-0.030514434,4858.042,287920.0,956407360.0,497562200.0,-519556.12,85656820.0,43.126965,208404030.0,10303.778,0.14960708,323452.22,55994412.0,124678.25,15.05575,482666.5,1939592700.0,7849089.5,432355380000.0,1.8196201,0.11097055,416569.5,3546.339,547.24365,61080840.0,-1136.579,2490.5393,-295.82196,441.8,8853729.0,-0.024470834,357099.8,-1416.5358,250048690.0,1219976700.0,484258460.0,1439.0773,1008.58215,4053079400000.0,8810598.0,-16156034.0,248506.64,1017926.0,-1142620.2,-273.1187,7.6094847,-830385.94,1141916.5,-2081.5,3576118.5,-2874.499,152937.31,-488.79095,1132458.9,-0.09971424,895758.1,-1061.6559,1132463.4,895367.06,-22629.664,-80225.195,-643.4,-477.75592,-1142621.0,5632082.5,295718.3,241823.94,-543.6986,-1227.6273,-482.8,-15.418796,895332.06,-27.7,1131819.1,-819169.0,-28.6187,-333.45593,79793.445,-768.2,-124.300995,-2170.262,-1400.6926,74094.45,-1238.291,-332.16516,-1726149.6,-136.78532,3.0857056e-05,1.9963685,0.1013798,0.00014124693,0.00034731004,-0.006569441,306.30615,0.012842879,544.80475,0.021369249,-0.0015531025,0.00010263095,1762188700.0,11.544695,93540770.0,0.00025671435,177.1798,188.5885,0.012223386,84.57972,0.38058576,0.0018389114,32.50432,0.017943323,1.0
