,EDUCATION_sigmoid,PAY_AMT3_sigmoid,PAY_AMT2_sigmoid,(LIMIT_BAL/SEX),(EDUCATION/AGE),BILL_AMT5_relu,PAY_AMT4_relu,PAY_0_relu,PAY_AMT2_relu,AGE_relu,PAY_0_sin,PAY_AMT5_sin,MARRIAGE_sin,PAY_AMT3_sin,PAY_5_tanh,PAY_AMT5_tanh,PAY_0_tanh,EDUCATION_tanh,PAY_AMT6_mmnorm,BILL_AMT1_mmnorm,PAY_0_mmnorm,PAY_AMT4_mmnorm,PAY_3_mmnorm,PAY_4_square,PAY_2_square,PAY_AMT5_square,PAY_AMT6_square,PAY_0_square,LIMIT_BAL_radian,PAY_0_radian,PAY_6_radian,SEX_radian,PAY_AMT1_adde,PAY_0_adde,PAY_5_adde,AGE_adde,SEX_adde,default.payment.next.month
6448,0.7310586,1.0,0.5,180000.0,0.03846154,25233.0,2000.0,-0.0,0.0,26.0,-0.9092974,-0.93962294,0.9092974,0.5157099,0.0,1.0,-0.9640276,0.7615942,0.007976681,0.020086022,0.0,0.003220612,0.0,1.0,4.0,11498881.0,17783088.0,4.0,6283.185,-0.034906585,0.0,0.034906585,2.7182817,0.71828175,2.7182817,28.71828,4.7182817,0.0
6449,0.880797,1.0,1.0,125000.0,0.05,81196.0,3000.0,0.0,7000.0,40.0,0.0,0.21918997,0.84147096,-0.6835038,0.0,1.0,0.0,0.9640276,0.0075662136,0.17958543,0.2,0.004830918,0.2,0.0,0.0,9000000.0,16000000.0,0.0,4363.323,0.0,0.0,0.034906585,6502.7183,2.7182817,2.7182817,42.71828,4.7182817,0.0
6450,0.7310586,1.0,1.0,145000.0,0.020833334,9134.0,200.0,0.0,1200.0,48.0,0.0,0.8320424,0.9092974,0.6896543,0.0,1.0,0.0,0.7615942,0.0,0.118317015,0.2,0.00032206118,0.2,0.0,0.0,31775768.0,0.0,0.0,5061.4546,0.0,-0.017453292,0.034906585,1413.7183,2.7182817,2.7182817,50.71828,4.7182817,0.0
6451,0.7310586,0.5,0.5,500000.0,0.024390243,0.0,0.0,-0.0,0.0,41.0,-0.84147096,0.3468191,0.9092974,0.0,-0.9640276,1.0,-0.7615942,0.7615942,0.0,0.021786539,0.1,0.0,0.0,4.0,1.0,5290000.0,0.0,1.0,8726.646,-0.017453292,-0.034906585,0.017453292,2.7182817,1.7182817,0.71828175,43.71828,3.7182817,0.0
6452,0.95257413,1.0,1.0,40000.0,0.054545455,75584.0,3000.0,2.0,3000.0,55.0,0.9092974,0.21918997,0.84147096,0.21918997,0.0,1.0,0.9640276,0.9950548,0.00567466,0.114434436,0.4,0.004830918,0.2,0.0,4.0,9000000.0,9000000.0,4.0,1396.2634,0.034906585,0.0,0.034906585,2.7182817,4.7182817,2.7182817,57.71828,4.7182817,1.0
6453,0.7310586,1.0,0.98201376,90000.0,0.035714287,57110.0,387.0,1.0,4.0,28.0,0.84147096,0.0,0.9092974,0.997843,0.9640276,0.0,0.7615942,0.7615942,0.0,0.10544506,0.3,0.0006231884,0.4,4.0,4.0,0.0,0.0,1.0,3141.5925,0.017453292,0.034906585,0.034906585,1570.7183,3.7182817,4.7182817,30.71828,4.7182817,0.0
6454,0.7310586,1.0,1.0,40000.0,0.03846154,17616.0,7000.0,0.0,5000.0,26.0,0.0,0.5878194,0.9092974,0.9802158,0.0,1.0,0.0,0.7615942,0.0037831068,0.04849486,0.2,0.011272142,0.2,0.0,0.0,247009.0,4000000.0,0.0,698.1317,0.0,0.0,0.017453292,5011.7183,2.7182817,2.7182817,28.71828,3.7182817,0.0
6455,0.95257413,1.0,1.0,300000.0,0.069767445,138849.0,5035.0,0.0,5310.0,43.0,0.0,-0.33873048,0.9092974,-0.8459794,0.0,1.0,0.0,0.9950548,0.008572521,0.2283742,0.2,0.00810789,0.2,0.0,0.0,26193924.0,20539024.0,0.0,5235.988,0.0,0.0,0.017453292,5825.7183,2.7182817,2.7182817,45.71828,3.7182817,0.0
6456,0.7310586,1.0,1.0,110000.0,0.037037037,18117.0,10048.0,-0.0,3077.0,27.0,-0.9092974,-0.50527346,0.9092974,-0.85123587,0.0,1.0,-0.9640276,0.7615942,0.01702398,0.02571373,0.0,0.016180355,0.1,0.0,4.0,225300100.0,81000000.0,4.0,3839.7244,-0.034906585,0.0,0.034906585,1033.7183,0.71828175,2.7182817,29.71828,4.7182817,0.0
6457,0.7310586,0.5,1.0,400000.0,0.027027028,303.0,303.0,-0.0,629.0,37.0,-0.84147096,-0.79041475,0.9092974,0.0,-0.7615942,1.0,-0.7615942,0.7615942,0.0031021477,0.022425544,0.1,0.0004879227,0.1,1.0,1.0,47961.0,2689600.0,1.0,6981.317,-0.017453292,-0.017453292,0.017453292,1253.7183,1.7182817,1.7182817,39.71828,3.7182817,0.0
6458,0.880797,1.0,1.0,350000.0,0.040816326,197544.0,7200.0,0.0,8008.0,49.0,0.0,-0.85123587,0.84147096,-0.50584567,0.0,1.0,0.0,0.9640276,0.0141866505,0.2998785,0.2,0.011594203,0.2,0.0,0.0,56250000.0,56250000.0,0.0,6108.6523,0.0,0.0,0.017453292,7602.7183,2.7182817,2.7182817,51.71828,3.7182817,0.0
6459,0.880797,1.0,1.0,55000.0,0.08,7774.0,1000.0,0.0,1330.0,25.0,0.0,0.82687956,0.9092974,-0.65012753,0.0,1.0,0.0,0.9640276,0.0018915534,0.088393986,0.2,0.001610306,0.2,0.0,0.0,1000000.0,1000000.0,0.0,1919.8622,0.0,0.0,0.034906585,1152.7183,2.7182817,2.7182817,27.71828,4.7182817,1.0
6460,0.880797,1.0,1.0,200000.0,0.029411765,152765.0,5882.0,0.0,7578.0,68.0,0.0,-0.37095624,0.9092974,0.91314197,0.0,1.0,0.0,0.9640276,0.011137467,0.28714693,0.2,0.00947182,0.2,0.0,0.0,33628400.0,34668544.0,0.0,3490.6584,0.0,0.0,0.017453292,8872.719,2.7182817,2.7182817,70.718285,3.7182817,0.0
6461,0.7310586,0.5,1.0,150000.0,0.04,120.0,100.0,1.0,10841.0,25.0,0.84147096,0.0,0.9092974,0.0,0.0,0.0,0.7615942,0.7615942,0.0,0.020080775,0.3,0.00016103059,0.1,0.0,4.0,0.0,0.0,1.0,5235.988,0.017453292,0.0,0.034906585,229.71828,3.7182817,2.7182817,27.71828,4.7182817,0.0
6462,0.880797,1.0,1.0,25000.0,0.09090909,16253.0,0.0,2.0,2000.0,22.0,0.9092974,0.9300395,0.9092974,0.82687956,0.9640276,1.0,0.9640276,0.9640276,0.0,0.039775785,0.4,0.0,0.4,4.0,4.0,4000000.0,0.0,4.0,872.6646,0.034906585,0.034906585,0.034906585,2.7182817,4.7182817,4.7182817,24.71828,4.7182817,1.0
6463,0.880797,0.5,1.0,15000.0,0.057142857,20670.0,1600.0,2.0,1626.0,35.0,0.9092974,0.0,0.84147096,0.0,0.9640276,0.0,0.9640276,0.9640276,0.002129889,0.043546833,0.4,0.0025764895,0.4,4.0,4.0,0.0,1267876.0,4.0,523.59875,0.034906585,0.034906585,0.034906585,2002.7183,4.7182817,4.7182817,37.71828,4.7182817,1.0
6464,0.7310586,1.0,1.0,200000.0,0.03846154,7093.0,4009.0,-0.0,4020.0,26.0,-0.84147096,-0.23633921,0.9092974,0.70264375,0.0,1.0,-0.7615942,0.7615942,0.006633678,0.023853136,0.1,0.0064557167,0.2,0.0,0.0,16168441.0,12299049.0,1.0,6981.317,-0.017453292,0.0,0.034906585,4018.7183,1.7182817,2.7182817,28.71828,4.7182817,0.0
6465,0.880797,1.0,1.0,90000.0,0.060606062,66639.0,2600.0,2.0,2500.0,33.0,0.9092974,-0.65012753,0.9092974,-0.94536656,0.9640276,1.0,0.9640276,0.9640276,0.0052963495,0.10145226,0.4,0.0041867956,0.4,4.0,4.0,6250000.0,7840000.0,4.0,1570.7963,0.034906585,0.034906585,0.017453292,3002.7183,4.7182817,4.7182817,35.71828,3.7182817,1.0
6466,0.880797,0.5,0.5,120000.0,0.045454547,0.0,0.0,1.0,0.0,44.0,0.84147096,0.0,0.9092974,0.0,-0.9640276,0.0,0.7615942,0.9640276,0.0,0.020086022,0.3,0.0,0.0,4.0,4.0,0.0,0.0,1.0,4188.79,0.017453292,-0.034906585,0.034906585,2.7182817,3.7182817,0.71828175,46.71828,4.7182817,1.0
6467,0.880797,1.0,1.0,50000.0,0.06451613,1000.0,1000.0,2.0,1500.0,31.0,0.9092974,0.0,0.9092974,0.82687956,-0.7615942,0.0,0.9640276,0.9640276,0.0,0.08543514,0.4,0.001610306,0.2,0.0,0.0,0.0,0.0,4.0,872.6646,0.034906585,-0.017453292,0.017453292,2002.7183,4.7182817,1.7182817,33.71828,3.7182817,0.0
6468,0.880797,1.0,0.5,180000.0,0.05882353,0.0,0.0,1.0,0.0,34.0,0.84147096,0.0,0.9092974,0.5439705,-0.7615942,0.0,0.7615942,0.9640276,0.0,0.020086022,0.3,0.0,0.0,1.0,4.0,0.0,0.0,1.0,6283.185,0.017453292,-0.034906585,0.034906585,2.7182817,3.7182817,1.7182817,36.71828,4.7182817,1.0
6469,0.880797,1.0,1.0,150000.0,0.06451613,9482.0,2690.0,-0.0,17597.0,31.0,-0.84147096,0.9300395,0.84147096,0.9300395,0.0,1.0,-0.7615942,0.9640276,0.0005977309,0.020500654,0.1,0.004331723,0.1,0.0,1.0,4000000.0,99856.0,1.0,5235.988,-0.017453292,0.0,0.034906585,318.7183,1.7182817,2.7182817,33.71828,4.7182817,0.0
6470,0.7310586,1.0,1.0,230000.0,0.03448276,165246.0,7002.0,0.0,7018.0,29.0,0.0,0.7954041,0.9092974,0.5068854,0.0,1.0,0.0,0.7615942,0.015204307,0.12809366,0.2,0.011275362,0.2,0.0,0.0,64112050.0,64609444.0,0.0,8028.5146,0.0,0.0,0.034906585,90152.72,2.7182817,2.7182817,31.71828,4.7182817,0.0
6471,0.7310586,1.0,1.0,60000.0,0.028571429,2706.0,2706.0,-0.0,8152.0,35.0,-0.84147096,0.12327398,0.84147096,-0.7795038,-0.7615942,1.0,-0.7615942,0.7615942,0.0026481748,0.02077489,0.1,0.004357488,0.1,1.0,1.0,12938409.0,1960000.0,1.0,2094.395,-0.017453292,-0.017453292,0.034906585,2460.7183,1.7182817,1.7182817,37.71828,4.7182817,0.0
6472,0.95257413,0.5,0.5,250000.0,0.05882353,-0.0,0.0,-0.0,0.0,51.0,-0.9092974,0.0,0.84147096,0.0,-0.9640276,0.0,-0.9640276,0.9950548,0.0,0.020062406,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4363.323,-0.034906585,-0.034906585,0.017453292,2520.7183,0.71828175,0.71828175,53.71828,3.7182817,0.0
6473,0.95257413,1.0,1.0,40000.0,0.078947365,49359.0,1756.0,0.0,2747.0,38.0,0.0,-0.961356,0.9092974,0.36336797,0.0,1.0,0.0,0.9950548,0.0032477973,0.12233868,0.2,0.0028276972,0.2,0.0,0.0,3090564.0,2948089.0,0.0,1396.2634,0.0,0.0,0.034906585,3008.7183,2.7182817,2.7182817,40.71828,4.7182817,0.0
6474,0.7310586,1.0,1.0,220000.0,0.035714287,161212.0,6000.0,0.0,6000.0,28.0,0.0,-0.4277195,0.9092974,-0.4277195,0.0,1.0,0.0,0.7615942,0.02269864,0.2176187,0.2,0.009661836,0.2,0.0,0.0,36000000.0,144000000.0,0.0,3839.7244,0.0,0.0,0.017453292,12002.719,2.7182817,2.7182817,30.71828,3.7182817,0.0
6475,0.880797,0.5,1.0,50000.0,0.06451613,48677.0,4000.0,0.0,4000.0,31.0,0.0,0.0,0.84147096,0.0,0.9640276,0.0,0.0,0.9640276,0.004350573,0.075403936,0.2,0.006441224,0.2,4.0,0.0,0.0,5290000.0,0.0,872.6646,0.0,0.034906585,0.017453292,2002.7183,2.7182817,4.7182817,33.71828,3.7182817,1.0
6476,0.7310586,1.0,1.0,105000.0,0.018518519,3974.0,4015.0,-0.0,11800.0,54.0,-0.84147096,0.0,0.84147096,-0.22758263,-0.7615942,0.0,-0.7615942,0.7615942,0.0,0.022046339,0.1,0.006465378,0.1,1.0,1.0,0.0,0.0,1.0,3665.1914,-0.017453292,-0.017453292,0.034906585,6557.7183,1.7182817,1.7182817,56.71828,4.7182817,0.0
6477,0.9975274,1.0,1.0,45000.0,0.13043478,20327.0,1000.0,0.0,1494.0,46.0,0.0,0.82687956,0.14112,0.04418245,0.0,1.0,0.0,0.9999877,0.00048612923,0.121464804,0.2,0.001610306,0.2,0.0,0.0,1000000.0,66049.0,0.0,1570.7963,0.0,0.0,0.034906585,8335.719,2.7182817,2.7182817,48.71828,4.7182817,0.0
6478,0.7310586,0.5,0.5,25000.0,0.04347826,0.0,0.0,1.0,0.0,23.0,0.84147096,0.0,0.9092974,0.0,-0.9640276,0.0,0.7615942,0.7615942,0.0,0.020086022,0.3,0.0,0.0,4.0,4.0,0.0,0.0,1.0,872.6646,0.017453292,-0.034906585,0.034906585,2.7182817,3.7182817,0.71828175,25.71828,4.7182817,0.0
6479,0.880797,1.0,1.0,50000.0,0.057142857,44235.0,1607.0,0.0,1707.0,35.0,0.0,0.9300395,0.84147096,-0.8115329,0.0,1.0,0.0,0.9640276,0.0037831068,0.15947184,0.2,0.0025877617,0.2,0.0,0.0,4000000.0,4000000.0,0.0,1745.3292,0.0,0.0,0.034906585,3002.7183,2.7182817,2.7182817,37.71828,4.7182817,0.0
6480,0.880797,1.0,1.0,155000.0,0.06451613,12662.0,1000.0,0.0,1300.0,31.0,0.0,0.9300395,0.9092974,-0.15874171,0.0,1.0,0.0,0.9640276,0.0037831068,0.03847547,0.2,0.001610306,0.2,0.0,0.0,4000000.0,4000000.0,0.0,5410.5205,0.0,0.0,0.034906585,2002.7183,2.7182817,2.7182817,33.71828,4.7182817,0.0
6481,0.7310586,1.0,1.0,105000.0,0.03846154,128216.0,5268.0,0.0,7798.0,26.0,0.0,-0.9879664,0.9092974,0.071774535,0.0,1.0,0.0,0.7615942,0.018915534,0.26485524,0.2,0.008483091,0.2,0.0,0.0,25000000.0,100000000.0,0.0,3665.1914,0.0,0.0,0.034906585,8104.7183,2.7182817,2.7182817,28.71828,4.7182817,0.0
6482,0.880797,1.0,1.0,145000.0,0.06896552,259786.0,8777.0,0.0,10508.0,29.0,0.0,0.52961975,0.9092974,-0.544628,0.0,1.0,0.0,0.9640276,0.015136211,0.3677062,0.2,0.0141336555,0.2,0.0,0.0,55071240.0,64032004.0,0.0,5061.4546,0.0,0.0,0.034906585,12326.719,2.7182817,2.7182817,31.71828,4.7182817,0.0
6483,0.880797,0.5,1.0,180000.0,0.048780486,2475.0,0.0,0.0,100000.0,41.0,0.0,0.0,0.9092974,0.0,0.0,0.0,0.0,0.9640276,0.0,0.22776537,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6283.185,0.0,0.0,0.034906585,50002.72,2.7182817,2.7182817,43.71828,4.7182817,0.0
6484,0.95257413,1.0,1.0,130000.0,0.06818182,105517.0,3600.0,0.0,5300.0,44.0,0.0,-0.6835038,0.84147096,-0.8315739,0.0,1.0,0.0,0.9950548,0.0075662136,0.2153343,0.2,0.0057971017,0.2,0.0,0.0,16000000.0,16000000.0,0.0,4537.856,0.0,0.0,0.034906585,5102.7183,2.7182817,2.7182817,46.71828,4.7182817,0.0
6485,0.95257413,1.0,1.0,15000.0,0.0625,12134.0,1000.0,2.0,3200.0,48.0,0.9092974,0.82687956,0.9092974,-0.9879664,0.0,1.0,0.9640276,0.9950548,0.0018915534,0.055447817,0.4,0.001610306,0.2,0.0,4.0,1000000.0,1000000.0,4.0,523.59875,0.034906585,0.0,0.034906585,2.7182817,4.7182817,2.7182817,50.71828,4.7182817,1.0
6486,0.7310586,1.0,1.0,220000.0,0.032258064,2828.0,2828.0,-0.0,2828.0,31.0,-0.9092974,-0.21104626,0.9092974,0.5367764,-0.9640276,1.0,-0.9640276,0.7615942,0.0053493134,0.023796715,0.0,0.0045539453,0.0,4.0,4.0,9078169.0,7997584.0,4.0,3839.7244,-0.034906585,-0.034906585,0.017453292,2830.7183,0.71828175,0.71828175,33.71828,3.7182817,0.0
6487,0.7310586,0.5,1.0,250000.0,0.029411765,49699.0,49947.0,-0.0,11986.0,34.0,-0.9092974,0.82701516,0.9092974,0.0,-0.9640276,1.0,-0.9640276,0.7615942,0.022583257,0.035523184,0.0,0.08042995,0.0,4.0,4.0,14745600.0,142539730.0,4.0,8726.646,-0.034906585,-0.034906585,0.034906585,6650.7183,0.71828175,0.71828175,36.71828,4.7182817,0.0
6488,0.7310586,1.0,1.0,180000.0,0.037037037,102800.0,4000.0,0.0,5000.0,27.0,0.0,-0.6835038,0.9092974,-0.6835038,0.0,1.0,0.0,0.7615942,0.007944524,0.14401631,0.2,0.006441224,0.2,0.0,0.0,16000000.0,17640000.0,0.0,3141.5925,0.0,0.0,0.017453292,4602.7183,2.7182817,2.7182817,29.71828,3.7182817,0.0
6489,0.880797,1.0,1.0,60000.0,0.074074075,59642.0,2064.0,0.0,2141.0,27.0,0.0,0.99715513,0.9092974,0.21918997,0.0,1.0,0.0,0.9640276,0.0037831068,0.09747783,0.2,0.0033236714,0.2,0.0,0.0,7139584.0,4000000.0,0.0,1047.1975,0.0,0.0,0.017453292,2099.7183,2.7182817,2.7182817,29.71828,3.7182817,0.0
6490,0.880797,1.0,1.0,25000.0,0.083333336,28131.0,2370.0,0.0,1490.0,24.0,0.0,0.0,0.84147096,-0.968387,0.0,0.0,0.0,0.9640276,0.0022301415,0.075352766,0.2,0.003816425,0.2,0.0,0.0,0.0,1390041.0,0.0,872.6646,0.0,0.034906585,0.034906585,1923.7183,2.7182817,2.7182817,26.71828,4.7182817,0.0
6491,0.7310586,0.5,1.0,110000.0,0.023255814,22880.0,22880.0,-0.0,9752.0,43.0,-0.84147096,0.0,0.84147096,0.0,-0.7615942,0.0,-0.7615942,0.7615942,0.013751593,0.021320734,0.1,0.0368438,0.1,4.0,1.0,0.0,52852900.0,1.0,3839.7244,-0.017453292,0.0,0.034906585,922.71826,1.7182817,1.7182817,45.71828,4.7182817,1.0
6492,0.880797,1.0,1.0,10000.0,0.08695652,390.0,390.0,-0.0,390.0,23.0,-0.84147096,0.4282099,0.9092974,0.4282099,-0.7615942,1.0,-0.7615942,0.9640276,0.00073770585,0.020597752,0.1,0.00062801933,0.1,1.0,1.0,152100.0,152100.0,1.0,349.06586,-0.017453292,-0.017453292,0.034906585,392.7183,1.7182817,1.7182817,25.71828,4.7182817,0.0
6493,0.880797,1.0,1.0,30000.0,0.04,30966.0,4864.0,0.0,1450.0,50.0,0.0,0.0,0.9092974,-0.5064436,0.0,0.0,0.0,0.9640276,0.001893445,0.09862069,0.2,0.007832528,0.2,0.0,0.0,0.0,1002001.0,0.0,1047.1975,0.0,0.034906585,0.034906585,1502.7183,2.7182817,2.7182817,52.71828,4.7182817,0.0
6494,0.880797,1.0,1.0,100000.0,0.041666668,159708.0,6000.0,0.0,5600.0,48.0,0.0,-0.4277195,0.84147096,0.9938353,0.0,1.0,0.0,0.9640276,0.0136191845,0.48497748,0.2,0.009661836,0.2,0.0,0.0,36000000.0,51840000.0,0.0,3490.6584,0.0,0.0,0.034906585,8002.7183,2.7182817,2.7182817,50.71828,4.7182817,0.0
6495,0.95257413,1.0,1.0,15000.0,0.08108108,29388.0,1300.0,0.0,1500.0,37.0,0.0,-0.08827861,0.84147096,-0.99390197,0.0,1.0,0.0,0.9950548,0.00283733,0.053793225,0.2,0.0020933978,0.2,0.0,0.0,1440000.0,2250000.0,0.0,523.59875,0.0,0.0,0.034906585,1502.7183,2.7182817,2.7182817,39.71828,4.7182817,1.0
6496,0.880797,1.0,1.0,50000.0,0.04761905,11292.0,500.0,0.0,1500.0,42.0,0.0,-0.4677718,0.9092974,-0.99390197,0.0,1.0,0.0,0.9640276,0.0009457767,0.029555636,0.2,0.000805153,0.2,0.0,0.0,250000.0,250000.0,0.0,872.6646,0.0,0.0,0.017453292,1202.7183,2.7182817,2.7182817,44.71828,3.7182817,0.0
6497,0.95257413,1.0,1.0,25000.0,0.13043478,42916.0,1800.0,2.0,2000.0,23.0,0.9092974,0.9300395,0.9092974,0.9300395,0.0,1.0,0.9640276,0.9950548,0.0037831068,0.06909393,0.4,0.0028985508,0.2,0.0,0.0,4000000.0,4000000.0,4.0,872.6646,0.034906585,0.0,0.034906585,3002.7183,4.7182817,2.7182817,25.71828,4.7182817,1.0
6498,0.95257413,1.0,1.0,10000.0,0.09677419,3563.0,72.0,0.0,1032.0,31.0,0.0,-0.9906115,0.9092974,0.82687956,0.0,1.0,0.0,0.9950548,0.0,0.027376194,0.2,0.00011594203,0.2,0.0,0.0,136161.0,0.0,0.0,349.06586,0.0,0.0,0.034906585,1030.7183,2.7182817,2.7182817,33.71828,4.7182817,0.0
6499,0.880797,1.0,1.0,115000.0,0.0625,299.0,299.0,-0.0,2371.0,32.0,-0.9092974,-0.74509305,0.9092974,0.10637717,-0.9640276,1.0,-0.9640276,0.9640276,0.0,0.021618586,0.0,0.0004814815,0.0,4.0,4.0,156025.0,0.0,4.0,4014.2573,-0.034906585,-0.034906585,0.034906585,700.71826,0.71828175,0.71828175,34.71828,4.7182817,0.0
6500,0.880797,1.0,1.0,150000.0,0.06451613,133721.0,4700.0,0.0,7000.0,31.0,0.0,-0.5449819,0.84147096,0.46723887,0.0,1.0,0.0,0.9640276,0.0,0.21271266,0.2,0.007568438,0.2,0.0,0.0,182250000.0,0.0,0.0,2617.994,0.0,0.0,0.017453292,5302.7183,2.7182817,2.7182817,33.71828,3.7182817,0.0
6501,0.7310586,1.0,1.0,180000.0,0.037037037,2441.0,2453.0,-0.0,2406.0,27.0,-0.9092974,0.55125064,0.9092974,0.55125064,-0.9640276,1.0,-0.9640276,0.7615942,0.004639981,0.023279738,0.0,0.0039500804,0.0,4.0,4.0,6017209.0,6017209.0,4.0,6283.185,-0.034906585,-0.034906585,0.034906585,3902.7183,0.71828175,0.71828175,29.71828,4.7182817,0.0
6502,0.880797,1.0,1.0,100000.0,0.028985508,49936.0,2000.0,0.0,2100.0,69.0,0.0,0.9300395,0.84147096,0.77400523,0.0,1.0,0.0,0.9640276,0.003803914,0.08027324,0.2,0.003220612,0.2,0.0,0.0,4000000.0,4044121.0,0.0,3490.6584,0.0,0.0,0.034906585,2102.7183,2.7182817,2.7182817,71.718285,4.7182817,0.0
6503,0.880797,0.9999938,1.0,105000.0,0.07692308,87644.0,3004.0,0.0,9145.0,26.0,0.0,0.21918997,0.9092974,-0.53657293,0.0,1.0,0.0,0.9640276,0.008266089,0.16172738,0.2,0.0048373593,0.2,4.0,0.0,9000000.0,19096900.0,0.0,3665.1914,0.0,0.0,0.034906585,5409.7183,2.7182817,2.7182817,28.71828,4.7182817,0.0
6504,0.95257413,0.5,0.5,80000.0,0.083333336,0.0,0.0,-0.0,0.0,36.0,-0.9092974,0.0,0.84147096,0.0,-0.9640276,0.0,-0.9640276,0.9950548,0.0,0.020309085,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,2792.5269,-0.034906585,-0.034906585,0.034906585,1064.7183,0.71828175,0.71828175,38.71828,4.7182817,0.0
6505,0.95257413,1.0,0.5,10000.0,0.075,10415.0,3000.0,3.0,0.0,40.0,0.14112,0.21918997,0.9092974,0.19329594,0.0,1.0,0.9950548,0.9950548,0.00567466,0.04402445,0.5,0.004830918,0.4,0.0,9.0,9000000.0,9000000.0,9.0,349.06586,0.05235988,0.0,0.034906585,2.7182817,5.7182817,2.7182817,42.71828,4.7182817,0.0
6506,0.880797,1.0,1.0,110000.0,0.060606062,8171.0,8171.0,-0.0,1590.0,33.0,-0.9092974,0.39481762,0.84147096,0.44400463,-0.9640276,1.0,-0.9640276,0.9640276,0.006645027,0.032746725,0.0,0.01315781,0.0,4.0,4.0,203148020.0,12341169.0,4.0,3839.7244,-0.034906585,-0.034906585,0.034906585,8302.719,0.71828175,0.71828175,35.71828,4.7182817,0.0
6507,0.7310586,0.5,0.5,210000.0,0.03448276,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.9092974,0.0,-0.9640276,0.0,0.0,0.7615942,0.15957713,0.089494854,0.2,0.0,0.2,4.0,0.0,0.0,7117116000.0,0.0,7330.383,0.0,-0.034906585,0.034906585,3002.7183,2.7182817,0.71828175,31.71828,4.7182817,0.0
6508,0.880797,1.0,1.0,200000.0,0.054054055,27808.0,27808.0,-0.0,22263.0,37.0,-0.9092974,-0.87792194,0.9092974,0.007102993,-0.9640276,1.0,-0.9640276,0.9640276,0.02683547,0.031826925,0.0,0.044779386,0.0,4.0,4.0,69588960.0,201270980.0,4.0,6981.317,-0.034906585,-0.034906585,0.034906585,10308.719,0.71828175,0.71828175,39.71828,4.7182817,0.0
6509,0.880797,1.0,1.0,20000.0,0.057142857,7468.0,210.0,0.0,1200.0,35.0,0.0,-0.8861484,0.84147096,-0.9638034,0.0,1.0,0.0,0.9640276,0.0,0.046510927,0.2,0.00033816425,0.2,0.0,0.0,30758116.0,0.0,0.0,349.06586,0.0,-0.017453292,0.017453292,1482.7183,2.7182817,2.7182817,37.71828,3.7182817,1.0
6510,0.880797,1.0,1.0,80000.0,0.055555556,33838.0,1500.0,0.0,2000.0,36.0,0.0,0.9300395,0.9092974,-0.99390197,0.0,1.0,0.0,0.9640276,0.00283733,0.123938166,0.2,0.002415459,0.2,0.0,0.0,4000000.0,2250000.0,0.0,1396.2634,0.0,0.0,0.017453292,2002.7183,2.7182817,2.7182817,38.71828,3.7182817,0.0
6511,0.880797,1.0,1.0,135000.0,0.057142857,-0.0,0.0,-0.0,3000.0,35.0,-0.84147096,0.0,0.9092974,0.82687956,-0.9640276,0.0,-0.7615942,0.9640276,0.0,0.022232661,0.1,0.0,0.1,1.0,1.0,0.0,0.0,1.0,4712.389,-0.017453292,-0.034906585,0.034906585,39.71828,1.7182817,0.71828175,37.71828,4.7182817,0.0
6512,0.9933072,1.0,1.0,170000.0,0.08928572,129293.0,4516.0,0.0,5012.0,56.0,0.0,-0.9879664,0.84147096,-0.9879664,0.0,1.0,0.0,0.9999092,0.009457767,0.13322933,0.2,0.0072721415,0.2,0.0,0.0,25000000.0,25000000.0,0.0,2967.0598,0.0,0.0,0.017453292,55002.72,2.7182817,2.7182817,58.71828,3.7182817,0.0
6513,0.880797,1.0,1.0,45000.0,0.05882353,0.0,0.0,-0.0,11855.0,34.0,-0.9092974,-0.85087186,0.84147096,-0.95866734,-0.9640276,1.0,-0.9640276,0.9640276,0.0,0.022585623,0.0,0.0,0.0,4.0,4.0,442225.0,0.0,4.0,1570.7963,-0.034906585,-0.034906585,0.034906585,1926.7183,0.71828175,0.71828175,36.71828,4.7182817,0.0
6514,0.7310586,1.0,1.0,55000.0,0.04347826,41872.0,1600.0,0.0,4000.0,23.0,0.0,0.58070934,0.9092974,-0.8646726,0.0,1.0,0.0,0.7615942,0.0026481748,0.123472355,0.2,0.0025764895,0.2,0.0,0.0,2371600.0,1960000.0,0.0,1919.8622,0.0,0.0,0.034906585,3402.7183,2.7182817,2.7182817,25.71828,4.7182817,0.0
6515,0.95257413,0.5,1.0,20000.0,0.10714286,19978.0,773.0,0.0,2900.0,28.0,0.0,-0.7332313,0.84147096,0.0,0.0,1.0,0.0,0.9950548,0.016180348,0.04605824,0.2,0.0012447665,0.2,4.0,0.0,391876.0,73170910.0,0.0,349.06586,0.0,0.0,0.017453292,1306.7183,2.7182817,2.7182817,30.71828,3.7182817,0.0
6516,0.7310586,1.0,1.0,360000.0,0.022727273,140386.0,5008.0,0.0,15000.0,44.0,0.0,0.94516003,0.84147096,0.8738841,0.0,1.0,0.0,0.7615942,0.056774978,0.4577443,0.2,0.0080644125,0.2,0.0,0.0,101103020.0,900900200.0,0.0,6283.185,0.0,0.0,0.017453292,15049.719,2.7182817,2.7182817,46.71828,3.7182817,0.0
