,oz2_zscore,oz4_zscore,oz19_zscore,oz25_zscore,oz12_zscore,oz1_cos,oz2_cos,oz23_cos,oz21_cos,oz24_cos,oz4_relu,oz3_relu,oz23_relu,oz2_relu,oz17_relu,oz19_sin,oz4_sin,oz15_sin,oz20_sin,oz2_sin,oz5_adde,oz1_adde,oz25_adde,oz6_adde,oz8_adde,oz19_rbfFeature,oz11_rbfFeature,oz20_rbfFeature,oz10_rbfFeature,oz16_rbfFeature,oz13_radian,oz4_radian,oz12_radian,oz8_radian,oz2_radian,oz20_recip,oz13_recip,oz18_recip,oz4_recip,oz1_recip,oz9_negative,oz4_negative,oz19_negative,oz17_negative,oz2_negative,oz26
541,-0.83361155,-1.7102485,1.4467582,-0.085602,0.9831223,0.52093446,0.6725149,0.95725465,0.695087,0.39196005,-0.0,-0.0,-0.0,-0.0,-0.0,0.9922273,-0.9904108,0.0837851,0.37142533,-0.7400836,1.7813455,1.6954308,2.6327226,3.7806947,3.6905186,-0.19950224,-0.25731236,0.114757456,-0.24315844,-0.08188637,-0.02285271,-0.029834539,0.01715014,0.016968735,-0.014541989,2.627819,-0.76372963,-0.7588205,-0.58500296,-0.9776595,-1.288943,1.7093931,-1.4460346,0.55960774,0.8331946,-0.32179153
542,0.7301707,-1.2343454,-1.1166683,0.19498172,1.1497175,0.81362003,0.74530405,0.9491989,0.35538676,-0.03507114,-0.0,0.4309058,-0.0,0.7298055,-0.0,-0.89839876,-0.9437283,-0.9484455,0.9739283,0.6667247,3.0817392,3.3387265,2.913166,1.8117993,3.3579683,-0.27516213,-0.009790192,-0.02296816,0.2774707,0.05315992,0.0071540535,-0.021532616,0.02005632,0.011164637,0.012737509,0.7451855,2.4396367,0.78543395,-0.8105514,1.6117473,-0.963151,1.233728,1.1161098,1.0502974,-0.7298055,-2.0566454
543,-1.2507635,-1.4283926,-1.0257275,-0.5189903,0.9581009,-0.06511814,0.31519136,0.30531317,0.7157099,-0.031434286,-0.0,-0.0,1.260529,-0.0,-0.0,-0.85482556,-0.9897761,0.9427097,0.6749659,-0.94902813,2.143339,1.0823212,2.199551,2.604541,1.1383451,0.024479896,-0.27890155,-0.15764539,-0.085810885,-0.20895787,0.01562556,-0.024917686,0.016713653,-0.027575096,-0.021819025,1.3496761,1.1169707,-3.00919,-0.70043796,-0.61126167,1.256435,1.4276782,1.0252146,0.8566129,1.250138,-0.49465984
544,1.2538978,-1.156452,-0.49555102,-0.8008796,0.50895995,0.16468908,0.3122169,0.53293747,-0.025570868,0.955571,-0.0,-0.0,1.008728,1.2532706,0.9946123,-0.47529843,-0.9151474,-0.6824807,-0.99920654,0.95001084,2.7940812,4.1236353,1.9178027,2.8142061,3.4340599,0.14952321,-0.015673244,-0.06100436,0.25064775,0.08441648,-0.011294699,-0.0201738,0.008878584,0.012492686,0.0218737,-0.6208729,-1.545264,-1.6656822,-0.8651465,0.7115647,-0.55246985,1.1558735,0.49530318,-0.9946123,-1.2532706,-0.6188009
545,0.50578696,-1.3932679,-1.460567,1.2547957,1.3402158,0.96207315,0.874916,0.88274664,0.9843165,0.56981766,-0.0,-0.0,0.48912,0.505534,1.168681,-0.9938503,-0.9841599,0.8350163,0.9397798,0.48427472,2.1010273,2.9945753,3.9724498,2.4551353,1.0458153,-0.25292006,0.2388816,0.18124239,-0.24399965,-0.27124286,0.012441853,-0.02430495,0.023379479,-0.029190045,0.008823233,0.81834036,1.4027889,0.9172432,-0.7180962,3.6193385,-0.169124,1.3925711,1.4598365,-1.168681,-0.505534,-1.2004929
546,-0.6281166,-0.14715227,0.789573,-0.6421352,1.7082847,0.9904946,0.8093202,-0.039128967,-0.04878817,0.80602777,-0.0,-0.0,1.6099353,-0.0,-0.0,0.70977455,-0.14654899,0.8230763,0.5926886,-0.5873677,1.9160151,2.5802927,2.0764678,4.111854,4.3029604,0.20985264,-0.14683092,-0.26532197,-0.056255817,-0.17108043,0.023190599,-0.0025670072,0.02980028,0.027657859,-0.010957221,1.5763103,0.75260204,-1.7741596,-6.7990823,-7.246952,1.5411243,0.14707868,-0.78917813,1.3557966,0.6278025,0.8598617
547,1.2961617,0.5781006,0.8787668,0.15146786,1.2398993,-0.11028939,0.27181923,0.4839839,0.8495495,0.7392974,0.5778115,1.1139171,-0.0,1.2955134,-0.0,0.76967204,0.546192,-0.6151841,0.6011039,0.96234834,4.411722,4.3995924,2.8696737,1.2858558,3.203233,0.05478405,-0.09291606,0.003964123,0.20034657,-0.16805369,-0.0097257355,0.010084713,0.021629501,0.0084639955,0.022610974,1.550672,-1.7945473,1.6695932,1.7306683,0.5947741,-1.0892253,-0.5778115,-0.8783273,0.23114975,-1.2955134,0.9949021
548,1.6886884,0.61379784,1.3204885,0.77859443,1.1167004,0.6312385,-0.11678039,-0.04217248,0.7684481,0.96285766,0.6134909,2.1565003,-0.0,1.6878438,1.4835382,0.9686724,0.57572526,0.42702857,0.99744326,0.99315774,4.815813,3.605929,3.4964867,3.548676,2.5810828,-0.16934003,-0.28224984,-0.07567523,-0.19793174,0.27126354,0.0141896615,0.010707436,0.019480351,-0.0023945738,0.029458432,0.6669901,1.2300006,1.2919898,1.6300161,1.1265736,-1.1065357,-0.6134909,-1.319828,-1.4835382,-1.6878438,0.8914492
549,1.3891007,0.7216574,0.7181814,0.00022722004,-1.3991491,0.4349343,0.18138085,0.11552738,0.98232937,0.32066375,0.7212965,2.0053859,-0.0,1.3884059,-0.0,0.65774584,0.66035885,-0.61091596,-0.05506007,0.9834129,5.2400627,3.8391128,2.718509,3.840442,1.7885637,-0.036139354,0.20681764,0.24381696,0.27262443,0.16934454,-0.021416252,0.012588998,-0.024407545,-0.01622664,0.024232255,-18.152798,-0.8149555,-3.1320114,1.3863925,0.89219517,1.5560067,-0.7212965,-0.7178222,1.4453998,-1.3884059,0.5758446
550,1.2848985,1.6752219,-0.48309663,-1.1837081,-1.1059482,0.41051728,0.28263545,-0.08762128,0.58746815,0.9997346,1.6743841,2.6011643,-0.0,1.2842559,1.5463243,-0.4643097,0.9946396,0.34159443,0.9539521,0.9592274,5.265808,3.866057,1.5351657,2.3297257,3.3821611,0.23344623,-0.17062408,-0.27320975,-0.26628035,-0.26506013,-0.0030217937,0.029223515,-0.019292783,0.011586883,0.022414492,0.7897979,-5.7758055,15.596093,0.59723455,0.87125087,0.7195674,-1.6743841,0.48285502,-1.5463243,-1.2842559,0.779599
551,-1.3445789,-0.28373677,-0.1800738,1.2271951,0.097382315,0.27939537,0.22494824,0.9132151,0.6585636,0.6204001,-0.0,-0.0,0.41969055,-0.0,1.6076478,-0.17901357,-0.27980873,0.99777097,-0.98964846,-0.9743707,1.8119309,1.4306498,3.9448633,2.858906,2.0224657,0.26681998,-0.11573658,-0.16104189,0.22317582,-0.11451632,-0.0022588426,-0.004949664,0.001698792,-0.012144282,-0.023455592,-0.7008758,-7.726653,96.394295,-3.526157,-0.77661943,1.3630139,0.28359488,0.17998374,-1.6076478,1.3439064,-0.25980642
552,-0.43365207,0.94763595,-1.2434125,0.3588098,0.626285,0.98615956,0.90752834,0.5957296,0.9305729,0.9987124,0.94716203,-0.0,-0.0,-0.0,-0.0,-0.9466867,0.81176144,0.94903815,-0.5186658,-0.4199908,2.3788295,2.5517135,3.0769122,2.2640276,3.0963008,-0.2670749,0.23901713,0.07687719,0.06195083,-0.26825976,-0.0088049825,0.016531097,0.010925269,0.006597677,-0.007564871,-1.8338876,-1.9822063,1.468186,1.0557855,-6.0035415,-1.1148795,-0.94716203,1.2427906,1.2688388,0.4334352,1.2968377
553,-1.5941566,-0.8048858,1.5566466,-0.060678344,0.82878613,-0.67879146,-0.02256111,0.8447818,0.999987,0.99852407,-0.0,-0.0,0.56463903,-0.0,1.4365963,0.9998886,-0.7204724,0.99989706,-0.9321887,-0.9997455,1.9475558,0.4013698,2.6576338,1.6781154,3.6265063,0.18693928,0.16585597,0.07423875,-0.24257107,0.036524616,-0.013129453,-0.014040881,0.0144578125,0.01585151,-0.027809367,-0.83304656,-1.3293236,0.85297245,-1.243034,-0.43160897,1.3990617,0.80448323,-1.555868,-1.4365963,1.5933594,-0.39961556
554,-0.7162521,-0.82703155,-0.19765048,0.51495403,-1.3566478,0.90311784,0.7545069,0.4091572,0.5802252,0.90718395,-0.0,-0.0,1.1492661,-0.0,0.48717412,-0.19626917,-0.7356447,0.9730353,-0.99218696,-0.6562921,1.9951899,2.2744613,3.2329783,2.021551,2.1862354,-0.12156204,0.16599855,-0.18937951,-0.08269783,-0.2280707,0.018440394,-0.014427205,-0.023666129,-0.009285962,-0.012494705,-0.69170135,0.94647074,-17.997501,-1.2097487,-2.2531638,0.13870011,0.82661796,0.19755162,-0.48717412,0.71589386,0.37768498
555,0.0051286174,-1.299843,0.17665526,-0.45283067,0.5953039,0.6484572,0.9999869,-0.019041266,0.5086668,0.4806597,-0.0,-0.0,-0.0,0.0051260516,-0.0,0.17565091,-0.96334195,0.78461933,-0.99636763,0.0051260293,1.8412668,1.8530414,2.2656775,2.7533488,4.030446,-0.27333507,0.082342535,0.0038345396,-0.23827708,0.13003138,-0.012603962,-0.022675194,0.010384817,0.022901585,8.946648e-05,-0.6038444,-1.3847466,2.6489732,-0.76970863,-1.1557484,-1.6876454,1.2991929,-0.17656691,0.63570327,-0.0051260516,0.2250387
556,0.967,0.409905,-0.33102992,0.9682541,-0.8538783,0.6554007,0.5681697,0.9649565,0.31039798,0.9766381,0.40969998,0.14343092,-0.0,0.9665164,1.593646,-0.32486063,0.39833415,0.18656345,0.9920734,0.82291144,2.9427128,3.5743651,3.6860516,2.1143773,4.046916,-0.05075098,0.17209022,0.269042,-0.1606406,0.13557719,0.02946109,0.0071506137,-0.014895534,0.02318904,0.016868893,0.5893485,0.59241843,0.6940314,2.4408104,1.1681106,1.5691656,-0.40969998,0.33086437,-1.593646,-0.9665164,-1.5065049
557,0.16018209,1.2084293,-1.3736942,1.3041683,1.4415032,0.92486095,0.98721105,0.9993677,0.9642715,0.3721029,1.207825,1.157469,-0.0,0.16010198,-0.0,-0.98050344,0.9348459,0.90467036,-0.9134167,0.15941888,3.425173,3.1084082,4.021798,3.2983072,2.9173586,0.2699278,-0.09011017,-0.025790825,-0.12132629,-0.24210282,0.007526067,0.021080522,0.025146393,0.0034745473,0.0027943067,-0.86835647,2.3190455,-0.57579803,0.82793456,2.563271,-1.3415065,-1.207825,1.3730072,1.7663445,-0.16010198,0.47351664
558,-1.339042,-1.3462511,0.32161227,-0.72728986,-0.5262306,-0.37845585,0.23033711,-0.11548945,0.33997858,0.9797268,-0.0,-0.0,1.6865441,-0.0,0.19151951,0.315944,-0.97474533,0.3698723,0.11895121,-0.9731109,1.7689235,0.7593579,1.9913557,3.603331,2.4753087,0.13696015,-0.20173295,-0.28267017,0.2329846,-0.023542449,0.021504615,-0.023484763,-0.009179863,-0.004240681,-0.023359003,8.386903,0.8116069,1.2698193,-0.74317515,-0.5104844,-1.4315635,1.3455778,-0.32145143,-0.19151951,1.3383722,-0.93026906
559,0.63221765,-1.3782922,0.4966402,-0.5397632,0.8485524,0.51896214,0.8069058,0.8248445,0.9347409,0.8986424,-0.0,-0.0,-0.0,0.63190144,-0.0,0.47625595,-0.98139614,0.80623555,0.996222,0.5906801,2.0419602,3.7434416,2.1787884,4.4133167,2.0879104,-0.09415363,-0.2811904,-0.23957916,-0.12121423,-0.24866882,0.0107299,-0.024043707,0.014802626,-0.011002056,0.011028761,0.6739253,1.6266035,-1.650781,-0.72589856,0.97545755,-1.266063,1.3776029,-0.49639183,0.43568715,-0.63190144,-2.2367554
560,0.47174507,0.11371631,-0.59235084,0.024060719,0.82593524,0.9952655,0.8908838,0.85953015,0.52294606,0.3525964,0.11365944,0.06940285,0.5364467,0.47150913,1.2717893,-0.5580671,0.11341488,0.4428404,-0.9864853,0.45423126,2.565636,2.8156295,2.7423306,3.3498487,4.4409533,0.21234216,-0.24778652,0.23448151,-0.2782054,-0.059239544,-0.019267643,0.0019837315,0.01440808,0.030066287,0.008229387,-0.57623994,-0.9058343,-0.80528224,8.798213,10.272458,0.650717,-0.11365944,0.5920546,-1.2717893,-0.47150913,-0.19242612
561,1.130553,0.38951707,-0.13487856,0.8779649,0.12662265,-0.017346151,0.42667103,0.83760107,0.96569955,0.37662092,0.38932225,1.5599132,-0.0,1.1299876,-0.0,-0.13440312,0.37956148,-0.9840245,0.7166115,0.9044069,4.8489203,4.306425,3.5958076,3.3352156,3.2016063,-0.07720576,0.27842787,0.2388078,0.20248851,-0.26776713,-0.0070825242,0.006794955,0.0022088767,0.008435602,0.019722003,1.2516712,-2.4642756,-2.225029,2.5685663,0.6296661,0.014839272,-0.38932225,0.1348111,1.2500027,-1.1299876,0.55288136
562,0.37036645,-0.39723906,1.6672097,0.42206174,0.9373748,0.9996293,0.93226177,0.3773938,0.95471174,0.84833664,-0.0,-0.0,-0.0,0.37018123,1.0301948,0.9954358,-0.38669068,-0.96227956,-0.8846852,0.3617844,2.3727372,2.6910524,3.1401324,1.8578322,2.4940183,0.053476162,0.07137058,-0.26823625,0.10418379,0.26149958,0.01980259,-0.006929662,0.016352095,-0.003914135,0.0064608813,-0.9209643,0.88136405,4.1278114,-2.5186355,-36.725132,-0.78976744,0.3970404,-1.6663759,-1.0301948,-0.37018123,-0.3026537
563,-0.54723734,-1.4476756,0.41853195,-1.3119298,0.9864986,0.9657408,0.8541077,0.99998903,-0.1337958,0.9875499,-0.0,-0.0,0.0046798573,-0.0,-0.0,0.40622827,-0.99234104,0.67318434,0.33483258,-0.52009624,2.5417237,2.980795,1.407008,1.0356382,4.0618186,-0.12290601,0.28283802,0.01204116,0.278946,-0.0992047,0.0046894443,-0.025254067,0.017209038,0.02344914,-0.009546316,2.9288793,3.7218254,-0.6026565,-0.69110817,3.8093312,1.1136972,1.4469515,-0.41832262,1.3238798,0.54696363,0.38875115
564,0.32628146,-1.1095173,1.153251,-0.81432325,-0.80508536,0.99871534,0.94729304,0.05957919,0.21479042,0.037673455,-0.0,-0.0,1.5111818,0.3261183,-0.0,0.9138531,-0.89523685,-0.99919903,-0.2630368,0.32036835,1.5676807,2.768976,1.9043658,3.2298362,1.7489048,-0.035526372,-0.27546152,0.17989124,0.16262244,0.2805967,0.028674742,-0.019355046,-0.014044363,-0.01691882,0.005691838,-3.757019,0.60866433,-0.8234698,-0.9017438,19.726095,0.15831862,1.1089624,-1.1526743,1.3956608,-0.3261183,-0.359105
565,-0.5065757,-0.6802118,0.54149175,0.16819656,-1.1656123,0.65433663,0.87453395,0.036584035,0.35927716,0.66883963,-0.0,-0.0,1.5342041,-0.0,-0.0,0.5151828,-0.6286932,0.6567384,0.9221969,-0.48496428,2.0022454,1.8607905,2.8863943,3.0605693,4.1375365,-0.18020244,0.15377693,0.24103175,-0.20759198,0.2823467,-0.0146190375,-0.011865998,-0.0203336,0.024770666,-0.008836991,0.85198945,-1.1938742,1.1339867,-1.470866,-1.1661927,-0.004976344,0.6798716,-0.5412209,1.4276383,0.5063223,0.6868863
566,1.0789553,1.2860273,-0.5592911,0.91455925,0.17183842,0.23539777,0.47272512,0.9516287,0.52217335,0.3586818,1.2853842,1.5956517,0.31230235,1.0784156,-0.0,-0.53034836,0.9595457,0.98057246,-0.9071868,0.8812099,4.697666,4.0514503,3.6323836,1.1259671,1.2832428,-0.240872,-0.18321835,0.2772566,-0.038144358,0.24907684,0.00076853536,0.022434186,0.0029976463,-0.025046155,0.018821903,-0.87985677,22.70981,-2.8409874,0.7779775,0.75009274,0.97594637,-1.2853842,0.5590114,1.7422142,-1.0784156,0.15891805
567,-1.219259,0.59047836,1.067077,1.30425,-0.21137907,-0.48302105,0.3449139,0.57016116,0.8104375,0.8928081,0.590183,-0.0,0.9640943,-0.0,0.8276723,0.87553567,0.5565131,0.28197533,0.81777924,-0.93863434,1.8827901,0.64338374,4.021879,1.4069356,1.7282571,-0.2687852,0.2572082,0.24945937,0.24750912,-0.19050099,-0.00096998154,0.010300637,-0.0036874157,-0.017279191,-0.021269443,1.044341,-17.993427,-0.61703587,1.6943897,-0.48195142,1.5845315,-0.590183,-1.0665433,-0.8276723,1.2186493,-0.2778701
568,-0.5655446,1.0473506,1.6174061,-0.66891044,-0.7996281,0.9996764,0.8444484,-0.036810946,-0.037171308,0.92416817,1.0468268,-0.0,-0.0,-0.0,-0.0,0.9989513,0.86584,-0.4431628,0.6843702,-0.5356369,2.2426467,2.7437234,2.049706,4.110897,3.1899107,0.269745,0.14725514,-0.16972168,-0.2579556,-0.26198375,-0.014042696,0.018270575,-0.013949163,0.008231477,-0.009865679,1.3267181,-1.2428733,1.8779423,0.95526785,39.30581,1.0864615,-1.0468268,-1.6165972,0.6851625,0.5652618,1.5923017
569,0.26881945,1.2483386,1.4911088,-1.4033451,-1.0072017,0.76354957,0.9641208,0.008672323,0.63507116,0.6533318,1.2477143,0.34080988,1.5621239,0.268685,1.2771914,0.996767,0.9482614,0.99634856,0.99388313,0.26546386,2.886527,3.4202857,1.3156384,4.238674,4.3154044,-0.073636115,-0.22512615,-0.1227279,-0.28071988,0.011111596,-0.022746608,0.021776723,-0.017570192,0.027875047,0.0046894383,0.6848688,-0.7672921,-0.89577323,0.8014655,1.4244932,0.34180737,-1.2477143,-1.490363,-1.2771914,-0.268685,-0.4844821
570,0.36884543,-1.6963601,0.91692364,0.7235372,0.83848864,0.8496629,0.9328107,0.27362928,0.35893995,0.7724391,-0.0,-0.0,-0.0,0.36866096,0.57735765,0.7934551,-0.9922331,0.98536044,0.99276435,0.36036667,1.5951389,3.2737324,3.441457,2.5348136,1.9327959,0.13688101,0.25907096,-0.099351995,0.28185517,-0.23716012,-0.0274271,-0.02959226,0.014627067,-0.013709314,0.0064343475,0.6894522,-0.6363521,-5.0479646,-0.58979243,1.8003398,0.16363098,1.6955117,-0.91646504,-0.57735765,-0.36866096,-0.9233766
571,-1.5652488,1.224332,-0.96783364,0.6007821,0.26832217,0.6515271,0.0063302848,0.9639446,0.7711815,-0.10499917,1.2237197,-0.0,0.26934806,-0.0,1.2795562,-0.8233845,0.9403711,-0.055349167,0.7742575,-0.99998,1.9362106,1.8570812,3.3187633,4.3301387,3.314949,0.14321883,-0.25390688,0.23622467,0.019971106,0.17168722,-0.008641535,0.021357939,0.004680763,0.010413807,-0.027305083,1.1292533,-2.0196981,-0.84017617,0.8171806,-1.1611696,-1.01737,-1.2237197,0.9673496,-1.2795562,1.564466,0.5152722
572,1.1012402,-0.44548792,-0.7463187,1.6771754,0.65420836,0.9163187,0.4529816,0.998247,0.6605812,0.03602317,-0.0,0.57719237,-0.0,1.1006894,1.4316862,-0.6786665,-0.43069717,0.053176958,-0.28642476,0.89151984,3.192079,3.1302893,4.3946185,2.0389352,3.2401454,0.2655698,-0.08801934,0.20439161,0.018740423,0.19240172,0.024994653,-0.007771342,0.011412379,0.009108239,0.019210653,-3.442422,0.69828105,-1.3415184,-2.245853,2.4271393,-0.2372675,0.4452651,0.74594545,-1.4316862,-1.1006894,-1.939387
573,-0.952733,-0.41358492,0.87911534,0.30365404,0.6737673,0.22708808,0.57984614,0.9999902,-0.07262499,0.85244226,-0.0,-0.0,-0.0,-0.0,-0.0,0.7698944,-0.40170515,-0.8904185,0.9523029,-0.814726,2.0181587,1.376572,3.0217838,2.6373699,1.5989875,0.24167778,-0.23301004,0.17742316,-0.07540584,0.27535683,-0.013982726,-0.0072148084,0.011753578,-0.01953537,-0.016620012,0.7932128,-1.2482038,1.3203269,-2.4190931,-0.7453177,0.5088234,0.41337806,-0.8786757,1.7785102,0.9522565,-0.35737076
574,0.8986462,0.12403324,-1.6025746,0.0042746216,1.6039388,0.9835164,0.6230215,-0.057890978,0.23257004,0.5814437,0.12397121,0.3981934,-0.0,0.89819676,-0.0,-0.99952024,0.1236539,0.73590577,0.66462713,0.78220475,2.7893808,2.900101,2.7225542,2.1381776,3.583981,0.20901854,-0.26771846,0.25322607,0.060995027,0.26134184,-0.023255827,0.0021637056,0.027980013,0.015109302,0.015676491,1.3755258,-0.75049114,-0.6101211,8.066389,5.499972,1.3013191,-0.12397121,1.6017731,1.3576981,-0.89819676,-1.1903105
575,0.5719323,-0.5824149,1.0073148,-0.46950936,1.2406851,0.97677666,0.84101146,0.673584,0.4145848,0.28906515,-0.0,-0.0,0.83174914,0.5716463,-0.0,0.84513146,-0.549799,0.99941134,-0.07699175,0.5410173,1.8858442,2.934216,2.2490072,1.396729,2.0310614,0.01816827,0.17671289,-0.0243741,-0.08158259,0.24300982,0.00630578,-0.010159974,0.02164321,-0.011994257,0.00997711,-12.97555,2.7678246,-4.129798,-1.7178482,4.6310396,0.83238745,0.58212364,-1.006811,0.7542686,-0.5716463,-0.5069083
576,-1.6528074,0.60513985,1.1831782,-0.73770154,-0.6263246,0.37588257,-0.08109528,0.9986843,0.7684286,-0.045421865,0.6048372,-0.0,0.05130248,-0.0,-0.0,0.92558813,0.56862813,0.91978383,0.9958931,-0.99670637,2.1224504,1.5328344,1.9809492,1.6631421,1.0245645,-0.22955635,0.28042752,-0.09009094,-0.08676984,0.0117216855,-0.006932384,0.0105564,-0.01092596,-0.029560942,-0.028832503,0.60188127,-2.5176466,1.4899831,1.6533375,-0.84356344,0.4641457,-0.6048372,-1.1825864,1.7881784,1.6519808,0.13737106
577,-0.8391125,1.6911558,1.4548862,-0.07512517,0.83829206,0.64308655,0.66843563,0.850644,-0.014762267,0.62869364,1.69031,0.3675235,0.5535874,-0.0,-0.0,0.99320555,0.99286675,-0.96415174,0.35609305,-0.74377,2.6361022,1.8460073,2.6431942,2.2573287,2.9756255,0.1240442,0.16669388,0.05765445,0.28284135,-0.2663109,0.0055107325,0.029501475,0.014623639,0.004491496,-0.014637952,2.7466226,3.1671457,-0.73083186,0.59160745,-1.1464283,1.3213944,-1.69031,-1.4541585,0.85742825,0.83869284,0.9708991
578,1.0004873,0.86604136,-1.7552003,-1.4284867,-1.0535536,0.005788608,0.5403133,0.20160994,0.14576478,0.3776381,0.8656082,1.5077325,-0.0,0.99998695,-0.0,-0.98320633,0.7614896,0.9999972,-0.9950262,0.8414639,4.837026,4.2832894,1.2905095,2.1047099,4.093995,0.25666657,-0.068968855,-0.1725095,0.009151869,0.024383543,0.004006169,0.015107714,-0.018378783,0.024010729,0.017453065,-0.5985961,4.3566046,1.5129845,1.1552571,0.6389745,1.3677043,-0.8656082,1.7543224,0.4732915,-0.99998695,0.40760309
579,0.18757413,-1.3543128,1.3063021,0.41691712,0.079637066,0.99407554,0.982477,0.2692468,0.6605646,0.21071583,-0.0,-0.0,1.2981855,0.18748032,-0.0,0.96505386,-0.9765131,-0.3372436,-0.20762998,0.18638396,1.9615512,2.609375,3.1349905,3.7568078,3.46776,-0.19792107,-0.28237918,-0.26599035,0.20487992,-0.17408408,-0.028751587,-0.023625394,0.0013892339,0.013080864,0.0032721488,-4.781223,-0.60703754,-0.6779962,-0.73875135,-9.182172,1.5958683,1.3536354,-1.3056488,0.11879307,-0.18748032,0.23935698
580,-0.53236234,-0.67497534,0.34061563,-1.7199264,1.4138575,0.8477602,0.86174554,0.7957405,0.5035839,0.18333861,-0.0,-0.0,-0.0,-0.0,1.5862077,0.33390686,-0.6246145,-0.48409176,0.978786,-0.5073407,2.1873634,2.1592333,0.9992156,1.988545,1.0532949,0.27309787,0.08862881,0.2037397,0.06478166,-0.029308103,-0.023742346,-0.01177465,0.024664126,-0.029059501,-0.009286828,0.7328961,-0.7351124,4.5002885,-1.482277,-1.7887539,0.85324365,0.67463773,-0.34044528,-1.5862077,0.5320961,0.5359156
581,0.14978626,-1.4534551,-0.6277925,1.5630093,-1.2176944,0.9046045,0.9888142,0.9983253,0.5431026,0.6436643,-0.0,-0.0,-0.0,0.14971136,1.554452,-0.58710545,-0.99303806,0.409691,0.87223905,0.14915273,2.1864831,3.158627,4.2805095,2.2894874,2.416142,-0.27765486,-0.21955064,0.28263995,0.27972066,0.22920169,0.015940368,-0.025354888,-0.021242147,-0.0052733338,0.002612956,0.9436082,1.0949115,0.6372198,-0.68836004,2.2709446,-0.9650653,1.4527282,0.6274785,-1.554452,-0.14971136,-0.72338814
582,-0.3847701,1.518043,0.5536443,-0.35161564,0.9206069,0.9513918,0.92695695,0.050003365,0.44066337,0.35292,1.5172838,0.2041639,-0.0,-0.0,-0.0,0.5255551,0.99856853,0.57966954,0.9971842,-0.37516767,2.69881,3.031354,2.366842,3.9975479,2.5201693,0.27019662,0.28283706,-0.13591509,0.27012733,-0.25350446,0.0022904966,0.026481599,0.016059585,-0.003457716,-0.0067121466,0.60758597,7.6198726,1.6741412,0.65907246,3.1941502,0.7438844,-1.5172838,-0.55336744,0.67539996,0.38457766,1.22555
583,-0.41408527,1.6278929,1.3646494,-1.1880217,1.0739753,0.9818779,0.91556805,0.93551,0.9036171,0.99523306,1.6270787,0.4278584,-0.0,-0.0,0.12922682,0.9786869,0.99841654,0.18672997,0.92121834,-0.4021631,2.8486953,2.9089494,1.5308542,1.9242306,1.4936291,-0.024750559,0.28177622,0.24974836,0.2688266,0.10274705,0.02958998,0.028397879,0.01873503,-0.02137422,-0.0072235367,0.85382473,0.5898379,-1.1982105,0.61459845,5.2447257,-1.5311612,-1.6270787,-1.363967,-0.12922682,0.41387817,1.4036639
584,-1.0834574,0.3769382,-0.06523984,-1.7289753,0.0851783,0.21296842,0.46875498,0.29804265,0.8982614,0.88622725,0.37674966,-0.0,-0.0,-0.0,1.0139538,-0.06516101,0.36790004,-0.9990388,-0.9369462,-0.8833282,2.6622953,1.3620975,0.9901712,3.2521324,1.5129043,-0.1484669,-0.24922742,-0.19594836,-0.030552452,0.044461794,0.01625123,0.006575522,0.0014858983,-0.021037806,-0.018900441,-0.82386774,1.0739675,-1.4235429,2.6542823,-0.7373629,-0.8997616,-0.37674966,0.06520721,-1.0139538,1.0829155,0.28099746
585,-1.0195286,-1.1714877,0.35158962,-1.0422567,1.6167403,0.7419454,0.5242018,0.10747989,0.8084436,0.99270564,-0.0,-0.0,1.4631084,-0.0,-0.0,0.34422553,-0.92110205,0.58310986,0.9804962,-0.8515941,2.032612,1.9834528,1.6765463,3.0706103,3.3819537,0.09512361,0.25158244,0.09632924,-0.09752442,0.2501406,0.0140577145,-0.020436091,0.02820333,0.011583259,-0.017785233,0.7283477,1.2415456,1.0498977,-0.8540426,-1.3608608,-0.10622817,1.1709018,-0.3514138,1.1632768,1.0190188,-0.04967623
586,-1.1664139,1.2331401,-0.3842587,0.4927762,0.31306773,0.88616,0.39398736,0.97620505,0.06852458,0.3443238,1.2325234,-0.0,0.21858595,-0.0,0.68944836,-0.37469384,0.9433292,-0.9857844,-0.9874703,-0.91911584,2.0276704,2.236477,3.2108116,3.195241,2.5986755,0.27448657,-0.22855848,-0.24271324,-0.20577762,0.07323658,0.0018993365,0.021511592,0.00546133,-0.0020875211,-0.02034758,-0.57828087,9.189153,1.9778116,0.8113436,-2.075529,-0.08155273,-1.2325234,0.38406652,-0.68944836,1.1658305,0.6736423
587,-1.1587702,0.06586787,-0.48894018,0.115959816,-1.4035442,0.95070237,0.4009976,0.35181484,0.876562,0.48759198,0.06583493,-0.0,1.2112871,-0.0,0.53705204,-0.4694746,0.06578738,-0.32031557,-0.046105828,-0.9160791,2.3550267,2.4029784,2.8341835,3.0514033,2.0745997,-0.22614048,0.18670177,0.26805344,0.18137604,0.05120207,0.02461331,0.0011490363,-0.024484217,-0.011234368,-0.020214241,-21.681543,0.70909977,-0.67898303,15.189505,-3.1715496,-0.45083496,-0.06583493,0.48869565,-0.53705204,1.1581907,0.41845074
