,oz1_adde_ln,oz25_adde_ln,oz8_adde_ln,oz21_cos_exp,oz10_rbfFeature_exp,oz12_radian_exp,oz2_radian_exp,oz4_sin_exp,oz1_adde_radian,oz5_adde_radian,oz4_relu_radian,oz2_radian_radian,oz13_radian_radian,oz19_negative_radian,(oz2_zscore+oz23),(oz4_sin+oz19_negative),(oz2_relu+oz18_recip),(oz19_sin+oz19_negative),(oz4_negative+oz2),(oz8_adde+oz1),(oz2_zscore+oz9),(oz12_zscore+oz4_radian),(oz8_adde+oz3),(oz21_cos+oz12),(oz2_sin+oz2_radian),(oz18_recip+oz11),(oz19_zscore+oz4_recip),(oz10_rbfFeature+oz9_negative),(oz2_cos+oz15_sin),(oz10_rbfFeature+oz12),(oz8_adde+oz13),(oz1_adde+oz2_negative),(oz13_recip+oz21),(oz2_zscore+oz8),(oz2_zscore+oz5_adde),(oz24_cos+oz20_recip),(oz2_relu+oz20_sin),(oz4_zscore-oz21_cos),(oz20_recip-oz13_recip),(oz9_negative-oz2_negative),(oz12_zscore-oz10),(oz23_cos-oz19_sin),(oz4_zscore-oz9),(oz17_relu-oz2_radian),(oz2_sin-oz2_radian),(oz15_sin-oz25_adde),(oz4_relu-oz18),(oz4_relu-oz25),(oz20_sin-oz17_negative),(oz19_sin-oz10),(oz2_negative-oz11),(oz8_adde-oz4_negative),(oz25_zscore-oz11),(oz16_rbfFeature-oz1),(oz20_sin-oz25_adde),(oz17_relu-oz2_sin),(oz24_cos-oz16_rbfFeature),(oz25_adde-oz9),(oz25_adde-oz6_adde),(oz8_adde-oz5),oz2_relu_cos,oz3_relu_cos,oz1_adde_cos,oz9_negative_cos,oz13_recip_cos,oz11_rbfFeature_cos,(oz4_relu*oz17_relu),(oz21_cos*oz1_recip),(oz4_zscore*oz1_cos),(oz23_relu*oz4_recip),(oz8_radian*oz23),(oz20_sin*oz18_recip),(oz1_recip*oz17),(oz13_recip*oz2),(oz5_adde*oz11_rbfFeature),(oz19_negative*oz2),(oz25_zscore*oz8_radian),(oz13_radian*oz4_recip),(oz12_zscore*oz20_recip),(oz4_zscore*oz7),(oz12_zscore*oz24),(oz4_relu*oz6),(oz4_sin*oz9),(oz2_relu*oz2_negative),(oz8_radian*oz9),(oz8_adde*oz22),(oz21_cos*oz8_adde),(oz8_adde*oz3),(oz8_radian*oz13_recip),(oz15_sin/oz9_negative),(oz3_relu/oz18),(oz4_relu/oz20_sin),(oz1_cos/oz4_negative),(oz20_sin/oz24),(oz17_negative/oz6),(oz23_relu/oz1),(oz12_radian/oz22),(oz1_cos/oz10_rbfFeature),(oz19_zscore/oz20_rbfFeature),(oz2_relu/oz17),(oz10_rbfFeature/oz4_radian),(oz2_sin/oz6_adde),(oz15_sin/oz12),(oz4_sin/oz17_negative),(oz4_zscore/oz10),(oz5_adde/oz16_rbfFeature),(oz20_rbfFeature/oz22),(oz4_recip/oz1_recip),(oz2_sin/oz13_recip),(oz23_cos/oz19),(oz19_zscore/oz5_adde),(oz25_zscore/oz21),oz13_radian_mmnorm,oz2_zscore_mmnorm,oz4_zscore_mmnorm,oz15_sin_mmnorm,oz25_zscore_mmnorm,oz19_rbfFeature_mmnorm,oz26
871,0.74278855,1.2110455,0.86917263,2.4480977,1.1274554,0.99294406,0.9746963,2.163356,0.036683127,0.033318676,0.015384173,-0.00044731636,-0.00024414997,-0.0100357905,-3.1744387,0.19665235,-1.8137674,-0.031166553,-2.3499012,1.7684433,-2.9603,-0.390529,1.445394,0.48960108,-1.0203968,-2.7324154,1.7097927,1.6110755,0.84688056,-0.28574687,1.5834398,3.5702415,-1.7093322,-1.8025328,0.4398316,-7.3391886,-0.13664363,-0.013421953,-6.047745,0.022659183,1.0521431,-0.6778917,2.3730016,0.11176597,-0.96913815,-2.6122768,1.4327868,0.24273711,-0.050507,2.001898,2.387101,3.266385,1.5576787,0.46646816,-3.4936364,1.0809041,0.10624741,4.848105,2.2264135,3.194199,1.0,1.0,-0.50638896,0.0795998,0.3175371,0.9672955,0.07592498,-1.4522641,0.71954304,-0.0,0.0099210935,0.24783978,-0.13972028,1.832138,-0.4895754,0.8443729,-0.0037178595,-0.015870202,2.9613032,-1.1606278,-0.6553826,-1.3994775,-1.1506329,-0.0,0.008675242,0.033472642,2.1352608,-2.24075,0.0072588753,0.4994365,0.0,-6.4507084,-0.9256481,-0.084630646,0.054252375,0.0,-0.504522,6.8013387,-4.4953766,-0.0,7.7978373,-0.87987417,-1.835586,-8.958568,-0.604839,-12.724656,-9.118266,-0.69940966,0.79730314,-0.23312664,0.30135688,-1.3841811,0.27834705,0.08081943,0.7499993,0.87235796,0.68471485,0.09066716,0.59368235
872,0.7261064,1.2955114,0.9133843,0.87264144,0.75769967,0.98888993,0.9925937,2.7181742,0.036076248,0.035052434,0.027570903,-0.0001297449,9.042064e-05,-0.024858644,-1.587363,-0.424335,0.8500149,-0.4350075,-2.0056238,1.8414795,0.35790876,-0.6128698,2.4699159,-0.77635086,-0.42059934,1.1502182,2.058041,-1.0615174,1.7503031,-0.9175885,2.789578,2.4929442,1.6614407,-0.6516777,1.582216,1.7538588,0.9487212,1.7167174,-2.568358,-1.2099767,-2.1715724,-0.59106946,0.7964376,0.0074338354,-0.40573168,-2.8132162,0.40324652,0.6451149,-0.41698778,-0.54184383,0.12572405,4.072441,0.63484585,0.37249961,-2.704142,0.4131655,1.2320896,2.868814,0.18841529,3.2026696,1.0,1.0,-0.4761053,0.70805997,-0.97427845,0.99753946,-0.0,0.20917821,1.2569891,-0.0,0.0045709983,0.8064272,2.0970097,-1.4349036,-0.14091524,0.6066464,-0.0036806972,0.0032795677,-0.51269484,2.0885315,0.19644605,1.1787163,0.7840182,-0.0,-0.0030863062,-1.5939142,-0.33958766,-0.056906037,-0.013261199,-1.0709113,-0.0,1.6650797,-0.5034623,-3.0929594,1.8303009,0.0,0.017472371,-2.8663392,-5.8270655,0.0,-10.063801,-0.11925869,-1.311702,0.73219144,1.0322344,-7.2044697,0.38245493,-0.41227224,-0.12264135,0.2795898,0.70953935,-0.54762846,0.58906233,0.3763259,0.95163536,0.9198236,0.7698653,0.080319524,1.303173
873,0.67222524,0.53855217,1.3345389,1.417484,0.821008,1.0125618,0.99673647,2.558108,0.034183856,0.038699035,0.021301588,-5.7051264e-05,0.00018025853,0.02586172,-0.7608437,2.4210353,2.6269867,0.48572785,-1.4077793,3.0385535,-0.87864035,0.73691416,3.826875,1.0641383,-0.18946405,3.2151084,-0.6631666,0.49403596,0.36724418,0.5180323,4.3899984,2.145879,2.9043083,0.89258087,2.0299094,2.0127835,0.58577555,0.87221813,-0.09203076,0.50397015,1.3586614,1.8360674,1.9123602,0.0032687967,-0.18292646,-2.3287926,0.8398268,2.2252488,-0.7213878,-0.35299075,-0.40083328,5.0187354,-1.5933819,0.49598294,-1.1277485,0.18619525,0.6786308,2.4047825,0.28567207,4.299235,1.0,0.99959016,-0.37814754,0.7704444,-0.118814036,0.9996581,-0.0,-0.45924407,0.8853584,-0.0,-0.010809126,1.5388246,1.7206513,-0.31649688,-0.05798458,-0.27751765,-0.01894806,0.008462211,1.1434494,-1.787266,0.8179012,-1.574958,-0.64927685,-0.0,-0.0130294645,-5.7913556,1.3251452,0.10874586,0.03185261,-0.8900704,0.0752121,2.0835474,-0.5940632,0.51251715,-1.0129675,0.0,-0.008187301,-3.6763008,9.968212,0.0,-9.258577,-0.13040234,-0.86020905,0.71855444,-1.8989254,-8.408127,0.09753999,-0.622447,-0.11018177,-0.5669094,-0.6686126,-0.82777214,0.67249465,0.44396877,0.8479061,0.1923657,0.21173075,0.79277456,1.3616477
874,0.8038255,0.8173433,0.5701009,0.79445416,0.7893326,0.9978808,0.9833264,0.37103754,0.038991895,0.03859102,-0.0,-0.00029346425,-0.0002962697,0.02604507,-1.0502582,0.5008205,0.8035215,0.49535394,0.73825514,1.2842348,-0.13441765,-0.15130949,0.92410433,-0.35164937,-0.83794326,0.8509041,-2.080687,-1.0660181,-0.20629609,-0.35811687,0.79584944,3.1974573,-2.831153,-1.9137046,1.2472341,1.7781401,0.6499619,-1.472393,2.4415352,-1.792837,-0.21699792,1.9931893,-2.5319438,0.016814264,-0.8043147,-3.0415146,-1.2445217,0.45380598,-0.20432061,-1.0923063,0.9160037,0.06680405,-0.50141567,0.6382077,-1.6145139,0.82112896,0.21078396,1.4350251,-0.39468503,2.2756248,1.0,1.0,-0.61570054,0.675281,0.5163816,0.9626112,0.0,0.47520632,-1.506779,0.0,0.0014321497,0.52225834,1.7642785,0.9905307,0.6065366,-1.4376348,0.007526855,0.009975663,-0.17187895,0.26944888,-0.14561595,0.0,-0.8223606,-0.0,-0.013750442,0.6301283,-0.40691924,-1.4931713,0.017044865,0.9368112,-0.0,-0.0,0.52011114,0.5428116,-14.449784,0.0,-0.0059537822,-3.7411854,-5.5484037,0.0,7.965436,-0.3087925,6.3927803,-1.1605669,-17.848145,14.358088,0.75519663,0.28455505,0.7986268,-0.6676198,-0.6752375,0.25182414,0.22994351,0.22398186,0.004069805,0.11148062,0.37029254,0.9999722,0.21573102
875,1.3253179,1.3292136,0.015997745,1.6793894,1.2641659,1.0094666,1.0131838,2.4763339,0.065683395,0.06942625,0.019819623,0.00022859705,4.4757027e-05,-0.011389433,-0.55896306,0.25421268,0.08299923,-0.04533893,-0.3851409,2.0612264,1.0107864,0.5599386,2.0703814,1.058279,0.69505817,0.55459464,1.5334997,-0.025558472,1.729363,0.77426136,1.1630551,3.0129416,7.8318067,-0.95133996,4.7286468,1.5965664,1.6816618,0.6177188,-5.971127,0.4904689,2.3073726,-0.34916347,0.876178,0.2942431,0.6688629,-2.7800975,2.6338413,0.07579112,1.2385628,2.3744812,-1.9724752,2.1517072,-0.16171539,-0.7622987,-2.8468494,-0.37461978,0.47886756,3.5181005,-0.16609716,-0.24342322,0.731389,0.49387565,-0.8128378,0.96639746,0.8664049,0.994126,0.34901023,0.49605808,0.57013726,-0.0,0.038911182,-0.6215354,0.29407787,5.1075125,0.43136004,-0.4897119,-0.031500213,0.002258218,0.45094407,0.11258561,0.3807362,1.3920934,0.23573628,-0.56316,-0.007723274,-0.16758934,0.5267906,1.0712564,-0.20219485,-3.8387897,-0.7036527,1.2194523,-0.44190213,1.3210478,-0.25070894,-0.0,-0.05712825,2.140737,4.318285,2.4417195,11.827294,0.1729035,1.8486173,-2.9504035,-0.6428896,14.065823,-0.91671026,0.9203219,0.100199535,0.39546022,0.16413291,1.0336697,0.5466546,0.70977014,0.8233862,0.99898696,0.8058997,0.257566,-1.1925601
876,1.3787148,0.26959378,0.81783783,1.8173789,0.98999214,0.991014,1.0096763,2.3355699,0.06928601,0.072293125,0.017674655,0.0001680716,0.00015936016,-0.008210309,1.4150684,0.3778398,-0.069401085,-0.017158866,-0.4609366,3.5171103,1.1660494,-0.49976912,3.352107,0.08021033,0.5338052,-0.86198246,1.4581271,-0.62408495,0.84614986,-0.5272432,2.7887444,3.4180496,0.9809557,0.09933692,4.6941133,-1.8956482,0.13941595,0.4157946,-4.2643843,-0.062280178,0.95969355,0.19686902,0.3991632,-0.009629793,0.5145456,-1.3148929,2.6226063,2.4215326,-0.8418776,1.9303945,-0.31091172,3.278279,-1.1687195,-0.97905034,-1.721763,-0.5241754,0.18476915,0.69540566,-1.4547676,0.841787,0.8516103,0.46557575,-0.67620033,0.8173346,-0.3341531,0.9907975,-0.0,0.4773379,0.31802493,0.85223675,-0.006818801,0.25611818,-0.34322175,1.0546651,0.5623673,-0.25955045,0.011136686,0.00901631,1.2174839,0.8764574,-0.5670742,0.04650052,0.5208518,-0.30442426,-0.004851337,-2.5178568,1.3534564,2.4615955,-0.015102509,0.008892853,-0.6748839,-2.4559982,-0.30995363,-0.37624335,9.354627,0.6896012,0.008122219,-31.206732,1.7058957,-1.2844847,-0.5690771,0.18963006,0.01055802,1.9747685,-0.6859145,15.202336,-0.2482552,1.2358401,0.27422163,1.3820238,0.11362654,1.5147587,0.6530864,0.65345,0.7878966,0.49726978,0.095434636,0.89203966,-0.85848814
877,0.24275877,0.48642397,0.7962687,2.7009041,1.1640235,1.0234725,0.98638916,0.6858441,0.022248778,0.03359451,-0.0,-0.00023918493,5.510741e-05,-0.026958715,-0.38056156,-1.9217256,0.612647,-0.5449632,-0.39852926,0.7737316,0.6816376,1.3232551,1.4281005,2.322925,-0.7206694,-0.008009851,-1.040801,-1.3153456,-0.2567467,1.4812212,2.3981593,2.059959,5.414387,-1.2866201,1.1392331,-6.320224,-0.14581709,-1.3804486,-12.361159,-2.2524261,1.5574883,-0.080566525,-1.8540903,0.013704287,-0.6932608,-2.5904846,-1.6322613,1.0917923,-1.3620137,1.227142,1.4058547,1.8305837,-0.47168183,1.5671797,-1.7723064,0.7069651,0.3895732,0.1592611,-0.50836253,3.0107102,1.0,1.0,0.29173023,0.10338298,0.72794116,0.9999839,0.0,-0.6883079,-0.049105287,-1.0474842,-0.0035418237,-0.0893344,0.84252113,-4.3403406,-0.010916942,1.2128327,0.00955208,-0.008165708,-9.088522,0.06561045,-1.372364,0.0,-0.5532991,-0.0,-0.012830345,1.7566581,2.203032,-1.7497486,-0.04833763,0.6570178,-0.0,0.0,0.32827163,0.1413162,-2.084564,-0.28058425,0.029284704,0.8357264,10.327112,0.0,-22.505667,-0.33115417,-0.72516906,-0.31006908,1.7006078,15.565579,0.1888809,3.733225,-0.12789491,0.59502697,0.8028753,9.639759,0.55626696,0.27448982,0.38379997,0.01800242,0.18668246,0.5874494,0.1637535
878,0.68146235,1.1784881,0.56545687,1.8112558,1.1573697,0.9991379,0.9927235,0.50581723,0.03450108,0.03410104,-0.0,-0.00012746335,0.00051061786,-0.016107721,-1.1975154,-1.6044843,6.598423,-0.12554657,0.33148205,1.0187364,0.8408464,-0.062532626,0.59222496,0.54460114,-0.41363642,8.116954,-0.41011006,-1.1133435,0.4031641,0.09673056,3.4365113,2.3952038,1.5313151,-1.3766769,1.5351988,2.5374181,0.6039953,-1.3443153,0.94544256,-1.6779308,0.5577225,-0.085648954,-2.009788,0.0073031127,-0.39903018,-3.7600188,-0.15155137,-0.531176,0.46602035,1.4045244,-1.1000931,1.0103321,-0.987089,1.0234854,-2.6454625,0.4063333,0.7134393,1.9899645,-0.0943861,2.5246878,1.0,1.0,-0.39491013,0.30629924,0.82726955,0.988846,0.0,-0.8010898,-0.55330175,0.0,0.013023287,3.9854167,0.18607159,-0.24962574,0.29209548,0.38617787,-0.00888612,-0.03901251,-0.07624318,0.1769152,0.004739507,-0.0,-0.8584454,-0.0,-0.02105971,-2.1528616,1.0456256,-2.0560212,-0.009975053,0.40537003,-0.0,-0.0,0.98336655,-6.3010726,0.2205615,0.0,0.00070523337,5.045819,-3.3019702,0.0,-11.166226,-0.121516824,10.331198,-4.9398813,1.2357314,6.9292674,0.22864385,0.9887933,-0.6811201,0.7711621,0.47258914,0.5685396,0.97929895,0.37844896,0.27890247,0.24471956,0.65376663,0.026022613,0.6813841
879,0.6371014,0.57447,0.21362449,1.1265888,1.3076952,0.99377805,0.9942828,2.4735014,0.03300403,0.050802924,0.019772386,-0.000100069796,0.00018219442,-0.011575388,0.42691454,0.24241388,-3.8085744,-0.04756272,-1.461384,0.4108675,-1.5668784,-0.3380135,2.0904317,-0.23841259,-0.32836643,-3.5301073,1.5462632,1.5064704,0.03254378,-0.08934075,1.8362666,2.2195015,3.1232538,-1.8087983,2.582119,1.6518793,0.9853557,1.0142467,-0.9573683,0.90969443,-0.6374658,0.1122098,2.3716455,0.005733577,-0.31689927,-2.6901693,1.3954396,2.0749671,0.07529706,0.33597827,0.05004266,2.3710318,-1.2210314,0.93236774,-0.7908332,0.32263285,0.832234,3.014393,-0.8808434,1.0456463,1.0,0.6582729,-0.314752,0.32649416,-0.10096736,0.9605019,-0.0,-0.14407806,0.76719564,0.6669661,-0.019519152,-3.7528005,1.1000477,-0.5492473,0.8208324,0.21787454,0.0243493,0.009214589,-0.25566223,-1.5301565,0.12735823,-0.06938804,-1.1213608,-0.0,0.03198658,0.9517183,0.14758141,1.0552497,-0.043191187,-0.73815,-3.2459495,1.149711,-0.59748286,-2.7681475,-14.858209,-0.9133298,-0.008119903,2.5231392,3.2711565,0.0,13.56772,-0.121426016,2.555824,0.99513894,4.052637,27.701357,0.26390138,-0.7302577,-0.1929696,1.0974745,0.22796288,-0.64945406,0.67429256,0.4039392,0.82260466,0.043009788,0.22976542,0.9725979,1.0479039
880,1.3744584,0.13939936,1.21334,1.5766093,1.1232563,0.9936249,1.025081,0.7652009,0.068991736,0.078596175,-0.0,0.0004323467,0.00028362896,-0.025307547,-0.27109826,-1.7176324,2.8025732,-0.45730078,1.6902292,4.5993576,2.4163222,-0.37134466,4.8984823,0.08884367,1.0133196,1.3893117,-2.2404032,-0.88006973,0.12548713,-0.25020102,4.2958035,2.5336246,-0.024113894,2.0664432,5.9232497,2.5266576,2.0188265,-0.7263308,0.48146105,0.42300886,1.0253927,-1.1127473,-1.2673559,1.1319208,0.9637763,-1.1750032,-0.72292846,1.5686986,1.7562087,2.3847237,-1.4253594,3.0937858,-1.5755324,-1.4840621,-0.550067,0.16814458,1.2206057,0.15328151,-3.1067522,1.5797571,0.15090716,0.03701016,-0.68852544,0.5434107,0.4766119,0.9981142,-0.0,0.36874846,-0.08940681,0.0,-0.019079546,0.8292883,0.93685603,1.524339,-0.27659822,-2.0580225,-0.01770723,-0.059983835,-0.5702571,-0.23277643,-0.08820504,-0.0,-0.26662698,-2.0144422,0.011240477,2.7200754,1.531871,5.1607084,0.012117081,0.025514383,2.1216176,-0.0,1.217518,2.4918342,-0.75204945,-0.0,-0.007911117,2.8378484,-28.547213,1.2270422,-24.581524,0.2322533,0.06937156,0.23136377,0.19472165,-18.055622,-0.06286258,-4.557284,0.92043597,-0.08278006,0.32215574,1.4292543,0.76849467,0.89936316,0.41722554,0.48729,0.04943064,0.80507916,0.08220005
881,1.411074,1.1270602,0.8447125,0.8824402,1.1388706,0.9987273,1.0152515,2.7153776,0.071564734,0.08329825,0.028222652,0.00026418045,0.00036133223,-0.02446582,0.21391726,-0.40285724,1.4831005,-0.41603613,-0.74978554,3.7093842,0.0021312833,-0.044774063,3.8026004,-0.19802445,0.77769136,1.9371734,2.020904,0.9955931,1.611238,0.057076834,3.5134926,3.2331038,-0.85314924,0.47671428,5.6403255,15.985042,0.9337349,1.7429122,14.18763,1.7328093,-0.4902495,-0.1919555,2.483404,-0.015136425,0.7474185,-2.1222548,-0.006740451,1.2487512,-1.0914963,0.5684993,-2.1885796,3.9443474,-0.9528543,-1.218894,-3.0200877,-0.76255494,0.79119074,3.9521253,-0.25842142,0.27295208,0.6469235,0.09535936,-0.57453173,0.64821684,0.66519624,0.97957873,-0.0,-0.09049017,0.30351236,-0.0,0.004461174,0.04094249,-0.83785427,0.73112893,0.96617687,-1.2157055,-0.002514366,0.012802917,-1.0971894,2.4598546,-0.022135943,1.0134127,-0.8646307,-0.7521283,0.005906352,-0.10226013,-0.29106313,3.4334595,-0.0057527055,1.1140983,0.90855443,24.323116,-0.1160161,0.2192333,1.8477125,-0.0,0.028980847,1.4426854,7.3459287,-0.74893767,4.6075416,0.22796923,-13.216993,0.86265117,3.8773806,29.247412,-4.3451085,0.8546954,0.9045303,0.5662743,0.29386047,-0.21723518,0.8406576,0.7428812,0.9624188,0.98215723,0.606888,0.8904575,0.054351967
882,1.1300302,1.3948411,0.36481023,0.9399175,1.324519,0.97257316,0.9988522,2.583453,0.054031033,0.05405133,0.021824488,-2.0045574e-05,0.00052332575,0.030066023,1.0212384,2.671783,-5.668685,0.73416483,-1.3162569,1.817709,-0.76085186,-1.5723681,1.808386,-1.6553584,-0.06690679,-4.1867228,-0.92380685,0.97606266,-0.0021061301,-1.312346,3.158218,3.1615558,2.214879,-1.3438798,3.0310745,-5.0846806,-0.2017546,1.3130399,-5.5045743,0.6292075,-2.6306043,1.4535663,1.94609,0.49023354,-0.06460973,-5.034275,1.4268589,-0.065600276,0.28733042,-2.0249028,-1.4161563,2.6906917,-0.16525221,-0.6437863,-4.236088,0.5548433,0.1041317,4.7293463,0.8724122,1.0616093,1.0,0.9329964,-0.9989494,0.76804525,0.835321,0.97353435,0.6115769,-0.16415446,1.1630019,0.869348,-0.024248369,1.1436833,1.2956983,-0.0383042,0.7140813,-0.11336067,-0.029370563,0.023978833,7.8474045,-2.023948,-2.7638552,0.55474925,-0.6596557,-0.0,0.015502983,-0.6184098,-0.08924178,0.5302179,-0.012983888,-1.4387376,-2.0869,-6.197881,-0.7434123,-0.11637212,-1.1024384,2.8799162,0.06476787,3.3076062,36.932068,-0.0,12.877708,-0.020796932,0.62755406,-1.9406172,1.2071236,-11.62863,0.10868534,0.3018657,-0.112971194,-0.26997542,-0.5565278,0.80641264,0.9911008,0.4784033,0.8565578,2.9146671e-05,0.87965083,0.3300801,0.86355823
883,1.5698048,0.99505967,-0.002785386,2.006357,1.2119455,1.0272316,1.0229908,2.7012682,0.08387546,0.10929722,0.029372405,0.00039672048,-0.00031755175,0.018067503,1.404935,2.028913,2.374126,0.17523146,-0.38055825,3.0846467,3.0155485,1.5695258,3.4521856,2.2357037,0.9869163,2.4560423,-0.4415025,-1.5203131,0.5164722,1.7316102,-0.04524243,3.503353,-0.15873039,-0.41805494,7.565278,1.7171326,1.8554325,0.9874364,2.6656024,-0.41018355,2.2409415,1.8547702,-0.028783202,1.0419743,0.9414555,-2.453641,0.7498783,1.6963108,1.6177807,-0.15917212,-2.6866298,2.6801333,-1.3976756,-2.0190048,-2.1518097,0.10051876,-0.057624675,0.9923456,-0.17038894,-2.5467691,0.26522738,-0.7733897,0.09318546,-0.14126967,0.57411903,0.99862295,1.7918073,0.3335782,-0.831699,0.060565557,-0.003061696,0.59276986,0.5100557,-1.2493098,-0.32867616,1.3481886,0.00040259137,-0.010811227,2.628016,-0.05810698,-2.4026353,0.26420584,1.7017876,-1.6961327,-0.05144166,-0.7658282,0.69438374,2.4481387,0.028814722,-0.14670889,2.6311586,3.0428276,0.29351115,-0.35453647,-6.7818613,0.048828833,-0.034985095,-2.5696409,-4.203548,1.2232093,6.544475,0.33533698,0.16321139,-0.9333305,-2.402662,91.5224,-0.32083443,1.2403647,-1.0051261,-0.96099114,-0.16538887,-0.016742034,0.21017888,0.8662123,0.9814421,0.62562245,0.49704093,0.17832631,2.9725718
884,1.2863883,1.2941184,0.99975514,0.91287994,1.2761521,0.9810564,1.0153292,2.7180667,0.0631755,0.09720024,0.027196042,0.0002655175,-0.0001056566,0.011438519,1.4493515,1.6552998,-2.482639,0.04591918,-0.68657595,3.6190238,1.4553227,-1.0691481,5.517421,-1.1869467,0.7806001,-3.557078,-0.013948321,-0.33939466,0.9871342,-0.85194635,2.3707662,2.7480469,-1.2210153,0.8714132,6.441242,2.0766854,1.4403145,1.6501492,4.536281,0.28839844,-1.1001132,1.4474137,0.97575414,-0.015213032,0.75017405,-3.3042147,1.8563449,0.6287215,-0.415008,-0.6132288,-0.6688463,4.275835,1.1327584,-1.1842104,-3.0791068,-0.76538706,0.70629656,3.0645347,1.3696656,-0.13326502,0.64357024,-0.9421568,-0.88787216,0.83468044,-0.9667736,0.9879657,-0.0,-0.10112068,0.96736896,0.37046984,-6.705274e-06,-1.9074861,-1.091271,-2.5130231,-0.8648709,0.5712561,-1.080191e-05,-0.0038849988,-1.812467,1.8017617,-1.2427037,-0.68587893,0.58319795,-0.7597607,-6.7746314e-06,-4.562231,-0.2477133,7.608794,3.3488323e-05,-0.5890569,-9.391333,2.7401006,-0.3982155,0.5016966,-2.2347798,0.6404128,0.011392469,2.5446308,3.648598,-0.88610375,8.966357,0.33597413,-0.3135292,1.0165104,413.62717,-19.692741,0.10705194,0.57848597,-0.26547462,-1.2785796,-0.117738836,0.55951905,0.40696564,0.7441253,0.945433,0.67178196,0.768402,7.56979e-06,0.19405228
885,-0.4689601,0.5533236,1.0959675,1.2852305,0.99360573,1.021119,0.97007066,2.7171843,0.010919697,0.029310036,0.026919486,-0.00053034234,0.00036573695,0.020608997,-0.26198137,2.1804047,-8.429301,0.25589484,-3.283384,0.8994467,-0.5424036,1.224948,1.5763769,1.4483675,-1.0159347,-10.022086,-0.53304774,-1.2058936,0.29929584,1.1910145,4.1927195,2.3666637,-0.48426056,-1.4680882,-0.06254089,1.2796017,0.9999982,1.2922066,-0.19703269,-2.9404898,2.0905352,1.015684,0.34366596,0.4114745,-0.955162,-1.2703334,1.6610067,2.5216312,1.3810863,-0.032407165,3.3337963,4.5344486,0.6130367,1.8293973,-0.7390251,1.3666365,0.9069797,0.5395446,-0.09475505,4.0310163,1.0,1.0,0.81058115,0.36284354,0.67274284,0.9940862,0.58778,-0.1199152,-0.7692112,0.95949614,0.007071868,-8.429286,-0.18210971,-1.4500648,-0.18272607,-2.055801,-0.004681835,0.013586327,0.76177114,-0.3604027,1.0439746,-1.3642341,1.1989943,-0.0,0.00573184,1.2919394,0.7508257,-4.235879,0.0039800396,-0.39074463,0.0,1.5423757,0.32318377,1.1475627,0.4308498,-0.70719695,0.04840138,77.705376,13.273638,-0.0,-0.23829837,-0.5374414,0.39141336,-2.6230052,-1.729001,-6.379704,-0.20612812,-1.3567595,-1.1832924,-0.076871276,-0.70348966,0.7438413,0.84474826,0.0035621822,0.9408573,0.73434496,0.2190693,0.17819193,0.49677378
886,1.325909,0.7449505,0.9105575,2.6445894,0.75852185,0.9730153,1.0110782,0.72536397,0.065722235,0.056080922,-0.0,0.00019228838,-0.00030325828,-0.0060862005,-0.4257946,-0.66979533,-1.3296771,-0.007024497,0.958117,3.5330334,0.5375974,-1.5738467,2.7777963,-0.5948416,0.6011681,-0.6448662,-2.7104182,-0.18241961,1.0971217,-1.843741,1.4901698,3.1343613,-0.76948816,0.39898765,3.8447614,1.2254624,1.6292865,-1.2995509,1.6675277,0.72520953,0.1559856,0.14948776,-0.23307104,-0.011017313,0.57913345,-1.8165084,0.509964,0.6119447,0.42882985,2.0658164,-1.9473021,2.1588366,-1.9283073,-0.7758698,-1.1082962,-0.5901508,0.2909611,2.2003012,0.13508654,1.9907898,0.80729306,0.95764464,-0.8115395,0.99558866,0.5365256,0.9604679,0.0,0.928571,-0.16348135,0.0,0.0042919954,-1.9570812,-0.5434903,-0.6340747,-0.9065026,-0.22012392,0.0024852348,0.05315673,-1.0397499,-0.3237502,1.5265715,0.0,0.030170122,-0.39847094,0.00038141652,0.50058705,2.4173903,0.72604614,0.00407737,3.0844653,-0.57276255,-0.0,1.5293148,-1.0252187,-0.7619644,-0.0,-0.13583632,-1.8086796,5.0696034,-1.1089832,48.445995,0.29937887,-0.1849155,-0.56408197,0.1896815,11.836933,0.34172964,-3.2040887,-0.5875176,1.4085394,0.108579636,-2.6053936,0.22345322,0.6759842,0.40106782,0.6449143,0.32478082,0.928447,-1.7892224
