,oz35_relu_sigmoid,oz2_relu_sigmoid,oz13_relu_sigmoid,oz2_mmnorm_sigmoid,oz20_sin_sigmoid,oz3_radian_sigmoid,oz35_zscore_degree,(oz12+oz14)_degree,oz2_mmnorm_degree,oz3_radian_degree,oz1_sin_degree,(oz23+oz43)_degree,(oz35-oz42)_degree,(oz37_degree+oz27_mmnorm),((oz8-oz50)+oz36),(oz30_zscore+oz1),(oz20_sin+oz10),(oz48_tanh+oz7),(oz13_relu+(oz14+oz48)),((oz13-oz14)+oz27),(oz28_tanh+(oz27+oz34)),((oz2-oz13)+oz46),((oz15+oz41)+oz2),((oz14+oz48)+oz44),(oz30_zscore+oz50),(oz22_degree+(oz11+oz37)),(oz48_tanh+(oz14-oz29)),(oz29_zscore+oz3),((oz8-oz50)+oz14),((oz42-oz48)+oz9),((oz17-oz20)+oz11),(oz14_mmnorm+oz46),(oz3_radian+(oz11+oz50)),(oz37_tanh+oz40),(oz28_tanh+oz1_sin),(oz27_mmnorm+oz3),(oz1_radian+oz32_zscore),(oz33_radian+oz45),((oz11+oz50)+oz38),(oz35_zscore+(oz1-oz31)),(oz1_radian+oz2_zscore),(oz45_sin+oz42),(oz2_relu+oz28),((oz8-oz50)+oz34),(oz39_sin+oz47),(oz29_zscore+oz29),((oz4+oz9)+oz45),(oz1_radian+oz27_mmnorm),(oz22_degree+oz17),(oz3_radian+oz1),(oz36_radian+(oz12+oz47)),((oz15+oz41)-oz18),(oz28_tanh-oz28),(oz48_tanh-oz37_degree),(oz35_relu-(oz3+oz17)),(oz2_degree-oz21),(oz7_radian-oz5_tanh),((oz17-oz20)-oz12),(oz23_degree-(oz13-oz14)),(oz23_degree-oz36),((oz13-oz14)-oz4),(oz33_radian-oz13_relu),((oz13-oz14)-oz34),(oz18_mmnorm-oz1),(oz30_zscore-oz29_zscore),(oz48_tanh-oz2_degree),((oz42-oz48)-oz46),(oz1_radian-oz37_degree),((oz2-oz47)-oz5),(oz2_zscore-oz49),((oz14+oz48)-oz15),((oz27+oz48)-oz37),((oz22-oz36)-oz26),(oz2_relu-oz39),(oz27_mmnorm-oz4),((oz14-oz29)-(oz2-oz13)),(oz27_mmnorm-oz30),((oz2-oz47)-oz13),(oz32_zscore-oz45),(oz39_sin-(oz13-oz14)),((oz27+oz48)-(oz22-oz36)),((oz2-oz47)-oz1),(oz30_zscore-(oz35-oz42)),(oz3_tanh-oz26),((oz1-oz31)-(oz35-oz42)),(oz48_relu-(oz1+oz9)),((oz4+oz9)-oz1),(oz12_mmnorm-oz46),(oz12_mmnorm-oz18_mmnorm),oz35_relu_zscore,oz1_tanh_zscore,(oz4+oz41)_zscore,oz35_sin_zscore,oz1_radian_zscore,oz2_relu_zscore,(oz3+oz6)_zscore,(oz7_radian*(oz35+oz48)),(oz7_radian*oz19),(oz18_mmnorm*(oz11+oz50)),((oz1-oz31)*oz1),(oz35_zscore*(oz2-oz13)),((oz3+oz17)*(oz35+oz48)),(oz13_relu*oz45),(oz29_zscore*oz19),((oz42-oz48)*(oz8-oz50)),(oz39_sin*(oz14+oz48)),(oz28_tanh*oz29_zscore),(oz1_tanh*oz2_mmnorm),(oz5_tanh*oz17),(oz11_degree*oz1),(oz36_radian*oz28),(oz3_tanh*oz37),(oz3_radian*oz39),(oz22_degree*oz12_mmnorm),((oz3+oz17)*(oz12-oz31)),(oz27_relu*oz23),(oz22_degree*(oz35+oz48)),(oz2_degree*oz2_zscore),(oz20_sin*oz37),((oz12+oz47)*oz32),(oz35_zscore*(oz13-oz14)),((oz12+oz14)*(oz1-oz31)),((oz12+oz14)*oz37),((oz4+oz9)*oz41),((oz3+oz17)*(oz14+oz48)),((oz1+oz9)*(oz35-oz42)),(oz29_radian*oz1_tanh),(oz3_tanh*oz11),(oz27_mmnorm*oz50),(oz2_degree*oz28),(oz8-oz50)_tanh,oz2_mmnorm_tanh,oz37_tanh_tanh,oz1_radian_tanh,oz18_mmnorm_tanh,oz27_relu_tanh,oz27_mmnorm_tanh,(oz27+oz34)_radian,oz2_degree_radian,oz32_zscore_radian,(oz14+oz48)_radian,(oz35-oz42)_radian,oz2_mmnorm_radian,(oz4-oz18)_radian,(oz11-oz45)_radian,oz35_zscore_square,oz2_relu_square,oz3_tanh_square,oz32_zscore_square,oz45_sin_square,oz29_zscore_square,oz39_sin_square,oz51
943,0.8077296,0.8013125,0.8022917,0.7156168,0.6956692,0.50962424,82.279205,-169.44966,52.873817,2.2059882,52.951057,-1.400578,60.65069,-61.675518,2.5139313,1.8574963,1.3009466,0.7627392,-1.4607561,3.3084037,0.26085043,-1.4089997,1.6212127,-4.0842276,-0.17100811,-6.3281603,-1.5921915,1.5326912,0.25502694,1.0916148,-1.263551,-1.2834357,-1.1808444,-1.4662904,1.6433973,2.861305,-0.34823492,0.09187519,0.19048464,1.1704044,1.4157904,0.45324913,2.3005595,0.6083027,-0.9083055,-1.3462572,0.038291253,0.67589176,-4.7911115,1.2173595,-1.7507535,0.6816021,-0.18681479,61.42537,-0.85013366,81.37051,-0.9498171,0.70391536,-71.33276,-69.47161,2.0117264,-1.3853579,3.7667804,-0.8009959,1.3519354,-80.80544,3.2813559,62.35141,-0.70809805,1.625288,-2.892818,0.13416654,-1.0393045,2.2270298,-0.09332454,-0.68056583,-0.02298218,0.1625191,-0.44536313,-3.4999924,0.030512154,0.38434112,-0.3799159,0.9209479,-1.324193,-0.39195442,-1.2171198,1.4451011,-0.3355984,1.7862289,1.258231,0.6745995,1.3440747,1.1794477,1.7457304,3.158341,-0.0019339388,-0.028235625,-0.46074447,-0.31315026,-0.008848966,-0.15180632,0.10722661,0.65294695,3.0332718,2.1163878,-0.48425338,0.76325804,0.07779628,-24.970837,0.014219676,-1.0618002,-0.03205318,-0.2058479,-6.952966,-0.655897,0.3235172,111.47769,-0.89941317,0.65115756,3.9640074,0.78561443,3.217351,-0.00747306,-6.5396934,0.41490504,-0.0097144935,-0.3608374,-0.55678767,72.39272,0.92385375,0.72722983,-0.66185224,0.020572048,0.36084923,0.49904662,0.57523835,-0.00800018,1.3945177,-0.006436947,-0.049941476,0.018475257,0.016106287,0.021005886,-0.007788583,2.0622199,1.9446799,0.95263153,0.13602072,0.005848963,0.45332885,0.5470442,1.0616755
944,0.5,0.5,0.5,0.53525805,0.62717587,0.49817112,-71.95287,63.163475,8.093984,-0.4191448,-44.42417,-54.86776,-133.4606,-77.12323,0.84760153,0.38848233,2.122682,-0.1701966,2.3918095,-0.6353917,0.9149817,0.112501115,-3.413962,2.517089,1.8508265,-43.72541,2.0479796,-0.3483569,0.5900463,1.0919985,-1.4861555,1.3385316,1.312174,0.060168505,-0.56071013,0.55934703,0.5946639,0.7138471,1.2624128,-2.493279,-1.2996522,1.7436762,0.21802829,-1.6918179,1.2167016,0.14154044,2.1568706,0.9630062,-44.790264,-0.8945816,0.037295327,-3.2422652,-0.0033903122,78.886604,2.10272,-74.559875,0.5260283,-1.9991269,-83.97384,-87.849,-2.6312194,-0.019736355,-1.3357354,1.7194965,1.2049606,74.32539,-0.4299452,78.086235,-0.9165129,-0.106395125,3.7866402,4.069448,-1.1454837,-1.3500828,0.63102126,1.5967243,-0.29661858,-0.57458615,-0.12343383,3.2594905,5.0500755,-0.6372181,3.6050756,0.8020663,1.0918627,0.86940825,2.3105533,-0.0074622035,-0.39356533,-0.7739962,-1.0918502,-0.27738288,-1.2839555,-0.88771015,-0.78515047,-0.91470826,0.0032876406,0.016519297,1.0981191,1.0979604,0.41897243,0.41471493,-0.0,-0.07015111,-0.012036203,2.3337877,0.015193776,-0.10030511,0.9136721,-37.843353,0.0060557956,0.54008627,-0.009876473,-18.909393,1.2230228,-2.4815671,8.501839,94.438255,-0.7089927,0.005805752,2.867965,-1.364194,-1.5027316,-1.0469803,-5.0293055,-0.43919545,-0.0008768042,-0.29494306,0.56270915,-16.033913,-0.6314382,0.1403344,-0.7049723,-0.015484478,0.6816718,0.92863184,0.75241226,0.012223304,-1.283524,0.0106491195,0.04174495,-0.04065443,0.0024655685,-0.013340544,0.00018898457,1.5770702,0.0,0.15698217,0.37228256,0.44827798,0.00501093,0.9520715,0.73775935
945,0.82110506,0.530458,0.5,0.6344714,0.5960508,0.49871346,87.354,-50.48394,31.59562,-0.29484323,-1.195426,-74.98895,108.84906,-52.156097,2.2270496,0.7254758,0.61871016,-0.5074444,-1.4274524,-0.07400778,0.8407099,2.1297853,1.968091,-0.51376957,0.37524053,2.7127235,0.5846741,-1.7052991,1.3024681,2.513257,1.1007676,2.134505,-0.5316161,0.09626877,0.887318,0.3211253,-0.47531834,-0.75467396,0.52425593,2.5842311,0.12167964,-1.0456861,1.6390325,0.7392154,-1.711146,-2.8202066,-0.113925815,0.61560434,5.444862,-0.02601162,-1.8413836,2.2479286,-0.6088675,51.865273,0.16297293,6.9489636,0.3920696,2.2189627,-33.282776,-34.777145,0.27197337,-0.020782935,-0.00653553,0.41412324,2.1567974,-7.8958893,-0.46819866,52.7717,1.4241375,-1.3154513,-2.20357,-0.17405492,-0.7013919,1.074755,1.3760154,0.96312356,-0.12999964,1.4244628,0.25893685,-0.32695132,-0.15493804,1.0389695,-1.1534331,-0.04781507,-0.84015834,-1.3591465,0.6408308,-1.3749698,-0.16678376,1.9441377,-0.038183384,0.2215022,1.3549858,-0.020876072,-0.5637665,0.56192076,0.00010235592,-4.907415e-05,-0.20703839,-0.022109564,0.80551755,0.01998505,0.0,0.009930816,1.3834127,1.1634094,-1.2809509,-0.011504635,-0.6376183,0.18574592,0.026644219,0.26395935,0.0049029514,0.85814095,0.16011588,-0.2440556,0.055644993,0.8529762,-0.35832098,0.882473,-0.7441243,-0.9336395,0.81154406,0.663357,-1.9425908,2.5820718,0.0005133201,0.04452672,-0.22858645,10.602809,0.8398763,0.50160444,-0.62085307,-0.00036417402,0.3741652,0.39191946,0.5483148,-0.0011776129,0.121982776,-0.008289514,-0.024913745,0.033157323,0.009624577,-0.006252233,0.010097109,2.3244507,0.014879799,0.082131766,0.22558145,0.44858387,1.989386,0.66426563,-0.11204223
946,0.5,0.5,0.7711313,0.5862437,0.27516186,0.4982605,-2.1420798,-81.62736,19.9652,-0.39867368,-28.216433,-131.23396,15.686041,36.035763,-1.4242535,-1.6730543,-2.5935578,-0.38928938,-0.518651,1.5029538,0.08804476,-2.4899588,-0.67963964,-0.32147968,0.24649858,76.62321,-0.37539566,-1.7564256,-3.3707604,-1.3062308,2.3638484,-0.64956737,1.4104764,0.4442793,0.40581107,-0.2878815,-1.0278974,0.7397771,2.58954,0.4282171,-0.58284444,0.36955768,1.4632437,-1.2809137,-1.1245629,-2.714825,-0.05321151,0.10180507,77.01494,-0.5218833,-1.4162925,-1.3494389,-0.564963,-36.063274,-0.63287634,-33.90949,0.44542953,2.1815448,-46.375072,-43.918545,2.4765127,-1.2236482,2.3131897,1.3853039,0.19962275,32.72485,0.5297353,-35.933956,1.5028307,-0.27760124,-1.2405825,-2.072126,-0.2986064,-0.48632056,-0.22156821,1.5511897,1.2683421,-0.19634104,-1.7676258,-2.341497,-2.4189336,1.5332938,-1.4319023,-1.6512368,0.1918304,1.6492126,-0.28700197,1.2566643,-0.3153931,-0.7739962,-0.7306274,0.51388496,-0.04774012,-0.5151828,-0.78515047,-0.47171688,0.000773443,0.0006463702,1.2337049,-0.23975092,0.066857256,-0.11174386,0.9094721,0.20034489,0.30547395,-0.81013155,-1.2196424,-0.16509047,-0.46400157,-0.3778379,0.008998302,-0.23751953,-0.0033839005,42.16969,0.727824,0.0,-13.416014,18.858763,-0.60731393,1.4486158,-0.105013505,-0.66332954,-0.89327866,-0.31011236,-1.097003,-0.45151,0.011221515,-0.0048513697,0.15562181,-48.086807,-0.944328,0.33500776,0.5049956,-0.008986898,0.7015665,-0.0,0.1103411,-0.014141286,-0.57357025,-0.017783336,-0.030252852,0.0047782417,0.0060817483,-0.015900109,-0.012844032,0.0013977389,0.0,0.14349972,1.038178,0.4633503,1.8434904,0.21844052,1.1834425
947,0.84876513,0.5,0.8451871,0.57251346,0.3323616,0.49760175,98.88172,-10.98403,16.736866,-0.5496421,-39.269993,55.213226,180.95525,41.51882,1.0414231,-0.06000012,-1.2175751,1.07987,2.4394047,1.1954334,2.4387848,-2.2004476,1.9849026,1.7158474,0.3737743,59.87061,-0.45353645,0.658873,0.7494338,0.101423144,-1.6409808,1.0831071,-1.788805,0.39630526,-0.5639442,0.114524245,0.5708037,1.299276,-2.0698826,1.7868192,-0.780203,-0.4658594,0.12204889,1.4085329,0.08367705,2.416426,1.8204663,0.65098673,59.660336,-0.7647332,-0.71941406,1.9332356,-0.00060242414,-41.180355,3.2296605,-42.60067,0.58293605,1.0886463,-32.686028,-33.440823,1.3085108,-1.7130442,-1.1219052,1.5022464,-0.51337516,43.599518,-1.3588398,-40.867836,-0.6645481,0.8542721,-0.8029874,-0.4728915,1.258833,0.460887,1.35541,2.3361428,-0.03062594,-2.9924002,-0.7309962,-1.06201,0.554281,-0.5399193,-2.4631252,1.0727053,-3.0972576,-0.44159013,1.2606268,-0.12669344,-0.61026716,2.302838,-0.9820229,0.36822292,1.3404256,-0.75551796,-0.78515047,0.38239053,0.034024127,-0.0312964,-1.3292605,-0.046069212,-4.252366,-2.086944,2.2319682,-1.5417607,0.36215183,-0.3300276,0.1467699,-0.18642838,0.533315,63.075672,0.0029227063,-0.35670385,0.004421319,8.294561,0.6855967,-0.32360274,84.069885,33.691666,-0.49736774,-0.43389338,1.0652871,-0.0116955945,-0.1366967,0.60986507,-1.1165926,1.3946587,-0.01345466,0.72929054,-0.2134403,-5.361024,-0.3190953,0.28407887,0.54594404,-0.0131789185,0.6334194,0.5213312,0.58112943,0.040445186,-0.76663965,0.010192432,0.012951461,0.055122126,0.005098341,-0.026346622,-0.048394937,2.978426,0.0,0.25025207,0.34103656,0.9359729,1.460509,0.1977961,0.42627776
948,0.7876505,0.83929473,0.6390498,0.7307152,0.6517134,0.51011205,75.14209,103.052055,57.19575,2.3178213,53.59879,111.04882,26.567415,15.343283,-1.109042,-0.16295898,-0.88936085,0.34336394,2.7843575,-0.9916422,-0.56040084,0.04584086,-0.9854804,2.1419995,-0.234151,40.521397,2.2036831,1.6382135,-0.8015283,-0.72049206,-1.6330496,-0.35383695,0.9764082,1.0916003,1.8331387,2.5296402,-1.7519718,-1.6466575,1.7241888,1.2894796,1.6749281,-0.14791453,3.1130443,-1.8985748,-0.9748234,-1.3588756,-0.27408433,0.23293054,39.70632,1.2500556,0.17772964,-3.0492973,-0.5623914,-14.207982,-0.25356197,94.3215,-0.998906,-2.6282582,52.323902,52.000793,-1.3814192,-0.54753035,0.46642196,-0.5806686,-0.6929532,-93.785835,0.27085668,-15.1103525,0.08921051,3.355772,3.893385,0.38613635,0.30361125,1.6027361,-1.1399091,0.19845462,1.5836936,2.1068027,-0.102713585,0.07992321,0.23749399,1.4684433,-1.8362498,0.87166166,-0.48568624,0.3580222,0.18668342,1.8891854,0.22434616,1.5641482,1.2727079,0.28123593,1.3109896,1.2102072,2.2148252,1.6615813,-0.029595299,0.016377896,0.5886531,-0.026608018,1.418686,4.5726953,-0.9541864,1.0993168,1.0729525,0.111169696,-0.6100589,0.83509964,-0.7449854,-14.031188,0.0074771475,0.25901973,0.0020329307,34.523483,-0.053087633,-0.0,118.26398,156.63185,0.16547571,-0.30589616,-0.038939036,-0.039564352,0.47499865,-1.3379209,3.4621594,0.5815397,-0.009917805,-0.19856553,0.24113686,138.28078,-0.8858826,0.76085997,0.25253692,0.0211084,0.5573173,-0.0,0.20870693,-0.025448019,1.6529895,-0.030946141,0.03862614,0.008092898,0.017422823,0.01642182,0.025619939,1.7199718,2.7323742,0.9619424,3.1438246,0.9901179,0.4618667,0.0025232767,2.2550035
949,0.5,0.5791424,0.676284,0.64771694,0.6710745,0.4941376,-57.462154,40.422157,34.89421,-1.3436354,16.235527,166.52945,-141.89032,85.35291,-2.0287623,1.5184584,-0.1750176,1.6052628,3.197949,-1.3562735,-2.3631449,1.2453018,1.9026111,3.5559192,2.3034036,-32.27971,2.8518672,-2.524899,-1.463409,-1.9378347,-1.9536117,2.3825533,1.2567286,1.8404577,-0.61260223,-1.2489494,1.3239324,-1.1656792,2.2147114,-2.2852848,0.3244279,0.54645497,-1.1321274,-2.3020961,0.6335223,-2.3619363,-3.734267,0.09970047,-35.34339,0.26384863,1.4889444,2.037145,0.5554156,-84.3193,2.7113445,17.80154,0.9249789,-2.1347823,78.76961,78.607185,0.8678756,-0.7144995,0.11090565,0.09088713,2.4124224,-17.352966,-1.9176817,-85.25321,0.35382032,0.07668382,1.5578303,-1.1198545,-2.4322848,1.3935882,0.9580792,2.3304296,-1.135857,-1.9302883,2.5068445,-0.8837558,1.1280805,-1.4808413,3.707612,-2.5449293,1.1940724,3.1245866,-2.83364,-1.1647487,0.11985931,-0.7739962,0.42125848,-0.1310729,-1.1379771,0.28744325,-0.20574345,-1.8119246,0.008449394,-0.010748252,0.48414674,-0.3684274,0.41870505,-1.9698898,-0.87520057,1.0917327,0.55964875,-2.1640694,1.0583715,0.17031053,1.2491958,3.4228234,-0.0042280764,-1.2983756,0.02519407,-16.92145,4.3285117,-0.0,-24.68456,5.84268,1.0610431,1.9589734,-0.004495524,-0.9047195,1.0498096,-1.7314742,-6.6731677,3.4562573,-0.0057625887,-0.18143195,0.10152673,-26.548515,-0.97553486,0.54343617,0.7177375,0.00501428,0.36113164,-0.0,0.09440419,-0.025607107,0.31925383,0.023019463,0.042956084,-0.043222263,0.010629386,-0.0071489653,0.02436237,1.0058161,0.10192301,0.76133084,1.739545,0.86043483,1.3953836,0.77312154,-0.99024594
950,0.5713261,0.55183446,0.6941907,0.64027905,0.49905935,0.49927187,16.46723,1.2525883,33.035347,-0.1668819,7.1061397,15.045576,69.775955,-0.25772718,2.2688046,0.7854169,-1.45419,1.2686125,0.0489946,1.625913,1.0034307,-2.1231654,2.0137014,0.052823007,-0.18280035,99.99074,0.85255134,-1.8108414,1.0951773,-1.4771192,-3.002924,-1.3373433,-2.2916095,-1.5032498,-0.19552352,0.2208884,0.2767346,-0.12915812,-3.5672255,0.7842849,0.2103597,-1.0694913,-0.12305947,3.9500568,0.16737193,-3.287097,-1.2956874,0.38994056,99.88497,0.12143309,0.7610803,0.17878759,0.011595756,1.0239253,2.0160067,13.163708,0.2685943,-2.7489743,-4.059042,-2.0748568,2.9967613,-0.8095576,0.30293322,0.85723984,2.3050308,-11.543983,0.18268573,0.64766777,0.89663815,0.7880181,-1.4584172,0.046603683,1.6246247,-0.4319799,1.3957329,1.0858232,-0.27297023,-0.18182385,0.41394997,-1.391551,-1.7306302,0.5136155,-0.556749,-0.30669296,-0.7209427,0.422217,-1.2806476,2.3627758,-0.13027549,-0.26159677,0.18284808,0.07863099,0.38635808,0.124407955,-0.40750077,0.3907398,0.010650176,-0.0044980845,-2.246552,0.06178459,-0.17580701,-1.185031,-0.11426623,0.47594988,-3.0086117,-0.4603529,0.5253257,0.07132748,0.39524087,-10.293638,-2.6663725e-05,0.0018628401,-0.001864279,86.36271,-2.7027297,0.0,69.54049,2.4821203,4.238943e-05,0.20883891,0.5715955,0.010862632,-0.0002462962,-1.2927332,1.3324987,-0.029219858,-0.0035477402,0.23890159,-0.32722834,-3.9480445,0.9786345,0.52017206,-0.011265105,0.0021702389,0.75375146,-0.0,0.36943647,0.023090353,0.20808533,0.004792052,-0.013452832,0.021254972,0.010063143,-0.04598578,-0.022784226,0.082603015,0.04329951,0.02734055,0.075385585,0.01930285,2.7026029,0.35670492,-0.5641107
951,0.5,0.5,0.5,0.51560557,0.6785818,0.49503413,-32.13914,68.03928,3.5777013,-1.1381273,-57.278435,74.84563,-8.851296,-20.665958,-3.533512,-2.6199725,0.085710466,-0.20641254,-0.074480206,-0.13892892,-1.8407743,-2.8661494,-3.0629363,-0.44273162,-0.65374434,46.049664,-1.0461086,-0.16601247,-1.9156469,-2.1159208,-0.436486,-1.0337429,-0.42587754,-1.1418669,-1.4257247,-0.6411984,-1.0628648,-0.12009576,-0.3365236,-2.6381652,-1.5822412,-0.506894,-0.45503315,-3.2745733,-0.74485373,1.9437435,-3.1581419,0.4690839,48.380154,-1.6152639,-0.2125069,-0.5792241,0.029005677,21.152996,-0.04616022,-88.989044,0.7012987,-0.911743,47.891937,49.426693,1.189905,-0.01919974,1.2758179,1.8354532,-1.9966874,89.005905,1.1285394,21.135042,0.7582558,-1.822333,0.8381895,0.3682399,2.8475504,-0.7620245,1.8345318,0.30511403,1.5209892,0.09390938,-0.93412375,0.8380853,-2.5072997,1.4770223,-0.87008834,-0.47240955,-1.9227471,3.3150425,-1.4618459,2.3938897,0.62901896,-0.7739962,-1.4143391,-1.3823178,-0.71695673,-1.5961982,-0.78515047,-1.450765,0.0019569402,-0.0028120615,-0.09746485,3.3140147,0.7523985,-0.026336458,0.0,0.7969926,0.73353344,-0.0514202,-0.41414765,-0.057508025,-0.8346014,71.01084,0.01336176,0.30058044,-0.015136908,41.016613,0.0355557,0.007307067,-26.927338,138.3658,-0.27601016,0.18946135,0.082848705,-2.466732,-0.438621,1.8240995,-0.0034380227,0.5121219,-0.015617973,0.6321802,0.18427527,40.50514,-0.95184547,0.062361643,-0.3394172,-0.027837787,0.23554605,0.0087686675,0.45969847,-0.02469199,-1.5536187,-0.018064503,-0.0012999248,-0.0026962592,0.0010898302,-0.0071123797,-0.0117974775,0.31464684,0.0,0.66224205,1.0712659,0.01014551,0.9450073,0.4766349,-0.50368553
952,0.8273294,0.5,0.5,0.56068164,0.27014923,0.49778423,89.81692,88.422714,13.976093,-0.50782824,-17.790625,159.73442,147.86388,88.95021,-0.4668876,0.53291297,-1.0269121,-0.5206164,-1.8084717,-2.053237,0.48088896,-0.34008992,-1.7399373,-1.3516698,-0.309803,41.28251,0.71152425,-2.2486286,0.88045925,0.28334442,-0.18366528,-0.40858603,-2.8737333,0.0719555,-0.8595667,-0.20740432,-1.0584462,0.2854843,-2.9378269,2.0665612,-0.9377234,-0.7461922,-0.617037,2.6615129,1.7538109,-3.48073,-0.830395,0.2949135,41.504498,-0.32458752,2.3653512,0.52170753,0.06797534,-89.587364,2.0118556,-54.513348,0.3013883,-0.111329794,83.26086,83.30607,-0.7119643,0.014476791,-3.0831876,0.43983027,2.5894375,52.44757,1.5958812,-88.6553,-1.3850439,-1.379091,-2.4478502,-3.9251518,2.808583,-1.4994102,0.9814205,1.0970621,-0.54778886,-0.20431674,-1.3239433,2.390414,-4.539389,-1.3723801,-1.7320744,0.17886361,-2.0817516,0.73613024,-0.78567827,1.8720284,0.85579157,2.0207746,-0.47356552,-1.5211854,1.3564664,-0.3158822,-0.78515047,-0.21493153,-0.0010976299,0.0095849745,-0.3555476,-0.1575338,0.86538,0.06712422,-0.0,-2.2927973,0.6835429,-1.8038657,0.95580673,-0.074553356,-0.01846715,30.868748,0.015488162,-0.72449285,-0.013289684,40.608627,-1.0898007,-0.0,-6.250565,49.76633,-1.5377393,-2.5157337,-2.183607,0.77002895,2.3877912,1.5943562,0.8048395,-1.8997399,0.009281392,0.799038,-0.34802315,32.940613,0.74926883,0.23920326,0.72272545,-0.0055103716,0.12347274,-0.0,0.2917005,0.017976029,-0.93174666,-0.018377194,-0.031563785,0.045041915,0.0042573614,0.011325468,-0.03451279,2.4573731,0.0,0.21925929,1.1086736,0.07166454,3.030386,0.9949127,0.5035674
953,0.58577335,0.609871,0.5,0.65616107,0.48667768,0.4941697,19.864037,-37.002193,37.026424,-1.3362566,-7.2118793,-93.15268,56.560696,-65.50349,1.3767378,0.93488836,1.3865088,-0.93763566,0.29219967,-1.3002393,0.907569,2.7655573,-2.4069421,-0.57477605,-0.420673,-62.458294,-1.4380833,0.3715484,2.8470032,-1.8027333,0.46316344,1.6874788,-2.3388126,-0.40860134,0.63223225,-0.9376331,1.2060808,1.4529223,-2.0507936,1.3304839,0.44479078,0.35474455,1.4385101,3.4518623,-2.2256737,3.4147563,-0.76012826,0.39642093,-59.2308,-0.14952789,-1.7715681,-2.5990438,-0.2336368,66.30044,0.4392166,24.940336,0.688966,1.8132367,-72.83501,-72.20959,0.52019507,-0.021873245,-1.4497049,0.56213903,-0.646711,-25.199703,-2.2773318,65.8999,2.56587,1.258028,1.7285244,1.2459354,2.2892468,2.0745652,1.8931248,-3.3869472,-0.6619398,2.7778337,-0.26651204,-0.024069965,-0.4485221,1.8002733,0.07392377,0.8742279,-0.0033794045,1.2882882,-2.108718,-0.85901487,-0.07992691,-0.1559007,-0.1982219,-2.0809891,0.46256453,-0.12626897,0.025682865,-1.3179147,-0.017911607,-0.00068809016,-1.0093992,-0.12416015,0.5375598,-0.07120803,-0.0,0.050397817,-3.161929,-0.29172513,1.2946928,-0.08112808,-0.8857663,6.028704,-0.027689857,1.0015676,0.03796357,-21.529253,-0.055029366,0.0,-46.45515,11.442154,0.06130838,-2.105767,-0.33778495,-0.6353422,0.7428165,3.1677525,-0.027086075,-0.85550994,-0.0037400767,0.7259815,-0.5906674,25.386595,0.994817,0.56912863,-0.6738834,-0.0022027036,0.41026783,-0.0,0.3787707,0.0026086683,0.44676992,0.021088526,0.0050998465,0.017229374,0.011278894,-0.021639168,-0.040291253,0.12019594,0.1996034,0.75824076,1.4599491,0.9908122,2.9165986,0.99675465,-0.31711775
954,0.71074694,0.6166674,0.5089206,0.6580455,0.47267434,0.5034051,51.535503,107.02601,37.505596,0.78040904,21.840797,41.026215,97.37637,-18.721376,-0.72486687,2.0176249,1.1194535,-2.0868554,0.29189864,-2.5718641,-2.0161343,0.6128179,-0.7336784,0.97760725,0.41744053,-43.901535,0.9489899,0.2929624,1.4873757,0.69514614,-0.25582123,1.0264046,-2.0782068,-0.9782939,1.3074567,0.8606714,-0.51423544,0.05289401,-2.2054746,1.3568405,0.4824904,-0.7222445,2.106842,-1.2428415,-0.6072381,-0.9746496,0.8632841,0.08708809,-42.173378,0.404708,0.9798777,-0.7978264,-0.7051525,18.06574,-0.3986724,27.845673,-0.49851987,-0.04336202,33.209724,33.062283,-1.392726,-0.06115207,0.3705331,-0.00057271123,2.1139843,-27.975843,-0.032128602,18.808466,-0.36831886,-0.84499824,1.0852252,-2.0231876,0.044903293,1.682425,-0.15046479,1.2451477,-1.5454619,0.11242638,-0.5994209,0.22744673,-2.6208029,-0.24297458,-0.07300079,0.42837983,-1.2421622,-0.94528455,0.3938371,0.52719367,0.3097566,0.82959837,0.5629084,-0.10674418,1.0623486,0.39128298,0.07769145,0.32825363,0.0010011148,-0.03822124,-0.8168891,0.17887403,0.39553076,-0.05509788,0.0027963722,-0.79015625,0.040831555,-0.23944375,-0.45150375,0.24370429,0.24567652,-19.77991,-0.02888807,-0.21426308,-0.016440172,-29.895035,0.9558242,-0.0,1.8125826,12.957078,0.03590354,-0.5195429,-1.0451764,0.85435885,-0.6129709,-0.29834363,0.33248332,1.6065475,-0.0031657524,-0.57637113,-0.09704496,44.439663,0.28184992,0.5747559,-0.30666313,0.006825655,0.37180373,-0.0,0.08009042,-0.051354516,0.4754267,-0.009094234,0.004471748,0.029662542,0.011424858,0.011205116,-0.016774185,0.80903596,0.22603057,0.42633247,0.27150476,0.0061276923,0.23760428,0.8733877,-0.9728956
