,oz33_radian,oz3_radian,oz1_radian,oz7_radian,oz29_radian,oz36_radian,oz3_tanh,oz1_tanh,oz48_tanh,oz5_tanh,oz28_tanh,oz37_tanh,oz22_degree,oz36_degree,oz23_degree,oz2_degree,oz37_degree,oz11_degree,oz30_zscore,oz29_zscore,oz35_zscore,oz40_zscore,oz32_zscore,oz2_zscore,oz14_mmnorm,oz27_mmnorm,oz12_mmnorm,oz18_mmnorm,oz2_mmnorm,oz24_mmnorm,oz20_sin,oz45_sin,oz39_sin,oz35_sin,oz1_sin,oz3_sin,oz2_relu,oz34_relu,oz13_relu,oz27_relu,oz35_relu,oz48_relu,(oz20+oz36),(oz4+oz9),(oz23+oz43),(oz12+oz14),(oz3+oz17),(oz31+oz38),(oz3+oz6),(oz35+oz48),(oz15+oz41),(oz14+oz48),(oz27+oz34),(oz12+oz47),(oz27+oz48),(oz26+oz31),(oz11+oz50),(oz4+oz41),(oz1+oz9),(oz11+oz37),(oz17-oz20),(oz14-oz29),(oz4-oz18),(oz11-oz45),(oz42-oz48),(oz2-oz13),(oz8-oz50),(oz1-oz31),(oz13-oz14),(oz12-oz31),(oz22-oz36),(oz15-oz26),(oz2-oz47),(oz35-oz42),oz51
495,-0.016922856,-0.008063672,0.0010354391,-0.022180311,-0.022172399,0.01250741,-0.43172464,0.05925678,-0.6218794,-0.3216088,0.8450772,0.64520407,-1.3555862,41.059402,-64.075226,-33.97167,43.948063,-52.261368,-1.6737716,-1.2710205,-0.2549877,-1.5284259,1.5816549,-0.59321415,0.056623884,0.4187497,0.12563735,0.9010912,0.34281224,0.3701511,-0.30576202,0.021228446,0.8423335,-0.2521101,0.059291493,-0.44575223,-0.0,1.4681456,-0.0,-0.0,-0.0,-0.0,0.40588313,0.20019108,-0.59004605,-2.8888307,0.3224465,-1.1897057,-1.6282493,-0.98292404,0.4625767,-2.306503,1.210736,-2.9350674,-0.9854735,-0.83174515,-1.9120852,-1.6023525,0.93093264,-0.14509451,1.0951996,-0.3080542,-2.0206864,-0.933363,1.9797463,1.102695,1.3729376,-0.46487772,-0.11717343,-1.8345956,-0.7402813,2.749463,1.0317583,-1.5065427,0.7608673
496,0.011820101,0.003434918,0.013865464,-0.02232803,-0.024845185,0.004834149,0.19430411,0.66091275,-0.8097586,0.40609834,0.034674592,0.63629586,-51.966,15.869575,-10.379382,83.89992,43.082115,70.12831,-1.6351808,-1.4242365,0.12067844,0.33505347,-0.37370312,1.4650625,0.6823906,0.3395989,0.98358214,0.3565085,0.9431961,0.07105017,0.19276167,-0.8825798,0.33737525,0.12032582,0.7134661,0.19553828,1.4643298,-0.0,-0.0,-0.0,0.12061808,-0.0,0.47095218,-0.28789538,1.3693132,2.2488484,1.875271,2.4635446,-0.24278767,-1.0057094,0.9425025,-0.5242734,-2.139079,1.1645577,-1.6532236,2.524269,0.7146857,-0.06586236,1.4251112,1.9758949,1.4844888,2.0255785,-0.39003676,2.3052912,1.7478404,2.82761,1.3213912,-0.9597922,-1.9653342,-0.10743046,-1.1839542,-0.68025345,1.9465666,-0.5008947,-1.0787839
497,-0.020958487,-0.014080288,-0.023897044,-0.014999459,0.002883951,-0.020839693,-0.66778857,-0.8785097,-0.932984,-0.6889729,0.8215158,-0.30619574,-45.82738,-68.412674,-9.203838,-86.64952,-18.125069,-5.5429826,-1.233243,0.1653209,0.27069956,1.724693,-1.1804575,-1.5130763,0.34903625,0.6022885,0.6854801,0.69847596,0.074495375,0.15718022,-0.959738,-0.33450583,0.87884974,0.26727512,-0.97974813,-0.7220363,-0.0,-0.0,-0.0,0.36748907,0.27056417,-0.0,-2.4800944,-2.5065298,0.40765253,0.05976498,-2.120184,0.22458118,-1.2650758,-1.4103802,1.517156,-2.2404683,-1.0100365,-0.4345215,-1.3134553,0.11176163,-1.7991778,-0.40264153,-2.675664,-0.41308546,-0.027374744,-0.7247621,-1.8506868,0.24433751,1.6224703,-0.7206916,0.978124,-2.1449137,-0.23210406,-0.15642506,0.39418775,1.3836842,-0.4585092,0.32903838,-0.5567767
498,-0.009230723,0.006876509,0.019120285,-0.009931799,-0.0062577594,0.021381792,0.37479913,0.798881,-0.67348903,0.5227895,-0.386677,0.77856076,53.935104,70.192276,33.74045,48.90486,59.685345,10.513257,0.3394819,-0.35872263,1.221245,-1.5575936,0.38265243,0.853978,0.5165627,0.730191,0.22202411,0.20073813,0.76494735,0.7123619,0.8280411,0.06594826,0.104829416,0.9393171,0.8891625,0.38388035,0.8535509,-0.0,1.466024,0.8029615,1.2206342,-0.0,2.2006912,0.21297818,-0.90918833,-0.9539387,0.12727416,-2.6712444,0.2913444,0.40353292,-0.9460819,-0.79287684,-0.64966303,-1.9584069,-0.014139771,0.21694171,-0.32394698,0.4719633,1.0677016,1.2251968,-1.2423254,0.38276765,1.3064467,0.1174948,1.4167325,-0.61247313,0.86103535,2.4177437,1.4417996,0.34406894,-0.28374124,-2.7164307,1.8337946,0.62100303,-1.3582022
499,0.02892848,-0.01564051,0.010176259,-0.014951648,-0.019486919,-0.017202163,-0.71441084,0.52488357,-0.75315744,-0.6701495,-0.2808632,-0.9282817,-12.016069,-56.47137,-69.378525,-18.644417,-94.2985,46.724663,-0.07559,-1.117077,-1.5746076,-0.36645544,0.7034358,-0.32556927,0.7496373,0.7840992,0.54113406,0.69612414,0.42088225,0.25613263,-0.32142946,-0.9982619,-0.53417456,-0.9999954,0.5505782,-0.7809187,-0.0,-0.0,1.3986264,0.9865042,-0.0,-0.0,-1.31285,0.5413519,-2.751471,0.9581294,0.0393126,0.6757319,-1.0343034,-2.5540316,-0.18072104,-0.14383519,-0.04849875,-0.4713875,0.0062927604,1.3275242,0.18322992,-2.257235,2.0815578,-0.8303202,1.2626865,1.9528944,-1.5996611,2.3273282,0.038734555,-1.7240329,0.3445683,-0.017123938,0.5622502,-0.47842747,0.7758914,0.39202124,0.2677342,-0.63234323,0.21220845
500,0.0063945916,0.0056728707,-0.018234747,-0.02144484,-0.007273274,-0.00035833791,0.31404936,-0.7797663,-0.09450167,-0.32450908,-0.83681834,-0.060302373,-69.02204,-1.1763539,18.380817,-8.703044,-3.4592683,11.114318,-1.0235344,-0.41693643,-0.2617409,-0.5479156,-0.095485866,-0.15197279,0.36319137,0.6097639,0.6214735,0.030222751,0.47151905,0.34831715,-0.8779131,-0.21539412,-0.99831253,-0.25863612,-0.8648111,0.31933868,-0.0,1.7216702,-0.0,0.39294073,-0.0,-0.0,-1.0920175,0.5568592,0.36886343,-0.1115312,1.3396032,1.4618835,-0.827119,-0.3563945,-0.37378234,-0.6049847,2.114611,-0.82810307,0.29815623,0.66009814,1.5906967,-1.0323101,-0.65509665,0.13360582,2.086058,-0.0934723,1.8208044,0.41107684,0.009948276,1.136828,-2.5542202,-0.8490204,-0.77852446,0.59442264,-1.1841307,-0.030142248,1.0748754,-0.17677379,0.7258838
501,-0.005304994,-0.009419327,-0.016035024,0.028362881,0.01567247,-0.00019475435,-0.49275148,-0.7253005,-0.024363173,-0.7202228,-0.7463398,0.17072405,51.325546,-0.63934076,-57.995872,-44.504425,9.878499,-51.41882,-0.9922428,0.8984157,1.4642733,0.31077027,0.7220007,-0.77713746,0.8889033,0.7596377,0.73154396,0.50814027,0.2891632,0.17973712,0.99904424,-0.8758284,-0.9918888,0.99425364,-0.7948372,-0.5138681,-0.0,-0.0,1.7521338,0.9032194,1.463541,-0.0,1.6033618,0.5834008,0.36172092,2.0997133,0.66059405,-0.12535922,-0.74831074,1.439173,-1.0183355,1.2972827,-0.34623736,0.56287193,0.8788514,-0.7636143,0.13609856,-0.0781585,-1.435155,-0.7250154,-0.4142387,0.42368436,1.1055031,0.16972178,0.49263084,-2.5288825,-1.0298845,-0.8288339,0.4304831,0.8679681,0.9069584,0.83334845,-0.561558,0.9952782,0.77269095
502,0.01743967,-0.027669927,-0.013687256,0.0022361716,-0.02064201,-0.0021088256,-0.9194364,-0.65512335,0.82195246,-0.7262693,0.34688172,-0.77155685,-71.53418,-6.922866,71.14306,-51.521847,-58.68023,-22.933352,-0.19864827,-1.1832918,0.9423171,-1.260855,-0.25567654,-0.89967585,0.33999327,0.28897345,0.23603329,0.8740652,0.25341967,0.11830548,-0.8559502,0.7086549,-0.75360507,0.80864537,-0.7062746,-0.9998938,-0.0,-0.0,-0.0,-0.0,0.94184583,1.1628067,-1.1482126,-2.1285758,1.0523148,-1.5209104,-3.0742476,-0.019806921,-2.5778463,2.1046526,-0.60358,0.5717724,-2.3352325,-0.6045764,0.46354502,1.507941,-1.7247275,-0.9727843,-1.3061581,-1.4244257,-0.46149182,0.5916657,-2.8627207,-1.1878524,-0.046810627,-0.014776766,1.5261331,-1.3000214,-0.29341477,-1.4456754,-1.1276802,-2.2295768,-1.2245255,-0.17415029,0.56574714
503,0.01872758,-0.00743613,0.004781482,-0.008399553,0.025537161,0.027586458,-0.40202245,0.2673046,0.8868563,-0.40474167,0.27493152,0.6853544,64.03984,90.561,-14.507386,-15.969693,48.079296,-44.38,-1.1621863,1.4639038,0.969232,0.967283,0.12045203,-0.27886322,0.9687332,0.061611474,0.57846874,0.8238856,0.43450606,0.094354525,0.84397936,-0.98513633,0.38781443,0.8241769,0.27054465,-0.41328523,-0.0,-0.0,0.5692235,-0.0,0.96874726,1.4070046,2.585247,-2.9664698,-0.29035524,1.8502584,-0.7433196,1.1711491,-1.3671288,2.375752,1.6872344,3.0068238,-1.4795389,0.69223535,-0.06636155,-0.9332354,0.97930545,-0.93179256,-1.0712419,0.06456488,-1.3219202,0.13664758,-2.7043233,0.6235885,-0.2656579,-0.84794724,-0.9225849,-0.017416298,-1.0305957,-0.040935904,-0.46288145,2.2223682,-0.72052,-0.17259943,-0.0014714818
504,0.015420375,-0.02608371,0.027991304,-0.012763254,0.028069137,0.02779879,-0.9041469,0.9222361,-0.77742755,-0.92833245,0.4165302,0.8721523,14.881125,91.25804,1.4161222,86.00018,76.89105,-40.375126,1.0337032,1.6090479,-1.0227569,-0.6377379,-0.27533174,1.5017375,0.66690767,0.37395194,0.42924047,0.4668904,0.9538939,0.7527881,-0.023456598,-0.83587384,0.96498424,-0.853281,0.999456,-0.9970898,1.5009865,-0.0,0.7036992,-0.0,-0.0,-0.0,1.5692947,-1.7055912,0.20964746,0.28417918,-3.0896685,-1.3602364,-1.955758,-2.0610802,-0.12415266,-0.490731,-1.3382084,1.1868069,-1.4487684,-0.3526802,-0.062871575,-2.651918,1.2756467,0.63732326,-1.5717233,-1.0601393,-1.2295316,0.2850439,0.8034833,0.7972873,-0.56416094,3.0954762,0.15559536,1.227768,-1.3330288,0.011298537,0.05025494,-0.7868939,0.46220925
505,-0.018093439,-0.00867489,-0.006032576,0.023116017,-3.416227e-05,-0.024973882,-0.45978177,-0.33250424,0.39336532,-0.6713397,-0.80451834,0.38168952,96.34653,-81.98441,73.72544,-43.662735,23.034954,-16.523996,1.2737882,-0.001958332,-0.005647232,-1.0524542,-0.035714112,-0.76243985,0.10060886,0.64405173,0.1041962,0.57618415,0.2934504,0.25085992,-0.99962234,-0.9501949,-0.49192774,-0.0056443787,-0.33879995,-0.47682104,-0.0,1.1216116,-0.0,0.5096812,-0.0,0.41577524,-2.9742107,-0.35505196,0.3319394,-2.8094683,0.23061731,-2.7422428,1.3679194,0.41013083,-2.188422,-1.0093975,1.6312928,-0.85489744,0.92545646,-0.73500615,-1.314097,-0.8569846,-0.66565776,0.113637656,2.2709644,-1.4232155,-0.26397482,0.96546245,0.3114395,0.47496277,2.456814,1.1523541,0.18815148,0.113699794,3.1124623,-2.1294618,-1.2914566,-0.73285913,0.63734263
506,0.012278804,-0.01010764,-0.011356725,-0.0011538168,0.029289689,0.016876591,-0.5220293,-0.572136,-0.7033498,-0.668202,-0.62633836,0.77752364,35.928677,55.402576,-77.78584,-49.038673,59.534767,63.90563,-0.0839658,1.6790153,1.2139125,-0.17136222,-0.6141714,-0.8563146,0.5879369,0.76976544,0.82844335,0.16269249,0.26606783,0.5065774,-0.3088335,-0.84075177,-0.80746996,0.9367778,-0.6057375,-0.54729193,-0.0,-0.0,-0.0,0.93770164,1.2133054,-0.0,0.6529911,0.3928406,-2.6149812,1.3849869,1.0339141,0.6058489,-0.41682076,0.3394062,1.2610928,-0.6009703,-0.5411599,2.6160362,0.06380248,0.21890123,1.3020874,-0.42232051,-0.19592872,2.1544414,1.9270055,-1.4052467,1.1349226,2.114034,0.5905267,0.60475516,-1.8435184,-0.8108412,-1.7335703,0.9519093,-0.3398837,1.5627376,-2.3598645,1.4966779,0.4625175
507,0.023767766,-0.01826443,-0.030101176,-0.022606606,-0.018834596,0.014440249,-0.780432,-0.938423,0.11372543,-0.6660169,-0.79075766,0.39371845,6.541645,47.40454,58.370064,-77.5461,23.846104,71.781784,0.36619636,-1.079683,0.2719703,-0.24743046,1.0239382,-1.354112,0.735846,0.6348658,0.26488006,0.801863,0.120864056,0.6721743,-0.5201713,-0.5257318,-0.5488915,0.2684988,-0.98818475,-0.86566377,-0.0,0.008115293,0.18173204,0.47840577,0.27183428,0.11421956,0.28031385,-1.7465957,0.6784431,-0.04212606,-0.18444884,1.4433697,-2.4582925,0.38605386,0.74199563,0.90253973,0.48652107,-2.4615602,0.5926253,-0.19410592,2.0719004,-1.5305423,-2.677892,1.6690216,1.4090774,1.8674631,-1.8004906,1.8064038,1.375527,-1.5351669,-1.4557455,-1.8137121,-0.6065881,-0.91948795,-0.7131921,1.7623115,0.2776792,-1.2179123,-0.13375732
508,-0.026715066,0.0087472275,0.021620063,-0.027284158,0.00588207,0.0044132965,0.46304402,0.8450954,-0.44963017,0.6986283,-0.22847502,0.8886538,-5.0282826,14.487997,18.357004,86.71094,81.10147,-67.66008,0.22892989,0.3371864,-1.0924784,1.1574014,-0.6653218,1.5141487,0.23804888,0.06437494,0.486918,0.75486034,0.95751417,0.63987094,0.92233354,0.008987046,0.7292943,-0.8875188,0.9453735,0.48046008,1.5133915,0.87197477,-0.0,-0.0,-0.0,-0.0,1.4269402,0.3500644,-0.26987612,-1.0113813,0.9609588,-0.7076949,-0.5437412,-1.5761688,1.5421779,-1.4304978,-0.59198254,-0.48890114,-1.948194,-2.2104976,-0.8325132,1.1605229,2.097036,0.23459649,-0.71429735,-1.2832788,-1.3532765,-1.1898785,1.6267654,2.7270246,-0.2538373,2.1460629,-0.2673719,0.8422043,-0.34062335,1.1765952,1.9371724,-2.2344608,0.36167103
509,0.017665606,0.0010036302,-0.010374959,-0.026967058,0.0030685964,-0.028012853,0.05744048,-0.5330823,0.9014257,-0.25660953,-0.80560017,0.8308932,-47.639618,-91.96077,34.56678,-11.190126,68.2401,99.84159,1.1105639,0.1759056,-1.6777036,1.0792283,-1.0421317,-0.19540228,0.3178671,0.62632334,0.7779037,0.75152457,0.45885098,0.392413,0.80573434,0.20222814,-0.9478595,-0.99438006,-0.560046,0.05747209,-0.0,0.7078837,1.3945597,0.44932094,-0.0,1.4797746,-0.66810393,-2.4426594,1.1015183,0.26972336,1.747288,0.23871791,-1.1615322,-0.19708991,3.2574606,0.8116413,1.1572046,0.10957372,1.9290955,-1.1357839,2.6104105,0.51037955,-1.8210719,2.933579,0.75286984,-0.8439509,-2.0495706,1.5389321,-1.2522528,-1.5898643,-1.5746613,0.7625733,2.062693,2.2948713,0.77355003,1.3098211,0.6329784,-1.9043863,0.19850159
510,-0.028530639,-0.02092538,-0.025553046,0.010626269,-0.011674809,0.02425991,-0.8333298,-0.89844245,-0.9288899,-0.79833865,-0.26619947,-0.15853941,98.82123,79.64058,-15.12253,-67.72294,-9.160913,-19.451777,0.096181884,-0.669252,-1.2941401,-0.3417213,0.53401047,-1.1825798,0.89970136,0.39789328,0.24121456,0.18858781,0.17089872,0.09711765,0.9706136,-0.99636734,0.9955359,-0.9617972,-0.9943114,-0.931653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7177582,-0.15859008,1.1696509,0.44725955,-1.1225785,-1.1795784,-1.6987896,-2.943728,0.8504089,-0.29095852,-2.0506744,-2.610562,-1.9786551,-0.7481418,-0.9984676,-0.09243798,-0.43394947,-0.49938565,-1.2514101,2.028194,-0.0811677,1.1460363,0.930063,-0.9554962,0.30015343,-0.20047045,-1.5857688,0.3515941,0.33476543,-0.76134473,0.5165566,-0.57332075,0.0019999603
511,0.017483553,-0.006712575,-0.016660765,-0.01502441,-0.013422103,-0.019978957,-0.36669755,-0.74185467,-0.31661305,-0.56539774,-0.92967266,0.31986862,-98.51107,-65.58704,-9.749633,-82.79316,18.993591,72.374626,0.58035594,-0.76941466,1.0296397,-0.5428367,-1.6933372,-1.4457363,0.764628,0.76221955,0.19332474,0.5367833,0.09413794,0.8017933,0.43119416,-0.99981236,0.880215,0.85684806,-0.8160777,-0.37519044,-0.0,-0.0,1.7354248,0.91200984,1.0291247,-0.0,-0.6988941,-1.7639225,1.3196619,-0.18847334,-0.6434529,-1.930615,-0.8981707,0.70124644,-0.9326548,0.56073326,-0.053714633,-1.6715983,0.58413154,-0.7299806,1.2909693,-0.57133025,-1.6295474,1.5946764,-0.7046665,1.6576414,-1.1820457,2.8145986,-0.6162831,-3.180438,-0.5791276,0.18379366,0.8468132,0.061300278,-0.57463264,-1.8586957,-0.85049987,1.9732862,-0.64841765
512,-0.013718988,-0.010324366,0.0066802106,0.025337508,0.028672429,0.0052568517,-0.5310042,0.36509147,0.6226885,-0.36920863,0.597777,0.93942505,34.797237,17.257225,-0.98764914,3.590935,99.30117,0.64089376,1.3487076,1.6436312,1.6855974,0.32328162,-0.3461673,0.062705,0.36702666,0.27895856,0.60925543,0.8613936,0.5341389,0.35918185,0.98709303,0.61112815,0.9680452,0.9935138,0.37347093,-0.55764216,0.06267364,-0.0,0.25229234,-0.0,1.6847544,0.7293842,2.0328321,0.47348326,0.9542135,-0.14028054,-1.9656214,-0.92868745,0.56780565,2.4141386,-2.877764,0.23254812,-2.4618616,0.49926367,-0.003975451,-0.5014128,1.4038483,-2.1513715,1.3583097,1.7443182,-3.1057155,-2.139645,-1.714466,-0.64629936,-1.507975,-0.18961869,-2.8176873,0.61544275,0.7491284,0.58925045,0.30613098,-0.95975316,-0.08003451,2.463345,-0.19707157
513,0.023499243,0.0011421317,-0.030503593,0.02193324,-0.011119097,-0.02766539,0.06534608,-0.94111633,0.8523662,-0.6670526,0.9178655,-0.7269623,36.39563,-90.820114,77.518196,-55.936665,-52.841297,-73.07927,0.5629176,-0.6373961,-1.5103337,-0.9134953,-0.8336443,-0.97676754,0.6171475,0.23165637,0.69076455,0.19328675,0.23093261,0.2743297,0.98991275,-0.72647536,0.75468284,-0.99812675,-0.98438853,0.065392636,-0.0,1.3661613,-0.0,-0.0,-0.0,1.2647423,-0.15647054,1.2014533,2.1131074,1.0122168,0.7046245,0.26865208,2.1353936,-0.24483609,2.1537294,1.6394559,0.47175092,1.4886553,0.37033182,1.1535641,-2.2758565,2.5417523,-1.7481766,-2.1977286,-0.7894544,1.011791,2.2932546,-0.46229506,0.4371364,-0.06781858,1.7619559,-2.7455888,-1.283174,-0.36035848,2.2203336,0.6581775,-1.8274312,-3.211457,0.20941047
514,0.02257238,-0.010838996,-0.01854936,0.025232835,0.002130669,-0.0072594555,-0.5518438,-0.78673315,0.29671597,-0.6316868,-0.13947262,0.29065594,99.74768,-23.831387,-96.02393,-24.36172,17.147627,-94.20063,-1.2208486,0.12213944,0.99144137,-0.30979028,1.5983164,-0.425405,0.2191674,0.297353,0.05643948,0.96667916,0.39176092,0.53710455,0.40286905,-0.32435146,-0.50057036,0.8365444,-0.87372094,-0.5818721,-0.0,-0.0,-0.0,-0.0,0.9909455,0.30591467,-0.0012868047,0.050359488,-2.350117,-2.5609584,1.0810976,0.31405455,-0.9764119,1.2968602,1.8530148,-0.7061392,-1.6128378,-2.4064236,-0.364817,2.236558,-0.57467806,-0.16019821,0.47553015,-1.3448287,1.287477,-1.1341321,-3.0633993,-1.3137852,0.56443083,1.0324275,-2.6518164,-2.129053,-0.44556594,-2.6151576,2.1568618,-0.64506257,0.4323268,0.120600045,0.08618137
515,0.008916293,0.006769105,0.014429501,0.02347094,-0.029421577,-0.006898841,0.3694976,0.6787268,0.30223402,0.56193084,-0.44487154,-0.69127,17.212862,-22.647556,66.01998,43.417248,-48.7234,-97.46518,-0.6815733,-1.6865758,-1.1301181,0.9724427,-1.6823648,0.75815314,0.30276215,0.9677426,0.10135834,0.9008313,0.73699594,0.40963838,0.35195678,-0.6436778,0.51646197,-0.90422136,0.7357338,0.3781908,0.757774,-0.0,1.7893807,1.611759,-0.0,0.3119764,-0.035613626,-0.0034708977,0.6506071,-2.1148438,0.5821665,-1.4215187,0.9470192,-0.8175765,0.060457826,-0.40879032,1.5370592,-1.6761229,1.9237354,-0.035954654,-1.80375,0.36528507,1.2393796,-2.5514722,-0.16533548,0.9649655,-1.7644757,-1.0017941,0.5209832,-1.0316067,-0.34881413,1.0265361,2.5101473,-1.1942905,0.69569564,-0.88476014,1.0398197,-1.9625125,-1.9734368
516,-0.027851684,0.0054321634,0.021910254,0.025992602,0.02916441,-0.0072055543,0.30156478,0.8497813,0.9427755,0.044061914,-0.4121619,-0.8785344,31.300077,-23.654438,-11.441732,51.365116,-78.45556,0.118215546,-1.3691007,1.6718338,-1.3462883,-1.1709499,-1.4997646,0.89693904,0.8198945,0.76981586,0.32521692,0.8244947,0.77747875,0.06934166,0.74338233,-0.007474577,-0.38517043,-0.9747536,0.9506627,0.30623934,0.89649045,0.5052813,-0.0,0.9378732,-0.0,1.7624452,0.42526522,0.2941501,1.4900453,0.45871294,1.2109455,-0.06746273,0.72573996,0.41683018,0.8526873,2.8436337,1.4431546,-0.73610973,2.7003183,1.0630975,-0.6585581,-0.73838264,1.6194938,-1.3672446,0.0615924,-0.58980906,-1.1551327,0.009537897,-0.7270422,2.1593049,1.2780247,1.0670556,-2.344003,-0.8107852,0.9591373,0.6463034,1.0101246,-2.3810182,-1.150749
517,0.0063618375,-0.027488437,-0.02042102,-0.017374985,-0.0027927237,-0.019578118,-0.91781294,-0.82428443,-0.26732972,-0.85454106,-0.74224895,0.5938351,38.030632,-64.27117,-24.503242,-76.82793,39.165653,-65.0924,-0.6202117,-0.16009134,1.2135882,0.08040139,1.2174252,-1.3415712,0.8360558,0.8011518,0.48754588,0.54042286,0.124522105,0.3903671,0.9867387,-0.37179878,0.22685875,0.93666434,-0.9207656,-0.9999913,-0.0,-0.0,0.81294763,1.0445634,1.2129813,-0.0,0.6120908,-1.8960512,-1.7893486,1.0745469,0.08413696,-0.8247484,-2.7228997,0.93899554,0.39405084,0.8635171,-0.6439496,-1.1172829,0.7705776,1.079027,-1.7702427,-0.33564067,-1.8166026,-0.4525072,-0.074725986,1.2975142,-1.3551158,-0.7551309,-0.23554009,-2.153848,-0.63556975,-0.9591634,-0.32455528,0.14791885,1.7855034,-1.8096974,-0.2865734,1.7225072,-0.014413677
518,-0.013203826,-0.01388305,-0.017812895,-0.021125466,-0.014015748,-0.02843929,-0.66147983,-0.7701123,-0.7304212,-0.48655215,-0.903571,-0.229324,-89.40804,-93.36068,59.965355,-78.91072,-13.377179,-28.786705,0.457763,-0.80344504,-0.80533123,-1.6587203,-1.682403,-1.3779411,0.9852493,0.36549324,0.68880236,0.9421271,0.11391329,0.10905702,0.48900402,-0.16625856,-0.9400337,-0.7207811,-0.8524238,-0.71417177,-0.0,-0.0,0.1988768,-0.0,-0.0,-0.0,-1.1185038,-2.410627,-0.36672163,2.2881098,-0.6087645,2.359675,-1.3979179,-1.7345581,1.3009454,0.7277401,-0.7751285,0.31884554,-1.3683627,0.28830236,-1.9519433,-1.0366094,-1.9239552,-0.7358986,-0.32427198,2.460413,-2.998045,-0.3353886,0.5825218,-1.5761287,0.99483836,-2.0149481,-1.458493,-0.3636045,0.068986535,1.5363216,-1.0653576,-0.45782065,-0.4857551
519,0.019119158,-0.00058751565,-0.011099112,-0.02586045,0.009073485,0.0074007562,-0.033649456,-0.56212354,0.85909796,-0.2249201,-0.11788711,0.87857974,-78.83459,24.295248,49.023838,-91.780914,78.46696,-4.6635456,-0.76552415,0.5201325,-0.99368936,-0.35326886,-0.7206218,-1.6026808,0.6022294,0.38653314,0.019047614,0.8107952,0.048358418,0.50892663,0.9914212,0.960759,-0.9900186,-0.8377733,-0.5939278,-0.03365581,-0.0,-0.0,-0.0,-0.0,-0.0,1.2898908,1.863748,2.3008714,-0.75822616,-1.3550564,0.2850581,-2.1315355,-1.261679,0.2966984,0.9939699,1.6126221,-1.5280242,-3.4321284,0.92279273,-2.8289452,1.1735858,2.5275187,0.6793154,1.2881126,-1.1209955,-0.19714096,-0.052292228,-1.3711197,-1.7114594,-0.377416,-1.3079982,0.6031806,-1.5471946,-0.43867493,-1.7999552,1.0419072,0.15246129,-0.5716238,0.023676703
520,-0.026134979,0.0066307783,0.030141573,0.010947781,0.024395809,-0.011646446,0.36263418,0.93869865,0.88422704,0.65261286,-0.9129994,-0.3846802,-42.733547,-38.233025,73.31412,91.844574,-23.235798,-98.76083,-0.82147324,1.3984762,-0.29007015,1.0093844,-0.7610151,1.6037923,0.9485477,0.6363743,0.34608904,0.017853286,0.98366255,0.021855198,0.7705071,0.99445987,-0.5733077,-0.28588042,0.9878273,0.3708421,1.6029903,0.07355475,1.8074741,0.48354173,-0.0,1.394821,0.21234417,-1.0148623,0.34187186,0.97894955,0.44870368,1.0555723,2.051586,1.104896,1.6715842,2.9243035,0.5570965,0.54867446,1.8783628,0.42942458,-0.9299781,0.8568584,1.0043132,-2.1292431,-0.8108483,0.13170576,1.404084,-3.3998094,-1.7776033,-0.20448387,0.52895874,0.3465817,0.27799153,-1.9309363,-0.07854897,1.4735141,0.50378275,0.09285718,0.81563956
521,-0.010050471,0.040191762,0.016014589,-0.000902438,-0.027514592,-0.025601456,0.98020715,0.72474504,-0.81554854,0.9697248,0.8876856,0.69960403,-47.35038,-84.04462,55.724598,75.038055,49.648205,-63.633297,0.5793141,-1.5772588,-1.4071231,1.4383353,1.2880061,1.3103166,0.0030525592,0.47349685,0.51595336,0.6651858,0.8980579,0.4743545,0.993155,-0.95839417,-0.96075463,-0.9865205,0.79412615,0.7438245,1.3096613,0.44615665,0.79124004,-0.0,-0.0,-0.0,-0.013130188,-0.31656933,2.6241586,-1.7301495,1.641846,-2.5031877,3.0060012,-2.5497975,2.4600177,-2.9084873,0.3751459,1.2230767,-1.214389,-0.6639248,-1.1242743,2.1248617,-0.40372795,-0.24408591,-2.1146977,-0.18863916,0.4688955,0.17071187,0.57125914,0.51842123,1.5449466,2.2303793,2.5563493,1.3477707,0.64043534,0.6909969,0.12154424,-0.8343003,0.23781899
522,0.028498106,0.004142717,0.009909598,0.021361815,-0.0026817825,0.019433595,0.2330008,0.5137257,0.7427998,0.5071704,0.8940065,0.934919,-34.969997,63.79673,-61.96555,31.162003,97.17904,0.09229505,1.4073503,-0.1537317,0.7841166,-0.11650719,1.6307608,0.5441517,0.8606116,0.23103677,0.007239106,0.49355415,0.6745733,0.8013016,-0.067041755,-0.09710705,-0.3480517,0.7059223,0.53776014,0.23513766,0.54387957,-0.0,-0.0,-0.0,0.7837245,0.95669675,1.046371,1.521049,-0.07218504,-0.49542177,-0.7245758,1.7844547,2.9367456,1.7404213,1.2424741,2.1797647,-0.9460872,-0.24545383,0.06017673,2.5175169,-0.92738104,1.2575916,1.6253603,1.6977051,-0.89484394,1.3767227,0.5194487,0.09887117,-1.5484127,0.60851777,2.4457965,-0.886859,-1.287706,-3.1731267,-1.7238047,-0.6145303,-0.92915624,1.3754404,-1.2418997
