,oz1_rbfFeature_abs_exp,oz2_tanh_relu_exp,oz11_tanh_relu_exp,(oz3_relu_degree*oz20_abs),((oz14_negative-oz14_tanh)*oz17_degree),(oz2_tanh_zscore*oz22),(oz2_degree_degree*oz2_tanh_mmnorm),(oz14_tanh_exp*oz14),((oz2_abs-oz2)*oz2_degree),(oz9_rbfFeature_degree*oz3_abs),((oz15_negative-oz16)*oz19),(oz18_rbfFeature_degree*oz3_cos),((oz20_cos-oz12)*(oz15_negative-oz16)),(oz3_cos_tanh*(oz1_cos/oz14_cos)),((oz19_cos-oz1)*oz19),((oz2_negative/oz15)*oz9),(oz2_relu_relu*(oz15_negative-oz16)),(oz2_degree_degree*(oz14_negative-oz14_tanh)),(oz11_tanh_relu*(oz14_negative-oz14_tanh)),(oz3_relu_tanh*oz2_relu),((oz14_negative-oz14_tanh)*oz20_abs),(oz2_degree_tanh*oz7),(oz2_tanh_exp*oz2_tanh_mmnorm),(oz2_tanh_relu*oz25),((oz2_abs-oz2)*oz23_tanh),((oz16_square/oz13)*oz5),(oz3_cos_zscore*(oz3_cos/oz2_square)),(oz15_negative_abs*oz24_rbfFeature),(oz3_relu_relu*oz10),(oz15_negative_zscore*oz8),(oz2_tanh_zscore*oz1),((oz2_abs-oz2)*oz24_rbfFeature),((oz2_negative-oz14_tanh)*oz2_tanh_zscore),(oz24_rbfFeature_degree*(oz16_square/oz13)),(oz15_abs_degree*oz20),(oz7_rbfFeature_exp*oz2_degree_degree),((oz2_relu-oz25)*(oz14_cos-oz14_abs)),((oz19_cos-oz1)*oz17),(oz7_rbfFeature_exp*oz19_negative),((oz14_cos-oz14_abs)*oz20_square_zscore),((oz2_negative/oz18_degree)*oz8_relu),((oz3_cos/oz2_square)*oz18),(oz2_tanh_relu*oz14_cos),oz3_cos_zscore_adde,(oz2_degree-oz11)_adde,oz3_relu_tanh_adde,oz1_cos_degree_adde,oz18_degree_zscore_adde,(oz2_relu-oz25)_adde,(oz7_rbfFeature-oz3_degree)_adde,((oz16_square/oz13)/oz18),((oz2_relu/oz18_degree)/oz3_square),((oz15_abs-oz15)/oz9_tanh),((oz2_degree-oz11)/oz14_cos),((oz2_negative/oz15)/oz24),(oz3_relu_degree/(oz9_rbfFeature-oz16_degree)),(oz2_tanh_exp/(oz19_cos-oz1)),(oz1_cos_tanh/oz3),(oz2_degree_tanh/(oz3_cos/oz2_square)),((oz9_rbfFeature-oz16_degree)/oz21),(oz15_negative_mmnorm/oz16_square),(oz3_cos_zscore/(oz2_abs/oz25)),(oz1_cos_degree/oz14),(oz8_negative_abs/oz15),((oz16_relu-oz11_tanh)/oz4),((oz2_square-oz6)/oz1_cos_tanh),(oz7_rbfFeature_exp/oz1_rbfFeature_abs),((oz14_cos-oz14_abs)/oz2_degree),((oz14_negative-oz14_tanh)/oz9_tanh),(oz3_degree_abs/oz7_rbfFeature),(oz9_rbfFeature_degree/(oz2_relu-oz18_degree)),((oz2_degree-oz11)/oz1_cos_tanh),(oz3_abs_relu/oz3_cos_zscore),(oz17_degree_mmnorm/oz20_cos),(oz11_tanh_tanh/oz9_rbfFeature),(oz3_relu_degree/(oz14_negative-oz14_tanh)),((oz2_degree-oz11)/oz3_degree),((oz2_degree-oz11)/oz4),(oz1_rbfFeature_abs/(oz2_relu-oz18_degree)),(oz3_relu_relu/(oz2_abs/oz25)),(oz15_abs_degree/oz2_degree_degree),((oz11_tanh-oz13)/oz11_tanh),(oz2_tanh_relu/oz9_rbfFeature_degree),((oz18_rbfFeature/oz11)/oz9_rbfFeature),(oz2_relu_relu/oz19_cos),(oz2_tanh_relu/oz15),(oz3_abs_relu/oz16),(oz20_abs_mmnorm/oz19_negative),(oz2_tanh_relu/oz3_cos_tanh),((oz2_degree-oz11)-(oz18_rbfFeature/oz11)),((oz18_rbfFeature/oz11)-oz18_degree),(oz15_negative_abs-oz1_cos),(oz2_tanh_zscore-oz3),((oz2_square-oz6)-oz20_square),(oz18_rbfFeature_tanh-oz16_degree),(oz15_negative_zscore-oz22),((oz16_square/oz13)-(oz1_cos/oz14_cos)),(oz1_cos_degree-oz9_tanh),((oz15_negative-oz16)-oz20_square_zscore),((oz16_square/oz13)-oz23),((oz11_tanh-oz13)-(oz8_negative-oz9_tanh)),(oz2_negative_abs-(oz2_relu-oz25)),((oz15_abs-oz15)-oz7),(oz24_rbfFeature_degree-oz3_degree),(oz2_relu_relu-(oz16_relu-oz11_tanh)),(oz7_rbfFeature_exp-oz1_rbfFeature_abs),(oz11_tanh_relu-oz1_cos_tanh),(oz3_degree_abs-(oz14_abs-oz3)),((oz8_relu-oz3_degree)-oz3_relu),((oz16_square/oz13)-oz8),(oz8_negative_abs-oz15_negative_zscore),(oz20_abs_mmnorm-oz8_negative),(oz2_negative_zscore-oz24_rbfFeature),((oz2_relu-oz25)-oz9_tanh),((oz19_cos/oz14_abs)-oz11_tanh),(oz2_relu_relu-(oz2_square-oz6)),(oz2_degree_degree-oz1_cos_tanh),(oz9_rbfFeature_degree-oz1_cos_degree),(oz3_cos_tanh-(oz2_relu/oz18_degree)),(oz3_abs_relu-oz18_rbfFeature),(oz20_abs_mmnorm-oz3_cos_zscore),((oz14_negative-oz14_tanh)-oz1_rbfFeature),(oz11_tanh_tanh-oz3_cos_zscore),(oz14_tanh_mmnorm-(oz2_relu/oz18_degree)),((oz7_rbfFeature-oz3_degree)-oz14_cos),((oz2_square-oz6)-oz15_negative),((oz1_rbfFeature-oz21)-(oz2_abs/oz25)),(oz2_degree_degree-oz3_abs_mmnorm),(oz9_tanh_exp-oz13),((oz15_abs-oz15)-oz3_relu),(oz17_degree_mmnorm-oz16),((oz14_abs-oz3)-(oz1_cos/oz14_cos)),oz2_negative_zscore_zscore,oz9_rbfFeature_degree_zscore,oz14_tanh_mmnorm_zscore,oz1_cos_tanh_zscore,oz1_cos_relu_sigmoid,(oz2_abs-oz2)_sigmoid,oz2_tanh_relu_sigmoid,oz15_negative_abs_sigmoid,oz1_cos_tanh_sigmoid,oz18_degree_zscore_square,oz1_cos_relu_square,(oz11_tanh-oz13)_square,oz2_relu_relu_square,oz1_rbfFeature_abs_square,oz18_rbfFeature_degree_square,(oz2_relu-oz18_degree)_square,oz26
774,1.312674,1.0702505,1.0,-0.0,-166.86774,0.03232584,120.278595,3.0300012,0.0,-20.399082,0.20344959,3.340248,0.04939247,0.5855549,0.73946774,-0.03714076,0.03129419,-478.32083,0.0,-0.0,-1.9954038,-0.61251,0.5766824,0.010122603,-0.0,0.8030466,-42.218147,-0.1383369,-0.0,-1.0101674,-0.06990737,-0.0,-0.08417406,-4.2929993,72.40867,293.35266,0.081348255,2.273536,-0.5809489,0.14665738,0.0,53.69952,0.01914087,1.8836504,7.4489527,2.7182817,43.895714,3.780425,2.637182,79.46603,0.69239444,0.00062750163,-4.3089185,16.779705,0.03334616,0.0,0.63981026,-0.4615847,0.019753167,301.6873,1.0969214,-1.830087,32.044865,-0.548198,-0.91518354,-2.1577003,4.830344,-0.2574629,3.4017403,279.91278,0.2515438,7.6785126,-1.5991882,1.5010773,2.224851,0.0,-0.06185943,-2.740331,-0.0044778762,-0.0,0.3483412,2.6023092,-0.00444229,1.1195363,0.075229056,-0.050026942,1.4881675,-1.1615877,0.2955656,5.0292997,-61.124527,0.63844156,1.4256521,-2.196498,-51.144157,1.0022595,-1.8141124,41.807346,0.60643595,2.1021373,-3.151256,0.14909701,3.3272629,70.63415,-1.5118966,1.0421078,-0.6160921,73.854805,76.47453,1.4790268,-0.6138301,-0.23047638,0.03390255,0.548814,1.3864024,1.3973393,222.60597,-56.460705,0.22858652,1.0854638,1.3481272,-2.414869,0.24116689,0.9535598,76.46581,-2.6864653,-0.012773901,222.78116,-0.56173503,2.7142467,-0.0009608269,0.07055879,-0.06803136,-1.320968,1.2743915,0.41657612,0.6723167,0.5,0.51696664,0.7952918,0.64932925,1.1281487,0.5165036,3.159045,0.0046236375,0.0740201,203.97687,3691.5225,1.1334743
775,1.3050672,2.5339713,1.0,36.168793,77.636475,1.543587,5423.9683,2.9899335,0.0,10.70985,0.82415724,-6.7534566,0.9159405,1.7675478,0.095787376,0.9526991,2.1677527,-11567.306,0.0,0.9659286,-2.0127919,-0.5069573,2.5269587,0.63173974,-0.0,-0.25281665,0.11626383,-0.30631772,0.8166562,2.2463362,0.89436525,-0.0,-3.4236434,1.6725242,94.62343,4202.212,-0.9560941,-0.09688668,-0.48666832,0.1120337,-0.07163892,0.14865135,0.27343085,3.1244898,97.85144,3.3012831,48.12107,3.2379065,3.6956573,-35.755836,-0.3201797,0.12515035,4.573899,323.49545,41.56956,-1.5450449,16.663616,0.989183,3.4938464,20.532963,5.2169576,0.16658172,35.685467,-0.7373608,8.5589485,5.0948086,2.9017518,-0.010304836,-2.7872717,-148.13142,-0.57140464,144.18867,1.6420095,0.5193001,-0.7095554,-17.969465,2.4893456,1275.9865,-0.009475049,0.27352875,0.01838191,-4.6877136,0.05790612,2.6199083,2.0503104,-0.5328378,1.5277356,-0.8285162,1.4174535,94.39894,-29.023203,0.952545,0.6963296,2.4657402,-25.163792,0.6136255,-2.8609018,44.63978,1.4229085,0.37887228,2.9944205,0.67944515,3.9969037,-48.274,1.0186949,0.50635004,-0.6597824,37.61082,-37.59645,-1.4529649,-0.45917153,1.8085622,-1.4821067,0.21436203,0.8366667,-1.7046446,5438.361,-29.345978,0.6002788,0.81701976,0.11567947,-2.3929803,-0.60505676,0.89720404,-38.768196,1.616492,-0.96760523,5438.8003,3.2909956,2.822949,-0.13301691,-2.0893044,-1.6576496,1.4067,1.2693698,0.54815763,0.68835247,0.5,0.7170322,0.85131764,0.6592116,0.27000996,0.62794244,0.89251894,2.7450547,0.07089147,73.88526,789.64355,-0.4233219
776,1.1813561,2.200299,1.0,-0.0,-14.987676,-0.21498337,3232.1404,3.0951145,0.0,14.224923,-0.8204027,1.6123899,1.5652397,0.388952,0.34594473,3.6858487,-2.01705,-7601.629,0.0,-0.0,-0.89170057,0.16671036,2.0289783,0.038065203,0.0,-0.48681548,-0.10194695,-0.081681475,0.0,-0.031105205,0.12768984,-0.0,-2.2299159,-34.537685,-7.487737,3979.0146,-1.0637853,0.096083,-0.49299297,0.9604234,-0.002478997,0.066388205,0.20668608,1.5891913,64.16926,2.7182817,59.664204,3.4539173,3.7377121,86.937164,3.1902354,0.011765669,-0.0,234.46098,9.647213,0.0,2.76207,-0.5171537,11.075274,56.303593,0.1614341,-0.051045157,43.616528,0.30773273,-1.0596255,2.571225,6.811485,-0.017057858,2.7126074,663.0362,-0.23604694,80.96118,-1.299881,0.57646644,-1.555411,0.0,-0.7307585,-35.374115,-0.004059009,-0.0,0.0051957606,4.9064007,0.08136458,-5.8502707,1.1769474,2.4810295,0.9340538,-0.521978,7.688451,62.4406,-43.11735,-0.67604476,2.622566,1.7825559,-89.76234,-0.13185653,-1.4464412,57.745434,-0.96877575,0.7442887,-2.0237226,0.04826975,-0.16671036,69.36807,-0.7730533,0.96855956,-0.75901777,81.31876,84.18986,2.247864,0.4158208,0.32449192,-0.8112526,1.8189428,0.96428204,-0.8839053,3504.2935,-47.25383,0.07722418,1.1942801,1.3557698,-2.335426,0.8659787,0.93216884,83.95679,2.2694545,-20.356789,3504.5676,-0.60302603,0.0,-1.0428815,-1.0188305,-1.0682344,0.8527501,1.2823193,0.8470232,0.7298564,0.5,0.68752915,0.5788,0.6811404,0.54115963,0.98782516,1.7477443,1.1399837,0.027776558,245.3872,1685.9259,-1.6617812
777,1.2308697,2.0848174,1.7506572,-0.0,73.52141,1.4306047,2753.6353,-0.3429193,0.0,2.033557,3.6144893,-11.276057,-1.6523246,0.73826224,-0.9567469,0.18120047,2.164886,3383.1252,0.6147097,-0.0,1.1726425,-0.75905365,1.8627098,1.0836335,-0.0,-0.2657501,0.9676377,-0.28280902,-0.0,1.6333541,0.65992814,-0.0,-0.44973558,-2.075937,-103.89006,2988.8125,-0.13987872,-0.7135157,-1.5200762,0.041135423,0.01191338,-1.4838665,0.6156849,3.580928,55.876095,2.7182817,49.558247,1.3947568,2.1821346,11.323506,-0.16438344,-0.5452235,10.73035,63.43188,-0.3387945,-0.0,-3.4155993,-4.46981,0.8914973,-62.45975,2.647689,1.35529,-81.15962,-0.5666486,0.4551738,0.9511158,4.668625,0.004850214,3.4697492,-281.3472,0.17582738,78.90273,0.17472425,1.7429715,2.157204,-0.0,-6.1554317,-43.207897,0.0027070518,-0.0,0.031554982,-2.0415854,0.054453857,-1.3358521,281.2392,-0.432837,-0.24766172,-0.37581813,0.97078437,53.472378,75.479904,0.87985086,1.2260184,-0.50039935,34.673347,0.36777973,-0.7580593,46.523598,2.148286,1.3542585,0.13490486,1.4749709,4.1537786,-0.9105158,1.498815,0.76205045,-0.11372197,7.9080606,9.597728,-0.7443514,-0.73640376,1.5508873,-0.7726767,-0.8525139,-0.5542072,0.29804444,3081.3022,-33.348152,0.7691779,0.34978646,-0.2735672,0.889992,-0.3546754,0.23643902,7.7671947,-1.0565833,0.13326454,3081.9265,-0.331128,3.394725,1.4480958,-0.247657,-0.93929344,1.1834568,-0.7683711,0.5901128,0.6937079,0.5,0.6758317,0.8451899,0.66233414,1.7517183,0.66832536,1.3070663,0.8813899,0.04314801,130.0824,5887.998,-2.4626057
778,1.2257285,1.9939128,2.350757,-0.0,-192.29172,-0.50730246,2421.6482,4.5076985,0.0,0.517203,-0.8726007,3.654474,-3.6880257,-1.6173579,0.04138998,0.47981444,-1.8504395,-7515.33,-2.3070955,-0.0,-2.1653626,-1.4186801,1.7342114,0.09983425,0.0,0.94448864,-0.19891706,-0.17151548,0.0,-0.47493827,0.8253401,-0.0,-1.80728,35.33183,44.24497,3540.7346,-1.3662703,0.12867367,-0.50861454,0.7655169,0.0057672304,-0.82615495,-0.12776963,2.4135153,50.039913,2.7182817,41.907436,1.4518735,3.4217598,64.956116,2.734181,-0.009988215,-0.0,-255.58974,1.3038167,0.0,19.26733,-0.5490456,1.5321276,-391.54648,0.14286678,-0.051983465,22.304361,0.5123101,-0.27353734,2.6509387,6.2479625,-0.039966255,5.437161,257.95773,0.0065144976,79.652565,-3.5504594,1.2394989,83.13468,0.0,-0.763283,-35.52033,0.0027740304,-0.0,0.019808471,1.50246,1.4437828,12.787309,0.9208167,0.7169153,0.8875496,-1.1060251,1.576276,47.21496,72.630226,0.278615,2.091537,0.9313546,-69.717415,-0.46053642,0.23339868,39.68559,-1.7875932,-4.5039988,1.2809227,0.14466655,1.4186801,51.788513,0.4837271,1.0681458,0.2606368,59.158417,62.490643,-3.9540043,1.4562235,0.9355067,-0.67038876,1.1999112,-0.33050883,-0.7267794,2783.7004,-38.711174,0.44949815,0.9462112,0.74712604,-2.4956512,0.9983026,1.0110878,62.42298,2.537519,-6.244671,2783.937,1.0381693,0.0,-0.3575709,6.533334,-0.8485691,0.05080445,1.3994116,0.35034448,0.66462636,0.5,0.665989,0.7236411,0.6443054,1.6037897,0.4678284,1.6491919,0.71934944,0.041426625,60.584263,5383.406,-1.7485472
779,1.1373863,1.0,1.0,19.360506,1.0488819,-0.3359268,-360.68912,0.046268545,-12.42696,2.83232,0.92310935,6.7137065,1.8347397,0.747975,-0.4975248,-0.42787984,0.0,95.67828,0.0,-0.0,-0.11581021,1.1765705,0.24278328,-0.0,0.37756252,-0.061447475,7.2534537,-0.3509507,-0.23162325,1.2329956,0.0066219866,-0.18218653,-0.13644317,-8.512729,-95.12036,-1345.7085,-1.4921418,-0.17493469,0.73228544,0.75518525,0.0,-4.804561,-0.0,3.5318632,-14.741191,2.9709225,60.00857,2.1791098,1.1554271,-11.858318,-0.9966808,0.0,-0.0,-17.476593,0.16706224,-0.8691247,0.8604055,2.9491131,-0.11216471,-17.146423,1.3727543,3.8611224,1294.2175,0.76561826,-9.856662,1.5145515,9.66963,-0.050601427,0.095303975,67.56743,0.3552225,-22.926115,0.3174009,1.6633698,-3.7089858,-167.17444,-1.1800469,144.89946,0.004169243,1.2255237,-0.067241475,1.1894417,-0.0,-0.44943717,-0.0,-0.0,0.8594601,1.2266241,-0.0,-17.373436,30.790785,0.26881635,-0.7368561,-0.5588473,-17.09436,-1.971214,-0.46377128,58.218937,-2.360152,-0.115253866,-2.9552855,1.8921655,1.1765705,-30.644608,-1.1876657,1.1160672,-0.76155394,15.009541,-15.053806,1.5084691,2.2407112,-0.24976271,0.6060935,-0.63420695,19.680235,-1.1534127,-1081.8256,-46.32215,0.7473138,0.1370368,-0.09198862,0.04022915,-1.5235934,0.5234378,-15.575621,2.4221334,-1.332277,-1081.149,0.22701345,-0.25823152,0.13079843,-1.21485,0.3294757,0.96381027,0.06868322,0.85466135,0.73103976,0.65895075,0.5,0.78052366,0.681691,0.2907063,0.99980855,1.1136204,0.0,0.016572176,48.218384,953.3781,0.75366235
780,1.3133115,2.240462,1.1303531,-0.0,9.206342,-0.837936,3418.0537,0.12678742,0.0,-9.704063,-0.029182881,1.1508799,0.3299401,0.07167079,0.046254296,1.3334867,0.3231397,-829.2318,-0.027697671,-0.0,-0.08460042,-1.2396944,2.087569,0.37634477,0.0,-1.4958029,0.12615186,0.0005910806,-0.0,0.0108598545,1.7171395,0.0,-1.4536349,-1.8397458,-0.485375,2830.5137,0.5730244,0.32579765,0.0778678,-0.83852553,-0.0,-0.37734094,0.80151325,2.941889,66.620636,2.7182817,9.437811,2.0491009,3.3692036,47.671463,1.8384204,-0.046828486,-0.0,64.31446,872.24854,-0.0,-4.888254,-0.14794345,1.772525,-49.188564,4.976611,0.09335531,59.325806,21.18564,0.11690148,13.287746,2.8310056,0.013749638,8.370764,-174.36702,-0.3118073,547.37555,3.528984,0.30265883,-0.5680437,0.0,-1.4133787,-60.966877,0.006910625,-0.0,0.00035353267,1.6453044,-0.06559709,-1.0787306,1.1231705,35.63854,-2.5307329,2.0445335,1.3285203,63.670826,38.553593,-0.094642796,1.9706941,1.4111838,17.893875,0.6865148,-1.3476548,6.746533,1.2416899,-2.8314524,-0.3049443,0.46653414,1.2396944,46.708668,1.2399861,0.4990437,0.0057869777,44.31011,45.21248,-0.7500813,0.5021857,-0.2732092,-1.1441284,0.67792624,8.661414,-0.4337976,3668.2744,-19.01706,0.6363631,0.76059395,-0.01727727,-0.49859953,-0.10168672,0.5889304,43.95959,1.5738887,-1.7638386,3668.1306,1.0524261,0.0,0.59351796,0.7843373,-1.118015,-1.0611055,0.17026712,-1.0873055,0.5292859,0.5,0.691402,0.5056585,0.5291527,0.44780305,0.013754107,0.040642314,1.2487078,0.074284434,2.6688433,1555.4756,0.12223455
781,1.3266766,1.0,1.3434533,-0.0,33.55118,-1.7785032,-147.00945,0.28643128,-224.09384,17.420202,-0.14332275,-5.0614643,-1.3387387,0.34020394,0.32120663,2.3708184,0.0,2082.3738,-0.13392293,0.0,-0.29001462,1.4200127,0.013216189,-0.0,-1.6812276,1.5229652,-0.08114439,-0.19577949,-0.0,-0.78668404,0.86936086,-0.62325865,-1.5442414,23.74348,32.183643,-5094.9336,-0.48835,-2.1192365,-0.21715514,-0.48774984,0.0,-0.20309718,-0.0,2.3634915,-77.70976,2.7182817,47.957325,1.8298295,2.0629492,66.25417,2.094138,0.0,-1.9453688,-82.579285,40.405537,0.0,0.25140613,-0.5944994,-4.37233,-145.01938,0.28671613,-0.16626257,197.7619,-1.0187042,-3.7558515,3.2340832,3.9261248,-0.009300542,0.5022029,608.73364,0.3092645,-122.20033,-3.1204138,0.13653582,1.0448761,0.0,1.2679474,229.5766,0.0055558574,-0.0,-0.010964939,5.7272615,-0.0,-2.3634117,-0.0,0.0,0.68719137,-1.8017228,-0.0,-79.778984,50.23004,0.08898175,-0.20875013,1.7197814,-92.500694,-0.47261673,-2.6703002,46.14227,-0.07795954,-1.1647191,-0.10727286,2.0537558,3.1771169,50.663708,-1.3157953,0.8271483,-0.36292213,62.095844,63.43169,-0.9646264,0.015993,-0.5424487,1.6219664,0.24789178,3.9928288,-2.128562,-4591.4106,-29.503944,0.41964775,1.3046019,0.70732605,-0.17092478,0.6417437,0.6191711,62.561943,1.2500099,-3.0512037,-4591.118,1.8009536,1.7571042,-1.5014716,0.52515775,1.3991231,1.3787001,0.33634496,0.54328805,0.6877391,0.9425052,0.5,0.7065221,0.65884817,0.78934747,0.6234213,2.8592649,0.0,0.079906315,128.06299,2588.6833,0.25001088
782,1.0653846,1.2965794,1.0,58.203262,-1.3380004,0.43487605,559.23267,1.35253,0.0,14.372009,0.6343874,6.6071267,-0.4012255,0.44726592,-0.06123632,0.14928848,0.24883468,-1176.2053,0.0,0.19783537,-1.4263743,-0.57847244,0.83092415,-0.4250733,-0.0,0.5478178,-0.574466,0.1384971,-1.5646226,-0.7230365,0.32526055,0.0,-0.3318185,-20.432667,36.649876,914.3645,0.039044593,-0.0015655294,-0.7100971,0.0027506081,0.006763087,-6.6574335,0.19409907,2.647512,18.324902,3.4625318,39.69098,1.8977253,4.6207,-52.235508,1.8977541,-0.006138794,-0.0,20.883669,-0.60525143,0.62126774,-14.348902,0.5922186,0.1231925,400.37155,0.13305774,0.43571848,50.87133,1.9779004,0.43530986,2.053501,16.54395,0.0013475575,4.1218405,1177.303,0.316818,27.452553,-13.564241,1.0150077,-1.319532,-40.805042,0.2837541,18.895937,0.0013402516,-5.910191,0.03968822,-3.2412417,0.017347943,-2.0443816,0.3412191,0.4296869,-0.62310696,-0.8610896,0.501432,16.140831,46.456688,-0.040832996,-0.58581346,0.047549963,88.46655,-1.7671417,-2.4199235,37.29971,0.8020866,-1.2485604,2.0338898,-1.6365995,0.57847244,-41.872646,-0.09371477,0.9844899,-0.5684943,55.233658,-54.76488,-2.7520018,1.8003312,1.779115,-0.49507582,2.2294283,1.431407,-0.9015852,872.06177,-22.00092,0.5236324,0.7588899,0.6543184,-1.411221,-0.27403286,0.83486307,-55.7011,1.771866,0.0046387613,872.31323,2.245943,-0.95994,2.0383444,-1.0966399,-0.2659514,1.3122648,0.92358464,0.27322662,0.6559495,0.5,0.56456983,0.64667654,0.63841563,0.6733127,0.41640612,1.358003,0.070659414,0.0040114354,132.69475,2233.1973,-1.427697
783,1.326896,2.5341957,1.048205,-0.0,62.732563,-1.5463295,5426.3687,-0.5118997,0.0,2.3777864,-1.45172,15.955473,-0.63939613,-0.72776914,3.6566062,2.5380843,1.3927745,10819.451,0.09361427,-0.0,1.600281,1.455703,2.5273018,-1.1535013,0.0,-9.141863,0.30679956,0.20195952,-0.0,-0.6040873,2.6728776,0.0,-1.1379726,-230.89761,-36.83281,4927.3423,-2.2354307,-1.1654309,1.5644784,0.30052033,0.015891863,-0.49354303,0.3665659,3.57361,97.63752,2.7182817,-19.042152,1.3416415,5.616246,12.419029,11.583992,-0.71865344,-0.0,240.78384,1.4768747,-0.0,-1.1973225,2.1195247,2.7879062,-195.56769,0.0966522,-0.6401454,18.669046,0.94629073,0.06809485,-10.387869,3.2016659,-0.008122663,-2.365538,-98.7952,0.17270705,-261.82727,0.19997147,0.94628286,0.19389166,-0.0,-9.685694,-137.29013,0.0035138442,0.0,0.008411224,4.580228,0.06688878,24.7213,-10.612229,1.164116,-0.10435188,0.25686932,1.2309761,88.921036,84.83441,1.1785744,1.534499,3.1181853,94.187775,0.33494055,-14.975587,-20.919847,1.2298868,-16.88906,0.13092703,-1.240489,-1.455703,24.28626,1.7045547,0.6227243,0.40960538,8.463312,10.555823,-16.694893,1.555064,1.1996547,-1.9111388,3.738552,-0.1810762,-2.108399,5441.5327,35.662262,0.77642184,-0.111557946,-0.41155484,2.2712843,-0.8082839,0.084854335,9.306539,4.5646577,1.5347497,5441.1143,0.6000112,0.0,2.2951033,2.3000555,-1.6583048,1.2191422,-1.216339,-2.5307138,0.5,0.5,0.7170502,0.68971413,0.4103482,1.8951383,0.0,0.04649781,2.747225,0.079999775,262.17252,6479.2354,0.4547237
784,1.0871135,1.0,2.4970102,-0.0,-29.640669,-0.8370081,-154.74644,-0.2335887,-218.30692,-6.0729585,-1.3593843,2.7884731,-1.8079581,0.48740873,1.3965082,-1.2362257,0.0,-2832.039,0.57195574,0.0,0.22450589,1.603722,0.01415147,0.0,0.5364857,0.43191618,0.34071878,0.37322092,0.0,-1.6035168,1.1508902,0.75916785,-2.2106757,5.267099,27.929897,-4105.326,0.89011526,-0.7475674,-1.4008992,-0.6100481,-0.22168215,-0.06191479,-0.0,3.4245121,-77.92214,2.7182817,39.28668,2.5898826,4.1259646,25.824196,-2.6046762,0.0,-0.0,-84.88706,-0.77081835,-0.0,0.45877725,-1.3918622,-2.0727663,44.224876,0.43077007,-0.7202675,-115.122925,0.8702119,-1.1411616,1.8753848,10.847334,-0.007995791,-0.74556494,-235.15663,-2.0393026,-143.05576,0.57346225,0.26387134,-2.7647324,-0.0,3.475193,-100.562065,0.0113593815,0.0,-0.017160725,0.25327966,0.0,-0.12986384,-0.0,-0.0,-0.8474032,-0.12807153,-0.0,-80.674416,7.3870344,0.71887285,-0.9049355,0.9281316,27.436075,-1.9967616,-0.33757862,37.40672,0.08558214,0.1374233,0.574427,-0.027433753,1.603722,38.96157,0.9150942,0.82250905,0.3513949,22.481947,24.385565,-0.846704,2.5387657,1.3789973,1.1059285,2.2460053,-0.83762634,-1.0571531,-4531.653,-51.563484,0.7254731,0.35204488,-0.508208,0.70855,0.017337859,0.33706173,22.155941,2.414265,0.28372282,-4531.223,-0.25088418,0.0,0.7249576,0.05079353,1.3809397,-1.295886,-0.4524076,0.25878555,0.6543553,0.9405035,0.5,0.7952899,0.63730806,0.01648633,0.407349,0.05371953,0.0,0.006976604,9.204578,54.067307,0.9356519
785,1.30634,1.8970089,1.0,-0.0,94.87373,-1.1451495,2100.1167,-0.42142057,0.0,2.2086673,0.4711995,14.755548,1.6508503,0.17243356,-0.13203983,-0.5639821,1.2400907,3777.2078,-0.0,-0.0,0.50450945,-0.27576992,1.5996635,0.7730012,0.0,0.05649853,1.4629921,0.36824164,0.0,-0.04358365,1.326013,0.0,-0.071144335,2.0247858,-25.31034,1877.138,0.072735414,-0.50009364,-0.2172713,0.15971328,-0.0,-0.12407186,0.43020368,3.5730004,47.23289,2.7182817,11.507313,2.6457593,2.2696383,12.326334,-1.7581737,-6.1297917,-3.5123506,66.25175,0.88683933,-0.0,-4.141472,-0.88170344,0.58422655,-47.140533,9.295557,1.3601775,-10.538105,-0.024701353,-0.64576286,-0.89618844,2.820512,-0.0037297779,-2.0056806,-34.983177,2.604848,292.46375,0.20196901,0.86396074,-2.9249887,-0.0,-4.5006156,-36.815865,0.054405667,-0.0,0.03055141,1.9448556,0.050043374,-1.1176745,0.79129535,-0.48214325,-0.562985,-0.6361536,0.84773535,44.764194,3.9035628,1.1745863,1.1085539,-0.24705838,17.824085,2.5521936,-0.100860715,9.545211,2.619748,-0.27051112,-2.3075287,1.2072891,2.9317377,25.778545,-0.02215588,0.48649415,-0.15220557,8.884131,9.890782,0.1602461,-1.2958453,0.15057714,-1.036319,0.30753607,1.9303355,0.89505047,2490.3342,4.005439,0.9379488,-0.08879165,-0.6713387,1.2494254,-1.5078852,0.32082358,8.9361515,-1.4643887,0.01626134,2490.4294,-0.26828814,2.6559677,1.1232274,0.7783468,-0.7590252,1.1227639,-1.0085306,-0.9805039,0.53827435,0.5,0.6548164,0.7905069,0.5379781,0.00525949,0.023530807,2.3059824,0.57554317,0.07141149,224.34554,24.125694,-1.4625957
