,oz2_tanh_exp,oz9_tanh_exp,oz7_rbfFeature_exp,oz14_tanh_exp,oz3_degree_abs,oz15_negative_abs,oz2_negative_abs,oz8_negative_abs,oz1_rbfFeature_abs,oz11_tanh_relu,oz15_abs_relu,oz3_abs_relu,oz1_cos_relu,oz3_relu_relu,oz2_tanh_relu,oz2_relu_relu,oz24_rbfFeature_degree,oz18_rbfFeature_degree,oz15_abs_degree,oz9_rbfFeature_degree,oz3_relu_degree,oz2_degree_degree,oz1_cos_degree,(oz20_cos-oz12),(oz2_degree-oz11),(oz2_relu-oz25),(oz11_tanh-oz13),(oz14_abs-oz3),(oz14_cos-oz14_abs),(oz8_negative-oz9_tanh),(oz2_relu-oz18_degree),(oz1_rbfFeature-oz21),(oz3_degree-oz10),(oz15_abs-oz15),(oz14_negative-oz14_tanh),(oz2_abs-oz2),(oz15_negative-oz16),(oz8_relu-oz3_degree),(oz9_rbfFeature-oz16_degree),(oz19_cos-oz1),(oz2_negative-oz14_tanh),(oz2_square-oz6),(oz7_rbfFeature-oz3_degree),(oz16_relu-oz11_tanh),oz1_cos_tanh,oz2_degree_tanh,oz3_relu_tanh,oz11_tanh_tanh,oz3_cos_tanh,oz18_rbfFeature_tanh,oz2_tanh_mmnorm,oz3_abs_mmnorm,oz3_degree_mmnorm,oz14_tanh_mmnorm,oz17_degree_mmnorm,oz20_abs_mmnorm,oz15_negative_mmnorm,oz18_degree_zscore,oz2_tanh_zscore,oz15_negative_zscore,oz2_negative_zscore,oz3_cos_zscore,oz17_degree_zscore,oz20_square_zscore,(oz2_relu/oz18_degree),(oz18_rbfFeature/oz11),(oz2_abs/oz25),(oz2_negative/oz18_degree),(oz19_cos/oz14_abs),(oz16_square/oz13),(oz1_cos/oz14_cos),(oz2_negative/oz15),(oz3_cos/oz2_square),oz26
593,2.3880284,2.233396,1.07808,0.3950645,144.67232,1.0242869,1.3350083,0.052253213,0.15286274,0.69820666,1.0242869,2.5250084,0.94922656,2.5250084,0.8704681,1.3350083,-2.4114058,14.990504,58.687313,-15.157908,144.67232,4382.573,54.386673,1.2653999,75.62654,-0.019824266,1.9526054,-0.8761107,-1.7269199,-0.7512702,-84.14726,-0.3076636,144.95094,2.0485737,2.577604,0.0,1.4120307,-144.67232,21.951532,0.22873753,-0.40630203,0.117136836,-144.59714,-0.69820666,0.7394327,1.0,0.9872632,0.6032282,-0.6728094,0.25582293,0.9656831,0.83427155,0.9022659,0.007721752,0.0150107145,0.7793637,0.78625107,1.4926937,1.275754,1.0247993,-1.3356763,-3.1951623,-1.610418,1.1071476,0.015617371,0.3028894,0.9853677,-0.015617371,0.33280763,-0.119854495,-12.16613,1.3033539,-0.45776954,-1.1256748
594,1.0706635,1.436475,0.9900225,1.7033671,35.29584,1.2069072,0.068384916,1.7704877,0.08410442,0.78034747,1.2069072,0.61602867,0.5446,-0.0,0.068278514,0.068384916,-10.401448,-15.955282,69.15068,-16.198866,-0.0,224.49442,31.20328,1.293801,2.8719084,-1.0163106,1.2297766,1.2098062,0.23505557,1.4082954,49.49308,-1.481509,-34.62027,0.0,-1.1263845,0.0,-0.4993202,35.29584,40.25902,-0.9580414,-0.60099196,0.08939315,35.285812,-0.78034747,0.49646208,0.99921006,-0.0,0.6529061,0.672985,-0.2714905,0.5390345,0.20338878,0.29010013,0.78230166,0.34061217,0.6639913,0.14177981,-0.86305535,0.091489196,-1.2075111,-0.068419136,0.47478575,-0.5125751,0.49995375,-0.0013836183,-0.26616007,0.06304527,0.0013836183,0.062048122,-1.1140339,0.6570684,-0.05666129,174.52798,-1.1155528
595,0.6028344,1.2863641,1.2731322,0.66738755,33.320995,1.026738,0.55749005,0.036051776,0.26080343,-0.0,1.026738,0.5815611,0.9736209,0.5815611,-0.0,-0.0,14.955928,-13.664091,58.827755,11.811492,33.320995,-1830.1317,55.784367,1.4997579,-30.716259,-1.3056076,-0.5439469,-0.15268174,0.480553,-0.28787142,23.076145,0.21943596,32.7866,0.0,0.83326364,1.1149801,-0.38267648,-33.284943,37.10816,0.75283444,0.96187437,0.36307693,-33.079514,0.8412887,0.7502911,-1.0,0.5237991,-0.686491,0.6834747,-0.23406272,0.23354158,0.19199787,0.5235019,0.28564247,0.09195745,0.11554189,0.19382092,-0.40295625,-0.75647914,-1.0272518,0.557769,0.5184701,-1.3509736,-1.0591083,0.0,0.19459026,0.42699665,-0.024158716,1.2186056,-1.3950791,1.0705808,0.542972,2.6886072,1.3538938
596,1.317579,2.4356034,1.1843358,0.7146513,24.55858,0.8791399,0.28312618,1.150524,0.20911168,0.43562645,0.8791399,0.42862812,0.93142605,-0.0,0.27579597,0.28312618,14.847871,-9.876004,50.371002,-15.580125,-0.0,929.44824,53.36678,1.487704,15.755114,0.6137376,0.007235259,0.7781602,0.590001,0.26032948,14.245226,0.10952942,-25.208889,0.0,0.68549263,0.0,-1.8926545,24.55858,-58.34203,0.5950872,0.052834332,1.753438,24.727762,0.5778882,0.73125803,1.0,-0.0,0.41001266,0.7209099,-0.17068176,0.64940375,0.14145634,0.32662317,0.32191104,0.51236194,0.47330236,0.23645404,-0.24380656,0.39784524,-0.8795798,-0.28326786,0.6847173,0.06652014,-0.29083952,-0.020278195,-0.3692403,-0.85637146,0.020278195,2.7681909,2.3978362,0.9913712,-0.32204905,11.346456,-0.7428667
597,0.7679233,1.2207386,1.1272562,2.0982502,41.818977,1.3308614,0.2704736,1.0150273,0.2794566,-0.0,1.3308614,0.7298789,0.9951785,0.7298789,-0.0,-0.0,-2.8943243,-12.375969,76.25274,3.6099818,41.818977,-887.91235,57.019527,1.549195,-14.014794,1.3759094,-0.25895393,0.22304451,-0.37362075,-1.2144834,31.51152,0.3864338,42.777145,0.0,-1.6940272,0.5409472,-1.5379727,-40.80395,-11.803594,0.66417575,-0.4706301,-0.92503524,-41.699192,1.1089907,0.75956184,-1.0,0.62299126,-0.7172118,0.63230973,-0.21270365,0.36227566,0.24101418,0.552408,0.8928169,0.83155525,0.2399383,0.105976135,-0.550255,-0.39914703,-1.3315274,0.27060893,0.31529886,1.1427563,-0.8978139,0.0,0.14573026,-0.19657806,-0.008583324,0.59389645,-0.06671857,1.7178905,0.20323198,10.187209,1.0166173
598,0.43450963,1.2062349,0.76333857,0.55365455,4.4007626,0.44884184,1.1996151,0.27230838,0.15069424,0.31844282,0.44884184,0.076807804,0.7548308,-0.0,-0.0,-0.0,-2.5866067,14.886344,25.716742,-13.756495,-0.0,-3938.1038,43.248615,-0.60958797,-69.06279,0.28524718,1.6051226,0.75633854,0.098336935,0.08480452,-1.6066816,0.008074969,-3.7971544,0.0,1.270745,2.3992302,-1.2938001,4.4007626,-48.652637,1.5310272,1.7908294,0.7111858,4.130709,0.5265154,0.6380221,-1.0,-0.0,0.30809826,0.7603532,0.25412315,0.059399247,0.025186166,0.39519045,0.18661186,0.5165906,0.18848082,0.36074388,0.028055917,-1.2398527,-0.44906643,1.2002153,0.88151133,0.08077793,-0.9782185,-0.0,0.7875274,-4.2055283,0.74664146,1.2002796,-0.5548812,0.97038454,2.6726902,0.6928414,0.9177532
599,2.3454382,2.5627165,0.75515,0.3898007,81.01828,1.2775635,1.2651305,0.42560065,0.25426596,0.7697714,1.2775635,1.4140358,0.43188336,1.4140358,0.85247236,1.2651305,-13.910349,-13.081061,73.19899,-15.601635,81.01828,4153.1777,24.745092,0.16632435,71.466866,-0.27167654,0.72931755,0.34254336,-1.9412951,-1.3666685,8.22938,1.0435948,80.611275,0.0,2.698699,0.0,-1.1020219,-80.59268,9.785485,-0.467969,-0.3230108,0.08137429,-81.29912,-0.7697714,0.40689406,1.0,0.8883481,0.64679646,0.15486316,-0.2244218,0.956112,0.46711546,0.68574524,0.0006118417,0.42746857,0.6593257,0.12137103,-0.1216099,1.249187,-1.2782028,-1.2657635,-1.0094854,-0.21971816,0.47744128,-0.18166073,-0.22388224,0.82322013,0.18166073,0.37359402,0.76172775,-2.3380945,-0.99026823,0.09754071,-0.67648154
600,2.370147,0.4165651,0.96610373,2.244901,66.88882,0.36125362,1.304793,1.257384,0.056597117,-0.0,0.36125362,1.1674302,0.34495643,-0.0,0.86295193,1.304793,-15.687907,-13.215584,20.698307,-12.416821,-0.0,4283.3823,19.764545,0.6823799,75.34872,2.7582793,-0.15856183,2.290579,-0.69030297,-0.38167143,-91.34674,1.2739245,-67.03917,0.0,-1.9318104,0.0,-1.1228826,68.1462,-43.85484,-0.32073534,-2.1134543,0.64371514,66.85433,1.2912313,0.33189508,1.0,-0.0,-0.48507696,0.37352774,-0.22665022,0.96168566,0.38561684,0.18263589,0.9286264,0.87301683,0.26064116,0.38604337,1.6178836,1.264658,-0.36143437,-1.3054459,-0.47790098,1.2825538,-0.8600181,0.0140828,0.39121184,-0.89769876,-0.0140828,0.79942083,-1.5633844,0.7969496,-3.6118476,0.23055513,-0.11486923
601,1.5815346,0.47933096,0.7917804,0.3979834,85.19174,1.1240422,0.49527827,1.2651198,0.28110537,0.44760287,1.1240422,1.4868765,0.9946932,-0.0,0.45839566,0.49527827,12.326705,-5.930203,64.40287,13.7393465,-0.0,1625.9025,56.991722,0.3036598,27.895655,2.0301805,0.6405759,3.084731,-1.6249096,-0.52975583,-44.55939,0.8115455,-85.24199,0.0,2.5191996,0.0,-2.2285738,86.45686,-63.045204,0.0649447,0.42606673,0.9745765,84.95827,0.6569288,0.75935644,1.0,-0.0,0.41992655,0.08362561,-0.10313355,0.7465203,0.491188,0.12037808,0.011623621,0.610742,0.050986346,0.16571504,0.78674585,0.66741544,-1.1246046,-0.4955261,-1.172061,0.39823166,-1.0983396,0.010992829,-0.21486792,-0.32267743,-0.010992829,0.1051486,-6.322076,-36.765617,-0.4406225,0.34170884,-0.42023316
602,0.4036944,2.0504131,0.7984371,0.8292773,17.447882,0.8905639,1.5108916,0.11432083,0.06434167,-0.0,0.8905639,0.304523,0.5164479,-0.0,-0.0,-0.0,15.649472,11.201577,51.02555,-4.66071,-0.0,-4959.964,29.590284,1.2846435,-85.84661,-0.62286747,-0.71077985,0.49395758,0.79267627,-0.6037204,6.627065,1.4569652,-16.532322,1.7811278,0.37663522,3.021783,0.46429858,17.447882,-24.504547,1.7440113,1.6980922,3.3628006,17.222782,1.0438529,0.47495383,-1.0,-0.0,-0.5494462,0.7415841,0.19305106,0.02027598,0.10044186,0.35081038,0.4007623,0.67891085,0.52789384,0.7476257,-0.115721986,-1.3484485,0.8910095,1.5116476,0.78467906,0.62807935,-0.09153493,0.0,-0.27112126,2.425703,-0.22798803,3.7792077,1.949757,0.525855,-1.696556,0.41790473,0.30737916
603,1.2102201,1.0925376,1.3247781,0.4089399,48.56261,0.931667,0.1931696,1.4927016,0.0063696476,-0.0,0.931667,0.8475775,0.9916593,-0.0,0.19080226,0.1931696,-16.19365,5.9266443,53.38058,13.765539,-0.0,634.1383,56.81789,-0.8408062,11.84176,-1.4596058,-0.2692324,2.2900138,-1.3144283,-1.5812047,45.40052,1.496725,-47.78787,0.0,2.3366232,0.0,-1.57795,50.055313,-36.789032,0.8616498,0.7010175,0.20758222,48.843857,1.2955083,0.7580689,1.0,-0.0,-0.5711483,0.5795608,0.103072114,0.6041994,0.2799114,0.2449729,0.026018888,0.6329203,0.49509838,0.22128183,-0.78941196,0.27236983,-0.93213314,-0.19326626,0.12763664,0.4730114,-0.2138719,-0.0042729685,-0.1336499,0.11687589,0.0042729685,0.6869604,-1.0991828,7.746859,-0.2073376,17.735767,0.26874438
604,2.129942,0.4782496,1.3196911,2.5440927,11.764589,0.45661756,0.98703367,0.28617305,0.067840844,-0.0,0.45661756,0.20533083,0.48343867,0.20533083,0.75609463,0.98703367,-15.48127,-0.97023654,26.162258,1.9471273,11.764589,3240.24,27.698994,-1.2646241,57.511433,1.0527947,-0.7852049,1.4817473,-1.8030981,0.45144945,23.795763,-0.918429,12.5379505,0.0,-2.6208522,0.0,0.5882863,-11.478416,59.902565,-0.57118636,-1.9208077,1.279551,-11.487192,0.74363863,0.44899333,1.0,0.20249304,-0.6313385,0.7526299,-0.016932204,0.904853,0.06766067,0.45017725,0.99494326,0.94244194,0.6364132,0.3584979,-0.39828664,1.1069055,-0.45684606,-0.98752755,0.8409042,1.5166371,0.36918646,-0.043274384,0.0176657,-15.009404,0.043274384,0.29342523,26.267086,-4.166859,-2.16162,1.004884,-1.1591938
605,1.7915797,2.0692415,0.82130617,2.2216194,127.78447,0.5252625,0.66714364,1.2113143,0.124879785,0.92102444,0.5252625,2.23026,0.7773311,2.23026,0.5830978,0.66714364,-13.037668,12.26451,30.095322,11.34593,127.78447,2190.1033,44.53779,0.3831668,36.628777,0.5942551,1.0359585,-1.1365273,-0.63455987,0.48413217,58.46709,0.7663253,129.49974,1.050525,-1.891969,0.0,-0.62447894,-127.78447,-65.67731,0.27407873,-1.4653801,-1.1532743,-127.98133,0.22871697,0.6511721,1.0,0.97715133,0.7263817,-0.54602003,0.21084557,0.8128438,0.73686254,0.8448216,0.92310053,0.33371282,0.5425578,0.64210993,-1.0093042,0.85151196,0.52552533,-0.6674775,-2.738306,-0.535838,-0.03429672,-0.011542289,0.1341424,9.152927,0.011542289,0.8726656,-11.501425,1.6928948,1.2701148,-1.3765888,-1.0356075
606,0.9051962,0.43084994,1.3265594,1.6428277,66.79311,0.10050569,0.09993495,0.24935944,0.27242398,0.4151524,0.10050569,1.1657598,0.9543585,-0.0,-0.0,-0.0,-4.0942254,6.7094855,5.7585516,-16.198856,-0.0,-328.06705,54.680714,-0.026183844,-6.167671,1.2670091,-1.1997571,1.7103027,0.31082124,0.5926359,-39.881504,0.720029,-65.51333,0.20101137,-1.040962,0.1998699,1.2843804,67.04247,67.5483,1.2776664,-0.39648414,0.8908289,67.0757,-0.4151524,0.7417499,-0.9999787,-0.0,0.39283872,0.3748484,0.11657026,0.44974557,0.3850648,0.18296142,0.76312,0.57964736,0.3284385,0.5194207,0.6964119,-0.15635353,0.10055598,0.09998496,-0.47444758,0.2933888,-0.71436924,-0.0,0.26504567,-0.078874685,0.002505797,1.789344,0.8678872,1.1157336,-0.99432135,39.456547,1.0539981
607,2.495484,0.45978847,1.1495281,0.51249516,66.697395,0.062297493,1.5542421,1.1843188,0.15279862,0.06152805,0.062297493,1.1640892,-0.0,1.1640892,0.9144827,1.5542421,-16.12222,-14.610873,3.5693831,-11.776358,66.697395,5102.2754,-25.944862,-0.82896847,88.9899,3.1516035,1.4480641,-0.35612792,-0.116987646,-0.4073301,26.540073,1.4540286,66.25319,0.12459499,1.4764253,0.0,1.2606984,-65.51308,68.45778,-1.7851151,-0.8857781,2.3945432,-66.558044,-0.06152805,-0.42421702,1.0,0.822368,0.061450526,0.37616688,-0.24962032,0.9890925,0.38451272,0.63703245,0.14566508,0.6177076,0.14937666,0.5083844,-0.43630323,1.3407323,0.062328666,-1.5550199,-0.4709961,0.4217181,-1.026409,-0.062204942,-4.1393437,-0.973006,0.062204942,0.31636485,-1.0357934,-0.6553409,24.948711,0.16375887,0.7603704
608,0.39621377,0.6200716,1.1230544,1.4678297,54.656986,1.0804079,1.6281756,0.26964775,0.23230137,-0.0,1.0804079,0.95394444,0.52178866,-0.0,-0.0,-0.0,2.5753486,1.665908,61.902805,1.9625049,-0.0,-5344.9844,29.896286,0.0007252693,-91.85128,0.10897079,-0.25672156,1.3584354,0.514812,0.2082726,-4.506638,-1.4485681,-54.147118,0.0,-0.78827584,3.2563512,-1.1653364,54.926636,-4.831791,0.99547213,1.2443906,3.6866932,54.773037,0.9778796,0.47907934,-1.0,-0.0,-0.7128483,0.52155256,0.029067392,0.010328054,0.31506371,0.22424275,0.7034175,0.018477738,0.006621855,0.17831862,0.07869504,-1.3760613,-1.0809485,1.6289903,-0.059749085,-1.598728,-1.107683,-0.0,-0.02024334,-14.941395,0.36128387,-0.06521255,-0.011336861,0.56759167,1.5070009,0.21821189,0.70509595
609,2.5296893,2.3342023,1.0061814,0.44307092,138.3173,0.94031364,1.6444823,1.3368717,0.24813661,0.80703884,0.94031364,2.4140925,0.0031674611,2.4140925,0.92809653,1.6444823,-16.062405,-5.779704,53.876,-10.868875,138.3173,5398.516,0.18148215,2.132792,93.10341,2.1315224,-0.52787846,-1.2752455,-0.72020507,0.4892015,64.44562,1.2724394,138.61555,0.0,1.9528725,0.0,-0.27283883,-138.3173,38.05379,-1.6380879,-0.8304568,1.8645909,-138.31114,-0.80703884,0.0031674504,1.0,0.98412496,0.66795343,-0.6332594,-0.1005341,0.9963331,0.7976159,0.8806492,0.06850913,0.4603067,0.27441815,0.21878427,-1.0966351,1.3608303,-0.94078416,-1.6453052,-3.0399592,-0.10899657,-0.8331345,-0.026185552,-0.09018941,-3.3764815,0.026185552,-0.06186875,0.33374548,0.0075660395,-1.7488657,-0.27616504,1.4668176
610,1.8060092,1.1685753,0.80390084,2.156753,50.505222,1.2661473,0.67938524,0.40022007,0.2827969,0.5791992,1.2661473,0.8814825,0.99967915,-0.0,0.5911196,0.67938524,14.992829,-13.570023,72.54489,4.6272182,-0.0,2230.2898,57.277393,0.34843266,38.264645,0.90391773,1.2823647,1.8983899,-0.4909088,-0.5560054,34.547447,0.31163907,-48.886417,0.0,-1.7855114,0.0,-1.3481467,50.90544,-4.6174636,0.82969326,-1.4479892,-1.1286055,50.28694,-0.4971997,0.7614593,1.0,-0.0,0.5220831,0.56217515,-0.23251028,0.8171102,0.2911164,0.23836507,0.9073936,0.94663537,0.9203248,0.12466857,-0.591405,0.86335444,-1.2667809,-0.67972517,0.069635466,1.530776,1.9807504,-0.020059763,-0.3581688,-3.0257769,0.020059763,0.7909873,-0.009562348,1.9005356,-0.5365768,1.3779398,-0.7574023
611,0.61112505,0.6573572,0.7551032,0.48866677,72.54834,0.79296476,0.5392945,1.7446679,0.2272785,-0.0,0.79296476,1.2662075,0.41916505,-0.0,-0.0,-0.0,15.46949,-14.331408,45.433533,-11.654697,-0.0,-1770.3992,24.016386,1.5381181,-29.54791,-0.8066078,0.29401267,2.1657486,-0.27757204,2.1641955,-17.343622,0.5185545,-73.79457,0.0,1.6156157,1.078589,-1.1038573,72.54834,-18.016245,2.1381333,1.255369,1.1745358,72.26744,1.1852722,0.3962268,-1.0,-0.0,-0.70359254,0.29122204,-0.24504112,0.24080619,0.4182609,0.16338488,0.1204288,0.5298543,0.6245753,0.2613454,0.3028548,-0.7363145,-0.79336154,0.5395643,-0.68616474,0.12549974,0.31475562,-0.0,0.18509187,0.6685957,0.031094685,1.1115247,-0.082724094,0.67393214,0.68009895,1.0311598,1.3327414
612,0.655589,0.47788104,1.2784302,2.3032734,23.638922,1.0193446,0.45039204,0.6785445,0.28271127,0.5754056,1.0193446,0.41257703,0.9766847,-0.0,-0.0,-0.0,-15.124466,-14.696138,58.404137,-7.7418284,-0.0,-1478.5497,55.959908,-0.48588684,-26.461128,0.91039556,-0.031754255,1.6147999,-0.8419377,0.059848905,15.076129,-0.71903443,-22.255743,2.0386891,-2.036554,0.9007841,-0.09251845,24.317467,-63.840176,1.2030615,-0.3839393,-0.5076314,23.884554,0.5364574,0.75162715,-1.0,-0.0,0.5193181,0.72404265,-0.25101522,0.27815974,0.13615175,0.3297514,0.9422329,0.30565256,0.6737498,0.78482354,-0.26325977,-0.6326308,1.0198547,0.4506174,0.6994547,-0.6304498,0.5475545,0.0,-0.39125842,-0.49472126,-0.029874515,0.82072836,2.0361018,2.7108662,-0.44184473,4.5160317,0.8623376
613,0.7314712,0.64114535,0.82876337,0.44723243,60.494682,1.4094138,0.32353243,0.8462066,0.24687052,-0.0,1.4094138,1.0558314,0.98743105,-0.0,-0.0,-0.0,-16.20348,1.9513073,80.753456,9.852596,-0.0,-1062.0942,56.57563,2.439131,-17.379166,-0.3753622,-1.3146535,2.1675723,-0.66863924,1.2907057,-71.71189,-0.5265802,-58.763794,2.8188276,1.9164177,0.64706486,1.7868441,60.494682,21.797125,0.82959825,1.1282094,-0.1879062,60.30686,0.8203468,0.75626475,-1.0,-0.0,-0.6752586,0.4562018,0.034043577,0.3364105,0.3487355,0.20438568,0.07346442,0.781643,0.30421612,0.89749336,1.2522349,-0.47094196,1.410119,0.32369432,-0.25305957,0.9744651,-0.7702543,-0.0,-0.029413091,0.86192065,0.004511559,0.88897884,0.28818882,2.228453,-0.22955106,4.7051597,0.95425624
614,0.661148,0.60056835,0.8676217,0.9207506,21.270468,0.2141368,0.44016057,0.9039201,0.052435044,0.3213104,0.2141368,0.37123972,0.9478204,0.37123972,-0.0,-0.0,-11.948653,-8.011553,12.269134,-0.051392026,21.270468,-1444.9618,54.306107,0.7428435,-25.552448,0.39077288,0.13835356,-0.2884853,0.91382337,-0.3940413,-94.69862,-1.4495919,22.958822,0.4282736,0.16532049,0.88032115,0.69606066,-20.366549,27.611305,0.6283875,0.5227266,-0.7425152,-21.412468,-0.3213104,0.7387947,-1.0,0.3550756,0.3106913,0.73146844,-0.13892375,0.28265053,0.12249051,0.48251173,0.45622465,0.5214491,0.7658377,0.5522425,1.6536299,-0.62016547,0.21424395,0.4403808,0.73495656,0.097159564,1.0309393,-0.0,-0.41976812,-1.1263846,0.0046480144,3.672544,1.2694284,0.9510752,-2.0555112,4.80991,1.4618441
615,0.42407843,0.3970263,0.75363874,2.3430722,19.832075,1.0881191,1.285096,0.043877456,0.25408128,0.81614697,1.0881191,0.34613502,0.4916203,-0.0,-0.0,-0.0,-16.202024,13.160405,62.34463,14.432636,-0.0,-4218.721,28.167767,-0.063732564,-74.77574,-1.6742119,2.2098513,1.6075838,-0.95701146,0.87987524,-45.58645,0.4186643,-20.759115,0.0,-2.1129117,2.570192,-1.1124595,19.875952,-1.1427071,1.7909825,0.43363303,2.0424213,19.549232,-0.7918065,0.45550147,-1.0,-0.0,0.6729673,0.73553956,0.22573645,0.04647535,0.11419387,0.34270048,0.95131373,0.84214103,0.19737588,0.17609125,0.7960318,-1.275726,-1.0886636,1.2857391,0.7547735,1.1784486,-0.9656999,-0.0,0.2005753,0.7675827,0.02819031,0.58197814,-0.000425095,1.6148493,1.1810251,0.5696077,0.4564548
616,0.44105947,0.66730833,1.2348537,0.65252817,59.019184,0.75153863,1.1524849,0.9556043,0.2146814,-0.0,0.75153863,1.0300791,0.61116236,-0.0,-0.0,-0.0,12.973482,1.7993249,43.05999,-12.728272,-0.0,-3783.3843,35.01702,-0.62270737,-64.58756,1.610933,0.5737607,1.48618,0.4416759,1.3601074,-69.12292,-1.6017878,-59.868347,0.0,0.8830018,2.3049698,-2.4158902,59.019184,-95.58246,1.9131932,1.5793859,2.260652,59.230137,2.5590415,0.54494476,-1.0,-0.0,-0.7137025,0.4736387,0.031393826,0.067356616,0.34022483,0.20940463,0.2737074,0.93123233,0.27086055,0.27331114,1.2070262,-1.2177651,-0.7519147,1.1530616,-0.20303358,1.4788411,-0.84020907,-0.0,-0.021733701,-0.7154146,0.016672978,2.192334,-1.8863865,0.68075097,1.5335006,0.3875491,0.531981
617,0.97210014,0.64797914,0.7742199,0.40113193,28.604286,1.4283171,0.028304035,1.2151395,0.17521389,0.7463875,1.4283171,0.499239,0.8818665,0.499239,-0.0,-0.0,-5.383572,-1.3247862,81.83653,-13.02513,28.604286,-92.91665,50.527225,0.3183119,-2.58645,1.1977253,-0.82014453,1.0488217,-1.525327,1.6490363,25.80476,0.37969166,27.635853,0.0,2.4615254,0.05660807,-1.75497,-28.604286,-18.943161,0.6082742,0.94176894,-0.8771107,-28.860186,-0.4197346,0.7073531,-0.92487067,0.46151844,0.6329888,0.70538944,-0.023117762,0.4876706,0.16479193,0.50745785,0.015800536,0.20729947,0.8868682,0.07782647,-0.4506034,-0.05108354,-1.4290317,0.028318198,0.61368203,-0.9620706,1.7602905,0.0,-0.023966745,-0.02363149,-0.0010968533,0.075762,0.06811358,38.791134,0.019816352,1095.9019,0.75251013
618,0.4755731,2.0686345,1.0985245,0.39005208,23.879305,1.287826,0.9576675,0.3540541,0.091897264,-0.0,1.287826,0.4167725,-0.0,-0.0,-0.0,-0.0,10.827936,-10.5223255,73.78699,-16.187738,-0.0,-3143.8367,-0.34554648,-0.28537726,-54.827827,1.3552142,1.5023183,2.167647,-1.9299805,-0.37283462,-39.01035,0.4204601,-24.07132,2.575652,2.6923492,1.915335,1.3958696,23.879305,5.907917,1.4502518,1.8991425,2.0268064,23.973272,0.04245054,-0.006030851,-1.0,-0.0,-0.042425055,0.72323745,-0.18161206,0.10742709,0.13753827,0.32893372,0.0009535849,0.9453577,0.6117939,0.86237323,0.6811997,-1.1065398,1.2884704,0.95814675,0.6956537,1.5264682,0.2571335,-0.0,4.323593,-0.70665395,0.024549063,-0.07229276,-0.0075567532,0.033672325,-0.7436312,0.99702674,0.32423735
619,2.43044,0.7259491,1.2238108,1.1635416,18.692396,1.1411971,1.4127293,0.08475052,0.12471524,0.88570637,1.1411971,0.32624388,0.22092555,0.32624388,0.8880723,1.4127293,-9.946742,4.8777943,65.38577,9.765764,18.692396,4637.7163,12.658101,-0.9568166,79.54178,1.196673,2.0979748,-0.173601,0.83572984,0.40502584,-38.41581,1.2503765,18.68497,0.0,-0.30411118,0.0,0.033022046,-18.692396,67.44824,-0.4998166,-1.5641975,2.926127,-18.490427,-0.88570637,0.21740004,1.0,0.3151417,0.7092665,0.73853683,0.0849285,0.97504604,0.10762021,0.47374237,0.5802763,0.80847645,0.47360566,0.1607599,0.695487,1.3017429,-1.1417681,-1.4134362,0.769529,1.0649405,-0.28979224,0.035470273,0.060738392,6.5387096,-0.035470273,5.556868,-1.1373641,0.22352454,-1.2379363,0.47462216,0.46641266
620,0.5513935,2.3073444,0.7536411,2.3762493,11.265723,0.741168,0.6858457,0.55445844,0.24647702,-0.0,0.741168,0.19662397,0.9400656,-0.0,-0.0,-0.0,-14.775133,7.254298,42.465797,-0.97647506,-0.0,-2251.4983,53.86179,-0.667757,-37.8792,0.7098634,0.41817778,1.5115769,-1.0618916,-0.2816388,-76.37385,-1.7510651,-12.154803,1.482336,-2.1804762,1.3716913,0.94673836,11.265723,11.76127,0.90081346,-0.17967767,1.1960423,10.982884,0.88894206,0.73525244,-1.0,-0.0,-0.71087074,0.7533825,0.12593916,0.18610343,0.06478321,0.3718391,0.95876646,0.011209011,0.027042413,0.7044734,1.3336421,-0.88815504,0.7415389,0.6861889,0.8448127,-1.6232363,-1.1051649,-0.0,-0.08936056,-0.96616566,0.008980111,0.4204256,-0.03232999,3.7147727,-0.9253579,2.0849586,0.6916006
621,2.040819,1.1031028,0.79667395,0.52755713,42.956524,1.5262355,0.89397424,1.2613972,0.2486571,-0.0,1.5262355,0.7497328,0.87188023,-0.0,0.71335113,0.89397424,-8.752443,6.3302836,87.446846,-8.685833,-0.0,2934.744,49.955055,-0.17987674,51.291332,1.1015953,0.9523123,1.5070568,-0.030647099,1.1632704,86.12305,0.78224975,-42.046215,0.0,1.396822,0.0,-0.12661791,42.956524,80.04058,-0.52962947,-0.25447625,1.8299464,42.729214,0.070270814,0.70232815,1.0,-0.0,-0.070155375,0.6242086,0.11003693,0.88211966,0.24757554,0.26404214,0.16101873,0.83423245,0.32555783,0.049543142,-1.4882723,1.0438037,-1.5269991,-0.8944216,0.28520203,1.151783,-0.72123957,-0.010489076,-1.5696731,-4.305797,0.010489076,-0.023585532,-1.9156675,1.1998183,-0.58573806,0.91576606,-1.993276
