,oz2_relu,oz16_relu,oz13_relu,oz8_relu,oz3_relu,oz20_cos,oz19_cos,oz1_cos,oz14_cos,oz3_cos,oz9_rbfFeature,oz7_rbfFeature,oz1_rbfFeature,oz18_rbfFeature,oz24_rbfFeature,oz19_negative,oz2_negative,oz8_negative,oz14_negative,oz15_negative,oz15_abs,oz20_abs,oz14_abs,oz2_abs,oz3_abs,oz2_degree,oz3_degree,oz18_degree,oz17_degree,oz16_degree,oz16_square,oz5_square,oz20_square,oz2_square,oz3_square,oz14_tanh,oz2_tanh,oz23_tanh,oz9_tanh,oz11_tanh,oz26
457,0.77365106,0.019898133,0.79064596,0.8599307,1.6381531,0.0015055691,0.95645374,0.65797687,0.833756,-0.067305826,-0.23912215,-0.28121004,0.009852653,-0.047561806,-0.28189182,-0.296196,-0.77365106,-0.8599307,-0.5849204,-0.2928639,0.2928639,1.5692908,0.5849204,0.77365106,1.6381531,44.32694,93.85925,24.17518,-29.19811,1.140079,0.0003959357,1.3057637,2.4626734,0.59853595,2.6835456,0.5262325,0.6490475,-0.16946696,0.9289679,-0.5321026,-1.1461921
458,-0.0,-0.0,-0.0,0.4723949,-0.0,0.94970226,0.49612242,0.47175133,0.99643385,0.9898327,0.2691717,0.23624155,0.24910538,-0.17485563,-0.226827,-1.0516692,0.65152997,-0.4723949,-0.084477946,-0.53440005,0.53440005,0.31851253,0.084477946,0.65152997,0.14272042,-37.329914,-8.177277,-45.133953,10.496843,-59.567677,1.0808765,1.2603072,0.101450235,0.4244913,0.020369118,0.084277555,-0.572699,0.3208877,0.5011557,0.8777739,0.23738798
459,0.27195853,0.6528274,1.0695856,1.5810053,0.61210144,0.16830042,0.38625753,0.8704193,0.75286627,0.81844234,0.0646935,-0.04388698,-0.2805596,-0.1642772,-0.22007845,1.1742256,-0.27195853,-1.5810053,-0.71839017,-1.1247582,1.1247582,1.4016911,0.71839017,0.27195853,0.61210144,15.582075,35.070827,-6.2376976,-29.612274,37.40425,0.42618358,0.93366385,1.9647379,0.073961444,0.37466818,0.6159111,0.2654463,-0.6201813,0.74991244,0.22519869,0.44084793
460,-0.0,0.34250933,0.6517077,0.62896025,-0.0,0.81368643,0.93732226,-0.023957627,0.5389998,0.6253176,-0.2310894,-0.090624996,-0.05361597,0.28274524,0.11670557,-0.35593158,1.7774373,-0.62896025,1.0015471,-0.876275,0.876275,0.6203304,1.0015471,1.7774373,0.8952579,-101.83965,-51.294495,95.17633,-55.946598,19.624338,0.11731264,0.0734262,0.3848098,3.1592834,0.8014867,-0.76224315,-0.94441885,-0.5860594,0.50707465,0.36124557,-0.6567808
461,0.1588687,0.7360039,0.16050601,-0.0,-0.0,0.8989473,0.85129744,0.9956846,0.98516935,0.5079469,-0.16073659,-0.16423509,0.27190116,-0.20333526,0.16687922,-0.5523432,-0.1588687,1.3039427,0.17243828,-1.6075139,1.6075139,0.45343593,0.17243828,0.1588687,1.0379966,9.102506,-59.472824,-83.72147,21.951315,42.169914,0.54170173,0.27214,0.20560414,0.025239265,1.077437,-0.17074923,0.15754548,-0.31083214,0.9446665,-0.8799162,-0.06812338
462,0.018468168,0.76391006,0.57208437,-0.0,1.1747469,0.076227635,0.942568,0.85603106,-0.051679987,0.3857766,-0.17531794,-0.20539714,0.21912286,0.16602963,0.19523922,-0.34055927,-0.018468168,1.3677319,1.6224993,-1.2557272,1.2557272,1.4944947,1.6224993,0.018468168,1.1747469,1.058148,67.30804,-65.13308,-37.27446,43.768818,0.58355856,0.26766092,2.2335143,0.0003410732,1.3800302,-0.92498595,0.018466068,0.80065024,0.9428394,-0.7749421,1.0633878
463,0.0335333,1.2170935,0.9086138,-0.0,-0.0,0.42455143,0.33703405,0.77745575,0.36485,0.89001375,-0.26835492,0.28275755,0.28108105,0.23021838,-0.27998734,-1.2270315,-0.0335333,1.3646669,-1.1973246,-1.2364334,1.2364334,1.13233,1.1973246,0.0335333,0.47342104,1.9213165,-27.125027,-43.2724,-28.664015,69.734314,1.4813166,0.1434977,1.2821711,0.0011244823,0.22412747,0.83283675,0.033520736,-0.5470737,-0.9313197,0.05501345,1.0201945
464,1.1691155,-0.0,0.76688755,0.81140244,-0.0,0.9907219,0.9923595,0.07847204,-0.066329785,0.96113527,-0.03203765,-0.169152,0.20164709,-0.036546484,0.06817774,-0.12369491,-1.1691155,-0.81140244,-1.6371748,-0.73682296,0.73682296,0.13632677,1.6371748,1.1691155,0.27971098,66.98538,-16.026258,94.780205,-93.6186,-77.3125,1.8207662,0.20441325,0.018584989,1.3668312,0.078238234,0.9270766,0.82398844,-0.8113636,-0.9029667,-0.8047032,-0.1294795
465,0.49493003,1.4493308,1.08929,0.62154955,1.1950804,0.62726384,0.99989396,0.97011477,-0.1575974,0.36693862,0.22788972,-0.27169412,-0.22564329,-0.18852443,-0.099614434,-0.014562975,-0.49493003,-0.62154955,1.7290535,-0.49541932,0.49541932,0.89276135,1.7290535,0.49493003,1.1950804,28.3574,68.47306,12.84869,-72.40687,83.040535,2.1005597,0.7860102,0.7970228,0.24495573,1.4282172,-0.938944,0.45812052,-0.01620854,0.3742685,-0.8666041,-0.051135156
466,1.6504786,-0.0,0.45837313,-0.0,1.2316484,0.9873265,0.52740633,-0.5492334,0.6916921,0.33268362,0.10646368,-0.28127906,0.25836688,0.021799097,0.03217246,1.0152514,-1.6504786,0.79103595,0.8069669,-0.5322186,0.5322186,0.15937585,0.8069669,1.6504786,1.2316484,94.56545,70.56825,-67.13634,-44.609634,-38.087433,0.4418941,0.17738967,0.025400661,2.7240796,1.5169579,-0.6679136,0.92892325,0.92176324,-0.3030496,-0.25499943,0.20436977
467,-0.0,0.20774809,1.6297692,0.5754727,-0.0,-0.08864641,0.96891767,0.999998,0.97627014,0.27420515,-0.25309512,0.045434248,0.27794516,0.14604971,0.16058163,0.24997868,0.60902154,-0.5754727,0.21828559,-1.5295821,1.5295821,1.6595592,0.21828559,0.60902154,1.2930332,-34.894363,-74.08534,92.16411,-53.57846,11.903088,0.043159265,1.5561172,2.7541368,0.37090725,1.671935,-0.21488343,-0.543438,-0.7833534,-0.29335207,0.85753816,1.1347517
468,-0.0,-0.0,-0.0,-0.0,0.0080689415,0.9434836,0.9497255,0.8314138,0.9770889,0.99996746,0.24343187,-0.048189867,-0.22745244,-0.20066595,0.07037618,0.3184383,0.45770058,0.7334023,-0.21447182,0.36124834,0.36124834,0.33780748,0.21447182,0.45770058,0.0080689415,-26.22431,0.46231627,93.6025,91.263596,-86.96583,2.3038387,2.942017,0.11411389,0.20948982,6.5107815e-05,0.21124278,-0.42820823,0.69980115,-0.7997426,0.46279043,1.2385372
469,0.023178082,0.17513075,-0.0,0.49430883,0.19018772,0.4406758,0.50723195,0.89873534,0.13091213,0.98196876,-0.11479666,-0.17367667,0.2807871,-0.14398724,0.18023491,1.0388265,-0.023178082,-0.49430883,1.4395074,-0.44678393,0.44678393,1.114445,1.4395074,0.023178082,0.19018772,1.3280061,10.896954,-31.637753,-77.782585,10.034252,0.03067078,0.06757275,1.2419876,0.0005372235,0.03617137,-0.8935985,0.023173932,-0.5790312,-0.7544346,0.23113637,0.42702255
470,-0.0,-0.0,0.86841035,-0.0,-0.0,0.45794174,0.86720073,0.93101984,0.8880139,0.98760706,-0.10900173,0.026018204,0.21356127,0.2715523,0.2819404,-0.52124333,1.2504636,0.7533626,-0.47778863,-1.0303178,1.0303178,1.0951178,0.47778863,1.2504636,0.15759832,-71.646286,-9.029717,0.3265535,16.226782,-36.050743,0.39589795,0.54578614,1.199283,1.5636592,0.02483723,0.44447082,-0.8484136,0.17638731,0.21899024,0.7860926,0.9180405
471,-0.0,0.87852854,1.2773752,-0.0,0.13463278,0.6179587,-0.11928144,0.064449035,0.35179633,0.9909507,-0.024747763,-0.060618874,0.037013214,-0.07249082,-0.282689,-1.6903625,0.6966193,1.5706769,1.2113069,-0.44618767,0.44618767,0.90465266,1.2113069,0.6966193,0.13463278,-39.91334,7.7138896,81.24093,-18.128624,50.335976,0.7718124,0.5226454,0.81839645,0.4852784,0.018125987,-0.8370711,-0.6022175,0.83149475,-0.60374624,-0.8864768,0.2231434
472,0.07673331,0.3894514,-0.0,-0.0,-0.0,0.9484418,0.4192591,0.8712377,0.49092048,0.9364435,0.0026832742,0.24476945,0.06627333,0.23097879,-0.23922129,-1.1381673,-0.07673331,1.1954796,-1.0576503,0.49203765,0.49203765,0.32251343,1.0576503,0.07673331,0.35844493,4.396495,-20.53738,21.290146,80.29906,22.313921,0.15167241,0.6308203,0.10401491,0.0058880015,0.12848277,0.78476286,0.076583065,0.16220276,-0.58787835,-0.5348286,-0.279589
473,1.5371784,-0.0,-0.0,0.40939692,-0.0,0.71949226,0.67130876,-0.29076904,0.61554056,0.9223132,0.27345824,-0.25816157,-0.22488631,0.23952468,0.19732434,0.8348232,-1.5371784,-0.40939692,-0.9077246,-0.8316572,0.8316572,0.76772535,0.9077246,1.5371784,0.39677206,88.07383,-22.733362,-11.358227,64.533134,-58.19659,1.0316916,1.2642534,0.5894022,2.3629174,0.15742807,0.72003835,0.911645,0.4639885,0.7438041,-0.24358526,0.9312823
474,-0.0,-0.0,1.1223062,1.4433532,0.019711839,0.069036916,0.59738994,0.9960195,0.86912954,0.99980575,-0.16860393,-0.2322744,-0.2575193,-0.26640466,-0.06819517,0.93055385,0.3675185,-1.4433532,0.5173567,-0.00404434,0.00404434,1.5017045,0.5173567,0.3675185,0.019711839,-21.057259,1.1294051,-74.52603,68.58888,-12.616811,0.0484902,0.5626758,2.2551162,0.13506986,0.0003885566,-0.47565734,-0.35181928,0.77477324,0.30773893,0.93326855,0.79879546
475,-0.0,-0.0,0.8241813,-0.0,-0.0,0.40513828,0.16199821,0.20593525,0.29745498,0.45229504,0.19048022,0.25322074,0.2799511,-0.19230148,0.2741088,-1.408081,1.2516111,0.39135745,-1.2687705,-1.0478672,1.0478672,1.1536663,1.2687705,1.2516111,1.1014594,-71.71203,-63.10897,46.36853,-54.708294,-53.575848,0.8743652,2.683834,1.3309458,1.5665303,1.2132127,0.85346407,-0.8487348,0.020913104,0.25168282,0.6535274,0.6802466
476,1.0194824,0.49885312,-0.0,0.35417843,1.1462142,0.64048976,0.56040156,0.68547493,0.98787916,0.41194,-0.27933523,0.050516065,0.2809894,0.2520217,-0.2781607,-0.97592574,-1.0194824,-0.35417843,0.15585522,-0.97803724,0.97803724,0.8756605,0.15585522,1.0194824,1.1462142,58.412033,65.67323,-15.301847,97.96731,28.582176,0.24885443,0.39816052,0.7667813,1.0393443,1.3138071,-0.15460542,0.7696556,-0.8285951,0.79530036,-0.8851102,-1.5171063
477,-0.0,0.8445854,0.9500227,0.4738695,-0.0,0.7190437,0.7004701,0.6667924,0.9391922,0.9522089,-0.24003436,-0.28251344,-0.06394712,-0.25531745,0.18958406,0.7947404,0.8673882,-0.4738695,-0.35052615,-1.2620527,1.2620527,0.76837105,0.35052615,0.8673882,0.31040853,-49.69768,-17.785097,26.582256,-67.06327,48.39118,0.71332455,0.17332338,0.5903941,0.75236225,0.09635346,0.3368421,-0.7000447,-0.897953,0.312206,0.72969484,0.19787392
478,-0.0,-0.0,-0.0,-0.0,-0.0,0.44059274,0.6855019,0.90177983,-0.13845836,0.8834638,0.16462135,-0.28284118,0.12709078,0.14982444,0.2239297,0.81550354,1.1587273,0.7918144,1.709701,-0.20957059,0.20957059,1.1145375,1.709701,1.1587273,0.48759156,-66.39018,-27.936937,-0.122106716,5.7041907,-75.538376,1.7381613,0.8112818,1.2421938,1.342649,0.23774554,-0.9366108,-0.8206247,0.2596525,-0.07401901,0.46357718,0.15511332
479,1.696667,0.037475903,-0.0,-0.0,1.0268109,0.83002555,-6.751617e-05,0.23403595,0.76304805,0.51755023,-0.12821367,-0.07626534,-0.23271276,-0.05967457,-0.061853044,-1.5708638,-1.696667,0.17837176,0.70278037,0.58136487,0.58136487,0.5916428,0.70278037,1.696667,1.0268109,97.21185,58.83193,-92.434685,-58.0472,2.1472108,0.0014044433,0.16811848,0.3500412,2.8786788,1.0543406,-0.60612965,0.9349911,0.39813882,-0.91359156,-0.46104968,0.93836635
480,-0.0,0.053237107,-0.0,1.3180463,-0.0,0.6842399,0.06739625,0.97899383,0.88441026,0.72307724,0.11105941,0.17793207,0.28282085,-0.28237638,0.26629105,-1.503349,0.011530596,-1.3180463,0.48556748,0.9324129,0.9324129,0.8172354,0.48556748,0.011530596,0.7625495,-0.6606544,-43.69087,92.13317,-44.404343,3.0502613,0.0028341895,0.16872866,0.66787374,0.00013295464,0.58148175,-0.4506913,-0.011530085,-0.8078232,-0.92105687,-0.57897055,0.6040382
481,-0.0,-0.0,-0.0,-0.0,-0.0,0.5140011,0.43840683,0.5951449,-0.07397758,0.9278646,-0.18079303,-0.014272733,0.15041532,0.2790193,-0.2719604,-1.116971,1.7475961,0.971051,-1.6448416,-1.0292823,1.0292823,1.0309536,1.6448416,1.7475961,0.38215104,-100.129875,-21.895641,-41.46443,16.076702,-64.36103,1.2618299,1.6881305,1.0628654,3.0540922,0.14603941,0.92814636,-0.9411013,0.9132049,0.7805202,-0.57469404,-0.27721176
482,0.7094094,0.39232674,0.7660685,-0.0,-0.0,-0.05217761,0.74258906,0.9476292,0.29595798,0.9972604,0.26725477,-0.06849835,0.2823575,-0.28041646,0.1679172,0.7338685,-0.7094094,0.99737793,-1.270338,-0.7718701,0.7718701,1.6229976,1.270338,0.7094094,0.07403853,40.646164,-4.242095,55.948,10.008182,22.478664,0.15392028,0.3797439,2.6341214,0.50326174,0.0054817037,0.8538892,0.6103064,-0.1726182,0.2618073,0.7254173,-1.2439822
483,-0.0,-0.0,1.0257369,0.43486235,-0.0,-0.028758418,0.6479967,-0.20411098,0.90476024,0.55485857,-0.2796183,-0.11809704,0.107783236,0.15274753,-0.20507917,-0.865845,1.7098565,-0.43486235,-0.43997982,-0.58681774,0.58681774,1.5995587,0.43997982,1.7098565,0.9826034,-97.96756,-56.299023,45.520035,0.7777104,-2.2740924,0.001575328,1.8213258,2.558588,2.9236093,0.9655094,0.4136277,-0.93662995,0.34950727,0.66616094,-0.76754695,-0.86151
484,0.50977546,0.11626504,1.3835174,-0.0,0.7232722,-0.07186844,0.9908907,0.66744524,0.2044255,0.74964404,-0.04064192,-0.1649934,0.07129871,-0.05912904,0.23373275,0.1350789,-0.50977546,0.8239929,-1.3649195,-1.1028599,1.1028599,1.6427268,1.3649195,0.50977546,0.7232722,29.207981,41.44044,58.572353,-40.59949,6.661496,0.01351756,0.7669702,2.6985512,0.259871,0.52312267,0.87752914,0.46977022,-0.3876933,0.90761065,0.53749144,-1.1868389
485,-0.0,-0.0,-0.0,1.6941625,-0.0,0.8312659,0.9748449,0.7914579,0.11839445,0.9866607,-0.030619612,0.16220777,0.22646838,-0.267214,-0.274143,0.22477236,0.7964891,-1.6941625,1.4521235,-0.88021934,0.88021934,0.58941513,1.4521235,0.7964891,0.16351798,-45.635464,-9.36889,43.93915,65.89832,-94.542915,2.7227812,0.0005870136,0.3474102,0.63439494,0.02673813,-0.89611197,-0.6620694,-0.70075595,0.69425005,0.07540859,0.1492535
486,0.0028287072,0.80928135,-0.0,0.07631228,0.096671894,-0.095793046,0.9181995,0.85266095,0.9739231,0.9953309,-0.25071722,0.2289827,-0.053615637,0.25760114,-0.25175217,-0.40728548,-0.0028287072,-0.07631228,-0.22887127,-0.5472269,0.5472269,1.6667365,0.22887127,0.0028287072,0.096671894,0.16207297,5.5388913,44.263386,-17.692902,46.368404,0.6549363,0.09307115,2.7780106,8.001584e-06,0.009345455,0.22495702,0.0028286998,-0.021514673,-0.84082973,-0.9335214,-0.8209857
487,-0.0,-0.0,-0.0,0.21579474,-0.0,0.87744313,0.970966,0.48029232,0.24289015,0.58731437,-0.033623163,-0.27885047,0.27305603,0.28143862,-0.28173476,0.24156,0.9872346,-0.21579474,-1.3254522,0.9371857,0.9371857,0.5002907,1.3254522,0.9872346,0.94305974,-56.564373,-54.03334,42.0504,-84.506645,-46.76351,0.6661454,0.20724572,0.25029078,0.97463214,0.8893617,0.8681334,-0.7561807,-0.57373136,-0.76530766,0.8664065,1.0352519
488,-0.0,1.2044148,-0.0,1.6880461,-0.0,0.6072567,0.9540051,0.50442284,0.025443863,0.5377488,-0.2468302,0.14549051,-0.0076600094,0.123697236,0.21048883,-0.30447292,1.6346722,-1.6880461,-1.5453497,-0.53442484,0.53442484,0.91819316,1.5453497,1.6346722,1.0030316,-93.65981,-57.469475,-15.111238,63.833927,69.00788,1.4506152,0.04744676,0.8430787,2.672153,1.0060724,0.91301495,-0.9267241,0.47449496,0.6730081,-0.93678373,0.14099
489,0.96855676,0.89609903,0.18059866,0.2578586,0.55065674,0.80981654,0.9813912,0.66546977,0.7163823,0.8521811,-0.029698865,-0.21114588,0.2729629,0.25997505,0.2797344,-0.19321904,-0.96855676,-0.2578586,-0.772193,-1.6976548,1.6976548,0.62695694,0.772193,0.96855676,0.55065674,55.494213,31.550304,28.84562,83.3196,51.34269,0.8029935,2.489142,0.39307502,0.9381022,0.30322284,0.6482029,0.74806935,-0.051968805,-0.1845959,-0.33829013,-2.0888946
490,-0.0,-0.0,-0.0,-0.0,-0.0,0.9775325,0.9982036,0.8522211,0.2594028,0.23471217,0.044477653,-0.20849952,0.27969825,0.05051822,-0.22154762,-0.05994959,0.32138187,1.0317955,1.3083925,-1.2429919,1.2429919,0.2123776,1.3083925,0.32138187,1.3338739,-18.413824,-76.42534,-22.137804,-35.89713,-37.92049,0.4380288,0.004014889,0.045104243,0.1032863,1.7792195,-0.8638681,-0.31075585,-0.93009365,-0.089025036,0.30266544,0.6838554
491,1.4168453,1.7262591,-0.0,0.5625205,2.733803,0.8162362,0.80981714,0.89681304,-0.10105715,-0.9179997,0.24367937,0.17524797,-0.21765071,-0.27187657,0.04924509,-0.6269559,-1.4168453,-0.5625205,-1.6720263,0.14940779,0.14940779,0.61593056,1.6720263,1.4168453,2.733803,81.17925,156.63536,-28.69307,-58.680782,98.90736,2.9799705,4.07542e-05,0.37937045,2.0074506,7.473679,0.9318191,0.88893896,-0.4039641,0.5452618,-0.092036456,-0.8041636
492,1.3546852,0.6943051,-0.0,1.5113041,1.7424916,0.57603335,0.15550579,0.5258756,0.974737,-0.17085294,-0.14997272,-0.017256357,0.046677303,0.11215322,-0.101569906,1.4146569,-1.3546852,-1.5113041,0.22525574,-0.8323715,0.8323715,0.95692855,0.22525574,1.3546852,1.7424916,77.61774,99.83741,50.880005,-67.39423,39.78075,0.4820596,2.75349,0.91571224,1.8351719,3.036277,-0.22152166,0.8751546,0.86873,-0.7715389,-0.38287324,-0.18043186
493,-0.0,0.51966345,-0.0,1.6429478,-0.0,0.98153734,0.90904003,-0.48759404,0.66979,0.8506323,0.24742068,-0.27119178,-0.27343875,-0.22506261,0.08975367,0.4298217,1.5408164,-1.6429478,-0.8368703,0.5820361,0.5820361,0.19245665,0.8368703,1.5408164,0.5536095,-88.28227,-31.719486,-58.43211,-4.7633634,29.77452,0.2700501,0.27706292,0.037039563,2.3741152,0.30648348,0.6841478,-0.91225743,-0.9306833,-0.6398238,-0.91105616,0.28418374
494,-0.0,-0.0,-0.0,-0.0,0.18419097,0.8417951,-0.05269248,0.951932,0.5939537,0.98308474,0.24585097,-0.22325572,0.24059387,-0.08976086,0.27660444,1.6235132,0.60805506,0.9533407,0.9348318,-1.4752378,1.4752378,0.57019615,0.9348318,0.60805506,0.18419097,-34.838985,10.553365,95.700134,-0.44143736,-53.520542,0.87256104,0.31467557,0.32512364,0.36973095,0.033926316,-0.7328387,-0.54275656,-0.7707212,-0.8516129,0.08861397,1.0073133
495,0.24431501,-0.0,0.8681859,-0.0,1.2283145,0.38001746,0.063290425,0.6070384,0.99817276,0.3358258,0.2826843,0.20290606,-0.26483953,0.24999909,-0.010732831,1.5074636,-0.24431501,0.87024677,0.06046144,1.166285,1.166285,1.1809812,0.06046144,0.24431501,1.2283145,13.998219,70.377235,52.705276,76.04058,-17.852013,0.097079866,1.9874,1.3947165,0.059689827,1.5087565,-0.060387872,0.2395673,0.8918651,-0.51131153,-0.81453294,-1.5284691
496,-0.0,-0.0,-0.0,-0.0,-0.0,0.75604,0.19251128,0.87476903,0.4601826,0.7090565,0.26843318,0.22647658,0.2799433,0.28225297,0.25882208,1.3770757,0.899286,0.61274886,-1.0925955,1.5766888,1.5766888,0.7135548,1.0925955,0.899286,0.782637,-51.525288,-44.841793,-36.179478,-1.3404311,-62.50719,1.1901857,2.6109443,0.50916046,0.8087153,0.6125207,0.7978235,-0.7159501,0.8818573,0.040554702,-0.073559776,0.9214139
497,-0.0,0.21995308,-0.0,-0.0,-0.0,0.9851155,0.9547747,-0.17246492,0.4641585,0.93633497,-0.18172099,0.2825389,0.13711682,-0.21272169,0.27219766,-0.30189532,1.3278004,0.3126386,1.088112,-1.2490749,1.2490749,0.17275147,1.088112,1.3278004,0.35875413,-76.077354,-20.555096,-27.74592,-94.95115,12.602383,0.048379354,2.7523162,0.029843071,1.7630539,0.12870452,-0.796188,-0.8687107,0.7606923,-0.70440835,0.9079842,0.1975419
498,-0.0,0.45426497,-0.0,1.4415169,0.33381793,0.98623234,-0.10907309,0.9534487,-0.013837417,0.9447983,-0.18235664,-0.005420869,-0.18757418,0.26634267,0.27154332,1.6800869,0.42496228,-1.4415169,-1.5846342,-0.38502127,0.38502127,0.1661285,1.5846342,0.42496228,0.33381793,-24.348543,19.126358,-58.951065,82.36984,26.027464,0.20635666,2.5494204,0.027598679,0.18059294,0.11143441,0.91932255,-0.4011026,0.029173773,0.838361,0.07303772,1.1125503
499,1.5834172,0.29304916,1.2500618,-0.0,1.0362139,0.8208946,0.7512631,-0.5196229,0.258887,0.5094818,0.27234238,0.1352441,0.004024335,-0.1386493,0.27807513,0.7208226,-1.5834172,0.4783739,1.3089266,-1.2820404,1.2820404,0.6078205,1.3089266,1.5834172,1.0362139,90.723114,59.370678,-54.190697,-9.765267,16.79048,0.085877806,1.38478,0.36944577,2.50721,1.0737392,-0.86400354,0.9191339,0.8932761,0.8786129,-0.14377253,-0.24942946
500,-0.0,0.88796085,0.19620039,-0.0,0.29128975,0.93517166,0.7012988,0.780422,0.21913461,0.9578743,-0.04671828,-0.26940754,0.22314271,-0.04476693,-0.1865911,0.79357857,0.15251496,1.5424898,1.3498689,0.88235706,0.88235706,0.3620529,1.3498689,0.15251496,0.29128975,-8.738463,16.689672,-92.17277,-81.95846,50.876408,0.7884745,1.142035,0.1310823,0.023260815,0.084849715,-0.87402236,-0.15134332,0.11337616,0.010343693,0.9021382,0.4104078
501,-0.0,0.5137438,0.68173814,0.41326624,-0.0,0.2163093,0.9815942,0.96186256,0.15951349,0.38922128,-0.27617395,-0.020580357,0.19507717,0.11490102,0.037439708,-0.19215897,0.7650697,-0.41326624,1.4105985,1.5817726,1.5817726,1.3527637,1.4105985,0.7650697,1.1710103,-43.835262,-67.09394,45.946026,-53.342625,29.43535,0.2639327,0.44751263,1.8299695,0.5853317,1.371265,-0.88762116,-0.6440534,0.7093243,0.7492826,0.9298552,1.8844645
502,-0.0,-0.0,-0.0,0.44924048,-0.0,0.9947064,0.22320837,0.14129023,0.8899867,0.83928233,0.18321292,0.04391161,0.23275489,-0.20630318,0.27929834,-1.3456917,1.3732054,-0.44924048,0.4734803,1.1465567,1.1465567,0.10293973,0.4734803,1.3732054,0.57483447,-78.67887,-32.93559,45.48507,-0.31229776,-65.74559,1.3167036,0.39801913,0.010596588,1.8856932,0.33043465,-0.44100708,-0.87942064,-0.08018565,0.5853138,-0.8670256,-0.29153258
503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18698773,0.6603483,0.6764569,0.99824625,0.9755421,0.020082323,0.21107051,-0.11601184,0.20958649,0.12009495,0.8495138,1.121555,1.5904769,-0.05923237,-1.541682,1.541682,1.7588912,0.05923237,1.121555,0.22162232,-64.26036,-12.698023,17.926186,-68.72407,-31.617056,0.30450726,0.015483355,3.0936983,1.2578856,0.04911645,0.059163194,-0.8081091,-0.79595083,-0.59474826,-0.86320174,0.861085
504,-0.0,-0.0,1.3128105,-0.0,-0.0,0.6395227,-0.04730311,0.9800891,0.98182386,-0.028782608,0.25387794,0.27282637,-0.17041092,-0.25354028,-0.28096813,-1.6181171,0.56447905,1.084387,-0.19095255,1.209179,1.209179,0.8769191,0.19095255,0.56447905,1.5995829,-32.342266,-91.649345,13.984535,71.0152,-91.684525,2.5606303,0.9063348,0.7689871,0.3186366,2.5586655,0.18866502,-0.5112932,0.20030417,-0.07211923,0.8446621,1.0923928
505,1.072735,0.063599735,-0.0,0.3866382,-0.0,0.9087503,-0.12224401,0.89032036,0.7396805,0.9137248,0.0027623116,0.054307614,0.12468164,-0.13074583,-0.27192643,-1.6933469,-1.072735,-0.3866382,-0.73820084,-0.7129436,0.7129436,0.43051654,0.73820084,1.072735,0.4184379,61.46318,-23.974724,-42.71318,-38.213913,3.6439962,0.0040449263,1.6958799,0.18534449,1.1507603,0.17509027,0.6280569,0.79048944,0.01247632,0.86550003,0.43544233,-1.9575504
506,0.42564988,-0.0,-0.0,1.7919968,1.9191508,-0.17390187,0.9998136,0.48425063,-0.029916635,-0.3413516,0.15140763,0.28249374,0.27096188,-0.28135204,-0.27454492,0.019308407,-0.42564988,-1.7919968,-1.6007174,0.28634447,0.28634447,1.7455869,1.6007174,0.42564988,1.9191508,24.387941,109.959236,73.18497,-1.6232673,-54.48338,0.90423816,2.927839,3.0470736,0.18117782,3.6831398,0.9217765,0.40167946,0.8633087,-0.8289046,-0.5765429,-1.2021189
507,0.33947057,1.3272743,1.2810916,1.2052073,-0.0,0.9999767,0.8818055,0.9818888,0.2300906,0.86377496,0.2543148,-0.24398062,0.27870294,-0.25264677,-0.26039162,0.49111947,-0.33947057,-1.2052073,-1.3386256,-0.25596198,0.25596198,0.006828816,1.3386256,0.33947057,0.52808225,19.45023,-30.256882,34.489677,-31.516779,76.04721,1.7616571,1.5833169,4.663273e-05,0.11524027,0.27887085,0.8713417,0.32700464,0.9426954,-0.60965526,0.15649484,-0.6070691
508,-0.0,0.66958165,1.0900223,-0.0,0.29343736,0.45198816,0.93439984,0.49332172,0.8545344,0.9572553,-0.12651187,-0.09679816,-0.04149509,0.017765747,-0.16942021,-0.36422575,0.50589836,0.6977722,-0.5461426,1.2774913,1.2774913,1.1018034,0.5461426,0.50589836,0.29343736,-28.98584,16.812721,49.55082,75.53337,38.3642,0.44833958,2.0278168,1.2139708,0.25593314,0.08610549,0.49762353,-0.4667432,-0.9396721,0.4685342,0.9056171,1.1942015
509,-0.0,1.619276,-0.0,-0.0,-0.0,0.8239797,0.745323,0.94052285,-0.014350323,0.9966483,-0.1297992,0.2667531,0.26701662,-0.08140229,0.008364102,0.72977716,0.67620575,1.1387324,-1.5851471,1.0634854,1.0634854,0.60239726,1.5851471,0.67620575,0.08189687,-38.743732,-4.6923447,19.151936,-35.436897,92.77768,2.6220548,0.3659875,0.36288247,0.45725423,0.0067070974,0.91940194,-0.5890472,-0.670359,0.18877016,0.15167938,0.47724345
510,-0.0,-0.0,1.5502715,1.0609232,-0.0,0.5752529,0.71220386,0.5670516,0.026933111,0.6223571,-0.110576674,-0.18424594,-0.07958737,0.28074384,0.2719396,0.7781636,0.44485384,-1.0609232,-1.54386,0.76960284,0.76960284,0.95788306,1.54386,0.44485384,0.8990459,-25.488247,-51.51153,80.65623,69.22955,-25.468817,0.19759333,2.0249655,0.91753995,0.19789495,0.8082835,0.9127667,-0.41765973,0.7341562,-0.23592573,0.12952603,1.9992718
