,capital_run_length_average_relu,word_freq_email_relu,char_freq_%28_relu,char_freq_%21_relu,word_freq_you_relu,word_freq_hp_sin,word_freq_make_sin,char_freq_%28_sin,char_freq_%21_sin,word_freq_your_sin,word_freq_hp_mmnorm,capital_run_length_longest_mmnorm,word_freq_free_mmnorm,char_freq_%28_mmnorm,word_freq_re_mmnorm,capital_run_length_longest_ln,capital_run_length_average_ln,char_freq_%21_tanh,word_freq_you_tanh,word_freq_business_tanh,word_freq_all_tanh,word_freq_our_tanh,char_freq_%21_square,word_freq_free_square,word_freq_our_square,word_freq_re_square,capital_run_length_total_square,capital_run_length_total_recip,word_freq_hp_recip,word_freq_will_recip,word_freq_your_recip,capital_run_length_average_recip,word_freq_hp_degree,word_freq_business_degree,capital_run_length_longest_degree,char_freq_%21_degree,char_freq_%21_negative,word_freq_all_negative,char_freq_%24_negative,word_freq_business_negative,word_freq_our_negative,class
2773,1.5,0.0,0.609,0.0,3.44,0.0,0.0,0.57204753,0.0,0.0,0.0,0.00030036044,0.0,0.06244873,0.0,1.3862944,0.4054651,0.0,0.99794585,0.0,0.99794585,0.99794585,0.0,0.0,11.8336,0.0,225.0,0.06666667,0.0,0.0,0.0,0.6666667,0.0,0.0,229.18312,0.0,-0.0,-3.44,-0.0,-0.0,-3.44,0
2774,2.296,0.0,0.143,0.0,0.0,0.9463001,0.0,0.14251313,0.0,0.0,0.0912146,0.002002403,0.0,0.014663659,0.0,3.0445225,0.8311685,0.0,0.0,0.5915194,0.0,0.0,0.0,0.0,0.0,0.0,223729.0,0.0021141649,1.9,0.54,0.0,0.43554008,108.861984,38.96113,1203.2114,0.0,-0.0,-0.0,-0.0,-0.68,-0.0,0
2775,3.052,0.0,0.0,0.413,1.68,0.0,0.0,0.0,0.4013589,0.0,0.0,0.0012014417,0.0,0.0,0.039215688,2.5649493,1.1157972,0.39101696,0.93286157,0.6858091,0.0,0.0,0.170569,0.0,0.0,0.7056,13456.0,0.00862069,0.0,0.0,0.0,0.327654,0.0,48.128456,744.84515,23.663157,-0.413,-0.0,-0.0,-0.84,-0.0,0
2776,2.202,0.42,0.403,0.134,2.12,0.9916648,0.0,0.39217976,0.13359934,0.40776044,0.08161306,0.0016019223,0.021,0.041324858,0.03968254,2.8332133,0.78936607,0.13320369,0.9715941,0.0,0.0,0.0,0.017956,0.1764,0.0,0.7225,26569.0,0.006134969,1.7,0.42,0.42,0.45413262,97.402824,0.0,974.02826,7.6776342,-0.134,-0.0,-0.0,-0.0,-0.0,0
2777,2.724,0.0,0.439,0.0,0.26,0.25708055,0.0,0.4250345,0.0,0.25708055,0.012481997,0.004905887,0.0,0.045016408,0.0,3.912023,1.0021014,0.0,0.25429553,0.0,0.25429553,0.0,0.0,0.0,0.0,0.0,56169.0,0.004219409,0.26,1.31,0.26,0.36710718,14.896903,0.0,2864.789,0.0,-0.0,-0.26,-0.0,-0.0,-0.0,0
2778,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020024029,0.0,0.0,0.33333334,1.0986123,0.28743204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9796,64.0,0.125,0.0,0.0,0.0,0.7501876,0.0,0.0,171.88734,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2779,1.0,0.0,0.363,0.0,0.0,0.0,0.0,0.35508034,0.0,0.0,0.0,0.0,0.0,0.037223134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2780,1.34,0.0,0.542,0.217,0.67,0.0,0.0,0.51585037,0.21530095,0.0,0.0,0.0013015618,0.0,0.055578344,0.0,2.6390574,0.29266962,0.21365686,0.5849799,0.0,0.5849799,0.0,0.047089,0.0,0.0,0.0,4489.0,0.014925373,0.0,0.0,0.0,0.74626863,0.0,0.0,802.1409,12.433185,-0.217,-0.67,-0.0,-0.0,-0.0,0
2781,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,0.0,0.0,0.0,1.3862944,0.91629076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,229.18312,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2782,1.607,0.0,0.0,0.0,0.0,0.0,0.9207506,0.0,0.0,0.0,0.0,0.000700841,0.0,0.0,0.0,2.0794415,0.47436908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,0.022222223,0.0,0.0,0.0,0.62227756,0.0,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2783,2.125,0.0,0.408,0.0,2.32,0.0,0.0,0.3967743,0.0,0.9168031,0.0,0.0016019223,0.0,0.041837573,0.0,2.8332133,0.7537718,0.0,0.98086935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,0.019607844,0.0,0.0,1.16,0.47058824,0.0,0.0,974.02826,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2784,6.8,0.0,0.0,0.0,0.0,0.3221155,0.0,0.0,0.0,0.0,0.73835814,0.0016019223,0.0,0.0,0.0,2.8332133,1.9169226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,0.029411765,15.38,0.0,0.0,0.14705883,881.2091,0.0,974.02826,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2785,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100120145,0.0,0.0,0.0,0.6931472,0.11778303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.11111111,0.0,0.0,0.0,0.8888889,0.0,0.0,114.59156,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2786,1.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000700841,0.0,0.0,0.0,2.0794415,0.503801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,0.020833334,0.0,1.92,0.0,0.6042296,0.0,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2787,1.181,0.0,0.571,0.0,0.0,0.0,0.998248,0.5404737,0.0,0.0,0.0,0.00020024029,0.0,0.05855209,0.07609711,1.0986123,0.16636154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6569,169.0,0.07692308,0.0,0.0,0.0,0.84674007,0.0,0.0,171.88734,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2788,1.0,1.13,0.0,0.0,2.27,0.0,0.0,0.0,0.0,-0.25554112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788786,0.0,0.0,0.81101924,0.0,0.0,1.2769,0.0,121.0,0.09090909,0.0,0.0,3.4,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-1.13,0
2789,2.941,0.0,0.608,0.0,0.0,0.76432896,0.0,0.571227,0.0,0.0,0.041766685,0.0010012015,0.0,0.062346186,0.0,2.3978953,1.0787497,0.0,0.0,0.0,0.7013741,0.0,0.0,0.0,0.0,0.0,10000.0,0.01,0.87,1.75,0.0,0.3400204,49.84733,0.0,630.2536,0.0,-0.0,-0.87,-0.0,-0.0,-0.0,0
2790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8537708,0.0,0.0,0.0,0.0,0.2455649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6676,36.0,0.16666667,0.0,0.0,5.26,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2791,2.571,0.0,0.735,0.735,4.34,0.0,0.0,0.6705872,0.6705872,0.0,0.0,0.0009010813,0.0,0.07536916,0.0,2.3025851,0.9442949,0.6261148,0.99966013,0.0,0.0,0.0,0.540225,0.0,0.0,0.0,324.0,0.055555556,0.0,0.0,0.0,0.38895372,0.0,0.0,572.9578,42.112396,-0.735,-0.0,-0.0,-0.0,-0.0,0
2792,1.0,0.0,0.465,0.0,0.0,0.0,0.0,0.4484228,0.0,0.5984721,0.0,0.0,0.0,0.047682527,0.11671335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,25.0,0.2,0.0,0.0,2.5,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2793,1.555,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.00020024029,0.0,0.0,0.0,1.0986123,0.44147554,0.0,0.98461825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.071428575,0.0,0.0,0.0,0.6430868,0.0,0.0,171.88734,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2794,1.979,0.0,0.2,0.0,0.0,0.9092974,0.0,0.19866933,0.0,0.9711484,0.096015364,0.0011013215,0.0,0.020508613,0.030812325,2.4849067,0.6825917,0.0,0.0,0.0,0.86924934,0.0,0.0,0.0,0.0,0.4356,9409.0,0.010309278,2.0,0.0,1.33,0.5053057,114.59156,0.0,687.5494,0.0,-0.0,-1.33,-0.0,-0.0,-0.0,0
2795,1.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000700841,0.0,0.0,0.0,2.0794415,0.6275414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13924.0,0.008474576,0.0,0.0,0.0,0.5339028,0.0,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2796,2.0,0.0,0.202,0.0,0.0,0.0,0.0,0.20062907,0.0,0.0,0.0,0.0010012015,0.0,0.0207137,0.0,2.3978953,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,0.0121951215,0.0,0.0,0.0,0.5,0.0,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2797,1.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.825785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99966013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.125,0.0,0.0,2.17,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2798,1.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99290365,0.0,0.00020024029,0.0,0.0,0.0,1.0986123,0.20048887,0.0,0.0,0.0,0.99768424,0.0,0.0,0.0,0.0,0.0,121.0,0.09090909,0.0,0.0,1.69,0.8183306,0.0,0.0,171.88734,0.0,-0.0,-3.38,-0.0,-0.0,-0.0,0
2799,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005006007,0.0,0.0,0.0,1.7917595,0.8109302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.11111111,0.0,0.0,0.0,0.44444445,0.0,0.0,343.7747,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2800,2.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005006007,0.0,0.0,0.0,1.7917595,0.9805792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.125,0.0,0.0,0.0,0.3750938,0.0,0.0,343.7747,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2801,2.0,0.0,0.35,0.116,3.28,0.966185,0.0,0.3428978,0.11574002,0.0,0.06289006,0.0011013215,0.0,0.035890073,0.030345472,2.4849067,0.6931472,0.11548249,0.99717224,0.0,0.0,0.8642754,0.013456,0.0,1.7161,0.4225,7744.0,0.011363637,1.31,1.31,0.0,0.5,75.05747,0.0,687.5494,6.6463103,-0.116,-0.0,-0.0,-0.0,-1.31,0
2802,5.888,0.0,0.0,0.0,2.0,0.0,0.9092974,0.0,0.0,0.98935825,0.0,0.002803364,0.0,0.0,0.0,3.3672957,1.7729164,0.0,0.9640276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,0.018867925,0.0,2.0,8.0,0.16983695,0.0,0.0,1661.5776,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2803,4.128,0.0,0.131,0.0,0.0,0.0,0.0,0.13062564,0.0,0.0,0.0,0.0027032439,0.0,0.013433142,0.038748834,3.3322046,1.417793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889,25921.0,0.0062111802,0.0,0.0,0.0,0.24224806,0.0,0.0,1604.2819,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2804,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,0.0,0.0,0.0,1.3862944,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.16666667,0.0,0.0,0.0,0.5,0.0,0.0,229.18312,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2805,1.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006007209,0.0,0.0,0.0,1.9459101,0.38117242,0.0,0.0,0.0,0.9186019,0.0,0.0,0.0,0.0,0.0,1681.0,0.024390243,0.0,0.0,0.0,0.6830601,0.0,0.0,401.07047,0.0,-0.0,-1.58,-0.0,-0.0,-0.0,0
2806,2.047,0.0,1.518,0.506,0.0,0.0,0.0,0.9986066,0.48468238,0.99923164,0.0,0.0005006007,0.0,0.15566038,0.0,1.7917595,0.7163753,0.46682274,0.0,0.0,0.0,0.0,0.256036,0.0,0.0,0.0,1849.0,0.023255814,0.0,0.0,1.61,0.4885198,0.0,0.0,343.7747,28.991665,-0.506,-0.0,-0.0,-0.0,-0.0,0
2807,2.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000700841,0.0,0.0,0.0,2.0794415,0.82198006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,0.010989011,0.0,1.29,0.0,0.43956044,0.0,0.0,458.36624,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2808,4.382,0.0,0.34,0.0,0.0,0.0,0.0,0.3334871,0.0,0.0,0.0,0.0027032439,0.0,0.03486464,0.0,3.3322046,1.4775052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88804.0,0.0033557047,0.0,0.0,0.0,0.22820629,0.0,0.0,1604.2819,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2809,2.216,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.45288628,0.0,0.004305166,0.0,0.0,0.0,3.7841897,0.79570377,0.0,0.8274516,0.22602835,0.0,0.0,0.0,0.0,0.0,0.0,46225.0,0.004651163,0.0,1.18,0.47,0.45126355,0.0,13.178029,2521.0144,0.0,-0.0,-0.0,-0.069,-0.23,-0.0,0
2810,1.87,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.620986,0.0,0.0006007209,0.0,0.0,0.063025214,1.9459101,0.6259384,0.0,0.9976375,0.0,0.0,0.0,0.0,0.0,0.0,1.8225,3364.0,0.01724138,0.0,0.0,0.67,0.53475934,0.0,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2811,1.564,0.0,0.0,0.0,0.0,0.0,0.75784254,0.0,0.0,0.0,0.0,0.0006007209,0.0,0.0,0.0,1.9459101,0.44724664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,0.016393442,0.0,0.0,0.0,0.6393862,0.0,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2812,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040048058,0.0,0.0,0.0,1.609438,0.847155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.14285715,0.0,0.0,0.0,0.42863268,0.0,0.0,286.4789,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2813,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040048058,0.0,0.0,0.0,1.609438,0.847155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.14285715,0.0,0.0,0.0,0.42863268,0.0,0.0,286.4789,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2814,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040048058,0.0,0.0,0.0,1.609438,0.847155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.14285715,0.0,0.0,0.0,0.42863268,0.0,0.0,286.4789,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2815,3.029,0.0,0.308,0.0,0.87,0.76432896,0.0,0.30315337,0.0,0.0,0.041766685,0.0010012015,0.0,0.031583264,0.0,2.3978953,1.1082325,0.0,0.7013741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10609.0,0.009708738,0.87,2.63,0.0,0.33014196,49.84733,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2816,2.224,0.0,0.16,0.0,0.0,0.17075182,0.0,0.15931821,0.0,0.0,0.14258282,0.0018021626,0.0,0.01640689,0.0,2.944439,0.7993074,0.0,0.0,0.67506987,0.19737533,0.0,0.0,0.0,0.0,0.0,329476.0,0.0017421603,2.97,1.33,0.0,0.44964027,170.16847,46.98254,1088.6198,0.0,-0.0,-0.2,-0.053,-0.82,-0.0,0
2817,2.554,0.43,0.298,0.059,0.43,0.9857192,0.0,0.29360893,0.058965776,0.0,0.08353337,0.001401682,0.0,0.030557834,0.020074697,2.7080503,0.93766075,0.058931634,0.4053213,0.0,0.7013741,0.7013741,0.003481,0.0,0.7569,0.1849,44944.0,0.004716981,1.74,0.0,0.0,0.39154267,99.69466,0.0,859.4367,3.380451,-0.059,-0.87,-0.0,-0.0,-0.87,0
2818,1.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006007209,0.0,0.0,0.0,1.9459101,0.39339253,0.0,0.0,0.0,0.9186019,0.0,0.0,0.0,0.0,0.0,1849.0,0.023255814,0.0,1.58,0.0,0.67476386,0.0,0.0,401.07047,0.0,-0.0,-1.58,-0.0,-0.0,-0.0,0
2819,1.646,0.0,0.0,0.0,0.0,0.65938467,0.0,0.0,0.0,0.0,0.03456553,0.0011013215,0.0,0.0,0.0,2.4849067,0.49834812,0.0,0.0,0.0,0.6169093,0.0,0.0,0.0,0.0,0.0,11449.0,0.009345794,0.72,0.0,0.0,0.6075334,41.25296,0.0,687.5494,0.0,-0.0,-0.72,-0.0,-0.0,-0.0,0
2820,2.566,0.19,0.191,0.0,0.59,0.9837008,0.3801884,0.18984081,0.0,0.1888589,0.06673068,0.0033039649,0.0,0.019585727,0.018207284,3.5263605,0.94234824,0.0,0.5298956,0.0,0.37136024,0.5298956,0.0,0.0,0.3481,0.1521,121801.0,0.0028653296,1.39,0.19,0.19,0.38971162,79.641136,0.0,1948.0565,0.0,-0.0,-0.39,-0.0,-0.0,-0.59,0
2821,1.875,0.0,0.476,0.0,2.02,0.9007932,0.0,0.45822752,0.0,0.84683186,0.09697551,0.0010012015,0.0,0.0488105,0.047152195,2.3978953,0.62860864,0.0,0.9654137,0.0,0.0,0.0,0.0,0.0,0.0,1.0201,2025.0,0.022222223,2.02,0.0,1.01,0.53333336,115.73747,0.0,630.2536,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2822,1.3,0.0,0.216,0.043,0.57,0.75784254,0.0,0.2143243,0.04298675,0.0,0.041286606,0.0006007209,0.0,0.022149302,0.0,1.9459101,0.26236427,0.04297352,0.5153593,0.0,0.0,0.0,0.001849,0.0,0.0,0.0,2704.0,0.01923077,0.86,0.28,0.0,0.7692308,49.274372,0.0,401.07047,2.4637184,-0.043,-0.0,-0.0,-0.0,-0.0,0
2823,1.486,0.0,0.072,0.0,0.0,0.0,0.0,0.07193781,0.0,0.0,0.0,0.0009010813,0.0,0.0073831007,0.0,2.3025851,0.39608794,0.0,0.0,0.0,0.0,0.78180635,0.0,0.0,1.1025,0.0,3025.0,0.018181818,0.0,0.0,0.0,0.6729475,0.0,0.0,572.9578,0.0,-0.0,-0.0,-0.0,-0.0,-1.05,0
2824,1.705,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0006007209,0.0805,0.0,0.0751634,1.9459101,0.5335651,0.0,0.99987245,0.0,0.0,0.0,0.0,2.5921,0.0,2.5921,841.0,0.03448276,0.0,0.0,0.0,0.58651024,0.0,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2825,1.476,0.0,0.176,0.0,0.0,0.9168031,0.9168031,0.17509277,0.0,0.0,0.05568891,0.0006007209,0.0,0.01804758,0.0,1.9459101,0.38933572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,0.032258064,1.16,1.16,0.0,0.6775068,66.463104,0.0,401.07047,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2826,3.25,0.0,0.0,0.344,2.32,0.0,0.0,0.0,0.33725542,0.0,0.0,0.0016019223,0.0,0.0,0.0,2.8332133,1.178655,0.33104375,0.98086935,0.0,0.0,0.0,0.118336,0.0,0.0,0.0,2704.0,0.01923077,0.0,0.0,0.0,0.30769232,0.0,0.0,974.02826,19.709747,-0.344,-0.0,-0.0,-0.0,-0.0,0
2827,1.0,0.0,0.401,0.0,6.81,0.0,0.76535493,0.3903392,0.0,0.0,0.0,0.0,0.0,0.04111977,0.0,0.0,0.0,0.0,0.99999756,0.0,0.9788786,0.0,0.0,0.0,0.0,0.0,25.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-2.27,-0.0,-0.0,-0.0,0
2828,3.596,0.55,0.27,0.0,3.31,0.8084964,0.0,0.26673144,0.0,0.0,0.1056169,0.0033039649,0.0,0.027686628,0.0,3.5263605,1.2798221,0.0,0.9973367,0.0,0.5005202,0.0,0.0,0.0,0.0,0.0,34969.0,0.0053475937,2.2,0.0,0.0,0.27808675,126.05071,0.0,1948.0565,0.0,-0.0,-0.55,-0.0,-0.0,-0.0,0
2829,1.225,0.38,0.067,0.0,3.48,0.0,0.0,0.06694988,0.0,0.9168031,0.0,0.00040048058,0.0,0.0068703857,0.0,1.609438,0.20294084,0.0,0.9981036,0.0,0.64692944,0.64692944,0.0,0.0,0.5929,0.0,2401.0,0.020408163,0.0,1.16,1.16,0.81632656,0.0,0.0,286.4789,0.0,-0.0,-0.77,-0.0,-0.0,-0.77,0
2830,1.704,0.0,0.168,0.038,0.84,0.99492437,0.099833414,0.16721085,0.037990857,0.58914477,0.07057129,0.0024028835,0.005,0.017227236,0.0046685343,3.218876,0.5329784,0.03798172,0.6858091,0.099667996,0.099667996,0.3004371,0.001444,0.01,0.0961,0.01,881721.0,0.0010649627,1.47,0.31,0.63,0.58685446,84.22479,5.729578,1432.3945,2.1772397,-0.038,-0.1,-0.061,-0.1,-0.31,0
2831,1.142,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5984721,0.0,0.000100120145,0.0,0.0,0.11671335,0.6931472,0.13278112,0.0,0.9999092,0.0,0.0,0.0,0.0,0.0,0.0,6.25,64.0,0.125,0.0,0.0,2.5,0.8756567,0.0,0.0,114.59156,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2832,1.4,0.0,0.0,0.0,3.17,0.9999576,0.0,0.0,0.0,0.9999576,0.07585213,0.00040048058,0.0,0.0,0.07376284,1.609438,0.33647224,0.0,0.9964776,0.0,0.9186019,0.0,0.0,0.0,0.0,2.4964,1225.0,0.028571429,1.58,0.0,1.58,0.71428573,90.52733,0.0,286.4789,0.0,-0.0,-1.58,-0.0,-0.0,-0.0,0
2833,1.75,0.0,0.0,0.0,1.31,0.966185,0.0,0.0,0.0,0.966185,0.06289006,0.001401682,0.0,0.0,0.061157797,2.7080503,0.5596158,0.0,0.8642754,0.0,0.0,0.0,0.0,0.0,0.0,1.7161,1764.0,0.023809524,1.31,0.0,1.31,0.5714286,75.05747,0.0,859.4367,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2834,18.0,0.0,0.266,0.0,1.4,0.0,0.0,0.26287422,0.0,0.98544973,0.0,0.019923909,0.0,0.027276456,0.0,5.2983174,2.8903718,0.0,0.88535166,0.6043678,0.0,0.0,0.0,0.0,0.0,0.0,142884.0,0.0026455026,0.0,1.4,1.4,0.055555556,0.0,40.107044,11459.156,0.0,-0.0,-0.0,-0.0,-0.7,-0.0,0
2835,1.411,0.0,0.0,0.0,0.65,0.9635582,0.0,0.0,0.0,0.6051864,0.062409986,0.00030036044,0.0,0.0,0.0,1.3862944,0.34429866,0.0,0.57167,0.0,0.57167,0.0,0.0,0.0,0.0,0.0,2304.0,0.020833334,1.3,2.61,0.65,0.7087172,74.48451,0.0,229.18312,0.0,-0.0,-0.65,-0.0,-0.0,-0.0,0
2836,1.0,0.0,0.367,0.0,2.17,0.0,0.0,0.35881683,0.0,0.0,0.0,0.0,0.0,0.037633307,0.0,0.0,0.0,0.0,0.9742625,0.0,0.0,0.9742625,0.0,0.0,4.7089,0.0,64.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,57.29578,0.0,-0.0,-0.0,-0.0,-0.0,-2.17,0
2837,2.824,0.0,0.062,0.0,0.0,0.0,0.0,0.061960287,0.0,0.0,0.0,0.002803364,0.0,0.0063576703,0.0,3.3672957,1.0381544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25921.0,0.0062111802,0.0,0.0,0.0,0.35410765,0.0,0.0,1661.5776,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2838,2.161,0.0,0.294,0.367,3.76,0.0,0.0,0.2897829,0.35881683,0.8772005,0.0,0.002002403,0.0535,0.030147662,0.024743231,3.0445225,0.77057105,0.35136485,0.9989163,0.0,0.4853811,0.4853811,0.134689,1.1449,0.2809,0.2809,4489.0,0.014925373,0.0,0.0,1.07,0.46274874,0.0,0.0,1203.2114,21.027552,-0.367,-0.53,-0.0,-0.0,-0.53,0
2839,1.387,0.0,0.121,0.0,5.0,0.0,0.0,0.12070496,0.0,0.0,0.0,0.00040048058,0.0355,0.012407711,0.033146594,1.609438,0.32714313,0.0,0.9999092,0.0,0.0,0.0,0.0,0.5041,0.0,0.5041,1849.0,0.023255814,0.0,0.0,0.0,0.7209805,0.0,0.0,286.4789,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
2840,1.291,0.0,0.0,0.171,3.84,0.0,0.0,0.0,0.17016785,0.0,0.0,0.00040048058,0.096,0.0,0.04481793,1.609438,0.2554171,0.16935253,0.9990765,0.0,0.0,0.0,0.029241,3.6864,0.0,0.9216,961.0,0.032258064,0.0,0.96,0.0,0.77459335,0.0,0.0,286.4789,9.797578,-0.171,-0.0,-0.0,-0.0,-0.0,0
2841,2.028,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0012014417,0.0,0.0,0.0,2.5649493,0.7070501,0.0,0.81101924,0.93540907,0.0,0.5079774,0.0,0.0,0.3136,0.0,5041.0,0.014084507,0.0,1.7,0.0,0.49309665,0.0,97.402824,744.84515,0.0,-0.0,-0.0,-0.0,-1.7,-0.56,0
