,char_freq_%21_sin_abs,word_freq_your_sin_abs,char_freq_%21_negative_abs,char_freq_%24_negative_exp,char_freq_%21_negative_exp,word_freq_make_sin_exp,(char_freq_%28_relu+word_freq_address),(char_freq_%28_relu+char_freq_%28_sin),(word_freq_you_tanh+capital_run_length_longest),(char_freq_%28_mmnorm+word_freq_business_tanh),(word_freq_all_negative+word_freq_edu),(word_freq_your_sin+word_freq_business),(char_freq_%21_degree+word_freq_report),(word_freq_re_mmnorm+word_freq_labs),(word_freq_hp_mmnorm+capital_run_length_total_recip),(capital_run_length_total_recip+word_freq_lab),(word_freq_your_sin+capital_run_length_average_ln),(char_freq_%21_relu+char_freq_%24_negative),(word_freq_free_square+word_freq_labs),(word_freq_re_mmnorm+word_freq_857),(word_freq_hp_degree+char_freq_%24),(word_freq_free_mmnorm+word_freq_857),(capital_run_length_average_relu+word_freq_email),(capital_run_length_longest_ln+capital_run_length_average),(word_freq_email_relu+word_freq_3d),(capital_run_length_longest_degree+word_freq_order),(char_freq_%21_square+word_freq_remove),(word_freq_free_square+word_freq_re),(char_freq_%28_sin+word_freq_all_negative),(capital_run_length_total_square+char_freq_%21_degree),(char_freq_%28_relu+word_freq_receive),(word_freq_all_negative+word_freq_your),(char_freq_%21_relu+capital_run_length_longest),(word_freq_our_tanh+word_freq_receive),(word_freq_re_square+word_freq_parts),(capital_run_length_longest_ln+word_freq_hp),(word_freq_free_mmnorm+capital_run_length_average_recip),(word_freq_your_sin+word_freq_george),(capital_run_length_average_recip+word_freq_email),(word_freq_will_recip+word_freq_all),(word_freq_hp_sin+char_freq_%24_negative),(word_freq_make_sin+word_freq_will),(word_freq_all_tanh+word_freq_our_negative),(word_freq_you_tanh+capital_run_length_total_square),(word_freq_our_negative+word_freq_1999),(word_freq_make_sin-word_freq_1999),(word_freq_your_recip-word_freq_original),(word_freq_make_sin-word_freq_labs),(word_freq_all_tanh-word_freq_pm),(capital_run_length_longest_mmnorm-word_freq_people),(word_freq_business_negative-char_freq_%21),(char_freq_%28_mmnorm-capital_run_length_longest),(word_freq_free_square-word_freq_money),(word_freq_business_tanh-word_freq_3d),(word_freq_free_square-word_freq_remove),(word_freq_make_sin-word_freq_telnet),(word_freq_re_mmnorm-char_freq_%23),(word_freq_re_mmnorm-char_freq_%5B),(word_freq_business_tanh-word_freq_telnet),(capital_run_length_average_recip-word_freq_remove),(char_freq_%24_negative-word_freq_conference),(word_freq_business_tanh-word_freq_business_degree),(word_freq_all_tanh-capital_run_length_total_recip),(char_freq_%28_sin-word_freq_business_tanh),(word_freq_hp_sin-word_freq_data),(word_freq_hp_sin-char_freq_%23),(word_freq_our_tanh-word_freq_our_square),(word_freq_re_mmnorm-word_freq_our),(char_freq_%21_degree-word_freq_will),(word_freq_hp_mmnorm-word_freq_meeting),(word_freq_you_relu-word_freq_table),(capital_run_length_longest_degree-word_freq_3d),(capital_run_length_average_relu-char_freq_%21_degree),(word_freq_your_recip-word_freq_business_degree),(char_freq_%28_mmnorm-capital_run_length_average_recip),(word_freq_you_relu-word_freq_people),(char_freq_%21_square-word_freq_85),(word_freq_free_mmnorm-capital_run_length_longest_ln),(word_freq_you_tanh-word_freq_lab),(capital_run_length_total_recip-word_freq_labs),(word_freq_all_tanh-word_freq_mail),(word_freq_email_relu-word_freq_addresses),(char_freq_%21_negative-word_freq_money),(word_freq_our_tanh-char_freq_%21_square),(capital_run_length_longest_ln*word_freq_business),(capital_run_length_longest_mmnorm*capital_run_length_average_ln),(word_freq_hp_sin*word_freq_hp_degree),(word_freq_our_negative*word_freq_will),(capital_run_length_longest_ln*word_freq_will_recip),(char_freq_%28_relu*capital_run_length_total_recip),(capital_run_length_average_ln*word_freq_free),(capital_run_length_average_relu*word_freq_make_sin),(char_freq_%21_square*word_freq_free),(word_freq_make_sin*word_freq_make),(char_freq_%21_degree*char_freq_%24_negative),(char_freq_%21_tanh*word_freq_our_negative),(char_freq_%21_negative*char_freq_%28),(char_freq_%21_square*capital_run_length_average),(capital_run_length_average_relu*word_freq_you_tanh),(capital_run_length_longest_mmnorm*word_freq_re_square),(char_freq_%28_relu*capital_run_length_longest),(capital_run_length_average_relu*char_freq_%28_mmnorm),char_freq_%24_negative_adde,word_freq_hp_mmnorm_adde,word_freq_our_square_adde,word_freq_all_tanh_adde,char_freq_%21_square_adde,capital_run_length_average_relu_adde,word_freq_will_recip_adde,word_freq_free_square_radian,capital_run_length_average_recip_radian,word_freq_all_tanh_radian,word_freq_your_sin_radian,word_freq_hp_sin_radian,word_freq_our_negative_radian,char_freq_%21_negative_radian,word_freq_your_sin_negative,char_freq_%21_relu_negative,capital_run_length_average_relu_negative,char_freq_%21_degree_negative,word_freq_business_tanh_negative,capital_run_length_total_recip_negative,word_freq_hp_recip_negative,class
3487,0.43316376,0.0,0.448,1.0,0.6389047,1.0,0.0,0.0,4.0,0.0,0.0,0.0,27.988508,0.0,0.035714287,0.035714287,0.6931472,0.448,0.0,0.0,0.0,0.0,2.0,3.3862944,0.0,229.18312,0.200704,0.0,0.0,809.6685,0.0,0.0,4.448,0.0,0.0,1.3862944,0.5,0.0,0.5,4.65,0.0,4.65,0.0,784.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,-0.448,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.0,0.0,-0.035714287,0.0,0.0,0.0,0.0,0.0,21.018509,0.0,0.0,229.18312,-23.668509,0.0,-0.5,0.0,0.200704,-1.3862944,0.0,0.035714287,0.0,0.0,-0.448,-0.200704,0.0,0.00020819399,0.0,-0.0,6.446269,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.401408,0.0,0.0,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.9189858,4.7182817,7.368282,0.0,0.008726646,0.0,0.0,0.0,-0.0,-0.007819075,-0.0,-0.448,-2.0,-25.668509,-0.0,-0.035714287,-0.0,0
3488,0.0,0.0,0.0,1.0,1.0,1.0,0.133,0.26560825,9.706419,0.013638228,0.0,0.0,0.0,0.0,0.022727273,0.022727273,0.48796633,0.0,0.0,0.0,0.0,0.0,1.629,3.8262246,0.0,515.662,0.88,0.0,0.13260823,1936.0,0.133,0.0,9.0,0.0,0.0,2.1972246,0.61387354,0.0,0.61387354,0.88,0.0,0.88,0.0,1936.7064,0.0,0.0,0.0,0.0,0.0,0.00080096116,-0.0,-8.9863615,0.0,0.0,-0.88,0.0,0.0,0.0,0.0,-0.26612645,-0.0,0.0,-0.022727273,0.13260823,-1.76,0.0,0.0,0.0,-0.88,0.0,0.88,515.662,1.629,0.0,-0.60023534,0.88,0.0,-2.1972246,0.70641935,0.022727273,0.0,0.0,-0.0,0.0,0.0,0.0003908421,0.0,-0.0,1.9335576,0.0030227273,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.1507571,0.0,1.197,0.022216672,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,4.3472815,3.5982819,0.0,0.010714115,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.629,-0.0,-0.0,-0.022727273,-0.0,0
3489,0.0,0.58914477,0.0,1.0,1.0,1.0,0.279,0.5543945,12.0,0.028609516,0.0,0.58914477,0.0,0.6594118,0.13146332,0.6395238,1.2727466,0.0,0.63,0.6594118,145.53128,0.63,1.981,4.4659066,0.0,687.5494,0.0,0.63,0.27539447,11025.0,0.279,0.63,12.0,0.0,0.3969,5.0249066,0.50479555,2.4991448,0.50479555,0.63,0.56595623,0.63,0.0,11025.0,0.63,-0.63,-4.7683715e-09,-0.63,-0.63,0.0011013215,-0.0,-11.971391,0.0,0.0,0.0,-0.63,0.029411765,-0.06358823,-0.63,0.50479555,-0.0,0.0,-0.00952381,0.27539447,0.56595623,0.56595623,0.0,0.029411765,-0.63,0.12193951,0.0,687.5494,1.981,0.63,-0.47618604,0.0,-0.63,-2.4849067,-0.63,-0.6204762,-0.63,0.0,-0.0,0.0,0.0,0.0007528654,82.364334,-0.0,1.5654912,0.0026571432,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0004371145,3.348,0.05667545,2.7182817,2.8402212,2.7182817,2.7182817,2.7182817,4.6992817,3.3482819,0.0,0.008810344,0.0,0.010282516,0.0098778,-0.0,-0.0,-0.58914477,-0.0,-1.981,-0.0,-0.0,-0.00952381,-2.54,0
3490,0.0,0.0,0.0,1.0,1.0,1.0,1.092,1.9795501,11.0,0.11197703,0.0,0.0,0.0,3.84,0.40042907,3.87125,1.0678093,0.0,3.84,3.84,440.60455,3.84,2.909,5.3068953,0.0,630.2536,0.0,0.0,0.8875501,1024.0,1.092,0.0,11.0,0.0,0.0,10.087895,0.34376073,3.84,0.34376073,0.0,0.98658514,0.0,0.0,1024.0,0.0,0.0,0.0,-3.84,0.0,0.0010012015,-0.0,-10.888023,0.0,0.0,0.0,-3.84,0.0,0.0,-3.84,0.34376073,-0.0,0.0,-0.03125,0.8875501,0.98658514,0.98658514,0.0,0.0,0.0,0.36917907,0.0,630.2536,2.909,0.0,-0.23178369,0.0,-3.84,-2.3978953,-3.84,-3.80875,0.0,0.0,-0.0,0.0,0.0,0.0010690923,434.6939,-0.0,0.0,0.034125,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,12.012,0.32574117,2.7182817,3.0874608,2.7182817,2.7182817,2.7182817,5.6272817,2.7182817,0.0,0.0059997565,0.0,0.0,0.01721916,-0.0,-0.0,-0.0,-0.0,-2.909,-0.0,-0.0,-0.03125,-7.69,0
3491,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.14285715,0.5596158,0.0,0.0,0.0,0.0,0.0,1.75,3.1362944,0.0,229.18312,0.0,0.0,0.0,49.0,0.0,0.0,4.0,0.0,0.0,1.3862944,0.5714286,20.0,0.5714286,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.00030036044,-0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714286,-0.0,0.0,-0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.18312,1.75,0.0,-0.5714286,0.0,0.0,-1.3862944,0.0,0.14285715,0.0,0.0,-0.0,0.0,0.0,0.00016808644,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,4.4682817,2.7182817,0.0,0.00997331,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.75,-0.0,-0.0,-0.14285715,-0.0,0
3492,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57.29578,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.5,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29578,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,3.7182817,2.7182817,0.0,0.017453292,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.16666667,-0.0,0
3493,0.0,0.514136,0.0,1.0,1.0,1.0,0.531,1.037396,35.0,0.05445037,0.0,0.514136,0.54,0.5652101,0.13408488,0.54398406,1.9285319,0.0,0.54,0.5652101,155.27156,0.54,4.114,7.6693482,0.0,2005.3523,0.0,0.54,0.5063959,63001.0,0.531,0.54,35.0,0.0,0.2916,6.265348,0.24307244,1.054136,0.24307244,0.54,0.41831794,0.54,0.0,63001.0,0.0,0.0,0.54,-0.54,0.0,0.0034040848,-0.0,-34.94555,0.0,0.0,0.0,-0.54,0.025210084,0.025210084,-0.54,0.24307244,-0.0,0.0,-0.003984064,0.5063959,0.41831794,0.41831794,0.0,0.025210084,-0.54,0.13010082,0.0,2005.3523,4.114,0.54,-0.18862206,0.0,-0.54,-3.5553482,-0.54,-0.5360159,0.0,0.0,-0.0,0.0,0.0,0.0048147235,64.95288,-0.0,1.9198881,0.0021155379,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0009926311,18.585001,0.22400881,2.7182817,2.8483825,2.7182817,2.7182817,2.7182817,6.8322816,3.2582817,0.0,0.004242414,0.0,0.008973367,0.0073010256,-0.0,-0.0,-0.514136,-0.0,-4.114,-0.0,-0.0,-0.003984064,-2.71,0
3494,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.983014,0.0,0.0,0.0,0.0,0.11111111,0.04,0.04,0.51042557,0.0,0.0,0.11111111,0.0,0.0,1.666,3.8632245,0.0,515.662,0.0,2.38,0.0,625.0,0.0,0.0,9.0,0.0,5.6644,2.1972246,0.6002401,2.38,0.6002401,2.38,0.0,2.38,0.0,625.98303,0.0,0.0,0.0,0.0,0.0,0.00080096116,-0.0,-9.0,0.0,0.0,0.0,0.0,0.11111111,0.11111111,0.0,0.6002401,-0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.11111111,-2.38,0.0,2.38,515.662,1.666,0.0,-0.6002401,2.38,0.0,-2.1972246,0.9830143,0.04,0.0,0.0,-0.0,0.0,0.0,0.00040883105,0.0,-0.0,5.229395,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.6377017,0.0045369645,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,4.3842816,5.098282,0.0,0.010476166,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.666,-0.0,-0.0,-0.04,-0.0,0
3495,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.119964,76.0,0.006152584,0.0,0.0,0.0,0.0,0.0049751243,0.0049751243,0.9086617,0.0,0.0,0.0,0.0,0.0,2.481,6.8117332,0.0,4354.479,0.0,0.0,0.059964005,40401.0,0.06,0.0,76.0,0.0,0.0,4.3307333,0.40306327,0.0,0.40306327,0.0,0.0,0.0,0.0,40401.0,0.0,0.0,0.0,0.0,0.0,0.007509011,-0.0,-75.99385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40306327,-0.0,0.0,-0.0049751243,0.059964005,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,4354.479,2.481,0.0,-0.3969107,0.0,0.0,-4.3307333,0.0,0.0049751243,0.0,0.0,-0.0,0.0,0.0,0.006823151,0.0,-0.0,0.0,0.00029850745,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,4.56,0.015264561,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,5.1992817,2.7182817,0.0,0.007034781,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-2.481,-0.0,-0.0,-0.0049751243,-0.0,0
3496,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08963586,0.16666667,0.16666667,0.0,0.0,0.0,0.08963586,0.0,0.0,1.0,1.0,0.0,57.29578,0.0,1.92,0.0,36.0,0.0,0.0,1.0,0.0,3.6864,0.0,1.0,1.92,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,0.08963586,0.08963586,0.0,1.0,-0.0,0.0,-0.16666667,0.0,0.0,0.0,0.0,0.08963586,0.0,0.0,0.0,57.29578,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,3.7182817,2.7182817,0.0,0.017453292,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.16666667,-0.0,0
3497,0.0,0.966185,0.0,1.0,1.0,1.0,0.507,0.9925568,34.0,0.051989336,0.0,0.966185,0.0,0.6803455,0.13310952,0.6568493,2.0783715,0.0,0.65,0.6803455,150.6879,0.65,3.041,6.5673604,0.0,1948.0565,0.0,0.65,0.4855568,21316.0,0.507,1.31,34.0,0.0,0.4225,6.1563606,0.32883918,2.276185,0.32883918,0.65,0.4895666,0.65,0.0,21316.0,0.0,0.0,1.31,-0.65,0.0,0.0033039649,-0.0,-33.94801,0.0,0.0,0.0,-0.65,0.030345472,0.030345472,-0.65,0.32883918,-0.0,0.0,-0.006849315,0.4855568,0.4895666,0.4895666,0.0,0.030345472,-0.65,0.1262602,0.0,1948.0565,3.041,1.31,-0.27684984,0.0,-0.65,-3.5263605,-0.65,-0.6431507,0.0,0.0,-0.0,0.0,0.0,0.003674625,73.77176,-0.0,2.2921343,0.003472603,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0013959252,17.238,0.15809956,2.7182817,2.844542,2.7182817,2.7182817,2.7182817,5.7592816,3.3682818,0.0,0.0057393266,0.0,0.01686311,0.008544549,-0.0,-0.0,-0.966185,-0.0,-3.041,-0.0,-0.0,-0.006849315,-2.63,0
3498,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.07998933,10.309507,0.0041017225,-0.32,0.0,0.0,0.0,0.037135173,0.0064102565,0.51700646,0.0,0.0,0.0,36.6693,0.0,1.677,3.9795852,0.0,572.9578,0.0,0.0,-0.28001067,24336.0,0.04,-0.32,10.0,0.30950692,0.0,2.9425852,0.5963029,0.0,0.5963029,0.96,0.59719545,0.64,-0.01049307,24336.309,0.32,-0.64,0.0,0.0,0.30950692,0.0009010813,-0.0,-9.995898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963029,-0.0,0.0,0.30309665,0.039989334,0.59719545,0.59719545,0.20710692,-0.32,-0.64,0.030724917,0.32,572.9578,1.677,0.0,-0.59220123,0.32,0.0,-2.3025851,0.30950692,0.0064102565,0.30950692,0.0,-0.0,0.30950692,0.0,0.00046586487,21.898739,-0.2048,1.4736544,0.00025641025,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.51904315,0.0,0.39999998,0.006878589,2.7182817,2.7490067,2.8206818,3.0277886,2.7182817,4.395282,3.3582816,0.0,0.01040745,0.005401915,0.0,0.010423027,-0.0055850535,-0.0,-0.0,-0.0,-1.677,-0.0,-0.0,-0.0064102565,-0.64,0
3499,0.0,0.0,0.0,1.0,1.0,1.0,0.373,0.7374108,11.96109,0.038248565,0.0,0.0,0.0,0.0,0.03846154,0.03846154,0.6189623,0.0,0.0,0.0,0.0,0.0,3.817,4.254895,1.96,630.2536,0.0,0.0,0.3644108,676.0,0.373,0.0,11.0,0.0,0.0,2.3978953,0.538503,0.0,2.498503,0.0,0.0,0.0,0.0,676.96106,0.0,0.0,0.0,0.0,0.0,0.0010012015,-0.0,-10.961751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538503,-0.0,0.0,-0.03846154,0.3644108,0.0,0.0,0.0,0.0,0.0,0.0,1.96,630.2536,1.857,0.0,-0.50025445,1.96,0.0,-2.3978953,0.96108985,0.03846154,-1.96,1.96,-0.0,0.0,0.0,0.00061970594,0.0,-0.0,0.0,0.014346154,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.7847438,0.0,4.103,0.071027584,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,4.5752816,2.7182817,0.0,0.00939865,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.857,-0.0,-0.0,-0.03846154,-0.0,0
3500,0.0,0.0,0.0,1.0,1.0,1.0,0.373,0.7374108,11.96109,0.038248565,0.0,0.0,0.0,0.0,0.03846154,0.03846154,0.6189623,0.0,0.0,0.0,0.0,0.0,3.817,4.254895,1.96,630.2536,0.0,0.0,0.3644108,676.0,0.373,0.0,11.0,0.0,0.0,2.3978953,0.538503,0.0,2.498503,0.0,0.0,0.0,0.0,676.96106,0.0,0.0,0.0,0.0,0.0,0.0010012015,-0.0,-10.961751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538503,-0.0,0.0,-0.03846154,0.3644108,0.0,0.0,0.0,0.0,0.0,0.0,1.96,630.2536,1.857,0.0,-0.50025445,1.96,0.0,-2.3978953,0.96108985,0.03846154,-1.96,1.96,-0.0,0.0,0.0,0.00061970594,0.0,-0.0,0.0,0.014346154,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.7847438,0.0,4.103,0.071027584,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,4.5752816,2.7182817,0.0,0.00939865,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.857,-0.0,-0.0,-0.03846154,-0.0,0
3501,0.0,0.0,0.0,1.0,1.0,1.0,0.57,1.109632,11.833654,0.058449548,0.0,0.0,0.0,1.2560225,0.14224547,1.227027,0.83811295,0.0,1.2,1.2560225,137.50987,1.2,2.312,4.709895,0.0,630.2536,0.0,1.2,0.539632,1369.0,0.57,0.0,11.0,0.0,1.44,4.7978954,0.43252596,1.2,0.43252596,0.0,0.6754632,0.0,0.0,1369.8336,0.0,0.0,0.0,-1.2,0.0,0.0010012015,-0.0,-10.94155,0.0,0.0,0.0,-1.2,0.05602241,0.05602241,-1.2,0.43252596,-0.0,0.0,-0.027027028,0.539632,0.6754632,0.6754632,0.0,0.05602241,0.0,0.11521844,1.2,630.2536,2.312,0.0,-0.37407643,1.2,-1.2,-2.3978953,-0.3663454,-1.1729729,0.0,0.0,-0.0,0.0,0.0,0.0008391199,92.88286,-0.0,0.0,0.015405405,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.9274094,0.0014417302,6.27,0.13513535,2.7182817,2.8335001,2.7182817,2.7182817,2.7182817,5.030282,2.7182817,0.0,0.0075490023,0.0,0.0,0.0117890565,-0.0,-0.0,-0.0,-0.0,-2.312,-0.0,-0.0,-0.027027028,-2.4,0
3502,0.0,0.0,0.0,1.0,1.0,1.0,0.191,0.3808408,7.8040624,0.019585727,0.0,0.0,0.0,3.33,0.12741038,0.020833334,0.3743184,0.0,3.33,0.0,127.19663,0.0,1.454,3.3999102,0.0,401.07047,0.0,0.0,0.18984081,2304.0,0.191,0.0,7.0,0.0,0.0,4.1659102,0.6877579,0.0,0.6877579,3.33,0.7965655,3.33,0.0,2304.804,0.0,0.0,0.0,-3.33,0.0,0.0006007209,-0.0,-6.9804144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877579,-1.11,0.0,-0.020833334,0.18984081,0.7965655,0.7965655,0.0,0.0,-3.33,0.10657705,1.11,401.07047,1.454,0.0,-0.6681722,1.11,0.0,-1.9459101,0.80406237,-3.3091667,-1.11,0.0,-0.0,0.0,0.0,0.00022486087,101.32044,-0.0,6.4798803,0.003979167,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.1691067,0.0,1.337,0.028477646,2.7182817,2.824859,2.7182817,2.7182817,2.7182817,4.1722817,6.0482817,0.0,0.01200364,0.0,0.0,0.01390269,-0.0,-0.0,-0.0,-0.0,-1.454,-0.0,-0.0,-0.020833334,-2.22,0
3503,0.0,0.0,0.0,1.0,1.0,1.0,1.343,2.3171663,8.0,0.13771534,0.0,0.0,0.0,0.0,0.0031545742,0.0031545742,1.4412559,0.0,0.0,0.0,0.0,0.0,4.226,6.3054414,0.0,458.36624,0.0,0.0,0.9741664,100489.0,1.343,0.0,8.0,0.0,0.0,2.0794415,0.23663038,0.28,0.23663038,0.0,0.0,0.0,0.0,100489.0,0.0,0.0,0.0,0.0,0.0,0.000700841,-0.0,-7.8622847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23663038,-0.0,0.0,-0.0031545742,0.9741664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.36624,4.226,0.0,-0.09891504,0.0,0.0,-2.0794415,0.0,0.0031545742,0.0,0.0,-0.0,0.0,0.0,0.0010100913,0.0,-0.0,0.0,0.0042365934,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,10.744,0.581985,2.7182817,2.7182817,2.7182817,2.7182817,2.7182817,6.9442816,2.7182817,0.0,0.0041299793,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-4.226,-0.0,-0.0,-0.0031545742,-0.0,0
3504,0.22213146,0.32404304,0.224,0.7146231,0.7993151,1.0,0.392,0.7740375,42.866783,0.35871768,-0.33,0.654043,13.164254,0.0154061625,0.098170474,0.0031152647,1.7386819,-0.11199999,0.0,0.0154061625,113.78164,0.0,4.115,7.8526697,0.0,2406.4229,0.050176,0.33,0.052037448,103053.836,0.392,-1.3113022e-08,42.224,0.5783634,0.1089,5.7176695,0.24301337,0.98404306,0.24301337,0.33,0.58143795,0.0,-0.34147924,103041.87,0.32999998,-0.99,1.3113022e-08,0.0,0.31852078,0.004104926,-0.554,-41.959805,0.0,0.31852078,0.0,0.0,0.0154061625,0.0154061625,0.31852078,0.24301337,-0.336,-18.589087,0.31540552,0.06351668,0.587438,0.917438,0.1427634,-0.64459383,12.834254,0.09505521,1.32,2406.4229,-8.7192545,-18.577608,-0.20281649,1.32,0.050176,-3.7376697,0.8667839,0.0031152647,-1.0014793,0.0,-0.224,0.5281874,1.233431,0.0058069876,104.07934,-0.0,0.0,0.0012211837,0.0,0.0,0.0,0.0,-4.3123093,-0.14541598,-0.087808006,0.20647423,3.5668156,0.00044702642,16.463999,0.16541018,2.3822818,2.8133368,3.1538818,3.0368025,2.7684577,6.8332815,2.7182817,0.0,0.004241383,0.0055592363,0.005655618,0.016012313,-0.011519173,-0.0039095376,-0.32404304,-0.224,-4.115,-12.834254,-0.31852078,-0.0031152647,-1.98,0
3505,0.0,0.857299,0.0,1.0,1.0,1.6293436,0.248,0.49346563,48.97759,0.025430681,0.0,0.857299,0.0,0.0,0.019457407,0.0031347962,1.9309353,0.0,0.0289,0.0,19.480564,0.0085,2.926,6.797201,0.0,2750.5376,0.0,0.0289,0.24546564,101761.0,0.248,1.03,48.0,0.16838105,0.0,4.211201,0.3502635,1.0272989,0.3417635,2.07,0.3334871,2.5581772,-0.17,101761.98,0.17,0.14817724,0.85999995,0.48817724,0.0,0.004705647,-0.0,-47.974567,0.0289,0.0,0.0289,0.48817724,-0.062,0.0,0.0,0.3417635,-0.0,0.0,-0.0031347962,0.24546564,0.3334871,0.2714871,0.13948105,-0.17,-2.07,0.01632261,2.24,2750.1975,2.926,1.03,-0.31633282,2.24,0.0,-3.862701,0.97758716,0.0031347962,-0.17,0.0,-0.0,0.16838105,0.0,0.0050521535,6.4965167,-0.3519,8.013386,0.00077742944,0.18251817,1.4284067,0.0,0.24897039,-0.0,-0.0,-0.0,0.0,2.8604202,0.0,11.903999,0.07441018,2.7182817,2.7346044,2.7471817,2.7182817,2.7182817,5.644282,4.7882814,0.0005044001,0.005964898,0.0,0.01496269,0.0058204476,-0.0029670598,-0.0,-0.857299,-0.0,-2.926,-0.0,-0.0,-0.0031347962,-0.34,0
