,oz2_relu,oz14_relu,oz22_relu,oz1_relu,oz24_relu,oz7_rbfFeature,oz5_rbfFeature,oz20_rbfFeature,oz19_rbfFeature,oz17_rbfFeature,oz25_degree,oz6_degree,oz1_degree,oz21_degree,oz2_degree,oz13_zscore,oz24_zscore,oz3_zscore,oz9_zscore,oz1_zscore,oz7_tanh,oz13_tanh,oz1_tanh,oz17_tanh,oz2_tanh,oz20_square,oz16_square,oz1_square,oz17_square,oz9_square,oz3_radian,oz1_radian,oz15_radian,oz20_radian,oz12_radian,oz9_sin,oz1_sin,oz4_sin,oz5_sin,oz19_sin,oz26
479,0.32776237,-0.0,1.6269898,-0.0,0.77364933,0.26996556,0.2615068,-0.0024956558,-0.2729679,-0.036591575,23.200493,33.526978,-25.727102,24.101192,18.7794,-0.3272389,0.77403647,-1.3421255,-0.37563106,-0.44924733,-0.83764845,-0.3158903,-0.4210953,-0.84921455,0.31650874,0.7888254,1.8655702,0.20162134,1.5708339,0.1409576,-0.023412794,-0.007836924,0.026930137,-0.015501289,-0.0058197537,-0.36668488,-0.43408528,0.18784383,-0.9768274,-0.80951595,0.5341664
480,0.5941466,1.0455472,1.6425915,0.4619051,0.33220372,-0.24823008,0.2821348,0.2301375,-0.2804345,-0.11384158,13.028252,-7.2650876,26.46521,-22.956152,34.04209,0.38578868,0.33236995,-0.31251734,-0.7333229,0.4621362,0.514516,0.36755717,0.43163562,-0.91496617,0.53287137,0.86290026,0.04379604,0.21335632,2.424881,0.53722477,-0.005451729,0.008061765,0.0061619827,0.016212787,0.0038309665,-0.6690696,0.44565436,-0.9427128,-0.5896084,-0.60788375,-1.8230231
481,-0.0,-0.0,0.65906733,0.09874381,-0.0,0.27502093,0.28089562,-0.2630014,-0.041558754,0.24167193,76.3018,87.56113,5.6576033,0.013798921,-44.391743,-1.5545262,-1.084707,1.6348313,-1.3376203,0.09879322,-0.28543636,-0.9144019,0.09842413,-0.65876985,-0.6497016,2.048733,0.045714755,0.00975034,0.6251071,1.7874386,0.028518919,0.0017234046,0.005752407,-0.024981588,0.0215921,-0.9727826,0.09858342,0.97581697,0.54569066,-0.2825289,2.025455
482,1.0335715,-0.0,-0.0,0.6584921,0.11223768,-0.044779032,-0.06562721,0.08178427,-0.2609976,0.027426839,-33.568874,73.43321,37.728817,-13.439203,59.21928,1.1781745,0.11229384,-1.1121627,-1.047937,0.6588216,0.938122,0.82668865,0.57735896,0.87757164,0.7753368,2.8981514,1.5039204,0.43361184,1.8635098,1.097074,-0.019401193,0.011492855,0.0009329748,0.029712413,-0.017855488,-0.8661331,0.6119249,0.28531873,0.946508,0.06697607,-1.0869555
483,0.6848098,-0.0,1.4293364,0.1416197,-0.0,-0.17171355,-0.24100749,-0.28028536,0.006295344,-0.21136087,23.348726,81.213936,8.11421,37.941418,39.23671,0.35947746,-1.6273432,-1.1093391,0.0644599,0.14169057,0.9183095,0.34459522,0.14068045,-0.75800234,0.59463733,0.2774421,0.5035733,0.020056138,0.98307747,0.0041509233,-0.019351937,0.0024717299,0.027574295,0.009193134,-0.021220746,0.0643831,0.14114678,0.23594,0.049312137,-0.7362786,-0.43296647
484,0.12359179,-0.0,1.3912659,0.85067147,1.4755563,0.12589195,-0.026983099,0.25226364,-0.2822144,0.085707486,42.86137,-86.27872,48.739883,84.37248,7.0812874,-0.57440597,1.4762946,1.4114536,-0.36411667,0.8510971,-0.32501033,-0.5183776,0.6914201,-0.34456742,0.12296633,0.5352258,1.719808,0.72364193,0.12907213,0.13244838,0.02462219,0.014847018,-0.028860785,-0.0127686765,0.013047966,-0.35595384,0.7517234,-0.4429901,0.7988558,-0.67051446,-0.46342131
485,0.25614133,1.3977838,0.6662486,0.76429325,1.5498157,-0.26321045,-0.21145423,0.08960653,0.11996921,-0.06436125,3.390648,71.93708,43.790775,-63.196896,14.675817,-0.9477882,1.5505911,0.8005077,-0.9187838,0.7646757,0.5819645,-0.7385647,0.64359885,-0.9244975,0.2506829,0.17214029,0.5652851,0.5841442,2.6215727,0.8433195,0.013964508,0.013339434,-0.006044062,-0.0072413348,-0.021778457,-0.79458535,0.692027,0.8122472,0.9984319,-0.11472882,-0.40698978
486,-0.0,1.0759866,-0.0,0.10551483,-0.0,-0.040394593,-0.21938752,-0.1950193,-0.01379789,0.26791516,71.73191,-3.3996925,6.045554,-79.22183,-24.308588,1.0456269,-1.1645261,0.6854593,0.9674109,0.10556763,0.8605839,0.77989554,0.10512499,-0.77186805,-0.40051726,2.1759856,0.0018521228,0.011133379,1.0504872,0.934948,0.011957538,0.0018415812,0.024953915,0.02574574,0.025386224,0.82314473,0.10531915,0.37351695,-0.2257881,0.9993436,0.9366743
487,-0.0,0.71024084,-0.0,0.44590908,-0.0,-0.27958125,0.2708206,-0.1251655,-0.010039022,-0.20762408,46.022144,69.1158,25.548708,27.431742,-16.80676,-1.0314043,-1.3701034,1.299188,1.5972568,0.4461322,-0.43174767,-0.7742644,0.4185305,-0.88337296,-0.2851999,2.5881517,0.078845434,0.19883491,1.9346563,2.548678,0.022663767,0.0077825817,0.026438218,-0.028078392,-0.016657032,0.99967074,0.43127826,-0.9986649,0.5201496,-0.9526888,0.18021056
488,-0.0,-0.0,-0.0,-0.0,-0.0,0.23272848,-0.088675566,-0.09713459,0.16695108,0.27848458,26.969046,-16.435007,-96.58877,41.825558,-71.82875,1.6398586,-0.16521065,-1.4221308,1.4814438,-1.6866356,0.74823433,0.927338,-0.9336091,0.24243735,-0.8493035,0.5747792,2.0003138,2.8418949,0.061187983,2.192481,-0.024808452,-0.029422622,0.024077483,-0.013232073,0.022126375,0.9959443,-0.99339527,0.7643814,-0.773073,-0.99619424,0.40916002
489,0.75124055,-0.0,0.024189174,0.23405026,-0.0,-0.11188469,0.19867761,0.09966835,-0.2645534,0.11573231,14.303758,-35.89255,13.410091,-51.730732,43.04291,-1.5502356,-1.4366559,-1.0358683,0.4732278,0.23416737,-0.86709636,-0.9136964,0.22986816,0.70897466,0.6358885,0.8528023,1.7691025,0.054779522,0.7834361,0.22372061,-0.01807027,0.0040849475,-0.02101887,-0.016117644,0.015766706,0.45555106,0.23191924,-0.9999979,-0.06811724,0.05272629,-1.866131
490,0.135605,-0.0,1.2039553,0.21176541,1.519912,-0.13726881,0.074998386,0.22729734,-0.08606829,-0.22202975,-73.33668,53.39993,12.133264,66.887436,7.769594,1.0493256,1.5206726,-0.022182351,1.5114301,0.21187137,-0.5794918,0.7813397,0.20865566,-0.56318235,0.13477987,0.10798295,2.4357176,0.044844586,0.40638292,2.2821367,-0.00038696144,0.0036960037,0.010722305,-0.005735284,-0.028600808,0.9981932,0.2101862,0.4338476,-0.18073077,0.12730823,-0.006033698
491,0.40771982,1.5024792,-0.0,0.60244244,0.98802537,0.25253686,-0.22238521,0.27746475,-0.21187249,-0.062152456,-39.20745,32.25986,34.517406,47.934093,23.360624,0.49885145,0.9885197,1.0246102,0.7450096,0.60274386,0.76214343,0.46101698,0.5387853,-0.9336626,0.3865349,2.07187,0.120425835,0.36293688,2.8432992,0.5544843,0.017873876,0.010514604,-0.015371606,-0.025122255,-0.02449127,0.67770493,0.56665665,-0.02954508,0.98666364,0.20781219,-0.8305683
492,0.90993136,1.2159574,-0.0,0.92227066,0.8628925,0.25860456,0.26049674,0.22627875,-0.2514788,0.20509034,-77.676674,-37.15486,52.842213,69.93718,52.135223,-0.3230132,0.8633243,0.712857,0.7995579,0.9227321,0.77386725,-0.31208313,0.7269699,0.6760479,0.7210993,2.8893979,0.03250982,0.85058314,0.67535377,0.6386536,0.01243548,0.016096659,0.018804291,-0.029667506,-0.0022551722,0.7167693,0.7969752,-0.95012456,-0.6768993,-0.9464575,-2.3584354
493,1.5551221,-0.0,0.00042960924,1.4674935,0.026224384,-0.28260165,0.1353779,0.2576939,0.22751164,-0.12231289,-88.59266,29.948933,84.081184,47.63947,89.10193,1.1763636,0.026237505,-0.1672329,-1.2704655,1.4682279,0.8760979,0.8261148,0.8990982,0.73200977,0.91462666,2.5120392,1.5799216,2.1535373,0.8705706,1.6124685,-0.0029173049,0.025612595,-0.00697378,0.027662445,-0.028692896,-0.9550505,0.994669,0.63302565,0.5374709,0.6864785,0.9680956
494,1.4291859,0.78181595,1.0623506,1.6414884,1.1598538,0.07482187,0.042227425,0.04944772,0.18641283,0.28172353,33.746254,59.46415,94.050354,-13.22166,81.886314,0.1655314,1.1604341,1.0535917,-1.3289747,1.6423098,-0.48752943,0.16395533,0.9276804,-0.011987737,0.89149964,0.060248163,0.3973013,2.6944842,0.00014371962,1.7644075,0.018379448,0.028649377,0.009392005,0.004283998,0.012393935,-0.97074395,0.9975023,-0.48831466,0.14256443,0.89051616,0.7134826
495,1.6909621,0.65433085,-0.0,1.8305268,1.1515195,0.14486164,0.06538354,-0.2419768,0.20374726,-0.19163343,-57.73293,-35.80752,104.881454,-55.19966,96.88499,-1.417805,1.1520957,0.30140284,-1.0040749,1.8314428,-0.8699948,-0.88899153,0.94987756,-0.70256805,0.93426967,0.3614713,0.36073261,3.3508284,0.7610011,1.0071584,0.0052578407,0.03194872,0.02021434,-0.010493353,0.02777589,-0.843396,0.9664592,0.94921035,-0.9531873,-0.3981568,0.97932863
496,1.2035435,1.7286679,1.2506773,1.2174805,-0.0,0.18949193,0.25889498,-0.28066686,-0.27460614,0.12565792,60.94167,42.01577,69.75649,16.69258,68.95796,-0.21214017,-1.6886833,0.6449072,-0.7233831,1.2180897,0.83361155,-0.20891263,0.8389094,0.34053662,0.8347323,0.79742104,0.9360873,1.4822589,0.12581167,0.52275985,0.011250124,0.021249045,-0.01755599,-0.015585517,-0.02245239,-0.6616531,0.9382306,0.9933181,-0.9976469,0.93940586,-0.5088975
497,1.2505116,1.2128752,1.1422169,0.61319345,0.37065145,0.084963806,-0.20494293,-0.2681842,-0.18064046,0.27764025,84.94335,30.050928,35.133396,60.852543,71.64903,-0.58451664,0.3708369,-1.0550327,0.032452323,0.6135003,0.71117854,-0.52572894,0.54637116,-0.37168127,0.84842706,0.00011434861,0.006387918,0.37600622,0.15239066,0.0010521,-0.018404586,0.010702245,-0.026392337,0.00018663488,0.020825557,0.032430403,0.5754821,0.97887015,-0.8956825,-0.98479635,-1.1009077
498,0.4179668,1.0228568,1.7150809,1.1617047,-0.0,-0.23590145,-0.28283355,-0.07460281,-0.1895407,-0.21612601,-88.28531,-93.286804,66.56077,-39.010986,23.947733,1.6851822,-0.2277863,0.9771056,0.36465684,1.1622859,-0.8284394,0.9334224,0.82159466,-0.62429416,0.39521623,1.3600793,0.061170224,1.3495578,0.53584015,0.13284165,0.017045181,0.02027557,-0.020887475,0.020354455,0.012297356,0.35645834,0.9174825,0.6322067,0.9745066,-0.99556947,-0.9260322
499,-0.0,-0.0,-0.0,0.21971019,0.4446067,0.26974398,0.12818752,0.21833938,0.19319417,0.2826129,-96.32619,55.87514,12.588466,30.43998,-8.2358265,-0.94141,0.44482917,0.22350307,-1.6673728,0.21982013,-0.6562673,-0.7356535,0.2162418,0.045891687,-0.14276041,0.010653017,1.2052586,0.048272565,0.0021090086,2.777352,0.0038989135,0.0038346662,0.022892885,0.0018014145,0.026769966,-0.99542016,0.21794678,0.48606414,0.95975864,0.17977197,0.6893513
500,0.4359857,-0.0,0.68005204,-0.0,1.3430521,-0.27448353,-0.2788428,-0.26563323,-0.27929178,-0.0075258156,59.175682,-56.462273,-12.549927,24.999504,24.98014,-0.0074301222,1.3437241,-1.4696556,0.24770325,-0.21914715,0.5442037,-0.00742627,-0.21560055,-0.8558619,0.41031152,1.7114471,0.017794441,0.047977448,1.6324315,0.061295543,-0.0256375,-0.0038229264,0.028679634,-0.022832796,0.007752017,0.24505785,-0.21729027,0.83507663,-0.4237459,-0.9842697,0.839591
501,-0.0,-0.0,0.3425251,-0.0,-0.0,-0.23262587,-0.27758718,0.042721137,-0.19247025,-0.0066589527,-26.439238,66.56013,-38.72896,-69.9432,-41.552082,-1.3620886,-1.1293855,-0.3160113,1.2251107,-0.6762861,0.31258807,-0.8767191,-0.5888788,-0.2855091,-0.6201327,0.29176897,0.4127416,0.45690557,0.086242035,1.4993951,-0.0055126795,-0.011797517,0.0014875659,0.009427508,-0.011560379,0.94063556,-0.62563705,-0.98812664,-0.35023406,-0.9990126,-0.057447802
502,0.2147353,0.547498,-0.0,0.14211324,1.1252855,-0.044577613,0.26755756,-0.20505914,0.010007229,0.0033182893,91.25757,32.209217,8.1424885,-26.7688,12.303426,0.15758847,1.1258485,0.049473487,0.14628157,0.14218435,0.5780965,0.1562199,0.14116418,0.38690072,0.21149448,0.41374716,0.00079982134,0.020196173,0.16658641,0.021376899,0.00086304336,0.002480344,0.007993642,-0.0112265125,0.020411866,0.14568804,0.14163536,-0.9457933,0.9997832,0.99808425,-0.42286167
503,-0.0,-0.0,0.3245487,-0.0,1.1049716,-0.16388899,-0.2506508,-0.2164407,-0.022202207,-0.2541298,-42.304325,-29.16936,-33.386,-64.66683,-11.930326,1.4328738,1.1055245,-0.45410275,0.4823847,-0.58298725,0.5901352,0.89210784,-0.52462196,-0.8714355,-0.20526546,0.9464855,0.98552614,0.33953422,1.7929618,0.23246232,-0.007921624,-0.010169958,0.020901721,0.01697987,-0.024110554,0.46367934,-0.55027676,0.27018517,0.19848567,-0.7033603,1.0635216
504,0.43721122,0.6704454,0.8499741,0.21235795,0.4221408,0.09955711,-0.13056076,0.22593993,-0.18126465,0.1965071,-43.599705,-69.301186,12.167213,51.240326,25.050356,1.3301487,0.42235205,-0.0068350933,0.40923786,0.21246421,0.85475826,0.86912304,0.20922233,-0.78802526,0.41133016,0.009777143,2.761275,0.045095902,1.1367825,0.16730814,-0.00011923523,0.0037063453,0.0010093325,0.0017257717,-0.015176554,0.39772245,0.21076547,0.61113113,-0.963014,-0.944558,-0.63480175
505,0.02135334,-0.0,-0.0,0.8349615,-0.0,-0.24368705,-0.22502409,0.04675134,-0.2682945,0.28281516,-19.252174,84.95296,47.839767,-35.308887,1.2234561,1.5225513,-1.5092193,1.1093174,-1.2713451,0.83537924,-0.784094,0.90900904,0.68313116,-0.24983327,0.021350095,1.690339,0.17053233,0.69716066,0.0651449,1.6147021,0.019351559,0.014572827,0.029654399,-0.022691555,0.013203305,-0.95531076,0.74127066,0.0704118,-0.34769896,0.9933247,-0.58518106
506,-0.0,1.0436012,-0.0,0.08301763,-0.0,-0.08789034,0.11227432,-0.28273958,0.24781017,0.22272696,76.7838,47.908142,4.75656,-17.799011,-16.637749,-0.15729693,-0.24402997,0.7022749,1.717991,0.08305917,-0.8880778,-0.1559356,0.08282744,-0.28367615,-0.28248775,0.2353762,0.46019775,0.006891927,0.08507455,2.9485414,0.012250879,0.001448931,0.0036555885,0.008467567,-0.009283436,0.98931205,0.08292231,0.46828222,-0.0039719753,0.111748785,1.2639552
507,1.3333389,0.622107,-0.0,1.8019933,0.51264435,0.19608103,-0.18859755,-0.03974132,0.18897289,0.27259722,40.842323,-88.294174,103.246605,63.260593,76.394684,-0.59396344,0.5129009,1.378409,0.6461407,1.802895,-0.886573,-0.5325273,0.94701207,-0.64731896,0.870063,0.4228833,0.11562029,3.2471797,0.59393233,0.41708025,0.024045743,0.031450715,-0.0005744822,-0.011349785,0.013551021,0.6018515,0.97339284,-0.6208402,0.9503724,0.23878556,1.075128
508,-0.0,1.5886396,0.44200072,-0.0,1.3350275,0.16516615,-0.13890764,-0.20727876,0.24135228,0.22257754,-62.087784,96.10836,-78.52517,-64.89398,-48.155876,-1.2359052,1.3356955,-1.040943,-0.99864066,-1.3712087,-0.84800184,-0.8441061,-0.8788113,0.53110415,-0.6860626,1.0757637,0.014351298,1.8783329,0.35008746,0.9962859,-0.018158797,-0.023920136,-0.014435041,-0.018102385,-0.011890763,-0.84046525,-0.98001224,0.09132321,-0.2244007,-0.9255041,0.049980592
509,1.6895401,1.3145958,-0.0,1.042464,-0.0,0.2742898,-0.12267633,0.18571614,-0.233899,-0.2545045,-44.008934,-76.76801,59.728786,-43.768906,96.80351,1.2151319,-0.17415752,-1.4910301,1.3103918,1.0429857,0.8997481,0.8380315,0.7788592,0.44732022,0.9340886,0.00072171324,0.6914408,1.0867312,0.23169309,1.7154094,-0.02601037,0.01819443,-0.020534785,0.0004688778,-0.007510623,0.96611696,0.86364895,-0.74310833,0.81099576,-0.17177534,0.4356273
510,-0.0,0.6699743,-0.0,-0.0,-0.0,0.14754863,0.21678716,0.28259528,0.23800078,-0.27830878,-28.341148,-8.904876,-57.19463,-10.03125,-89.32956,-1.3556527,-0.15551326,1.2656524,0.9813081,-0.9987341,0.6316405,-0.8752224,-0.76085174,-0.8931778,-0.9152737,0.9381533,2.4115772,0.99647236,2.0661855,0.96200264,0.022078754,-0.01742248,0.0053519234,0.016904965,0.028855817,0.83095235,-0.84051585,0.0027775136,0.23877527,0.9427833,0.22489524
511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23325148,0.028795546,-0.04652922,0.17040099,-0.20998076,-92.767204,39.010464,-19.693428,49.74689,-19.315012,1.6956935,-1.3447855,-0.3290054,0.32277405,-0.34388718,0.8923513,0.9347616,-0.3307901,-0.567489,-0.32489538,0.152134,3.0528073,0.11814013,0.4144929,0.1040789,-0.0057393555,-0.0059989616,0.022307478,-0.0068075447,-0.02539228,0.31704548,-0.3369873,-0.76296675,-0.44205627,0.78991073,0.6336532
512,0.6409858,1.3477143,1.1044346,0.6361434,0.43194073,-0.079268724,-0.2732976,0.0135047,-0.08395737,-0.17285569,-53.42901,-23.275967,36.44833,1.777977,36.725777,-0.9997634,0.43215686,-0.39617306,0.9580387,0.6364617,-0.89808536,-0.76128465,0.56226784,-0.77749175,0.5655704,2.5686522,2.787036,0.4046784,1.0795151,0.91692024,-0.0069110664,0.0111027965,-0.010202856,0.027972419,0.01018394,0.8177895,0.5940976,-0.9980866,0.9948091,0.6060145,-2.1106515
513,-0.0,-0.0,0.82149804,-0.0,-0.0,-0.27061248,-0.20041083,-0.022080664,0.052106954,0.055167742,77.06354,-69.080795,-79.00837,-53.742985,-75.30256,-1.3117131,-1.6214492,-0.32144767,1.3396078,-1.3796463,0.09701877,-0.86454266,-0.88071734,-0.72891563,-0.86535376,0.0024664258,0.080394246,1.9015205,0.85823506,1.7927547,-0.0056075146,-0.024067327,0.0076803304,0.000866785,0.007962362,0.97324103,-0.98165506,-0.103941776,0.862774,-0.15459572,-0.26683152
514,-0.0,-0.0,-0.0,-0.0,0.10924366,0.18792428,0.12207594,0.18910578,-0.096930936,0.11971527,-32.895657,-9.437852,-9.31995,-2.155476,-62.267315,0.6486537,0.109298326,1.4963324,0.2554008,-0.16274521,-0.40807185,0.5705442,-0.16124418,0.6511282,-0.7956961,1.4731731,0.6827979,0.026459517,0.60412484,0.06516434,0.026102865,-0.002839019,0.008416489,-0.021183819,0.02529391,0.25250965,-0.16194743,-0.98285437,-0.99083436,-0.04438459,0.022716364
515,-0.0,0.12792549,1.0586195,-0.0,1.3829184,-0.25611198,0.18510553,0.16744697,-0.20322746,-0.0753313,15.476709,10.114763,-95.56778,-46.452957,-80.0634,1.1873016,1.3836104,-0.32162052,-1.5097884,-1.668807,-0.8839246,0.82955503,-0.9312831,-0.6939685,-0.88478184,1.6742504,0.16097005,2.7821321,0.73200077,2.2771816,-0.00561053,-0.02911161,-0.013075331,0.022583308,-0.010297632,-0.99809325,-0.9952821,0.77273655,-0.64942914,-0.72632384,-0.16583617
516,-0.0,-0.0,1.5095761,-0.0,0.5070261,0.032949284,-0.106708035,-0.041440386,-0.10756441,-0.090426296,29.779467,51.66081,-43.554718,54.06076,-51.701256,0.32552028,0.50727975,-0.34239265,-0.37170085,-0.76055366,0.71603274,0.3143431,-0.6411791,-0.2825237,-0.71744365,2.1775234,2.6181786,0.5778634,0.084345244,0.13802336,-0.00597289,-0.013267526,0.016596138,0.025754835,0.0039676093,-0.36302745,-0.68904704,0.7280847,0.2708059,-0.34307054,0.75207675
517,1.4848505,0.87719095,1.5770535,1.504061,-0.0,-0.23000719,-0.28275302,-0.2222024,0.20222223,-0.26912817,-19.91909,-40.261723,86.17634,50.87038,85.07566,-1.2577112,-0.6579571,0.030181518,-0.7073861,1.5048136,0.9305251,-0.8502577,0.90587944,-0.91691315,0.9023728,1.2888253,0.091713235,2.2621994,2.4626794,0.4998947,0.0005265034,0.026250817,0.00634822,0.019814102,0.008233409,-0.6495803,0.997774,0.13748874,0.53182864,0.8461345,0.8152972
518,0.6285692,0.19434173,0.36515483,0.07506718,1.5659376,0.17885202,-0.27756065,0.19402643,0.12654234,0.25813437,-43.53532,-32.26918,4.301032,20.331667,36.01436,1.5035728,1.5667212,-1.1651299,1.1348428,0.075104736,-0.28929812,0.9056567,0.07492649,-0.110842004,0.55706626,0.99054813,0.5064915,0.0056350813,0.012387537,1.2865802,-0.020325182,0.0013101693,0.0023112842,0.017370613,-0.011531876,0.90622795,0.074996695,-0.8029986,0.7273256,0.74367404,-0.9794353
519,0.95067525,-0.0,0.45058185,1.2519568,-0.0,0.24855945,0.27234143,0.1162829,0.2828325,0.024060257,-19.640726,23.429977,71.731834,53.233448,54.469677,1.232832,-1.0729835,0.54911476,-1.4282562,1.2525833,-0.7025725,0.8432207,0.8488315,-0.52683,0.74008864,0.4491416,0.5290837,1.5673959,0.34309977,2.0378757,0.009579068,0.021850768,-0.008601787,-0.011696852,0.002984436,-0.9897566,0.9495998,-0.5936135,-0.30619758,0.88929,-1.6582891
520,1.5268418,0.7047821,-0.0,2.104924,-0.0,0.13140042,-0.23241736,-0.112795934,-0.01556425,0.26897728,-76.27727,-77.97726,120.60326,102.54064,87.48158,0.6141186,-0.017446151,1.3950614,-1.5512587,2.1059773,0.9129542,0.54680455,0.9707373,0.37833118,0.9098826,0.5886435,1.2750826,4.430705,0.15849204,2.4039972,0.024336236,0.03673785,-0.026467472,-0.013390708,-0.01281852,-0.9997937,0.86071306,-0.98250276,0.55906373,-0.42263386,0.6161533
521,0.54916304,-0.0,0.2156222,-0.0,-0.0,-0.2805935,-0.16787207,-0.27238095,0.23929219,-0.2530201,31.157135,-57.63543,-9.872386,18.303383,31.464724,-1.5766796,-0.7602703,-1.0870231,0.57848114,-0.17239186,-0.6548972,-0.9179578,-0.17062044,-0.7745313,0.49989268,2.3836086,1.5038977,0.029689236,1.0641061,0.33430576,-0.018962646,-0.0030073007,-0.0038311554,-0.026946032,0.013883624,0.5465106,-0.17145431,-0.9789735,0.2951242,0.99993646,-0.29769045
522,-0.0,0.7343463,-0.0,0.39131284,0.09639451,-0.26552114,0.27070695,0.27171698,0.23634863,-0.25668845,-52.497536,82.72968,22.420572,-56.44293,-0.07997823,-1.5214942,0.096442744,0.67424107,-0.08493998,0.39150864,-0.23843741,-0.90882534,0.37249145,0.8936931,-0.0013958826,0.10130183,1.1661952,0.15312573,2.073534,0.0072075846,0.011761841,0.006829697,0.01818199,0.005555025,0.025922248,-0.08479555,0.38140234,-0.73967385,0.7512694,-0.5334055,-0.12922424
523,0.6144858,-0.0,-0.0,0.3472898,-0.0,0.222813,0.17631684,0.083918326,-0.28244042,-0.16611408,-78.068016,43.615658,19.89824,-19.663605,35.20744,1.7029052,-1.5710366,-0.7558237,-0.5164396,0.34746358,-0.60666704,0.9356653,0.3339698,-0.6008672,0.54727703,0.7891492,2.3798356,0.12061021,0.4823349,0.2664432,-0.013185014,0.0060613505,-0.009193015,-0.01550447,-0.028491523,-0.49356264,0.34035066,0.32059264,-0.7990352,0.7443672,-1.0467006
524,-0.0,0.020930028,0.25379485,-0.0,1.5255232,0.09532869,-0.20017473,-0.10476939,0.20268638,-0.23392905,-20.688286,-4.6983695,-43.13229,50.319565,-18.624529,1.6298949,1.5262865,-1.0776746,0.91563404,-0.7531772,-0.555612,0.9259304,-0.63681674,0.9013318,-0.31407443,0.20141707,0.45004657,0.5667086,2.1882496,0.8375473,-0.018799564,-0.013138847,-0.018975744,-0.007832953,-0.018431596,0.79266995,-0.6836852,-0.9506107,0.7324763,0.386769,0.5790702
525,-0.0,0.9149457,1.0860717,-0.0,0.3306014,0.26551485,-0.26909173,0.28279725,-0.0039076856,-0.10291513,44.17811,-52.616592,-37.731068,25.228977,-64.171265,-0.62685686,0.33076683,0.5616698,-1.0875115,-0.65886086,0.15119025,-0.5556674,-0.57738525,0.67501485,-0.8075689,0.42830455,0.37329754,0.43366358,0.6722343,1.1814988,0.009798084,-0.01149354,0.02887306,-0.011422304,-0.022216717,-0.88522047,-0.611956,-0.13135897,-0.2632237,-0.6910622,0.023125984
526,0.3137636,0.36897802,1.202871,0.8357032,0.39391747,-0.07118955,0.032532554,0.25835657,0.2413789,-0.10369741,-15.586553,48.4829,47.882263,47.83452,17.97733,-0.3575284,0.39411458,1.7027339,0.19539942,0.8361214,-0.8428905,-0.34287733,0.68352646,0.43251458,0.30385712,0.116396,0.16197315,0.69839984,0.21435581,0.038142752,0.029703448,0.0145857725,-0.0026055658,0.005954515,0.012751312,0.1940625,0.7417683,-0.2821309,-0.98181707,-0.6831043,-1.4305924
527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.26357692,0.08667523,0.24106169,0.25245777,0.0920145,-78.841774,32.933426,-93.96341,64.78327,-65.40113,0.51691496,-1.7660822,-1.2189088,-1.4284029,-1.6407917,-0.27105448,0.47511533,-0.92746854,-0.913538,-0.81490684,0.4488584,0.0013477892,2.6895049,2.397858,2.0382943,-0.021263331,-0.028622894,0.025790762,-0.011693164,0.013759014,-0.98977757,-0.99760836,-0.18722272,0.9553165,-0.91700345,0.30115703
528,0.68538934,-0.0,-0.0,0.02207809,1.0858757,0.087506406,0.12839173,0.2663839,0.0052736797,0.13490582,-96.06044,-70.318184,1.2649813,-27.524824,39.269913,1.5762275,1.0864191,-1.5122578,-0.042750485,0.022089137,-0.706362,0.9178866,0.022074502,0.8776933,0.5950119,0.760564,2.5047436,0.00048744204,1.8649558,0.0018257765,-0.026380679,0.00038533536,0.0009241772,0.015221072,-0.023822695,-0.042716105,0.022076296,0.1003818,-0.26786077,-0.9105014,-0.21135981
529,-0.0,-0.0,1.606744,0.7002083,1.0439492,-0.102852024,0.104778655,-0.05252068,-0.26870105,-0.15723187,-8.682564,45.220413,40.11898,84.451996,-5.7245936,-0.38834512,1.0444716,1.3673282,0.60205585,0.70055866,-0.75356805,-0.36976504,0.6045,-0.92926395,-0.099581875,0.25884417,0.1073243,0.49029168,2.732307,0.36210874,0.023852443,0.012220941,0.0075077605,-0.008879664,0.0104650725,0.56608987,0.644377,0.13082907,0.8715577,-0.7299377,0.5478863
530,-0.0,1.4142216,0.6221378,0.17753705,0.40101933,0.2781366,-0.26626104,0.279476,0.2406921,-0.19324566,100.6625,36.79528,10.172123,-11.97265,-4.2662964,0.667305,0.40122,0.5604947,-0.1978428,0.1776259,0.095647745,0.5829841,0.17569499,-0.088104896,-0.07432362,0.040536974,1.6038423,0.031519406,0.007802884,0.039102636,0.009777586,0.0030986061,0.027630216,0.0035140102,-0.006103067,-0.19645767,0.17660588,0.47120032,-0.95902115,-0.78535736,0.015670363
531,1.3738065,-0.0,0.5347089,0.9352404,-0.0,-0.27224278,0.09177395,-0.27985412,0.18004815,0.19070502,-51.724304,13.220857,53.585323,-94.13399,78.71331,1.0231619,-1.1281097,-0.9465164,-0.7774231,0.93570834,0.0109971985,0.77094376,0.73302776,-0.823776,0.8795568,0.13803495,0.79688424,0.87467456,1.3652854,0.6037823,-0.016511565,0.016323024,-0.009389373,0.0064844317,0.0034844754,-0.70116794,0.8047418,-0.118795514,-0.1998588,0.5764619,-0.87516654
