,oz1_sin_exp,oz2_tanh_exp,oz5_rbfFeature_exp,oz4_sin_exp,oz17_tanh_exp,oz25_degree_degree,oz2_tanh_degree,oz4_sin_degree,oz1_sin_degree,oz5_sin_degree,oz17_rbfFeature_degree,oz19_sin_degree,(oz2_degree+oz4_sin),(oz1_degree+oz16_square),(oz14_relu+oz1),(oz17_rbfFeature+oz12),(oz1_radian+oz22),(oz1_tanh+oz25),(oz22_relu+oz24),(oz4_sin+oz23),(oz15_radian+oz7),(oz3_radian+oz10),(oz2_relu+oz1_square),(oz21_degree+oz24_zscore),(oz12_radian+oz5),(oz13_tanh+oz17_tanh),(oz9_square+oz12),(oz16_square+oz9_square),(oz1_sin+oz10),(oz1_degree+oz19),(oz14_relu+oz4),(oz22_relu+oz22),(oz2_relu+oz2),oz2_tanh_adde,oz20_rbfFeature_adde,oz21_degree_adde,oz22_relu_adde,oz16_square_adde,oz1_relu_adde,oz4_sin_adde,oz7_rbfFeature_radian,oz20_square_radian,oz19_sin_radian,oz3_radian_radian,oz4_sin_radian,oz1_tanh_radian,oz1_sin_radian,oz2_relu_recip,oz3_radian_recip,oz1_square_recip,oz3_zscore_recip,oz2_tanh_recip,oz1_tanh_recip,oz20_square_recip,oz19_rbfFeature_zscore,oz20_radian_zscore,oz2_degree_zscore,oz21_degree_zscore,oz22_relu_zscore,oz9_sin_zscore,oz1_tanh_zscore,oz2_degree_mmnorm,oz15_radian_mmnorm,oz20_square_mmnorm,oz1_degree_mmnorm,oz20_radian_mmnorm,oz17_tanh_mmnorm,oz2_relu_mmnorm,oz26
384,0.37639198,0.42865136,0.9965844,1.5581563,1.6616057,-3932.7397,-48.535904,25.410862,-55.98509,56.76683,-2.06254,-20.611423,-70.937546,-101.95783,-1.7851027,-0.51473266,-0.68123,-2.1432223,-0.12884045,0.8299787,-0.69471806,-1.2722626,3.1865916,-74.97172,1.4264549,0.8070388,1.0650456,1.8647909,-2.2222693,-102.646835,0.45950356,-0.65007406,-1.2458344,1.8711703,2.8051379,-72.12453,2.7182817,3.0392926,2.7182817,3.161785,-0.0028897617,0.04221735,-0.0062785987,-0.0004732889,0.0077405917,-0.016497573,-0.017054034,-0.0,-36.876614,0.3138149,-0.6432964,-1.1804823,-1.0579308,0.41341513,-0.95467776,1.5560519,-1.2464578,-1.3069072,-0.7768244,1.2699869,-1.4335107,0.13686511,0.9411025,0.8073942,0.12948945,0.9492603,0.7711246,0.0,0.8312404
385,1.5392604,2.0540028,0.7847322,2.6997569,0.57990307,-3582.2144,41.24095,56.903976,24.711786,-40.78965,6.933201,-31.688719,52.972473,28.124687,0.4459355,-0.7163879,0.20309702,-0.6726527,-0.448304,1.5184072,-0.21811113,-0.9149045,1.1060686,-65.12746,-0.8068348,-0.4129309,-0.63982165,2.7720397,-0.46998078,24.964172,1.4537833,0.39062795,1.8144203,3.4380722,2.472412,-61.765232,2.9135957,5.292748,3.1642172,3.7114434,-0.0028571023,0.011027466,-0.009652936,-0.00023774209,0.017333943,0.007305115,0.007527641,0.9072102,-73.41272,5.0287023,-1.2806528,1.3892932,2.389188,1.5827111,-1.0503889,-0.7952733,0.9076641,-1.1260128,-0.42554837,0.5767581,0.64465845,0.76608026,0.10068336,0.21089685,0.5968075,0.27016312,0.21136054,0.53126687,-1.2440264
386,0.51554435,0.4697383,0.96532094,0.9470707,0.3897016,4910.0063,-43.29151,-3.1158338,-37.960285,56.402843,8.395196,51.114902,-56.538403,-41.157997,-0.72419405,0.31103367,-0.6031586,0.876173,1.0915272,-0.23100606,0.5472803,0.1500279,0.52445704,-38.47251,1.3968893,-1.5182085,0.61054766,0.7813004,-0.5201049,-40.391235,-0.0544084,-0.590519,-0.9858322,1.9627023,2.956964,-36.846302,2.7182817,3.0535443,2.7182817,2.6639001,0.004903507,0.001476808,0.015570491,0.00013265881,-0.00094913726,-0.010812324,-0.011563364,-0.0,131.56526,1.9067339,2.2950988,-1.3234875,-1.6142037,11.818254,-0.9939368,0.2910319,-0.98632544,-0.6908778,-0.7768244,0.83079666,-0.9371419,0.21284932,0.49595523,0.028243348,0.35170966,0.58390397,0.0,0.0,0.3161252
387,1.2990149,2.249805,0.8997546,0.8156561,2.0296724,28.151072,46.457905,-11.674727,14.98893,-13.921492,13.945065,56.83804,64.51104,17.48764,0.26468596,0.8144234,-1.2913221,0.26724854,1.4691544,-1.8961129,-1.0427945,0.06783678,1.1995451,-80.6075,-0.23546603,1.4305274,0.84239066,2.5936074,0.35472053,16.609695,-0.20519947,-1.2959417,2.258973,3.5291252,2.6292775,-79.3591,2.7182817,5.0405345,2.9829676,2.5145192,-0.004245414,0.013435342,0.017313857,-0.00044117682,-0.0035563256,0.0045146993,0.0045658895,1.1294864,-39.560764,14.273753,-0.6901203,1.2332836,3.8658814,1.2990582,-0.68194395,-0.87781495,1.1300516,-1.4332374,-0.7768244,-0.6681195,0.40103236,0.83103925,0.089199245,0.25694677,0.55884254,0.24632388,0.8775227,0.661433,-1.6570536
388,0.44750968,0.4087522,0.7601988,0.39064372,1.9494989,742.31824,-51.259445,-53.855698,-46.069077,-14.262801,12.16746,-13.746318,-83.71695,-50.840958,0.0060114264,-0.07054222,1.6674193,-0.506371,3.042134,0.28128386,-1.0988084,0.97682065,0.87252027,-4.357788,-0.2565159,0.22881418,-0.2823816,2.6788604,0.1642738,-53.761578,-0.2824117,3.3674445,-1.4447311,1.8236356,2.7558498,-2.9985976,4.4020042,5.3966193,2.7182817,1.7783225,0.0047547305,0.043968033,-0.004187368,0.000148174,-0.016405385,-0.012784434,-0.014033444,-0.0,117.78917,1.1461052,2.0547807,-1.1177604,-1.3651987,0.39695415,-0.0065990775,1.5879875,-1.445454,-0.0998283,2.2513835,-0.030955449,-1.1093233,0.07873869,0.5044428,0.8408754,0.3077448,0.9584838,0.85609215,0.0,-0.78017634
389,2.1127977,1.4018857,0.94296885,0.4619043,0.41042495,-2608.3008,19.355562,-44.255123,42.85798,23.686413,15.972207,43.00943,19.374384,49.63366,2.2946453,0.84223056,-1.0131097,-0.10605246,-0.7279966,-0.5285114,1.744307,1.4339378,1.0657592,-74.76555,0.4360257,-1.5156039,0.84984046,1.5014982,2.1577957,49.267593,0.56697494,-1.0278589,0.7032554,3.0561001,2.719004,-71.3189,2.7182817,3.9334025,3.5633447,1.9458841,0.0015550328,0.0029992098,0.013101422,0.00042158415,-0.013480882,0.012016268,0.013055288,0.3516277,41.399307,1.4003025,0.7221929,2.9601712,1.452472,5.819297,1.010626,0.4147458,0.35180363,-1.2928393,-0.7768244,0.6840643,1.0559806,0.6037144,0.25179005,0.057358835,0.68040955,0.6196344,0.027550995,0.20591497,-1.4270883
390,2.3427465,2.5441368,1.0705445,1.3962541,2.3844812,-2814.5288,53.502308,19.124928,48.77727,43.333103,-14.201071,-6.1292667,97.00403,61.189404,1.4660997,-1.161604,0.9155501,-0.08809823,0.8393611,1.2898536,0.47585636,0.94861835,2.724564,85.17149,0.8416992,0.9420889,-0.62463164,3.1225548,1.8293493,58.248783,0.7879205,1.7955477,3.374428,3.6520731,2.4354658,87.94822,3.6160555,5.5517197,3.7367854,3.0520747,0.0011122727,0.015936572,-0.0018670815,-0.0005132465,0.0058257864,0.013426057,0.014858407,1.687214,-34.00567,0.96399486,-0.5932141,1.070903,1.2999567,1.0951724,-1.1363925,-0.95603985,1.6880583,1.4882874,0.8378398,-0.68755424,1.1790667,0.99403197,0.19604886,0.30478203,0.7167388,0.2237314,0.96319187,0.9880411,1.180525
391,1.464279,1.4930143,0.8389027,2.7182722,2.3191137,-1599.2386,22.963987,57.29557,21.850489,-44.12569,-11.406794,-20.48733,25.32769,22.666655,1.5700518,1.5376059,-0.37699828,-0.11470124,-1.5042135,2.4188094,-0.8266465,0.26105958,0.57769084,-25.692938,-0.8487475,1.3573625,1.7369384,0.24876535,0.6566856,22.05247,2.7468972,-0.38382724,0.8491968,3.1190789,2.7450857,-21.469688,2.7182817,2.9668007,3.109552,3.7182782,0.004502795,0.0135050295,-0.0062407977,-0.00024893606,0.017453229,0.0065005617,0.00665604,0.4245984,-70.11154,6.5320015,-1.2230653,2.4950273,2.6848898,1.2923551,-1.3959883,0.8800885,0.42481083,-0.422371,-0.7768244,-0.021334942,0.5744144,0.6250397,0.25964788,0.2582795,0.5853572,0.75403214,0.948411,0.24864697,-0.35945314
392,0.92319244,1.3504287,1.3142067,0.6735353,0.39607003,2201.6167,17.212915,-22.644148,-4.578941,28.271862,-1.1493745,-14.030344,17.36553,-3.1627681,-0.08000291,-0.67738837,-0.7616302,0.59081817,-0.35206014,1.3357847,1.6214578,-0.4184261,0.31638396,80.40675,0.5045645,-1.8248589,1.4127761,3.491165,-0.4788465,-4.8312206,-0.40630183,-0.7602339,0.619967,3.018704,2.9259474,83.47727,2.7182817,4.1393423,2.7182817,2.3230667,-0.0030043367,0.044520836,-0.0042738873,-0.00034028993,-0.006897802,-0.0013933427,-0.0013948252,0.3099835,-51.28948,156.23863,-0.8947225,3.3286502,-12.526202,0.39202526,0.9006542,1.5979391,0.31013858,1.4102156,-0.7768244,-1.3305289,-0.11478795,0.59154415,0.8325577,0.85144764,0.48664328,0.96135795,0.008619487,0.18152791,0.32855767
393,1.6213229,2.2527108,0.9472838,2.64149,2.3584328,-1196.7125,46.531864,55.653862,27.687748,-33.018097,12.671905,31.672428,65.902725,30.50441,0.5043545,0.6458075,1.5669483,0.10099533,1.8607751,0.6641569,0.24830684,0.10750421,1.3876399,-7.0517936,-0.60675144,1.5802834,0.7536525,1.9360402,0.60509115,29.483088,1.330818,3.1162913,2.266533,3.530416,2.8154972,-4.636293,4.2764273,4.3253107,3.2226362,3.6896248,-0.0017689895,0.040422145,0.009647974,-0.00025035927,0.016953137,0.008125116,0.008434171,1.1332664,-69.71299,3.9312282,-1.2161126,1.2313235,2.1480668,0.4317755,1.3818562,-1.5226085,1.1338335,-0.12842578,2.0255315,-0.7284792,0.71625125,0.8321439,0.7513697,0.7730614,0.609044,0.060098052,0.95735097,0.6636466,-1.2962368
394,2.5611126,1.8944157,1.0874977,2.3381612,0.44870198,1650.8599,36.60687,48.665016,53.883343,2.099947,15.941825,-19.48948,44.183903,70.62696,2.0899806,-1.2403378,-0.9220656,1.3436897,0.24212863,1.3912073,-1.3275275,0.2627097,2.254329,-27.740694,0.010155063,-1.1888521,-1.0447344,0.9749274,1.1801431,69.77879,1.8808336,-0.9434272,1.5126609,3.357192,2.521207,-25.264664,2.7182817,3.2193685,3.9422092,3.5676465,0.0039732065,0.0038696933,-0.005936835,0.000401572,0.0148242125,0.014674883,0.016413806,0.75633043,43.46242,0.6675574,0.758183,1.5651647,1.1893309,4.5102525,-1.2054023,0.47110406,0.75670886,-0.4886389,-0.7768244,-0.8527647,1.2880993,0.7219865,0.15476507,0.074006565,0.7597673,0.63591146,0.07496503,0.44291094,-1.2600892
395,0.3715717,0.4203886,0.7537523,0.3859607,0.45672646,2307.2373,-49.65113,-54.546703,-56.723583,-57.19196,13.466682,-57.280647,-76.53452,-79.378815,-0.93432415,-0.31529376,-1.0324279,-0.1887089,-0.63414687,0.5624636,-0.8671914,-1.0174211,2.0430465,-78.51805,-1.6406094,-0.046687484,0.3323214,3.3996596,-1.9850495,-83.443634,-0.7647412,-1.007481,-1.3191637,1.851706,2.5337558,-75.165306,2.7182817,5.2352886,2.7182817,1.766262,0.0048886044,0.020467917,-0.017448684,-0.0003906925,-0.016615877,-0.015560198,-0.017278994,-0.0,-44.67271,0.48946512,-0.77929586,-1.1539671,-1.1216626,0.85271466,1.1185628,1.0834663,-1.3198237,-1.3600054,-0.7768244,1.0830171,-1.3516701,0.115435064,0.95794773,0.39144266,0.20400581,0.8127706,0.08439079,0.0,-0.655497
396,0.9040208,0.45508385,0.7564493,1.7654258,1.0842957,-5069.1216,-45.107456,32.566456,-5.7813153,50.73062,7.9399133,-39.321754,-60.406914,-5.785941,-0.101075,-0.24221957,-1.5267184,-1.6448752,1.6585042,-1.1464149,0.97566354,0.44670084,0.010216156,-22.114302,1.0807431,-0.8454989,0.15385622,0.539883,0.31518412,-6.547552,0.60455006,-1.5249543,-1.06422,1.9310081,2.9664805,-21.055355,2.7182817,2.7235112,2.7182817,3.2866735,0.0014391589,0.038400475,-0.011978093,0.0005343103,0.00992031,-0.0017581085,-0.0017610894,-0.0,32.665085,97.88418,0.56982815,-1.2702063,-9.927312,0.45450723,-1.0656649,1.4840443,-1.0647525,-0.41513586,-0.7768244,-0.8963656,-0.14663498,0.18994093,0.82927287,0.73439753,0.48222947,0.92846346,0.5441443,0.0,1.7185624
397,0.38042116,0.3997842,0.77194875,0.36825946,0.5412433,2381.679,-52.530502,-57.23662,-55.37501,-7.2036953,-14.15753,7.31518,-90.88302,-74.06872,-0.61668205,1.2244027,-1.4669744,-0.13906068,0.41751534,-1.1802824,-0.95004916,-0.4677142,1.7190683,-52.49869,-0.10037934,-1.2825696,2.4214578,2.0035968,-1.4347818,-74.99433,-0.83089983,-1.4440908,-1.5687727,1.8014514,2.6446965,-50.198135,2.7182817,3.7719188,2.7182817,1.7193142,0.0014152869,0.0021509796,0.0022283313,1.0319233e-05,-0.017435273,-0.015089448,-0.016868195,-0.0,1691.3362,0.58171046,29.504623,-1.0907143,-1.1566554,8.114113,1.3573639,-0.35123417,-1.5695577,-0.92402786,-0.7768244,-1.1107353,-1.3105698,0.042488247,0.8197925,0.041136682,0.22876829,0.39840814,0.17467386,0.0,-1.3582428
398,0.84013426,0.44095597,1.1640385,2.6578572,0.47424003,-4008.628,-46.914368,56.007782,-9.980559,54.92653,-14.527277,17.3021,-65.09576,-9.9267025,0.00792101,0.053914487,-0.53457505,-1.3944174,1.5946382,1.6895401,-1.0106629,-1.3506342,0.030655397,-86.334,1.2875822,-0.34634444,0.32059625,0.1181658,-1.553557,-9.724968,1.5413681,-0.5315192,-1.1531963,1.8994715,2.4665024,-85.21115,2.7182817,2.8233147,2.7182817,3.695802,0.0023091824,0.00023068742,0.005270521,0.0005014192,0.017060947,-0.0030249937,-0.0030402525,-0.0,34.80779,32.62068,0.6072067,-1.2212843,-5.7696958,75.65775,-1.3082957,-0.11502454,-1.1537734,-1.5354261,-0.7768244,-0.15371995,-0.25724438,0.16393808,0.31160882,0.0044116606,0.4667268,0.46662894,0.10440001,0.0,1.6857467
399,0.9043866,0.52747124,1.2872865,1.8324624,0.3989477,3881.3286,-36.64987,34.7018,-5.758134,-8.640951,0.597794,45.17723,-42.80161,-5.293178,-0.10066835,-1.504962,0.19583866,1.0819908,0.9485473,-0.9939478,0.32951602,-0.98515785,0.010134117,42.00318,-0.17783932,-0.24281853,-1.0093739,0.9807147,-1.1067733,-4.859519,0.65059596,0.3951913,-0.7575998,2.078621,2.8080354,43.970135,2.9158773,3.1929748,2.7182817,3.3239424,-0.0037653805,0.014712764,0.013761773,0.00036856026,0.010570774,-0.0017510828,-0.001754028,-0.0,47.355328,98.67658,0.826093,-1.5633281,-9.967142,1.1862687,-1.2448484,-0.9185984,-0.75797886,0.72034097,-0.42144474,0.8758195,-0.14602159,0.27954894,0.9764477,0.28137708,0.48231465,0.23454502,0.012468994,0.0,1.6044546
400,0.40425643,0.5709924,0.7657545,0.53313416,0.61602956,-5581.8613,-32.10737,-36.038025,-51.893116,-57.251347,-3.2110238,-55.837837,-36.919327,-64.83698,-1.1330417,-0.51144123,0.8969743,-2.5123901,-0.4755749,-1.2918684,-0.35617372,-0.17404911,1.2837836,-12.3844795,-1.5393596,-1.3353804,-0.3108918,0.22602427,-1.0610383,-66.26323,-0.6802434,1.8334993,-0.633386,2.1579025,2.9673088,-8.273176,3.6350315,2.7997994,2.7182817,2.0892994,0.0035022742,0.029970583,-0.017009178,-0.00032666745,-0.010977811,-0.014173081,-0.015807549,-0.0,-53.428318,0.77894753,-0.9320337,-1.7845055,-1.2314396,0.58234745,1.4589103,1.3110708,-0.63370293,-0.19193313,0.8719681,0.49765247,-1.2305635,0.31584972,0.3726291,0.57317835,0.26607156,0.8785062,0.24349648,0.0,0.009320855
401,0.6817811,0.5416292,1.06404,0.8653975,1.0817842,4553.9385,-35.13226,-8.283039,-21.946955,-57.29155,14.829072,37.03168,-41.05326,-22.514284,-0.39309227,0.86064446,0.7881046,1.0131862,-0.23885351,1.0775061,-0.26637644,-0.87454444,0.15452154,-76.73547,-1.5724417,0.021529965,3.074593,2.481009,-1.2765715,-21.819769,-0.14507467,1.5899307,-0.71399146,2.105108,2.8769453,-72.98285,3.513247,2.726526,2.7182817,2.5737154,0.00054235477,0.0011020717,0.011280496,0.00033127022,-0.0025231582,-0.006527933,-0.0066854255,-0.0,52.685966,6.4715896,0.91908365,-1.6308594,-2.6736324,15.8368025,0.6577872,-0.25141054,-0.71434873,-1.3218952,0.6529366,1.341658,-0.56307954,0.29229322,0.04348284,0.021076627,0.42106292,0.42723864,0.5429112,0.0,0.7352142
402,2.7107463,2.2723746,1.2748432,1.7505302,1.7209433,-3039.6333,47.029823,32.08098,57.13672,57.146557,-16.031322,-54.658787,66.98532,94.29081,2.062513,-1.2934643,0.48225415,0.002288103,1.15131,0.24290028,-0.02094741,-1.6067003,3.86644,88.11998,1.6252918,1.4722636,-0.8803511,0.15388587,-0.62330574,93.00401,1.0114747,0.9070756,2.318684,3.539107,2.6594093,90.140144,3.1718194,2.7388537,4.363608,3.2782004,-0.0012914444,0.041068304,-0.01665002,0.00024136754,0.009772425,0.01620038,0.017404841,1.159342,72.31003,0.36939925,1.2614168,1.218286,1.0773383,0.42498207,0.6950916,1.53473,1.1599221,1.5265628,0.038872305,0.47888198,1.4212878,0.83976436,0.96700466,0.785419,0.8480344,0.94310224,0.78978276,0.6789166,0.6602466
403,0.9903015,0.48461723,1.3263316,2.7181437,1.504019,-4068.1758,-41.504826,57.292866,-0.55839247,-49.999123,15.414671,25.515541,-51.530727,-0.15199253,0.70417815,0.9559266,-1.4853638,-1.2489829,-0.9964742,2.676891,-1.4040979,0.43702063,9.498339e-05,62.81066,-1.048613,0.61681503,1.0784571,0.79797614,0.3981622,-0.09685829,2.294797,-1.4851937,-0.91683334,1.9938859,2.594296,66.52592,2.7182817,3.1246905,2.7182817,3.718231,0.0012532931,0.0006266322,0.0077724787,0.00050811184,0.017452406,-0.00017009341,-0.00017009609,-0.0,34.34931,10528.156,0.5992087,-1.3804606,-102.61005,27.852531,-0.16672048,-0.18957669,-0.9172921,1.1142106,-0.7768244,-0.786253,-0.007988296,0.23301384,0.9310417,0.011983986,0.50135946,0.44509718,0.71813893,0.0,1.6674879
404,0.6434306,0.9655408,0.94898576,0.75514907,0.9531249,-2799.688,-2.009183,-16.090946,-25.264063,57.11459,13.922855,-31.395096,-2.2908468,-25.981955,-0.45664692,-1.2398368,-0.46336374,-1.2801813,0.57324535,0.5213076,1.1802527,-0.23326553,0.2085264,28.923458,1.4653676,0.8433132,0.06295502,1.7277776,-0.6607357,-26.743849,-0.28466922,-0.45539373,-0.03508124,2.683215,3.0007095,31.068207,2.7182817,2.9002678,2.7182817,2.4374418,-0.0009896894,0.013893742,-0.009563494,-0.00023511134,-0.004901583,-0.0074586202,-0.0076958737,-0.0,-74.23416,4.7955556,-1.2949826,-28.516954,-2.3400164,1.256198,1.0610847,-0.89266443,-0.035098795,0.49504715,-0.7768244,1.2703366,-0.64433616,0.4907009,0.4781375,0.26571354,0.40775064,0.24203515,0.47558013,0.0,0.88986176
405,2.6866012,2.5383515,1.3266745,0.91029334,2.4688618,-4374.2964,53.371872,-5.3851347,56.62409,37.543484,-9.827286,18.051243,95.57403,82.38604,2.4371212,0.33634633,-0.8950954,-0.44340563,-0.18662973,-1.499952,-0.86827326,0.36418915,3.6790977,-38.991863,0.72338736,0.46467742,0.69244057,1.3524562,1.3494382,81.53867,0.9254694,-0.91983587,3.339444,3.6497967,2.487689,-36.08686,2.7182817,3.8861623,4.135806,2.6242933,0.004832811,0.005342267,0.005498723,5.284403e-05,-0.001640406,0.015517397,0.017248685,1.669722,330.27936,0.49766704,5.761579,1.0735201,1.1247565,3.26702,1.3226161,0.5535303,1.6705574,-0.6776164,-0.7768244,0.55867994,1.3616576,0.98892,0.5616716,0.1021691,0.80031854,0.6597174,0.9816839,0.9777977,0.9145813
406,2.0266445,2.2007556,0.7598056,0.37266916,1.4927945,-1207.7095,45.19495,-56.554604,40.47267,43.2066,8.741535,27.632221,60.219112,46.650887,0.78437287,-0.39719635,1.1100619,0.28732002,0.0807246,-0.028028965,0.7696715,0.6861314,1.6834902,77.10832,0.8446835,1.0696453,0.32847893,2.5878766,1.3932137,45.4445,-1.4097755,2.192744,2.1364987,3.5070825,2.6790898,80.842766,3.8146539,4.4279146,3.5026546,1.7312176,0.0033092515,0.008000424,0.008417256,-1.22327065e-05,-0.01722752,0.011435562,0.012328682,1.0682493,-1426.7727,1.6253798,-24.889427,1.2677473,1.5262296,2.1815457,1.3750314,0.6773842,1.0687839,1.3642118,1.1950225,1.0811533,1.0052801,0.813143,0.6985167,0.15300559,0.66769725,0.6954882,0.71415555,0.62557226,-2.2900002
407,0.36821705,0.39174044,0.75418925,1.6110827,0.497726,-5421.487,-53.69507,27.324722,-57.243217,-30.3109,-12.206791,57.051594,-97.73715,-89.909676,-1.2241434,-1.7353688,-0.22588396,-2.5751743,0.104623,1.6990649,1.0385512,0.34074944,2.6038082,-29.969421,-0.58402073,-1.5837123,-0.23593926,3.8310037,-0.6514017,-90.791145,0.8866203,-0.19772077,-1.7141588,1.781126,2.645023,-27.355816,2.7182817,5.2629046,2.7182817,3.195188,0.002570278,0.012854721,0.01737891,-0.000120978206,0.008323587,-0.016121518,-0.017437283,-0.0,-144.26807,0.38405287,-2.5166936,-1.0670584,-1.0826085,1.357734,-1.3492283,-0.8586376,-1.7150165,-0.52515465,-0.7768244,-1.2163191,-1.4006779,0.0,0.32248613,0.24584258,0.16540608,0.2518626,0.13010287,0.0,-0.48768008
408,2.5422375,2.495539,0.8888272,2.3332877,0.82380295,4573.8994,52.39726,48.545467,53.459515,-57.29554,-15.562567,15.536337,89.90648,70.333305,1.202785,-0.7600105,0.6429435,2.2277918,-0.24008012,1.6428189,0.5292976,-0.92130065,3.001068,49.783993,-1.5821942,-0.4343986,0.9671455,2.8743405,0.020394027,69.1891,1.0108399,1.2439018,3.1087527,3.6327865,2.8843672,53.364735,3.3402326,4.1370845,3.9210668,3.56556,-0.0038153406,0.021886457,0.004732639,-0.00015097194,0.014787796,0.014564809,0.0162847,1.5543764,-115.6062,0.69123226,-2.0166998,1.0934881,1.1983193,0.79744714,-1.3760045,1.1203824,1.5551542,0.8843897,0.3417667,-1.2541193,1.278489,0.9552109,0.10613021,0.41857183,0.7553388,0.82343256,0.39804292,0.9102507,0.27146065
409,2.3899698,2.514814,1.1831117,2.7182672,2.272373,-20.477638,52.838097,57.295467,49.920708,56.1123,0.059392106,-53.450314,92.87574,119.392525,2.0837867,1.035886,-1.3027931,0.9632551,0.59795886,0.16892385,-1.0330466,-1.560509,5.945701,-93.12476,1.3852553,-0.07624537,2.715302,1.680794,-0.7117536,118.18984,1.5740716,-1.3391621,3.2070687,3.6404805,2.9818609,-91.00474,2.7182817,2.7186232,4.8020687,3.7182765,0.001508574,0.0010571496,-0.016281897,0.000393142,0.0174532,0.016920844,0.015206719,1.6035343,44.39437,0.23029976,0.77444047,1.0843649,1.031467,16.509766,-1.197064,-0.2462333,1.6043367,-1.6365939,-0.7768244,-1.2919735,1.4841901,0.9695771,0.47371456,0.020217506,0.93987525,0.42873392,0.9375843,0.93903786,1.4215221
410,0.7537385,0.6477592,1.2131339,2.7082398,1.9915874,-5691.296,-24.879908,57.08372,-16.198072,-46.26062,16.058325,2.0902805,-25.652292,-16.395193,0.64015114,1.0880245,-1.0540075,-2.012687,-1.6116979,-0.09758937,-0.2929631,1.4819741,0.082149826,54.390965,-0.92563426,-0.20561093,2.016001,1.2350501,1.1940768,-16.385506,2.4115028,-1.0490052,-0.4651057,2.2840455,2.7126067,58.72175,2.7182817,2.7450848,2.7182817,3.7145805,0.0037583436,0.009087026,0.0006367359,9.054138e-05,0.017388696,-0.0048697996,-0.0049342155,-0.0,192.76591,12.17288,3.3627174,-2.3028934,-3.5839858,1.9206825,-1.3062073,0.72192067,-0.46533844,0.97793406,-0.7768244,-1.1957268,-0.418311,0.36502868,0.7874055,0.17378652,0.44336528,0.70835096,0.8674501,0.0,1.0635027
411,0.3879993,0.403831,0.7621393,0.41922078,0.43100417,-849.7637,-51.953445,-49.810513,-54.244877,14.790244,-15.156917,-56.674652,-87.32781,-69.89843,-1.2429928,0.4081666,-0.80171245,-1.1051598,-1.1454545,-1.6676337,-1.4212718,0.09375925,1.545031,84.65137,0.2728358,0.033969283,3.1645632,3.8116693,-0.8569162,-72.641655,-1.0539007,-0.78001815,-1.5089848,1.811523,2.7560833,88.51568,2.7182817,4.0380926,2.7182817,1.8489242,-0.0035092868,0.00029573997,-0.017264087,6.848066e-05,-0.015173151,-0.014770843,-0.016523935,-0.0,254.86456,0.6472362,4.4460006,-1.1028292,-1.1816044,59.01567,1.3942599,0.13023676,-1.5097399,1.4981964,-0.7768244,1.3416195,-1.282753,0.0599609,0.6566078,0.005655771,0.24304095,0.537464,0.053566784,0.0,-0.7149844
412,1.4573575,1.0156896,0.78202236,0.8688509,2.1936612,3080.738,0.89196855,-8.054855,21.579018,22.432999,-7.4039598,26.740324,0.75145686,24.923529,1.8997273,-1.3488879,0.48822913,1.3064833,1.150302,0.25538012,1.0349934,-1.5575904,0.16468108,-71.14609,0.38100627,1.6089315,-0.29361153,3.724803,-1.1999434,22.610342,1.3725262,0.9629791,0.031138094,2.7338495,2.7317715,-69.09695,3.1997714,5.5170317,3.104432,2.577698,0.0044650026,0.0017284781,0.008145569,0.00033122784,-0.0024536494,0.006423452,0.006573345,0.015569047,52.69271,6.706367,0.9192014,64.2352,2.7171204,10.097491,0.90254354,-0.31485495,0.015576836,-1.2540395,0.08914408,-1.1013519,0.567682,0.5055032,0.30464596,0.033056464,0.5842847,0.40891498,0.9188386,0.009117313,0.15318204
413,0.3886866,0.41928262,0.75961906,2.0273347,2.357021,-1868.9475,-49.80207,40.492188,-54.14347,-32.793896,-12.474605,-56.21918,-75.48747,-107.11536,-1.9040534,1.3972472,-0.6940432,-1.5258973,1.5000451,1.4600579,-0.021885734,-0.088358454,3.6254196,38.97986,-0.58119625,1.1390607,1.8945259,2.2584262,-1.0048599,-110.470856,0.7848542,-0.66081125,-1.3298396,1.8490716,2.9508467,40.197342,2.7182817,4.697152,2.7182817,3.4250038,-0.0013515875,0.011542194,-0.017125342,-0.0004970759,0.012334626,-0.016695525,-0.016493045,-0.0,-35.111927,0.27583015,-0.6125123,-1.1504698,-1.0453874,1.5121297,1.0597956,-0.8136221,-1.330505,0.6544604,-0.7768244,-0.6771933,-1.4507935,0.11231509,0.51418644,0.22074087,0.104573786,0.26486373,0.95703256,0.0,0.62684065
414,1.123677,1.1966295,0.76581776,0.38490686,1.6944798,-3337.1204,10.285098,-54.703365,6.6810493,-12.6154,10.547409,4.6767554,9.443004,9.053047,0.9992554,0.37788737,1.6194658,-0.9002021,2.9081845,-1.204362,-1.2493511,-0.9477104,0.19513422,-28.98141,-0.21861683,1.4609718,0.70162725,2.8645902,-0.8291655,6.777999,-0.3864479,3.234852,0.36295024,2.8977907,2.5393662,-27.554531,4.3357077,5.075045,2.835154,1.7635279,0.0007723051,0.006972469,0.0014246212,-3.383509e-05,-0.016663598,0.0020305677,0.002035164,0.18147512,-515.83405,73.211205,-8.998499,5.5707564,8.595277,2.5031726,0.28052604,-0.6323709,0.18156593,-0.52862465,2.1321485,-0.87765217,0.18414739,0.5539883,0.5149014,0.13334624,0.52788115,0.31721175,0.78154236,0.10627275,-0.7136111
