,oz4,oz1_tanh,oz2_negative,oz4_radian,oz2_negative_adde,(oz2_adde_degree+oz48),((oz4_radian*oz32)+oz4_relu),(oz34_relu_sigmoid+oz2_sin),oz4_relu_sigmoid_mmnorm,(oz3_tanh_exp-oz1_tanh),(oz2_adde_ln-oz5_radian_tanh),oz1_relu_degree_sigmoid,(oz5_adde*oz2_sin)_tanh
312,1.6542392,-0.21165691,-0.7066946,0.02887192,2.0115871,195.78008,1.6742869999999999,1.1493235000000002,0.9954572,2.6090522000000003,1.2211245000000002,0.5,0.97247523
313,1.3724141,0.6979503,-0.5071003,0.023953145,2.2111813999999996,185.11424,1.4048551,1.1821367,0.873194,1.7230558,1.1423846000000002,1.0,0.9714818000000001
314,-1.4836243,-0.6494770999999999,1.402391,-0.02589413,4.1206727,74.15429,-0.032306384,-0.394848,0.0,1.1184193999999998,0.2905796,0.5,-0.94385785
315,-0.34356329999999996,-0.9051999,1.2350649,-0.0059963106000000006,3.9533467000000004,84.05512,0.009200162,-0.44416958,0.0,1.4998795,0.40780833,0.5,-0.9499263000000001
316,1.3217969999999999,-0.60972667,0.23806354,0.02306971,2.9563452999999997,141.88266000000002,1.3127718000000002,0.26417875,0.8488858,2.6556966,0.90716094,0.5,-0.57639515
317,1.150312,-0.37305704,0.56083894,0.020076731,3.2791207,123.37456499999999,1.1723746000000002,-0.03189683,0.7611687,1.5975363999999999,0.77049726,0.5,-0.8848944
318,-1.4758381999999999,0.6185156999999999,-0.522729,-0.025758235,2.1955527999999997,185.95678999999998,0.025620353999999998,0.99924654,0.0,-0.19840568,1.1895365,1.0,0.74719644
319,-0.1306398,-0.34045014,0.8087131999999999,-0.0022800947,3.526995,108.613174,0.00084332353,0.023237407,0.0,0.9213665999999999,0.66007036,0.5,-0.8895049999999999
320,-0.085101984,-0.93024004,1.2477059,-0.0014853098,3.9659877,85.14516,0.0010510657000000001,-0.21085954,0.0,1.3576103000000002,0.39904445,0.5,-0.95175284
321,0.8170852,-0.61610156,1.1647061,0.014260827,3.8829879999999997,90.48642,0.8219625,-0.31844956,0.5677719,1.0879653,0.45474494,0.5,-0.94142973
322,1.6339235,0.25837132,-0.53821415,0.028517345,2.1800675,187.53535,1.5988436000000001,1.2853081,0.9873731,1.8525317,1.1698743,0.99999976,0.9366412000000001
323,-1.0936778,0.3937042,-0.22702786,-0.019088278,2.4912539000000002,167.06947,-0.007837907,0.8115733,0.0,0.08757573,1.0921834,1.0,0.42802098
324,-0.27566442,-0.95461655,1.5671071,-0.0048112515000000005,4.285389,65.29326999999999,-0.0007643093700000001,-0.41398240000000003,0.0,1.345084,0.15837915,0.5,-0.9366443000000001
325,1.371126,0.40087712,-0.6609734,0.023930662999999998,2.0573082,192.42035,1.3907835,1.34248,0.8725841000000001,1.8094298,1.2092551999999999,1.0,0.9614075000000001
326,-0.8546834000000001,-0.029074844,-0.6390087,-0.014917038999999998,2.079273,193.31264,0.0041678620000000005,1.0964,0.0,1.7010817999999999,1.2067082,0.5,0.94387466
327,0.14615820000000002,-0.9567413,1.6580886000000001,0.002550942,4.376370400000001,59.958619999999996,0.1426147,-0.43070507,0.10695994,1.4039876,0.07731093,0.5,-0.926251
328,1.4639593000000002,0.14966273,0.33217633,0.025550911000000003,3.0504580000000003,136.52652,1.4261968,0.39227274,0.9153261,0.5218919,0.876165,0.99982315,-0.64397734
329,0.7356815,-0.45739179999999996,0.10785721,0.012840063999999998,2.826139,150.23238999999998,0.71826994,0.42686644,0.5162592,1.9886203000000002,0.96045345,0.5,-0.27920264
330,-0.7297304,-0.21107103,-0.5518448,-0.0127361985,2.1664369999999997,186.29204,-0.0100779105,1.2490172,0.0,0.88840663,1.1954392,0.5,0.80277014
331,-0.56286955,0.6580718000000001,-1.5802051000000001,-0.009823927,1.1380767,247.65082,0.011193496,1.8325263999999999,0.0,1.0211785,1.4528504999999998,1.0,0.995326
332,-1.4492978,0.030974872,-0.49462417,-0.025295017000000003,2.2236576,183.56247,-0.039846446,0.9747009,0.0,0.58671635,1.180688,0.8551152,0.72723645
333,0.20838682,0.9194021000000001,-1.6936505000000002,0.0036370359999999997,1.0246313,253.36223999999999,0.20613235,1.4924628999999998,0.15222025,1.1144707,1.4620494,1.0,0.9992791999999999
334,1.0725623,-0.25076243,-0.13109745,0.018719744,2.5871842000000003,163.57373,1.069687,0.6890748999999999,0.71869516,2.7242055,1.0356805,0.5,0.41437525
335,-0.7247308000000001,0.7607630999999999,-0.9110534,-0.012648938,1.8072283,208.63457,0.00484602,1.2901499,0.0,-0.10954201,1.2981998,1.0,0.9394779000000001
336,1.3808846000000001,0.29621163,-0.80137885,0.024100984,1.9169029,202.49993999999998,1.342091,1.2387437,0.87719107,2.334336,1.2393507,1.0,0.99161655
337,0.23995665,-0.58307266,1.356668,0.0041880338,4.0749497,79.29403,0.24047628,-0.477162,0.17507577,1.1060708000000001,0.32054299999999997,0.5,-0.9634197
338,-1.3015004,-0.7453702,1.5189666000000002,-0.022715468,4.2372484,67.7323,0.032345799999999994,-0.4630252,0.0,1.2734598,0.19628012,0.5,-0.9547775
339,1.5223073999999999,-0.5747831,1.1518621,0.026569275,3.8701440000000003,91.299675,1.5077288999999998,-0.41352302,0.94095707,1.2210159,0.45648777,0.5,-0.96929044
340,0.40042377,-0.27269018,-0.18966147,0.0069887130000000006,2.5286202,168.04886000000002,0.40662897,0.68852645,0.28969467,1.575138,1.0658001,0.5,0.48556957
341,1.0956694,-0.2927155,0.1125548,0.019123038000000002,2.8308365,150.51478999999998,1.1003268,0.64888245,0.7314918,2.0504012,0.9541164000000001,0.5,-0.31712455
342,-1.5804998,0.9442332,-1.2481568,-0.027584925,1.470125,227.84132000000002,-0.009757818,1.6821221999999998,0.0,-0.46642244,1.395429,1.0,0.92516017
343,0.14888152,-0.041586556000000004,0.29421220000000003,0.0025984729,3.0124937999999997,137.66098,0.15126243,0.3600087,0.10894549,0.6290587,0.8946272,0.5,-0.5619945
344,-0.047464307000000004,-0.4012354,0.731952,-0.0008284084599999999,3.4502337,115.478424,-0.0013017545,0.081498444,0.0,0.9541537,0.6972015,0.5,-0.88509107
345,0.68205345,0.3759028,-0.055235412000000005,0.011904079,2.6630464,159.46603000000002,0.6647514,0.7686203,0.48149824,1.0525646,1.0172055,1.0,0.15794286
346,-1.3158261999999998,-0.5799221,0.7268932,-0.022965497999999997,3.445175,114.55968,0.023338192999999997,-0.16455132,0.0,1.042705,0.70956236,0.5,-0.7686424
347,0.5344991,0.41345498,-0.674439,0.0093287695,2.0438428,196.14201,0.5470752,1.1244593,0.38277745,1.1946125,1.209349,1.0,0.97252816
348,-1.6082491,0.70112586,-1.1254153999999998,-0.028069241,1.5928663,221.38367999999997,0.04343007,1.4024466,0.0,0.00360775,1.3511162,1.0,0.9762665999999999
349,1.4950934999999999,-0.94029725,1.2523196,0.026094303,3.9706013,84.5333,1.480157,-0.15984845,0.9291203000000001,1.4690421,0.39712077,0.5,-0.9453998
350,-1.4541197,-0.60440373,0.57376844,-0.025379175,3.2920501000000004,121.82188400000001,0.021754844,0.27755833,0.0,1.0232316,0.7802777,0.5,-0.7330898
351,-0.6373331,-0.89674073,1.0620365,-0.011123561,3.7803183,96.35608,-0.012342737,-0.37334925,0.0,1.7711318,0.51720315,0.5,-0.94034
352,-1.1756236999999998,-0.32563362,1.4217739999999999,-0.020518504,4.1400557000000004,74.94376,-0.0029782284999999996,-0.43495232,0.0,0.73219085,0.2812173,0.5,-0.8990654
353,-1.3080221,0.10545096,0.21917953,-0.022829292,2.9374613999999997,144.02077,0.021884125,0.5965935,0.0,0.44422427,0.9280421,0.99768126,-0.41377282
354,0.9272123999999999,0.82806754,-1.5606798000000002,0.016182909,1.157602,246.75525,0.91473806,1.7534778000000002,0.6349020000000001,1.8105626,1.412858,1.0,0.9999195
355,-1.4725194,-0.90936774,1.1696030000000002,-0.025700312000000003,3.8878845999999996,90.113625,-0.00029718793999999996,-0.22154468,0.0,1.3319618999999998,0.44988492,0.5,-0.9511761999999999
356,1.194857,0.42469576,-0.44355786,0.020854188,2.274724,180.26363999999998,1.197223,1.1942829,0.78474736,1.8827616999999999,1.1342778,1.0,0.91884667
357,-0.6728727,-0.9363064,1.6318583,-0.0117438445,4.350140000000001,63.35978299999999,-0.005640650600000001,-0.49813628,0.0,1.3587971,0.096701205,0.5,-0.9581945
358,0.22591750000000002,0.86542785,-1.087965,0.003943004,1.6303166999999998,216.60225,0.22686253,1.385684,0.16492188,1.2567936000000002,1.3158935,1.0,0.99802893
359,1.2599036,-0.7971921999999999,0.97745085,0.021989465,3.6957326,101.39901,1.2958686000000001,-0.32907474,0.8181801,1.3423889,0.56701934,0.5,-0.9291859
360,-0.6762555,-0.052508723,-0.73118615,-0.011802886,1.9870956000000002,197.2219,-0.00036184227999999993,1.3537403000000001,0.0,1.4355514999999999,1.2332,0.5,0.964533
361,-0.39921713,0.31819278,0.721338,-0.006967653000000001,3.4396197999999996,115.49558999999999,-0.0050050807,-0.16038996,0.0,0.36422402,0.6988361,1.0,-0.90904576
362,0.54627943,0.49041277,0.2982363,0.009534375,3.016518,138.4945,0.5326232,0.47599998,0.39081275,0.59824747,0.87893766,1.0,-0.70659775
363,0.49132007,-0.8684408000000001,0.6357244000000001,0.008575153,3.3540062999999996,120.81333000000001,0.5001806,0.24544573,0.35311709999999996,1.5384123,0.74546665,0.5,-0.8367306000000001
364,-0.41368347,-0.9474312,1.4686758999999998,-0.007220139,4.1869574,72.2266,0.011402848,-0.49479026,0.0,1.5056536,0.23322123,0.5,-0.9711269
365,0.007360261999999999,-0.48153457,0.25504455,0.0001284608,2.9733262000000003,142.26862,0.0071537173,0.24771148,0.005395889300000001,1.4888343000000002,0.9101633,0.5,-0.5081411
366,0.97867554,0.6670291,0.008513004499999999,0.01708111,2.7267947,156.15633,0.98434526,0.75493944,0.6652117,1.0289285,0.98742336,1.0,-0.027737837
367,-0.06993903,0.41240582,-1.2964962,-0.0012206663000000001,1.4217856000000002,228.82791,0.001542982,1.6249784999999999,0.0,1.3021451000000002,1.3865319999999999,1.0,0.9927328000000001
368,-1.2250468,0.72318953,-1.40297,-0.021381099,1.3153118000000001,237.79948,0.013262143,1.4859502,0.0,-0.0833025,1.4197073999999998,1.0,0.9860585
369,-0.9951434000000001,-0.8112357,0.44536662,-0.017368529,3.1636484,131.93336000000002,-0.020740096,0.069211245,0.0,1.5909829,0.83717614,0.5,-0.64882445
370,-1.564374,-0.8487423000000001,1.1595467,-0.027303476,3.8778286,89.80041,0.02977791,-0.21510702,0.0,1.336278,0.4484706,0.5,-0.9780375
371,-0.7656457,0.9430579,-1.4470767,-0.013363038,1.2712051000000002,239.32702999999998,0.02251061,1.4923565,0.0,-0.09478605,1.4258819999999999,1.0,0.9918570999999999
372,1.2213851999999998,-0.97717315,1.5930251,0.021317192999999998,4.311307,66.19337,1.2250621000000002,-0.36428988,0.79852605,1.4344625,0.13299078,0.5,-0.95263153
373,-1.3470143,-0.94977236,1.5423554,-0.023509834,4.2606373,66.62409,-0.026207652,-0.48583704,0.0,1.6917164,0.17100172,0.5,-0.9759738000000001
374,1.3911930000000001,0.26982585,-0.23461471,0.024280898,2.4836671000000003,168.4224,1.3822936000000001,0.796474,0.8820286,1.9885656000000003,1.0707351,0.9999998999999999,0.6597899
375,-0.19245604,0.88672656,-1.4028726999999999,-0.0033589915999999997,1.3154091,237.4981,-0.0024064747,1.7918549,0.0,0.15122741,1.4121194,1.0,0.99404436
376,1.1514223,0.9574943000000001,-1.462703,0.02009611,1.2555788,240.12561000000002,1.1838978999999998,1.4941635,0.76176286,1.7213618999999998,1.3697209,1.0,0.9999913
377,-0.01970107,-0.9309299999999999,1.2578809,-0.00034384851000000003,3.9761627,84.2507,-2.613508e-05,-0.45144016,0.0,1.4892328000000001,0.390935,0.5,-0.9579068000000001
378,-1.283673,0.14858133,0.26635385,-0.02240432,2.9846356,139.4209,0.0290199,0.2367844,0.0,0.5478024,0.9069556999999999,0.9998116,-0.5105362
379,-1.0590392,-0.44345298,0.21038,-0.01848372,2.9286618,145.30098,-0.009990258,0.29116845,0.0,1.0684655,0.9257801,0.5,-0.45570600000000006
380,-1.5868618,-0.32487562,0.87470925,-0.027695962999999997,3.5929908999999998,106.48043999999999,0.02690623,-0.2673571,0.0,0.8503045,0.6275428000000001,0.5,-0.883065
381,0.23839387,0.16445610000000002,-0.170233,0.004160758,2.5480487000000003,165.58295,0.24205627,0.78905725,0.17394614,0.8274565,1.0604322,0.99992585,0.43294868
382,0.41484755,-0.8143331,1.5346226,0.007240455600000001,4.2529044,66.16408,0.41249964,-0.49934578,0.29984152,1.2588034,0.18126765,0.5,-0.9634398000000001
383,1.5053978000000001,-0.3805571,-0.46982890000000005,0.026274147999999997,2.248453,183.96707,1.4718276000000001,1.2512276000000002,0.93362665,2.6229992,1.1535098999999998,0.5,0.8818855
384,-0.634795,-0.93789065,1.565191,-0.011079263,4.283473000000001,64.83089,0.013334523000000001,-0.23520923,0.0,1.376036,0.16726014,0.5,-0.8607466
385,-1.0843314,-0.70966935,0.5960418000000001,-0.018925153,3.3143233999999997,121.24368999999999,-0.0009257872,-0.03717518,0.0,1.1903233999999998,0.7693748,0.5,-0.75404006
386,-1.662302,0.71970224,-0.44276342,-0.029012642999999998,2.2755183999999997,181.16763,0.012611375,1.1387018999999998,0.0,-0.29646003,1.1717364,1.0,0.5737687
387,-0.9522642,-0.5071625,1.3449336,-0.016620146000000002,4.0632152999999995,77.8261,-0.024087347000000002,-0.14502114,0.0,1.0059773,0.33282098,0.5,-0.94467044
388,-0.07372451,-0.44552487,-0.37037602,-0.0012867354,2.3479056000000003,178.34444,-0.0010722356,0.861966,0.0,1.3672068000000002,1.1311346000000002,0.5,0.72278607
389,-1.6496133999999998,0.8177583,-1.7129740000000002,-0.028791185,1.0053078000000002,252.8272,-0.022220131,1.4899098,0.0,-0.37281832,1.5095063,1.0,0.90687376
390,0.1899404,0.92827433,-1.5317032,0.0033150853000000003,1.1865785,244.50883,0.18945952,1.499236,0.13883042,1.0013521,1.4230907,1.0,0.9994290000000001
391,0.5310185000000001,-0.6127547,0.25163835,0.009268021,2.9699202000000002,142.69446000000002,0.5296866,0.39877477,0.38039863,1.9649762,0.90997463,0.5,-0.51924294
392,-1.3721294,0.75031173,-1.0041558000000002,-0.023948176,1.7141259999999998,213.69461,0.032506257000000004,1.343709,0.0,-0.22165698,1.3246282,1.0,0.9465927
393,-1.5522238000000002,-0.8315855,0.7323848000000001,-0.027091416,3.4506664,112.64008999999999,-0.013152848,-0.102906644,0.0,1.248591,0.70182514,0.5,-0.8378617
394,1.6123478,0.95314646,-1.5072006000000002,0.028140777999999998,1.2110811000000001,243.20197000000002,1.5895245,1.4979784,0.9786658000000001,1.7356061999999999,1.3807966999999999,1.0,0.9999912000000001
395,-0.04982621,0.6282312,0.19617152,-0.00086963136,2.9144533,146.25127,-0.0010983077,0.3050843,0.0,0.23710883,0.9241482,1.0,-0.49330565
396,-1.1628385,0.29228055,-0.5649314999999999,-0.02029536,2.1533504,188.4597,0.019991629,1.035358,0.0,0.6170901999999999,1.1924503,1.0,0.87262404
397,-1.0574002,-0.8485040999999999,1.098468,-0.018455116,3.8167496,92.289536,-0.022947801,-0.30763048,0.0,1.7365572,0.4961388,0.5,-0.9372697
398,0.24476293,0.65831625,-1.1492592,0.004271919,1.5690225,219.93936000000002,0.24134323,1.412461,0.1785481,1.5674188999999998,1.3349183999999998,1.0,0.9978005999999999
399,-0.33258945,-0.93003505,1.5317848,-0.005804781,4.2500668,68.293846,0.0052951136999999995,-0.49923915,0.0,1.4252228,0.18225306,0.5,-0.9687904
400,-1.2295572,0.7213328,-0.71478707,-0.02145982,2.0034947,196.27328,0.027927674,1.1554565,0.0,-0.17562294,1.2420944999999999,1.0,0.89711446
401,-1.0517569,-0.9859919,1.6273803,-0.01835662,4.345662,64.11265999999999,0.009958831999999999,-0.49839956,0.0,1.3885143,0.09454336,0.5,-0.97940147
402,-1.197838,-0.9771299000000001,1.612549,-0.020906216000000002,4.3308306,64.05704,-0.015855722,-0.44481206,0.0,1.4502966,0.11904314,0.5,-0.92950624
403,-0.986007,-0.5304889,0.2555535,-0.017209068,2.9738352000000003,139.46854,-0.0094672935,0.5777852,0.0,0.97914755,0.92083365,0.5,-0.38314899999999996
404,-0.8662626,0.042780984,-0.20774506,-0.015119134,2.5105367000000003,167.32672,0.0078640515,0.706254,0.0,0.39598507,1.0836008999999998,0.9207563,0.41613212
405,0.7484259,0.47446433,-0.6296020999999999,0.013062496000000002,2.0886798,190.43436,0.76691055,1.3599101999999998,0.5244255999999999,1.1960620000000002,1.2006636999999998,1.0,0.9526026
406,-0.57169557,-0.7608682,0.90338194,-0.00997797,3.6216635999999998,103.97399,-0.009246635,-0.28542470000000003,0.0,1.4186783,0.6060059,0.5,-0.9336448
407,-0.6647133000000001,-0.43972102,1.2673024,-0.011601436000000001,3.9855843,81.97388000000001,-0.0028246783000000003,-0.45429814,0.0,0.8351386999999999,0.394948,0.5,-0.87456155
408,0.3445591,0.59076846,-0.95750415,0.006013691,1.7607776000000002,211.77164,0.35425907,1.5135841,0.25013053,1.6099035,1.2804248,1.0,0.9968314
409,-1.1858683,-0.22194134,1.1275531,-0.020697305,3.8458347,91.11085,0.025048517000000003,-0.06390798,0.0,0.60517514,0.48640868,0.5,-0.86313415
410,-1.1777298,0.7065876999999999,-1.3152449,-0.020555263,1.4030368,230.99792000000002,0.021649396,1.7614481,0.0,-0.08110297,1.4004577,1.0,0.98039186
411,1.3892055,-0.9557254999999999,1.5849307,0.024246207999999998,4.303212,64.92147,1.3545711999999999,-0.4999001,0.88109803,1.3466891,0.14259794,0.5,-0.937859
412,-1.7449965,-0.44598433,1.166896,-0.030455936,3.8851776,87.6287,0.035115323999999996,-0.2522112,0.0,0.9261997,0.45627078,0.5,-0.92127264
413,-1.3000208999999998,-0.8178751,0.70779055,-0.022689646,3.4260724000000002,113.88198,0.037525367000000004,-0.14036024,0.0,1.4732673,0.709733,0.5,-0.8727108
414,-1.6071745000000002,0.60972023,-0.5509044,-0.028050486,2.1673775,188.18903,-0.04857069,1.023458,0.0,-0.099648654,1.1975815,1.0,0.7746178000000001
415,0.49861568,0.7001603,-1.0873423999999998,0.008702485,1.6309394,217.18198999999998,0.50899625,1.3853947,0.3581512,1.3845589,1.3254325,1.0,0.99472046
416,-1.07423,-0.9437761999999998,1.3258936000000001,-0.01874885,4.044175,78.60436999999999,-0.0004367989599999999,-0.47016090000000005,0.0,1.4566407,0.34826303,0.5,-0.93268234
417,-1.2074918,-0.8724306000000001,1.6050041000000002,-0.021074707,4.323286,63.883293,0.02347059,-0.49941498,0.0,1.3085997,0.1276279,0.5,-0.9142788000000001
418,0.14760457,0.5077056,-1.2504232,0.0025761856,1.4678586,228.13026000000002,0.14637733,1.4491178999999998,0.10801458,2.040686,1.3514601000000002,1.0,0.99939007
419,-1.1623336000000002,-0.86106306,0.8970966,-0.020286548999999997,3.6153784,103.75373,-0.014795858,-0.10822892,0.0,1.294354,0.62028825,0.5,-0.83145726
420,-0.34408516,0.41823414,-0.9315249,-0.0060054190000000006,1.7867568999999999,209.5326,-0.002173213,1.4414563,0.0,0.5152818,1.2986428,1.0,0.9639583
421,1.5883656000000002,-0.2395998,-0.18292306,0.027722207999999998,2.5353587,165.69292,1.6278005,0.6819046999999999,0.96883893,2.7756979999999998,1.0476582,0.5,0.58926713
422,1.5739821000000003,-0.27954507,0.64569926,0.02747117,3.363981,119.599174,1.5581825,-0.10175705,0.9628699000000001,0.7809046,0.7344486,0.5,-0.8938651
423,0.31472915,-0.51439095,0.6650685000000001,0.0054930598,3.3833504,118.587524,0.3220662,-0.11711305400000001,0.2288456,1.2709613000000002,0.7258579000000001,0.5,-0.8955654000000001
424,1.2929173,0.26218635,-0.78879064,0.022565663,1.929491,202.15205,1.3233864,1.4784066999999999,0.8346927,2.3569872000000003,1.2263908000000001,0.99999976,0.9958101
425,-0.63474864,0.89415586,-1.1580421,-0.011078454,1.5602397,220.58347,-0.0010674389,1.4523287,0.0,-0.29413265,1.3605691,1.0,0.9753465
426,0.27356690000000006,0.9281374,-1.2581396999999999,0.004774643,1.460142,226.36393999999999,0.27999678,1.538157,0.19931352,0.8850483,1.3631024,1.0,0.99827933
427,1.4692302,-0.25130233,0.071739644,0.025642903999999998,2.7900214,152.44466,1.4699058999999999,0.42832187,0.9176805,2.0351696,0.96708846,0.5,-0.21667269
428,-1.6749041,-0.53617126,1.3709044,-0.029232591000000002,4.089186,76.869865,0.017976811000000002,-0.15239328,0.0,1.143767,0.30884108,0.5,-0.9683019
429,-1.3791322,0.37555520000000003,-0.22837174,-0.024070397,2.4899101000000003,169.06499,0.0036922440000000003,0.7801909,0.0,0.5679791000000001,1.084242,1.0,0.5146715999999999
430,-0.38980940000000003,-0.33805564,0.3789405,-0.0068034576,3.0972223,135.08424,-0.009399046999999999,0.4641418,0.0,1.0293478999999999,0.8544248999999999,0.5,-0.72066706
431,0.69568294,-0.25228798,0.36678222,0.012141958000000001,3.085064,135.94432,0.68348485,0.14138645,0.49039245,1.2647306999999999,0.8587152,0.5,-0.7160889
432,0.12891759,0.5182935000000001,-1.5024301000000002,0.0022500365,1.2158517,241.46716,0.12732624,1.74757,0.09438026,1.0165861999999999,1.4309858999999998,1.0,0.9968591999999998
433,-0.07689223,-0.49942628,0.089075476,-0.0013420226,2.8073572999999996,149.58878,0.0022039632000000003,0.41104227,0.0,1.3793693,0.9765313,0.5,-0.18929814
434,0.34887287,0.07750693,0.12339327,0.00608898,2.841675,148.60863999999998,0.35264736,0.42435390000000006,0.2531997,1.3931091999999998,0.95299965,0.9884533000000001,-0.32605055
435,-1.0287324,-0.72393936,0.6205988,-0.017954769,3.3388805,121.4976,0.007212891,0.16701847,0.0,1.2065917,0.75281906,0.5,-0.82788444
436,1.540686,0.4814075,-0.56716913,0.026890043,2.1511126,187.55463,1.5358522,1.1199077,0.9488349,2.1238463,1.1665729,1.0,0.9740774
437,-1.1336398,-0.84032017,1.3724465000000001,-0.019785747,4.090728299999999,78.49729,-0.03227295,-0.48039309999999996,0.0,1.4387121999999999,0.3107838,0.5,-0.95550376
438,0.28646326,0.15215857,-0.3288179,0.004999727,2.389464,174.6809,0.28259718,1.0242877000000001,0.20858490000000002,0.7865258,1.1166236,0.9998471999999999,0.6819622
439,1.3261237,-0.3157457,0.97802234,0.023145225,3.696304,100.726875,1.3478253,-0.07628292,0.8509916999999999,0.93225366,0.5626485,0.5,-0.95128787
440,0.8098568,0.94909304,-1.1811355,0.014134667,1.5371462,223.04445,0.8059928000000001,1.562634,0.56326103,1.5101492,1.3230653,1.0,0.9997613999999999
441,-1.6451921000000003,-0.91994417,1.5341927,-0.02871402,4.252474299999999,66.426285,-0.01973476,-0.1778779,0.0,1.5602479,0.1842444,0.5,-0.9509902
442,1.6391613,0.3612184,-0.020825012,0.028608762000000003,2.6974568,156.1121,1.6822917000000002,0.5208235,0.98946786,1.9868331000000001,0.98953843,1.0,0.07803468
443,0.31425804,-0.008084612,0.5333696,0.0054848376,3.2516513,126.71736999999999,0.31404412,-0.008437753000000001,0.22850859,0.54040515,0.7973069,0.5,-0.72767484
444,-0.24039829,0.33682182,-0.350175,-0.0041957414,2.3681068,176.04529,0.0038655673,0.84306216,0.0,0.32575149999999997,1.125997,1.0,0.68461657
445,0.24149595,0.6956779000000001,-0.09066528,0.0042148996000000005,2.6276164,161.08934,0.24842924,0.892971,0.17618787,0.8521528,1.024715,1.0,0.28039423
446,-0.054163907000000004,-0.8130959,1.4587058000000002,-0.0009453385000000001,4.1769876,70.62857,-0.0012162296,-0.49372440000000006,0.0,1.4544173,0.23584360000000001,0.5,-0.9840791999999999
447,0.12933037,-0.6290144,-0.23232706,0.0022572407,2.4859548,169.00356000000002,0.13158467,0.9845413000000001,0.09468162,2.0946794,1.0861706,0.5,0.5160911
448,0.5338251,-0.47507453,0.93269527,0.009317006,3.6509771,100.66675,0.5297871999999999,-0.30322838,0.38231695,1.0945066,0.5831097,0.5,-0.96599615
449,-0.817325,0.5821814999999999,-0.5911814999999999,-0.014265011999999999,2.1271002,187.98407,0.0011869466000000001,1.0573424,0.0,0.5547025999999999,1.1896391000000002,1.0,0.9406019
450,0.23136677,-0.36297485,-0.28773028,0.004038112,2.4305515,170.85863,0.22998261,0.7837765,0.16886485,2.5732844,1.0948423999999999,0.5,0.6989429
451,0.07334895,-0.34059697,0.27072194,0.0012801805999999999,2.9890037,140.63846,0.07140322,0.25807870000000005,0.053748845999999996,1.0733691,0.89790654,0.5,-0.59399056
452,-0.18135749,0.43672624,-1.1921028,-0.0031652853000000004,1.5261790000000002,223.8334,-0.004603955,1.4469277,0.0,0.81517124,1.3571263999999998,1.0,0.9936195
453,-0.31527004,-0.88369143,1.3274796,-0.0055025,4.045761,79.93641,0.0064770537,-0.15591884,0.0,1.3873358999999998,0.34675032,0.5,-0.9354133
454,-1.7177823,-0.90795666,1.2567437,-0.029980956,3.9750254000000003,84.08291,-0.051224567,-0.45108944,0.0,1.3350353000000001,0.39050445,0.5,-0.96295637
455,0.92529845,-0.5065247,0.8694991,0.016149504,3.5877809999999997,104.99243,0.9265915000000001,-0.13989061,0.6337614,1.4668208,0.61673,0.5,-0.96261394
456,-1.2798209999999999,0.9232683,-1.0688148000000002,-0.02233709,1.6494669999999998,215.79642,-0.026328877999999997,1.5845041000000002,0.0,-0.29081678,1.3389874,1.0,0.9648556999999999
457,-0.21779120000000002,-0.39094082,0.14626846,-0.0038011735,2.86455,145.96851999999998,0.0065012905000000005,0.44356359999999995,0.0,1.4431299,0.94443065,0.5,-0.37852785
458,0.45180127,0.38976459999999996,-0.85493356,0.00788542,1.8633482,203.57265,0.45432790000000006,1.5702109,0.3256991,1.0580091,1.2718897,1.0,0.97154677
459,-0.8681949000000001,-0.9674834000000001,0.9813259,-0.0151528595,3.6996076,99.86529499999999,0.020933265,-0.33123523,0.0,1.463501,0.55975664,0.5,-0.9559361999999999
460,1.2714663,0.9794185999999999,-1.5294135,0.022191272999999997,1.1888683,244.1235,1.2626201000000001,1.4991438,0.82399845,1.6939203999999999,1.3776013,1.0,0.9999966999999998
461,1.2714252000000001,-0.03304356,0.10347276,0.022190556,2.8217545,149.98096999999999,1.3060118,0.719529,0.82397795,1.4240263000000002,0.9595421999999999,0.5,-0.28261742
462,0.86020947,-0.7285227,1.51664,0.015013486999999999,4.2349215,67.89763,0.8345860999999999,-0.16813487,0.5944195,1.1308901000000002,0.19866507,0.5,-0.95243925
463,-1.4409903,-0.8348763000000001,0.34812024,-0.025150025,3.066402,134.7725,-0.021025935,0.15886858,0.0,1.2804228000000002,0.87511766,0.5,-0.59773487
464,-1.1160614,0.8005326,-0.92791516,-0.019478947,1.7903666,209.60378,0.021292161,1.3003719,0.0,-0.389963,1.3129102,1.0,0.86014163
465,1.4863665000000001,-0.35308444,1.1278315,0.025941988,3.8461132000000005,90.16323,1.5295198,-0.40348482,0.92528105,1.1878374,0.47439125,0.5,-0.95782536
466,-0.9121197,0.59680194,-0.16110659,-0.015919492,2.5571752,163.3013,0.013407897,0.69081366,0.0,0.19650078,1.0662334,1.0,0.34211576
467,1.0783757,0.22577637,-0.8711941999999999,0.018821206,1.8470876,206.03732,1.0833886000000001,1.2650985000000001,0.7219281,2.4407799999999997,1.2515708,0.9999981,0.9969300999999999
468,-0.95420855,0.9047226999999999,-1.6973894,-0.016654082,1.0208924000000001,251.57404,0.027424404,1.4919977,0.0,-0.23220366,1.4904886,1.0,0.9834681000000001
469,0.7160785,0.9516836,-1.6783622999999999,0.012497928,1.0399194999999999,252.27178999999998,0.70128393,1.4942204,0.50362647,1.4316799999999998,1.4434628,1.0,0.99987316
