,oz12_adde,oz11_adde,oz2_adde,oz6_adde,oz13_adde,oz5_adde,oz7_recip,oz44_recip,oz2_recip,oz31_recip,oz50_recip,oz1_recip,oz1_sin,oz30_sin,oz28_sin,oz19_sin,oz2_sin,oz45_sin,oz46_tanh,oz22_tanh,oz38_tanh,oz16_tanh,oz1_tanh,oz3_tanh,oz1_relu,oz37_relu,oz13_relu,oz34_relu,oz40_relu,oz4_relu,oz2_zscore,oz6_zscore,oz25_zscore,oz23_zscore,oz10_zscore,oz16_zscore,oz38_negative,oz2_negative,oz12_negative,oz29_negative,oz24_negative,oz30_negative,oz4_radian,oz5_radian,oz46_radian,oz51
247,1.3061352,2.6576347,3.5736167,2.0308766,1.4233911,2.2477508,-0.615763,-1.2569313,1.1691326,-0.6652666,-1.1781117,2.1087282,0.45664418,-0.89808327,-0.028553085,0.6884358,0.75479066,0.7610503,0.89052993,-0.9249139,-0.21137586,-0.65648985,0.4416023,-0.5109982,0.47421947,0.17631248,-0.0,-0.0,1.5548509,-0.0,0.8561916,-0.6880936,0.25754014,0.85341305,0.99841946,-0.7874076,0.21461114,-0.85533494,1.4121466,-0.06754722,0.49928194,1.115392,-0.022958564,-0.008212316,0.024861876,-2.3026555
248,3.1792345,1.2172945,1.1818192,2.54568,1.6458472,2.0180624,-5.598498,4.96793,-0.65084565,0.8931586,-0.9225832,-0.7665843,-0.96474904,0.94246894,0.99137855,-0.15630001,-0.9994106,-0.7918451,-0.8055972,0.25800887,0.022647621,0.933965,-0.8628741,-0.546956,-0.0,-0.0,-0.0,-0.0,1.1003006,0.43602127,-1.5380013,-0.17277454,1.6384863,-0.2236876,0.08126685,1.6902626,-0.022651495,1.5364625,-0.46095264,0.28811333,0.10435292,-1.2299407,0.0076100067,-0.012221132,-0.019449202,-0.023192773
249,3.253788,1.9137666,1.600286,1.1433238,4.1237183,2.109057,-1.4316103,0.803994,-0.8944578,0.6313063,0.5999023,-31.006578,-0.03224563,-0.85313493,0.9998386,-0.98252827,-0.8992254,-0.5195562,-0.67703265,0.3913147,-0.64510226,0.84586406,-0.032240044,-0.66706204,-0.0,-0.0,1.4054365,-0.0,-0.0,-0.0,-1.1191155,-1.5765353,-0.32228878,0.11617766,-1.624154,1.2426772,0.76686406,1.1179957,-0.5355062,-0.033505496,0.27696437,1.0219653,-0.021960324,-0.010632978,-0.0143747935,0.35196626
250,2.2218065,3.9166908,3.9922318,2.4481735,3.4023168,4.464705,3.3534405,-0.8182851,0.78496003,-1.4122175,14.800544,1.0844063,0.7969106,0.9607435,-0.9957552,0.98726636,0.9562638,-0.3452578,0.5948653,0.82929385,-0.5041247,0.8576787,0.7269194,0.94231486,0.92216367,1.2773645,0.68403506,1.3079231,1.4138129,0.68027526,1.2752261,-0.27037868,-0.6983905,0.7337204,1.0115966,1.2857842,0.554821,-1.2739502,0.4964752,-0.079213575,-0.6390151,-1.2896698,0.011873043,0.030480837,0.01195834,-0.1828674
251,2.375139,3.9904716,3.4338248,3.044135,3.458542,2.9866729,1.5207372,0.97913903,1.3975399,1.0834159,2.9745398,-7.930745,-0.1257577,0.9943554,-0.4753105,0.9999607,0.6560274,-0.9994215,0.85678923,0.76820964,0.09815947,-0.690472,-0.12542753,0.8083279,-0.0,0.587191,0.7402603,1.4212899,0.7279826,0.18800625,0.7162597,0.32617962,-0.8857498,-0.38959092,-0.754345,-0.8497074,-0.098476574,-0.7155431,0.34314278,-0.2736271,-0.90295196,-1.677097,0.0032813281,0.00468431,0.02236017,-0.25104702
252,3.3201118,1.894786,3.3910906,1.5878805,1.0233299,3.2537956,-1.855936,0.6017853,1.4863061,1.3463825,1.9963733,0.6094675,0.9975524,0.5496543,0.9998997,-0.9695838,0.6231853,-0.8127188,0.88947785,0.89972293,-0.7752049,0.9237089,0.9275811,0.27318656,1.6407765,-0.0,-0.0,-0.0,-0.0,-0.0,0.6734828,-1.1315334,1.1275606,1.5839163,-1.1165177,1.6153432,1.0332408,-0.67280895,-0.6018299,0.13507205,1.054731,-0.58195037,-0.00147269,0.009346482,0.024773553,-1.2604907
253,3.9930987,1.0261431,3.6875508,1.9931155,4.1605496,4.474693,2.0321066,1.4021052,1.0317054,-4.6984878,-2.4171872,2.1563556,0.44730106,0.20962185,0.73014617,-0.48370337,0.82447225,-0.0509567,0.8729206,-0.8195298,-0.70553076,-0.8641471,0.4331319,0.9703687,0.46374542,0.19681327,1.4422679,-0.0,1.31158,1.4483618,0.9702397,-0.7258925,-1.1151878,-0.31730554,0.31566235,-1.3108046,0.8782286,-0.969269,-1.274817,-1.5831327,0.07211849,-0.2111882,0.025278682,0.030655153,0.023478536,-0.50920826
254,2.0751755,2.9515808,1.5291276,2.5792081,2.6840558,1.9142525,0.62959903,-0.87026435,-0.84093386,1.179529,0.9745666,-1.570371,-0.5946194,-0.42329,-0.9998874,0.31060743,-0.9280543,-0.9829042,-0.9233228,0.8390387,-0.9508247,0.93767923,-0.5627114,-0.4894663,-0.0,-0.0,-0.0,1.1202867,0.6817093,-0.0,-1.190345,-0.1392129,-0.12799901,-1.4248708,-0.45505467,1.720197,1.8403077,1.1891541,0.64310616,0.13784349,1.3771567,0.43707365,-0.014346003,-0.014032957,-0.02811904,-0.22435775
255,4.046787,1.075791,1.0575806,1.242448,3.0958822,1.7146641,-0.78226334,2.7910502,-0.6021553,3.5218465,1.0322893,-0.526003,-0.94593424,0.95102787,-0.9932819,0.85488844,-0.9959613,0.99985397,-0.7983655,-0.8547098,-0.85946774,-0.41747487,-0.95633405,-0.87225693,-0.0,0.8110334,0.37760043,-0.0,-0.0,-0.0,-1.6623644,-1.4773118,-1.24016,-0.84368986,0.97925335,-0.44507524,1.2913042,1.6607012,-1.3285049,-0.83352476,0.37275875,-1.2565444,-0.021570712,-0.017516432,-0.019095445,-0.7773823
256,2.7541623,3.1209242,4.111416,1.2474174,2.1718593,1.9356842,-0.61692244,-1.5842725,0.71780604,0.9535852,-0.91623753,0.6431423,0.9998731,0.9955682,-0.6139456,0.33898404,0.9842595,-0.48768443,-0.3137538,-0.29952765,0.6964683,0.019488636,0.9145848,-0.7375273,1.554866,-0.0,-0.0,0.73253417,0.51472116,-0.0,1.3945292,-1.4723374,-0.69966334,-0.08360946,-0.5826036,0.019510623,-0.86040896,-1.393134,-0.035880685,0.99576277,1.3986857,-1.4766152,-0.029784605,-0.0136589045,-0.0056671486,-0.2422233
257,1.9894953,2.6378162,1.9849302,3.9564445,1.38602,2.1521788,-25.618767,8.453122,-1.3636024,-2.0199447,-0.9131601,-3.4982836,-0.28197733,-0.50556225,0.9923147,-0.991321,-0.6693634,-0.010315619,-0.9181325,-0.88719535,0.16301043,-0.6600233,-0.27831483,-0.03906092,-0.0,1.1680288,-0.0,-0.0,-0.0,1.211007,-0.73408604,1.2394028,-0.44635534,0.30126473,1.1546987,-0.7936489,-0.16447775,0.7333516,0.7287865,1.5357426,-0.6517665,0.5300335,0.021136058,-0.00988036,-0.027523885,1.131572
258,1.9525822,1.8224361,2.085426,1.796053,2.54832,2.0832376,-40.76733,-4.024749,-1.5801393,1.9265409,-2.273734,-1.0075039,-0.8374235,0.6502634,0.9976513,0.8392344,-0.59144974,0.5569016,-0.32858554,-0.60193443,0.6735845,0.8649422,-0.7584484,-0.33679417,-0.0,-0.0,-0.0,-0.0,0.015688777,0.84429926,-0.63348943,-0.9231523,-0.9856921,-1.6369178,0.7163683,1.3139558,-0.817276,0.6328556,0.7656995,-0.8548218,-0.2499425,-0.70793116,0.014735802,-0.01108361,-0.005955792,0.94435215
259,2.0975628,2.4600227,2.932365,1.7994043,1.1548818,3.236754,-2.021049,1.3117766,4.6710787,-1.4714057,1.5539148,1.1422365,0.7678482,0.80458397,0.989825,-0.900356,0.21245176,-0.40410203,-0.5837768,0.3733211,-0.7681069,0.8478321,0.7041454,0.15641889,0.87547547,-0.0,-0.0,-0.0,0.63749635,0.1743317,0.21429771,-0.9197977,0.9276068,0.5901531,0.70675594,1.2496423,1.015694,-0.21408331,0.6207189,0.6724105,-0.06634285,-0.9349745,0.003042662,0.009049047,-0.011661819,-0.76469165
260,1.846262,2.8421097,2.6910841,2.1399274,1.4938146,2.4948463,-1.8713979,-0.8814991,-36.76787,-1.0386899,4.3445106,-1.7110821,-0.5517203,0.8729289,-0.9194209,-0.9670902,-0.027194304,0.123930275,0.82749736,0.8816264,-0.37978283,-0.8523402,-0.5258745,0.1902672,-0.0,0.48665366,-0.0,1.2287905,0.4577259,0.8742155,-0.027224895,-0.5789336,-1.5137961,1.1339501,-0.13350467,-1.2659136,0.3998058,0.027197657,0.8720197,0.030559536,-1.176199,-1.0611742,0.015257939,-0.0038996818,0.020597417,1.0035838
261,3.5975945,3.2525623,3.1196415,2.5570884,2.387497,3.5026226,1.1020826,1.1372285,2.4915295,-1.0704837,-0.58712506,1.098211,0.7898545,0.4571501,0.42150426,-0.9988794,0.3906705,-0.98113513,-0.19708875,-0.895692,-0.87999547,0.536041,0.7214066,0.7399053,0.91057175,-0.0,-0.0,-0.0,0.07897756,1.3375238,0.40176186,-0.16135484,1.0273889,-0.97194314,-0.5471649,0.5991832,1.3757476,-0.4013599,-0.87931275,-1.0592031,-1.4058154,-0.47478822,0.023344195,0.013689329,-0.0034854542,-0.8527368
262,3.7650905,4.225432,1.1773177,1.3949908,3.4867568,1.7969813,-0.633528,-2.0389066,-0.64894444,0.7076622,-1.8199725,-0.7791622,-0.95899355,0.3800192,-0.45222935,-0.19437157,-0.99955505,-0.902069,0.89869326,-0.6434439,-0.9050551,0.63147205,-0.857396,-0.794544,-0.0,1.290804,0.7684751,1.1657228,-0.0,1.4970231,-1.5425073,-1.3246162,0.6081005,0.8878866,1.4293027,0.7446057,1.4994849,1.540964,-1.0468087,-0.2686734,-1.6600692,-0.38981703,0.026127983,-0.016079724,0.02557578,0.5893973
263,4.430709,3.5106177,1.6733248,4.1577444,1.4802412,1.6749804,0.69913596,-1.0215396,-0.95697725,-3.7543433,-1.1243386,-0.6918038,-0.99216026,0.97836185,0.677935,-0.9051478,-0.8649029,0.31603324,0.55635047,0.83075154,0.9409504,-0.736665,-0.8947988,-0.80639935,-0.0,-0.0,-0.0,0.5247442,0.22900829,-0.0,-1.0460035,1.440904,1.5884825,-0.12719914,-0.049817294,-0.944092,-1.7462775,1.0449569,-1.7124273,-1.5747839,-1.574119,-1.3623898,-0.0080178,-0.018209044,0.0109525,-0.012322273
264,3.9013796,2.311596,4.4090075,2.6622539,2.0100129,3.5344636,1.0696131,1.5085578,0.59146196,13.8757,1.5511825,0.49362284,0.89824265,-0.8300799,-0.8873756,0.05827074,0.9928171,-0.11436051,0.3821817,-0.8781267,0.6468614,0.7386268,0.96580833,0.47168857,2.0258381,-0.0,-0.0,0.25212085,0.5898524,-0.0,1.692419,-0.056084048,1.0865276,-0.28939342,-0.68911415,0.9483998,-0.76988286,-1.6907258,-1.1830978,-0.8547614,-1.6281953,0.9792509,-0.007282085,0.01424506,0.007026906,0.49207053
265,1.911886,4.0969815,1.6689951,2.2029448,3.6494327,2.2928562,-3.0039527,-4.078398,-0.95302844,-1.3329278,-0.6109125,-0.9260453,-0.8818922,0.25127363,-0.40050814,-0.9998001,-0.86706805,-0.7543144,-0.12611042,0.60016847,-0.66164625,-0.35762778,-0.79314744,-0.32532662,-0.0,1.545255,0.9311509,-0.0,0.68936926,1.1080424,-1.0503374,-0.5158531,-1.4978864,-0.35592893,1.0617355,-0.3745379,0.7957361,1.0492866,0.8063957,1.5271182,-0.91961867,-0.25399587,0.019338988,-0.007425077,-0.0022128231,0.72297597
266,1.1531197,1.576069,2.5146666,1.3553694,4.0561285,3.9360876,-0.5927985,1.7688186,-4.9112234,14.055001,-79.515755,1.8301327,0.519622,-0.42974573,-0.11503729,-0.99518615,-0.20221122,0.9938443,0.8252502,0.7044481,-0.051791392,0.90433973,0.49782357,0.83875936,0.5464085,-0.0,1.3378468,0.5605507,-0.0,1.1376139,-0.20381919,-1.3642772,0.28943482,0.92461795,1.2626216,1.4970416,0.051837772,0.20361526,1.5651621,-1.0650898,0.033024065,0.44421116,0.019855108,0.02125472,0.020473735,1.2579157
267,3.5657744,1.8794057,2.1312,1.7822708,2.6974072,2.0341036,-2.4670503,-1.1969455,-1.7033403,0.6554911,0.64534664,-1.2397237,-0.7219604,-0.63998276,-0.3938079,0.54493636,-0.55393374,0.98257035,-0.6522166,0.63941604,0.7974022,-0.10245115,-0.66772777,-0.33316374,-0.0,-0.0,-0.0,0.5781572,-0.0,0.74638283,-0.5876697,-0.93694836,-1.5300326,-0.26470363,-0.7890586,-0.10291485,-1.0914375,0.58708173,-0.8474927,0.9751385,-1.392017,0.6944758,0.013026838,-0.01194116,-0.013598673,0.7313365
268,2.72247,2.1712584,1.4601989,1.6248329,3.685645,1.4856769,-0.6109352,2565.0142,-0.7948602,-1.9841821,-3.4500158,-0.7423379,-0.9750831,-0.9860699,-0.9806468,0.4217421,-0.9515023,0.986373,0.23432054,-0.081956476,0.66976154,-0.910553,-0.873366,-0.85743946,-0.0,-0.0,0.9673634,1.0819503,-0.0,-0.0,-1.2593428,-1.0945439,-0.91359127,-0.8508198,-0.6851812,-1.5322839,-0.8103104,1.2580829,-0.0041882386,1.4304307,0.6450085,1.4036882,-0.009811127,-0.021513013,0.004167081,-0.17479946
269,4.424759,3.3735783,2.3632584,2.384747,2.1287591,2.5022583,-1.1132168,-0.77315784,-2.8167167,0.61396426,-2.9960833,-1.3540462,-0.6731996,0.6719892,0.6957755,0.8980681,-0.3476122,-0.9540929,0.4462899,0.81211495,-0.15677446,-0.85604256,-0.6282546,0.28981024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.35537884,-0.33386868,-0.2214227,-0.4442777,1.3507584,-1.2796224,0.15807816,0.3550233,-1.7064772,1.2065147,0.7296311,-0.7368916,-0.00031305992,-0.0037703183,0.0083785895,0.6808447
270,1.661357,3.8969183,2.9141955,1.9126356,1.1085719,4.0269427,-2.3273065,9.5257225,5.104284,1.3674843,-4.6769395,1.080695,0.79881954,0.80892706,-0.70121145,0.9637268,0.194663,-0.8639297,0.8189037,0.0134031875,-0.3326737,-0.93183863,0.72840935,0.61155343,0.9253304,0.83548105,-0.0,0.84812266,0.6589666,0.92276967,0.19611007,-0.80645305,-0.63965946,0.2908082,-0.5273409,-1.6738495,0.34583166,-0.19591387,1.0569247,0.44068405,1.461935,-0.94232476,0.016105369,0.022840442,0.020132024,-0.26655635
271,3.0883589,3.1361487,2.2633,4.3081636,3.265587,2.5175667,1.256309,-0.9166569,-2.19789,-2.409712,-1.4273883,-1.5195464,-0.61160773,0.9894133,0.9990982,-0.9935332,-0.439446,-0.6593704,-0.8380666,0.35179517,-0.44190633,0.94478273,-0.57709163,-0.16305088,-0.0,-0.0,0.5473054,-0.0,-0.0,0.05821373,-0.4554375,1.5914739,-1.306751,-0.9583243,1.3205096,1.7825984,0.47459728,0.45498183,-0.370077,1.5645123,0.024531186,-1.425157,0.0010160212,-0.0035031403,-0.021199502,0.8398637
272,3.1393807,1.6271201,2.9476593,2.0291088,3.1867397,2.2292902,-0.66152215,2.4514868,4.359625,0.65780324,-0.659893,-4.011802,-0.24669129,0.6311893,-0.7944609,0.9421608,0.2273714,-0.9784269,0.20372976,0.2986155,0.051631995,-0.76296866,-0.24422717,-0.25268337,-0.0,0.48390526,0.46845803,1.6907007,-0.0,-0.0,0.22960724,-0.68986326,0.94013494,0.14147806,-1.6514597,-1.0042859,-0.051677953,-0.22937752,-0.42109904,-0.022530582,1.6709611,-0.68308556,-0.026163511,-0.008534511,0.0036062126,-0.022287278
273,3.7360294,1.8468201,4.112921,4.1957645,1.1910373,4.21814,0.59668064,-0.92334086,0.7170311,-0.775537,-47.91724,1.0279341,0.82647943,0.3693779,0.4515485,0.4567345,0.9845245,0.41656503,0.6633951,-0.9322636,-0.94076717,-0.4603441,0.74994314,0.7827437,0.97282505,-0.0,-0.0,-0.0,0.1876007,0.9638216,1.3960364,1.4789625,0.1815521,1.4830301,0.8705095,-0.49824637,1.7446814,-1.3946396,-1.0177476,-0.43383834,-1.0958076,-0.3783395,0.01682186,0.02617747,0.013942616,-0.2994611
274,3.034934,2.5672731,2.4952571,1.1697519,3.0910397,2.4059477,-0.5729614,0.7315775,-4.4838095,1.230263,-1.0938685,-1.7388402,-0.54391533,-0.021238782,-0.89773375,0.2877012,-0.22118035,-0.397024,0.72644216,-0.5223772,0.26748052,-0.810746,-0.51909196,-0.036726266,-0.0,1.1429259,0.37275803,1.5410155,0.7373346,-0.0,-0.22324799,-1.5500808,0.8448457,0.7155988,0.3772693,-1.1303331,-0.27414823,0.22302464,-0.31665242,1.2991034,0.78542536,0.021240378,-0.0018143835,-0.0054512597,0.016077142,0.85750926
275,4.140847,2.265013,1.5273263,1.1716969,4.197851,1.9955081,-0.66223276,-1.6078949,-0.839662,-9.862495,0.6276078,-0.7270177,-0.9809868,-0.96417636,-0.2444487,0.69193995,-0.92872363,0.8976515,-0.010550796,0.043481275,-0.9288929,0.75292265,-0.8799356,-0.5080345,-0.0,1.5381552,1.4795696,1.3649268,-0.0,1.6148947,-1.1921481,-1.5481337,-1.2673343,0.46072724,0.6034473,0.9806502,1.6502573,1.1909554,-1.4225652,0.0011925182,1.1410002,1.3023207,0.02818523,-0.01261478,-0.00018415297,0.70021355
276,1.0274198,3.4430048,2.8375437,2.3375428,3.791194,1.8725863,-1.9366425,-1.9363663,8.384897,1.1206272,0.6253989,-1.2251856,-0.72855014,-0.9756865,-0.14340988,0.059848867,0.11897952,-0.9970793,-0.6806726,-0.57285,0.9425423,-0.33751315,-0.6729979,-0.7858913,-0.0,-0.0,1.0729122,0.034508556,0.07870366,-0.0,0.11938148,-0.38112026,-0.16929395,0.26001212,-0.52643335,-0.3516351,-1.7603519,-0.11926204,1.6908619,0.7217533,-1.5393445,1.3498317,-0.01007326,-0.014760171,-0.014492625,0.9270131
277,1.6420169,1.3845023,2.3473136,0.9646411,1.4289771,2.1014574,-1.9336249,-0.84880215,-2.695649,-0.71926373,-0.68488806,-0.89705205,-0.8978062,0.9486716,-0.76035994,-0.0033367795,-0.36251792,0.67029524,0.47218475,-0.82401925,-0.9508816,-0.21844786,-0.8057394,0.3029099,-0.0,0.31253213,-0.0,-0.0,1.296776,0.056863178,-0.3713397,-1.755397,1.6046917,1.2647223,-0.95348346,-0.22224794,1.8409013,0.3709682,1.0762649,1.2100441,-0.0069973487,-1.2490087,0.0009924497,-0.010765618,0.0089514125,0.4809717
278,2.918102,2.0590055,2.618038,3.0446155,2.67234,1.7596517,-1.0588298,4.356895,-9.975688,4.074616,1.1907867,3.171826,0.3100787,-0.24944326,-0.9809346,-0.9240466,-0.100075915,0.12019884,0.9383126,-0.90596324,0.94123733,0.94757164,0.30522907,-0.85260046,0.31527582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.100344114,0.3266606,0.08856344,-0.40547255,-0.12995002,1.8092555,-1.7487872,0.10024372,-0.19982027,0.11310837,-1.4363464,0.2521053,-0.028864093,-0.016731253,0.03008505,0.11597008
279,1.646808,1.0611651,2.9499218,3.0950007,3.969526,3.517535,0.9816409,2.1308746,4.317042,0.8351092,-0.59183645,-9.58081,-0.1041859,0.998841,0.29700828,0.017447222,0.22957413,-0.11877606,0.9084722,0.7945089,-0.6244458,0.91977435,-0.10399793,0.76443297,-0.0,1.39128,1.2512443,1.657642,-0.0,1.2134869,0.23187208,0.37709635,0.44333783,1.0873291,-0.8330697,1.5891498,0.73225963,-0.2316401,1.0714737,-0.8186314,-1.5242959,-1.6189474,0.021179343,0.0139496,0.026506446,0.85747933
280,2.9552243,2.440316,1.7629912,1.7581408,1.778371,2.229709,-0.7940965,-0.92833966,-1.046802,1.4724661,1.2714479,-0.5834653,-0.9897784,0.997523,-0.8413878,-0.74555933,-0.8164815,-0.4115183,0.3041032,-0.87009525,0.90047264,0.2580441,-0.9371241,0.12371557,-0.0,-0.0,-0.0,-0.0,-0.0,0.7952266,-0.9562472,-0.9611026,-1.1056757,0.41282865,-0.5451892,0.2642762,-1.4747126,0.9552905,-0.23694246,1.2866528,1.6862783,-1.6411953,0.0138793215,-0.008527205,0.00548094,-0.13459297
281,2.1066787,0.98332167,1.4000459,3.7746167,1.2695953,1.8489382,1.1360439,-0.6383978,-0.75858957,-0.61779237,2.9823852,-1.8112037,-0.52449256,-0.6106458,0.13357449,0.89506537,-0.9682758,0.6339195,0.7973684,0.88264555,-0.053768355,0.48116443,-0.5021067,-0.85703826,-0.0,0.10929337,-0.0,0.9246099,-0.0,-0.0,-1.3195561,1.0573928,-1.3524112,-0.82179,-0.09601521,0.5250237,0.05382026,1.3182359,0.61160296,-1.7106628,1.1243014,0.6568758,-0.014531092,-0.015172906,0.019047556,-0.009724115
282,2.3140655,4.4062996,4.150315,1.6777987,2.4486496,5.049402,-0.7426151,-1.9853277,0.6983078,18.8505,1.6138678,0.5258685,0.9457764,-0.9268014,-0.54334337,0.9927221,0.99038786,-0.54130006,0.056991633,0.42159423,-0.8875298,0.7112676,0.9563756,0.89157027,1.9016161,-0.0,-0.0,-0.0,0.9345962,1.4647323,1.4334674,-1.041525,-1.0877762,-0.5656399,0.52871984,0.8906357,1.410168,-1.4320332,0.40421617,-0.36357206,-1.6525077,1.1858042,0.0255644,0.04068573,0.0009957706,2.2898006
283,1.460652,3.4994898,4.236648,4.0377307,1.6814141,5.3575873,0.5898692,0.83280677,0.65860254,2.601888,-1.1319014,0.72920835,0.98017645,-0.9991875,-0.70625776,-0.91580546,0.9986259,0.9925115,0.26801595,-0.48587784,-0.6344228,-0.77468336,0.87899953,0.97517693,1.3713502,-0.0,-0.0,-0.0,-0.0,1.002606,1.5198871,1.3207704,1.0161347,0.8729463,-0.95310074,-1.0329688,0.7487837,-1.5183665,1.2576298,-0.42206293,0.93704987,1.530483,0.017498776,0.04606457,0.0047948556,1.9872416
284,2.5450306,4.340868,2.1223283,2.1724215,3.7662697,2.6588058,-12.415217,-0.60919315,-1.6779832,-1.6917844,0.6816328,-16.470331,-0.06067794,-0.99320966,-0.22114724,0.56269085,-0.56129813,0.44082004,0.2425247,0.9362595,-0.8458241,0.58026373,-0.060640737,0.019998264,-0.0,-0.0,1.047988,0.31993854,-0.0,1.2878089,-0.59655035,-0.54640687,-1.2467476,-1.6614031,-0.8089742,0.6635241,1.2412937,0.5959535,0.17325117,0.7366351,1.6666722,1.454194,0.022476505,-0.0010380486,0.004318902,1.5020238
285,2.352865,4.350109,2.7061315,3.5133016,3.9691865,1.8106145,0.6013136,0.9270807,-82.30178,-1.1508965,-0.73411727,1.7570829,0.53889525,-0.78236663,0.33403206,0.034750532,-0.012150107,0.43066654,-0.21702476,0.22299396,-0.5099006,0.39465004,0.51471645,-0.55509084,0.5691251,-0.0,1.2509048,0.85907376,-0.0,-0.0,-0.012162572,0.795816,-0.54209584,1.4044288,0.9413575,0.41771394,0.5625954,0.012150406,0.3654167,-1.4039345,-0.63935155,0.89845663,-0.024461178,-0.015841782,-0.003849004,-0.82404065
286,2.2581198,3.7607303,2.5887334,3.9008236,2.441668,2.4238381,0.89308697,0.92657727,-7.719123,4.3647723,-0.8162057,172.20518,0.0058069937,0.6535118,-0.35206488,0.65783364,-0.12918635,-0.9999359,-0.5025334,0.92545456,0.86256516,-0.23029704,0.005806961,-0.4370891,0.0058070263,-0.0,-0.0,-0.0,-0.0,0.31886443,-0.12967815,1.1837263,-0.8107622,-0.84481496,-1.1322154,-0.23473798,-1.30328,0.1295484,0.46016186,-1.6985431,-1.4795135,-0.7122148,0.005565234,-0.0051390096,-0.009646255,0.99752265
287,3.819006,1.8317581,3.3219283,5.214971,3.9170182,3.7747707,0.6259282,-0.9723851,1.6565988,-4.085099,-0.7309354,-14.117763,-0.070773534,-0.18407884,-0.9038933,0.7655375,0.5676483,0.98735934,0.9383801,-0.7363505,0.8361968,-0.045132764,-0.070714526,0.9370209,-0.0,-0.0,1.1987364,1.3859749,0.2728823,0.53989565,0.604251,2.4991899,-1.1922077,-1.533931,0.17031084,-0.04520868,-1.2083929,-0.60364646,-1.1007242,-1.4645854,0.86928904,0.1851346,0.009422957,0.01843921,0.030094914,0.3252738
288,1.8925643,2.0966182,3.431478,4.452073,1.8146553,3.118585,0.66466093,1.6164706,1.4021384,0.7365098,1.5164291,-75.693504,-0.013210788,-0.86752754,-0.7010628,0.99938154,0.65425444,0.7009723,-0.88503104,-0.61763734,-0.2911055,0.4261285,-0.013210405,0.5253595,-0.0,1.577183,-0.0,0.27155083,-0.0,-0.0,0.71391064,1.7355278,-0.81907964,-0.5855606,0.34183323,0.45561248,0.29977372,-0.7131964,0.82571745,-1.7629998,-0.10088476,1.0502096,-0.010292115,0.006986612,-0.024408758,-0.8503977
289,2.19621,2.6938484,2.1219313,2.4817443,3.5128946,2.2941885,-1.6612097,0.8146154,-1.6768662,-0.7055539,1.0316925,-1.2990457,-0.69598866,-0.12202353,0.15277815,0.9964722,-0.5616267,0.9113891,0.87709975,0.5691541,0.5042646,0.94508237,-0.6468107,-0.4337494,-0.0,-0.0,0.7946129,1.1794966,1.5203686,-0.0,-0.5969477,-0.23677427,-0.99023825,1.162269,1.1742069,1.7853988,-0.5550086,0.5963505,0.5220717,0.7162693,1.7117898,0.12232839,-0.0032258884,-0.0074018217,0.023789797,0.5757327
290,2.9784434,3.0120046,1.5460117,5.6213603,2.4441476,1.6776521,0.7117583,0.8080826,-0.85304576,3.0312223,1.009838,-1.2294527,-0.72660667,0.99561644,-0.7866171,-0.990806,-0.9216339,-0.9870948,-0.85620373,-0.24342923,0.9189435,0.85526425,-0.67144513,-0.45534527,-0.0,1.3666531,-0.0,-0.0,-0.0,1.3701628,-1.173444,2.905986,0.9369991,-1.1925745,1.5437356,1.2767137,-1.5821922,1.17227,-0.2601617,-0.12250858,1.0793797,-1.477129,0.023913853,-0.018162413,-0.022321811,0.47290468
291,1.7805022,4.117773,4.163484,2.7563677,3.8947344,1.8385546,-1.4801517,0.8393242,0.6919446,-3.1097033,-1.5724576,0.53700787,0.95785016,-0.4008991,-0.3693749,0.6344371,0.9921234,-0.97324157,-0.8952131,0.7570078,0.015238454,0.9247114,0.95287895,-0.83741665,1.8621701,0.64943975,1.1764526,-0.0,-0.0,-0.0,1.4466497,0.038123988,0.9320524,-0.8603113,1.1963286,1.6222242,-0.015239634,-1.4452024,0.93777955,1.1813195,-1.6960653,0.41249806,-0.024410166,-0.015354135,-0.02526502,0.7272292
292,1.8594787,2.742505,2.7913072,4.3818874,2.1262972,2.4472306,1.1020393,0.62733,13.693863,0.8344972,2.0676358,1.43018,0.64361537,0.7723579,0.7441846,-0.60326284,0.072960526,-0.7360503,0.7528372,-0.8852082,-0.32253593,0.8872855,0.6038678,-0.32466552,0.69921273,1.3463198,-0.0,-0.0,0.16287078,0.22099575,0.07309855,1.6652716,-1.6778013,-0.20113645,1.798977,1.4104295,0.3344749,-0.07302541,0.85880303,1.6333178,-0.030888792,-0.8825449,0.0038571034,-0.0047307364,0.017095005,-0.21526273
293,1.8762851,4.180395,3.9803228,2.7904248,1.7621224,2.9023542,5.042386,-10.988834,0.7923673,-0.86714417,-2.3294468,0.9291424,0.8801895,-0.8737526,-0.87398946,0.31900352,0.95271254,-0.9976551,-0.60778075,-0.9194531,0.9138768,0.95128185,0.79180855,0.07657338,1.0762613,-0.0,-0.0,1.1581335,-0.0,-0.0,1.263305,0.07221525,-0.75362366,-0.45472464,0.70004785,1.8469431,-1.5505534,-1.262041,0.8419967,1.4950428,-1.647242,1.0628651,-0.009280729,0.003212669,-0.012311456,-1.150135
