,oz5_adde_ln,oz2_adde_ln,oz3_tanh_exp,oz5_radian_exp,oz1_sin_exp,oz30_sin_exp,oz34_relu_sigmoid,oz28_sin_sigmoid,oz5_adde_sigmoid,oz12_adde_sigmoid,oz2_adde_sigmoid,oz4_relu_sigmoid,oz5_radian_adde,oz6_adde_adde,oz2_negative_adde,oz1_recip_adde,oz44_recip_adde,oz7_recip_degree,oz44_recip_degree,oz1_relu_degree,oz2_adde_degree,oz30_negative_degree,oz5_adde_degree,(oz4_relu*oz16_zscore),(oz1_recip*oz28),(oz28_sin*oz17),(oz5_adde*oz2_sin),(oz37_relu*oz2),(oz31_recip*oz29_negative),(oz28_sin*oz41),(oz16_tanh*oz15),(oz22_tanh*oz40_relu),(oz6_adde*oz1),(oz28_sin*oz23_zscore),(oz2_recip*oz6),(oz5_adde*oz47),(oz46_tanh*oz9),(oz23_zscore*oz43),(oz37_relu*oz46),(oz46_tanh*oz2_negative),(oz46_radian*oz36),(oz44_recip*oz41),(oz16_tanh*oz12_negative),(oz4_radian*oz32),(oz28_sin*oz38_negative),(oz6_zscore*oz16_zscore),(oz30_negative*oz37),(oz46_radian*oz23),(oz37_relu*oz23),(oz19_sin*oz24_negative),(oz1_recip*oz43),(oz23_zscore*oz46),(oz3_tanh+oz11),(oz2_adde+oz1_recip),(oz2_recip+oz18),(oz7_recip+oz13_relu),(oz40_relu+oz5),(oz38_negative+oz10),(oz11_adde+oz20),(oz40_relu+oz2),(oz2_adde+oz8),(oz12_adde+oz1_tanh),(oz30_sin+oz10),(oz44_recip+oz46_tanh),(oz1_relu+oz40_relu),(oz13_adde+oz26),(oz44_recip+oz4_relu),(oz4_radian+oz50),(oz50_recip+oz4),(oz11_adde+oz15),(oz13_relu+oz27),(oz19_sin+oz4_radian),(oz3_tanh+oz3),(oz5_radian+oz24),(oz3_tanh+oz2_zscore),(oz22_tanh+oz4_relu),(oz2_adde+oz3),(oz12_adde+oz4),(oz12_adde+oz28),oz37_relu_tanh,oz5_radian_tanh,oz2_sin_tanh,oz51
290,0.51739526,0.43567848,0.63422894,0.98200154,0.48354706,2.7063923,0.5,0.3128955,0.84259343,0.9515907,0.82433695,0.7974065,2.7001193,8.339642,3.8905518,1.488829,3.5263643,40.780746,46.299717,-0.0,88.57994,-84.633255,96.12238,1.7493057,1.1130368,0.5774923,-1.5461811,-1.6020865,-0.37135074,-1.0760555,-1.2409023,0.0,-4.5722456,0.9380995,-2.4764588,-2.488795,-0.5964408,0.6694836,-1.7478749,-1.003702,-0.02230438,1.1054193,-0.222507,0.0064864485,1.2445794,3.7101123,-2.0187228,0.02659379,-1.628205,-1.0694559,0.6901862,1.5252379,-0.16162232,0.31655896,-1.409388,0.7117583,-1.0406296,-0.040001035,1.852472,-1.17227,3.2120566,2.3069983,2.5378075,-0.048121154,-0.0,1.3802279,2.1782455,1.0141716,2.3800008,1.5611053,-0.3827495,-0.9668921,-0.9467685,-1.097542,-1.6287893,1.1267337,1.0545884,4.348606,2.0731325,0.8779272,-0.018160416,-0.7266694,0.47290468
291,0.6089797,1.4263523,0.43282723,0.98476315,2.6060877,0.66971767,0.5,0.4086921,0.8627777,0.85575885,0.98468494,0.5,2.7029276,5.4746494,1.2730794,3.2552896,3.557606,-84.806435,48.08973,106.69448,238.55005,23.634396,105.341415,-0.0,-0.20316954,0.1462728,1.8240731,0.9385719,-3.673553,0.48048958,1.044439,-0.0,5.1328254,0.31777743,0.026353294,-1.1194116,-0.39629483,-0.9278116,-0.9401154,1.2937641,0.034007117,-1.0918082,0.86717546,-0.029060468,0.005629138,0.061845656,0.26789263,0.021714035,-0.5581614,-1.0760467,0.5791417,1.2453686,0.56207466,4.700492,0.27149215,-0.30369902,-0.8797271,1.1798921,3.540039,1.4452024,5.048151,2.7333813,0.79423255,-0.05588895,1.8621701,2.4966774,0.8393242,-0.6603574,-2.971057,5.2472486,1.6188778,0.6100269,-2.049879,1.6807112,0.609233,0.7570078,2.9510217,0.3819027,1.4021659,0.57129264,-0.015352929,0.7582663,0.7272292
292,0.894957,1.02651,0.722769,0.99528044,1.9033499,2.1648648,0.5,0.6779102,0.92035866,0.86523616,0.9422043,0.55502516,2.713551,7.100169,2.6452563,4.148462,3.3456118,63.1422,35.94336,40.061935,159.93011,-50.566093,140.21597,0.3116989,1.2003691,-0.92275244,0.17855123,0.09831556,1.3629992,0.96230227,0.106309436,-0.14417455,3.0638714,-0.14968266,22.781187,2.1413045,1.1648672,0.31967095,1.3186821,-0.054976247,0.013214657,0.81119806,0.7620035,-0.0016651436,0.24891107,2.3487482,-1.1881876,-0.0034349884,-0.27052307,0.01863406,-2.273019,-0.19700746,-0.30044225,4.221487,12.831969,1.1020393,-0.10818045,2.131652,1.2715507,0.2358962,2.6496525,2.4633465,2.569535,1.3801672,0.8620835,2.6030009,0.8483257,0.48750126,2.2886314,2.8623192,-0.99789166,-0.59940577,-0.6615191,0.026158055,-0.25156698,-0.66421247,2.4544537,2.0804744,2.698792,0.8731818,-0.004730701,0.07283135,-0.21526273
293,1.0655222,1.3813629,1.0795814,1.0032178,2.4113564,0.41738236,0.76099336,0.29442486,0.9479627,0.8671838,0.9816629,0.5,2.7214944,5.5087066,1.4562408,3.6474242,-8.270553,288.9074,-629.6138,61.665226,228.0557,60.897682,166.29263,-0.0,-0.98800576,-0.24856324,2.7651093,-0.0,-1.2964176,-0.5498285,-0.20534925,0.0,3.0032263,0.39742455,0.057163756,-0.14892602,0.73299754,0.5736844,0.0,0.7670442,-0.013352863,-6.9130974,0.8009762,-0.006006807,1.3551674,0.13337746,-0.39311385,0.005592721,0.0,-0.525476,-1.1722138,0.32076025,1.538687,4.9094653,1.5858598,5.042386,0.18407238,-0.851206,4.0442142,1.262041,3.5428853,2.6680937,-0.17440516,-11.596615,1.0762613,2.3194396,-10.988834,-0.43856722,-2.8611934,3.9645293,-1.4920788,0.30972278,0.15329695,1.6504546,1.3398783,-0.9194531,4.0570464,1.3445385,0.8129327,-0.0,0.0032126578,0.74100864,-1.150135
294,0.68720824,0.32774374,0.7141007,0.98733777,0.5960279,2.6873355,0.5,0.26980948,0.8795481,0.93051183,0.8002461,0.7187527,2.7055387,7.0154276,4.0487304,0.87967145,3.5957236,38.509605,50.273712,-0.0,79.51698,-81.32132,113.91302,-0.32420573,3.0608287,0.86329126,-1.9310082,-0.8992795,1.807059,0.035179745,0.5190336,0.0,-2.3371706,1.4973111,-1.1867158,-2.7667384,0.04537544,-1.5676733,-0.56379324,-0.908266,0.01525939,-0.031004926,-0.04108171,0.0036872013,-0.71804523,-0.5460927,-0.95935297,0.02187246,-1.015532,-1.2626965,-1.9165207,1.2544547,-1.2081574,-0.45077705,-0.21947896,0.67211944,-0.7301244,0.31063762,3.3321342,-1.3304485,2.4467885,2.0986521,0.57796156,0.19476527,-0.0,2.0692945,1.8157248,-1.5283455,0.2909171,0.28396547,0.75987047,0.9333102,-0.68713236,1.3643422,-1.6685121,0.009722471,1.0374322,3.5328612,0.9298271,0.5888619,-0.012742384,-0.74925536,0.088285945
295,0.6696801,0.85728085,0.48012927,0.9867427,0.42065373,2.186846,0.5,0.29736865,0.87584,0.9802147,0.9134687,0.5,2.7049358,5.118824,3.07982,1.7632061,1.6656417,86.77213,-60.311832,-0.0,135.03145,-51.48639,111.93374,0.0,0.98849857,-1.0455252,-0.6910188,0.0,0.47036648,-0.5765244,1.355446,0.0,-2.513458,-1.4762365,0.8788542,-1.052105,0.02859757,-2.3407974,0.0,-0.0550087,0.0010228665,-0.7057809,1.071325,0.035709582,-0.24839205,0.47627637,1.4511045,-0.0045902207,-0.0,0.4631935,1.3021868,-0.26326367,-1.9114826,1.401668,-3.204176,1.5144595,-0.7646694,0.8742539,3.2088304,-0.36153817,0.8649765,3.1221805,1.3678392,-1.2047919,-0.0,3.0569904,-1.0526401,0.26753455,2.0567925,0.041799426,-0.1687719,-0.7086017,-1.6703945,0.663217,-1.0956001,-0.82849526,1.420049,2.529199,2.8678374,-0.0,-0.013345206,-0.33966467,0.46024966
296,0.62512165,0.20801,0.43510327,0.9852775,0.4727019,0.67262566,0.5,0.7308046,0.86628157,0.9819142,0.774033,0.5,2.7034497,5.8395452,4.205338,1.5376297,7.554379,138.36646,277.08795,-0.0,70.54402,23.363691,107.055626,-0.0,-1.9145708,1.2158861,-1.8619258,0.0,1.1245607,-1.4196064,0.64664614,-0.0,-2.6436777,0.44600648,-0.27099273,-2.1345816,-0.30333993,-0.4619897,0.0,-1.3227345,-0.02866351,-6.874232,-0.7082681,-0.006509133,-1.664178,0.2526168,-0.36061308,-0.011053154,-0.0,-1.4306705,1.221383,-0.63393337,0.093361795,0.05057347,-0.14659339,2.4149504,-0.8498084,-1.5620269,5.00772,-1.4870563,1.2848558,3.3048873,-0.2922632,3.9465985,-0.0,0.5935515,4.8360972,-0.5184821,-3.694666,4.808889,-0.5449951,0.9661955,-2.02733,1.4229778,-2.3207173,0.5620667,0.036067367,2.3420193,5.616002,-0.0,-0.014830867,-0.76011854,-0.5015592
297,0.82935584,1.4569709,0.6368986,0.9925848,2.682506,0.5015153,0.5,0.70106894,0.9081992,0.79914314,0.98651946,0.5,2.710839,7.050127,1.1436269,3.4285913,4.4568005,111.81615,99.60977,80.66311,245.96712,43.639694,131.31287,-0.0,0.7249027,-1.0732766,2.2918248,-0.0,1.62182,-1.1723521,0.6024222,0.3320322,6.0985317,-1.2347616,1.0247093,-0.24642107,0.07537393,-1.3334142,0.0,0.46883813,0.0075825937,-2.3910987,1.0496453,-0.032376133,0.8232458,1.710494,-0.59434825,0.007754937,0.0,1.2171378,0.65383697,0.44477016,0.57964504,5.003246,1.719887,2.55906,0.6918517,2.6359448,4.3007107,2.6929462,5.1769085,2.2679815,0.98001844,1.4407784,2.5261283,2.8388143,1.7385186,0.81912833,-0.12565994,4.516607,2.2143025,-0.7910054,-0.9372815,1.5771966,1.125087,0.2969103,3.8067997,0.067707896,2.4014924,-0.0,-0.007442639,0.761591,-0.21060467
298,0.77672005,0.3401752,0.72346205,0.9905512,0.37241128,0.4094414,0.5,0.6748659,0.8979204,0.9707218,0.80300677,0.5,2.708788,6.040141,4.0313697,2.1393902,3.3158445,44.96007,34.237827,-0.0,80.51167,63.247772,124.57986,-0.0,-0.4739536,-1.1746646,-2.102525,0.0,0.14655252,0.5712534,0.7059296,-0.0,-5.7383113,-1.0803874,-0.45966282,-0.6473393,-0.5864182,0.49496382,0.0,-0.63070923,-0.009619924,0.4674393,-0.7414834,-0.00044181917,0.16359611,1.0902107,-0.78856474,0.013501263,0.0,0.18230926,0.19367708,0.7743402,-0.9033773,0.82630235,-0.070771456,2.4052768,-0.5439529,1.4319128,1.834244,-1.3130879,1.2067018,2.5624459,0.31493175,0.11723763,-0.0,4.9798856,0.59756285,1.5345597,0.5789345,2.883988,1.0321198,0.25519776,-0.65948975,-0.7203686,-1.6381102,0.7472481,1.0694112,3.429015,4.319925,-0.0,-0.009493484,-0.7473726,-0.37792292
299,0.576599,0.40518737,0.4718918,0.9837568,0.48767236,1.706116,0.5,0.700889,0.85569364,0.96338505,0.8175123,0.6739575,2.7019053,5.9568644,3.9369802,1.4699744,0.46957064,114.76251,-128.84164,-0.0,85.91979,-32.29099,101.985016,-0.87691844,-1.2719072,-0.98452985,-1.6707753,0.0,1.4613408,0.95318425,0.13085473,0.0,-2.5943792,-0.6675775,-0.42693168,0.18529125,1.3111999,0.51541847,-0.0,1.0023754,-0.027600287,-2.5171444,0.46101612,-0.016035879,-0.8774115,-0.62896794,0.56526005,-0.01591756,0.0,0.53336614,0.82069576,-0.9129224,-1.9267466,0.25127602,-1.2699158,2.6369214,-0.93830734,-0.61751986,1.2073214,-1.2186984,1.142101,2.6053529,0.947088,-1.4262145,-0.0,3.0102544,-1.5225717,-1.4184849,0.027404785,1.3859425,1.7988503,0.9081361,-1.726263,-0.6120085,-1.9709246,0.16720665,0.52432597,3.9961352,4.2889013,-0.0,-0.016375089,-0.734602,0.6568263
300,0.6494541,0.48435175,0.5301263,0.9860692,0.6805873,0.4101852,0.5,0.6699231,0.8715233,0.96754426,0.83522534,0.59467834,2.704253,4.97311,3.813441,0.18657398,0.8499036,-37.282246,-107.05018,-0.0,92.99806,63.017685,109.692505,-0.5296272,-1.9910165,-0.92061514,-1.7019887,-0.6897296,0.3806937,0.9954332,1.1894256,0.0,-0.8906354,1.0434749,0.4231834,-1.7239451,0.060944647,-1.9479439,-0.06160037,-0.10677687,-0.0007678989,-2.6275034,0.5960887,0.004275912,0.10151482,0.64095396,0.69269395,-0.0025140436,0.9275029,-0.27623582,3.3453505,-0.14418834,-2.2595599,-0.9085853,-1.9125602,-0.65069795,-0.80378634,-0.1491615,1.8033533,-1.0951593,2.0687566,3.0192301,-1.1837234,-1.965877,-0.0,1.6687893,-1.4850382,-0.83941877,-0.79854035,-0.2567197,0.9807068,0.9872506,-1.3837874,0.26768357,-1.7308962,0.1928139,0.87397516,3.7782242,4.1813164,0.55791336,-0.014027798,-0.71090007,0.666889
301,0.6845939,0.061842557,0.53262496,0.98724836,0.37315896,1.508528,0.5,0.53910446,0.878997,0.88654447,0.74341506,0.51571137,2.7054482,4.65277,4.3727684,2.143507,4.941205,-55.296753,127.36413,-0.0,60.95095,-24.27611,113.6156,-0.0062829326,-0.09046206,0.25439185,-1.976026,0.0,-0.12654029,0.11247492,0.08836369,-0.27258018,-3.3656464,0.26795542,0.47373816,-0.59662956,-0.387988,1.6082966,-0.0,1.5493019,0.014549082,1.5951656,-0.06591227,-0.00094509963,0.2534929,0.078411944,0.10895702,0.0509173,-0.0,0.07046435,-0.540724,2.920268,-2.0478032,0.48902023,0.22104853,-0.9651105,0.8536683,3.3997166,2.0705774,-0.06550324,0.6637925,1.1157157,2.193548,3.159348,1.5889837,-0.54975355,2.2857897,-0.033886883,-28.521544,0.41243762,-0.3971053,-0.9413882,-1.3712506,0.06193072,-2.2860816,-0.1086776,0.322482,2.1187868,2.2133076,-0.0,-0.01283297,-0.7601203,-0.39346054
302,1.1139972,1.1793407,1.5158128,1.005745,0.9615362,0.591589,0.7146575,0.7269394,0.9546316,0.9425168,0.9627532,0.73960674,2.7240105,6.3145537,2.1843343,-22.77042,1.7281752,41.7199,-56.728928,-0.0,186.339,31.664413,174.55225,-1.7039094,-34.823437,0.08236808,1.5504774,0.4644592,-0.82240653,-0.98587435,1.3653654,-0.0,-0.14109279,-0.23945701,1.644338,-0.7197741,-0.018075947,-0.12126712,0.9143196,-0.41767424,0.015570128,0.99690706,0.07296105,0.015758876,-1.2812393,-1.4345027,0.48072624,-0.0044819843,-0.21251665,0.34810013,-12.638981,-0.25705597,1.0565966,-22.236471,3.140419,0.72814965,0.3282298,-2.732588,3.4122357,0.5339475,4.6421156,2.7578483,-1.9490082,-0.20786828,-0.0,1.9417759,0.05381888,0.6587817,2.6050553,1.8846798,0.08474878,-0.29680818,0.8587385,1.1107098,0.950434,1.8636417,3.695016,3.8409867,4.1632915,0.70130265,0.005728628,0.46911523,0.14689188
303,0.5975272,0.21042222,0.46987885,0.9844033,0.3937546,0.70421195,0.6443753,0.26953435,0.86028016,0.8230765,0.77455264,0.7258959,2.702562,7.176088,4.2023644,1.8849262,4.5682397,41.47026,105.99478,-0.0,70.71439,20.528658,104.14187,0.3501037,1.2443182,1.3193521,-1.8107892,-2.4283805,-3.3397062,0.22230704,-0.4842686,0.6584828,-5.3492246,-0.119544454,-1.1721208,-0.9667687,0.81288546,-0.19580333,0.8404335,0.70162004,0.0049105533,-0.41250178,0.40677238,0.010132615,-1.7384374,0.6259623,0.58626854,0.0010738102,0.1960036,-0.8871631,1.3608499,0.061586414,-0.38124615,0.4008435,-0.87375396,2.030852,0.035459697,3.3599262,2.5192795,-0.54795986,0.8442178,0.7036867,1.2655581,2.3227215,0.93612283,5.096288,2.8238566,0.084831074,15.715914,1.686377,1.6851302,-0.80567175,-1.7404157,-1.094115,-2.2408495,1.6773136,0.24906373,2.5112302,0.044189453,0.9269513,-0.015718242,-0.7600117,0.18737417
304,1.4381977,1.0865965,2.4979653,1.0264328,1.5004785,2.68513,0.5443925,0.73048604,0.9854154,0.83231556,0.9509288,0.78489256,2.7443712,6.303116,2.4723954,5.111562,3.9127107,46.550743,68.43573,23.940273,169.8343,-98.98507,241.3926,0.050412092,3.5767324,-0.69862086,1.0255356,-0.0,-0.3959038,-1.180397,0.045190867,0.26467502,1.4978749,1.3693508,3.5241973,3.157724,-0.102351256,0.71444607,-0.0,-0.025110912,-0.0017473618,-1.414015,0.04340438,-0.033677183,0.7221691,0.033782568,0.64183,0.0024539607,-0.0,1.291017,1.245038,0.1407424,0.87472385,5.357448,3.0056145,0.81246376,1.8499188,0.983466,4.1707673,0.6009916,2.4266198,1.9972339,1.2469183,1.2965529,0.77294177,1.3198379,2.488838,1.6253598,1.9183297,3.839623,0.11915009,-0.9425467,2.4758234,1.363739,1.1616093,2.0397515,4.5245147,2.8965366,3.0966172,-0.0,0.026083501,0.23871987,0.46871868
305,0.8863104,0.78890485,0.80139804,0.99491453,0.66085804,2.3396056,0.7288465,0.26897952,0.9188006,0.9742474,0.90033793,0.5,2.7131834,5.2814384,3.2355788,0.37680864,3.5395374,4930.702,47.05448,-0.0,126.107124,-58.209743,139.0088,-0.0,3.6318934,0.54905754,-1.1998161,0.0,0.15441157,-0.80577546,0.29651734,0.4212139,-1.0946769,-1.4349014,0.29987636,3.3044796,0.23432651,2.3722198,-0.0,0.2281009,-0.009442576,0.66187584,-0.22562592,-0.006385889,-0.74624807,-0.03914151,0.030923394,0.011846308,-0.0,-0.22724053,-3.8702404,0.6794232,-0.42686877,-0.14048839,-0.55042017,86.18565,0.3207083,-0.7344445,4.1650605,0.09553158,3.200608,3.2302516,-0.6308548,1.2622033,0.6128286,4.0314937,0.8212557,0.98139685,0.79468805,3.715104,0.009915233,0.38515285,-0.44652253,0.579071,-0.7392126,0.6873274,1.9758596,3.4128397,2.0820165,-0.0,-0.005098417,-0.45780653,0.8395567
306,0.7798928,1.1084592,0.6714546,0.9906707,0.8156715,0.4288557,0.5,0.3852191,0.89855206,0.80479807,0.9538974,0.5,2.7089086,4.331436,2.4068766,-2.1554828,1.938437,183.1554,-44.68181,-0.0,173.58827,57.84751,124.975746,-0.0,2.3706388,-0.018276196,0.6683237,0.05274318,3.6973147,0.26193708,0.105217725,-0.2871274,-0.3309874,-0.5268797,-3.5488408,0.048742563,-0.36987048,0.1371776,-0.040261928,0.0726617,-0.0061234375,0.43698502,0.17931788,-0.025640663,0.13070536,-0.15351678,0.17100258,-0.004671642,0.19071233,-0.88269776,-0.593164,-0.26793343,-1.1145899,-1.8440776,2.6024847,3.1966648,-0.22388723,-0.6078218,2.686059,0.62456113,1.4206964,1.2142079,-1.1748452,-1.0131797,0.31315604,3.348875,-0.7798447,-1.5718193,-1.5785866,2.7658095,1.7508136,-0.8520268,-0.81994617,-1.0656161,-0.0865919,-0.9168829,2.6080496,0.48085487,0.9301483,0.1677704,-0.009372899,0.2971553,-0.14389692
307,0.5023066,0.9286747,0.4416769,0.98157096,0.54981446,0.6344334,0.7843356,0.273757,0.8392325,0.9551873,0.926297,0.5,2.6996808,5.045295,2.905411,1.1587571,4.1202564,-193.1111,80.32722,-0.0,145.02435,27.066416,94.68291,0.0,2.1047924,-1.4753877,-0.30743486,-0.08304562,1.9360149,-0.49978164,0.53721803,-1.0725513,-1.4921297,-0.41800547,2.0909007,-2.0139441,0.018732475,0.0058762506,0.010785332,0.0045468933,8.5721316e-05,0.718173,0.29483613,-0.002148382,1.2050542,0.5136012,0.20964433,0.00018154815,0.18994635,-0.9219101,-0.02138956,0.010412361,-0.57651836,0.97162783,-4.2438636,-3.3704247,0.29809153,-1.7184522,3.8974514,1.1767155,1.7954448,2.4936852,-0.9383379,1.4262726,1.3638448,0.076424,1.4019744,1.2753059,-0.37686908,2.3373637,-1.3794181,0.9798171,-1.965436,0.9034305,-1.0044934,-0.78641737,1.3828931,1.9105587,1.7097784,0.41677892,-0.018598758,-0.18392205,0.70078033
308,1.2501835,1.3003092,1.768905,1.0135776,2.1725101,2.6611924,0.6897381,0.27008325,0.9704302,0.9318624,0.9751669,0.70168924,2.731768,5.2224407,1.7661324,3.8442636,5.173629,-41.20759,140.681,50.885178,210.3002,-78.173935,200.01862,-1.4828063,-1.8900168,-1.3082004,2.8439782,0.987053,0.022958247,0.10881682,0.09457818,-0.0,2.2239785,0.33336318,-0.22488369,-4.441219,0.74998575,-0.34638372,-0.51394343,0.4368306,-0.009121125,-0.2687417,-0.09639281,-0.0018675498,0.7730653,0.37156597,-1.4144081,0.0028984535,-0.3472517,-0.30952707,1.1631749,0.16623549,2.2188702,4.796413,-0.5264909,-0.7192081,0.7727017,-0.7595854,3.4047835,0.9521494,4.768259,3.3261175,0.99676406,1.9965632,0.8881139,1.6849728,3.3107016,-0.22816125,-3.258348,4.266098,-0.74852204,0.9430738,1.2184182,0.34697616,1.5234637,1.7811506,4.3184886,3.4710114,0.9371064,0.7765648,0.013485371,0.672155,-1.3729299
309,0.68715847,0.8675164,1.0027024,0.98733604,0.37898695,0.8576091,0.5,0.29664934,0.8795376,0.9710704,0.9153662,0.7857512,2.7055368,5.717144,3.0555735,1.9642906,49.642498,-100.842354,2688.5596,-0.0,136.42067,8.836007,113.90735,-1.6350251,0.78549427,-0.22040907,-0.6579133,-0.006021553,3.3534398,-0.22046646,-1.3528322,1.0735056,-3.9773185,-0.20640591,-0.83186364,-0.4208116,1.1406692,0.43428,0.018626405,0.26281902,-0.007962781,11.983271,0.6761364,0.021236548,-1.2974932,-0.35337824,0.0027531907,0.0043493737,0.004264087,-0.35873574,-1.3695507,0.24945034,-1.5259843,1.6269989,-3.571821,-1.7600312,0.50992084,1.8191565,2.611477,0.90285254,3.8251338,2.6451974,0.16261226,47.703423,1.2401443,2.5919716,48.22372,-1.085979,0.3975125,2.7807603,-1.4026905,-0.5897513,0.0053973966,-0.5985009,-0.33493084,2.1651323,2.3836887,4.813036,2.4717517,0.01785076,-0.012744113,-0.31935853,0.7078495
310,1.0918541,1.0013475,1.7926042,1.0045747,1.0378497,0.45560637,0.5,0.32957578,0.9516529,0.888366,0.9383094,0.7776792,2.722846,5.046894,2.714616,29.629322,9.19837,-73.172745,371.28165,2.1290808,155.95609,51.824947,170.72958,0.60930127,-21.250206,0.5457318,0.010922794,-0.0,-1.5942132,-0.46844512,0.5296272,-0.537123,0.08653001,0.62124455,-106.30354,-4.085168,0.27598363,-1.5001909,0.0,0.0008447761,0.0056841136,4.2748156,0.2905746,-0.01461252,0.26005358,-0.18979813,-1.0453287,0.0035797083,0.0,-0.21060021,46.146267,0.2053076,1.3658509,29.632986,272.36652,-0.81507564,1.417057,-1.1123363,3.062391,1.1592109,1.9130521,2.1113002,-1.5322437,6.249629,1.1927047,2.635208,7.7322807,1.2418213,2.0718875,4.6745005,1.6885356,-0.12585367,1.2516797,-1.4212177,0.58733875,0.78737056,3.3899577,3.3263507,1.2845116,-0.0,0.0045642094,0.0036656046,1.0451314
311,0.75136745,1.2691228,0.71327233,0.9896106,1.4102405,1.233286,0.6898519,0.57470363,0.8928221,0.9065584,0.9722865,0.5,2.707838,4.80512,1.8788328,5.5679483,0.53437304,-59.833595,-125.128746,20.106134,203.84294,-12.103728,121.461136,0.0,0.8714642,-0.24583435,1.5777867,-0.0,-3.8737643,-0.12887457,0.3402356,-0.0,0.73230964,-0.017245036,-0.7522118,1.8382139,0.981247,0.0770059,-0.0,-0.6786298,0.030104801,0.93483883,-0.14777865,0.02630256,-0.036108732,0.21788341,0.3227628,-0.0011210183,0.0,-0.10598416,-3.8310597,-0.06429394,-0.04421121,6.4073973,2.0291834,-0.057813287,-0.59838486,-1.515981,4.5238314,0.8394489,3.6462696,2.6095083,-1.1863633,-1.3754857,0.35091826,5.058414,-2.1839087,-0.49920458,-3.3678393,1.9852067,1.6009696,-0.23119625,-0.68960273,-0.51753277,0.5023978,0.22214575,3.2060199,1.0008566,2.5781312,-0.0,-0.010443406,0.63172114,-1.9160295
312,1.1907492,1.2310946,2.3973954,1.0100203,0.80795014,0.36904636,0.5,0.6905874,0.9640684,0.91890055,0.968476,0.8394632,2.7282522,4.0961423,2.0115871,-1.9349294,4.097431,-52.75524,79.01944,-0.0,196.23668,85.43884,188.47702,-1.8578513,-4.3372045,0.115679376,2.135979,1.1508677,-4.916047,-1.2578644,-0.38144693,0.18897676,-0.2961096,-1.2888576,-1.8967476,4.39725,0.11406645,0.9885697,-2.7108576,0.65781665,-0.031621568,-2.1607358,-0.23502289,0.020047773,-0.6005953,1.5069147,2.4284344,0.046592627,-2.6116822,1.3305827,2.865488,2.6722343,-0.39760756,-1.2282348,0.9881422,-0.9207527,1.2707009,-1.143296,2.209198,1.4061325,2.66081,2.215845,-1.3920655,0.44831365,0.69943786,1.7699955,3.0333886,-0.49812195,-0.24331605,1.918233,0.43409622,-0.96205825,2.225781,1.3527318,1.5817852,1.924423,4.7763743,4.0817413,3.3595905,0.9258508,0.009970089,0.5712144,0.43827197
313,1.4727501,1.1710514,2.4210062,1.0290897,2.1382482,0.4338911,0.69649214,0.39126146,0.9873979,0.7224578,0.9617784,0.7977699,2.7469563,6.633789,2.2111814,3.8766372,2.0465646,112.21777,-38.48655,49.463036,184.80077,56.611847,249.87904,1.0118194,-0.5303431,-0.63178325,2.1179986,0.63997304,-1.4733524,-0.26394618,0.42031294,0.23534298,3.3802295,-0.018034576,2.3609242,-6.157615,0.8420947,0.006044172,-0.71588665,0.2603142,-0.014466223,-0.4011131,1.1045848,0.03244102,-0.39459875,0.8835445,1.24696,-0.00040354326,0.051440377,0.71402544,0.17159618,-0.023144482,-0.28225726,4.3837376,2.1200902,2.491387,1.9021965,2.1233563,1.3751525,0.76636624,2.7384853,1.6546364,0.39566308,-1.1850557,1.1225588,3.8441062,0.70069706,-1.1756859,0.53883004,2.2221577,0.5169933,0.6862513,2.2788033,-1.0494281,1.3917913,2.280142,4.6200023,2.3291001,0.49884462,0.8516213,0.02866669,0.45075265,-0.7503178
314,0.5865099,0.27451384,0.46894234,0.9840613,0.49694154,0.39232096,0.5910053,0.5994957,0.85786915,0.8133198,0.78849727,0.5,2.7022147,5.96883,4.1206727,1.4269491,3.5215998,-6078.1743,46.026722,-0.0,75.39498,69.33747,103.0008,-0.0,-0.53614914,-0.16246146,-1.7722718,-0.12859608,0.32792976,0.5195729,-0.19371,0.0,-2.5172048,-0.23422351,-0.37954244,-0.55611515,-0.11148212,0.012492603,-0.1103282,-1.1704631,0.029749956,1.0347525,0.30322167,-0.032306384,-0.33708078,0.13238584,0.1109696,0.012181576,-0.053193297,-0.5124292,0.02778165,0.69865197,-2.4781463,0.024558187,0.22731799,-104.55684,-0.9205784,-0.7552872,0.16241515,-1.402391,2.6881313,0.82225037,-0.8552889,-0.031301796,-0.0,3.3191738,0.8033179,-0.54264706,-3.418785,0.20106256,0.72127736,0.97341293,-1.7470715,0.49671742,-2.1610708,-0.18555336,0.32609463,-0.011896849,1.8869181,0.091441594,-0.016065743,-0.75558865,-0.6395373
