,oz3_tanh_exp_ln,oz34_relu_sigmoid_ln,oz2_adde_degree_ln,oz5_adde_degree_ln,oz5_adde_sigmoid_ln,oz4_relu_sigmoid_negative,(oz30_sin+oz10)_negative,oz1_recip_adde_negative,(oz46_radian*oz23)_negative,(oz44_recip*oz41)_negative,oz2_adde_ln_negative,oz34_relu_sigmoid_negative,(oz2_adde+oz3)_negative,((oz13_relu+oz27)+oz24_negative),(oz2_adde_degree+oz48),(oz1_sin_exp+(oz16_tanh*oz15)),(oz28_sin_sigmoid+oz25),((oz1_recip*oz43)+oz13_adde),(oz44_recip_degree+oz5_adde),((oz2_adde+oz1_recip)+oz29_negative),(oz1_sin_exp+(oz50_recip+oz4)),(oz5_adde_ln+(oz22_tanh+oz4_relu)),(oz5_radian_exp+oz38_negative),(oz1_relu_degree+(oz44_recip+oz4_relu)),((oz4_relu*oz16_zscore)+oz46_tanh),(oz37_relu_tanh+oz29_negative),(oz5_adde_ln+(oz12_adde+oz1_tanh)),(oz34_relu_sigmoid+oz25),((oz38_negative+oz10)+oz19_sin),(oz12_adde_sigmoid+(oz11_adde+oz15)),((oz28_sin*oz38_negative)+oz5),((oz28_sin*oz38_negative)+(oz44_recip+oz46_tanh)),(oz4_relu_sigmoid+(oz40_relu+oz2)),(oz44_recip_adde+(oz30_negative*oz37)),((oz30_sin+oz10)+oz43),(oz12_adde_sigmoid+(oz50_recip+oz4)),((oz28_sin*oz41)+oz1),(oz6_adde_adde+(oz22_tanh+oz4_relu)),(oz12_adde_sigmoid+oz12_adde),((oz2_adde+oz3)+oz37),((oz28_sin*oz23_zscore)+(oz1_relu+oz40_relu)),(oz1_relu_degree+oz16_zscore),(oz44_recip_adde+(oz22_tanh+oz4_relu)),(oz34_relu_sigmoid+(oz12_adde+oz1_tanh)),((oz23_zscore*oz46)+oz31_recip),(oz3_tanh_exp+(oz46_radian*oz23)),((oz40_relu+oz2)+oz42),(oz5_adde_sigmoid+oz45),((oz2_recip*oz6)+oz30_negative),(oz7_recip_degree+oz46_radian),(oz1_sin_exp+oz37_relu),(oz37_relu_tanh+oz35),((oz28_sin*oz23_zscore)+oz20),((oz3_tanh+oz2_zscore)+oz10),(oz2_adde_sigmoid+oz30_sin),((oz11_adde+oz15)+oz32),(oz2_adde_ln+oz38_negative),((oz46_tanh*oz9)+oz50_recip),((oz37_relu*oz46)+oz46_tanh),((oz4_radian*oz32)+oz4_relu),(oz4_relu_sigmoid+(oz2_adde+oz3)),((oz6_zscore*oz16_zscore)+(oz12_adde+oz4)),(oz7_recip_degree+(oz44_recip*oz41)),(oz3_tanh_exp+oz34),((oz7_recip+oz13_relu)+oz13_adde),(oz34_relu_sigmoid+oz2_sin),oz5_radian_exp_mmnorm,oz1_relu_degree_mmnorm,oz5_radian_tanh_mmnorm,oz12_adde_sigmoid_mmnorm,oz30_sin_exp_mmnorm,(oz5_adde*oz2_sin)_mmnorm,(oz44_recip+oz46_tanh)_mmnorm,(oz11_adde+oz20)_mmnorm,oz4_relu_sigmoid_mmnorm,((oz1_recip*oz43)-oz34),(oz5_adde_degree-(oz6_adde*oz1)),(oz1_relu_degree-oz2_sin),(oz28_sin_sigmoid-oz1),((oz46_radian*oz23)-(oz50_recip+oz4)),(oz3_tanh_exp-(oz16_tanh*oz12_negative)),(oz5_radian_tanh-oz20),((oz22_tanh+oz4_relu)-oz16),(oz5_adde_sigmoid-oz1),((oz1_relu+oz40_relu)-oz46_tanh),(oz1_sin_exp-(oz2_adde+oz8)),((oz28_sin*oz17)-oz21),(oz2_sin_tanh-oz35),((oz1_relu+oz40_relu)-oz16),((oz37_relu*oz23)-oz17),(oz5_radian_adde-(oz2_adde+oz8)),(oz1_sin_exp-(oz16_tanh*oz15)),((oz2_recip*oz6)-oz34),((oz28_sin*oz17)-oz11_adde),((oz44_recip+oz4_relu)-(oz11_adde+oz15)),((oz1_recip*oz43)-oz44_recip),((oz3_tanh+oz11)-oz25),(oz5_adde_degree-oz35),((oz40_relu+oz5)-oz25_zscore),((oz2_adde+oz3)-oz20),((oz22_tanh+oz4_relu)-oz4),(oz7_recip_degree-oz24),((oz37_relu*oz2)-(oz31_recip*oz29_negative)),((oz5_radian+oz24)-oz14),(oz44_recip_adde-(oz23_zscore*oz43)),(oz30_negative_degree-(oz4_relu*oz16_zscore)),(oz7_recip_degree-oz13),((oz44_recip+oz46_tanh)-oz29),((oz44_recip*oz41)-oz28),((oz3_tanh+oz2_zscore)-oz38_negative),((oz16_tanh*oz15)-(oz13_adde+oz26)),((oz28_sin*oz17)-oz29),(oz30_negative_degree-oz2),((oz4_relu*oz16_zscore)-oz3),((oz44_recip*oz41)-oz13_relu),(oz3_tanh_exp-oz1_tanh),((oz5_adde*oz47)-(oz12_adde+oz4)),((oz40_relu+oz5)-oz19_sin),(oz2_adde_ln-oz2_adde_sigmoid),((oz3_tanh+oz2_zscore)-oz7),((oz11_adde+oz20)-(oz4_radian+oz50)),(oz5_adde_ln-oz49),((oz40_relu+oz5)-oz46),(oz28_sin_sigmoid-(oz28_sin*oz41)),((oz7_recip+oz13_relu)-oz16),((oz28_sin*oz23_zscore)-oz16_zscore),(oz2_adde_ln-oz5_radian_tanh),oz2_sin_tanh_adde,(oz37_relu*oz23)_adde,oz1_relu_degree_adde,(oz40_relu+oz2)_adde,oz5_adde_ln_adde,oz5_adde_ln_sigmoid,oz34_relu_sigmoid_sigmoid,oz1_sin_exp_sigmoid,oz6_adde_adde_sigmoid,oz1_relu_degree_sigmoid,oz2_negative_adde_sigmoid,oz5_adde_sigmoid_tanh,oz5_radian_adde_tanh,(oz46_radian*oz23)_tanh,oz2_negative_adde_tanh,(oz5_adde*oz2_sin)_tanh,(oz12_adde+oz1_tanh)_tanh,(oz23_zscore*oz46)_tanh,oz1_sin_exp_tanh,oz51
385,-0.73260754,-0.6458896,4.800699,4.6076946,-0.16026251,-0.5,-1.3402629,-1.5902722,-0.0036282225,1.1290467,-0.75247216,-0.524196,-1.1879073,-0.12169993,121.24369,-0.38096452,2.242719,2.2322288,-40.734753,0.05684024,-1.8090894,1.1756546,1.6907105,-0.7414943,0.12152374,-0.93739027,3.0653367,2.0398543,2.187511,2.6214564,-0.27538687,0.07318348,1.1410772,2.4178395,1.6757786,-1.3084359,0.60532916,7.3554716,4.1769533,0.7455765,2.9065118,0.8591836,2.5929744,3.030065,-1.7183543,0.48428226,-0.7979468,2.4362767,-3.182729,51.194687,0.46076137,0.96895957,0.121931076,-0.8288888,1.7329514,1.7089599,1.459945,-1.3633227,0.12152374,-0.0009257872,1.6879073,3.2516046,50.063507,0.5775137,3.5041723,-0.03717518,0.08089256,0.0,0.084535256,0.8978257,0.8289091,0.16571876,0.05619529,0.26611325,0.0,-0.47532457,103.81745,0.5613712,1.6135781,2.273479,0.826443,1.5305591,-0.24213707,1.7384374,1.1155952,-1.5901108,-0.9976469,-1.4779537,0.37879497,1.1126444,0.65050554,1.3024873,-2.28248,-3.9605985,-2.401536,0.36302936,-2.0960746,99.283806,-1.2485981,2.735369,1.7005184,52.12548,-1.8058302,-0.8650387,1.4051096,-57.13012,51.300144,-1.5573609,-2.4983091,-2.036719,-4.6417017,-2.0275156,-56.534077,0.9343327,-1.1290467,1.1903234,-2.8848567,-0.71110255,-0.14057392,-2.4484673,2.185449,1.74074,0.14645074,-0.7647857,0.0351547,0.8102091,0.7693748,2.2092876,2.7182817,2.7182817,3.3593588,3.2777495,0.63632935,0.62812835,0.6131948,0.99881786,0.5,0.964917,0.6920712,0.99103206,0.0036282067,0.9973596,-0.75404006,0.9867695,0.20513763,0.4307045,0.44432065
386,-0.85981065,-0.3421188,5.1991296,4.4698462,-0.1970012,-0.5,-0.44567013,-3.8207848,0.004666315,-0.16903573,-1.1509027,-0.71026385,-1.8684273,-0.15612239,181.16763,1.2541403,1.2941369,4.594498,-36.87054,5.304213,6.956731,0.27487814,1.766891,51.298695,-0.27443048,1.040665,2.2157423,1.2866408,1.9161503,2.5942156,-0.4588074,-0.20950323,2.0968342,0.42228138,1.9565569,5.503887,0.6715849,6.060119,1.8198574,0.52179873,2.9480097,53.04642,1.9014215,2.504387,0.51300037,0.41857588,2.124796,1.9688387,2.9471211,71.33398,2.1982806,-0.76703405,0.2460432,0.9637514,0.024656773,1.4140935,1.9384148,6.05415,-0.27443048,0.012611375,2.3684273,0.24302852,71.50793,1.3199079,4.3842983,1.1387019,0.040623665,0.3562074,0.042532235,0.106072664,0.010563433,0.34426337,0.056075897,0.43196654,0.0,0.76909167,84.17907,51.54038,-0.18926698,-4.763117,-0.87854564,0.6200353,-1.2232711,-0.085837305,2.3355281,-0.6395099,2.4812303,1.1710491,0.98456776,-1.541039,-0.14034534,3.1424208,0.84308356,-1.6026419,-2.5188975,2.335876,-1.1134566,88.110344,-0.6167368,2.5092962,1.5155606,71.3932,-0.81237257,0.5531551,0.6124908,69.177315,71.12843,0.09611583,-1.0346751,-1.2041159,-4.0607886,2.4790359,68.73455,1.2926178,-0.04142317,-0.29646003,0.49813375,0.21193415,0.19156098,-1.219753,2.2734115,0.32065603,0.24186623,0.953202,0.3790276,-0.19069582,1.1717364,3.1222968,2.7182817,54.687096,4.315116,3.1399012,0.6038707,0.6704595,0.900095,0.99798846,1.0,0.9068291,0.6757168,0.9909616,-0.0046662814,0.97910804,0.5737687,0.946194,-0.2614162,0.97566056,-1.7853158
387,-0.6955205,-0.18683557,4.3654785,4.650438,-0.14930923,-0.5,-0.9954238,-0.9290601,-0.002937393,0.66752887,-0.31725165,-0.8295801,-0.5147774,2.333828,77.8261,0.4727931,-0.19975069,2.115438,40.224552,-0.90837586,-9.327135,-0.28056717,0.05479902,0.67017853,-0.22297373,-0.49250236,1.9254181,0.15173233,0.059834182,2.1107717,-0.8106206,0.52871394,0.7425796,3.8983417,0.44615132,-9.053783,-0.4715812,3.0498173,2.6921754,0.17979074,1.6526382,0.09332512,2.505682,2.1527872,-4.0600963,0.50175214,-0.7881423,0.5212847,-0.40384817,-34.6666,0.5884544,0.2984205,0.36986673,-2.0451915,1.7967348,2.6982517,-0.61249936,-8.836186,-0.22297373,-0.024087347,1.0147774,0.73760694,-35.33017,2.0814695,0.5276905,-0.14502114,0.09458637,0.0,0.09878126,0.5326693,0.9986305,0.07864882,0.056587826,0.49320838,0.0,-0.5998845,105.30948,0.97460127,1.0369993,9.918527,0.41627216,-0.32031104,-0.97600996,1.420205,1.8104869,-2.4911487,1.105328,-1.0491397,1.4942814,0.05178203,-0.3768921,0.70411575,-0.46440768,-2.488597,-0.5787872,0.31259167,-0.24281782,104.332375,1.3739102,0.21003571,0.06948596,-33.02741,-2.0825784,-3.1819673,2.9804263,-87.209625,-33.077026,-0.045297563,-0.5797485,-1.11205,-1.8060933,-0.48796275,-85.86469,0.8585707,-0.66752887,1.0059773,-2.7224927,-0.29759222,-0.48066887,-0.38884604,2.9260643,0.53643644,0.9221667,0.39077604,-0.6982089,-0.02820009,0.33282098,1.9675624,2.7182817,2.7182817,2.9608612,3.3204927,0.646162,0.6962661,0.64301044,0.98078376,0.5,0.98309696,0.69692826,0.99105585,0.0029373846,0.99940896,-0.94467044,0.8675793,0.16689284,0.52878314,-0.60297275
388,-0.081555024,-0.6931472,5.1759634,4.97391,-0.07711949,-0.5,-0.8214227,-0.6310475,-0.0072516883,-0.7233565,-1.1277367,-0.5,-3.0069213,1.4959067,178.34444,0.19914061,-0.9005187,4.4195523,-31.302301,0.1971249,-0.15618515,1.6949003,-0.53205776,-0.5903733,-0.4710322,-0.4217352,4.573075,-1.0317688,-1.087468,5.510253,-1.0164757,-1.8831909,0.870376,1.952342,0.36358353,0.19673508,-1.1377785,5.1956644,5.0765,3.4099805,-0.43720493,-1.3932754,2.8971257,4.1473913,1.336833,0.9289337,0.5850766,-0.69175243,-3.162857,-93.75912,1.0337225,-0.25114813,0.9917754,0.68867385,1.3783631,5.3599687,-0.40092885,-1.3158267,-0.67715514,-0.0010722356,3.5069213,5.4279714,-93.02683,-0.24675345,2.5733385,0.861966,0.22041702,0.0,0.22883195,0.97909355,0.49227262,0.3726854,0.056032915,0.90423286,0.0,2.124053,145.40953,-0.36196598,1.110353,0.7941001,-0.29292345,-1.4323783,2.1610985,1.4048822,0.4710322,-0.94091773,-0.29766783,0.9806562,1.3918813,-0.12341316,1.1433028,1.062186,-1.5588368,-4.14799,-5.1170425,1.545991,2.7702236,145.22485,1.3386126,1.577941,0.84294176,-92.43329,0.8899829,-0.9130163,1.7555579,-24.957167,-94.49584,-1.865704,0.15578777,1.8178574,-4.3851604,-0.913997,-25.327543,0.08173664,-0.022296607,1.3672068,-3.5743458,-0.23640588,0.17131424,0.90034556,6.87084,2.4389472,0.3167057,1.2899258,0.5012849,0.9560704,1.1311346,3.0652263,2.3908105,2.7182817,3.0886579,3.6439648,0.7161987,0.62245935,0.6526398,0.98818433,0.5,0.9127676,0.72861993,0.99127007,0.007251561,0.9818984,0.72278607,0.9986428,0.3934769,0.55850875,0.63287073
389,-0.8098158,-0.6931472,5.53691,4.4702344,-0.19689538,-0.5,0.40977934,-3.5878372,-0.002334373,1.017399,-1.488683,-0.5,-3.3047624,-1.924537,252.8272,3.1087275,-0.18483162,1.96976,-70.81938,5.304135,1.7374547,0.5836223,1.0576808,64.62822,0.091445506,0.0033234607,2.6952176,-0.41273576,-1.0630376,1.9303355,-1.1162213,-1.0941621,2.212974,1.3709759,-1.0773857,0.057079077,1.9428985,4.695468,2.2662876,1.8047694,2.5866656,65.05845,1.6172484,2.77321,-0.88676196,0.4472744,0.94004506,2.005495,-0.47054553,-47.33601,2.4912117,1.2757648,2.0802054,0.5515033,0.9318315,1.891268,1.5669748,0.8615917,0.091445506,-0.022220131,3.8047624,0.5580248,-48.35501,-0.45763436,1.7240835,1.4899098,0.04072857,0.45163268,0.042642564,0.34581947,0.2456057,0.437774,0.05599253,0.47342485,0.0,0.32205355,85.28928,64.90096,-0.4221086,0.7560913,1.3053404,-0.66437566,0.99320155,-0.3287362,1.0585673,-1.3289077,2.490525,-0.518441,1.9815996,-0.9429095,-1.122664,1.8736959,0.37558997,-1.0980053,-2.3821473,0.6821272,-0.5895197,86.10145,-0.27961177,2.66121,1.811228,-48.23482,0.0033920757,-0.47019678,2.4303331,3.2337084,-47.169613,-1.167879,-2.4091537,0.8265819,-2.578563,0.93116033,1.5207344,1.1264936,-1.017399,-0.37281832,-0.36778545,-0.40530252,0.5004426,2.1152384,1.5819354,-0.8263589,-1.2849634,-0.06498164,0.005389571,2.2690728,1.5095063,3.4756055,2.7182817,68.60915,4.431256,3.1402893,0.60396355,0.62245935,0.9235234,0.9893749,1.0,0.73210084,0.675764,0.9909618,0.0023343689,0.7638143,0.90687376,0.97901237,0.13308941,0.98637855,-0.014560374
390,0.65732646,-0.6931472,5.4951425,5.455204,-0.016706547,-0.5473429,-1.1237425,-3.3259015,0.009788105,0.41915,-1.4469154,-0.5,-5.0380764,-0.96307033,244.50883,2.0128422,-1.133791,3.5037277,-30.015385,5.090461,4.2113295,2.5368118,1.0861375,93.89025,-0.7307435,1.0995778,4.5373726,-0.9127511,2.2682703,3.3027859,1.3064129,-1.0656091,2.0790462,2.2366858,2.0310023,2.4011116,0.9769557,8.943949,3.1025608,6.3578253,0.4272586,92.61507,3.2529771,3.6303954,0.8393607,1.9198383,1.3114536,-0.2703845,1.6382605,63.543095,4.030406,0.23462075,-2.3102827,3.4002342,0.900008,2.2572906,1.5089376,0.9413561,-0.98896444,0.18945952,5.585419,-1.6071239,63.13158,1.1549585,4.295805,1.499236,0.5074749,0.6463249,0.51970494,0.6742976,0.23390883,0.7184491,0.056053035,0.14899641,0.13883042,1.3259369,225.58604,93.29621,-1.366806,-1.51046,2.4110456,1.1156,2.8085322,-0.6623339,2.0573378,-2.717652,0.5014783,1.3933737,3.3244634,2.6873457,-2.6861985,3.4084725,2.3268943,-0.7087162,-2.8075452,1.1464084,1.0059688,234.60469,2.7794766,6.129852,0.9398945,63.516068,1.6952922,0.7533907,0.9589958,5.248569,63.316555,-0.77385485,0.83288836,2.1285415,-4.4599657,1.178313,3.3976939,-1.1072633,-0.6533269,1.0013521,0.37904644,0.36873323,0.46097922,1.2889884,-0.20385027,0.2488327,1.8028128,0.9477706,3.0220437,0.46187103,1.4230907,3.4795547,4.410017,97.01373,4.2499847,4.125259,0.8032887,0.62245935,0.93765265,0.9995962,1.0,0.76612854,0.75454783,0.9917308,-0.009787792,0.82951474,0.999429,0.9961878,-0.5089997,0.9911963,1.3537217
391,0.30174878,-0.43422604,4.951085,4.8857064,-0.094590046,-0.6297206,1.1832519,-1.3163873,-0.0041254554,0.44685948,-0.90285826,-0.6477658,-2.778086,-1.4220265,142.69446,1.3977526,-1.1959262,4.3090825,62.951206,-0.31991732,2.4120898,2.2416604,1.0986763,1.5893979,-1.3681934,-1.3846662,3.1354234,-0.87866944,0.05879903,2.8663363,-0.48240557,0.4178305,0.44892257,3.5446355,-2.0904112,2.840682,-0.41528854,7.0463376,3.8590715,1.9967611,0.33121347,-1.5108778,5.1808424,2.94571,-0.7864016,1.356347,1.464193,-0.7018708,-0.5200548,163.07144,0.5197807,-0.24234828,-1.1012979,-0.8407744,0.62915117,1.7742558,1.0086257,1.1745121,-0.56588936,0.5296866,3.4078066,3.1307795,162.63579,1.9614544,6.202729,0.39877477,0.18181515,0.0,0.18910079,0.8500149,0.16100472,0.21014826,0.056604486,0.29713362,0.38039863,0.6625088,134.4696,0.24899104,1.0438294,-1.8881836,1.1777328,1.3545547,2.913547,1.6230662,0.63672966,-1.9291494,1.416537,-0.0016216934,1.5802064,0.7450627,0.26223516,-0.35819125,-1.4262521,-2.3602166,-0.3285656,0.21336234,1.9960464,132.6263,1.1910583,4.139757,0.8731625,162.25514,-1.4165268,0.016694188,3.4420452,17.817112,162.76358,-0.89217615,0.33681047,-0.055909,-2.781764,-0.8587386,17.266447,-1.1137466,-0.7659187,1.9649762,-7.3308744,-1.1805701,-0.018911779,-0.3014712,0.780608,0.91139334,0.30454928,0.03247717,4.6747546,1.771251,0.90997463,2.4743118,2.7182817,2.7182817,2.5374837,3.555761,0.6979341,0.65650684,0.6270965,0.99646735,0.5,0.95119655,0.7210102,0.99120516,0.0041254316,0.99474895,-0.51924294,0.9800152,0.23228922,0.47753072,0.79449147
392,-0.6374197,-0.6931472,5.3626056,4.804818,-0.11218387,-0.5,1.4780388,-3.745326,0.009687418,0.3313713,-1.3143786,-0.5,-2.9686217,1.2792833,213.69461,1.6530442,0.9968387,4.4153805,54.82495,6.1841006,-0.09102321,0.15536487,2.6444619,56.706745,-0.49237677,1.4346191,4.3143697,1.1514006,0.85485137,1.2904656,-1.6448618,-0.6302737,2.068613,3.5706606,-1.0748472,-1.4342883,1.2039613,3.8197484,3.7505448,2.6752198,0.87951905,56.86621,3.0367384,4.0577784,-1.2328877,0.51896733,-0.14207745,2.414991,-0.7819934,70.13953,2.286343,-0.39751095,0.72588474,-0.88291115,0.7490097,-1.0099709,2.9690382,-0.41486025,-0.49237677,0.032506257,3.4686217,0.33826804,69.817566,0.39452666,6.5086184,1.343709,0.1493969,0.38237864,0.15562207,0.83060455,0.18240821,0.4692508,0.05658051,0.45211717,0.0,0.5482236,120.43943,54.943356,-0.62822986,2.3676789,0.5993323,-1.3947405,-1.6792955,-0.07978809,2.0305018,-0.115566015,2.5221987,1.0852795,0.46005607,1.7140038,0.30612254,2.919642,-0.8772578,-0.051011205,0.57229537,-0.50558746,-2.860581,122.494804,-0.6748777,1.5841309,0.77090305,69.062485,0.97164404,1.2550858,3.2225015,13.143222,68.86593,1.8619252,0.3620245,-1.2869179,-3.2387805,2.530129,12.139066,0.75381553,-1.6143748,-0.22165698,-0.41166556,-0.4736693,0.3379829,-0.44903165,3.5497506,1.1564246,0.51636815,0.115144834,1.4292642,-1.7377548,1.3246282,3.4060502,2.7182817,58.505344,4.286895,3.474873,0.6806132,0.62245935,0.90773964,0.9881203,1.0,0.8473707,0.7133048,0.99115014,-0.009687115,0.9371518,0.9465927,0.9983766,-0.5047085,0.9795509,-1.9111302
393,-0.87465596,-0.5696238,4.7342978,4.6446123,-0.15078725,-0.5,-0.030987203,-1.8802377,-6.116138e-05,1.7375464,-0.6860707,-0.5657382,-0.63333774,0.78509235,112.64009,0.46214074,2.0703,4.453334,-64.84033,2.3617098,0.3204362,-0.13568437,1.6731863,-1.1633645,-0.0317671,1.2138569,2.7405107,1.9068652,0.67840636,3.5045576,-0.22051084,-0.51290494,0.98358774,3.8899117,-1.0837493,0.877179,0.28600538,3.6614456,3.927176,-0.73496854,1.1066437,0.89055914,0.8228476,2.7098637,-1.8166903,0.4170666,-0.77232325,2.1282568,-0.28230453,-44.01263,0.39472196,1.2741992,0.6251796,-2.5675955,1.8701167,3.0385914,1.3748891,1.5116711,-0.0317671,-0.013152848,1.1333377,0.49366087,-45.749622,0.68148947,3.551834,-0.102906644,0.092684746,0.0,0.096803516,0.8613496,0.98941934,0.14042258,0.055983726,0.55401856,0.0,0.6697143,106.02199,0.66864485,1.9224277,0.07434691,0.60009694,-0.7502629,-1.6217377,2.0532854,1.2477397,-0.49753645,3.0873263,-1.858287,0.32630444,-1.3898697,1.8102677,0.32730317,1.1596966,-1.0817318,-3.7164574,2.0975628,-2.4757638,102.74881,-1.0292351,-0.10117072,0.8201542,-43.467907,2.2094603,-0.35676014,1.4318668,-97.77439,-44.81293,0.018725276,-3.4467988,-2.2965927,-3.289281,2.590426,-97.04201,1.3525592,-2.5384004,1.248591,-2.6957402,-0.636174,-0.19323766,-0.3059548,2.5432825,-0.3097216,0.34501278,-0.75008714,-0.8569698,-0.999888,0.70182514,2.134194,2.7182817,2.7182817,3.2018695,3.314667,0.6448289,0.63777924,0.5974189,0.9877936,0.5,0.96925104,0.69627345,0.99105257,6.116138e-05,0.9979891,-0.8378617,0.97291404,0.003507784,0.37542382,0.32239175
394,0.98907745,-0.6931472,5.4893603,5.8694696,-0.0020692286,-0.83373713,0.3551457,-3.2544503,0.025066832,-2.5428357,-1.4411335,-0.5,-6.8277774,-0.30961967,243.20197,3.024636,-0.39209974,3.1943727,118.59973,3.5479503,5.007718,4.2238817,1.8588533,110.43597,0.0127821565,-1.2137007,5.7694187,-0.36991495,1.9139576,2.957955,3.3905158,2.682325,3.7867177,4.361599,-0.8024069,3.3561716,1.7500062,9.032738,3.9473786,6.190502,3.4297323,106.37888,7.0830235,4.448176,-2.4579852,2.6636858,3.835629,1.944927,1.292122,168.69484,2.6038957,0.50009984,-1.2517091,2.6222715,0.5059625,1.1945622,2.2377145,0.54533756,0.7909566,1.5895245,7.6615143,4.030759,171.21893,2.637544,7.094032,1.4979784,0.9056654,0.73245585,0.9098363,0.8645916,0.10684621,0.946253,0.057435993,0.304799,0.9786658,-0.18859856,346.76523,105.86354,-1.3872702,-2.4288893,2.5647793,1.4309127,2.8847904,-0.8671526,2.519909,-3.2796998,0.61580265,0.26064402,3.793017,1.259839,-3.1049035,2.1831553,0.843098,-2.832961,1.5688448,-2.20191,2.0855422,353.561,5.7778163,8.198353,0.7902911,167.60852,-1.2383667,1.5610522,4.0816684,29.439404,167.9602,1.5393587,2.6317503,1.7012064,-4.1483192,-1.1018301,27.154028,-3.3804693,1.8269374,1.7356062,-14.80984,3.9141378,0.45554113,2.1581082,0.28265047,1.0821863,3.8330483,0.5928945,4.142003,0.60150117,1.3807967,3.4790256,2.7182817,109.5798,5.6712623,4.539524,0.86071515,0.62245935,0.93111193,0.9986817,1.0,0.77049017,0.7607246,0.99231195,-0.025061585,0.8370035,0.9999912,0.9992561,-0.89322615,0.9891121,3.21324
395,-0.14463273,-0.6931472,4.973323,5.068006,-0.06062506,-0.5,-0.3748364,-4.072398,-0.0031927554,0.095342964,-0.9250959,-0.5,-2.3764563,-0.5090532,146.25127,2.1412234,2.0918815,0.77466655,48.148045,2.2958775,-0.6042578,1.7150021,-0.64627266,43.104244,0.7689041,-1.1035533,5.136595,2.1603928,-3.1153264,3.2796993,0.5085697,2.015125,0.92949283,2.6921053,-1.1922774,-1.594341,0.77168995,5.5536156,4.458946,2.8952856,1.3145293,42.54352,4.205456,4.616816,-1.4209822,0.86853284,0.6308104,-0.49880803,1.370399,-84.29588,2.4792738,-0.099167824,0.24448714,-0.9661459,1.925659,3.572296,-0.72212493,-3.316366,1.2968862,-0.0010983077,2.8764563,3.304935,-84.40899,0.67280054,1.60361,0.3050843,0.26571178,0.29001915,0.27526549,0.9306221,0.9999795,0.21395665,0.056997463,0.34063286,0.0,-1.9295152,157.27678,42.50721,-0.30700007,2.567895,1.0401796,-0.29316324,0.46422523,0.2026872,0.59524906,-0.5655227,0.7658881,0.38347954,1.1331553,-1.088223,0.19326234,1.7796655,3.1398108,-1.8386973,-1.5173869,-2.914006,-3.0104399,159.43318,-0.98209107,2.0823452,0.7450493,-83.84427,-2.636813,0.2736323,3.7922196,-90.34812,-84.49208,-0.019493937,0.18405753,1.3062202,-1.5273343,-1.9061794,-90.15195,0.14565407,-0.27378252,0.23710883,-6.154102,1.5229249,-0.0005815029,0.33855447,2.2054818,2.243299,-0.33767688,0.3982877,-1.5241091,-0.280853,0.9241482,2.5257974,2.8115466,45.030575,3.1477747,3.7380607,0.73492956,0.62245935,0.8765811,0.9922969,1.0,0.9485563,0.73576206,0.9913453,0.0031927445,0.99413466,-0.49330565,0.999469,0.18109502,0.9611237,0.23981562
396,-0.09500237,-0.6931472,5.2370496,4.9686794,-0.078102656,-0.5,-0.3418702,-6.039901,0.02728195,-1.1948127,-1.1888225,-0.5,-3.1879234,-0.7102538,188.4597,1.1524899,1.157578,6.5312023,-48.434242,6.040734,-0.5702486,0.4181342,-0.22182155,16.3602,-0.9217889,-0.5455097,3.6236982,0.96233594,-1.5914285,3.5340753,-1.2125571,-2.8156424,1.465518,1.8338032,1.7636609,-0.9977729,-0.8072027,4.5509596,3.328625,3.2065136,1.507791,17.104132,1.3268112,3.2032456,2.0947752,0.88208884,2.2217617,1.3481138,-0.42705858,-97.51061,1.3637742,1.4697535,0.5490346,1.06113,0.71508354,1.631381,-0.029377818,0.6445004,-0.9515481,0.019991629,3.6879234,1.3038439,-96.287865,-0.14519763,0.10716188,1.035358,0.21802711,0.11823143,0.22637679,0.7374239,0.1752392,0.41968828,0.055757213,0.21972963,0.0,5.777215,143.13383,16.713995,0.39418402,1.8881506,0.953645,0.25348413,-0.35724187,0.6238115,1.6234334,-0.87352836,-0.81294596,-0.96169937,0.84672093,-0.076056734,0.49594164,1.537878,0.376105,-1.2011869,-3.5055678,5.611799,-1.9967345,142.38564,-0.2700683,3.4450352,0.6605202,-97.32494,2.0748074,-0.9912787,0.4393965,14.404434,-96.572945,-2.3750389,0.22506624,1.6886952,-2.0106354,-0.4863991,13.839502,0.09528974,1.1948127,0.6170902,2.252973,1.156594,0.2249741,1.0582483,2.3708067,0.188878,1.7935308,1.8035028,-1.5563173,0.9513682,1.1924503,3.2077477,2.7364347,19.967636,3.6837997,3.6387343,0.71513426,0.62245935,0.7933411,0.9936522,1.0,0.89598143,0.728193,0.9912661,-0.027275182,0.9734026,0.87262404,0.9910654,-0.9161796,0.87291175,-1.4749078
