,(oz2_sin+oz1),(oz2_radian+oz4),(oz37_mmnorm+oz4),(oz2_negative+oz5),(oz2_negative*oz4),(oz1_zscore*oz2_negative)
648,2.3069363,1.6752256,2.4330864,2.3780465,-2.4872725,-1.975361
649,-0.5349089,-0.59176207,-0.16429916,0.12516981,-0.36503392,0.033347394
650,2.1954253,-0.61683625,0.07649439599999999,-1.2787118,0.98417085,-1.8304366
651,-1.0382751,1.4539937,2.1207867,0.54215753,0.4088523,-0.21356735
652,2.112226,-1.0494288,-0.564206,-2.3081968,1.5014405,-1.5766842
653,-2.6937714,0.5141468,1.1310816,0.634249,0.59989345,-2.015007
654,1.8032194,-1.5185688,-0.83541477,-1.5144029,1.453618,-0.9394366
655,-2.9348295,1.050605,1.7300115000000005,0.7479394,1.5749217,-2.8414264
656,1.7964767,1.1923375,2.064116,0.21509874,-1.7712297,-1.2127066
657,0.004049942,-0.9723242,-0.7795812,-0.7316066,0.20045543,0.041083332
658,0.4334091,-1.5569012,-0.93441427,-1.6192403999999998,0.9780724,0.09409855
659,2.6387932000000003,1.2986526000000005,1.7061462,1.7556453,-1.5971141000000002,-2.114422
660,-0.659619,0.61685795,0.8538449,0.45483932,0.28172043,-0.10097256
661,-1.5549636999999998,-0.020111457,0.7799899,0.055933595,-0.0039032926,-0.69592816
662,1.0882125,0.88788855,1.6434240000000002,0.7918335,-0.20178738,-0.19686235
663,1.9343333,-0.42959493,-0.23694175,-0.40372878,0.52427614,-1.1838319
664,-1.7704105,-1.3851868,-0.9290521,0.64223546,-1.441144,-0.95028746
665,1.7403586,-0.67223066,-0.52284056,-1.0275316,0.8186226,-0.9636292
666,-0.9953183,0.18137981,0.82674193,0.098254085,0.14340378,-0.23808765
667,2.3660667,-0.25073177,0.3562003,-1.6546575,0.4361163,-2.1433282000000005
668,2.1675518,-0.23010008,0.53001857,-1.0489763,0.33310112,-1.5799735
669,0.34874028,-0.035817936,0.5724657,0.15098448,0.0034967097,-0.023869488
670,-0.3167244,0.46758476,1.3896393,-0.41882622,-0.09251869,0.102666944
671,2.3649874,0.6604701,1.5782768,0.94953084,-0.75342715,-1.6978993000000002
672,3.0030928,-1.5642922,-1.5813094,-2.2818475,2.1934628,-2.7923455
673,1.0262203,-1.6114095,-1.359535,-1.3570161,1.2925982,-0.24837376
674,-1.6633369999999998,-0.25125912,0.2924344,0.115575284,-0.1352899,-0.63448673
675,-1.9421139,0.3621342,0.6614144000000001,0.66822827,0.41567263,-1.1513461
676,2.2189226000000004,1.4879582,1.4836543,0.90544593,-1.3926756,-1.3328866
677,2.5535557,-1.5962012,-1.3788854,-2.1521149,2.5610197,-2.4515975
678,1.4976315,-0.2884408,0.32383737,-0.8071381,0.21022439,-0.597448
679,-2.5833068,-1.0604813,-0.33091927,0.44410998,-1.1915014,-1.9162366
680,2.153841,1.4411942,2.0868995,1.431522,-1.8589418,-1.557174
681,-0.7605541,-0.20576502,0.04396513,-0.05282703,-0.07675333,-0.14831458
682,2.049485,1.0062002,1.1410874,1.1270921,-0.9952034,-1.2130546999999998
683,1.539384,0.5478925,0.81737113,-0.19733906,-0.3894674,-0.63650084
684,-2.3998287,0.32744354,0.94769466,0.50752467,0.52826977,-2.097179
685,-1.0025625,-1.6977220000000002,-1.2792578,-0.95781773,-0.5406273,-0.22007343
686,-0.9330982,0.12719412,0.44285282,0.31611663,0.032149844,-0.16906577
687,0.77071255,-1.6395380000000002,-1.4555631000000002,-1.3972169,1.1470159,-0.090839274
688,-0.6860179,-1.3158594,-1.1666652,-0.11074811,-0.8081659999999999,-0.065417364
689,0.9146899,-0.1165556,0.18399715,-0.7648538,0.092892215,-0.18406428
690,-2.1922827000000003,1.5122719,2.148245,1.2411965,2.7601526,-2.1753206
691,-2.1362374,-0.98374873,-0.66633624,0.84861565,-1.5736839,-1.8781865
692,0.64524966,0.9559474,1.5860732,-0.33791623,-0.16892661,-0.08316910000000001
693,2.014094,-0.40925744,0.41588008,-0.80782044,0.44529682,-1.1994678
694,-3.0224986,-0.16097006,0.35310382,0.9277605,-0.2061928,-3.1112518
695,1.1046165,-0.43446454,0.4138394,-0.029402792,0.27279815,-0.32461342
696,-1.0633483,0.5931890000000001,0.79527414,0.42260575,0.6282181,-0.21299806
697,-1.7158886999999998,-0.47143584,0.49604964,0.5300695,-0.37783906,-0.8107569
698,2.298423,0.2518391,0.5368664000000001,0.046284676,-0.3335875,-1.9234592
699,-0.30472153,1.1511513,1.3362668,-0.7488179,-0.28802583,0.13902618
700,-1.5419993,-1.5795968,-0.7269694999999999,0.10304645,-0.90053326,-0.5735809000000001
701,-0.4617524,0.55244017,1.4785694,-0.74003315,-0.061157003,0.06364579
702,1.6966133,-1.2189444,-0.84433115,-2.157742,1.3921149,-0.8937697
703,-1.2928321000000005,-0.7719261,-0.49996626,0.0313583,-0.7727748999999999,-0.44930995
704,-2.2560034,1.0619233,1.5403706,0.8312941999999999,1.7868096999999998,-2.0627372
705,-2.2768807,0.4818005,1.1791486999999998,0.5901103,0.8975270000000001,-2.2664378
706,1.2760718,-1.0982041,-0.40402633,-1.8424447,1.4106213,-0.4084653
707,-1.4164617,-0.8328378000000001,-0.7832296999999999,0.3945278,-0.88355863,-0.57769597
708,0.21004152,-0.35173234,0.55299985,-0.82760006,0.06192737,-0.006352425
709,-1.553835,0.62647825,0.89187527,0.29871437,0.43445933,-0.6295771
710,2.6339085,-0.870775,-0.6965159000000001,-1.9173806,1.2313056,-2.2755313
711,0.8562298,-1.5595861999999998,-1.2538798999999998,-0.8050430000000001,0.41616768,-0.15792935
712,-1.0710966999999998,-1.6907705000000002,-1.4099004,0.44870657,-1.800806,-0.20531489
713,0.043596014,-1.5097264,-1.1408675,-0.16419825,-0.32665846,0.056167897
714,-1.7241824,-1.5249609,-1.3013606000000002,0.21148962,-1.6508127,-0.9154893
715,-0.6249231,-0.7291464,-0.60198784,-0.18320933,0.021115202000000003,0.018931296
716,-1.7693310000000002,-0.96462965,-0.25606287,0.98832315,-1.4940897,-1.2280818
717,-2.9791188,-1.7372031000000003,-1.5307716,0.90115136,-2.9692323,-3.4693513
718,1.1438167,-1.4974626,-1.3914839,-1.9747137,0.8701228000000001,-0.34541532
719,-1.567222,0.9527835,1.3544711,0.35678887,0.7658524999999999,-0.6779569000000001
720,3.0732622000000003,1.0861527,1.551781,2.12568,-1.7068437,-3.3478837
721,-1.5913699,-1.3989676000000002,-0.49098253,-0.08017933,-0.80315614,-0.60447985
722,0.54337573,1.6002332,1.9685903,0.22970086,-0.91750973,0.0012289739
723,0.49391693,-0.67409194,-0.51858795,-0.20770824,0.033242162,-0.021912253
724,-0.34306708,0.30346385,1.2025769,0.102224074,0.00017459197,-0.000197138
725,0.62142897,-1.368807,-1.3451153,-1.1312845,0.55197227,-0.092685945
726,-1.3368151,-1.1782336000000002,-1.0948563,0.0681442,-0.8939111999999999,-0.49333966
727,-0.3502681,-0.19290772,0.09447716,0.37215942,-0.11809268,0.16612805
728,-0.7721184,-0.49708652,-0.3512323,0.13831192,-0.35897395,-0.07177502
729,-1.5386231,0.08904366,0.72819704,0.3964861,0.12740828,-0.7224495
730,1.3195934,1.1013694,1.8838192,0.7481513000000001,-0.86324114,-0.48173535
731,-0.28960603,-0.06734091,0.79484487,-0.21152759,-0.010305736,-0.02086622
732,2.0929763,0.3935015,1.1691002,0.17014849,-0.22452542,-0.9026524
733,-1.678539,1.3250465,1.6595087,0.21820629,1.0098954,-0.7501270999999999
734,-1.022393,-0.45143563,-0.1862227,-0.10727495,-0.23296595,-0.2738735
735,0.8302345,-1.0231069,-0.8344978999999999,-0.8263941999999999,0.2700841,-0.14999095
736,-0.6710847,-1.4561019,-0.9451419,-0.775034,-0.6155353,-0.11004354
737,-1.6785862,1.3288316,1.9155679,0.8607601,1.6283171,-0.89826626
738,2.092591,-1.3421997,-0.58271563,-1.1836588,0.92049223,-0.9956931
739,-2.8312654,-1.0317914,-0.0820663,0.7089278,-1.4267652,-2.6125395
740,0.39550236,-0.4671076,0.11988714,-0.15586531,-0.014916987,0.013674333
741,-2.8453426,0.8765599000000001,1.7081157,0.73172826,1.5123945,-3.0911858
742,1.7341993999999998,-0.28453696,-0.045248866,-1.1124951,0.35854536,-0.9541308
743,-1.8415849,-1.2717406999999998,-1.231318,0.43939853,-1.5809548999999998,-1.123908
744,1.5007704,0.06376152,1.0477657,-0.035511076,-0.018478042,-0.37744713
745,-0.011627287,1.4250293,1.6332406000000002,-0.091157556,-0.4881710999999999,0.12008827
746,-1.8141768,-0.86340636,-0.190086,0.69854933,-0.93642783,-1.0197893
747,0.3951931,-0.6762031,0.24802727,-0.6180358,0.062866025,-0.028077366
748,-2.681951,-1.6243932,-0.7812793,0.49445295,-2.8003666000000003,-2.9872956000000004
749,-1.3845268,-1.6478546000000005,-0.76211035,0.080111146,-1.033708,-0.5017782000000001
750,-1.5775335,0.80594635,1.5860562,0.9605321,1.3638343000000002,-0.94767827
751,-1.4650191,0.9133572,1.6246586,0.63137615,0.6408476,-0.5726694
752,1.0874257,-1.1671602,-0.40354073,-1.382514,1.0207502,-0.28278944
753,2.940651,1.1823126,1.5413253,1.6266025,-1.6194977,-2.7363307
754,2.0659251,-1.0417812,-1.0111182,-1.5596004,1.4912196000000002,-1.5122777
755,1.9423007,0.5878313000000001,1.5649562,0.26372695,-0.7404608,-1.279768
756,-0.17699909,-1.305558,-0.57469755,-1.6089294,0.345695,0.11557536
757,-2.4747825,-1.673868,-1.3159935,0.7627388,-2.7439628,-2.4695644
758,1.9029849,-1.538635,-0.77621055,-1.7434310000000002,1.3666838,-0.9965722
759,2.4833474,-0.41223016,-0.30507585,-1.100785,0.6662201999999999,-2.2556798
760,2.2291990000000004,-1.2098697,-0.6664489,-1.7970088,2.052715,-2.0440013
761,1.331793,1.4136407,1.6438675,1.0851212,-0.57248294,-0.38112584
762,-0.3938524000000001,-0.31083876,0.0317021,0.0064294040000000005,-0.043580733,-0.035772756
763,1.9655433,-0.5153042,-0.08632377,-0.6954991999999999,0.63302124,-1.2296228
764,1.3271756,-0.63759214,-0.028377175,-0.61447304,0.38875672,-0.4577156
765,-2.380735,-0.508781,0.31987822,0.47031683,-0.5679579,-1.7016994
766,-0.06807621,0.5182619,0.715191,0.6692658,0.07512004,0.010920435
767,-1.3789358,0.60424817,0.85970175,0.67696965,1.0059594,-0.6037766
768,3.2491717,-0.046250213,0.09424388,-0.029040575,0.1174299,-3.5730760000000004
769,-2.0081973,1.0249974,1.043578,0.31283867,0.9870806,-1.1341411
770,-0.59346753,0.9278262,1.5607048,-0.09848558,-0.18301724,0.15652451
771,-3.2771254,-0.27374363,0.5187843,0.8022557,-0.38124633,-3.520167
772,0.30907094,-0.092864506,0.36534432,-0.56027615,0.06632729,0.18272041
773,2.2424927,-1.2620693,-1.016418,-1.0484841,1.7393945,-1.7138125
774,0.5665928000000001,-1.0361129999999998,-0.41796255,-0.31411502,0.37727565,-0.07695461
775,-0.20648715,-0.6957327,-0.22836846,-0.8634269,0.07238117599999999,0.032190427
776,-1.2306123,-0.45913196,-0.27953979999999995,-0.35033485,-0.13672723,-0.2814742
777,-2.4328184,0.33972886,0.6112226,0.6454935,0.5186317,-2.0549853
778,-1.6225629,-0.63968647,-0.461254,0.5023704000000001,-0.89338475,-0.91571015
779,-2.7529922000000004,-0.8789213,0.041240096,0.441638,-1.2652793,-2.6071436
780,2.5141087000000004,0.3962441,1.0244197,0.76923406,-0.563701,-2.3118489
781,2.0160778,-0.79318386,0.13437063,-1.1431892,0.75278556,-1.1300342
782,0.9498415,-1.377026,-1.359812,-1.6907753,0.42929924,-0.20016992
783,-1.1757612,-0.9690199,-0.460028,-0.45132124,-0.25693655,-0.24323127
784,2.1809125,-0.026805202,0.45624653,-0.50725895,0.057397936,-1.5005713
785,2.0890322,-1.1369448,-0.66343087,-1.8524675,1.0582838,-1.1889893
786,2.1849258,0.63726455,0.87205625,0.26193976,-0.8031468,-1.5947926
787,-0.6300595,-0.92838305,-0.04351288,-0.26367440000000003,-0.0682633,-0.04099587
788,-0.45933282,1.4122701000000002,2.1029925,0.16777267,0.36846125,-0.05260876
789,1.2345232,-0.7976015999999999,-0.048489213,-1.1439528,1.0952118999999998,-0.35024592
790,-1.5749516,1.0792861,2.0905137,0.402031,1.175566,-0.7470906
791,-0.48188174,-1.7070463,-0.73948884,-0.1479941,-1.3380415,0.18075465
792,1.0721077,-0.72047895,0.07339960000000001,-0.21252581,0.3799711,-0.29936868
793,-0.9777995,-0.5056831,0.10701281,0.25984728,-0.40839723,-0.1987162
794,0.8840551999999999,1.5476858999999998,2.2398152,0.8180849,-1.0811461000000002,-0.16673443
795,0.6213324,1.2661287,1.9140105,-0.3401055,-0.6990651,-0.05188403
796,-0.16444002,0.6501773000000001,1.2917337,-0.8213001,-0.13331629999999994,0.076156124
797,-0.88515294,-0.052541353,0.24717146,-0.44869286,-0.014341911,-0.17805147
798,1.2505927,1.5126058,2.3218975,0.4784695,-1.2371534,-0.4259164000000001
799,1.9667884,0.94236904,1.7539883,0.9149716999999998,-1.4689219999999998,-1.5550052
800,-0.26719257,-0.32881096,0.6360531,-0.3922909,-0.06251705,-0.014660372
801,-1.9078194,-0.67977786,-0.35167822,0.09823358,-0.64981383,-1.0566281000000002
802,-1.2787181,-0.2061961,0.24105728,0.05091226,-0.09721607,-0.3968971
803,0.9465159,0.7543076999999999,1.511909,0.37680322,-0.5040712,-0.21638663
804,1.5949395,-0.44582745,0.4693282,-0.4902364000000001,0.6520246999999999,-0.8490293
805,-0.89489037,-1.5428362,-0.8495925,-0.29090303,-1.4495832,-0.07755212
806,1.7093778000000002,-1.0399542,-0.57326466,-0.7942616,0.64838326,-0.6980962
807,1.381143,-1.1016628000000002,-1.0417584,-0.8419061,0.42457968,-0.38609025
808,1.1442294,-0.26459390000000005,0.5278932,-0.6912675,0.22612655,-0.3401551
809,0.6026859,-1.2332505,-0.89530903,-1.0945041000000002,0.23065561,-0.077867836
810,-2.435735,-0.28837490000000005,0.6489723000000001,0.15228772,-0.29558682,-1.6977091
811,1.1016665,-0.119550824,0.7776121,0.6065514,0.06330663,-0.31013244
812,0.9549471,-0.9335103,-0.57772076,-0.65500736,0.6651267,-0.21688229
813,2.718905,-0.67217726,0.07950455,-0.35276556,1.0893242,-2.6788352000000004
814,-0.11852160000000002,-1.1392606,-0.78379583,-1.1054559,0.4972474,0.23366666
815,0.5141977,-1.3714258999999998,-0.50032246,-0.6128155,0.10741244,-0.03413401
816,2.1050767999999995,0.715463,1.2803648,-0.26195157,-1.1293265,-1.8225775
817,-0.09172964,-1.164353,-0.5792776,-0.52777326,0.48985302,0.20820487
818,-1.4662976,-0.91570985,-0.5223833999999999,-0.2089296,-0.59610856,-0.5631363
819,-2.9162392999999995,-0.029633863,0.15210277,0.75482595,-0.0007444361,-3.2149324
820,1.7273519,0.32261664,0.45037547,0.13003606,-0.22795878,-0.77756584
821,-0.21161824,0.08806432,0.67248595,0.073903665,0.0046151206,-0.0082918145
822,-0.515629,-0.7650361999999999,-0.082402885,0.2311585,-0.4307037,0.013894117
823,-1.7183228,0.46697274,1.0474424,0.062861204,0.49112278,-0.8817613999999999
824,-1.7914150000000002,0.48299497,1.4000947,0.8327786,0.68500376,-1.1028672
825,-2.536096,1.2132651,1.7211254,1.05585,2.1399324,-2.6646283
826,-1.5991148000000002,-0.8102004,-0.27884638,-0.41142887,-0.69426465,-0.7275371999999999
827,-1.972784,1.4452988000000002,2.214803,0.65441525,1.8819222,-1.3010095
828,1.1298127,1.1016879,1.7578832999999998,0.26220727,-0.566109,-0.32894320000000005
829,0.9459417,1.4835865,1.9176127,0.8476961999999999,-0.25338167,-0.13280539
830,-1.3444672,0.9085534,1.821049,0.36004168,0.63949126,-0.4895114
831,-0.1828436,-0.5428984,-0.1233165,-0.675774,-0.13483499999999998,0.016263934
832,-1.2960572,0.7949864000000001,1.4502913999999998,0.12523133,0.6573058,-0.46339425
833,-0.10362806,-0.44477496,-0.17669529,0.38639015,-0.066413134,0.00691458
834,0.30353123,-0.7120563,-0.20349807,-1.130123,0.35360965,0.08233846
835,-1.3982916,-0.9797226,-0.3075505,0.35970312,-0.6954289,-0.53208745
836,0.8068188000000001,1.3724313999999995,1.6673952,0.18514818,-0.9083702,-0.12540327
837,-0.2581281,0.8225084,1.6388036,-0.080923975,-0.13212508,0.06751017
838,0.9348952,-1.5908592,-1.2506948,-1.5079074,1.4976583,-0.12320901
839,0.46540236,-0.74143183,-0.044165254,-0.3618502,0.015119237,-0.009075043
840,-1.835916,-0.89533687,-0.18663263,0.73689514,-1.289725,-1.2462723999999998
841,2.2307398,-0.4010986,0.36751375,-0.98617595,0.5512404000000001,-1.6488118000000005
842,1.6355624,-0.57865435,-0.30493638,-0.37632042,0.6026625,-0.7971875
843,-0.12851077,-0.58977634,0.14034396,0.4903121,-0.28000546,0.16128889
844,-0.93693584,0.50783515,1.5098655,0.5282635999999999,0.31011418,-0.22368836
845,1.9390936,-0.8875359,-0.09432083,-2.1787736,1.3121482,-1.3635824
846,1.8117645,-0.17946324,0.7761442,-0.7091835,0.34666842,-1.3575146
847,2.379385,-1.1002647,-0.7738676999999999,-1.7330438,1.4244612,-1.8088071
848,1.4498634,-1.1174711000000002,-0.38612556,-0.8531810999999999,0.8544634,-0.57769734
849,-0.015563015,-1.3580219999999998,-0.5120004,-0.8353063000000001,-0.08882905,0.0032654863
850,2.5981333,-0.14397201,0.74286294,0.6045563,0.21729434,-2.1303291
851,0.141033,0.63893306,1.3681803999999995,0.4392213,0.15260726,0.08930135
852,-1.5432861999999998,-0.8684185,-0.5617943,0.66245127,-1.1845059,-0.7825121
853,-2.5445712000000005,0.31942138,0.36849317,0.41198403,0.3588595,-1.7755808000000002
854,0.8698802,0.46009243,0.73378634,-0.7651372,-0.43384704,-0.038949262000000005
855,2.7144213,0.07734579,0.7724594,0.08089185,-0.06136806700000001,-1.920802
856,1.0688214,-1.2548201,-0.8834049,-0.26670027,0.35986197,-0.22492991
857,1.3519242,0.8223870000000001,0.8955463,0.4923742999999999,-0.5794597,-0.49818203
858,-2.3168657,-1.7387956000000002,-1.5247412,0.7800720999999999,-2.2582297,-1.7764921000000002
859,-1.1583865,-1.1301565,-0.54320836,-0.22218698,-0.94299614,-0.34690928
860,0.7459686,1.3590726999999998,1.7273781000000004,0.31055105,-1.2957596000000002,0.07369391
861,0.67289436,1.2324339,1.9864651,0.83146334,-0.9149206,0.006752460300000001
862,-1.6150008,-0.49511158,-0.2465311,0.53591436,-0.3046893,-0.6462804
863,1.860772,0.87559587,1.603229,1.463124,-0.9828763,-1.0901954
864,-0.97475195,0.14067706,0.85023385,0.33571008,0.07533123,-0.24800019
865,0.18873286,-0.0011734122,0.94960827,-0.13473445,0.0005913036299999999,0.090026915
866,0.013926558,-1.0285155,-0.3892671,-0.41426015,0.12601024,0.013214926
867,0.8477215,-0.6489303000000001,-0.39851624,-1.2572781000000002,0.66242397,-0.009343825
868,-2.0930414,1.1436228000000002,1.6250898,0.7370104999999999,1.8036698,-1.6858175
869,2.5689306,-1.0946956,-0.43821996,-0.8972441999999999,1.812947,-2.5359442000000003
870,1.2895195,1.5784305,2.09924,1.1714003000000002,-0.28116882,-0.19857039
871,-0.25591063,-0.095057964,0.045575097,-0.08846568,-0.0023387854,-0.005717116
872,1.2159893999999998,0.65995544,0.92381346,0.065140665,-0.32434618,-0.36787525
873,-2.61532,-0.03243109,0.06538813,0.1793207,-0.014084688,-1.9788704
874,1.4906509,-1.0099915000000002,-0.43407667,-1.1086983999999998,0.8319753000000001,-0.62155
875,1.425492,0.39736366,1.2235839,-0.0072477459999999985,-0.20297892,-0.48446065
876,1.688477,1.0179452,1.4293101,0.72464883,-0.55258197,-0.64010036
877,0.37414446,-0.7459198,-0.24046129,-1.0842066,0.18223502,-0.032471094
878,-0.5101428,0.44497156,1.3587632,0.18920892,0.12733634,-0.06537783
879,1.9766922,-1.5504576,-0.6079451,-2.1956348,1.7507,-1.2035326000000002
880,0.73714,1.0850561,1.4645673,0.23165410000000006,-0.15843785,-0.086587474
881,-0.44325966,0.34555042,1.2083972,0.41503072,0.092529364,-0.048137415
882,1.362267,0.9568717,1.5827374,0.5301517,-0.52336913,-0.4629326
883,-2.0082011000000004,-1.218602,-0.23732078,0.32746166,-1.5226191999999998,-1.3399226999999998
884,-0.31377906,-1.5330374,-1.1124127,-0.44977474,-0.01492072,-0.0029610163
885,-1.8731043,-0.74254096,0.19028217,0.6885338000000001,-1.2110614,-1.4978796
886,-2.2023811,0.7955485999999999,1.5516318999999998,0.0987978,0.9525675,-1.49817
887,-0.5537629,0.9389287,1.6627556,0.5637380999999999,0.7745458000000001,0.14012879
888,-1.7640102,1.1012567,1.7971505,0.25502324,1.5621606,-1.0841098
889,2.0850186,-1.0198258,-0.3349533,-1.3791007,1.7238151999999998,-1.7891243
890,-0.54574263,0.5218656,0.68657684,0.06454905,0.023946453,-0.022916852
891,-0.8442011,-1.220191,-1.1477625,-0.2035887,-0.29004756,-0.1450777
892,0.008665323,0.49011436,1.0320075999999998,-0.18328345,0.14674647,0.08911899
893,-0.5101146,-0.54244936,0.091305494,0.08010101,-0.21261185,-0.04903391
894,-2.1191747000000003,-0.46067053,-0.1094504,0.4307177,-0.44625854,-1.2836087
895,-2.5969677000000004,-0.39655176,0.16969976,0.24803388,-0.3744396,-1.7407013
896,-2.2339928,1.1884396000000002,1.6326149,0.66215825,1.7759011999999998,-1.8146067
897,-0.64373624,0.51731503,0.77141273,0.22133702,0.16322862,-0.10513548
898,-3.063858,-0.15125169,0.42815796,0.9062749,-0.16776676,-2.742307
899,2.2656536,-1.6018064,-1.2212024,-1.6563120999999998,1.8458706000000005,-1.5462358
900,0.5930529999999999,1.4791498,1.7318218,0.65486896,0.021243382,0.008726467
901,1.1202028999999998,-1.5914261,-0.9049471,-1.4180212,0.65394646,-0.2956837
902,1.1815712,-0.45708844,-0.14809316,-1.0612918,0.41465473,-0.36204964
903,-0.9202638,-0.17358927,0.7250635,-0.17960384,-0.065690026,-0.21144466
904,1.389176,-0.63829273,-0.13817137,-1.3475193,0.7181122,-0.5480489000000001
905,1.5745271,1.7259827,1.8175154,0.66912997,-2.0985982000000005,-0.778065
906,2.2883124,-0.56119555,0.38653034,-0.22367108,0.91056186,-1.9957238
907,-1.8077818,1.4363506,1.8609523,0.99137473,1.3436085,-0.9339567
908,1.3833222,-0.14325488,0.36269724,-0.23798543,0.14250922,-0.5401338000000001
909,0.5777222,-1.553757,-1.1612551000000002,-0.87440175,-0.21509562,0.09931465
910,1.5808765,-1.2253083,-0.4666492999999999,-2.3137171000000003,1.5393078000000002,-0.78664994
911,0.9300189,0.26890254,0.30218875,-0.1455372,-0.18711974,-0.19205448
912,2.85446,-1.2379469,-0.70834535,-1.356295,1.6040225,-2.4177685
913,2.3651686,-1.2069412,-0.32008696,-2.56451,1.8271477,-2.0301595
914,-1.0262514,1.4556928999999998,2.4533887,0.3028435,1.3367662,-0.21605998
915,-0.23878396,-0.85507953,-0.43354592,-0.29195434,-0.4045891,0.1056798
916,-1.5366601999999998,-0.59202325,-0.29540837,1.2718916,-0.9644542,-0.93934184
917,-1.7332368000000002,1.43548,2.161429,0.31025618,1.7793791,-0.9698699
918,-0.88140315,-1.3250917,-0.8767023000000002,-0.2208752,-1.0889215,-0.1187809
919,1.6751845,0.40701517,0.9166624,-0.76543003,-0.3372489,-0.78942627
920,-2.2164516,1.1094418,1.2357389,0.5142399999999999,1.285943,-1.4905705
921,-2.3666048,0.61602855,1.279736,0.5809605999999999,0.81598496,-1.8021193
922,1.1812188999999995,1.6569778999999998,1.7922592000000002,0.4857788,-1.7625244999999998,-0.32422614
923,3.1037173,-1.0433052,-0.555504,-0.79051,1.7164563000000002,-3.373189
924,1.8551058,-0.21141101,0.22905116,-0.24552369,0.29016832,-1.1304811
925,-0.5736583000000001,0.53780586,0.55991066,-0.65816873,0.008191081,-0.008505341
926,0.93670356,0.65825754,1.1409447,-0.13703325,-0.40434763,-0.21992375
927,-1.5634863,0.54769516,1.4049118,0.17007473,0.25272086,-0.5115679
928,-3.0890336,-1.1435987,-0.32601827,0.49648857,-1.6691275,-3.1261635
929,-0.56364924,-0.3126625,0.4228928,-0.82221925,-0.037890047,-0.05395028
930,0.9707588,0.38782907,0.9463175,-0.4455728,-0.2289547,-0.24314298
931,-1.5959692,-0.7512365,0.15335429,0.0834468,-0.60331327,-0.7091012
932,-1.3184352,-0.03230852,-0.017142858,-0.25065,-0.008467707,-0.3186167
933,1.2226598,-0.815311,-0.5749028,-0.59944904,0.5949055,-0.40572956
934,2.2030559,-0.9168048,-0.2190237,-1.2434976,1.1472462,-1.5452374
935,-3.0972276,1.4434354,2.180023,0.9724471,2.4107517999999994,-3.4400532
936,-1.4402633,-1.0099076,-0.87135327,0.51665175,-1.4879924,-0.66896284
937,0.57051736,-0.79608184,-0.6707254,-0.95244026,0.6737211999999999,0.13986148
938,2.79287,0.072273046,0.48507583,-0.124604106,-0.06649012,-2.4998977000000004
939,0.69392556,1.3516201,1.6132972,0.5319154,-0.5244629,-0.122419216
940,0.27981943,-1.4048092,-0.7109856,-0.39460158,-0.14580739,0.039881535
941,-1.9133985,1.4691031,2.4730246,0.7712091,2.3759174,-1.4508014
942,1.3491156000000002,-0.99609876,-0.8315805000000001,-0.4993955,0.29181707,-0.30962574
943,-1.646793,-1.623917,-0.7256882,-0.109651625,-1.0692697,-0.6841904000000001
944,-3.0013623,0.07435153,0.26495135,1.2041721,0.18120688,-3.4918072
945,-1.5799508,-0.14659818,0.8725895,0.5188013,-0.15459804,-0.7859848
946,1.7662625,-0.69761133,-0.6347742,-1.6818558999999995,1.1531523,-1.2190769
947,2.7469726000000003,1.5596974,2.3079987,2.0965152,-2.5297372000000005,-2.8938293
948,1.3824604,1.0721731,1.263346,1.0510445,-0.99640536,-0.5407541
949,0.32707217,1.4670518999999995,1.5206976,0.8372853000000001,-0.08929709,-0.016222864
950,0.8822838,1.6877171999999998,2.2420118,0.4185664000000001,-1.1922864,-0.16318007
951,-2.8357196,1.5768892,2.1060598,0.5838384,2.4844055,-2.8452396
952,-0.010935441,-0.76826966,0.21080226,-0.5241939999999999,0.111084834,0.022285635
953,-1.5365912,-1.671569,-0.9260382,0.15676814,-1.4166026000000005,-0.6689847
954,-2.221364,-0.9483937,-0.4753518,0.4327569000000001,-1.5046008,-2.0022452
955,-2.1880298,1.4091344,2.1148126,0.35114515,1.9410836,-1.6418152
956,1.8381009,-0.92154044,-0.057662845,-1.7560658,0.7478246999999999,-0.89670134
957,-0.81938374,0.35154948,0.71398854,0.031423762,0.067284815,-0.11968634
958,-1.0072972,-1.4544927,-1.2007065,0.3199013,-1.1983209,-0.22304784
959,2.3362722,1.0140411,1.52584,1.0472378,-1.2377448999999998,-1.7323828
960,-0.9429827,-1.3795089,-0.74742246,-0.25067002,-1.1695141000000002,-0.16039966
961,-1.2846392,-0.35301664,-0.11292449,0.28992993,-0.36124095,-0.4349986
962,1.3348641,1.2138087,1.9211059,0.49123454,-1.1116289,-0.49620524
963,1.8471482,-0.014069646000000002,0.5394124,0.30892313,0.02367367,-0.9207567
964,-1.7862383999999998,-1.7189993,-1.0267256,0.24232513,-1.6626451,-0.935825
965,0.084484436,-0.50822294,-0.18741941,-0.53326523,0.0836544,0.012850102
966,0.045978412,-0.31577417,-0.22054261,0.35894448,-0.036430083,0.018799964
967,1.3047583,1.0036414,1.8699801,0.5919121,-0.39646843,-0.36510116
968,0.75899243,0.5324208,1.4801993,-0.41843566,-0.40825003,-0.039918333
969,0.6421802,-0.53593093,-0.47196215,-0.54983413,0.0930074,-0.08122997
970,-2.78558,-1.744538,-1.1189601,0.8286798000000001,-2.8584492000000004,-2.9843812
