,oz6_radian,oz4_radian,oz12_radian,oz1_radian,oz2_radian,oz17_radian,oz41_radian,(oz21+oz37),(oz9+oz18),(oz14+oz34),(oz11+oz26),(oz25+oz30),(oz18+oz24),(oz27+oz35),(oz8+oz25),(oz11+oz40),(oz3+oz39),(oz33+oz35),(oz35+oz49),(oz12+oz30),(oz7+oz18),(oz14+oz29),(oz10+oz12),(oz34+oz49),(oz29+oz30),(oz17+oz26),(oz16+oz34),(oz25+oz44),(oz30+oz33),(oz14+oz22),(oz3+oz31),(oz11+oz14),(oz30+oz46),(oz2+oz20),(oz10+oz15),(oz4+oz36),(oz18+oz43),(oz12+oz40),(oz25+oz28),(oz11+oz13),(oz36+oz45),(oz1+oz2),oz18_zscore,oz46_zscore,oz50_zscore,oz4_zscore,oz47_zscore,oz2_zscore,oz38_zscore,oz29_recip,oz16_recip,oz2_recip,oz15_recip,oz3_recip,oz17_recip,oz10_recip,oz24_mmnorm,oz16_mmnorm,oz2_mmnorm,oz31_mmnorm,oz35_mmnorm,oz1_mmnorm,oz19_mmnorm,oz1_negative,oz4_negative,oz40_negative,oz31_negative,oz20_negative,oz25_negative,oz21_negative,oz14_degree,oz3_degree,oz34_degree,oz30_degree,oz8_degree,oz1_degree,oz44_degree,oz15_sin,oz8_sin,oz23_sin,oz45_sin,oz28_sin,oz44_sin,oz2_sin,oz28_tanh,oz2_tanh,oz36_tanh,oz45_tanh,oz9_tanh,oz8_tanh,oz23_tanh,oz51
461,0.0062255473,-0.008752321,-0.029823856,0.0033478863,-0.00079200964,-0.014739372,0.02325614,0.6873505,-0.27448785,2.1739595,0.36765242,0.71274745,1.1994699,-1.3338422,0.06835103,-2.7886553,0.80111957,-2.4608738,-2.2735996,-2.3407936,2.0033188,1.3048681,-2.2428088,0.7310463,-0.19033346,0.78976434,2.151663,0.30129433,-1.3990109,0.20223916,-0.19450866,-0.4034267,-2.1280913,1.3308101,-1.5186659,0.9614353,-0.5712292,-3.2308207,1.8337781,-1.4194889,2.7977219,0.14644095,0.7031305,-1.4968274,-0.6979992,-0.501722,-1.3328866,-0.045401517,0.7404133,2.2640877,1.1892126,-22.036716,-1.0156014,-2.662155,-1.1841272,-1.872562,0.6522611,0.75299513,0.50505215,0.55492,0.007939786,0.5532985,0.92449594,-0.19181976,0.50147104,1.5220397,-0.18112688,-1.3761889,-1.34476,-1.7286415,49.457085,-21.52233,75.101616,-36.211647,-73.13284,10.990462,-59.78617,-0.833072,-0.95698005,0.9590112,0.9722855,0.46975935,-0.86415344,-0.04536324,0.45343682,-0.04534769,0.8982156,0.87042135,-0.7518803,-0.8555252,0.85741246,-0.08534074
462,-0.015058818,0.009194711,-0.003101475,0.0058373683,0.019864287,-0.013491238,-0.030072177,0.526228,0.15365791,1.564689,-0.13574469,0.4141826,2.29594,0.11085415,-0.13817704,-1.6818929,-0.4050243,1.6455966,0.89462894,-0.5433071,1.9690845,1.9139729,-1.42868,-0.49149984,0.30181783,0.35644525,0.96581674,2.389932,-0.42427748,0.7488852,0.32235616,-0.018631577,-1.5170039,0.15481913,-1.8293821,1.8748041,1.7799017,-0.59441334,2.19246,-1.9379137,0.13451934,1.4725964,1.292333,-1.1519743,1.4928082,0.5270818,1.5481815,1.1387093,-1.0178205,1.498299,1.5439793,0.87862664,-1.7288966,1.0790893,-1.2936761,-0.7993743,0.7952117,0.6960751,0.8479786,0.32924336,0.9955976,0.58426625,0.59026176,-0.33445656,-0.52681816,0.4167119,0.6043512,0.9833207,-0.7797883,-0.8643308,71.42201,53.09642,18.22806,-20.947662,-52.59554,19.162949,92.254425,-0.5466879,-0.7943674,0.29530403,-0.93683416,0.98752433,0.999226,0.9078551,0.88806015,0.81378675,0.87357706,-0.83771634,-0.81374925,-0.72493345,0.2911055,-1.3653065
463,0.029184973,-0.027643746,0.025023654,0.023436682,0.023872405,0.028253894,-0.0264736,0.17689013,-0.3988552,-1.2430829,-0.1398842,1.5714281,-2.8506608,-0.42217994,1.8589303,0.5296809,-1.4208447,-0.34923095,0.62263715,2.2278242,-1.977283,0.10421363,1.2172426,-1.1765585,0.6956351,2.018191,-0.108976245,0.79145354,0.09138346,-1.0505064,0.30763674,-0.3365937,-0.19825393,2.5769515,1.1003284,-3.1278565,-2.0309372,2.5026772,2.0320375,0.2016362,-2.4893174,2.710611,-1.4904547,-0.99282473,1.0854766,-1.5846624,-0.031366136,1.3684725,-1.1183289,-10.158555,0.74807775,0.7311074,0.7593962,-0.89962035,0.6177305,-4.618785,0.12907144,0.89907444,0.91451955,0.9106371,0.60299015,0.80319214,0.18062374,-1.342823,1.5838699,-1.0689274,-1.4192168,-1.2091634,-0.7773537,-1.0044478,11.611151,-63.68884,-82.83455,45.497105,61.969776,76.93809,0.8078598,0.96792495,0.88269985,0.98827374,-0.81069076,0.95045114,0.0140993465,0.9794645,0.84959185,0.8781871,-0.91278785,-0.73766196,0.79718965,0.79378307,0.9383534,0.1552076
464,0.024922298,0.024588283,0.017869554,-0.040564865,-0.023907194,-0.01938375,0.017541222,0.24952133,-1.2150447,-0.39996922,1.1879948,-0.87384784,-2.467094,1.563525,1.9625664,-0.82813746,-0.6236242,1.1739393,-0.0914318,-0.17087483,-1.7808588,-0.24105716,2.5364988,-2.0160902,-2.524674,-0.36229342,-2.528852,0.44574958,-0.45658302,2.5652547,-1.6658239,1.5285728,-1.1645306,-0.605379,0.2542249,0.4320004,-0.67695946,-0.24396849,1.7436727,-1.0551016,-1.2165711,-3.6939769,-0.9171315,0.03020942,0.44125298,1.4095098,1.0210863,-1.3704668,-1.591022,-0.7519086,-0.9615468,-0.73004353,-0.79464483,-2.2781632,-0.9004084,0.66109204,0.075708866,0.1988985,0.12130439,0.15038562,0.62692124,0.007047832,0.7559606,2.3241956,-1.4088049,1.2678186,1.2268739,-0.7644024,-0.3208771,-0.17757893,62.388897,-25.149988,-85.30544,-68.45269,94.06187,-133.1666,7.154666,-0.9516071,0.99748814,0.90514165,-0.23747592,0.98906785,0.12454821,-0.9798644,0.8901807,-0.8786424,-0.75167924,-0.2352753,-0.28982195,0.9277084,0.8116046,-0.15678783
465,0.019023387,-0.020866152,0.007989025,-0.014160518,-0.01898,0.015483263,0.022904376,-2.6808717,2.953022,1.6235677,0.6807239,1.5934072,0.74243563,-2.6019194,0.2687797,0.9064038,-0.92071337,0.1092875,-2.3426728,2.133627,2.862807,0.3032416,1.0943896,-0.9591459,0.6649256,1.7080851,1.2166288,-1.6809717,2.8593419,2.7977226,-0.82378435,1.1739701,1.17292,-1.3768721,-0.40173614,-0.09552562,0.30821848,1.5043768,1.4490564,1.3562984,1.7180005,-1.8988118,1.6926138,-0.5032212,1.4334097,-1.1961406,-1.3641443,-1.0880181,-1.2493956,-0.9891549,1.1022117,-0.91956234,-0.96303093,-0.8718059,1.1272361,1.5707165,0.24500075,0.77254856,0.20310345,0.5957564,0.18805638,0.3355035,0.6761739,0.8113379,1.1955425,-1.0466393,-0.32325995,0.2893982,0.0824825,0.9071234,75.29843,-65.720795,17.72514,96.02139,20.12584,-46.486233,-91.586685,-0.8615872,0.3440832,-0.52484804,0.57939297,0.99922955,-0.99961656,-0.8854558,0.91068757,-0.7959543,0.80050504,0.54972255,0.8514096,0.33749443,-0.50241894,0.19623223
466,0.021662867,-0.023907516,0.017246155,-0.029263424,-0.028503655,0.023488512,0.026520729,-1.238028,-1.4124391,-0.8809258,-2.1179745,2.5565407,-1.2961664,1.5723085,-0.20304728,-0.04878813,-2.336453,2.6571982,0.02050507,2.6583807,-1.9733927,-1.3236538,0.48076707,-2.1651378,0.2353828,0.18941748,-1.2380251,0.62599814,3.133942,-0.90046203,-1.9483285,-0.8503873,0.057422996,-3.2882338,1.1541302,-1.8626697,-3.059218,1.9009433,1.0508265,-0.006770849,0.35326415,-3.3098097,-1.7023492,-1.6136328,-0.5555835,-1.3704852,1.7255554,-1.6339563,1.4945493,-0.6969292,-4.066906,-0.6123177,0.60186756,-1.0428206,0.74305654,-1.9709681,0.62653035,0.43283656,0.044996053,0.21861717,0.8471461,0.14763159,0.7642406,1.6766707,1.3697997,-0.9128113,0.98939073,1.6550945,-0.886292,-0.0238328,6.371985,-54.94308,-56.84531,95.6982,-62.41454,-96.06615,-14.913737,0.99588966,-0.8863211,0.12417814,0.7487233,0.16379325,-0.2573645,-0.9980573,0.16306578,-0.92650735,-0.4564913,0.6890445,0.28126815,-0.7966368,0.12386024,-0.6780465
467,-0.0038414123,0.024157926,-0.012784691,0.0009739609,-0.007293478,0.0008729729,0.019671906,1.446343,-0.7835762,0.102276325,-2.3393073,0.63594913,-0.014256418,-0.8763249,0.74874127,-0.97308683,0.3307808,-1.994107,0.31915307,-0.82307154,2.3127863,-1.5842634,-0.009007752,2.769454,-0.6240084,-1.3493742,2.0873222,0.6445399,-0.7874629,0.6681814,0.40119135,-1.9907331,-0.16936043,0.2721937,0.4363361,2.7791378,-0.29774374,-0.76568025,0.6564282,-2.5188596,0.2355082,-0.36208165,0.78804415,-0.07883716,1.170741,1.3848399,-0.8547388,-0.4180946,-1.1017532,-1.874605,1.0704023,-2.393,-3.4823186,10.729924,19.992937,1.3821679,0.28652185,0.78049123,0.39711773,0.59137034,0.12323001,0.5237681,0.4629857,-0.05580385,-1.3841473,0.033171423,-0.30799407,-0.6900792,-0.72651184,-0.7595108,-60.207417,5.339812,66.06742,-5.1888604,1.2736509,3.197325,-4.696645,-0.28323445,0.022227572,-0.59988457,-0.9165963,-0.07002625,-0.08188015,-0.40582883,-0.06996909,-0.39514756,0.88426405,-0.8208711,-0.9172206,0.022225741,-0.5671808,1.2081146
468,0.030404685,-0.027847473,-0.0040418305,-0.034939878,-0.02809252,0.025616234,0.0044894624,1.7480174,0.9984444,0.23005742,0.4717561,-2.0451717,2.2624528,-0.22959682,-0.4143919,0.5263787,-1.1386044,0.9634439,0.713606,-1.6564524,1.3128262,0.6660132,-0.4847121,2.1947074,0.17572987,0.8923445,1.6440711,0.4932207,-0.144974,-0.14776576,-2.2862446,0.11252457,-2.8268037,-0.45023894,-0.074572176,-3.1963863,1.3069956,-0.7523149,-2.074316,1.4083385,-0.14283824,-3.6114905,0.90828615,-1.4026326,-0.2349552,-1.596341,0.51328033,-1.6103883,-0.05223559,0.6247648,2.0858345,-0.62127894,5.600356,-0.91104746,0.6813372,-3.950504,0.8938899,0.6465089,0.0518215,0.16138011,0.40828195,0.07701957,0.032710075,2.0019076,1.5955427,0.5207351,1.188607,-1.159344,0.6202991,-1.315476,-53.548016,-62.890003,66.72933,-81.639175,11.797612,-114.70085,63.79998,0.17761274,0.20445527,0.8957461,0.99364585,-0.99318904,0.8972582,-0.9992479,-0.8964843,-0.9230984,-0.9217954,0.8972645,0.09036529,0.20304571,0.8041001,-0.8003644
469,0.003333855,0.019147722,0.013313565,0.008257219,0.028204076,0.012472815,0.029795421,-2.4080803,1.4619682,-1.4833311,-0.90721786,-2.9040155,0.8022195,-0.3208111,-2.3695078,-0.096773446,2.5722685,-0.73627865,-1.1143193,-0.9596631,2.7862246,-2.3557603,-0.63001114,-0.6127234,-2.377228,0.82102764,1.2191962,-2.00794,-2.1748323,-2.519202,2.0921164,-2.7146125,-2.1333313,1.8147067,-2.290233,0.49988198,0.3589365,1.6796435,-2.5897408,-1.7646185,-0.54901963,2.0890784,1.0847071,-0.4110627,0.34165016,1.0976326,-1.5145663,1.6167831,-1.353182,-1.5272918,0.9984816,0.6188216,-1.1143172,0.39458653,1.3993067,-0.7179667,0.43296462,0.80031526,0.98643196,0.37583634,0.4177379,0.6143679,0.6532899,-0.4731038,-1.0970837,-0.9168324,0.44218212,-0.19873214,1.1815414,0.82805866,-97.46049,145.20459,12.471883,-98.6905,-68.06546,27.10685,-47.34915,-0.7817147,-0.92761123,0.98682046,0.048163418,-0.9868102,-0.7354961,0.9989796,-0.8871112,0.92403805,-0.5350554,0.048144806,0.36079845,-0.8299471,0.88712466,0.22398855
470,0.0035898378,-0.0027305789,0.029290156,0.024128381,0.010335776,0.0114672035,-0.022807758,-1.1838213,2.8981428,2.6843958,-1.1597869,-0.5292425,0.8568376,-3.0097914,1.362222,-0.9918792,1.1652752,-2.049615,-1.0655277,0.54728293,3.0603852,3.15476,2.9768815,1.6028252,0.4284426,-0.038712323,-0.42641854,1.7666012,-1.6011798,2.8399143,0.5191562,1.1313455,0.31957328,0.42143732,1.0060327,-0.44207275,2.4340024,1.1503754,-0.21643132,-1.8914686,1.2633823,1.9746507,1.3645247,1.4512185,1.4679198,-0.15652893,-1.2935406,0.59249264,-0.18912329,0.64128786,-0.6598845,1.6886292,-3.4170923,4.672098,1.5220182,0.77001315,0.36957848,0.05884102,0.6897906,0.5905445,0.041224808,0.8117964,0.9599174,-1.3824544,0.15645064,0.52782696,-0.30511963,0.17075902,-0.60167694,0.5289719,91.40955,12.263393,62.394997,-64.796906,43.57602,79.2088,66.74524,-0.2884872,0.68931645,0.33758232,0.9997626,-0.729854,0.91875845,0.55818474,-0.6740389,0.5314734,-0.27810043,0.91362107,0.9111576,0.64139795,0.33135286,-1.3855866
471,-0.022944711,0.0025104533,0.00807503,0.01000298,0.018300217,-0.023445811,0.0007527775,-2.1640172,0.58814925,2.15419,2.0069144,1.2900741,-0.21952432,-1.3961194,1.8597486,-0.90708256,0.69093287,0.04460299,-1.9643152,0.13558996,0.44063503,0.9414135,0.2907368,0.24040866,-0.06285423,0.25221038,-0.042654753,2.3924513,0.4452541,1.1123937,1.6062734,1.0885506,0.026818275,-0.37549913,-1.0090811,-0.7314615,-0.56488943,-0.8557754,2.9461403,0.2497638,0.119502544,1.6216538,-0.5078409,0.35407054,-0.22370012,0.14391035,1.1764112,1.0490499,1.3170755,3.7847111,-0.6580453,0.9537205,-1.194525,4.2550454,-0.74440986,-5.8163767,0.5935026,0.057593256,0.82201266,0.8968581,0.28874743,0.6360842,0.7890761,-0.5731285,-0.14383838,1.3184406,-1.3712583,1.4240243,-1.6171494,0.5420675,38.800274,13.465374,84.62572,-18.740026,13.89991,32.837845,44.42153,-0.74273974,0.24022652,-0.65575683,0.8386514,0.9709073,0.69993186,0.8666885,0.8690025,0.78123236,-0.7040569,0.75940263,0.7989622,0.2379493,-0.61391765,-1.7595702
472,0.0006009279,0.0027342646,-0.016907142,-0.019749219,-0.022481255,0.0025923438,0.0046391217,0.078197144,0.020804405,2.5086179,1.188128,-2.3064346,1.2222227,0.30746555,-2.082828,3.2258303,0.31252134,0.06001711,0.07229233,-1.8599588,-0.14972043,1.083325,-1.9124513,2.6623645,-1.1030629,-0.31439227,-0.06727731,-2.3396008,0.5453577,-0.3062681,-1.0245899,2.9461875,-0.7216009,-0.80692184,0.72114736,0.20728193,0.1439898,0.6060718,-1.2046466,1.2689581,1.5150483,-2.419628,1.4262754,0.16973482,-0.30100167,0.15674022,0.4041979,-1.2887256,-1.3854288,-4.721168,-0.7807876,-0.77634865,0.60064006,-1.0421958,6.7326303,-1.0596101,0.4551033,0.12797001,0.14497718,0.48418278,0.10015717,0.2659831,0.64472485,1.1315469,-0.15666182,-1.5747797,0.065077305,-0.48115918,1.4151838,-0.17456594,74.20588,-54.976017,69.52732,-51.06491,-38.25319,-64.832855,-52.965195,0.9955764,-0.6191377,0.5380457,0.9943482,0.20898528,-0.7982698,-0.9603015,0.20748064,-0.85862315,0.050576918,0.89850926,-0.88637567,-0.5834281,0.51397496,-0.029342243
473,-0.010720172,0.0009284701,0.029814154,0.010364447,0.014966328,-0.018875064,0.016899364,2.0847716,-1.7387154,-2.8885336,-1.0676341,1.9195918,0.053902507,0.3805157,-0.63251424,-0.5198128,0.7082131,-0.58083284,-0.79307735,2.96357,-1.0137584,-0.99014914,1.0636883,-2.5933726,1.6797905,-1.5896634,-3.1812887,1.1357412,0.34815586,-1.9535623,-1.5785835,-1.9740269,2.2190628,2.038879,0.48970658,1.438359,-0.62152994,1.7478447,-0.5295285,-1.2050567,1.7082644,1.4513464,-1.6202517,0.9642001,-1.1590406,0.053224035,-0.27899167,0.8579365,-0.035241988,2.3560152,-0.585703,1.1661707,0.8816449,-3.5264144,-0.9246746,-1.5515015,0.9836555,0.0022987127,0.7666649,0.13080955,0.59511256,0.64058065,0.59807587,-0.59383905,-0.053197417,-0.039619446,1.2950093,-1.1813715,-0.6642468,-1.6467583,-81.0503,-16.247602,-84.45048,71.925964,-74.29893,34.024467,27.014639,0.90621454,-0.9626867,0.26413074,0.31751025,-0.92976546,0.45421818,0.75621396,-0.8317461,0.69497114,0.88210183,0.3123097,-0.11871176,-0.860887,0.26111305,-1.7381579
474,0.01942205,0.023078969,0.028159974,0.012674531,0.025798187,0.00027413593,0.0008221318,0.14305025,-0.8758633,-2.1836767,1.1446443,1.9908469,-1.2803239,1.8288902,0.9448117,-0.28425694,0.94980776,0.8327756,1.471185,3.2920637,-1.6006145,-1.1360387,1.6130998,-1.4550533,1.4155673,0.3207072,-0.49179417,0.3605155,0.8958399,-0.79017115,2.588852,-0.033345938,1.8550307,2.8388422,1.0135305,2.4050817,0.24792421,0.48954678,1.2870159,-0.31941283,1.5952913,2.2043242,-0.8863782,0.17650293,1.55548,1.3229891,-1.0459127,1.4788668,0.59052837,-3.801576,1.2211615,0.67653173,0.9863116,0.44604638,63.666565,-2874.6492,0.40129578,0.7465141,0.9464905,0.6025579,0.9698124,0.6693168,0.54568344,-0.7261971,-1.3223275,1.1239009,-0.3469327,-1.3607149,-0.31223083,0.8062405,-50.018635,128.4525,-75.09681,96.17761,36.244213,41.60803,2.7665083,0.8488882,0.5912282,-0.5889237,0.49038982,0.8275813,0.048265923,0.9957093,0.7507996,0.90111655,0.79421824,0.47191957,0.010071287,0.5598268,-0.5578638,0.44154143
475,-2.327113e-05,0.011562635,0.00088615424,-0.024401324,-0.018690495,-0.013743801,0.0074325814,2.5814815,1.2244436,-0.444771,1.1804533,-3.3672051,1.3214624,-0.3695178,-2.3289948,1.8702395,-1.0864044,-2.466312,0.32999873,-1.5674578,0.1320349,2.1254513,-1.1021456,0.41300726,-0.20393479,-1.164618,-1.0550988,-2.6871476,-2.8456078,2.3202217,-0.41255403,2.268765,-1.4843745,-1.0750738,-1.1507558,-0.30479586,3.023657,0.36340278,-0.970831,2.752894,-0.93123394,-2.4689794,1.4529752,0.13392319,1.201136,0.6628217,0.97785854,-1.0714223,1.2138956,0.7070656,9.917916,-0.93380576,462.397,-0.7912985,-1.2699028,-0.86736405,0.47553733,0.5349766,0.20790967,0.74743706,0.14016655,0.20811346,0.07807669,1.3980929,-0.6624902,-0.31262988,-0.8511915,0.004187384,1.7489744,-0.92996114,40.746197,-72.40728,-66.2297,-92.71778,-33.232716,-80.10481,-53.753365,0.002162642,-0.548041,-0.801149,0.036044274,0.70195836,-0.80647933,-0.87762576,0.6516398,-0.789795,-0.74750924,0.03603647,-0.22394437,-0.5226802,-0.73022664,0.90891707
476,-0.008719329,-0.02569737,-0.02603298,-0.038430184,-0.031214008,-0.020196062,-0.013345266,-0.6046633,1.8618782,-1.51634,2.5101118,0.14755622,1.1123614,-0.5382805,-0.88195336,1.8636278,-1.8233299,-0.06911889,-0.075421065,-1.0122432,1.4059703,-0.38119474,-2.4036562,-1.6012102,0.40422183,0.07504487,-0.3619647,-0.903177,0.09468883,-1.0954585,-1.2437218,0.971838,-1.1677761,-3.0704057,0.16490489,-1.1637375,0.14584708,-0.90586996,-1.7775433,1.6081368,1.2863367,-3.9903183,1.435807,-1.647937,0.75897104,-1.4730875,-0.04590623,-1.7893258,-1.2004887,-13.312936,1.1788346,-0.5591494,0.9285212,-1.2082692,-0.8641929,-1.0963993,0.42147863,0.755176,0.0,0.3833324,0.5919657,0.03360209,0.35441262,2.2018874,1.4723508,-0.5857099,0.41609174,1.2819748,0.33178052,-0.20521732,-17.537083,-47.41971,-69.3428,27.46397,-31.522577,-126.158844,-32.73861,0.880531,-0.52283454,-0.93950194,0.82922703,-0.99219346,-0.54080725,-0.9764109,-0.8948518,-0.9455947,0.29917505,0.7520787,0.40263453,-0.50064975,-0.84,-0.8458367
477,-0.021539278,-0.012060006,0.012848622,-0.024755659,-0.014679667,-0.026342783,-0.018977387,-0.80553025,-1.6394705,-2.2223744,2.482366,0.68181574,-0.8204222,-0.48996496,0.91757023,0.5954468,-0.23577881,-1.7877498,0.6220648,1.201206,-0.631902,-2.8314395,0.48729533,0.719919,-1.1149045,-0.6551165,-0.8205985,0.30379435,-0.25398776,-1.7991105,0.38978314,0.37665164,0.014101326,-0.56279624,0.028125271,-1.1909114,-1.5977925,-0.2965337,0.097348586,2.0117934,-0.8564797,-2.2594776,-0.3444621,-0.4511584,1.336748,-0.69133323,1.3077224,-0.8415038,1.28997,-0.63293594,6.65446,-1.1889434,3.6100848,-1.0828593,-0.6625455,-4.018057,0.37827343,0.54954356,0.2744956,0.88019574,0.18963659,0.2037057,0.06793967,1.4183948,0.69098747,1.0327055,-1.3132641,-0.27828667,-0.21678165,1.1884773,-71.7057,-52.91156,-55.62696,26.64449,40.15223,-81.26803,4.9854603,0.27347296,0.64482063,0.6048511,-0.34904873,-0.11914933,0.086902946,-0.7453655,-0.11886841,-0.6863822,-0.46205732,-0.34217668,-0.8604773,0.6048681,0.57138646,-0.0006796727
478,0.00382639,-0.027893418,-0.010803888,-0.026367968,-0.015674736,0.012454773,-0.029011864,0.9538897,0.3081223,0.166404,0.99920636,-1.5271645,-0.98455286,1.1795533,-2.2941155,0.8686911,-0.85561234,0.46752024,-0.83981484,-0.9664664,-0.22988394,-0.55578667,-0.086645484,-0.11987051,-0.6754478,0.049084425,1.1560954,-2.0887718,0.4458232,-1.2204053,-1.1066505,1.4359398,-0.6614406,-2.041007,-0.5159554,-1.5187716,1.2355146,-1.4140539,-2.0203884,0.796467,-1.5024898,-2.4088695,0.37344348,-0.31414846,-0.6142793,-1.5989748,-0.5543969,-0.89854556,-0.3013876,-3.048794,1.3125025,-1.1134665,-0.95390075,-1.5102531,1.4013336,1.8783869,0.12995636,0.72972536,0.25797594,0.37516755,0.4055797,0.18364945,0.34997946,1.5107733,1.5981752,0.7950368,0.44450983,1.1429108,1.1797153,-0.13557597,-13.051298,-37.937862,22.585545,-19.907373,-63.85042,-86.56093,-52.085094,-0.86658967,-0.89764655,0.36883047,-0.9999384,-0.7450922,-0.7889243,-0.7821421,-0.6861654,-0.7153695,0.079237096,-0.91889703,-0.06504244,-0.80561227,0.36075228,-0.70579356
479,-0.02022112,0.0195691,-0.0027578904,-0.026686009,-0.030600445,0.011442374,0.009097846,-0.94238365,0.6894055,-1.7090669,0.49633166,-1.0464203,-0.48033732,-1.3587114,-0.19776304,-0.7416372,-0.029686332,1.1378068,-0.3825424,-1.1706067,-1.3168176,-0.37590516,-1.1239378,-1.3731455,-0.39619225,0.58785385,-1.1315995,-0.25379476,-0.14862478,-0.07799405,-1.2498406,-0.4282266,-0.44445592,-3.0283756,-2.3070374,-0.05074358,-1.1798822,-1.4637302,-0.6993527,1.712779,0.0032061338,-3.282272,-0.23759635,0.5684196,1.0229316,1.1217879,-0.32962993,-1.7541536,0.23793574,1.6223258,-2.4105864,-0.5703607,-0.74564826,-0.8342263,1.5253209,-1.0352799,0.4439727,0.38306504,0.010186076,0.4881914,0.579849,0.17969319,0.04302025,1.5289958,-1.1212269,1.3057147,0.051125154,1.2750993,0.033829104,1.2984531,-56.854836,-68.681335,-41.06748,-58.0172,-9.392722,-87.604996,-12.603104,-0.97373897,-0.16320065,0.99309105,0.9227579,-0.6174711,-0.21819612,-0.98339665,-0.5820276,-0.9417473,-0.82490283,0.8259246,0.7291373,-0.16248101,0.9339449,0.09688915
480,0.0025896644,-0.0175916,-0.013883036,0.01689766,0.0067935106,-0.011607727,-0.0119852945,-0.36772716,1.744091,0.49744722,-2.2830539,-0.8402293,1.1385164,-2.0561788,1.7626529,-2.7910075,0.09952049,-2.7910852,-2.1457705,-2.489778,2.626374,0.3097143,-2.4006686,-1.0016316,-2.10487,-1.3724735,0.815696,-0.609905,-3.1184866,-0.82726836,-1.0061742,-0.8554088,0.04791832,0.90962255,-1.2607106,-0.24502742,1.4091201,-2.0107927,-0.8656473,-0.023245573,0.78535664,1.357404,1.1697847,1.7431289,-1.5511729,-1.0084288,-0.97546494,0.38943425,-0.84703094,-2.4358685,0.96293265,2.5691123,2.902599,-5.072574,-1.5035926,-0.6229639,0.5037305,0.8112074,0.63098353,0.2704352,0.10296312,0.7218503,0.7731966,-0.96816456,1.0079244,1.2153533,0.80903566,-0.52038306,-0.8541095,-1.0292569,41.267025,-11.295207,-12.765399,-97.07846,52.0557,55.47174,-83.88185,0.3377438,0.7886089,0.33551875,0.022457764,-0.9889259,-0.99430424,0.3794849,-0.9378337,0.3707044,0.6427802,0.022455877,0.51894253,0.72043234,0.3294007,-1.9093058
481,0.0018176282,-0.029157817,-0.018012276,-0.0074593243,-0.0056297984,-0.0018154375,-0.007928364,1.5781583,0.031032503,-0.373391,1.2459286,-0.13474464,-0.6272854,-0.640252,-1.136597,2.0400233,0.14929676,0.6156329,1.1981031,-1.7035409,-1.2678982,-1.3290526,0.2574556,-0.05042787,-1.9244146,-0.40858912,-1.4434662,2.124618,-1.0071721,0.16776793,-2.1808126,1.4743494,-1.4904366,-1.9743501,0.033921003,-0.51912606,0.30408666,-0.5425048,-0.9216502,2.4600956,0.28402483,-0.7499515,-0.3627168,-0.8193328,-1.6424664,-1.6714557,-0.4793313,-0.3227251,-1.4754909,-0.7981476,-0.8724278,-3.100163,-0.7964561,-1.3265609,-9.613822,0.77550465,0.4378075,0.16760212,0.4247374,0.09289181,0.7767476,0.41886267,0.3395419,0.4273878,1.6706198,-0.48952258,1.4269837,1.6517864,-0.5367689,0.1349318,-4.3631606,-43.191216,-17.030567,-38.47489,-95.8768,-24.487516,90.97706,-0.9507237,-0.99474436,-0.89701194,-0.7626944,-0.99369234,0.9998546,-0.31699905,-0.8973451,-0.31182316,0.81824833,-0.7000859,0.374432,-0.93199533,-0.805107,0.31761107
482,0.0014188103,-0.029364226,0.00065161067,-0.019287603,-0.028031776,-0.011917525,-0.029705662,-0.0076230764,1.4515634,-1.6216723,-0.7448803,-0.5937395,0.967782,2.01382,-1.772619,-0.42326736,-1.5245631,1.5932229,2.0754018,-0.30264154,1.0210046,1.1323503,-0.46107563,-0.21179008,1.1280811,-2.356025,-0.4778701,0.4122206,0.2520203,-0.43982458,-1.1331565,0.59261394,-1.9024743,-2.1325696,-0.6875116,-3.3031092,2.4246936,-1.3142536,0.8234365,-0.3851229,-1.4699613,-2.7112007,1.6088713,-1.5632801,1.5960584,-1.6832881,0.76183814,-1.6069062,-0.2165472,0.6811724,1.2374778,-0.6226253,-5.288166,-0.88759446,-1.4645065,-2.0063796,0.33204126,0.7433333,0.05282995,0.50100815,0.7912611,0.27172536,0.61684567,1.1050982,1.6824462,1.3515881,0.006515864,0.52646714,0.25376344,1.0273428,-19.234585,-64.55175,-73.68039,-19.479193,-87.02401,-63.317463,38.158073,-0.18797646,-0.9986514,-0.024235789,0.15013178,0.8806346,0.6178332,-0.9993768,0.7921584,-0.922582,-0.9247203,0.14957097,-0.15523793,-0.908498,-0.024233418,-0.35424176
