,frequency_sin_abs,suction_side_displacement_thickness_zscore_abs,chord_length_sigmoid_exp,suction_side_displacement_thickness_tanh_exp,suction_side_displacement_thickness_sin_exp,frequency_sin_sin,suction_side_displacement_thickness_radian_sin,frequency_relu_sin,angle_of_attack_zscore_sin,chord_length_radian_radian,free_stream_velocity_ln_radian,frequency_sin_radian,chord_length_sin_radian,suction_side_displacement_thickness_zscore_radian,free_stream_velocity_ln_mmnorm,frequency_relu_mmnorm,chord_length_sigmoid_mmnorm,suction_side_displacement_thickness_tanh_mmnorm,chord_length_tanh_mmnorm,chord_length_radian_negative,frequency_ln_negative,suction_side_displacement_thickness_zscore_negative,free_stream_velocity_ln_negative,frequency_ln_adde,free_stream_velocity_ln_adde,angle_of_attack_relu_adde,chord_length_sigmoid_adde,angle_of_attack_degree_adde,frequency_ln_sigmoid,free_stream_velocity_ln_sigmoid,chord_length_sigmoid_sigmoid,suction_side_displacement_thickness_sin_sigmoid,angle_of_attack_degree_sigmoid,suction_side_displacement_thickness_tanh_square,chord_length_sin_square,angle_of_attack_zscore_square,frequency_ln_square,scaled_sound_pressure_level
916,0.9879664,1.3022671,1.669789,1.0286547,1.0286585,-0.8349084,0.00049321784,-0.9879664,0.99349093,1.5474565e-05,0.06420768,-0.017243266,0.000886246,0.022728847,0.27451035,0.24242425,0.09164116,0.4806531,0.09382678,-0.00088662724,-8.517193,-1.3022671,-3.6788292,11.235475,6.397111,18.118282,3.230979,885.0732,0.9998,0.9753694,0.6254385,0.50706345,1.0,0.00079816306,0.002578421,2.121792,72.54257,114.453
917,0.89423966,1.3022671,1.669789,1.0286547,1.0286585,-0.77973324,0.00049321784,-0.89423966,0.99349093,1.5474565e-05,0.06420768,-0.015607426,0.000886246,0.022728847,0.27451035,0.30808082,0.09164116,0.4806531,0.09382678,-0.00088662724,-8.748305,-1.3022671,-3.6788292,11.466587,6.397111,18.118282,3.230979,885.0732,0.9998412,0.9753694,0.6254385,0.50706345,1.0,0.00079816306,0.002578421,2.121792,76.532845,109.663
918,0.8732973,1.3574935,1.669789,1.0294011,1.0294052,-0.76645094,0.0005058889,-0.8732973,0.99349093,1.5474565e-05,0.060324106,-0.015241913,0.000886246,0.02369273,0.0,0.0,0.09164116,0.49317214,0.09382678,-0.00088662724,-5.2983174,-1.3574935,-3.4563167,8.0166,6.1745987,18.118282,3.230979,885.0732,0.99502486,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,28.072168,119.975
919,0.970528,1.3574935,1.669789,1.0294011,1.0294052,-0.8251841,0.0005058889,-0.970528,0.99349093,1.5474565e-05,0.060324106,-0.01693891,0.000886246,0.02369273,0.0,0.0025252525,0.09164116,0.49317214,0.09382678,-0.00088662724,-5.521461,-1.3574935,-3.4563167,8.239742,6.1745987,18.118282,3.230979,885.0732,0.99601597,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,30.486532,121.225
920,0.7451333,1.3574935,1.669789,1.0294011,1.0294052,0.6780698,0.0005058889,0.7451333,0.99349093,1.5474565e-05,0.060324106,0.013005029,0.000886246,0.02369273,0.0,0.005808081,0.09164116,0.49317214,0.09382678,-0.00088662724,-5.7525725,-1.3574935,-3.4563167,8.470854,6.1745987,18.118282,3.230979,885.0732,0.9968354,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,33.09209,122.845
921,0.85091937,1.3574935,1.669789,1.0294011,1.0294052,-0.75188684,0.0005058889,-0.85091937,0.99349093,1.5474565e-05,0.060324106,-0.014851345,0.000886246,0.02369273,0.0,0.01010101,0.09164116,0.49317214,0.09382678,-0.00088662724,-5.9914646,-1.3574935,-3.4563167,8.709746,6.1745987,18.118282,3.230979,885.0732,0.9975062,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,35.897648,123.705
922,0.4677718,1.3574935,1.669789,1.0294011,1.0294052,-0.45089856,0.0005058889,-0.4677718,0.99349093,1.5474565e-05,0.060324106,-0.008164158,0.000886246,0.02369273,0.0,0.015151516,0.09164116,0.49317214,0.09382678,-0.00088662724,-6.214608,-1.3574935,-3.4563167,8.93289,6.1745987,18.118282,3.230979,885.0732,0.998004,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,38.621353,123.695
923,0.993882,1.3574935,1.669789,1.0294011,1.0294052,0.83814967,0.0005058889,0.993882,0.99349093,1.5474565e-05,0.060324106,0.017346513,0.000886246,0.02369273,0.0,0.021717172,0.09164116,0.49317214,0.09382678,-0.00088662724,-6.4457197,-1.3574935,-3.4563167,9.164001,6.1745987,18.118282,3.230979,885.0732,0.99841523,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,41.547302,124.685
924,0.89396966,1.3574935,1.669789,1.0294011,1.0294052,0.77956414,0.0005058889,0.89396966,0.99349093,1.5474565e-05,0.060324106,0.015602713,0.000886246,0.02369273,0.0,0.030303031,0.09164116,0.49317214,0.09382678,-0.00088662724,-6.684612,-1.3574935,-3.4563167,9.402893,6.1745987,18.118282,3.230979,885.0732,0.9987515,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,44.684036,125.555
925,0.82687956,1.3574935,1.669789,1.0294011,1.0294052,0.7358219,0.0005058889,0.82687956,0.99349093,1.5474565e-05,0.060324106,0.014431771,0.000886246,0.02369273,0.0,0.04040404,0.09164116,0.49317214,0.09382678,-0.00088662724,-6.9077554,-1.3574935,-3.4563167,9.626038,6.1745987,18.118282,3.230979,885.0732,0.99900097,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,47.717083,124.525
926,0.34653634,1.3574935,1.669789,1.0294011,1.0294052,-0.33964208,0.0005058889,-0.34653634,0.99349093,1.5474565e-05,0.060324106,-0.0060482,0.000886246,0.02369273,0.0,0.053030305,0.09164116,0.49317214,0.09382678,-0.00088662724,-7.130899,-1.3574935,-3.4563167,9.84918,6.1745987,18.118282,3.230979,885.0732,0.99920064,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,50.84972,123.255
927,0.80122477,1.3574935,1.669789,1.0294011,1.0294052,-0.71820885,0.0005058889,-0.80122477,0.99349093,1.5474565e-05,0.060324106,-0.013984011,0.000886246,0.02369273,0.0,0.07070707,0.09164116,0.49317214,0.09382678,-0.00088662724,-7.377759,-1.3574935,-3.4563167,10.096041,6.1745987,18.118282,3.230979,885.0732,0.9993754,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,54.431328,121.485
928,0.9300395,1.3574935,1.669789,1.0294011,1.0294052,0.80164355,0.0005058889,0.9300395,0.99349093,1.5474565e-05,0.060324106,0.016232252,0.000886246,0.02369273,0.0,0.09090909,0.09164116,0.49317214,0.09382678,-0.00088662724,-7.6009026,-1.3574935,-3.4563167,10.319184,6.1745987,18.118282,3.230979,885.0732,0.9995003,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,57.77372,120.835
929,0.65012753,1.3574935,1.669789,1.0294011,1.0294052,-0.6052879,0.0005058889,-0.65012753,0.99349093,1.5474565e-05,0.060324106,-0.011346865,0.000886246,0.02369273,0.0,0.116161615,0.09164116,0.49317214,0.09382678,-0.00088662724,-7.824046,-1.3574935,-3.4563167,10.542328,6.1745987,18.118282,3.230979,885.0732,0.99960023,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,61.2157,119.945
930,0.850761,1.3574935,1.669789,1.0294011,1.0294052,0.7517824,0.0005058889,0.850761,0.99349093,1.5474565e-05,0.060324106,0.014848581,0.000886246,0.02369273,0.0,0.1489899,0.09164116,0.49317214,0.09382678,-0.00088662724,-8.055158,-1.3574935,-3.4563167,10.773439,6.1745987,18.118282,3.230979,885.0732,0.99968266,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,64.88557,118.045
931,0.6835038,1.3574935,1.669789,1.0294011,1.0294052,-0.6315136,0.0005058889,-0.6835038,0.99349093,1.5474565e-05,0.060324106,-0.011929392,0.000886246,0.02369273,0.0,0.1919192,0.09164116,0.49317214,0.09382678,-0.00088662724,-8.294049,-1.3574935,-3.4563167,11.012331,6.1745987,18.118282,3.230979,885.0732,0.9997501,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,68.79125,115.635
932,0.9879664,1.3574935,1.669789,1.0294011,1.0294052,-0.8349084,0.0005058889,-0.9879664,0.99349093,1.5474565e-05,0.060324106,-0.017243266,0.000886246,0.02369273,0.0,0.24242425,0.09164116,0.49317214,0.09382678,-0.00088662724,-8.517193,-1.3574935,-3.4563167,11.235475,6.1745987,18.118282,3.230979,885.0732,0.9998,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,72.54257,112.355
933,0.89423966,1.3574935,1.669789,1.0294011,1.0294052,-0.77973324,0.0005058889,-0.89423966,0.99349093,1.5474565e-05,0.060324106,-0.015607426,0.000886246,0.02369273,0.0,0.30808082,0.09164116,0.49317214,0.09382678,-0.00088662724,-8.748305,-1.3574935,-3.4563167,11.466587,6.1745987,18.118282,3.230979,885.0732,0.9998412,0.96941894,0.6254385,0.5072448,1.0,0.0008396773,0.002578421,2.121792,76.532845,108.185
934,0.8732973,1.7479587,1.669789,1.0346934,1.0347002,-0.76645094,0.0005954766,-0.8732973,0.81811905,1.5474565e-05,0.074471384,-0.015241913,0.000886246,0.030507633,1.0,0.0,0.09164116,0.5816689,0.09382678,-0.00088662724,-5.2983174,-1.7479587,-4.2668962,8.0166,6.985178,22.418282,3.230979,1131.4451,0.99502486,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,28.072168,118.005
935,0.970528,1.7479587,1.669789,1.0346934,1.0347002,-0.8251841,0.0005954766,-0.970528,0.81811905,1.5474565e-05,0.074471384,-0.01693891,0.000886246,0.030507633,1.0,0.0025252525,0.09164116,0.5816689,0.09382678,-0.00088662724,-5.521461,-1.7479587,-4.2668962,8.239742,6.985178,22.418282,3.230979,1131.4451,0.99601597,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,30.486532,119.115
936,0.7451333,1.7479587,1.669789,1.0346934,1.0347002,0.6780698,0.0005954766,0.7451333,0.81811905,1.5474565e-05,0.074471384,0.013005029,0.000886246,0.030507633,1.0,0.005808081,0.09164116,0.5816689,0.09382678,-0.00088662724,-5.7525725,-1.7479587,-4.2668962,8.470854,6.985178,22.418282,3.230979,1131.4451,0.9968354,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,33.09209,121.235
937,0.85091937,1.7479587,1.669789,1.0346934,1.0347002,-0.75188684,0.0005954766,-0.85091937,0.81811905,1.5474565e-05,0.074471384,-0.014851345,0.000886246,0.030507633,1.0,0.01010101,0.09164116,0.5816689,0.09382678,-0.00088662724,-5.9914646,-1.7479587,-4.2668962,8.709746,6.985178,22.418282,3.230979,1131.4451,0.9975062,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,35.897648,123.865
938,0.4677718,1.7479587,1.669789,1.0346934,1.0347002,-0.45089856,0.0005954766,-0.4677718,0.81811905,1.5474565e-05,0.074471384,-0.008164158,0.000886246,0.030507633,1.0,0.015151516,0.09164116,0.5816689,0.09382678,-0.00088662724,-6.214608,-1.7479587,-4.2668962,8.93289,6.985178,22.418282,3.230979,1131.4451,0.998004,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,38.621353,126.995
939,0.993882,1.7479587,1.669789,1.0346934,1.0347002,0.83814967,0.0005954766,0.993882,0.81811905,1.5474565e-05,0.074471384,0.017346513,0.000886246,0.030507633,1.0,0.021717172,0.09164116,0.5816689,0.09382678,-0.00088662724,-6.4457197,-1.7479587,-4.2668962,9.164001,6.985178,22.418282,3.230979,1131.4451,0.99841523,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,41.547302,128.365
940,0.89396966,1.7479587,1.669789,1.0346934,1.0347002,0.77956414,0.0005954766,0.89396966,0.81811905,1.5474565e-05,0.074471384,0.015602713,0.000886246,0.030507633,1.0,0.030303031,0.09164116,0.5816689,0.09382678,-0.00088662724,-6.684612,-1.7479587,-4.2668962,9.402893,6.985178,22.418282,3.230979,1131.4451,0.9987515,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,44.684036,124.555
941,0.82687956,1.7479587,1.669789,1.0346934,1.0347002,0.7358219,0.0005954766,0.82687956,0.81811905,1.5474565e-05,0.074471384,0.014431771,0.000886246,0.030507633,1.0,0.04040404,0.09164116,0.5816689,0.09382678,-0.00088662724,-6.9077554,-1.7479587,-4.2668962,9.626038,6.985178,22.418282,3.230979,1131.4451,0.99900097,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,47.717083,121.885
942,0.34653634,1.7479587,1.669789,1.0346934,1.0347002,-0.33964208,0.0005954766,-0.34653634,0.81811905,1.5474565e-05,0.074471384,-0.0060482,0.000886246,0.030507633,1.0,0.053030305,0.09164116,0.5816689,0.09382678,-0.00088662724,-7.130899,-1.7479587,-4.2668962,9.84918,6.985178,22.418282,3.230979,1131.4451,0.99920064,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,50.84972,121.485
943,0.80122477,1.7479587,1.669789,1.0346934,1.0347002,-0.71820885,0.0005954766,-0.80122477,0.81811905,1.5474565e-05,0.074471384,-0.013984011,0.000886246,0.030507633,1.0,0.07070707,0.09164116,0.5816689,0.09382678,-0.00088662724,-7.377759,-1.7479587,-4.2668962,10.096041,6.985178,22.418282,3.230979,1131.4451,0.9993754,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,54.431328,120.575
944,0.9300395,1.7479587,1.669789,1.0346934,1.0347002,0.80164355,0.0005954766,0.9300395,0.81811905,1.5474565e-05,0.074471384,0.016232252,0.000886246,0.030507633,1.0,0.09090909,0.09164116,0.5816689,0.09382678,-0.00088662724,-7.6009026,-1.7479587,-4.2668962,10.319184,6.985178,22.418282,3.230979,1131.4451,0.9995003,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,57.77372,120.055
945,0.65012753,1.7479587,1.669789,1.0346934,1.0347002,-0.6052879,0.0005954766,-0.65012753,0.81811905,1.5474565e-05,0.074471384,-0.011346865,0.000886246,0.030507633,1.0,0.116161615,0.09164116,0.5816689,0.09382678,-0.00088662724,-7.824046,-1.7479587,-4.2668962,10.542328,6.985178,22.418282,3.230979,1131.4451,0.99960023,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,61.2157,118.385
946,0.850761,1.7479587,1.669789,1.0346934,1.0347002,0.7517824,0.0005954766,0.850761,0.81811905,1.5474565e-05,0.074471384,0.014848581,0.000886246,0.030507633,1.0,0.1489899,0.09164116,0.5816689,0.09382678,-0.00088662724,-8.055158,-1.7479587,-4.2668962,10.773439,6.985178,22.418282,3.230979,1131.4451,0.99968266,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,64.88557,116.225
947,0.6835038,1.7479587,1.669789,1.0346934,1.0347002,-0.6315136,0.0005954766,-0.6835038,0.81811905,1.5474565e-05,0.074471384,-0.011929392,0.000886246,0.030507633,1.0,0.1919192,0.09164116,0.5816689,0.09382678,-0.00088662724,-8.294049,-1.7479587,-4.2668962,11.012331,6.985178,22.418282,3.230979,1131.4451,0.9997501,0.9861688,0.6254385,0.5085271,1.0,0.0011631555,0.002578421,4.7674985,68.79125,113.045
948,0.8732973,1.9279165,1.669789,1.037141,1.0371493,-0.76645094,0.00063676585,-0.8732973,0.81811905,1.5474565e-05,0.06420768,-0.015241913,0.000886246,0.03364849,0.27451035,0.0,0.09164116,0.6224452,0.09382678,-0.00088662724,-5.2983174,-1.9279165,-3.6788292,8.0166,6.397111,22.418282,3.230979,1131.4451,0.99502486,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,28.072168,125.974
949,0.970528,1.9279165,1.669789,1.037141,1.0371493,-0.8251841,0.00063676585,-0.970528,0.81811905,1.5474565e-05,0.06420768,-0.01693891,0.000886246,0.03364849,0.27451035,0.0025252525,0.09164116,0.6224452,0.09382678,-0.00088662724,-5.521461,-1.9279165,-3.6788292,8.239742,6.397111,22.418282,3.230979,1131.4451,0.99601597,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,30.486532,127.224
950,0.7451333,1.9279165,1.669789,1.037141,1.0371493,0.6780698,0.00063676585,0.7451333,0.81811905,1.5474565e-05,0.06420768,0.013005029,0.000886246,0.03364849,0.27451035,0.005808081,0.09164116,0.6224452,0.09382678,-0.00088662724,-5.7525725,-1.9279165,-3.6788292,8.470854,6.397111,22.418282,3.230979,1131.4451,0.9968354,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,33.09209,129.864
951,0.85091937,1.9279165,1.669789,1.037141,1.0371493,-0.75188684,0.00063676585,-0.85091937,0.81811905,1.5474565e-05,0.06420768,-0.014851345,0.000886246,0.03364849,0.27451035,0.01010101,0.09164116,0.6224452,0.09382678,-0.00088662724,-5.9914646,-1.9279165,-3.6788292,8.709746,6.397111,22.418282,3.230979,1131.4451,0.9975062,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,35.897648,130.614
952,0.4677718,1.9279165,1.669789,1.037141,1.0371493,-0.45089856,0.00063676585,-0.4677718,0.81811905,1.5474565e-05,0.06420768,-0.008164158,0.000886246,0.03364849,0.27451035,0.015151516,0.09164116,0.6224452,0.09382678,-0.00088662724,-6.214608,-1.9279165,-3.6788292,8.93289,6.397111,22.418282,3.230979,1131.4451,0.998004,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,38.621353,128.444
953,0.993882,1.9279165,1.669789,1.037141,1.0371493,0.83814967,0.00063676585,0.993882,0.81811905,1.5474565e-05,0.06420768,0.017346513,0.000886246,0.03364849,0.27451035,0.021717172,0.09164116,0.6224452,0.09382678,-0.00088662724,-6.4457197,-1.9279165,-3.6788292,9.164001,6.397111,22.418282,3.230979,1131.4451,0.99841523,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,41.547302,120.324
954,0.89396966,1.9279165,1.669789,1.037141,1.0371493,0.77956414,0.00063676585,0.89396966,0.81811905,1.5474565e-05,0.06420768,0.015602713,0.000886246,0.03364849,0.27451035,0.030303031,0.09164116,0.6224452,0.09382678,-0.00088662724,-6.684612,-1.9279165,-3.6788292,9.402893,6.397111,22.418282,3.230979,1131.4451,0.9987515,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,44.684036,119.174
955,0.82687956,1.9279165,1.669789,1.037141,1.0371493,0.7358219,0.00063676585,0.82687956,0.81811905,1.5474565e-05,0.06420768,0.014431771,0.000886246,0.03364849,0.27451035,0.04040404,0.09164116,0.6224452,0.09382678,-0.00088662724,-6.9077554,-1.9279165,-3.6788292,9.626038,6.397111,22.418282,3.230979,1131.4451,0.99900097,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,47.717083,118.904
956,0.34653634,1.9279165,1.669789,1.037141,1.0371493,-0.33964208,0.00063676585,-0.34653634,0.81811905,1.5474565e-05,0.06420768,-0.0060482,0.000886246,0.03364849,0.27451035,0.053030305,0.09164116,0.6224452,0.09382678,-0.00088662724,-7.130899,-1.9279165,-3.6788292,9.84918,6.397111,22.418282,3.230979,1131.4451,0.99920064,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,50.84972,118.634
957,0.80122477,1.9279165,1.669789,1.037141,1.0371493,-0.71820885,0.00063676585,-0.80122477,0.81811905,1.5474565e-05,0.06420768,-0.013984011,0.000886246,0.03364849,0.27451035,0.07070707,0.09164116,0.6224452,0.09382678,-0.00088662724,-7.377759,-1.9279165,-3.6788292,10.096041,6.397111,22.418282,3.230979,1131.4451,0.9993754,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,54.431328,117.604
958,0.9300395,1.9279165,1.669789,1.037141,1.0371493,0.80164355,0.00063676585,0.9300395,0.81811905,1.5474565e-05,0.06420768,0.016232252,0.000886246,0.03364849,0.27451035,0.09090909,0.09164116,0.6224452,0.09382678,-0.00088662724,-7.6009026,-1.9279165,-3.6788292,10.319184,6.397111,22.418282,3.230979,1131.4451,0.9995003,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,57.77372,117.724
959,0.65012753,1.9279165,1.669789,1.037141,1.0371493,-0.6052879,0.00063676585,-0.65012753,0.81811905,1.5474565e-05,0.06420768,-0.011346865,0.000886246,0.03364849,0.27451035,0.116161615,0.09164116,0.6224452,0.09382678,-0.00088662724,-7.824046,-1.9279165,-3.6788292,10.542328,6.397111,22.418282,3.230979,1131.4451,0.99960023,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,61.2157,116.184
960,0.850761,1.9279165,1.669789,1.037141,1.0371493,0.7517824,0.00063676585,0.850761,0.81811905,1.5474565e-05,0.06420768,0.014848581,0.000886246,0.03364849,0.27451035,0.1489899,0.09164116,0.6224452,0.09382678,-0.00088662724,-8.055158,-1.9279165,-3.6788292,10.773439,6.397111,22.418282,3.230979,1131.4451,0.99968266,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,64.88557,113.004
961,0.6835038,1.9279165,1.669789,1.037141,1.0371493,-0.6315136,0.00063676585,-0.6835038,0.81811905,1.5474565e-05,0.06420768,-0.011929392,0.000886246,0.03364849,0.27451035,0.1919192,0.09164116,0.6224452,0.09382678,-0.00088662724,-8.294049,-1.9279165,-3.6788292,11.012331,6.397111,22.418282,3.230979,1131.4451,0.9997501,0.9753694,0.6254385,0.50911796,1.0,0.001329902,0.002578421,4.7674985,68.79125,108.684
962,0.65012753,0.81692636,1.6592234,1.0004008,1.0004008,-0.6052879,6.9932203e-06,-0.65012753,-0.9112887,7.737282e-06,0.074471384,-0.011346865,0.00044326598,-0.014258055,1.0,0.116161615,0.0,0.0,0.0,-0.00044331362,-7.824046,0.81692636,-4.2668962,10.542328,6.985178,2.7182817,3.2246313,2.7182817,0.99960023,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,61.2157,133.707
963,0.850761,0.81692636,1.6592234,1.0004008,1.0004008,0.7517824,6.9932203e-06,0.850761,-0.9112887,7.737282e-06,0.074471384,0.014848581,0.00044326598,-0.014258055,1.0,0.1489899,0.0,0.0,0.0,-0.00044331362,-8.055158,0.81692636,-4.2668962,10.773439,6.985178,2.7182817,3.2246313,2.7182817,0.99968266,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,64.88557,137.007
964,0.6835038,0.81692636,1.6592234,1.0004008,1.0004008,-0.6315136,6.9932203e-06,-0.6835038,-0.9112887,7.737282e-06,0.074471384,-0.011929392,0.00044326598,-0.014258055,1.0,0.1919192,0.0,0.0,0.0,-0.00044331362,-8.294049,0.81692636,-4.2668962,11.012331,6.985178,2.7182817,3.2246313,2.7182817,0.9997501,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,68.79125,138.557
965,0.9879664,0.81692636,1.6592234,1.0004008,1.0004008,-0.8349084,6.9932203e-06,-0.9879664,-0.9112887,7.737282e-06,0.074471384,-0.017243266,0.00044326598,-0.014258055,1.0,0.24242425,0.0,0.0,0.0,-0.00044331362,-8.517193,0.81692636,-4.2668962,11.235475,6.985178,2.7182817,3.2246313,2.7182817,0.9998,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,72.54257,136.837
966,0.89423966,0.81692636,1.6592234,1.0004008,1.0004008,-0.77973324,6.9932203e-06,-0.89423966,-0.9112887,7.737282e-06,0.074471384,-0.015607426,0.00044326598,-0.014258055,1.0,0.30808082,0.0,0.0,0.0,-0.00044331362,-8.748305,0.81692636,-4.2668962,11.466587,6.985178,2.7182817,3.2246313,2.7182817,0.9998412,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,76.532845,134.987
967,0.997843,0.81692636,1.6592234,1.0004008,1.0004008,0.8403036,6.9932203e-06,0.997843,-0.9112887,7.737282e-06,0.074471384,0.017415646,0.00044326598,-0.014258055,1.0,0.3939394,0.0,0.0,0.0,-0.00044331362,-8.987197,0.81692636,-4.2668962,11.705479,6.985178,2.7182817,3.2246313,2.7182817,0.99987495,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,80.76971,129.867
968,0.30561438,0.81692636,1.6592234,1.0004008,1.0004008,-0.30087915,6.9932203e-06,-0.30561438,-0.9112887,7.737282e-06,0.074471384,-0.0053339773,0.00044326598,-0.014258055,1.0,0.4949495,0.0,0.0,0.0,-0.00044331362,-9.2103405,0.81692636,-4.2668962,11.928622,6.985178,2.7182817,3.2246313,2.7182817,0.9999,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,84.830376,130.787
969,0.38680893,0.81692636,1.6592234,1.0004008,1.0004008,0.37723503,6.9932203e-06,0.38680893,-0.9112887,7.737282e-06,0.074471384,0.0067510894,0.00044326598,-0.014258055,1.0,0.6212121,0.0,0.0,0.0,-0.00044331362,-9.433484,0.81692636,-4.2668962,12.151766,6.985178,2.7182817,3.2246313,2.7182817,0.99992,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,88.99062,133.207
970,0.13100706,0.81692636,1.6592234,1.0004008,1.0004008,0.13063264,6.9932203e-06,0.13100706,-0.9112887,7.737282e-06,0.074471384,0.0022865045,0.00044326598,-0.014258055,1.0,0.7979798,0.0,0.0,0.0,-0.00044331362,-9.680344,0.81692636,-4.2668962,12.398625,6.985178,2.7182817,3.2246313,2.7182817,0.99993753,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,93.70905,130.477
971,0.58198476,0.81692636,1.6592234,1.0004008,1.0004008,0.54968303,6.9932203e-06,0.58198476,-0.9112887,7.737282e-06,0.074471384,0.01015755,0.00044326598,-0.014258055,1.0,1.0,0.0,0.0,0.0,-0.00044331362,-9.903487,0.81692636,-4.2668962,12.621769,6.985178,2.7182817,3.2246313,2.7182817,0.99995005,0.9861688,0.62395036,0.50010014,0.5,1.6054605e-07,0.00064502127,1.3142397,98.079056,123.217
972,0.9300395,0.8160433,1.6592234,1.0004123,1.0004123,0.80164355,7.195818e-06,0.9300395,-0.9112887,7.737282e-06,0.07009911,0.016232252,0.00044326598,-0.014242643,0.69094574,0.09090909,0.0,0.00020033047,0.0,-0.00044331362,-7.6009026,0.8160433,-4.016383,10.319184,6.734665,2.7182817,3.2246313,2.7182817,0.9995003,0.9823009,0.62395036,0.50010306,0.5,1.6998302e-07,0.00064502127,1.3142397,57.77372,127.623
973,0.65012753,0.8160433,1.6592234,1.0004123,1.0004123,-0.6052879,7.195818e-06,-0.65012753,-0.9112887,7.737282e-06,0.07009911,-0.011346865,0.00044326598,-0.014242643,0.69094574,0.116161615,0.0,0.00020033047,0.0,-0.00044331362,-7.824046,0.8160433,-4.016383,10.542328,6.734665,2.7182817,3.2246313,2.7182817,0.99960023,0.9823009,0.62395036,0.50010306,0.5,1.6998302e-07,0.00064502127,1.3142397,61.2157,130.073
