,frequency_ln,free_stream_velocity_ln,chord_length_radian,suction_side_displacement_thickness_radian,chord_length_sigmoid,suction_side_displacement_thickness_sigmoid,suction_side_displacement_thickness_tanh,chord_length_tanh,suction_side_displacement_thickness_zscore,angle_of_attack_zscore,free_stream_velocity_adde,suction_side_displacement_thickness_adde,chord_length_adde,suction_side_displacement_thickness_sin,frequency_sin,chord_length_sin,chord_length_degree,angle_of_attack_degree,frequency_degree,chord_length_relu,frequency_relu,angle_of_attack_relu,scaled_sound_pressure_level
694,5.521461,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.970528,0.15181075,8.731876,721.9268,14323.944,0.1524,250.0,12.6,129.744
695,5.7525725,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,0.7451333,0.15181075,8.731876,721.9268,18048.17,0.1524,315.0,12.6,128.484
696,5.9914646,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.85091937,0.15181075,8.731876,721.9268,22918.31,0.1524,400.0,12.6,127.094
697,6.214608,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.4677718,0.15181075,8.731876,721.9268,28647.889,0.1524,500.0,12.6,121.664
698,6.4457197,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,0.993882,0.15181075,8.731876,721.9268,36096.34,0.1524,630.0,12.6,123.304
699,6.684612,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,0.89396966,0.15181075,8.731876,721.9268,45836.62,0.1524,800.0,12.6,123.054
700,6.9077554,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,0.82687956,0.15181075,8.731876,721.9268,57295.777,0.1524,1000.0,12.6,122.044
701,7.130899,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.34653634,0.15181075,8.731876,721.9268,71619.72,0.1524,1250.0,12.6,120.154
702,7.377759,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.80122477,0.15181075,8.731876,721.9268,91673.24,0.1524,1600.0,12.6,120.534
703,7.6009026,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,0.9300395,0.15181075,8.731876,721.9268,114591.555,0.1524,2000.0,12.6,117.504
704,7.824046,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.65012753,0.15181075,8.731876,721.9268,143239.44,0.1524,2500.0,12.6,115.234
705,8.055158,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,0.850761,0.15181075,8.731876,721.9268,180481.7,0.1524,3150.0,12.6,113.334
706,8.294049,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.6835038,0.15181075,8.731876,721.9268,229183.11,0.1524,4000.0,12.6,108.034
707,8.517193,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.9879664,0.15181075,8.731876,721.9268,286478.88,0.1524,5000.0,12.6,108.034
708,8.748305,4.2668962,0.0026598817,0.00084327155,0.53802645,0.5120766,0.04827834,0.15123099,2.8279643,0.9833573,74.01829,2.7665977,2.8706818,0.048297103,-0.89423966,0.15181075,8.731876,721.9268,360963.4,0.1524,6300.0,12.6,107.284
709,5.2983174,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.8732973,0.15181075,8.731876,721.9268,11459.155,0.1524,200.0,12.6,114.75
710,5.521461,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.970528,0.15181075,8.731876,721.9268,14323.944,0.1524,250.0,12.6,115.89
711,5.7525725,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,0.7451333,0.15181075,8.731876,721.9268,18048.17,0.1524,315.0,12.6,116.02
712,5.9914646,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.85091937,0.15181075,8.731876,721.9268,22918.31,0.1524,400.0,12.6,115.91
713,6.214608,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.4677718,0.15181075,8.731876,721.9268,28647.889,0.1524,500.0,12.6,114.9
714,6.4457197,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,0.993882,0.15181075,8.731876,721.9268,36096.34,0.1524,630.0,12.6,116.55
715,6.684612,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,0.89396966,0.15181075,8.731876,721.9268,45836.62,0.1524,800.0,12.6,116.56
716,6.9077554,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,0.82687956,0.15181075,8.731876,721.9268,57295.777,0.1524,1000.0,12.6,114.67
717,7.130899,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.34653634,0.15181075,8.731876,721.9268,71619.72,0.1524,1250.0,12.6,112.16
718,7.377759,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.80122477,0.15181075,8.731876,721.9268,91673.24,0.1524,1600.0,12.6,110.78
719,7.6009026,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,0.9300395,0.15181075,8.731876,721.9268,114591.555,0.1524,2000.0,12.6,109.52
720,7.824046,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.65012753,0.15181075,8.731876,721.9268,143239.44,0.1524,2500.0,12.6,106.88
721,8.055158,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,0.850761,0.15181075,8.731876,721.9268,180481.7,0.1524,3150.0,12.6,106.26
722,8.294049,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.6835038,0.15181075,8.731876,721.9268,229183.11,0.1524,4000.0,12.6,104.5
723,8.517193,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.9879664,0.15181075,8.731876,721.9268,286478.88,0.1524,5000.0,12.6,104.13
724,8.748305,3.6788292,0.0026598817,0.0010194695,0.53802645,0.51459867,0.05834496,0.15123099,3.5959172,0.9833573,42.31828,2.776693,2.8706818,0.05837809,-0.89423966,0.15181075,8.731876,721.9268,360963.4,0.1524,6300.0,12.6,103.38
725,6.684612,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,0.89396966,0.050778154,2.9106255,0.0,45836.62,0.0508,800.0,0.0,130.96
726,6.9077554,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,0.82687956,0.050778154,2.9106255,0.0,57295.777,0.0508,1000.0,0.0,129.45
727,7.130899,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,-0.34653634,0.050778154,2.9106255,0.0,71619.72,0.0508,1250.0,0.0,128.56
728,7.377759,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,-0.80122477,0.050778154,2.9106255,0.0,91673.24,0.0508,1600.0,0.0,129.68
729,7.6009026,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,0.9300395,0.050778154,2.9106255,0.0,114591.555,0.0508,2000.0,0.0,131.06
730,7.824046,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,-0.65012753,0.050778154,2.9106255,0.0,143239.44,0.0508,2500.0,0.0,131.31
731,8.055158,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,0.850761,0.050778154,2.9106255,0.0,180481.7,0.0508,3150.0,0.0,135.07
732,8.294049,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,-0.6835038,0.050778154,2.9106255,0.0,229183.11,0.0508,4000.0,0.0,134.43
733,8.517193,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,-0.9879664,0.050778154,2.9106255,0.0,286478.88,0.0508,5000.0,0.0,134.43
734,8.748305,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,-0.89423966,0.050778154,2.9106255,0.0,360963.4,0.0508,6300.0,0.0,133.04
735,8.987197,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,0.997843,0.050778154,2.9106255,0.0,458366.22,0.0508,8000.0,0.0,130.89
736,9.2103405,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,-0.30561438,0.050778154,2.9106255,0.0,572957.75,0.0508,10000.0,0.0,128.74
737,9.433484,4.2668962,0.00088662724,1.2923779e-05,0.5126973,0.50018513,0.0007404779,0.050756343,-0.7910782,-1.146403,74.01829,2.7190223,2.7690818,0.00074047793,0.38680893,0.050778154,2.9106255,0.0,716197.2,0.0508,12500.0,0.0,125.22
738,6.684612,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,0.89396966,0.050778154,2.9106255,0.0,45836.62,0.0508,800.0,0.0,124.336
739,6.9077554,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,0.82687956,0.050778154,2.9106255,0.0,57295.777,0.0508,1000.0,0.0,125.586
740,7.130899,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,-0.34653634,0.050778154,2.9106255,0.0,71619.72,0.0508,1250.0,0.0,127.076
741,7.377759,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,-0.80122477,0.050778154,2.9106255,0.0,91673.24,0.0508,1600.0,0.0,128.576
742,7.6009026,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,0.9300395,0.050778154,2.9106255,0.0,114591.555,0.0508,2000.0,0.0,131.456
743,7.824046,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,-0.65012753,0.050778154,2.9106255,0.0,143239.44,0.0508,2500.0,0.0,133.956
744,8.055158,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,0.850761,0.050778154,2.9106255,0.0,180481.7,0.0508,3150.0,0.0,134.826
745,8.294049,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,-0.6835038,0.050778154,2.9106255,0.0,229183.11,0.0508,4000.0,0.0,134.946
746,8.517193,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,-0.9879664,0.050778154,2.9106255,0.0,286478.88,0.0508,5000.0,0.0,134.556
747,8.748305,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,-0.89423966,0.050778154,2.9106255,0.0,360963.4,0.0508,6300.0,0.0,132.796
748,8.987197,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,0.997843,0.050778154,2.9106255,0.0,458366.22,0.0508,8000.0,0.0,130.156
749,9.2103405,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,-0.30561438,0.050778154,2.9106255,0.0,572957.75,0.0508,10000.0,0.0,127.636
750,9.433484,4.016383,0.00088662724,1.3298188e-05,0.5126973,0.5001905,0.0007619299,0.050756343,-0.78944635,-1.146403,58.21828,2.7190437,2.7690818,0.00076192996,0.38680893,0.050778154,2.9106255,0.0,716197.2,0.0508,12500.0,0.0,125.376
751,6.684612,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,0.89396966,0.050778154,2.9106255,0.0,45836.62,0.0508,800.0,0.0,126.508
752,6.9077554,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,0.82687956,0.050778154,2.9106255,0.0,57295.777,0.0508,1000.0,0.0,127.638
753,7.130899,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,-0.34653634,0.050778154,2.9106255,0.0,71619.72,0.0508,1250.0,0.0,129.148
754,7.377759,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,-0.80122477,0.050778154,2.9106255,0.0,91673.24,0.0508,1600.0,0.0,130.908
755,7.6009026,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,0.9300395,0.050778154,2.9106255,0.0,114591.555,0.0508,2000.0,0.0,132.918
756,7.824046,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,-0.65012753,0.050778154,2.9106255,0.0,143239.44,0.0508,2500.0,0.0,134.938
757,8.055158,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,0.850761,0.050778154,2.9106255,0.0,180481.7,0.0508,3150.0,0.0,135.938
758,8.294049,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,-0.6835038,0.050778154,2.9106255,0.0,229183.11,0.0508,4000.0,0.0,135.308
759,8.517193,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,-0.9879664,0.050778154,2.9106255,0.0,286478.88,0.0508,5000.0,0.0,134.308
760,8.748305,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,-0.89423966,0.050778154,2.9106255,0.0,360963.4,0.0508,6300.0,0.0,131.918
761,8.987197,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,0.997843,0.050778154,2.9106255,0.0,458366.22,0.0508,8000.0,0.0,128.518
762,9.2103405,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,-0.30561438,0.050778154,2.9106255,0.0,572957.75,0.0508,10000.0,0.0,125.998
763,9.433484,3.6788292,0.00088662724,1.38199e-05,0.5126973,0.50019795,0.0007918218,0.050756343,-0.7871725,-1.146403,42.31828,2.7190735,2.7690818,0.0007918219,0.38680893,0.050778154,2.9106255,0.0,716197.2,0.0508,12500.0,0.0,123.988
764,6.684612,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,0.89396966,0.050778154,2.9106255,0.0,45836.62,0.0508,800.0,0.0,122.79
765,6.9077554,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,0.82687956,0.050778154,2.9106255,0.0,57295.777,0.0508,1000.0,0.0,126.78
766,7.130899,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,-0.34653634,0.050778154,2.9106255,0.0,71619.72,0.0508,1250.0,0.0,129.27
767,7.377759,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,-0.80122477,0.050778154,2.9106255,0.0,91673.24,0.0508,1600.0,0.0,131.01
768,7.6009026,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,0.9300395,0.050778154,2.9106255,0.0,114591.555,0.0508,2000.0,0.0,133.01
769,7.824046,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,-0.65012753,0.050778154,2.9106255,0.0,143239.44,0.0508,2500.0,0.0,134.87
770,8.055158,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,0.850761,0.050778154,2.9106255,0.0,180481.7,0.0508,3150.0,0.0,135.49
771,8.294049,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,-0.6835038,0.050778154,2.9106255,0.0,229183.11,0.0508,4000.0,0.0,134.11
772,8.517193,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,-0.9879664,0.050778154,2.9106255,0.0,286478.88,0.0508,5000.0,0.0,133.23
773,8.748305,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,-0.89423966,0.050778154,2.9106255,0.0,360963.4,0.0508,6300.0,0.0,130.34
774,8.987197,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,0.997843,0.050778154,2.9106255,0.0,458366.22,0.0508,8000.0,0.0,126.59
775,9.2103405,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,-0.30561438,0.050778154,2.9106255,0.0,572957.75,0.0508,10000.0,0.0,122.45
776,9.433484,3.4563167,0.00088662724,1.4174935e-05,0.5126973,0.500203,0.0008121638,0.050756343,-0.7856251,-1.146403,34.41828,2.7190938,2.7690818,0.00081216387,0.38680893,0.050778154,2.9106255,0.0,716197.2,0.0508,12500.0,0.0,119.07
777,7.377759,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,-0.80122477,0.050778154,2.9106255,240.64224,91673.24,0.0508,1600.0,4.2,124.318
778,7.6009026,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,0.9300395,0.050778154,2.9106255,240.64224,114591.555,0.0508,2000.0,4.2,129.848
779,7.824046,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,-0.65012753,0.050778154,2.9106255,240.64224,143239.44,0.0508,2500.0,4.2,131.978
780,8.055158,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,0.850761,0.050778154,2.9106255,240.64224,180481.7,0.0508,3150.0,4.2,133.728
781,8.294049,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,-0.6835038,0.050778154,2.9106255,240.64224,229183.11,0.0508,4000.0,4.2,133.598
782,8.517193,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,-0.9879664,0.050778154,2.9106255,240.64224,286478.88,0.0508,5000.0,4.2,132.828
783,8.748305,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,-0.89423966,0.050778154,2.9106255,240.64224,360963.4,0.0508,6300.0,4.2,129.308
784,8.987197,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,0.997843,0.050778154,2.9106255,240.64224,458366.22,0.0508,8000.0,4.2,125.268
785,9.2103405,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,-0.30561438,0.050778154,2.9106255,240.64224,572957.75,0.0508,10000.0,4.2,121.238
786,9.433484,4.2668962,0.00088662724,2.4921208e-05,0.5126973,0.500357,0.0014278791,0.050756343,-0.73878783,-0.4364829,74.01829,2.7197096,2.7690818,0.0014278796,0.38680893,0.050778154,2.9106255,240.64224,716197.2,0.0508,12500.0,4.2,117.328
787,6.9077554,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,0.82687956,0.050778154,2.9106255,240.64224,57295.777,0.0508,1000.0,4.2,125.647
788,7.130899,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,-0.34653634,0.050778154,2.9106255,240.64224,71619.72,0.0508,1250.0,4.2,128.427
789,7.377759,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,-0.80122477,0.050778154,2.9106255,240.64224,91673.24,0.0508,1600.0,4.2,130.197
790,7.6009026,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,0.9300395,0.050778154,2.9106255,240.64224,114591.555,0.0508,2000.0,4.2,132.587
791,7.824046,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,-0.65012753,0.050778154,2.9106255,240.64224,143239.44,0.0508,2500.0,4.2,133.847
792,8.055158,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,0.850761,0.050778154,2.9106255,240.64224,180481.7,0.0508,3150.0,4.2,133.587
793,8.294049,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,-0.6835038,0.050778154,2.9106255,240.64224,229183.11,0.0508,4000.0,4.2,131.807
794,8.517193,3.6788292,0.00088662724,2.6649257e-05,0.5126973,0.5003817,0.0015268888,0.050756343,-0.7312562,-0.4364829,42.31828,2.7198086,2.7690818,0.0015268894,-0.9879664,0.050778154,2.9106255,240.64224,286478.88,0.0508,5000.0,4.2,129.777
