,chord_length_radian_radian_exp,chord_length_sin_radian_exp,suction_side_displacement_thickness_sin_sigmoid_exp,frequency_sin_radian_exp,(free_stream_velocity_ln_negative*frequency_ln_adde),(frequency_relu_mmnorm*suction_side_displacement_thickness_adde),(suction_side_displacement_thickness_sin_exp*chord_length_relu),(frequency_sin_radian*angle_of_attack_zscore),(chord_length_sin_radian*free_stream_velocity_ln_negative),(frequency_relu_sin*frequency_ln_sigmoid),(frequency_relu_sin*frequency_ln),(frequency_relu_mmnorm*free_stream_velocity_ln_negative),(chord_length_sin_radian*frequency_relu),(suction_side_displacement_thickness_radian_sin*free_stream_velocity_adde),(suction_side_displacement_thickness_tanh_mmnorm*frequency_sin),(frequency_relu_mmnorm*angle_of_attack_degree),(chord_length_radian_negative*frequency_degree),(frequency_ln_square*suction_side_displacement_thickness_sin),(frequency_sin_radian*suction_side_displacement_thickness_tanh_mmnorm),(angle_of_attack_zscore_square*suction_side_displacement_thickness_adde),(frequency_relu_sin*chord_length_sin_radian),(suction_side_displacement_thickness_sin_exp*suction_side_displacement_thickness_tanh_square),(frequency_sin_abs*free_stream_velocity_adde),(suction_side_displacement_thickness_tanh_exp*chord_length_sin_radian),(frequency_relu_sin+free_stream_velocity_ln_negative),(frequency_sin_abs+angle_of_attack_zscore_sin),(suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore),(suction_side_displacement_thickness_zscore_radian+free_stream_velocity_ln_adde),(suction_side_displacement_thickness_sin_exp+suction_side_displacement_thickness_sin),(free_stream_velocity_ln_radian+free_stream_velocity_ln_sigmoid),(chord_length_sigmoid_mmnorm+frequency_ln_square),(chord_length_sin_square+suction_side_displacement_thickness_radian),(chord_length_sin_radian+suction_side_displacement_thickness),(frequency_ln_square+frequency_degree),(chord_length_radian_negative+frequency_sin),(suction_side_displacement_thickness_radian_sin+suction_side_displacement_thickness_radian),(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde),(chord_length_radian_negative+chord_length_sigmoid_adde),(frequency_relu_mmnorm+suction_side_displacement_thickness_sin),(suction_side_displacement_thickness_zscore_negative+chord_length_sigmoid),(suction_side_displacement_thickness_zscore_radian+free_stream_velocity_adde),(suction_side_displacement_thickness_zscore_negative+angle_of_attack_zscore),(free_stream_velocity_ln_negative+angle_of_attack_degree_sigmoid),(frequency_relu_mmnorm+suction_side_displacement_thickness_adde),chord_length_tanh_mmnorm_radian,suction_side_displacement_thickness_tanh_square_radian,angle_of_attack_zscore_square_radian,frequency_ln_sigmoid_radian,suction_side_displacement_thickness_sin_sigmoid_radian,free_stream_velocity_ln_mmnorm_radian,angle_of_attack_degree_adde_zscore,suction_side_displacement_thickness_zscore_abs_zscore,frequency_relu_mmnorm_zscore,free_stream_velocity_ln_adde_zscore,chord_length_sin_square_zscore,suction_side_displacement_thickness_radian_sin_zscore,chord_length_sin_radian_zscore,free_stream_velocity_ln_negative_negative,chord_length_sin_radian_negative,frequency_relu_mmnorm_negative,chord_length_tanh_mmnorm_negative,frequency_ln_sigmoid_negative,suction_side_displacement_thickness_radian_sin_negative,suction_side_displacement_thickness_tanh_exp_negative,(frequency_sin_abs-suction_side_displacement_thickness_radian),(suction_side_displacement_thickness_sin_sigmoid-frequency_ln),(angle_of_attack_zscore_sin-chord_length_radian_negative),(angle_of_attack_degree_sigmoid-chord_length_adde),(free_stream_velocity_ln_mmnorm-chord_length_sigmoid_adde),(suction_side_displacement_thickness_tanh_square-chord_length_adde),(frequency_ln_sigmoid-frequency_degree),(frequency_ln_negative-chord_length_degree),(suction_side_displacement_thickness_zscore_negative-angle_of_attack),(angle_of_attack_degree_sigmoid-angle_of_attack_degree),(angle_of_attack_relu_adde-angle_of_attack),(free_stream_velocity_ln_negative-chord_length_sigmoid_sigmoid),(free_stream_velocity_ln_adde-chord_length_tanh),(chord_length_radian_negative-angle_of_attack_zscore),(chord_length_radian_radian-chord_length_tanh),(suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid),free_stream_velocity_ln_mmnorm_adde,chord_length_sigmoid_mmnorm_adde,frequency_sin_radian_adde,frequency_ln_adde_adde,suction_side_displacement_thickness_tanh_mmnorm_adde,free_stream_velocity_ln_radian_adde,scaled_sound_pressure_level
1301,1.000031,1.0017718,1.6495575,0.9881415,-46.988472,0.5220797,0.101806276,0.007021743,-0.007553282,-0.683333,-5.6690145,-0.8188993,7.080821,0.0026201822,-0.019198213,36.287327,-406.39996,0.1395237,-0.00033507202,0.9424789,-0.001209942,4.1220173e-06,50.59178,0.0017737992,-4.9504,0.12829947,0.0,6.9730806,1.0040585,1.0606402,69.06597,0.010322489,0.0037984252,229251.9,-0.68527704,7.079824e-05,6.9852133,3.2418866,0.1939474,1.2184983,74.00619,0.10451156,-3.2668962,2.912229,0.00489803,7.1797004e-08,0.0060468693,0.01744893,0.008735496,0.017453292,-0.58860856,-0.11668584,0.35335898,1.2428252,-0.55892223,-0.69312024,-0.3696097,4.2668962,-0.0017702052,-0.1919192,-0.28063643,-0.9997501,-3.539912e-05,-1.0020303,0.6834684,-7.7935424,-0.5534311,-1.8198817,-2.24366,-2.8198776,-229182.11,-14.1153,-2.6068797,-188.07607,2.718282,-4.895301,6.8839264,0.5868354,-0.10122089,-0.4724191,3.7182817,2.9929986,2.7063525,13.730613,2.7463696,2.7927532,128.704
1302,1.000031,1.0017718,1.6495575,0.98290455,-47.940605,0.6594691,0.101806276,0.010149535,-0.007553282,-0.9877688,-8.4147005,-1.0343992,8.851027,0.0026201822,-0.027749939,45.836624,-507.99994,0.1471322,-0.0004843278,0.9424789,-0.0017489033,4.1220173e-06,73.12758,0.0017737992,-5.254863,0.4327621,0.0,6.9730806,1.0040585,1.0606402,72.81729,0.010322489,0.0037984252,286551.4,-0.98973966,7.079824e-05,6.9852133,3.2418866,0.24445246,1.2184983,74.00619,0.10451156,-3.2668962,2.9627342,0.00489803,7.1797004e-08,0.0060468693,0.017449802,0.008735496,0.017453292,-0.58860856,-0.11668584,0.6706658,1.2428252,-0.55892223,-0.69312024,-0.3696097,4.2668962,-0.0017702052,-0.24242425,-0.28063643,-0.9998,-3.539912e-05,-1.0020303,0.987931,-8.0166855,-0.5534311,-1.8198817,-2.24366,-2.8198776,-286477.88,-14.338444,-2.6068797,-188.07607,2.718282,-4.895301,6.8839264,0.5868354,-0.10122089,-0.4724191,3.7182817,2.9929986,2.7010384,13.953756,2.7463696,2.7927532,127.054
1303,1.000031,1.0017718,1.6495575,0.98451376,-48.92674,0.83807534,0.101806276,0.0091866655,-0.007553282,-0.8940977,-7.8230815,-1.3145489,11.152293,0.0026201822,-0.025117349,58.25071,-640.07996,0.15522535,-0.0004383804,0.9424789,-0.0015829877,4.1220173e-06,66.19009,0.0017737992,-5.1611357,0.33903533,0.0,6.9730806,1.0040585,1.0606402,76.80756,0.010322489,0.0037984252,361039.94,-0.8960129,7.079824e-05,6.9852133,3.2418866,0.31010905,1.2184983,74.00619,0.10451156,-3.2668962,3.028391,0.00489803,7.1797004e-08,0.0060468693,0.01745052,0.008735496,0.017453292,-0.58860856,-0.11668584,1.0831647,1.2428252,-0.55892223,-0.69312024,-0.3696097,4.2668962,-0.0017702052,-0.30808082,-0.28063643,-0.9998412,-3.539912e-05,-1.0020303,0.89420426,-8.247798,-0.5534311,-1.8198817,-2.24366,-2.8198776,-360962.4,-14.569556,-2.6068797,-188.07607,2.718282,-4.895301,6.8839264,0.5868354,-0.10122089,-0.4724191,3.7182817,2.9929986,2.7026744,14.184869,2.7463696,2.7927532,124.904
1304,1.000031,1.0017718,1.6495575,1.0175682,-49.946064,1.0716373,0.101806276,-0.010251,-0.007553282,0.9977183,8.967812,-1.6808985,14.161642,0.0026201822,0.028027354,74.48451,-812.7999,0.16381863,0.0004891696,0.9424789,0.0017663869,4.1220173e-06,73.858635,0.0017737992,-3.2690532,0.4426387,0.0,6.9730806,1.0040585,1.0606402,81.044426,0.010322489,0.0037984252,458447.0,0.9960698,7.079824e-05,6.9852133,3.2418866,0.39596763,1.2184983,74.00619,0.10451156,-3.2668962,3.1142495,0.00489803,7.1797004e-08,0.0060468693,0.01745111,0.008735496,0.017453292,-0.58860856,-0.11668584,1.6225861,1.2428252,-0.55892223,-0.69312024,-0.3696097,4.2668962,-0.0017702052,-0.3939394,-0.28063643,-0.99987495,-3.539912e-05,-1.0020303,0.9978076,-8.48669,-0.5534311,-1.8198817,-2.24366,-2.8198776,-458365.22,-14.808448,-2.6068797,-188.07607,2.718282,-4.895301,6.8839264,0.5868354,-0.10122089,-0.4724191,3.7182817,2.9929986,2.7356975,14.42376,2.7463696,2.7927532,121.234
1305,1.000031,1.0017718,1.6495575,0.9946802,-50.898193,1.346416,0.101806276,0.003139625,-0.007553282,-0.3055838,-2.8148124,-2.1118982,17.702053,0.0026201822,-0.0085840775,93.5831,-1015.9999,0.17205456,-0.00014982042,0.9424789,-0.00054100016,4.1220173e-06,22.621054,0.0017737992,-4.5725107,-0.24958995,0.0,6.9730806,1.0040585,1.0606402,85.105095,0.010322489,0.0037984252,573042.56,-0.30738765,7.079824e-05,6.9852133,3.2418866,0.49697772,1.2184983,74.00619,0.10451156,-3.2668962,3.2152596,0.00489803,7.1797004e-08,0.0060468693,0.017451547,0.008735496,0.017453292,-0.58860856,-0.11668584,2.2571995,1.2428252,-0.55892223,-0.69312024,-0.3696097,4.2668962,-0.0017702052,-0.4949495,-0.28063643,-0.9999,-3.539912e-05,-1.0020303,0.30557898,-8.709833,-0.5534311,-1.8198817,-2.24366,-2.8198776,-572956.75,-15.031591,-2.6068797,-188.07607,2.718282,-4.895301,6.8839264,0.5868354,-0.10122089,-0.4724191,3.7182817,2.9929986,2.7129478,14.646904,2.7463696,2.7927532,116.694
1306,1.000031,1.0017718,1.6496328,1.0174978,-36.80614,0.059081413,0.10182489,-0.010210306,-0.0071098222,0.99230695,6.406285,-0.08722448,1.1152292,0.0022465987,0.031051194,4.1061974,-64.007996,0.09186101,0.00054194557,0.94254225,0.0017593751,4.8993265e-06,57.862103,0.0017741235,-3.0225012,0.43867767,0.0,6.7228103,1.0044245,1.0524,41.822018,0.010325679,0.003981205,36137.887,0.99210876,7.717846e-05,6.7347035,3.2418866,0.023928171,1.2045944,58.206425,0.09060758,-3.0163832,2.74221,0.00489803,8.532052e-08,0.0060468693,0.017425632,0.008736293,0.012059278,-0.58860856,-0.13839026,-0.71596485,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.021717172,-0.28063643,-0.99841523,-3.858923e-05,-1.0022135,0.99384344,-5.945167,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-36095.34,-12.266971,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7356284,11.882283,2.749524,2.7883809,126.599
1307,1.000031,1.0017718,1.6496328,1.015725,-37.76562,0.08243918,0.10182489,-0.009183892,-0.0071098222,0.89285356,5.97584,-0.12170859,1.4161642,0.0022465987,0.027929699,5.729578,-81.27999,0.09879632,0.0004874652,0.94254225,0.0015825097,4.8993265e-06,52.045376,0.0017741235,-3.1224136,0.33876532,0.0,6.7228103,1.0044245,1.0524,44.95875,0.010325679,0.003981205,45881.305,0.8921964,7.717846e-05,6.7347035,3.2418866,0.03251403,1.2045944,58.206425,0.09060758,-3.0163832,2.7507958,0.00489803,8.532052e-08,0.0060468693,0.017431503,0.008736293,0.012059278,-0.58860856,-0.13839026,-0.6620227,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.030303031,-0.28063643,-0.9987515,-3.858923e-05,-1.0022135,0.8939311,-6.184059,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-45835.62,-12.505863,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7338846,12.121175,2.749524,2.7883809,129.119
1308,1.000031,1.0017718,1.6496328,1.0145364,-38.661854,0.1099189,0.10182489,-0.008494665,-0.0071098222,0.8260535,5.7118816,-0.1622781,1.7702053,0.0022465987,0.025833648,7.639437,-101.59999,0.10550238,0.00045088222,0.94254225,0.0014637465,4.8993265e-06,48.139507,0.0017741235,-3.1895037,0.27167523,0.0,6.7228103,1.0044245,1.0524,47.9918,0.010325679,0.003981205,57343.496,0.8251063,7.717846e-05,6.7347035,3.2418866,0.042615037,1.2045944,58.206425,0.09060758,-3.0163832,2.760897,0.00489803,8.532052e-08,0.0060468693,0.017435856,0.008736293,0.012059278,-0.58860856,-0.13839026,-0.59856135,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.04040404,-0.28063643,-0.99900097,-3.858923e-05,-1.0022135,0.826841,-6.4072027,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-57294.777,-12.729006,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7327135,12.344319,2.749524,2.7883809,131.129
1309,1.000031,1.0017718,1.6496328,0.99397004,-39.558083,0.14426856,0.10182489,0.0035600227,-0.0071098222,-0.34625933,-2.4711156,-0.21299002,2.2127566,0.0022465987,-0.010826604,10.026761,-126.999985,0.11242864,-0.0001889599,0.94254225,-0.0006134404,4.8993265e-06,20.17475,0.0017741235,-4.3629193,-0.208668,0.0,6.7228103,1.0044245,1.0524,51.124435,0.010325679,0.003981205,71670.57,-0.3483096,7.717846e-05,6.7347035,3.2418866,0.0552413,1.2045944,58.206425,0.09060758,-3.0163832,2.773523,0.00489803,8.532052e-08,0.0060468693,0.017439341,0.008736293,0.012059278,-0.58860856,-0.13839026,-0.51923466,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.053030305,-0.28063643,-0.99920064,-3.858923e-05,-1.0022135,0.34649774,-6.6303463,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-71618.72,-12.95215,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7122335,12.567462,2.749524,2.7883809,132.769
1310,1.000031,1.0017718,1.6496328,0.9861133,-40.54957,0.19235808,0.10182489,0.008231109,-0.0071098222,-0.8007243,-5.9112434,-0.2839867,2.8323283,0.0022465987,-0.025032133,13.369014,-162.55998,0.12034757,-0.00043689314,0.94254225,-0.0014183322,4.8993265e-06,46.645927,0.0017741235,-4.817608,0.24602044,0.0,6.7228103,1.0044245,1.0524,54.706043,0.010325679,0.003981205,91727.67,-0.802998,7.717846e-05,6.7347035,3.2418866,0.072918065,1.2045944,58.206425,0.09060758,-3.0163832,2.7912,0.00489803,8.532052e-08,0.0060468693,0.01744239,0.008736293,0.012059278,-0.58860856,-0.13839026,-0.40817732,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.07070707,-0.28063643,-0.9993754,-3.858923e-05,-1.0022135,0.8011862,-6.8772063,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-91672.24,-13.19901,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7042978,12.814322,2.749524,2.7883809,133.649
1311,1.000031,1.0017718,1.6496328,1.0163647,-41.445797,0.24731754,0.10182489,-0.009554444,-0.0071098222,0.9295748,7.06914,-0.36512575,3.5404105,0.0022465987,0.029056607,17.188734,-203.19998,0.1277376,0.0005071335,0.94254225,0.0016463608,4.8993265e-06,54.1453,0.0017741235,-3.0863438,0.3748352,0.0,6.7228103,1.0044245,1.0524,58.048435,0.010325679,0.003981205,114649.33,0.9282663,7.717846e-05,6.7347035,3.2418866,0.09312009,1.2045944,58.206425,0.09060758,-3.0163832,2.8114018,0.00489803,8.532052e-08,0.0060468693,0.01744457,0.008736293,0.012059278,-0.58860856,-0.13839026,-0.28125456,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.09090909,-0.28063643,-0.9995003,-3.858923e-05,-1.0022135,0.93000096,-7.10035,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-114590.555,-13.422153,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.734514,13.037466,2.749524,2.7883809,133.649
1312,1.000031,1.0017718,1.6496328,0.98871726,-42.34203,0.31601685,0.10182489,0.006678863,-0.0071098222,-0.64986765,-5.086628,-0.46654955,4.4255133,0.0022465987,-0.020311503,21.96338,-253.99997,0.1353478,-0.00035450258,0.94254225,-0.0011508592,4.8993265e-06,37.849308,0.0017741235,-4.6665106,0.0949232,0.0,6.7228103,1.0044245,1.0524,61.490414,0.010325679,0.003981205,143300.66,-0.65190077,7.717846e-05,6.7347035,3.2418866,0.11837261,1.2045944,58.206425,0.09060758,-3.0163832,2.8366544,0.00489803,8.532052e-08,0.0060468693,0.017446315,0.008736293,0.012059278,-0.58860856,-0.13839026,-0.122601196,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.116161615,-0.28063643,-0.99960023,-3.858923e-05,-1.0022135,0.65008897,-7.3234935,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-143238.44,-13.645297,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.706935,13.26061,2.749524,2.7883809,132.889
1313,1.000031,1.0017718,1.6496328,1.0149593,-43.27026,0.40532595,0.10182489,-0.008740002,-0.0071098222,0.85049105,6.853014,-0.59840053,5.5761466,0.0022465987,0.02657976,28.170424,-320.03998,0.14346187,0.00046390432,0.94254225,0.0015060216,4.8993265e-06,49.529842,0.0017741235,-3.1656222,0.29555666,0.0,6.7228103,1.0044245,1.0524,65.160286,0.010325679,0.003981205,180546.6,0.84898776,7.717846e-05,6.7347035,3.2418866,0.1512009,1.2045944,58.206425,0.09060758,-3.0163832,2.8694828,0.00489803,8.532052e-08,0.0060468693,0.017447755,0.008736293,0.012059278,-0.58860856,-0.13839026,0.083648235,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.1489899,-0.28063643,-0.99968266,-3.858923e-05,-1.0022135,0.85072243,-7.554605,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-180480.7,-13.876409,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7331302,13.491721,2.749524,2.7883809,130.629
1314,1.000031,1.0017718,1.6496328,0.9881415,-44.22974,0.5221148,0.10182489,0.007021743,-0.0071098222,-0.683333,-5.6690145,-0.77082103,7.080821,0.0022465987,-0.021354254,36.287327,-406.39996,0.15209733,-0.00037270205,0.94254225,-0.001209942,4.8993265e-06,39.792416,0.0017741235,-4.699887,0.12829947,0.0,6.7228103,1.0044245,1.0524,69.06597,0.010325679,0.003981205,229251.9,-0.68527704,7.717846e-05,6.7347035,3.2418866,0.1941302,1.2045944,58.206425,0.09060758,-3.0163832,2.912412,0.00489803,8.532052e-08,0.0060468693,0.01744893,0.008736293,0.012059278,-0.58860856,-0.13839026,0.35335898,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.1919192,-0.28063643,-0.9997501,-3.858923e-05,-1.0022135,0.68346524,-7.7934966,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-229182.11,-14.1153,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7063525,13.730613,2.749524,2.7883809,127.229
1315,1.000031,1.0017718,1.6496328,0.98290455,-45.125973,0.6595134,0.10182489,0.010149535,-0.0071098222,-0.9877688,-8.4147005,-0.9736687,8.851027,0.0022465987,-0.030866379,45.836624,-507.99994,0.1603915,-0.0005387199,0.94254225,-0.0017489033,4.8993265e-06,57.517708,0.0017741235,-5.0043497,0.4327621,0.0,6.7228103,1.0044245,1.0524,72.81729,0.010325679,0.003981205,286551.4,-0.98973966,7.717846e-05,6.7347035,3.2418866,0.24463525,1.2045944,58.206425,0.09060758,-3.0163832,2.962917,0.00489803,8.532052e-08,0.0060468693,0.017449802,0.008736293,0.012059278,-0.58860856,-0.13839026,0.6706658,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.24242425,-0.28063643,-0.9998,-3.858923e-05,-1.0022135,0.98792785,-8.01664,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-286477.88,-14.338444,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7010384,13.953756,2.749524,2.7883809,124.839
1316,1.000031,1.0017718,1.6496328,0.98451376,-46.054207,0.83813167,0.10182489,0.0091866655,-0.0071098222,-0.8940977,-7.8230815,-1.2373706,11.152293,0.0022465987,-0.027938135,58.25071,-640.07996,0.16921398,-0.00048761244,0.94254225,-0.0015829877,4.8993265e-06,52.061096,0.0017741235,-4.9106226,0.33903533,0.0,6.7228103,1.0044245,1.0524,76.80756,0.010325679,0.003981205,361039.94,-0.8960129,7.717846e-05,6.7347035,3.2418866,0.31029183,1.2045944,58.206425,0.09060758,-3.0163832,3.0285738,0.00489803,8.532052e-08,0.0060468693,0.01745052,0.008736293,0.012059278,-0.58860856,-0.13839026,1.0831647,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.30808082,-0.28063643,-0.9998412,-3.858923e-05,-1.0022135,0.8942011,-8.247752,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-360962.4,-14.569556,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7026744,14.184869,2.749524,2.7883809,123.839
1317,1.000031,1.0017718,1.6496328,1.0175682,-47.013687,1.0717093,0.10182489,-0.010251,-0.0071098222,0.9977183,8.967812,-1.5822116,14.161642,0.0022465987,0.031174947,74.48451,-812.7999,0.17858167,0.0005441055,0.94254225,0.0017663869,4.8993265e-06,58.092705,0.0017741235,-3.0185401,0.4426387,0.0,6.7228103,1.0044245,1.0524,81.044426,0.010325679,0.003981205,458447.0,0.9960698,7.717846e-05,6.7347035,3.2418866,0.3961504,1.2045944,58.206425,0.09060758,-3.0163832,3.1144323,0.00489803,8.532052e-08,0.0060468693,0.01745111,0.008736293,0.012059278,-0.58860856,-0.13839026,1.6225861,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.3939394,-0.28063643,-0.99987495,-3.858923e-05,-1.0022135,0.99780446,-8.486644,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-458365.22,-14.808448,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7356975,14.42376,2.749524,2.7883809,120.569
1318,1.000031,1.0017718,1.6496328,0.9946802,-47.909916,1.3465066,0.10182489,0.003139625,-0.0071098222,-0.3055838,-2.8148124,-1.9879068,17.702053,0.0022465987,-0.009548107,93.5831,-1015.9999,0.18755981,-0.0001666459,0.94254225,-0.00054100016,4.8993265e-06,17.792343,0.0017741235,-4.3219976,-0.24958995,0.0,6.7228103,1.0044245,1.0524,85.105095,0.010325679,0.003981205,573042.56,-0.30738765,7.717846e-05,6.7347035,3.2418866,0.4971605,1.2045944,58.206425,0.09060758,-3.0163832,3.2154424,0.00489803,8.532052e-08,0.0060468693,0.017451547,0.008736293,0.012059278,-0.58860856,-0.13839026,2.2571995,0.4352311,-0.55892223,-0.6792162,-0.3696097,4.016383,-0.0017702052,-0.4949495,-0.28063643,-0.9999,-3.858923e-05,-1.0022135,0.3055758,-8.709787,-0.5534311,-1.8198817,-2.5527143,-2.8198767,-572956.75,-15.031591,-2.6207838,-188.07607,2.718282,-4.644788,6.6334133,0.5868354,-0.10122089,-0.46931037,3.4092274,2.9929986,2.7129478,14.646904,2.749524,2.7883809,115.659
1319,1.000031,1.0017718,1.649732,1.0174978,-33.712795,0.059086632,0.10184936,-0.010210306,-0.0065122824,0.99230695,6.406285,-0.07989377,1.1152292,0.0018105729,0.03517426,4.1061974,-64.007996,0.10184812,0.00061390665,0.9426255,0.0017593751,6.0239904e-06,42.059376,0.00177455,-2.6849473,0.43867767,0.0,6.3855753,1.0049058,1.0395771,41.822018,0.010329874,0.004221585,36137.887,0.99210876,8.556931e-05,6.397154,3.2418866,0.02416855,1.1863087,42.306744,0.07232195,-2.6788292,2.7424502,0.00489803,1.0488104e-07,0.0060468693,0.017425632,0.008737342,0.0047911094,-0.58860856,-0.16693453,-0.71596485,-0.65296197,-0.55892223,-0.66093063,-0.3696097,3.6788292,-0.0017702052,-0.021717172,-0.28063643,-0.99841523,-4.2784653e-05,-1.0024544,0.9938392,-5.945107,-0.5534311,-1.8198817,-2.9691496,-2.8198757,-36095.34,-12.266971,-2.6390693,-188.07607,2.718282,-4.307234,6.2958593,0.5868354,-0.10122089,-0.46522206,2.9927921,2.9929986,2.7356284,11.882283,2.7536726,2.7824895,127.251
1320,1.000031,1.0017718,1.649732,1.015725,-34.591637,0.08244646,0.10184936,-0.009183892,-0.0065122824,0.89285356,5.97584,-0.11147968,1.4161642,0.0018105729,0.031638287,5.729578,-81.27999,0.10953744,0.0005521923,0.9426255,0.0015825097,6.0239904e-06,37.831257,0.00177455,-2.7848597,0.33876532,0.0,6.3855753,1.0049058,1.0395771,44.95875,0.010329874,0.004221585,45881.305,0.8921964,8.556931e-05,6.397154,3.2418866,0.03275441,1.1863087,42.306744,0.07232195,-2.6788292,2.7510362,0.00489803,1.0488104e-07,0.0060468693,0.017431503,0.008737342,0.0047911094,-0.58860856,-0.16693453,-0.6620227,-0.65296197,-0.55892223,-0.66093063,-0.3696097,3.6788292,-0.0017702052,-0.030303031,-0.28063643,-0.9987515,-4.2784653e-05,-1.0024544,0.89392686,-6.183999,-0.5534311,-1.8198817,-2.9691496,-2.8198757,-45835.62,-12.505863,-2.6390693,-188.07607,2.718282,-4.307234,6.2958593,0.5868354,-0.10122089,-0.46522206,2.9927921,2.9929986,2.7338846,12.121175,2.7536726,2.7824895,129.991
1321,1.000031,1.0017718,1.649732,1.0145364,-35.412548,0.109928615,0.10184936,-0.008494665,-0.0065122824,0.8260535,5.7118816,-0.14863956,1.7702053,0.0018105729,0.029263915,7.639437,-101.59999,0.11697258,0.0005107517,0.9426255,0.0014637465,6.0239904e-06,34.99212,0.00177455,-2.8519497,0.27167523,0.0,6.3855753,1.0049058,1.0395771,47.9918,0.010329874,0.004221585,57343.496,0.8251063,8.556931e-05,6.397154,3.2418866,0.04285542,1.1863087,42.306744,0.07232195,-2.6788292,2.7611372,0.00489803,1.0488104e-07,0.0060468693,0.017435856,0.008737342,0.0047911094,-0.58860856,-0.16693453,-0.59856135,-0.65296197,-0.55892223,-0.66093063,-0.3696097,3.6788292,-0.0017702052,-0.04040404,-0.28063643,-0.99900097,-4.2784653e-05,-1.0024544,0.82683676,-6.4071426,-0.5534311,-1.8198817,-2.9691496,-2.8198757,-57294.777,-12.729006,-2.6390693,-188.07607,2.718282,-4.307234,6.2958593,0.5868354,-0.10122089,-0.46522206,2.9927921,2.9929986,2.7327135,12.344319,2.7536726,2.7824895,131.971
