,(frequency_ln_square*suction_side_displacement_thickness_sin),((frequency_ln_square*suction_side_displacement_thickness_sin)*(chord_length_radian_negative+chord_length_sigmoid_adde)),(suction_side_displacement_thickness_sin_sigmoid_radian*frequency_ln_sigmoid),((chord_length_radian_negative*frequency_degree)*(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde)),((chord_length_radian_negative*frequency_degree)*free_stream_velocity_adde),((chord_length_sin_radian*frequency_relu)*angle_of_attack_relu_adde),((suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore)+chord_length_sin_square_zscore),((suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore)+(frequency_relu_mmnorm+suction_side_displacement_thickness_adde)),((suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid)+frequency_relu_mmnorm),((frequency_relu_mmnorm*suction_side_displacement_thickness_adde)+chord_length_sin_square_zscore),((chord_length_sin_radian*frequency_relu)-(frequency_relu_mmnorm+suction_side_displacement_thickness_sin)),((frequency_relu_mmnorm*suction_side_displacement_thickness_adde)-(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde)),((chord_length_sin_radian*frequency_relu)-free_stream_velocity_ln_sigmoid),(frequency_relu_mmnorm_negative-(suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid)),(frequency_ln_square*suction_side_displacement_thickness_sin)_recip
756,0.04847193,0.15656881,0.008726612,-812.43475,-5374.420999999999,6.022666,-0.81928796,2.835235,-0.37728605,-0.50343597,2.0986617,-6.081272599999999,1.2402456,0.37728605,20.630497000000002
757,0.051377814,0.16595508,0.008727331,-1023.66785,-6771.7705,7.5885587,-0.81928796,2.8680634,-0.34445775,-0.41417345,2.6418931,-5.99201,1.8163054,0.34445775,19.463654000000002
758,0.05447042,0.17594448,0.008727919,-1299.8956,-8599.073,9.636265,-0.81928796,2.9109926,-0.30152845,-0.29744554,3.3522727,-5.875282299999999,2.5696144,0.30152845,18.358587
759,0.0574408,0.18553908,0.008728355,-1624.8695,-10748.841999999999,12.045332,-0.81928796,2.9614978,-0.2510234,-0.16011858,4.188014,-5.737955599999999,3.4558606,0.2510234,17.409229999999997
760,0.060600385,0.19574484,0.008728716,-2047.3357,-13543.541000000001,15.177117,-0.81928796,3.0271543999999997,-0.18536684,0.01840645,5.274477,-5.55943,4.6079803,0.18536684,16.501545
761,0.063955225,0.20658128,0.00872901,-2599.7913,-17198.146,19.27253,-0.81928796,3.113013,-0.09950825599999999,0.25186223,6.6952367,-5.3259745,6.1145983,0.09950825599999999,15.635939000000002
762,0.06717055,0.21696709,0.008729228,-3249.739,-21497.683999999997,24.090664,-0.81928796,3.214023,0.0015018284,0.52651614,8.366719,-5.0513205999999995,7.887090700000001,-0.0015018284,14.887476000000001
763,0.07046472,0.22760756,0.008729403,-4062.1738,-26872.105,30.113327,-0.81928796,3.3402858,0.12776446,0.8698334999999999,10.456071000000001,-4.708003,10.102705,-0.12776446,14.191498999999999
764,0.03629076,0.11722251,0.008719291,-250.93625,-1398.7588,1.9272529999999999,-0.81928796,2.7493967999999995,-0.46279866,-0.73689115,0.6778816,-6.0922160000000005,-0.26042217,0.46279866,27.555222999999998
765,0.03875409,0.12517929,0.008721468000000001,-313.67032,-1748.4485,2.4090662,-0.81928796,2.759498,-0.45269763,-0.70942557,0.8450298,-6.0647507,-0.08317298,0.45269763,25.803728
766,0.041298304,0.13339733,0.0087232115,-392.0879,-2185.5605,3.011333,-0.81928796,2.7721240000000003,-0.44007137,-0.6750936,1.0539651,-6.0304184,0.13838857,0.44007137,24.21407
767,0.04420716,0.14279321,0.008724737,-501.8725,-2797.5176,3.8545059999999998,-0.81928796,2.7898009999999998,-0.42239463,-0.6270288,1.3464743000000001,-5.9823537,0.4485746,0.42239463,22.62077
768,0.046921726,0.15156151,0.008725828,-627.34064,-3496.897,4.8181324,-0.81928796,2.8100028,-0.4021926,-0.5720976,1.6807706000000002,-5.9274225,0.8030729999999999,0.4021926,21.312088
769,0.049717177,0.16059107,0.0087267,-784.1758,-4371.121,6.022666,-0.81928796,2.8352554,-0.37694007,-0.5034335999999999,2.0986412,-5.8587584,1.2461959999999999,0.37694007,20.113773000000002
770,0.05269771400000001,0.17021848,0.008727419,-988.0615,-5507.613,7.5885587,-0.81928796,2.8680837,-0.34411179999999997,-0.41417044,2.641873,-5.7694955000000006,1.8222558,0.34411179999999997,18.976154
771,0.05586977,0.1804645,0.008728008,-1254.6813,-6993.794,9.636265,-0.81928796,2.911013,-0.30118249999999996,-0.29744166,3.3522525,-5.6527667,2.5755649,0.30118249999999996,17.898767000000003
772,0.058916457,0.19030559,0.008728444,-1568.3516,-8742.242,12.045332,-0.81928796,2.961518,-0.25067744,-0.16011369,4.1879935,-5.5154385999999995,3.461811,0.25067744,16.973186
773,0.06215721,0.20077352,0.008728804,-1976.1229999999998,-11015.226,15.177117,-0.81928796,3.0271747,-0.18502086,0.01841271,5.2744565,-5.336912,4.6139307,0.18502086,16.088238
774,0.065598235,0.21188836,0.008729098000000001,-2509.3625,-13987.588,19.27253,-0.81928796,3.1130332999999997,-0.09916228,0.25187021,6.695216,-5.103454599999999,6.1205487000000005,0.09916228,15.244311999999999
775,0.06889617,0.22254097,0.008729315999999999,-3136.7031,-17484.484,24.090664,-0.81928796,3.2140433999999996,0.0018478035999999998,0.52652615,8.366698,-4.828799,7.893041,-0.0018478035999999998,14.514596
776,0.07227497,0.23345482,0.008729490999999999,-3920.8790000000004,-21855.607000000004,30.113327,-0.81928796,3.3403058,0.12811044,0.86984605,10.45605,-4.485479,10.108656,-0.12811044,13.836049
777,0.07772138,0.25104722,0.008727422,-567.7572,-6016.2056,9.810079,-0.81928796,2.7904167,-0.41192257,-0.62698525,1.3458586000000001,-6.7929,0.43182474,0.41192257,12.866472
778,0.082493916,0.26646295,0.008728513,-709.6965299999999,-7520.2573,12.262597999999999,-0.81928796,2.8106186,-0.39172056,-0.57204163,1.6801549,-6.7379565,0.78632313,0.39172056,12.122106
779,0.08740865,0.28233800000000003,0.008729385,-887.1206699999999,-9400.321,15.328249,-0.81928796,2.8358712,-0.36646804,-0.50336206,2.0980256,-6.669276700000001,1.2294462,0.36646804,11.4405155
780,0.092648774,0.2992641,0.008730105,-1117.7721,-11844.405,19.313593,-0.81928796,2.8686996,-0.33363974,-0.41407868,2.641257,-6.5799937,1.805506,0.33363974,10.793451
781,0.09822562,0.31727782,0.008730695,-1419.3931,-15040.515,24.525195999999998,-0.81928796,2.9116287,-0.29071045,-0.29732347,3.351637,-6.4632382,2.558815,0.29071045,10.180643
782,0.103582054,0.3345796,0.0087311305,-1774.2413,-18800.643,30.656498,-0.81928796,2.962134,-0.2402054,-0.15996438,4.187378,-6.3258790000000005,3.4450612,0.2402054,9.6541815
783,0.109279685,0.35298347,0.00873149,-2235.5442,-23688.81,38.627186,-0.81928796,3.0277905,-0.17454883,0.01860243,5.273841,-6.147312,4.597181,0.17454883,9.150831
784,0.115329415,0.37252465,0.008731784,-2838.7861,-30081.03,49.050391999999995,-0.81928796,3.1136491000000004,-0.08869025,0.25211279999999997,6.694600599999999,-5.913802,6.1037989999999995,0.08869025,8.6708145
785,0.12112756,0.3912532,0.008732003,-3548.4827,-37601.285,61.312996,-0.81928796,3.2146592000000003,0.012319833,0.526831,8.366083,-5.6390839999999995,7.8762913,-0.012319833,8.255759
786,0.12706789999999998,0.410441,0.008732178,-4435.6035,-47001.61,76.641235,-0.81928796,3.3409218999999997,0.13858247,0.8702286,10.455435000000001,-5.2956862000000005,10.091906,-0.13858247,7.8698087
787,0.072858706,0.23534034,0.008724583000000001,-324.97455,-2149.7683,6.131298999999999,-0.81928796,2.7602127,-0.44054163,-0.7093967,0.84431505,-6.287246,-0.08912343,0.44054163,13.725195999999999
788,0.0776419,0.2507905,0.008726326999999999,-406.2182,-2687.2104,7.6641245,-0.81928796,2.7728387999999997,-0.42791536,-0.6750556999999999,1.0532503,-6.2529054,0.13243812,0.42791536,12.879644
789,0.083110616,0.26845497,0.008727853,-519.9593,-3439.6294,9.810079,-0.81928796,2.7905157000000003,-0.41023862,-0.6269783,1.3457596,-6.204828,0.44262415,0.41023862,12.032157000000002
790,0.08821408,0.28493962,0.008728944,-649.9491,-4299.5366,12.262597999999999,-0.81928796,2.8107176,-0.39003658,-0.57203263,1.6800560000000002,-6.1498823,0.79712254,0.39003658,11.33606
791,0.0934696,0.30191544,0.008729816,-812.4364,-5374.420999999999,15.328249,-0.81928796,2.8359702,-0.36478406,-0.5033506,2.0979266,-6.0812,1.2402456,0.36478406,10.698666000000001
792,0.09907308,0.3200152,0.008730536,-1023.6699,-6771.7705,19.313593,-0.81928796,2.8687985,-0.3319558,-0.41406393,2.6411580000000003,-5.9919139999999995,1.8163054,0.3319558,10.093558999999999
793,0.10503663,0.339278,0.008731125,-1299.8982,-8599.073,24.525195999999998,-0.81928796,2.9117277,-0.28902649999999996,-0.2973045,3.3515377,-5.875154,2.5696144,0.28902649999999996,9.520488
794,0.11076448,0.35777950000000003,0.008731562,-1624.8728,-10748.841999999999,30.656498,-0.81928796,2.9622327999999998,-0.23852143,-0.15994042,4.1872787,-5.73779,3.4558606,0.23852143,9.028165
795,0.116857186,0.3774595,0.008731921,-2047.3398,-13543.541000000001,38.627186,-0.81928796,3.0278895,-0.17286485,0.018632889,5.2737419999999995,-5.559216999999999,4.6079803,0.17286485,8.557454
796,0.123326406,0.39835566,0.008732215500000001,-2599.7964,-17198.146,49.050391999999995,-0.81928796,3.1137479999999997,-0.08700627,0.2521518,6.694501400000001,-5.325698,6.1145983,0.08700627,8.108563
797,0.12952660000000002,0.41838288,0.008732434,-3249.7456,-21497.683999999997,61.312996,-0.81928796,3.2147582000000003,0.014003813,0.52687997,8.365984,-5.050969599999999,7.887090700000001,-0.014003813,7.720422
798,0.23660713,0.76426286,0.008738828,-283.88135,-3008.1028,7.8828254,-0.81928796,2.7538798,-0.3865533,-0.7367553000000001,0.6733986,-6.902738,-0.27717203,0.3865533,4.226415
799,0.25266746,0.8161392,0.00874101,-354.8517,-3760.1287,9.853532000000001,-0.81928796,2.7639809,-0.37645227,-0.70924443,0.8405468,-6.875227000000001,-0.099922836,0.37645227,3.9577712999999997
800,0.26925513,0.8697189000000001,0.008742757,-443.56464000000005,-4700.1606,12.3169155,-0.81928796,2.776607,-0.36382600000000004,-0.6748558000000001,1.0494821,-6.840838400000001,0.121638715,0.36382600000000004,3.7139497
801,0.28822017,0.93097776,0.008744286,-567.7627,-6016.2056,15.765651,-0.81928796,2.7942839,-0.34614927,-0.62671185,1.3419914,-6.7926946,0.43182474,0.34614927,3.4695699999999996
802,0.3059185,0.98814505,0.008745379000000001,-709.7034,-7520.2573,19.707064000000003,-0.81928796,2.8144857999999995,-0.32594723,-0.5716901,1.6762878,-6.737673,0.78632313,0.32594723,3.2688444
803,0.32414418,1.0470157,0.008746253,-887.1293,-9400.321,24.633831,-0.81928796,2.8397384,-0.30069470000000004,-0.5029129,2.0941584,-6.668895200000001,1.2294462,0.30069470000000004,3.0850467999999998
804,0.34357658,1.109784,0.008746975,-1117.7830000000001,-11844.405,31.038626,-0.81928796,2.8725667,-0.26786643,-0.41350249999999994,2.6373900000000003,-6.579485000000001,1.805506,0.26786643,2.9105592000000002
805,0.36425763,1.1765858,0.008747565,-1419.4069,-15040.515,39.414127,-0.81928796,2.9154959,-0.22493713,-0.29658133,3.3477695,-6.4625639999999995,2.558815,0.22493713,2.7453096
806,0.3841213,1.2407472,0.008748001,-1774.2585,-18800.643,49.267662,-0.81928796,2.966001,-0.17443207,-0.15902692,4.183511,-6.3250093000000005,3.4450612,0.17443207,2.6033442000000004
807,0.19558881,0.6317699000000001,0.008728598,-136.85031,-1182.9954,3.9414127,-0.81928796,2.7338313999999997,-0.40414629999999996,-0.7917755,0.33894888,-6.7072473,-0.6278024999999999,0.40414629999999996,5.1127667
808,0.21042895,0.67970496,0.008732954,-171.06288,-1478.7441,4.926766000000001,-0.81928796,2.7388818,-0.39909583,-0.7780193,0.42252296,-6.693491000000001,-0.5391779000000001,0.39909583,4.7521977
809,0.22637102,0.73119926,0.008736553000000001,-215.53925,-1863.2178,6.207725,-0.81928796,2.7454473999999998,-0.39253017,-0.76013625,0.53116924,-6.675608,-0.42396593,0.39253017,4.4175267
810,0.24346156,0.7864033,0.008739496,-273.70062,-2365.9907,7.8828254,-0.81928796,2.7540332999999997,-0.38394429999999996,-0.73675066,0.67324525,-6.652222599999999,-0.2733041,0.38394429999999996,4.1074247
811,0.25998715,0.8397825000000001,0.008741678000000001,-342.12576,-2957.4883,9.853532000000001,-0.81928796,2.7641343999999997,-0.37384328,-0.70923823,0.8403934000000001,-6.62471,-0.09605491,0.37384328,3.846344
812,0.27705538,0.89491445,0.008743425,-427.6572,-3696.8604,12.3169155,-0.81928796,2.7767606,-0.36121702,-0.6748476999999999,1.0493287,-6.5903196,0.12550664,0.36121702,3.6093867
813,0.2965698,0.9579478000000001,0.008744954000000001,-547.40125,-4731.9814,15.765651,-0.81928796,2.7944374,-0.34354025,-0.6267010000000001,1.3418379999999999,-6.542173,0.43569267,0.34354025,3.3718873999999994
814,0.31478086,1.0167712,0.0087460475,-684.2515,-5914.9766,19.707064000000003,-0.81928796,2.8146392999999996,-0.32333824,-0.57167614,1.6761343,-6.487148,0.79019105,0.32333824,3.1768131
815,0.33353454,1.0773473999999998,0.008746921999999999,-855.3144,-7393.7207,24.633831,-0.81928796,2.839892,-0.29808572,-0.50289506,2.0940049,-6.418367,1.2333142,0.29808572,2.9981902000000002
816,0.35352987,1.1419342,0.008747643000000001,-1077.6962,-9316.089,31.038626,-0.81928796,2.8727202000000003,-0.26525742,-0.41347966,2.6372364,-6.3289514,1.8093740000000003,0.26525742,2.8286152
817,0.37481004,1.2106711000000001,0.008748233000000001,-1368.503,-11829.953000000001,39.414127,-0.81928796,2.9156494,-0.22232814,-0.29655182,3.3476162000000005,-6.2120237000000005,2.5626830000000003,0.22232814,2.668018
818,0.39524916,1.2766912000000001,0.00874867,-1710.6288,-14787.441,49.267662,-0.81928796,2.9661546000000003,-0.17182308,-0.15898967,4.1833572,-6.0744615,3.4489292999999996,0.17182308,2.5300496
819,0.20326181,0.6565544,0.008729529,-129.99129,-859.90735,3.9414127,-0.81928796,2.734045,-0.40051097,-0.7917734000000001,0.33873509999999996,-6.369695,-0.620871,0.40051097,4.9197636
820,0.21868412,0.7063699000000001,0.008733884,-162.4891,-1074.8842,4.926766000000001,-0.81928796,2.7390953999999996,-0.3954605,-0.7780161,0.42230922,-6.355938,-0.5322464,0.3954605,4.572806
821,0.2352516,0.7598844,0.008737483,-204.73628,-1354.3541,6.207725,-0.81928796,2.745661,-0.38889483,-0.7601316,0.5309555,-6.3380529999999995,-0.41703445,0.38889483,4.250768
822,0.25301263,0.8172541,0.008740425999999999,-259.98257,-1719.8147,7.8828254,-0.81928796,2.7542470000000003,-0.38030896,-0.73674417,0.6730315,-6.314666000000001,-0.26637262,0.38030896,3.9523718
823,0.2701865,0.8727273999999999,0.008742609,-324.9782,-2149.7683,9.853532000000001,-0.81928796,2.764348,-0.37020794,-0.7092295999999999,0.8401796999999999,-6.2871513,-0.08912343,0.37020794,3.701147
824,0.28792432,0.9300221,0.008744357,-406.22278,-2687.2104,12.3169155,-0.81928796,2.7769742,-0.35758168,-0.6748364,1.049115,-6.252758,0.13243812,0.35758168,3.4731349999999996
825,0.30820432,0.9955284,0.008745886,-519.96515,-3439.6294,15.765651,-0.81928796,2.794651,-0.33990490000000007,-0.62668586,1.3416243,-6.2046075,0.44262415,0.33990490000000007,3.2446007999999997
826,0.32712979999999997,1.0566594999999999,0.008746979,-649.9564,-4299.5366,19.707064000000003,-0.81928796,2.814853,-0.31970290000000007,-0.5716566999999999,1.6759206000000002,-6.149578599999999,0.79712254,0.31970290000000007,3.0568904999999997
827,0.3466192,1.119612,0.008747853,-812.44556,-5374.420999999999,24.633831,-0.81928796,2.8401055,-0.29445037,-0.5028702,2.0937912,-6.080792,1.2402456,0.29445037,2.8850105
828,0.36739892,1.1867324,0.008748575,-1023.6814,-6771.7705,31.038626,-0.81928796,2.8729339,-0.26162207,-0.41344783,2.6370227,-5.9913697,1.8163054,0.26162207,2.721837
829,0.38951394,1.258166,0.008749166,-1299.9128,-8599.073,39.414127,-0.81928796,2.9158630000000003,-0.2186928,-0.29651082,3.3474023,-5.8744326,2.5696144,0.2186928,2.5673022
830,0.20848376,0.6734218000000001,0.008730162,-125.469894,-699.3794,3.9414127,-0.81928796,2.7341907,-0.39803693,-0.7917719,0.33858964,-6.1471844,-0.61492056,0.39803693,4.796537
831,0.22430229,0.7245170999999999,0.008734519,-156.83737,-874.22424,4.926766000000001,-0.81928796,2.7392411,-0.39298642,-0.7780139,0.42216372,-6.133426,-0.52629596,0.39298642,4.4582690000000005
832,0.24129541,0.7794064,0.008738117,-197.6151,-1101.5226,6.207725,-0.81928796,2.7458067,-0.3864208,-0.76012844,0.53081006,-6.1155405,-0.411084,0.3864208,4.1442976
833,0.25951272,0.83825004,0.008741061,-250.93979,-1398.7588,7.8828254,-0.81928796,2.7543926,-0.37783492,-0.73673975,0.672886,-6.092152,-0.26042217,0.37783492,3.8533757000000004
834,0.27712783,0.89514846,0.008743244,-313.67474,-1748.4485,9.853532000000001,-0.81928796,2.7644937,-0.36773390000000006,-0.70922375,0.8400341999999998,-6.064636,-0.08317298,0.36773390000000006,3.608443
835,0.29532132,0.9539151,0.008744991,-392.0934,-2185.5605,12.3169155,-0.81928796,2.7771199,-0.35510764,-0.67482865,1.0489694999999999,-6.030241,0.13838857,0.35510764,3.3861422999999995
836,0.31612232,1.0211043,0.008746521,-501.87958,-2797.5176,15.765651,-0.81928796,2.7947967,-0.33743090000000003,-0.62667555,1.3414787000000001,-5.982088,0.4485746,0.33743090000000003,3.1633325
837,0.33553404,1.0838059,0.008747614,-627.3495,-3496.897,19.707064000000003,-0.81928796,2.8149986,-0.31722885,-0.5716435000000001,1.675775,-5.927055999999999,0.8030729999999999,0.31722885,2.9803236
838,0.3555241,1.1483756,0.0087484885,-784.1868,-4371.121,24.633831,-0.81928796,2.8402512000000004,-0.29197633,-0.5028533,2.0936456000000003,-5.8582654000000005,1.2461959999999999,0.29197633,2.812749
839,0.3768377,1.2172205,0.00874921,-988.0754400000001,-5507.613,31.038626,-0.81928796,2.8730795,-0.25914806,-0.41342609999999996,2.6368772999999996,-5.768838400000001,1.8222558,0.25914806,2.6536622000000003
840,0.39952084,1.2904892,0.008749799999999999,-1254.6989999999998,-6993.794,39.414127,-0.81928796,2.9160087000000003,-0.21621875,-0.29648286,3.347257,-5.651895,2.5755649,0.21621875,2.5029984
841,0.39501852,1.2759463,0.008744321999999999,-70.97189,-752.0257,2.467004,-0.3731977,3.178444,-0.2675949,-0.81928796,0.16317765,-6.985423599999999,-0.8089196,0.2675949,2.5315267999999995
842,0.4289923,1.3856846999999999,0.0087530315,-88.714874,-940.03217,3.0837553,-0.3731977,3.1809692000000003,-0.26506966,-0.81238806,0.2049647,-6.978523700000001,-0.7646073,0.26506966,2.3310442000000005
843,0.46565652,1.5041136,0.008760233000000001,-111.78074,-1184.4406,3.8855313999999996,-0.3731977,3.184252,-0.26178682,-0.8034182,0.25928786,-6.969554,-0.7070013,0.26178682,2.1475055
844,0.505135,1.6316327,0.008766128,-141.94378999999998,-1504.0514,4.934008,-0.3731977,3.188545,-0.25749388,-0.79168844,0.33032584,-6.9578240000000005,-0.6316704000000001,0.25749388,1.9796688999999998
845,0.54346174,1.7554314999999998,0.008770503,-177.42975,-1880.0643,6.167510500000001,-0.3731977,3.1935954,-0.25244337,-0.77788866,0.41389993,-6.944024000000001,-0.5430458,0.25244337,1.8400560000000001
846,0.5846343,1.8884226999999998,0.008774117,-223.56148,-2368.881,7.771063000000001,-0.3731977,3.200161,-0.24587773,-0.75994897,0.52254623,-6.9260845,-0.42783386,0.24587773,1.7104708999999998
847,0.6287729999999999,2.0309947,0.008777072,-283.88757000000004,-3008.1028,9.868016,-0.3731977,3.2087470000000002,-0.23729187,-0.73648936,0.6646221999999999,-6.902625,-0.27717203,0.23729187,1.5903991000000002
848,0.67145264,2.168854,0.008779264,-354.8595,-3760.1287,12.335021000000001,-0.3731977,3.218848,-0.22719087,-0.70888984,0.8317704,-6.8750253,-0.099922836,0.22719087,1.4893083999999999
849,0.7155335999999999,2.3112397000000002,0.008781019000000001,-443.57434000000006,-4700.1606,15.418776500000002,-0.3731977,3.2314742,-0.21456459,-0.67439044,1.0407057,-6.840526,0.121638715,0.21456459,1.3975583
850,0.7659324000000001,2.4740322,0.008782554,-567.77515,-6016.2056,19.736032,-0.3731977,3.249151,-0.19688784,-0.62609124,1.333215,-6.7922270000000005,0.43182474,0.19688784,1.3055983
851,0.8129649,2.6259517999999997,0.008783652,-709.7189999999999,-7520.2573,24.670042000000002,-0.3731977,3.2693529999999997,-0.17668581,-0.57089216,1.6675113000000001,-6.7370276,0.78632313,0.17668581,1.2300653
852,0.8613989,2.7823977,0.008784531,-887.1487,-9400.321,30.837553000000003,-0.3731977,3.2946055,-0.15143329,-0.50189334,2.085382,-6.668029,1.2294462,0.15143329,1.1609024
853,0.91303957,2.949202,0.008785255,-1117.8074,-11844.405,38.855315999999995,-0.3731977,3.3274337999999997,-0.118605,-0.41219485,2.6286134999999997,-6.578330499999999,1.805506,0.118605,1.0952427
854,0.9679985000000001,3.1267245,0.008785848,-1419.4379999999999,-15040.515,49.340084000000004,-0.3731977,3.3703629999999998,-0.07567571,-0.29489684,3.338993,-6.4610324,2.558815,0.07567571,1.0330595
855,0.42240843,1.3644183,0.008748556999999999,-64.99731,-429.95367000000005,2.467004,-0.22474039,3.3278769999999995,-0.2510021,-0.81928796,0.16220196,-6.3973737,-0.7981202,0.2510021,2.367377
856,0.4587379,1.4817657,0.008757272,-81.246635,-537.4421,3.0837553,-0.22474039,3.3304023999999997,-0.24847685,-0.8123855999999999,0.203989,-6.390471499999999,-0.7538079000000001,0.24847685,2.179894
857,0.49794436,1.6084062,0.0087644765,-102.370766,-677.17706,3.8855313999999996,-0.22474039,3.3336851999999997,-0.24519402,-0.80341256,0.25831217,-6.3814983,-0.6962019,0.24519402,2.0082564
858,0.54016024,1.7447674,0.008770375,-129.99461000000002,-859.90735,4.934008,-0.22474039,3.3379781000000004,-0.2409011,-0.79167855,0.32935014,-6.3697643,-0.620871,0.2409011,1.8513025
859,0.58114445,1.8771502,0.008774752,-162.49327,-1074.8842,6.167510500000001,-0.22474039,3.3430285000000004,-0.23585059,-0.7778739,0.41292423,-6.355959400000001,-0.5322464,0.23585059,1.7207426
860,0.6251719,2.0193630000000002,0.008778366999999999,-204.74153,-1354.3541,7.771063000000001,-0.22474039,3.349594,-0.22928493,-0.75992775,0.52157056,-6.3380136,-0.41703445,0.22928493,1.59956
861,0.67237103,2.1718203999999997,0.008781324,-259.98922999999996,-1719.8147,9.868016,-0.22474039,3.3581800000000004,-0.22069907,-0.7364598000000001,0.6636465,-6.3145456,-0.26637262,0.22069907,1.487274
862,0.71801,2.3192387,0.0087835165,-324.98654,-2149.7683,12.335021000000001,-0.22474039,3.3682811000000004,-0.21059807,-0.7088504,0.8307947,-6.2869363,-0.08912343,0.21059807,1.3927382
863,0.7651475000000001,2.4714970000000003,0.008785273,-406.2332,-2687.2104,15.418776500000002,-0.22474039,3.3809072999999996,-0.19797179,-0.67433864,1.0397299999999998,-6.2524242,0.13243812,0.19797179,1.3069376
864,0.8190408,2.6455772,0.008786809,-519.97845,-3439.6294,19.736032,-0.22474039,3.3985841,-0.18029504,-0.6260222,1.3322393,-6.2041078,0.44262415,0.18029504,1.2209405
865,0.8693344999999999,2.8080306,0.008787907,-649.9731,-4299.5366,24.670042000000002,-0.22474039,3.418786,-0.16009301,-0.57080346,1.6665356,-6.148889,0.79712254,0.16009301,1.1503052
866,0.9211268,2.9753246,0.008788786,-812.4664,-5374.420999999999,30.837553000000003,-0.22474039,3.4440386,-0.13484049,-0.50178,2.0844061000000003,-6.0798654999999995,1.2402456,0.13484049,1.0856268
867,0.97634816,3.1536946,0.0087895105,-1023.7076400000001,-6771.7705,38.855315999999995,-0.22474039,3.476867,-0.1020122,-0.41204947,2.6276376,-5.9901349999999995,1.8163054,0.1020122,1.0242248
868,1.0351179,3.3435261,0.008790104,-1299.9462,-8599.073,49.340084000000004,-0.22474039,3.5197961,-0.05908291,-0.29470956,3.3380175000000003,-5.872795,2.5696144,0.05908291,0.9660735999999999
869,0.7417741,2.3959987000000003,0.0087979445,-70.97408,-752.0257,3.2114507999999997,1.5064663999999999,5.070463,-0.057553022999999995,-0.81928796,0.15082537,-6.985639,-0.8089196,0.057553022999999995,1.3481193999999999
870,0.8055708,2.602068,0.008806708,-88.717606,-940.03217,4.014313700000001,1.5064663999999999,5.0729885,-0.05502777,-0.8123569,0.19261241,-6.978708,-0.7646073,0.05502777,1.2413558999999998
871,0.8744196,2.8244562,0.008813954,-111.78419,-1184.4406,5.058035,1.5064663999999999,5.076271,-0.05174494,-0.80334646,0.24693558,-6.9696975000000005,-0.7070013,0.05174494,1.1436157
872,0.94855314,3.0639142999999995,0.008819885,-141.94817,-1504.0514,6.422901599999999,1.5064663999999999,5.080564,-0.047452014,-0.79156363,0.31797355,-6.957915,-0.6316704000000001,0.047452014,1.0542372
873,1.0205239,3.2963864999999997,0.008824286,-177.43521,-1880.0643,8.028627,1.5064663999999999,5.085614,-0.042401507000000005,-0.77770144,0.40154764,-6.9440527,-0.5430458,0.042401507000000005,0.97988886
874,1.0978386,3.5461202000000003,0.008827922,-223.56837000000002,-2368.881,10.11607,1.5064663999999999,5.0921803,-0.03583585,-0.7596805999999999,0.51019394,-6.926031599999999,-0.42783386,0.03583585,0.9108806999999999
875,1.1807232,3.8138449999999997,0.008830896,-283.89633,-3008.1028,12.845803,1.5064663999999999,5.100766,-0.027249992,-0.736115,0.6522699000000001,-6.9024663,-0.27717203,0.027249992,0.84693855
876,1.2608678,4.0727196,0.008833101,-354.87042,-3760.1287,16.057254999999998,1.5064663999999999,5.110867,-0.017148983,-0.70839065,0.8194181,-6.8747416,-0.099922836,0.017148983,0.7931045
877,1.3436441000000001,4.3400946,0.008834867,-443.58804000000003,-4700.1606,20.07157,1.5064663999999999,5.123493,-0.0045227185,-0.67373526,1.0283533,-6.840086500000001,0.121638715,0.0045227185,0.7442446999999999
878,1.4382839,4.6457896,0.008836412,-567.79266,-6016.2056,25.691607,1.5064663999999999,5.14117,0.013154045,-0.6252177,1.3208627,-6.791568799999999,0.43182474,-0.013154045,0.69527304
879,1.5266026000000001,4.9310675,0.008837516,-709.74084,-7520.2573,32.114509999999996,1.5064663999999999,5.161372,0.03335607,-0.569769,1.655159,-6.73612,0.78632313,-0.03335607,0.6550493000000001
880,1.6175529,5.224844999999999,0.0088384,-887.1761,-9400.321,40.14314,1.5064663999999999,5.186624500000001,0.05860859,-0.5004582000000001,2.0730294999999996,-6.666809,1.2294462,-0.05860859,0.6182178
881,1.7145249,5.5380735,0.008839129,-1117.8419,-11844.405,50.580353,1.5064663999999999,5.219453,0.09143688,-0.4103541,2.616261,-6.576705499999999,1.805506,-0.09143688,0.58325195
882,1.8177279999999998,5.8714294,0.008839725,-1419.4817,-15040.515,64.22901999999999,1.5064663999999999,5.262382,0.13436617,-0.2925257,3.3266407999999994,-6.4588766,2.558815,-0.13436617,0.5501373
883,1.9168522000000001,6.19161,0.008840166,-1774.3522,-18800.643,80.28628,1.5064663999999999,5.312887,0.18487123,-0.15390402,4.162382,-6.3202553,3.4450612,-0.18487123,0.52168864
